date,포스코케미칼주가
2022-01-24,17.67866
2022-01-25,18.13367
2022-01-26,21.42159
2022-01-27,23.09254
2022-01-28,24.30591
2022-01-29,3.22107
2022-01-30,2.16709
2022-01-31,2.01028
2022-02-01,2.25192
2022-02-02,2.56812
2022-02-03,22.64781
2022-02-04,19.20565
2022-02-05,2.90231
2022-02-06,2.13624
2022-02-07,18.69665
2022-02-08,18.54498
2022-02-09,19.96143
2022-02-10,18.86889
2022-02-11,17.35475
2022-02-12,2.11053
2022-02-13,1.88174
2022-02-14,17.0
2022-02-15,16.70179
2022-02-16,21.06426
2022-02-17,21.03856
2022-02-18,16.98714
2022-02-19,2.10539
2022-02-20,1.77634
2022-02-21,16.26478
2022-02-22,14.24164
2022-02-23,15.54755
2022-02-24,15.98457
2022-02-25,17.63753
2022-02-26,2.24421
2022-02-27,1.71465
2022-02-28,16.57326
2022-03-01,2.52956
2022-03-02,16.05655
2022-03-03,17.65809
2022-03-04,14.36503
2022-03-05,1.86632
2022-03-06,1.43701
2022-03-07,15.19023
2022-03-08,23.10282
2022-03-09,3.37789
2022-03-10,20.25449
2022-03-11,19.26992
2022-03-12,3.00257
2022-03-13,2.48586
2022-03-14,23.00771
2022-03-15,19.44473
2022-03-16,18.91002
2022-03-17,27.33933
2022-03-18,22.22879
2022-03-19,3.39331
2022-03-20,2.32904
2022-03-21,20.05141
2022-03-22,18.98457
2022-03-23,23.01542
2022-03-24,21.57069
2022-03-25,24.45758
2022-03-26,4.20308
2022-03-27,2.32904
2022-03-28,23.35989
2022-03-29,25.75578
2022-03-30,23.40874
2022-03-31,22.79948
2022-04-01,19.32133
2022-04-02,2.33419
2022-04-03,2.38046
2022-04-04,22.71208
2022-04-05,22.80719
2022-04-06,20.56298
2022-04-07,19.00257
2022-04-08,54.5964
2022-04-09,7.69408
2022-04-10,4.65038
2022-04-11,34.1748
2022-04-12,25.90488
2022-04-13,24.89974
2022-04-14,29.30591
2022-04-15,23.78406
2022-04-16,2.70694
2022-04-17,2.28534
2022-04-18,24.25192
2022-04-19,23.27763
2022-04-20,21.23907
2022-04-21,23.90745
2022-04-22,20.25192
2022-04-23,2.49871
2022-04-24,2.33933
2022-04-25,22.7892
2022-04-26,25.59383
2022-04-27,24.29562
2022-04-28,22.06683
2022-04-29,23.27249
2022-04-30,2.7712
2022-05-01,2.33161
2022-05-02,20.88174
2022-05-03,20.11825
2022-05-04,18.34704
2022-05-05,3.03084
2022-05-06,16.92802
2022-05-07,2.0257
2022-05-08,1.55526
2022-05-09,16.56298
2022-05-10,17.39331
2022-05-11,17.05912
2022-05-12,19.10539
2022-05-13,18.54755
2022-05-14,2.24935
2022-05-15,1.63496
2022-05-16,17.37275
2022-05-17,18.02056
2022-05-18,17.82519
2022-05-19,20.1748
2022-05-20,29.29048
2022-05-21,3.75321
2022-05-22,3.06683
2022-05-23,21.37789
2022-05-24,19.10796
2022-05-25,21.96915
2022-05-26,19.71208
2022-05-27,23.94344
2022-05-28,6.41131
2022-05-29,2.82776
2022-05-30,24.15938
2022-05-31,21.02827
2022-06-01,6.23136
2022-06-02,24.44215
2022-06-03,20.51928
2022-06-04,2.15424
2022-06-05,1.67352
2022-06-06,2.2982
2022-06-07,17.14138
2022-06-08,17.28791
2022-06-09,17.51156
2022-06-10,15.08997
2022-06-11,1.48843
2022-06-12,1.24421
2022-06-13,17.10539
2022-06-14,18.7712
2022-06-15,18.99485
2022-06-16,18.04884
2022-06-17,16.71722
2022-06-18,2.07455
2022-06-19,1.69151
2022-06-20,17.84061
2022-06-21,17.2185
2022-06-22,16.33676
2022-06-23,18.26221
2022-06-24,17.65809
2022-06-25,1.90745
2022-06-26,1.43187
2022-06-27,17.3676
2022-06-28,15.56812
2022-06-29,14.62467
2022-06-30,17.13881
2022-07-01,16.03856
2022-07-02,1.80462
2022-07-03,1.29562
2022-07-04,14.81748
2022-07-05,15.71979
2022-07-06,15.52699
2022-07-07,15.54498
2022-07-08,15.24935
2022-07-09,1.56555
2022-07-10,1.34704
2022-07-11,14.20051
2022-07-12,13.07969
2022-07-13,15.16966
2022-07-14,15.90231
2022-07-15,14.44473
2022-07-16,1.64524
2022-07-17,1.29305
2022-07-18,17.6401
2022-07-19,17.52699
2022-07-20,20.37532
2022-07-21,19.7275
2022-07-22,17.69151
2022-07-23,2.04884
2022-07-24,1.67352
2022-07-25,16.69408
2022-07-26,17.67095
2022-07-27,15.48329
2022-07-28,69.70694
2022-07-29,34.473
2022-07-30,5.90231
2022-07-31,4.05398
2022-08-01,27.50642
2022-08-02,23.39845
2022-08-03,24.99228
2022-08-04,24.7455
2022-08-05,24.60154
2022-08-06,3.36503
2022-08-07,2.74035
2022-08-08,38.73264
2022-08-09,54.68123
2022-08-10,38.80462
2022-08-11,48.72493
2022-08-12,36.72236
2022-08-13,4.27506
2022-08-14,3.28534
2022-08-15,4.29562
2022-08-16,33.87146
2022-08-17,35.16709
2022-08-18,30.35989
2022-08-19,28.74807
2022-08-20,3.41131
2022-08-21,2.93316
2022-08-22,29.49871
2022-08-23,27.9383
2022-08-24,37.42159
2022-08-25,34.38046
2022-08-26,29.55269
2022-08-27,3.28277
2022-08-28,2.69922
2022-08-29,41.98457
2022-08-30,34.61953
2022-08-31,31.982
2022-09-01,26.70951
2022-09-02,27.30848
2022-09-03,3.2982
2022-09-04,2.87403
2022-09-05,26.91002
2022-09-06,27.491
2022-09-07,27.38817
2022-09-08,26.73521
2022-09-09,3.48071
2022-09-10,2.71208
2022-09-11,2.95629
2022-09-12,3.94344
2022-09-13,49.29562
2022-09-14,52.02827
2022-09-15,36.05398
2022-09-16,32.01542
2022-09-17,3.83547
2022-09-18,2.92802
2022-09-19,27.3419
2022-09-20,23.67866
2022-09-21,23.35989
2022-09-22,26.12339
2022-09-23,24.46272
2022-09-24,3.68894
2022-09-25,2.75064
2022-09-26,25.49357
2022-09-27,24.62982
2022-09-28,30.02313
2022-09-29,28.3419
2022-09-30,23.6401
2022-10-01,3.15424
2022-10-02,2.60925
2022-10-03,3.63496
2022-10-04,25.84061
2022-10-05,25.81748
2022-10-06,32.78663
2022-10-07,29.06169
2022-10-08,3.62982
2022-10-09,3.03856
2022-10-10,3.91259
2022-10-11,27.4293
2022-10-12,26.97172
2022-10-13,25.84061
2022-10-14,24.97172
2022-10-15,3.85347
2022-10-16,3.05912
2022-10-17,40.7712
2022-10-18,54.21079
2022-10-19,65.29305
2022-10-20,46.24678
2022-10-21,37.35475
2022-10-22,4.67095
2022-10-23,4.0694
2022-10-24,45.51156
2022-10-25,51.11311
2022-10-26,39.26221
2022-10-27,39.18508
2022-10-28,41.18766
2022-10-29,6.11568
2022-10-30,4.34704
2022-10-31,38.07455
2022-11-01,39.9383
2022-11-02,39.81233
2022-11-03,62.80205
2022-11-04,46.02056
2022-11-05,4.87146
2022-11-06,5.00514
2022-11-07,47.90488
2022-11-08,42.37789
2022-11-09,42.982
2022-11-10,51.06169
2022-11-11,48.87146
2022-11-12,6.6221
2022-11-13,5.80976
2022-11-14,65.41902
2022-11-15,50.38817
2022-11-16,50.95629
2022-11-17,40.77634
2022-11-18,36.32133
2022-11-19,4.21079
2022-11-20,3.92544
2022-11-21,34.39845
2022-11-22,33.29048
2022-11-23,33.13624
2022-11-24,35.82005
2022-11-25,30.87917
2022-11-26,4.0
2022-11-27,3.50642
2022-11-28,30.67609
2022-11-29,27.74293
2022-11-30,34.02056
2022-12-01,30.89974
2022-12-02,25.79177
2022-12-03,3.53727
2022-12-04,3.11568
2022-12-05,29.95886
2022-12-06,29.84575
2022-12-07,30.76863
2022-12-08,28.33933
2022-12-09,36.66838
2022-12-10,4.59125
2022-12-11,3.60668
2022-12-12,31.20308
2022-12-13,29.53213
2022-12-14,32.37017
2022-12-15,28.31619
2022-12-16,27.24935
2022-12-17,3.77634
2022-12-18,3.02827
2022-12-19,28.10282
2022-12-20,27.96143
2022-12-21,26.79948
2022-12-22,26.51156
2022-12-23,27.70694
2022-12-24,5.20565
2022-12-25,4.29305
2022-12-26,35.13881
2022-12-27,28.87403
2022-12-28,30.05398
2022-12-29,28.88174
2022-12-30,9.55269
2022-12-31,3.20822
2023-01-01,3.80719
2023-01-02,44.26735
2023-01-03,33.31619
2023-01-04,32.67095
2023-01-05,28.43701
2023-01-06,29.95886
2023-01-07,4.55269
2023-01-08,3.59125
2023-01-09,30.21336
2023-01-10,31.13881
2023-01-11,31.13881
2023-01-12,30.15681
2023-01-13,28.07197
2023-01-14,4.16195
2023-01-15,3.52442
2023-01-16,30.02056
2023-01-17,28.90745
2023-01-18,25.54241
2023-01-19,33.95372
2023-01-20,26.27506
2023-01-21,3.05912
2023-01-22,2.06426
2023-01-23,2.8766
2023-01-24,3.43701
2023-01-25,30.00514
2023-01-26,49.79434
2023-01-27,46.20822
2023-01-28,5.75064
2023-01-29,4.5347
2023-01-30,50.53213
2023-01-31,77.10025
2023-02-01,53.93316
2023-02-02,43.79691
2023-02-03,41.05398
2023-02-04,6.56812
2023-02-05,6.22107
2023-02-06,41.48071
2023-02-07,41.47557
2023-02-08,37.43187
2023-02-09,70.55269
2023-02-10,56.36246
2023-02-11,8.82262
2023-02-12,7.78663
2023-02-13,46.58868
2023-02-14,42.28791
2023-02-15,46.12339
2023-02-16,45.75578
2023-02-17,47.34447
2023-02-18,7.50642
2023-02-19,6.3856
2023-02-20,47.95886
2023-02-21,49.35732
2023-02-22,43.96915
2023-02-23,40.44473
2023-02-24,35.88174
2023-02-25,5.53727
2023-02-26,4.74035
2023-02-27,41.08226
2023-02-28,39.89717
2023-03-01,7.72493
2023-03-02,42.82005
2023-03-03,49.71979
2023-03-04,8.62724
2023-03-05,7.49357
2023-03-06,50.04113
2023-03-07,100.0
2023-03-08,57.17223
2023-03-09,54.49871
2023-03-10,42.32133
2023-03-11,5.57326
2023-03-12,4.38817
2023-03-13,44.91773
2023-03-14,40.83547
2023-03-15,43.42159
2023-03-16,87.37789
2023-03-17,55.60154
2023-03-18,7.38303
2023-03-19,6.9203
2023-03-20,44.50642
2023-03-21,48.49357
2023-03-22,46.95886
2023-03-23,59.25192
2023-03-24,48.23393
2023-03-25,6.70694
2023-03-26,5.96401
2023-03-27,53.17994
2023-03-28,44.89717
2023-03-29,45.54241
2023-03-30,45.96915
2023-03-31,60.23136
2023-04-01,9.65038
2023-04-02,7.65552
2023-04-03,60.22107
2023-04-04,50.0694
2023-04-05,44.83033
2023-04-06,41.69665
2023-04-07,41.2365
2023-04-08,6.43958
2023-04-09,5.15424
2023-04-10,51.44987
2023-04-11,47.91259
2023-04-12,45.57583
2023-04-13,39.66838
2023-04-14,50.80976
2023-04-15,6.33933
2023-04-16,4.76349
2023-04-17,55.18251
2023-04-18,53.41131
2023-04-19,52.87146
2023-04-20,41.63239
2023-04-21,36.48071
2023-04-22,3.8329
2023-04-23,3.64781
2023-04-24,32.88946
2023-04-25,31.11568
2023-04-26,29.19537
2023-04-27,29.88688
2023-04-28,25.97943
2023-04-29,2.97686
2023-04-30,2.24164
2023-05-01,5.11053
2023-05-02,25.38046
2023-05-03,21.47043
2023-05-04,20.27249
2023-05-05,2.57326
2023-05-06,1.68123
2023-05-07,1.48843
2023-05-08,18.78406
2023-05-09,17.07712
2023-05-10,16.11825
2023-05-11,16.66323
2023-05-12,15.21593
2023-05-13,1.50642
2023-05-14,1.14138
2023-05-15,14.96143
2023-05-16,14.38046
2023-05-17,14.53213
2023-05-18,15.05398
2023-05-19,13.1748
2023-05-20,1.31876
2023-05-21,1.1311
2023-05-22,14.55526
2023-05-23,16.49871
2023-05-24,14.473
2023-05-25,11.96658
2023-05-26,11.96658
2023-05-27,1.24421
2023-05-28,1.03341
