date,KODEX200
2022-01-30,3.85336
2022-01-31,3.73791
2022-02-01,3.65132
2022-02-02,4.90691
2022-02-03,21.09972
2022-02-04,18.34319
2022-02-05,4.97907
2022-02-06,4.25746
2022-02-07,16.77009
2022-02-08,14.57641
2022-02-09,15.45677
2022-02-10,16.13508
2022-02-11,13.45071
2022-02-12,2.94414
2022-02-13,3.20392
2022-02-14,13.26309
2022-02-15,13.1765
2022-02-16,13.60946
2022-02-17,15.50007
2022-02-18,12.18068
2022-02-19,3.17506
2022-02-20,2.91528
2022-02-21,12.91672
2022-02-22,12.7724
2022-02-23,12.26728
2022-02-24,20.63789
2022-02-25,13.75378
2022-02-26,3.83893
2022-02-27,3.0163
2022-02-28,12.70024
2022-03-01,4.01212
2022-03-02,11.86318
2022-03-03,12.94559
2022-03-04,11.53124
2022-03-05,2.62664
2022-03-06,2.45345
2022-03-07,14.73517
2022-03-08,13.06104
2022-03-09,3.30495
2022-03-10,12.7724
2022-03-11,11.27146
2022-03-12,3.4637
2022-03-13,4.31519
2022-03-14,13.16207
2022-03-15,13.16207
2022-03-16,11.99307
2022-03-17,14.99494
2022-03-18,11.99307
2022-03-19,3.72348
2022-03-20,3.31938
2022-03-21,12.45489
2022-03-22,11.73329
2022-03-23,13.32082
2022-03-24,10.73748
2022-03-25,11.02612
2022-03-26,2.84312
2022-03-27,3.07403
2022-03-28,10.4777
2022-03-29,11.71886
2022-03-30,11.54567
2022-03-31,11.25703
2022-04-01,8.74585
2022-04-02,2.30913
2022-04-03,2.92971
2022-04-04,10.46327
2022-04-05,10.69418
2022-04-06,10.27565
2022-04-07,11.09828
2022-04-08,10.49213
2022-04-09,2.55448
2022-04-10,4.48838
2022-04-11,12.23841
2022-04-12,12.87343
2022-04-13,12.90229
2022-04-14,12.03636
2022-04-15,10.69418
2022-04-16,2.78539
2022-04-17,2.66993
2022-04-18,11.01168
2022-04-19,10.91066
2022-04-20,10.3911
2022-04-21,10.7952
2022-04-22,10.78077
2022-04-23,2.91528
2022-04-24,2.33799
2022-04-25,12.35387
2022-04-26,12.02193
2022-04-27,15.65882
2022-04-28,18.44421
2022-04-29,14.47539
2022-04-30,2.82869
2022-05-01,2.81425
2022-05-02,11.37249
2022-05-03,14.54755
2022-05-04,11.94977
2022-05-05,3.24722
2022-05-06,10.89623
2022-05-07,2.17924
2022-05-08,2.30913
2022-05-09,10.80964
2022-05-10,13.16207
2022-05-11,11.73329
2022-05-12,12.7724
2022-05-13,12.70024
2022-05-14,2.54004
2022-05-15,2.74209
2022-05-16,11.86318
2022-05-17,11.04055
2022-05-18,11.37249
2022-05-19,12.07966
2022-05-20,11.35806
2022-05-21,2.52561
2022-05-22,2.82869
2022-05-23,11.86318
2022-05-24,10.67975
2022-05-25,11.76215
2022-05-26,10.76634
2022-05-27,9.59734
2022-05-28,2.41016
2022-05-29,2.77096
2022-05-30,12.57035
2022-05-31,11.25703
2022-06-01,2.72766
2022-06-02,7.87992
2022-06-03,8.32731
2022-06-04,2.12151
2022-06-05,1.90503
2022-06-06,2.16481
2022-06-07,8.87573
2022-06-08,9.20767
2022-06-09,8.25515
2022-06-10,9.95814
2022-06-11,2.51118
2022-06-12,2.13595
2022-06-13,15.05267
2022-06-14,14.76403
2022-06-15,20.75335
2022-06-16,17.34738
2022-06-17,15.78871
2022-06-18,4.50281
2022-06-19,3.93996
2022-06-20,16.2361
2022-06-21,15.86087
2022-06-22,17.91023
2022-06-23,19.7431
2022-06-24,15.81757
2022-06-25,4.12757
2022-06-26,3.39154
2022-06-27,14.17231
2022-06-28,13.68162
2022-06-29,14.01356
2022-06-30,13.71049
2022-07-01,14.50425
2022-07-02,3.89666
2022-07-03,3.0596
2022-07-04,13.00331
2022-07-05,12.23841
2022-07-06,12.62808
2022-07-07,12.84456
2022-07-08,11.77659
2022-07-09,2.55448
2022-07-10,3.40597
2022-07-11,10.14576
2022-07-12,11.45908
2022-07-13,9.65507
2022-07-14,10.31894
2022-07-15,10.10246
2022-07-16,2.6122
2022-07-17,2.59777
2022-07-18,11.40135
2022-07-19,10.16019
2022-07-20,11.87761
2022-07-21,11.40135
2022-07-22,9.2221
2022-07-23,2.30913
2022-07-24,2.19367
2022-07-25,10.00144
2022-07-26,9.52518
2022-07-27,9.77052
2022-07-28,11.71886
2022-07-29,11.61783
2022-07-30,2.98744
2022-07-31,2.19367
2022-08-01,10.10246
2022-08-02,10.46327
2022-08-03,10.56429
2022-08-04,11.17044
2022-08-05,11.30033
2022-08-06,2.32356
2022-08-07,1.50093
2022-08-08,8.48607
2022-08-09,9.42415
2022-08-10,8.08197
2022-08-11,10.59315
2022-08-12,9.94371
2022-08-13,2.22254
2022-08-14,1.60196
2022-08-15,1.86174
2022-08-16,10.85293
2022-08-17,9.25097
2022-08-18,9.14994
2022-08-19,8.0964
2022-08-20,1.78958
2022-08-21,1.61639
2022-08-22,8.48607
2022-08-23,9.29427
2022-08-24,8.67369
2022-08-25,8.78914
2022-08-26,8.5438
2022-08-27,1.86174
2022-08-28,1.78958
2022-08-29,9.55404
2022-08-30,8.29845
2022-08-31,7.99538
2022-09-01,8.29845
2022-09-02,9.53961
2022-09-03,2.35243
2022-09-04,1.67412
2022-09-05,8.35618
2022-09-06,7.23048
2022-09-07,8.89017
2022-09-08,7.2882
2022-09-09,1.78958
2022-09-10,1.5298
2022-09-11,1.9339
2022-09-12,2.04935
2022-09-13,9.75609
2022-09-14,10.13133
2022-09-15,7.90878
2022-09-16,8.52936
2022-09-17,1.77514
2022-09-18,1.54423
2022-09-19,8.89017
2022-09-20,7.89435
2022-09-21,8.37061
2022-09-22,11.9642
2022-09-23,18.28546
2022-09-24,4.32962
2022-09-25,3.75234
2022-09-26,20.92654
2022-09-27,17.46283
2022-09-28,21.02756
2022-09-29,14.79289
2022-09-30,15.1537
2022-10-01,3.33381
2022-10-02,3.34824
2022-10-03,4.21417
2022-10-04,13.42185
2022-10-05,13.1765
2022-10-06,11.74772
2022-10-07,11.18487
2022-10-08,3.23278
2022-10-09,2.98744
2022-10-10,2.91528
2022-10-11,13.9414
2022-10-12,14.40323
2022-10-13,11.89204
2022-10-14,15.31245
2022-10-15,6.45114
2022-10-16,4.83475
2022-10-17,14.79289
2022-10-18,13.68162
2022-10-19,15.12483
2022-10-20,15.4712
2022-10-21,13.16207
2022-10-22,3.56472
2022-10-23,4.82032
2022-10-24,15.44234
2022-10-25,13.06104
2022-10-26,15.83201
2022-10-27,15.86087
2022-10-28,14.57641
2022-10-29,4.11314
2022-10-30,2.81425
2022-10-31,13.5373
2022-11-01,15.32688
2022-11-02,14.7496
2022-11-03,13.47957
2022-11-04,11.84875
2022-11-05,2.39572
2022-11-06,2.20811
2022-11-07,12.85899
2022-11-08,13.5806
2022-11-09,15.80314
2022-11-10,12.29614
2022-11-11,16.81339
2022-11-12,3.36267
2022-11-13,2.85755
2022-11-14,14.04243
2022-11-15,11.79102
2022-11-16,11.66113
2022-11-17,10.80964
2022-11-18,9.29427
2022-11-19,2.55448
2022-11-20,1.87617
2022-11-21,9.72723
2022-11-22,10.31894
2022-11-23,9.36643
2022-11-24,9.45302
2022-11-25,8.00981
2022-11-26,1.86174
2022-11-27,1.51537
2022-11-28,7.83662
2022-11-29,9.02006
2022-11-30,9.64064
2022-12-01,9.59734
2022-12-02,9.56848
2022-12-03,1.28445
2022-12-04,1.32775
2022-12-05,7.7789
2022-12-06,8.87573
2022-12-07,8.58709
2022-12-08,8.24072
2022-12-09,8.16856
2022-12-10,1.67412
2022-12-11,2.02049
2022-12-12,7.59128
2022-12-13,8.71698
2022-12-14,8.48607
2022-12-15,8.52936
2022-12-16,8.22629
2022-12-17,1.77514
2022-12-18,1.99162
2022-12-19,7.38923
2022-12-20,8.31288
2022-12-21,8.19743
2022-12-22,8.03867
2022-12-23,7.53355
2022-12-24,1.97719
2022-12-25,2.07822
2022-12-26,7.08615
2022-12-27,7.66344
2022-12-28,9.82825
2022-12-29,10.29008
2022-12-30,4.01212
2022-12-31,2.20811
2023-01-01,2.26583
2023-01-02,10.11689
2023-01-03,13.84038
2023-01-04,12.32501
2023-01-05,9.72723
2023-01-06,9.81382
2023-01-07,2.38129
2023-01-08,2.71323
2023-01-09,12.52706
2023-01-10,9.77052
2023-01-11,9.12108
2023-01-12,8.55823
2023-01-13,9.17881
2023-01-14,2.33799
2023-01-15,2.62664
2023-01-16,9.20767
2023-01-17,8.74585
2023-01-18,7.75003
2023-01-19,7.87992
2023-01-20,7.27377
2023-01-21,1.63082
2023-01-22,1.8906
2023-01-23,1.99162
2023-01-24,2.77096
2023-01-25,10.67975
2023-01-26,11.51681
2023-01-27,12.46933
2023-01-28,2.95857
2023-01-29,2.74209
2023-01-30,10.82407
2023-01-31,10.56429
2023-02-01,9.17881
2023-02-02,11.81988
2023-02-03,9.94371
2023-02-04,2.32356
2023-02-05,2.10708
2023-02-06,8.73141
2023-02-07,9.00562
2023-02-08,9.32313
2023-02-09,8.70255
2023-02-10,7.76446
2023-02-11,1.58753
2023-02-12,1.67412
2023-02-13,7.93765
2023-02-14,8.02424
2023-02-15,8.65925
2023-02-16,9.6695
2023-02-17,8.28402
2023-02-18,2.04935
2023-02-19,1.61639
2023-02-20,8.21186
2023-02-21,7.24491
2023-02-22,7.87992
2023-02-23,8.03867
2023-02-24,8.08197
2023-02-25,2.2947
2023-02-26,2.15038
2023-02-27,9.19324
2023-02-28,7.47582
2023-03-01,2.48232
2023-03-02,7.62014
2023-03-03,6.98513
2023-03-04,2.13595
2023-03-05,2.06378
2023-03-06,8.19743
2023-03-07,7.98094
2023-03-08,8.06754
2023-03-09,7.04286
2023-03-10,8.73141
2023-03-11,1.61639
2023-03-12,2.06378
2023-03-13,9.04892
2023-03-14,12.33944
2023-03-15,10.91066
2023-03-16,9.19324
2023-03-17,7.98094
2023-03-18,1.68855
2023-03-19,1.97719
2023-03-20,8.89017
2023-03-21,7.64901
2023-03-22,8.0964
2023-03-23,9.23654
2023-03-24,7.56241
2023-03-25,1.76071
2023-03-26,1.67412
2023-03-27,8.16856
2023-03-28,8.44277
2023-03-29,7.38923
2023-03-30,8.42834
2023-03-31,9.16438
2023-04-01,2.20811
2023-04-02,1.83287
2023-04-03,9.72723
2023-04-04,7.98094
2023-04-05,7.86549
2023-04-06,7.53355
2023-04-07,7.53355
2023-04-08,2.06378
2023-04-09,2.12151
2023-04-10,8.74585
2023-04-11,10.37667
2023-04-12,10.8385
2023-04-13,9.64064
2023-04-14,10.91066
2023-04-15,1.90503
2023-04-16,2.23697
2023-04-17,8.26959
2023-04-18,7.30264
2023-04-19,8.11083
2023-04-20,7.17275
2023-04-21,7.34593
2023-04-22,1.74628
2023-04-23,1.50093
2023-04-24,7.41809
2023-04-25,8.91903
2023-04-26,8.39948
2023-04-27,9.65507
2023-04-28,7.72117
2023-04-29,2.09265
2023-04-30,1.78958
2023-05-01,2.49675
2023-05-02,8.42834
2023-05-03,9.2654
2023-05-04,6.65319
2023-05-05,2.00606
2023-05-06,1.55866
2023-05-07,1.34218
2023-05-08,7.04286
2023-05-09,6.45114
2023-05-10,7.30264
2023-05-11,6.17693
2023-05-12,6.09034
2023-05-13,1.57309
2023-05-14,1.54423
2023-05-15,6.5233
2023-05-16,6.6099
2023-05-17,6.13364
2023-05-18,7.3315
2023-05-19,8.29845
2023-05-20,1.80401
2023-05-21,1.80401
2023-05-22,8.52936
2023-05-23,7.98094
2023-05-24,6.94183
2023-05-25,6.72535
2023-05-26,7.20161
2023-05-27,1.97719
2023-05-28,1.9339
