date,상가매매
2020-09-29,38.98061
2020-09-30,34.09906
2020-10-01,36.61162
2020-10-02,39.26776
2020-10-03,51.97415
2020-10-04,56.8557
2020-10-05,51.75879
2020-10-06,60.22972
2020-10-07,58.86575
2020-10-08,50.68198
2020-10-09,50.10768
2020-10-10,50.82555
2020-10-11,57.57358
2020-10-12,65.61378
2020-10-13,59.22469
2020-10-14,58.79396
2020-10-15,55.1328
2020-10-16,52.54845
2020-10-17,53.9842
2020-10-18,56.35319
2020-10-19,60.73223
2020-10-20,62.38334
2020-10-21,62.31155
2020-10-22,51.90236
2020-10-23,50.17946
2020-10-24,51.25628
2020-10-25,51.18449
2020-10-26,56.99928
2020-10-27,63.38837
2020-10-28,60.08614
2020-10-29,52.76381
2020-10-30,51.1127
2020-10-31,45.15434
2020-11-01,54.34314
2020-11-02,59.00933
2020-11-03,50.25125
2020-11-04,47.6669
2020-11-05,53.4099
2020-11-06,50.46661
2020-11-07,51.32806
2020-11-08,54.12778
2020-11-09,57.64536
2020-11-10,58.14788
2020-11-11,58.29145
2020-11-12,57.14285
2020-11-13,58.29145
2020-11-14,51.47164
2020-11-15,56.8557
2020-11-16,59.7272
2020-11-17,61.95262
2020-11-18,65.03948
2020-11-19,69.41852
2020-11-20,56.13783
2020-11-21,57.57358
2020-11-22,52.90739
2020-11-23,59.87078
2020-11-24,61.59368
2020-11-25,59.08111
2020-11-26,55.06101
2020-11-27,55.41995
2020-11-28,55.06101
2020-11-29,58.65039
2020-11-30,62.16798
2020-12-01,60.08614
2020-12-02,65.90093
2020-12-03,60.3015
2020-12-04,52.97918
2020-12-05,53.69705
2020-12-06,60.94759
2020-12-07,63.89088
2020-12-08,60.22972
2020-12-09,59.29648
2020-12-10,57.93251
2020-12-11,62.52692
2020-12-12,58.43503
2020-12-13,64.82412
2020-12-14,78.53553
2020-12-15,89.87796
2020-12-16,78.6791
2020-12-17,72.14644
2020-12-18,65.32663
2020-12-19,67.26489
2020-12-20,65.75735
2020-12-21,66.69059
2020-12-22,70.13639
2020-12-23,60.3015
2020-12-24,59.87078
2020-12-25,54.48671
2020-12-26,70.71069
2020-12-27,88.37042
2020-12-28,81.47882
2020-12-29,75.44867
2020-12-30,72.00287
2020-12-31,69.63388
2021-01-01,82.48384
2021-01-02,83.99138
2021-01-03,88.37042
2021-01-04,85.85786
2021-01-05,85.78607
2021-01-06,76.52548
2021-01-07,77.17157
2021-01-08,72.29002
2021-01-09,75.01794
2021-01-10,86.64752
2021-01-11,79.32519
2021-01-12,82.48384
2021-01-13,79.97128
2021-01-14,78.53553
2021-01-15,74.80258
2021-01-16,79.2534
2021-01-17,82.48384
2021-01-18,75.44867
2021-01-19,78.75089
2021-01-20,81.69418
2021-01-21,82.34027
2021-01-22,84.85283
2021-01-23,81.40703
2021-01-24,97.84637
2021-01-25,94.40057
2021-01-26,86.43216
2021-01-27,84.56568
2021-01-28,71.2132
2021-01-29,73.29504
2021-01-30,81.90954
2021-01-31,84.70926
2021-02-01,81.90954
2021-02-02,76.59727
2021-02-03,69.41852
2021-02-04,76.45369
2021-02-05,64.17803
2021-02-06,71.42857
2021-02-07,80.90452
2021-02-08,79.61234
2021-02-09,74.44364
2021-02-10,62.52692
2021-02-11,61.01938
2021-02-12,69.84924
2021-02-13,76.81263
2021-02-14,90.88298
2021-02-15,100.0
2021-02-16,87.00646
2021-02-17,89.30366
2021-02-18,71.28499
2021-02-19,73.79755
2021-02-20,78.60732
2021-02-21,81.83776
2021-02-22,90.23689
2021-02-23,84.20674
2021-02-24,74.87437
2021-02-25,76.16654
2021-02-26,67.04953
2021-02-27,71.06963
2021-02-28,73.65398
2021-03-01,91.17013
2021-03-02,83.77602
2021-03-03,80.11486
2021-03-04,75.52045
2021-03-05,66.54702
2021-03-06,72.14644
2021-03-07,77.67408
2021-03-08,83.99138
2021-03-09,76.66905
2021-03-10,75.66403
2021-03-11,76.3819
2021-03-12,73.00789
2021-03-13,75.2333
2021-03-14,81.55061
2021-03-15,81.69418
2021-03-16,81.33524
2021-03-17,76.09475
2021-03-18,75.37688
2021-03-19,66.33165
2021-03-20,69.27494
2021-03-21,76.9562
2021-03-22,78.39195
2021-03-23,76.88442
2021-03-24,87.36539
2021-03-25,77.5305
2021-03-26,78.03302
2021-03-27,75.44867
2021-03-28,77.24335
2021-03-29,90.88298
2021-03-30,84.70926
2021-03-31,76.16654
2021-04-01,73.79755
2021-04-02,75.37688
2021-04-03,73.43862
2021-04-04,73.94113
2021-04-05,81.83776
2021-04-06,73.5104
2021-04-07,71.71572
2021-04-08,76.02297
2021-04-09,61.16295
2021-04-10,68.48528
2021-04-11,80.90452
2021-04-12,80.90452
2021-04-13,75.16152
2021-04-14,72.86432
2021-04-15,73.86934
2021-04-16,67.48025
2021-04-17,71.35678
2021-04-18,72.43359
2021-04-19,84.35032
2021-04-20,76.9562
2021-04-21,70.99784
2021-04-22,71.57214
2021-04-23,64.60875
2021-04-24,70.27997
2021-04-25,71.93108
2021-04-26,73.65398
2021-04-27,73.22325
2021-04-28,72.86432
2021-04-29,71.85929
2021-04-30,51.97415
2021-05-01,63.89088
2021-05-02,61.66547
2021-05-03,58.0043
2021-05-04,58.14788
2021-05-05,65.82914
2021-05-06,67.04953
2021-05-07,57.71715
2021-05-08,65.25484
2021-05-09,66.11629
2021-05-10,72.50538
2021-05-11,65.68557
2021-05-12,66.40344
2021-05-13,67.04953
2021-05-14,58.14788
2021-05-15,60.08614
2021-05-16,68.916
2021-05-17,72.00287
2021-05-18,63.60373
2021-05-19,78.1048
2021-05-20,75.8076
2021-05-21,71.35678
2021-05-22,64.03445
2021-05-23,74.22828
2021-05-24,83.70423
2021-05-25,73.58219
2021-05-26,73.72577
2021-05-27,78.03302
2021-05-28,66.33165
2021-05-29,67.04953
2021-05-30,65.54199
2021-05-31,74.94615
2021-06-01,74.80258
2021-06-02,74.58722
2021-06-03,68.3417
2021-06-04,62.31155
2021-06-05,62.95764
2021-06-06,63.02943
2021-06-07,75.73582
2021-06-08,73.58219
2021-06-09,72.9361
2021-06-10,68.62885
2021-06-11,60.37329
2021-06-12,56.71213
2021-06-13,57.50179
2021-06-14,69.70567
2021-06-15,65.68557
2021-06-16,72.72074
2021-06-17,69.99282
2021-06-18,62.23977
2021-06-19,58.86575
2021-06-20,63.02943
2021-06-21,75.08973
2021-06-22,68.48528
2021-06-23,71.14142
2021-06-24,74.01292
2021-06-25,67.1931
2021-06-26,65.82914
2021-06-27,68.12634
2021-06-28,74.22828
2021-06-29,72.14644
2021-06-30,72.50538
2021-07-01,67.40847
2021-07-02,59.87078
2021-07-03,55.92246
2021-07-04,63.81909
2021-07-05,73.86934
2021-07-06,67.98277
2021-07-07,71.85929
2021-07-08,73.15147
2021-07-09,63.24479
2021-07-10,58.79396
2021-07-11,68.19813
2021-07-12,70.13639
2021-07-13,73.00789
2021-07-14,67.98277
2021-07-15,64.46518
2021-07-16,61.95262
2021-07-17,57.71715
2021-07-18,74.94615
2021-07-19,78.75089
2021-07-20,72.79253
2021-07-21,64.24982
2021-07-22,65.4702
2021-07-23,58.43503
2021-07-24,56.56855
2021-07-25,62.16798
2021-07-26,65.03948
2021-07-27,64.03445
2021-07-28,66.6188
2021-07-29,62.38334
2021-07-30,59.08111
2021-07-31,56.92749
2021-08-01,64.60875
2021-08-02,65.82914
2021-08-03,65.68557
2021-08-04,71.71572
2021-08-05,66.90595
2021-08-06,68.48528
2021-08-07,69.20315
2021-08-08,72.79253
2021-08-09,74.73079
2021-08-10,65.4702
2021-08-11,77.09978
2021-08-12,74.22828
2021-08-13,72.64895
2021-08-14,69.27494
2021-08-15,65.82914
2021-08-16,85.28356
2021-08-17,75.2333
2021-08-18,73.94113
2021-08-19,75.08973
2021-08-20,66.54702
2021-08-21,71.64393
2021-08-22,75.59224
2021-08-23,76.9562
2021-08-24,76.02297
2021-08-25,72.57717
2021-08-26,73.22325
2021-08-27,67.33668
2021-08-28,66.69059
2021-08-29,76.09475
2021-08-30,77.09978
2021-08-31,71.2132
2021-09-01,71.64393
2021-09-02,70.42354
2021-09-03,63.10122
2021-09-04,78.03302
2021-09-05,71.93108
2021-09-06,69.41852
2021-09-07,74.01292
2021-09-08,77.81765
2021-09-09,67.69562
2021-09-10,64.24982
2021-09-11,59.29648
2021-09-12,71.2132
2021-09-13,66.83417
2021-09-14,64.10624
2021-09-15,65.18305
2021-09-16,68.26992
2021-09-17,57.57358
2021-09-18,50.68198
2021-09-19,52.11773
2021-09-20,47.16439
2021-09-21,51.47164
2021-09-22,71.50035
2021-09-23,83.41708
2021-09-24,74.58722
2021-09-25,74.44364
2021-09-26,72.29002
2021-09-27,74.73079
2021-09-28,74.58722
2021-09-29,80.33022
2021-09-30,71.2132
2021-10-01,65.82914
2021-10-02,66.47523
2021-10-03,66.40344
2021-10-04,81.69418
2021-10-05,76.31012
2021-10-06,69.27494
2021-10-07,65.68557
2021-10-08,60.01435
2021-10-09,59.51184
2021-10-10,69.20315
2021-10-11,79.89949
2021-10-12,68.05455
2021-10-13,67.26489
2021-10-14,70.20818
2021-10-15,63.46015
2021-10-16,58.79396
2021-10-17,59.87078
2021-10-18,64.17803
2021-10-19,65.75735
2021-10-20,61.16295
2021-10-21,64.03445
2021-10-22,60.8758
2021-10-23,53.62526
2021-10-24,97.41564
2021-10-25,89.30366
2021-10-26,83.70423
2021-10-27,79.10983
2021-10-28,72.79253
2021-10-29,67.33668
2021-10-30,71.35678
2021-10-31,73.72577
2021-11-01,80.90452
2021-11-02,76.23833
2021-11-03,70.6389
2021-11-04,65.03948
2021-11-05,56.49676
2021-11-06,63.10122
2021-11-07,65.97272
2021-11-08,70.6389
2021-11-09,64.75233
2021-11-10,60.37329
2021-11-11,56.20961
2021-11-12,61.80904
2021-11-13,56.42498
2021-11-14,65.68557
2021-11-15,70.27997
2021-11-16,64.82412
2021-11-17,64.75233
2021-11-18,59.87078
2021-11-19,61.4501
2021-11-20,52.40488
2021-11-21,62.23977
2021-11-22,58.36324
2021-11-23,58.0043
2021-11-24,59.08111
2021-11-25,60.94759
2021-11-26,50.75376
2021-11-27,49.10265
2021-11-28,60.58865
2021-11-29,64.39339
2021-11-30,61.59368
2021-12-01,54.12778
2021-12-02,51.04091
2021-12-03,52.2613
2021-12-04,46.23115
2021-12-05,55.56353
2021-12-06,55.1328
2021-12-07,63.89088
2021-12-08,57.71715
2021-12-09,51.1127
2021-12-10,47.95405
2021-12-11,59.22469
2021-12-12,61.66547
2021-12-13,58.72218
2021-12-14,58.14788
2021-12-15,56.99928
2021-12-16,59.08111
2021-12-17,48.31299
2021-12-18,47.59511
2021-12-19,59.1529
2021-12-20,59.51184
2021-12-21,62.5987
2021-12-22,60.94759
2021-12-23,61.23474
2021-12-24,48.74371
2021-12-25,51.687
2021-12-26,60.15793
2021-12-27,54.70208
2021-12-28,59.1529
2021-12-29,61.01938
2021-12-30,61.01938
2021-12-31,50.46661
2022-01-01,53.19454
2022-01-02,62.31155
2022-01-03,62.45513
2022-01-04,69.77745
2022-01-05,62.38334
2022-01-06,62.67049
2022-01-07,63.81909
2022-01-08,62.81407
2022-01-09,61.30653
2022-01-10,64.60875
2022-01-11,61.59368
2022-01-12,64.8959
2022-01-13,61.52189
2022-01-14,58.36324
2022-01-15,59.65541
2022-01-16,70.99784
2022-01-17,61.01938
2022-01-18,65.03948
2022-01-19,57.71715
2022-01-20,58.29145
2022-01-21,56.64034
2022-01-22,54.77386
2022-01-23,61.52189
2022-01-24,64.60875
2022-01-25,61.73725
2022-01-26,55.49174
2022-01-27,59.7272
2022-01-28,46.94903
2022-01-29,54.48671
2022-01-30,46.37473
2022-01-31,42.64178
2022-02-01,49.03086
2022-02-02,62.09619
2022-02-03,68.98779
2022-02-04,66.83417
2022-02-05,66.76238
2022-02-06,72.07465
2022-02-07,62.81407
2022-02-08,63.53194
2022-02-09,70.20818
2022-02-10,65.75735
2022-02-11,63.10122
2022-02-12,59.36826
2022-02-13,62.74228
2022-02-14,66.6188
2022-02-15,63.81909
2022-02-16,68.19813
2022-02-17,65.90093
2022-02-18,65.18305
2022-02-19,62.0244
2022-02-20,69.70567
2022-02-21,67.26489
2022-02-22,61.73725
2022-02-23,61.73725
2022-02-24,53.55348
2022-02-25,51.97415
2022-02-26,57.21464
2022-02-27,58.21966
2022-02-28,50.25125
2022-03-01,67.12132
2022-03-02,56.42498
2022-03-03,58.72218
2022-03-04,53.55348
2022-03-05,46.15936
2022-03-06,54.84565
2022-03-07,56.42498
2022-03-08,52.69203
2022-03-09,54.70208
2022-03-10,50.61019
2022-03-11,54.98923
2022-03-12,51.39985
2022-03-13,57.78894
2022-03-14,63.10122
2022-03-15,63.89088
2022-03-16,61.30653
2022-03-17,63.31658
2022-03-18,64.82412
2022-03-19,58.86575
2022-03-20,54.77386
2022-03-21,65.25484
2022-03-22,59.00933
2022-03-23,60.51687
2022-03-24,63.46015
2022-03-25,55.41995
2022-03-26,59.22469
2022-03-27,64.3216
2022-03-28,62.95764
2022-03-29,59.87078
2022-03-30,57.86073
2022-03-31,59.79899
2022-04-01,58.07609
2022-04-02,57.21464
2022-04-03,51.18449
2022-04-04,59.22469
2022-04-05,57.14285
2022-04-06,63.67552
2022-04-07,64.68054
2022-04-08,58.86575
2022-04-09,60.08614
2022-04-10,53.48169
2022-04-11,63.81909
2022-04-12,60.66044
2022-04-13,57.07106
2022-04-14,56.2814
2022-04-15,55.92246
2022-04-16,51.25628
2022-04-17,55.06101
2022-04-18,67.83919
2022-04-19,59.00933
2022-04-20,57.86073
2022-04-21,65.61378
2022-04-22,54.91744
2022-04-23,56.20961
2022-04-24,56.8557
2022-04-25,62.31155
2022-04-26,61.37832
2022-04-27,59.7272
2022-04-28,55.56353
2022-04-29,55.41995
2022-04-30,45.44149
2022-05-01,56.42498
2022-05-02,58.36324
2022-05-03,54.70208
2022-05-04,51.39985
2022-05-05,49.3898
2022-05-06,49.9641
2022-05-07,50.61019
2022-05-08,52.2613
2022-05-09,66.0445
2022-05-10,60.01435
2022-05-11,56.20961
2022-05-12,58.93754
2022-05-13,48.95908
2022-05-14,45.87221
2022-05-15,45.944
2022-05-16,60.15793
2022-05-17,58.07609
2022-05-18,61.01938
2022-05-19,58.50681
2022-05-20,54.19956
2022-05-21,49.53338
2022-05-22,52.8356
2022-05-23,61.66547
2022-05-24,60.22972
2022-05-25,57.86073
2022-05-26,58.65039
2022-05-27,56.20961
2022-05-28,46.44651
2022-05-29,53.9842
2022-05-30,64.75233
2022-05-31,58.29145
2022-06-01,54.98923
2022-06-02,57.57358
2022-06-03,54.34314
2022-06-04,48.52835
2022-06-05,51.54343
2022-06-06,59.00933
2022-06-07,60.37329
2022-06-08,61.88083
2022-06-09,58.65039
2022-06-10,55.20459
2022-06-11,51.18449
2022-06-12,57.14285
2022-06-13,59.7272
2022-06-14,51.83058
2022-06-15,59.36826
2022-06-16,56.42498
2022-06-17,50.96913
2022-06-18,46.23115
2022-06-19,47.52333
2022-06-20,54.34314
2022-06-21,49.74874
2022-06-22,49.74874
2022-06-23,47.30796
2022-06-24,42.71356
2022-06-25,38.90882
2022-06-26,47.02081
2022-06-27,57.78894
2022-06-28,54.19956
2022-06-29,52.04594
2022-06-30,52.40488
2022-07-01,46.37473
2022-07-02,46.23115
2022-07-03,45.01076
2022-07-04,54.48671
2022-07-05,47.23618
2022-07-06,45.3697
2022-07-07,51.90236
2022-07-08,45.58506
2022-07-09,40.34458
2022-07-10,41.3496
2022-07-11,52.47666
2022-07-12,49.82053
2022-07-13,49.03086
2022-07-14,49.53338
2022-07-15,45.08255
2022-07-16,41.70854
2022-07-17,42.35463
2022-07-18,46.08758
2022-07-19,51.39985
2022-07-20,46.87724
2022-07-21,44.2211
2022-07-22,44.93898
2022-07-23,46.94903
2022-07-24,44.50825
2022-07-25,50.68198
2022-07-26,52.76381
2022-07-27,43.28786
2022-07-28,42.28284
2022-07-29,38.98061
2022-07-30,40.55994
2022-07-31,40.41636
2022-08-01,51.54343
2022-08-02,44.86719
2022-08-03,41.56496
2022-08-04,41.99569
2022-08-05,45.01076
2022-08-06,44.14931
2022-08-07,44.43646
2022-08-08,45.29791
2022-08-09,44.29289
2022-08-10,47.16439
2022-08-11,53.33811
2022-08-12,43.57501
2022-08-13,41.42139
2022-08-14,53.62526
2022-08-15,66.90595
2022-08-16,58.43503
2022-08-17,51.47164
2022-08-18,54.5585
2022-08-19,50.5384
2022-08-20,47.23618
2022-08-21,50.68198
2022-08-22,59.58363
2022-08-23,56.13783
2022-08-24,49.82053
2022-08-25,47.6669
2022-08-26,46.01579
2022-08-27,42.4982
2022-08-28,37.3295
2022-08-29,51.47164
2022-08-30,46.37473
2022-08-31,46.94903
2022-09-01,44.43646
2022-09-02,40.41636
2022-09-03,37.83201
2022-09-04,40.91888
2022-09-05,38.90882
2022-09-06,44.29289
2022-09-07,40.55994
2022-09-08,34.02727
2022-09-09,26.56137
2022-09-10,30.72505
2022-09-11,39.91385
2022-09-12,49.89231
2022-09-13,57.93251
2022-09-14,54.77386
2022-09-15,49.67695
2022-09-16,51.18449
2022-09-17,41.63675
2022-09-18,42.78535
2022-09-19,49.74874
2022-09-20,47.37975
2022-09-21,47.30796
2022-09-22,45.3697
2022-09-23,41.85211
2022-09-24,40.34458
2022-09-25,38.40631
2022-09-26,50.61019
2022-09-27,53.76884
2022-09-28,47.6669
2022-09-29,48.38478
2022-09-30,42.28284
2022-10-01,37.11414
2022-10-02,37.9038
2022-10-03,44.72361
2022-10-04,46.80545
2022-10-05,42.42641
2022-10-06,42.85714
2022-10-07,39.55491
2022-10-08,34.60157
2022-10-09,34.458
2022-10-10,42.21105
2022-10-11,45.80043
2022-10-12,47.88226
2022-10-13,50.82555
2022-10-14,43.79038
2022-10-15,38.62167
2022-10-16,37.83201
2022-10-17,43.50323
2022-10-18,42.13926
2022-10-19,39.12419
2022-10-20,38.83704
2022-10-21,38.90882
2022-10-22,34.38621
2022-10-23,36.46805
2022-10-24,41.49318
2022-10-25,38.62167
2022-10-26,39.41134
2022-10-27,41.70854
2022-10-28,34.88872
2022-10-29,32.59152
2022-10-30,27.20746
2022-10-31,36.25269
2022-11-01,38.62167
2022-11-02,37.54486
2022-11-03,35.46302
2022-11-04,32.7351
2022-11-05,29.36109
2022-11-06,29.93539
2022-11-07,37.54486
2022-11-08,37.11414
2022-11-09,36.82699
2022-11-10,37.04235
2022-11-11,35.0323
2022-11-12,32.59152
2022-11-13,29.00215
2022-11-14,39.19597
2022-11-15,38.40631
2022-11-16,38.69346
2022-11-17,38.4781
2022-11-18,35.82196
2022-11-19,29.36109
2022-11-20,34.67336
2022-11-21,39.0524
2022-11-22,45.44149
2022-11-23,36.39626
2022-11-24,31.87365
2022-11-25,32.44795
2022-11-26,29.2893
2022-11-27,32.23259
2022-11-28,34.74515
2022-11-29,34.96051
2022-11-30,32.59152
2022-12-01,33.02225
2022-12-02,32.08901
2022-12-03,24.76669
2022-12-04,29.50466
2022-12-05,35.39124
2022-12-06,33.52476
2022-12-07,35.75017
2022-12-08,33.81191
2022-12-09,35.96554
2022-12-10,30.4379
2022-12-11,33.74012
2022-12-12,39.19597
2022-12-13,36.61162
2022-12-14,39.41134
2022-12-15,37.54486
2022-12-16,37.83201
2022-12-17,30.29432
2022-12-18,32.23259
2022-12-19,37.61665
2022-12-20,36.53984
2022-12-21,36.68341
2022-12-22,32.7351
2022-12-23,32.44795
2022-12-24,28.21249
2022-12-25,35.17587
2022-12-26,40.05743
2022-12-27,37.11414
2022-12-28,38.04737
2022-12-29,34.81694
2022-12-30,29.07394
2022-12-31,30.00717
2023-01-01,33.66834
2023-01-02,43.43144
2023-01-03,40.05743
2023-01-04,39.84206
2023-01-05,39.55491
2023-01-06,33.66834
2023-01-07,33.23761
2023-01-08,34.67336
2023-01-09,46.01579
2023-01-10,37.3295
2023-01-11,44.50825
2023-01-12,42.78535
2023-01-13,36.82699
2023-01-14,38.26274
2023-01-15,39.55491
2023-01-16,43.14429
2023-01-17,40.12921
2023-01-18,37.54486
2023-01-19,36.82699
2023-01-20,34.67336
2023-01-21,27.63819
2023-01-22,30.58147
2023-01-23,35.24766
2023-01-24,42.06748
2023-01-25,46.59009
2023-01-26,52.54845
2023-01-27,41.9239
2023-01-28,43.93395
2023-01-29,45.80043
2023-01-30,54.12778
2023-01-31,45.44149
2023-02-01,49.82053
2023-02-02,48.52835
2023-02-03,42.4982
2023-02-04,39.55491
2023-02-05,43.00071
2023-02-06,49.82053
2023-02-07,48.31299
2023-02-08,47.59511
2023-02-09,47.81048
2023-02-10,47.16439
2023-02-11,44.50825
2023-02-12,49.60516
2023-02-13,46.08758
2023-02-14,42.28284
2023-02-15,41.99569
2023-02-16,48.45656
2023-02-17,43.79038
2023-02-18,43.43144
2023-02-19,47.45154
2023-02-20,48.88729
2023-02-21,47.30796
2023-02-22,40.84709
2023-02-23,42.78535
2023-02-24,37.97559
2023-02-25,39.77027
2023-02-26,35.89375
2023-02-27,42.13926
2023-02-28,42.28284
2023-03-01,44.58004
2023-03-02,40.84709
2023-03-03,39.77027
2023-03-04,39.98564
2023-03-05,40.201
2023-03-06,42.78535
2023-03-07,45.29791
2023-03-08,46.59009
2023-03-09,42.64178
2023-03-10,37.61665
2023-03-11,30.36611
2023-03-12,35.82196
2023-03-13,44.72361
2023-03-14,43.6468
2023-03-15,43.35965
2023-03-16,41.56496
2023-03-17,39.12419
2023-03-18,35.10409
2023-03-19,39.6267
2023-03-20,45.3697
2023-03-21,44.86719
2023-03-22,44.7954
2023-03-23,41.78033
2023-03-24,39.41134
2023-03-25,35.39124
2023-03-26,40.63173
2023-03-27,47.23618
2023-03-28,47.16439
2023-03-29,44.14931
2023-03-30,42.35463
2023-03-31,42.42641
2023-04-01,39.12419
2023-04-02,38.90882
2023-04-03,40.12921
2023-04-04,42.85714
2023-04-05,42.06748
2023-04-06,45.44149
2023-04-07,37.83201
2023-04-08,33.66834
2023-04-09,35.96554
2023-04-10,42.28284
2023-04-11,43.35965
2023-04-12,40.70351
2023-04-13,40.84709
2023-04-14,39.41134
2023-04-15,37.54486
2023-04-16,44.2211
2023-04-17,45.15434
2023-04-18,47.45154
2023-04-19,45.22613
2023-04-20,42.06748
2023-04-21,36.46805
2023-04-22,34.81694
2023-04-23,41.70854
2023-04-24,43.21608
2023-04-25,45.22613
2023-04-26,39.33955
2023-04-27,39.91385
2023-04-28,34.52979
2023-04-29,31.22756
2023-04-30,37.61665
2023-05-01,41.70854
2023-05-02,42.13926
2023-05-03,40.12921
2023-05-04,40.12921
2023-05-05,34.458
2023-05-06,35.53481
2023-05-07,38.19095
2023-05-08,35.89375
2023-05-09,42.56999
2023-05-10,41.85211
2023-05-11,39.84206
2023-05-12,39.33955
2023-05-13,33.52476
2023-05-14,38.54989
2023-05-15,41.27781
2023-05-16,41.42139
2023-05-17,37.54486
2023-05-18,36.89877
2023-05-19,40.34458
2023-05-20,32.87867
2023-05-21,33.59655
2023-05-22,37.97559
2023-05-23,42.28284
2023-05-24,41.99569
2023-05-25,33.23761
2023-05-26,39.91385
2023-05-27,31.15577
2023-05-28,28.28427
2023-05-29,40.41636
