date,메타디움
2020-07-15,0.24843
2020-07-16,0.15988
2020-07-17,0.19923
2020-07-18,0.14266
2020-07-19,0.08854
2020-07-20,0.22383
2020-07-21,0.17709
2020-07-22,0.15742
2020-07-23,0.15004
2020-07-24,0.50916
2020-07-25,0.20169
2020-07-26,0.21645
2020-07-27,0.25581
2020-07-28,0.20661
2020-07-29,0.21153
2020-07-30,0.33944
2020-07-31,0.20169
2020-08-01,0.18447
2020-08-02,0.19923
2020-08-03,0.17218
2020-08-04,0.23613
2020-08-05,0.63214
2020-08-06,1.06014
2020-08-07,0.39109
2020-08-08,0.19923
2020-08-09,0.22875
2020-08-10,0.42061
2020-08-11,0.37387
2020-08-12,0.30254
2020-08-13,0.31238
2020-08-14,0.23367
2020-08-15,0.21153
2020-08-16,0.18447
2020-08-17,0.22137
2020-08-18,0.23859
2020-08-19,0.21153
2020-08-20,0.23121
2020-08-21,0.25827
2020-08-22,0.22875
2020-08-23,0.22137
2020-08-24,0.32468
2020-08-25,0.24597
2020-08-26,0.25827
2020-08-27,0.28286
2020-08-28,0.21891
2020-08-29,0.21399
2020-08-30,0.21891
2020-08-31,0.63952
2020-09-01,0.50178
2020-09-02,0.43783
2020-09-03,0.32468
2020-09-04,0.2804
2020-09-05,0.15496
2020-09-06,0.10822
2020-09-07,0.20661
2020-09-08,0.21891
2020-09-09,0.1648
2020-09-10,0.19677
2020-09-11,0.20661
2020-09-12,0.10822
2020-09-13,0.1279
2020-09-14,0.15004
2020-09-15,0.22383
2020-09-16,0.22383
2020-09-17,0.21153
2020-09-18,0.34436
2020-09-19,0.45258
2020-09-20,0.56081
2020-09-21,0.38863
2020-09-22,0.22629
2020-09-23,0.19677
2020-09-24,0.1648
2020-09-25,0.13774
2020-09-26,0.10084
2020-09-27,0.09346
2020-09-28,0.18693
2020-09-29,0.12544
2020-09-30,0.06395
2020-10-01,0.06149
2020-10-02,0.07133
2020-10-03,0.06395
2020-10-04,0.06395
2020-10-05,0.17218
2020-10-06,0.13282
2020-10-07,0.11068
2020-10-08,0.11068
2020-10-09,0.07625
2020-10-10,0.06395
2020-10-11,0.04181
2020-10-12,0.09346
2020-10-13,0.1402
2020-10-14,0.07133
2020-10-15,0.13528
2020-10-16,0.08117
2020-10-17,0.14758
2020-10-18,0.06887
2020-10-19,0.10822
2020-10-20,0.10822
2020-10-21,0.14758
2020-10-22,0.10822
2020-10-23,0.20415
2020-10-24,0.15742
2020-10-25,0.08117
2020-10-26,0.13282
2020-10-27,0.14266
2020-10-28,0.15742
2020-10-29,0.10822
2020-10-30,0.11068
2020-10-31,0.07379
2020-11-01,0.10576
2020-11-02,0.10822
2020-11-03,0.07379
2020-11-04,0.07379
2020-11-05,0.1156
2020-11-06,0.16726
2020-11-07,0.09592
2020-11-08,0.06149
2020-11-09,0.14512
2020-11-10,0.21153
2020-11-11,0.14266
2020-11-12,0.31976
2020-11-13,0.50178
2020-11-14,0.54605
2020-11-15,0.43537
2020-11-16,0.3173
2020-11-17,0.24105
2020-11-18,0.36157
2020-11-19,0.22137
2020-11-20,0.1648
2020-11-21,0.16972
2020-11-22,0.15988
2020-11-23,0.3173
2020-11-24,0.2681
2020-11-25,0.61001
2020-11-26,0.27794
2020-11-27,0.14512
2020-11-28,0.13774
2020-11-29,0.09346
2020-11-30,0.18939
2020-12-01,0.25827
2020-12-02,6.66338
2020-12-03,2.35641
2020-12-04,1.01586
2020-12-05,0.61247
2020-12-06,0.58049
2020-12-07,1.13639
2020-12-08,0.84122
2020-12-09,0.64936
2020-12-10,0.45258
2020-12-11,0.3173
2020-12-12,0.18693
2020-12-13,0.23613
2020-12-14,0.28532
2020-12-15,0.21891
2020-12-16,0.44766
2020-12-17,0.38617
2020-12-18,0.41323
2020-12-19,0.38371
2020-12-20,0.30008
2020-12-21,0.3173
2020-12-22,0.25581
2020-12-23,0.25335
2020-12-24,0.25089
2020-12-25,0.12298
2020-12-26,0.21891
2020-12-27,0.33206
2020-12-28,0.22875
2020-12-29,0.26073
2020-12-30,0.20661
2020-12-31,0.50424
2021-01-01,0.46488
2021-01-02,0.23859
2021-01-03,0.24351
2021-01-04,0.28532
2021-01-05,0.21153
2021-01-06,0.34682
2021-01-07,0.35174
2021-01-08,0.41569
2021-01-09,1.45615
2021-01-10,0.70348
2021-01-11,1.03554
2021-01-12,0.53129
2021-01-13,0.22383
2021-01-14,0.2804
2021-01-15,0.20907
2021-01-16,0.33452
2021-01-17,0.18201
2021-01-18,0.28286
2021-01-19,0.33944
2021-01-20,0.24597
2021-01-21,0.22629
2021-01-22,0.12298
2021-01-23,0.21399
2021-01-24,0.18939
2021-01-25,0.21645
2021-01-26,0.23859
2021-01-27,0.26319
2021-01-28,0.24351
2021-01-29,0.1648
2021-01-30,0.15004
2021-01-31,0.16234
2021-02-01,0.19677
2021-02-02,0.37141
2021-02-03,0.37141
2021-02-04,0.30254
2021-02-05,0.25827
2021-02-06,0.31484
2021-02-07,0.21645
2021-02-08,0.27548
2021-02-09,0.4575
2021-02-10,0.42307
2021-02-11,0.40093
2021-02-12,0.36895
2021-02-13,0.47718
2021-02-14,0.54851
2021-02-15,0.41815
2021-02-16,0.41323
2021-02-17,1.59881
2021-02-18,4.16922
2021-02-19,2.6319
2021-02-20,1.68982
2021-02-21,1.62833
2021-02-22,2.34903
2021-02-23,1.12655
2021-02-24,0.79203
2021-02-25,5.82462
2021-02-26,6.63141
2021-02-27,2.16701
2021-02-28,1.1659
2021-03-01,1.03554
2021-03-02,2.71061
2021-03-03,17.67802
2021-03-04,9.02226
2021-03-05,3.68958
2021-03-06,3.78059
2021-03-07,10.2226
2021-03-08,6.40511
2021-03-09,43.01807
2021-03-10,27.23158
2021-03-11,11.29504
2021-03-12,26.06075
2021-03-13,21.27167
2021-03-14,13.53339
2021-03-15,13.95154
2021-03-16,26.82572
2021-03-17,35.75206
2021-03-18,50.92854
2021-03-19,26.68798
2021-03-20,18.82425
2021-03-21,17.57225
2021-03-22,19.6458
2021-03-23,19.43426
2021-03-24,15.78649
2021-03-25,14.35739
2021-03-26,10.6137
2021-03-27,7.84159
2021-03-28,8.39011
2021-03-29,12.2076
2021-03-30,14.07452
2021-03-31,100.0
2021-04-01,72.66756
2021-04-02,55.65859
2021-04-03,35.02644
2021-04-04,19.60398
2021-04-05,34.65994
2021-04-06,33.59242
2021-04-07,35.46673
2021-04-08,45.87381
2021-04-09,19.09482
2021-04-10,11.86077
2021-04-11,12.95781
2021-04-12,15.32898
2021-04-13,15.64383
2021-04-14,28.65084
2021-04-15,14.41889
2021-04-16,15.48149
2021-04-17,16.2563
2021-04-18,9.78723
2021-04-19,13.4473
2021-04-20,12.74873
2021-04-21,9.05423
2021-04-22,10.53007
2021-04-23,7.99655
2021-04-24,3.99704
2021-04-25,3.63792
2021-04-26,6.351
2021-04-27,6.89214
2021-04-28,4.42258
2021-04-29,3.92817
2021-04-30,3.6699
2021-05-01,3.14352
2021-05-02,7.68909
2021-05-03,14.31804
2021-05-04,6.19112
2021-05-05,6.05829
2021-05-06,9.06899
2021-05-07,8.34583
2021-05-08,4.00688
2021-05-09,3.99458
2021-05-10,7.0225
2021-05-11,5.17525
2021-05-12,4.31189
2021-05-13,4.0364
2021-05-14,3.77075
2021-05-15,2.98118
2021-05-16,3.32308
2021-05-17,4.3537
2021-05-18,3.2788
2021-05-19,2.62944
2021-05-20,3.12138
2021-05-21,3.85684
2021-05-22,2.43512
2021-05-23,2.02681
2021-05-24,2.6196
2021-05-25,2.22358
2021-05-26,3.5297
2021-05-27,4.27253
2021-05-28,2.43758
2021-05-29,1.32824
2021-05-30,1.19296
2021-05-31,2.25064
2021-06-01,3.03775
2021-06-02,2.82376
2021-06-03,3.24191
2021-06-04,2.04402
2021-06-05,1.06997
2021-06-06,1.42663
2021-06-07,2.076
2021-06-08,2.11536
2021-06-09,2.04156
2021-06-10,1.81527
2021-06-11,3.53216
2021-06-12,5.02275
2021-06-13,4.11265
2021-06-14,3.31324
2021-06-15,2.6196
2021-06-16,2.65649
2021-06-17,3.19271
2021-06-18,3.59857
2021-06-19,3.35752
2021-06-20,3.14598
2021-06-21,4.85303
2021-06-22,4.62919
2021-06-23,2.62206
2021-06-24,6.62157
2021-06-25,3.63546
2021-06-26,3.45344
2021-06-27,2.57532
2021-06-28,18.35198
2021-06-29,29.87332
2021-06-30,8.15397
2021-07-01,7.45541
2021-07-02,4.18644
2021-07-03,2.27278
2021-07-04,2.61714
2021-07-05,5.74591
2021-07-06,3.15336
2021-07-07,2.62944
2021-07-08,2.57778
2021-07-09,1.94318
2021-07-10,1.12163
2021-07-11,2.31213
2021-07-12,4.59476
2021-07-13,3.81256
2021-07-14,2.32197
2021-07-15,2.20145
2021-07-16,1.95301
2021-07-17,1.49305
2021-07-18,1.24953
2021-07-19,2.20391
2021-07-20,3.57889
2021-07-21,2.00959
2021-07-22,1.39466
2021-07-23,1.33316
2021-07-24,1.13147
2021-07-25,0.93469
2021-07-26,1.86446
2021-07-27,1.60619
2021-07-28,1.3799
2021-07-29,1.85217
2021-07-30,1.78821
2021-07-31,0.97896
2021-08-01,1.39466
2021-08-02,1.25937
2021-08-03,1.23969
2021-08-04,1.43647
2021-08-05,1.23232
2021-08-06,1.77099
2021-08-07,2.38593
2021-08-08,1.31103
2021-08-09,1.32824
2021-08-10,1.62095
2021-08-11,1.9112
2021-08-12,1.75624
2021-08-13,1.23724
2021-08-14,1.7587
2021-08-15,1.11917
2021-08-16,1.25691
2021-08-17,1.24953
2021-08-18,1.5078
2021-08-19,1.10195
2021-08-20,1.11917
2021-08-21,0.95437
2021-08-22,0.95929
2021-08-23,1.71934
2021-08-24,4.28483
2021-08-25,1.56192
2021-08-26,1.10441
2021-08-27,0.92977
2021-08-28,0.81908
2021-08-29,0.90763
2021-08-30,1.1659
2021-08-31,1.05768
2021-09-01,1.16344
2021-09-02,1.24707
2021-09-03,1.24461
2021-09-04,1.47583
2021-09-05,2.18177
2021-09-06,2.15471
2021-09-07,1.34054
2021-09-08,1.45615
2021-09-09,1.0011
2021-09-10,0.88304
2021-09-11,0.53867
2021-09-12,0.78465
2021-09-13,0.93961
2021-09-14,0.92977
2021-09-15,0.91501
2021-09-16,0.94453
2021-09-17,0.80432
2021-09-18,0.62476
2021-09-19,0.94945
2021-09-20,0.88795
2021-09-21,0.79203
2021-09-22,0.76989
2021-09-23,1.06259
2021-09-24,0.73791
2021-09-25,0.48948
2021-09-26,0.51408
2021-09-27,0.6715
2021-09-28,0.98388
2021-09-29,1.08965
2021-09-30,0.66658
2021-10-01,0.67888
2021-10-02,0.6961
2021-10-03,0.62968
2021-10-04,0.64936
2021-10-05,1.03308
2021-10-06,1.16344
2021-10-07,0.95683
2021-10-08,1.51518
2021-10-09,1.69966
2021-10-10,0.98634
2021-10-11,0.75267
2021-10-12,1.64309
2021-10-13,1.38482
2021-10-14,1.15852
2021-10-15,0.87566
2021-10-16,0.69364
2021-10-17,0.53867
2021-10-18,0.88304
2021-10-19,0.73299
2021-10-20,0.824
2021-10-21,1.14869
2021-10-22,0.73545
2021-10-23,0.41323
2021-10-24,0.43537
2021-10-25,1.03062
2021-10-26,0.84368
2021-10-27,0.82154
2021-10-28,0.67396
2021-10-29,1.35776
2021-10-30,1.0257
2021-10-31,2.04648
2021-11-01,1.95055
2021-11-02,3.53708
2021-11-03,3.73139
2021-11-04,1.70458
2021-11-05,1.35038
2021-11-06,0.91993
2021-11-07,0.84368
2021-11-08,1.21756
2021-11-09,1.1536
2021-11-10,1.0503
2021-11-11,0.75021
2021-11-12,0.81416
2021-11-13,0.62722
2021-11-14,0.70594
2021-11-15,1.09949
2021-11-16,1.82511
2021-11-17,2.70077
2021-11-18,2.69831
2021-11-19,1.03308
2021-11-20,1.343
2021-11-21,2.33181
2021-11-22,1.40204
2021-11-23,5.06948
2021-11-24,14.91329
2021-11-25,8.00393
2021-11-26,3.02299
2021-11-27,1.61357
2021-11-28,1.41925
2021-11-29,1.7095
2021-11-30,5.78034
2021-12-01,9.45763
2021-12-02,7.10613
2021-12-03,2.96642
2021-12-04,1.74886
2021-12-05,1.55454
2021-12-06,2.13749
2021-12-07,2.33181
2021-12-08,1.85217
2021-12-09,1.46107
2021-12-10,1.10441
2021-12-11,0.71823
2021-12-12,1.06505
2021-12-13,1.02816
2021-12-14,1.12655
2021-12-15,0.89287
2021-12-16,0.78465
2021-12-17,0.58295
2021-12-18,0.53621
2021-12-19,0.55835
2021-12-20,0.5067
2021-12-21,0.73791
2021-12-22,1.18066
2021-12-23,0.7994
2021-12-24,0.64936
2021-12-25,0.43783
2021-12-26,0.38617
2021-12-27,0.65674
2021-12-28,0.51408
2021-12-29,0.49932
2021-12-30,0.55835
2021-12-31,0.61001
2022-01-01,0.61493
2022-01-02,0.81416
2022-01-03,0.89779
2022-01-04,0.74037
2022-01-05,0.74037
2022-01-06,0.84614
2022-01-07,0.66166
2022-01-08,0.30008
2022-01-09,0.56081
2022-01-10,0.76743
2022-01-11,0.70594
2022-01-12,0.63952
2022-01-13,0.85598
2022-01-14,0.5067
2022-01-15,0.49686
2022-01-16,0.50178
2022-01-17,0.58049
2022-01-18,0.52884
2022-01-19,1.62095
2022-01-20,0.60755
2022-01-21,0.55097
2022-01-22,0.61739
2022-01-23,0.49932
2022-01-24,0.6592
2022-01-25,0.54605
2022-01-26,0.73545
2022-01-27,0.8609
2022-01-28,0.43537
2022-01-29,0.32222
2022-01-30,0.34436
2022-01-31,0.28532
2022-02-01,0.33698
2022-02-02,0.38863
2022-02-03,0.4698
2022-02-04,1.18066
2022-02-05,0.78465
2022-02-06,0.5067
2022-02-07,0.66166
2022-02-08,0.66166
2022-02-09,0.56573
2022-02-10,0.49932
2022-02-11,0.48948
2022-02-12,0.42061
2022-02-13,0.51654
2022-02-14,0.48456
2022-02-15,0.41815
2022-02-16,0.37879
2022-02-17,0.36649
2022-02-18,0.28778
2022-02-19,0.25827
2022-02-20,0.30746
2022-02-21,0.38371
2022-02-22,0.47226
2022-02-23,0.29762
2022-02-24,0.73791
2022-02-25,0.72561
2022-02-26,0.41815
2022-02-27,0.23367
2022-02-28,0.33698
2022-03-01,0.31484
2022-03-02,0.29516
2022-03-03,0.28286
2022-03-04,0.21153
2022-03-05,0.305
2022-03-06,0.22137
2022-03-07,0.27548
2022-03-08,0.41077
2022-03-09,0.24105
2022-03-10,0.34928
2022-03-11,0.23859
2022-03-12,0.23367
2022-03-13,0.22629
2022-03-14,0.56819
2022-03-15,1.92596
2022-03-16,1.60373
2022-03-17,0.54113
2022-03-18,0.34682
2022-03-19,0.38863
2022-03-20,1.76362
2022-03-21,1.04784
2022-03-22,0.47472
2022-03-23,0.37633
2022-03-24,0.39601
2022-03-25,0.41323
2022-03-26,0.54605
2022-03-27,0.53867
2022-03-28,0.70839
2022-03-29,0.62476
2022-03-30,0.72315
2022-03-31,0.824
2022-04-01,0.65674
2022-04-02,1.28889
2022-04-03,0.67642
2022-04-04,0.55343
2022-04-05,2.36625
2022-04-06,0.98388
2022-04-07,0.4698
2022-04-08,0.68626
2022-04-09,0.39355
2022-04-10,0.26073
2022-04-11,0.38125
2022-04-12,0.39355
2022-04-13,0.32714
2022-04-14,0.3419
2022-04-15,0.33452
2022-04-16,0.19185
2022-04-17,0.18201
2022-04-18,0.48702
2022-04-19,0.39601
2022-04-20,0.38371
2022-04-21,0.37387
2022-04-22,0.44029
2022-04-23,0.28286
2022-04-24,0.23121
2022-04-25,0.34682
2022-04-26,0.2681
2022-04-27,0.28286
2022-04-28,0.37141
2022-04-29,0.34928
2022-04-30,0.22875
2022-05-01,0.31484
2022-05-02,3.33292
2022-05-03,2.15225
2022-05-04,0.54359
2022-05-05,0.29516
2022-05-06,0.29762
2022-05-07,0.25581
2022-05-08,0.18447
2022-05-09,0.32714
2022-05-10,0.35419
2022-05-11,0.3419
2022-05-12,0.65428
2022-05-13,0.46488
2022-05-14,1.91366
2022-05-15,0.82892
2022-05-16,0.43045
2022-05-17,0.41569
2022-05-18,0.27794
2022-05-19,0.34682
2022-05-20,0.21891
2022-05-21,0.20907
2022-05-22,0.18939
2022-05-23,0.46242
2022-05-24,0.85844
2022-05-25,0.36895
2022-05-26,0.32222
2022-05-27,0.26073
2022-05-28,0.20907
2022-05-29,0.13036
2022-05-30,0.23859
2022-05-31,0.33698
2022-06-01,0.25335
2022-06-02,0.22629
2022-06-03,0.20169
2022-06-04,0.17709
2022-06-05,0.17955
2022-06-06,0.22875
2022-06-07,0.26319
2022-06-08,0.34928
2022-06-09,0.33452
2022-06-10,0.3419
2022-06-11,0.1648
2022-06-12,0.29762
2022-06-13,0.43291
2022-06-14,0.39109
2022-06-15,0.36403
2022-06-16,0.32222
2022-06-17,0.25089
2022-06-18,0.14758
2022-06-19,0.56819
2022-06-20,0.27056
2022-06-21,0.22383
2022-06-22,0.48948
2022-06-23,0.36649
2022-06-24,0.28532
2022-06-25,0.18693
2022-06-26,0.1402
2022-06-27,0.26073
2022-06-28,0.28286
2022-06-29,0.2681
2022-06-30,0.25089
2022-07-01,0.18939
2022-07-02,0.13528
2022-07-03,0.13528
2022-07-04,0.14266
2022-07-05,0.13528
2022-07-06,0.15496
2022-07-07,0.17464
2022-07-08,0.16726
2022-07-09,0.12298
2022-07-10,0.17709
2022-07-11,0.17955
2022-07-12,0.3296
2022-07-13,0.1279
2022-07-14,0.16726
2022-07-15,0.20169
2022-07-16,0.08117
2022-07-17,0.17218
2022-07-18,0.23367
2022-07-19,0.23859
2022-07-20,0.42799
2022-07-21,0.18201
2022-07-22,0.1402
2022-07-23,0.07871
2022-07-24,0.09346
2022-07-25,0.14266
2022-07-26,0.12544
2022-07-27,0.19677
2022-07-28,0.20169
2022-07-29,0.27794
2022-07-30,0.16234
2022-07-31,0.20661
2022-08-01,0.38125
2022-08-02,0.55835
2022-08-03,0.23367
2022-08-04,0.21891
2022-08-05,0.20415
2022-08-06,0.13036
2022-08-07,0.15004
2022-08-08,0.24351
2022-08-09,0.20661
2022-08-10,0.30992
2022-08-11,0.30254
2022-08-12,0.19677
2022-08-13,0.12544
2022-08-14,0.1279
2022-08-15,0.15004
2022-08-16,0.24105
2022-08-17,0.27056
2022-08-18,0.20907
2022-08-19,0.18201
2022-08-20,0.091
2022-08-21,0.09346
2022-08-22,0.11068
2022-08-23,0.13282
2022-08-24,0.12052
2022-08-25,0.17955
2022-08-26,0.1525
2022-08-27,0.13774
2022-08-28,0.10576
2022-08-29,0.20661
2022-08-30,4.69806
2022-08-31,2.64912
2022-09-01,1.11917
2022-09-02,0.40831
2022-09-03,0.24843
2022-09-04,0.24843
2022-09-05,0.27548
2022-09-06,0.25581
2022-09-07,0.31976
2022-09-08,0.13528
2022-09-09,0.09592
2022-09-10,0.10822
2022-09-11,0.11806
2022-09-12,0.20415
2022-09-13,0.22137
2022-09-14,0.17955
2022-09-15,0.19431
2022-09-16,0.1525
2022-09-17,0.10822
2022-09-18,0.14512
2022-09-19,0.15988
2022-09-20,0.17464
2022-09-21,0.14266
2022-09-22,0.16234
2022-09-23,0.23121
2022-09-24,0.14758
2022-09-25,0.12052
2022-09-26,0.15496
2022-09-27,0.33452
2022-09-28,0.21399
2022-09-29,0.79203
2022-09-30,0.30992
2022-10-01,0.15742
2022-10-02,0.09346
2022-10-03,0.10822
2022-10-04,0.19923
2022-10-05,0.14512
2022-10-06,0.19431
2022-10-07,0.12298
2022-10-08,0.10084
2022-10-09,0.1033
2022-10-10,0.10576
2022-10-11,0.1648
2022-10-12,0.19677
2022-10-13,0.27056
2022-10-14,0.21399
2022-10-15,0.19185
2022-10-16,0.13528
2022-10-17,0.17709
2022-10-18,0.25089
2022-10-19,0.27056
2022-10-20,0.25581
2022-10-21,0.14512
2022-10-22,0.09346
2022-10-23,0.08609
2022-10-24,0.38125
2022-10-25,0.40093
2022-10-26,0.14758
2022-10-27,0.17709
2022-10-28,0.18201
2022-10-29,0.21153
2022-10-30,0.1402
2022-10-31,0.19431
2022-11-01,0.24843
2022-11-02,0.28778
2022-11-03,0.18693
2022-11-04,0.31238
2022-11-05,0.22383
2022-11-06,0.28532
2022-11-07,2.15471
2022-11-08,0.43045
2022-11-09,0.38863
2022-11-10,0.35419
2022-11-11,0.2681
2022-11-12,0.18939
2022-11-13,0.27056
2022-11-14,0.36157
2022-11-15,0.2804
2022-11-16,0.23613
2022-11-17,0.18939
2022-11-18,0.25089
2022-11-19,0.20661
2022-11-20,0.18693
2022-11-21,0.19677
2022-11-22,0.28286
2022-11-23,0.23367
2022-11-24,0.27548
2022-11-25,0.22629
2022-11-26,0.13774
2022-11-27,0.10084
2022-11-28,0.16726
2022-11-29,0.11806
2022-11-30,0.13774
2022-12-01,0.14266
2022-12-02,0.12544
2022-12-03,0.07133
2022-12-04,0.07133
2022-12-05,0.1402
2022-12-06,0.1033
2022-12-07,0.11806
2022-12-08,0.23613
2022-12-09,0.14512
2022-12-10,0.06395
2022-12-11,0.06887
2022-12-12,0.1648
2022-12-13,0.11806
2022-12-14,0.1033
2022-12-15,0.09346
2022-12-16,0.09838
2022-12-17,0.10576
2022-12-18,0.10084
2022-12-19,0.10822
2022-12-20,0.11314
2022-12-21,0.11806
2022-12-22,0.1402
2022-12-23,0.091
2022-12-24,0.04673
2022-12-25,0.05165
2022-12-26,0.13036
2022-12-27,0.39109
2022-12-28,0.42061
2022-12-29,0.1648
2022-12-30,0.13774
2022-12-31,0.07379
2023-01-01,0.07871
2023-01-02,0.13036
2023-01-03,0.1033
2023-01-04,0.13528
2023-01-05,0.12298
2023-01-06,0.091
2023-01-07,0.06149
2023-01-08,0.06641
2023-01-09,0.16234
2023-01-10,1.37744
2023-01-11,0.824
2023-01-12,0.22383
2023-01-13,0.17955
2023-01-14,0.15988
2023-01-15,0.13282
2023-01-16,0.14512
2023-01-17,6.39527
2023-01-18,2.59008
2023-01-19,0.49194
2023-01-20,0.40585
2023-01-21,0.25581
2023-01-22,0.14512
2023-01-23,0.20661
2023-01-24,0.35419
2023-01-25,0.30254
2023-01-26,0.21645
2023-01-27,0.18201
2023-01-28,0.16234
2023-01-29,0.14512
2023-01-30,0.16972
2023-01-31,0.1279
2023-02-01,0.1525
2023-02-02,0.24597
2023-02-03,0.70102
2023-02-04,0.89287
2023-02-05,0.50916
2023-02-06,0.50916
2023-02-07,0.37141
2023-02-08,0.20661
2023-02-09,0.17464
2023-02-10,0.15988
2023-02-11,0.11806
2023-02-12,0.33698
2023-02-13,0.15742
2023-02-14,0.10822
2023-02-15,0.15004
2023-02-16,0.2681
2023-02-17,0.18939
2023-02-18,0.09346
2023-02-19,0.10822
2023-02-20,0.15496
2023-02-21,0.19677
2023-02-22,0.12298
2023-02-23,0.13282
2023-02-24,0.47472
2023-02-25,0.17464
2023-02-26,0.1525
2023-02-27,0.19923
2023-02-28,0.23367
2023-03-01,0.14266
2023-03-02,0.17218
2023-03-03,0.13528
2023-03-04,0.07625
2023-03-05,0.08363
2023-03-06,0.11314
2023-03-07,0.14758
2023-03-08,0.14758
2023-03-09,0.1402
2023-03-10,0.1402
2023-03-11,0.07133
2023-03-12,0.091
2023-03-13,0.37633
2023-03-14,0.27548
2023-03-15,0.29762
2023-03-16,0.17218
2023-03-17,0.13036
2023-03-18,0.12298
2023-03-19,0.22875
2023-03-20,0.24597
2023-03-21,0.16726
2023-03-22,0.14758
2023-03-23,0.1033
2023-03-24,0.1033
2023-03-25,0.09592
2023-03-26,0.05165
2023-03-27,0.11314
2023-03-28,0.08609
2023-03-29,0.12052
2023-03-30,0.13774
2023-03-31,0.13282
2023-04-01,0.08854
2023-04-02,0.10084
2023-04-03,0.12052
2023-04-04,0.16972
2023-04-05,0.2681
2023-04-06,0.24351
2023-04-07,0.14512
2023-04-08,0.72315
2023-04-09,0.39601
2023-04-10,0.20907
2023-04-11,0.20415
2023-04-12,0.13774
2023-04-13,0.17218
2023-04-14,0.15988
2023-04-15,0.14758
2023-04-16,0.09592
2023-04-17,0.18939
2023-04-18,0.21891
2023-04-19,0.17955
2023-04-20,0.1648
2023-04-21,0.23367
2023-04-22,0.11314
2023-04-23,0.09346
2023-04-24,0.22383
2023-04-25,0.14758
2023-04-26,0.15496
2023-04-27,0.13528
2023-04-28,0.1156
2023-04-29,0.1525
2023-04-30,0.08854
2023-05-01,0.09592
2023-05-02,0.1279
2023-05-03,0.23367
2023-05-04,0.4698
2023-05-05,0.17464
2023-05-06,0.1402
2023-05-07,0.1156
2023-05-08,0.23613
2023-05-09,0.14266
2023-05-10,0.15496
2023-05-11,0.12052
2023-05-12,0.13528
2023-05-13,0.08609
2023-05-14,0.10576
2023-05-15,0.17464
2023-05-16,0.16726
2023-05-17,0.1402
2023-05-18,0.08363
2023-05-19,0.11314
2023-05-20,0.07379
2023-05-21,0.07625
2023-05-22,0.13282
2023-05-23,0.14512
2023-05-24,0.17955
2023-05-25,0.12052
2023-05-26,0.17218
2023-05-27,0.06641
2023-05-28,0.09592
2023-05-29,0.08854
