date,벤처인증
2020-07-24,32.02247
2020-07-25,4.49438
2020-07-26,3.93258
2020-07-27,42.13483
2020-07-28,43.25842
2020-07-29,32.02247
2020-07-30,34.26966
2020-07-31,29.21348
2020-08-01,7.86516
2020-08-03,28.08988
2020-08-04,38.20224
2020-08-05,29.77528
2020-08-06,23.5955
2020-08-07,33.70786
2020-08-08,6.17977
2020-08-09,2.80898
2020-08-10,35.95505
2020-08-11,39.32584
2020-08-12,33.14606
2020-08-13,30.89887
2020-08-14,29.77528
2020-08-15,5.05617
2020-08-16,5.61797
2020-08-17,8.98876
2020-08-18,37.07865
2020-08-19,42.13483
2020-08-20,41.57303
2020-08-21,32.58426
2020-08-22,9.55056
2020-08-23,7.86516
2020-08-24,41.57303
2020-08-25,46.62921
2020-08-26,47.19101
2020-08-27,40.44943
2020-08-28,33.70786
2020-08-29,8.98876
2020-08-30,9.55056
2020-08-31,32.58426
2020-09-01,29.77528
2020-09-02,37.07865
2020-09-03,29.21348
2020-09-04,37.64044
2020-09-05,3.93258
2020-09-06,5.05617
2020-09-07,35.95505
2020-09-08,47.7528
2020-09-09,43.25842
2020-09-10,28.65168
2020-09-11,22.47191
2020-09-12,7.30337
2020-09-13,12.92134
2020-09-14,38.20224
2020-09-15,47.19101
2020-09-16,42.13483
2020-09-17,32.02247
2020-09-18,37.64044
2020-09-19,7.86516
2020-09-20,3.37078
2020-09-21,37.64044
2020-09-22,37.64044
2020-09-23,37.64044
2020-09-24,37.64044
2020-09-25,35.95505
2020-09-26,3.37078
2020-09-27,7.86516
2020-09-28,27.52808
2020-09-29,20.22471
2020-09-30,10.67415
2020-10-01,3.37078
2020-10-02,4.49438
2020-10-04,8.98876
2020-10-05,31.46067
2020-10-06,38.76404
2020-10-07,39.32584
2020-10-08,36.51685
2020-10-09,4.49438
2020-10-10,4.49438
2020-10-11,5.05617
2020-10-12,37.07865
2020-10-13,40.44943
2020-10-14,31.46067
2020-10-15,34.26966
2020-10-16,31.46067
2020-10-17,14.04494
2020-10-18,3.93258
2020-10-19,39.32584
2020-10-20,35.39325
2020-10-21,44.94382
2020-10-22,43.82022
2020-10-23,33.70786
2020-10-24,5.61797
2020-10-25,3.93258
2020-10-26,44.38202
2020-10-27,38.76404
2020-10-28,38.20224
2020-10-29,47.7528
2020-10-30,43.82022
2020-10-31,3.93258
2020-11-01,6.17977
2020-11-02,45.50561
2020-11-03,53.37078
2020-11-04,61.23595
2020-11-05,47.7528
2020-11-06,35.39325
2020-11-07,10.67415
2020-11-08,6.74157
2020-11-09,38.76404
2020-11-10,50.0
2020-11-11,58.98876
2020-11-12,36.51685
2020-11-13,42.69662
2020-11-14,10.67415
2020-11-15,23.0337
2020-11-16,80.33707
2020-11-17,41.01123
2020-11-18,50.56179
2020-11-19,44.38202
2020-11-20,35.95505
2020-11-21,8.98876
2020-11-22,6.74157
2020-11-23,41.01123
2020-11-24,44.94382
2020-11-25,47.7528
2020-11-26,52.80898
2020-11-27,33.70786
2020-11-28,3.93258
2020-11-29,7.30337
2020-11-30,35.95505
2020-12-01,45.50561
2020-12-02,34.83146
2020-12-03,39.32584
2020-12-04,32.58426
2020-12-05,5.61797
2020-12-06,7.86516
2020-12-07,41.57303
2020-12-08,43.25842
2020-12-09,42.69662
2020-12-10,45.50561
2020-12-11,48.3146
2020-12-12,7.86516
2020-12-14,43.82022
2020-12-15,50.56179
2020-12-16,47.19101
2020-12-17,47.19101
2020-12-18,22.47191
2020-12-19,13.48314
2020-12-20,8.98876
2020-12-21,38.20224
2020-12-22,40.44943
2020-12-23,40.44943
2020-12-24,43.25842
2020-12-25,4.49438
2020-12-26,7.86516
2020-12-27,8.98876
2020-12-28,49.4382
2020-12-29,40.44943
2020-12-30,36.51685
2020-12-31,18.53932
2021-01-01,2.80898
2021-01-02,9.55056
2021-01-03,8.98876
2021-01-04,48.8764
2021-01-05,52.80898
2021-01-06,42.13483
2021-01-07,51.12359
2021-01-08,39.32584
2021-01-09,10.67415
2021-01-10,11.79775
2021-01-11,43.25842
2021-01-12,45.50561
2021-01-13,53.93258
2021-01-14,47.7528
2021-01-15,41.57303
2021-01-16,9.55056
2021-01-17,11.79775
2021-01-18,43.25842
2021-01-19,61.23595
2021-01-20,51.68539
2021-01-21,37.07865
2021-01-22,42.13483
2021-01-23,15.73033
2021-01-24,10.11235
2021-01-25,44.94382
2021-01-26,64.04494
2021-01-27,55.61797
2021-01-28,55.61797
2021-01-29,47.7528
2021-01-30,15.16853
2021-01-31,12.92134
2021-02-01,64.60674
2021-02-02,53.93258
2021-02-03,52.80898
2021-02-04,38.20224
2021-02-05,48.3146
2021-02-06,14.04494
2021-02-07,7.86516
2021-02-08,55.05617
2021-02-09,63.48314
2021-02-10,52.80898
2021-02-11,16.85393
2021-02-12,9.55056
2021-02-13,5.05617
2021-02-14,10.67415
2021-02-15,74.7191
2021-02-16,64.60674
2021-02-17,72.47191
2021-02-18,65.73033
2021-02-19,67.41573
2021-02-20,14.04494
2021-02-21,10.11235
2021-02-22,67.97752
2021-02-23,64.60674
2021-02-24,53.93258
2021-02-25,67.41573
2021-02-26,50.56179
2021-02-27,13.48314
2021-02-28,11.23595
2021-03-01,10.67415
2021-03-02,58.42696
2021-03-03,53.93258
2021-03-04,59.55056
2021-03-05,62.92134
2021-03-06,6.74157
2021-03-07,7.30337
2021-03-08,65.16853
2021-03-09,55.05617
2021-03-10,58.42696
2021-03-11,75.28089
2021-03-12,55.61797
2021-03-13,10.67415
2021-03-14,15.16853
2021-03-15,62.35955
2021-03-16,65.16853
2021-03-17,67.97752
2021-03-18,60.67415
2021-03-19,53.37078
2021-03-20,11.23595
2021-03-21,10.11235
2021-03-22,76.40449
2021-03-23,66.29213
2021-03-24,62.92134
2021-03-25,55.61797
2021-03-26,51.68539
2021-03-27,11.79775
2021-03-28,10.67415
2021-03-29,62.35955
2021-03-30,66.85393
2021-03-31,74.7191
2021-04-01,65.16853
2021-04-02,48.8764
2021-04-03,16.85393
2021-04-04,8.42696
2021-04-05,65.16853
2021-04-06,65.73033
2021-04-07,64.60674
2021-04-08,64.04494
2021-04-09,42.69662
2021-04-10,8.42696
2021-04-11,7.30337
2021-04-12,65.73033
2021-04-13,67.41573
2021-04-14,80.33707
2021-04-15,57.30337
2021-04-16,53.93258
2021-04-17,10.11235
2021-04-18,8.42696
2021-04-19,59.55056
2021-04-20,74.1573
2021-04-21,65.16853
2021-04-22,58.98876
2021-04-23,40.44943
2021-04-24,9.55056
2021-04-25,8.98876
2021-04-26,67.97752
2021-04-27,49.4382
2021-04-28,74.7191
2021-04-29,76.96629
2021-04-30,50.0
2021-05-01,15.16853
2021-05-02,11.23595
2021-05-03,97.7528
2021-05-04,55.05617
2021-05-05,15.73033
2021-05-06,64.60674
2021-05-07,55.61797
2021-05-08,9.55056
2021-05-09,7.86516
2021-05-10,64.60674
2021-05-11,71.34831
2021-05-12,61.79775
2021-05-13,61.23595
2021-05-14,53.37078
2021-05-15,8.42696
2021-05-16,13.48314
2021-05-17,74.1573
2021-05-18,51.68539
2021-05-19,10.67415
2021-05-20,71.34831
2021-05-21,64.04494
2021-05-22,2.80898
2021-05-23,20.78651
2021-05-24,100.0
2021-05-25,55.61797
2021-05-26,63.48314
2021-05-27,71.34831
2021-05-28,63.48314
2021-05-29,16.29213
2021-05-30,8.98876
2021-05-31,65.16853
2021-06-01,70.22471
2021-06-02,69.10112
2021-06-03,69.66292
2021-06-04,55.05617
2021-06-05,13.48314
2021-06-06,8.42696
2021-06-07,71.91011
2021-06-08,70.78651
2021-06-09,74.7191
2021-06-10,63.48314
2021-06-11,47.7528
2021-06-12,12.35955
2021-06-13,3.93258
2021-06-14,54.49438
2021-06-15,61.79775
2021-06-16,67.97752
2021-06-17,61.23595
2021-06-18,61.23595
2021-06-19,6.17977
2021-06-20,14.60674
2021-06-21,69.66292
2021-06-22,63.48314
2021-06-23,79.77528
2021-06-24,72.47191
2021-06-25,44.38202
2021-06-26,8.98876
2021-06-27,13.48314
2021-06-28,67.97752
2021-06-29,60.67415
2021-06-30,60.11235
2021-07-01,58.98876
2021-07-02,55.05617
2021-07-03,11.79775
2021-07-04,6.74157
2021-07-05,51.68539
2021-07-06,60.11235
2021-07-07,57.86516
2021-07-08,63.48314
2021-07-09,47.19101
2021-07-10,16.85393
2021-07-11,12.92134
2021-07-12,60.11235
2021-07-13,60.67415
2021-07-14,60.11235
2021-07-15,58.98876
2021-07-16,45.50561
2021-07-17,13.48314
2021-07-18,11.79775
2021-07-19,70.22471
2021-07-20,60.11235
2021-07-21,64.60674
2021-07-22,60.67415
2021-07-23,55.61797
2021-07-24,9.55056
2021-07-25,5.61797
2021-07-26,69.66292
2021-07-27,48.3146
2021-07-28,47.19101
2021-07-29,50.56179
2021-07-30,47.19101
2021-08-01,6.17977
2021-08-02,49.4382
2021-08-03,42.13483
2021-08-04,46.62921
2021-08-05,39.88764
2021-08-06,38.20224
2021-08-07,12.35955
2021-08-08,12.35955
2021-08-09,56.74157
2021-08-10,44.38202
2021-08-11,50.56179
2021-08-12,60.67415
2021-08-13,51.12359
2021-08-14,10.11235
2021-08-15,6.74157
2021-08-16,16.29213
2021-08-17,60.11235
2021-08-18,50.56179
2021-08-19,57.30337
2021-08-20,42.13483
2021-08-21,12.92134
2021-08-22,6.74157
2021-08-23,52.24719
2021-08-24,60.11235
2021-08-25,55.05617
2021-08-26,56.74157
2021-08-27,55.61797
2021-08-28,12.35955
2021-08-29,11.79775
2021-08-30,56.74157
2021-08-31,48.8764
2021-09-01,67.97752
2021-09-02,69.10112
2021-09-03,64.04494
2021-09-04,10.11235
2021-09-05,9.55056
2021-09-06,67.41573
2021-09-07,67.41573
2021-09-08,68.53932
2021-09-09,65.73033
2021-09-10,35.39325
2021-09-11,16.29213
2021-09-12,6.74157
2021-09-13,48.3146
2021-09-14,56.17977
2021-09-15,64.04494
2021-09-16,48.8764
2021-09-17,35.39325
2021-09-18,7.86516
2021-09-19,6.17977
2021-09-20,8.42696
2021-09-21,11.79775
2021-09-22,8.42696
2021-09-23,62.92134
2021-09-24,52.24719
2021-09-25,11.23595
2021-09-26,10.67415
2021-09-27,63.48314
2021-09-28,54.49438
2021-09-29,68.53932
2021-09-30,57.30337
2021-10-01,38.76404
2021-10-02,11.23595
2021-10-03,4.49438
2021-10-04,15.16853
2021-10-05,56.74157
2021-10-06,57.30337
2021-10-07,64.60674
2021-10-08,51.68539
2021-10-09,9.55056
2021-10-10,8.98876
2021-10-11,17.41573
2021-10-12,55.05617
2021-10-13,70.78651
2021-10-14,56.17977
2021-10-15,45.50561
2021-10-16,12.92134
2021-10-17,11.79775
2021-10-18,72.47191
2021-10-19,58.98876
2021-10-20,54.49438
2021-10-21,56.74157
2021-10-22,58.42696
2021-10-23,5.05617
2021-10-24,12.92134
2021-10-25,53.93258
2021-10-26,54.49438
2021-10-27,63.48314
2021-10-28,59.55056
2021-10-29,50.0
2021-10-30,10.11235
2021-10-31,10.11235
2021-11-01,61.79775
2021-11-02,50.56179
2021-11-03,56.17977
2021-11-04,51.68539
2021-11-05,49.4382
2021-11-06,9.55056
2021-11-07,8.98876
2021-11-08,70.22471
2021-11-09,58.98876
2021-11-10,60.67415
2021-11-11,73.5955
2021-11-12,50.56179
2021-11-13,9.55056
2021-11-14,12.92134
2021-11-15,67.41573
2021-11-16,60.67415
2021-11-17,68.53932
2021-11-18,51.12359
2021-11-19,64.04494
2021-11-20,18.53932
2021-11-21,11.79775
2021-11-22,55.61797
2021-11-23,52.80898
2021-11-24,52.80898
2021-11-25,71.91011
2021-11-26,60.67415
2021-11-27,14.04494
2021-11-28,10.67415
2021-11-29,62.35955
2021-11-30,54.49438
2021-12-01,60.67415
2021-12-02,70.22471
2021-12-03,43.25842
2021-12-04,8.42696
2021-12-05,7.30337
2021-12-06,56.74157
2021-12-07,56.17977
2021-12-08,79.77528
2021-12-09,60.67415
2021-12-10,61.79775
2021-12-11,15.73033
2021-12-12,11.79775
2021-12-13,49.4382
2021-12-14,60.11235
2021-12-15,71.91011
2021-12-16,58.42696
2021-12-17,49.4382
2021-12-18,17.41573
2021-12-19,14.60674
2021-12-20,56.74157
2021-12-21,65.16853
2021-12-22,66.29213
2021-12-23,57.30337
2021-12-24,27.52808
2021-12-25,6.74157
2021-12-26,16.29213
2021-12-27,64.04494
2021-12-28,50.0
2021-12-29,46.62921
2021-12-30,48.8764
2021-12-31,25.28089
2022-01-01,8.42696
2022-01-02,10.67415
2022-01-03,72.47191
2022-01-04,83.14606
2022-01-05,78.65168
2022-01-06,62.92134
2022-01-07,64.60674
2022-01-08,11.79775
2022-01-09,8.42696
2022-01-10,86.51685
2022-01-11,66.29213
2022-01-12,71.91011
2022-01-13,60.67415
2022-01-14,61.79775
2022-01-15,19.10112
2022-01-16,12.92134
2022-01-17,61.23595
2022-01-18,71.91011
2022-01-19,77.52808
2022-01-20,51.68539
2022-01-21,46.06741
2022-01-22,14.04494
2022-01-23,10.11235
2022-01-24,61.79775
2022-01-25,66.85393
2022-01-26,62.35955
2022-01-27,61.79775
2022-01-28,47.7528
2022-01-29,13.48314
2022-01-30,10.67415
2022-01-31,7.86516
2022-02-01,9.55056
2022-02-02,12.35955
2022-02-03,70.22471
2022-02-04,58.42696
2022-02-05,21.34831
2022-02-06,12.35955
2022-02-07,74.7191
2022-02-08,61.23595
2022-02-09,78.65168
2022-02-10,79.77528
2022-02-11,66.85393
2022-02-12,11.79775
2022-02-13,8.98876
2022-02-14,64.04494
2022-02-15,75.84269
2022-02-16,65.73033
2022-02-17,72.47191
2022-02-18,56.74157
2022-02-19,7.86516
2022-02-20,15.16853
2022-02-21,68.53932
2022-02-22,70.78651
2022-02-23,75.28089
2022-02-24,64.04494
2022-02-25,72.47191
2022-02-26,13.48314
2022-02-27,16.29213
2022-02-28,45.50561
2022-03-01,20.78651
2022-03-02,70.78651
2022-03-03,67.97752
2022-03-04,60.11235
2022-03-05,11.79775
2022-03-06,14.04494
2022-03-07,76.96629
2022-03-08,76.40449
2022-03-09,13.48314
2022-03-10,75.28089
2022-03-11,62.92134
2022-03-12,8.42696
2022-03-13,11.23595
2022-03-14,73.0337
2022-03-15,78.08988
2022-03-16,87.64044
2022-03-17,70.78651
2022-03-18,65.73033
2022-03-19,18.53932
2022-03-20,16.29213
2022-03-21,80.33707
2022-03-22,73.0337
2022-03-23,83.70786
2022-03-24,68.53932
2022-03-25,60.67415
2022-03-26,10.67415
2022-03-27,9.55056
2022-03-28,71.34831
2022-03-29,72.47191
2022-03-30,66.29213
2022-03-31,81.46067
2022-04-01,38.20224
2022-04-02,16.85393
2022-04-03,9.55056
2022-04-04,70.22471
2022-04-05,60.67415
2022-04-06,73.0337
2022-04-07,66.29213
2022-04-08,64.60674
2022-04-09,8.42696
2022-04-10,11.23595
2022-04-11,65.16853
2022-04-12,66.85393
2022-04-13,85.39325
2022-04-14,67.97752
2022-04-15,58.42696
2022-04-16,14.60674
2022-04-17,6.17977
2022-04-18,74.7191
2022-04-19,83.14606
2022-04-20,65.73033
2022-04-21,73.5955
2022-04-22,59.55056
2022-04-23,14.04494
2022-04-24,11.79775
2022-04-25,72.47191
2022-04-26,73.5955
2022-04-27,71.34831
2022-04-28,82.58426
2022-04-29,58.98876
2022-04-30,9.55056
2022-05-01,7.86516
2022-05-02,72.47191
2022-05-03,64.60674
2022-05-04,56.74157
2022-05-05,10.11235
2022-05-06,44.38202
2022-05-07,10.67415
2022-05-08,7.30337
2022-05-09,74.7191
2022-05-10,62.92134
2022-05-11,73.5955
2022-05-12,69.66292
2022-05-13,60.67415
2022-05-14,3.93258
2022-05-15,6.74157
2022-05-16,72.47191
2022-05-17,84.26966
2022-05-18,71.91011
2022-05-19,58.98876
2022-05-20,51.68539
2022-05-21,6.74157
2022-05-22,6.17977
2022-05-23,66.29213
2022-05-24,59.55056
2022-05-25,76.40449
2022-05-26,68.53932
2022-05-27,57.86516
2022-05-28,12.35955
2022-05-29,6.17977
2022-05-30,73.0337
2022-05-31,61.79775
2022-06-01,10.67415
2022-06-02,57.86516
2022-06-03,69.66292
2022-06-04,10.11235
2022-06-05,4.49438
2022-06-06,7.86516
2022-06-07,60.11235
2022-06-08,66.29213
2022-06-09,65.16853
2022-06-10,57.30337
2022-06-11,10.11235
2022-06-12,3.93258
2022-06-13,66.29213
2022-06-14,60.67415
2022-06-15,69.66292
2022-06-16,55.61797
2022-06-17,45.50561
2022-06-18,9.55056
2022-06-19,11.23595
2022-06-20,68.53932
2022-06-21,69.10112
2022-06-22,76.40449
2022-06-23,67.41573
2022-06-24,69.10112
2022-06-25,10.67415
2022-06-26,12.92134
2022-06-27,60.11235
2022-06-28,71.91011
2022-06-29,64.04494
2022-06-30,55.61797
2022-07-01,52.24719
2022-07-02,9.55056
2022-07-03,12.92134
2022-07-04,69.10112
2022-07-05,68.53932
2022-07-06,59.55056
2022-07-07,57.30337
2022-07-08,55.05617
2022-07-09,3.93258
2022-07-10,6.74157
2022-07-11,57.86516
2022-07-12,55.61797
2022-07-13,58.42696
2022-07-14,47.7528
2022-07-15,41.01123
2022-07-16,12.35955
2022-07-17,7.30337
2022-07-18,58.98876
2022-07-19,53.37078
2022-07-20,73.5955
2022-07-21,56.74157
2022-07-22,47.7528
2022-07-23,10.11235
2022-07-24,17.41573
2022-07-25,66.29213
2022-07-26,47.19101
2022-07-27,66.29213
2022-07-28,62.92134
2022-07-29,56.74157
2022-07-30,11.79775
2022-07-31,11.23595
2022-08-01,53.37078
2022-08-02,67.97752
2022-08-03,44.94382
2022-08-04,66.29213
2022-08-05,43.25842
2022-08-06,11.79775
2022-08-07,15.73033
2022-08-08,74.7191
2022-08-09,65.16853
2022-08-10,57.30337
2022-08-11,71.91011
2022-08-12,47.7528
2022-08-13,12.92134
2022-08-14,10.11235
2022-08-15,11.79775
2022-08-16,66.29213
2022-08-17,67.41573
2022-08-18,73.5955
2022-08-19,58.98876
2022-08-20,14.60674
2022-08-21,8.42696
2022-08-22,73.5955
2022-08-23,61.79775
2022-08-24,55.05617
2022-08-25,55.61797
2022-08-26,43.25842
2022-08-27,5.61797
2022-08-28,6.17977
2022-08-29,44.94382
2022-08-30,64.60674
2022-08-31,44.94382
2022-09-01,51.68539
2022-09-02,46.06741
2022-09-03,6.74157
2022-09-04,3.37078
2022-09-05,58.42696
2022-09-06,56.74157
2022-09-07,67.41573
2022-09-08,38.20224
2022-09-09,8.98876
2022-09-11,6.74157
2022-09-12,6.17977
2022-09-13,62.92134
2022-09-14,61.23595
2022-09-15,64.60674
2022-09-16,46.62921
2022-09-17,12.92134
2022-09-18,11.79775
2022-09-19,53.37078
2022-09-20,62.35955
2022-09-21,64.04494
2022-09-22,61.79775
2022-09-23,50.56179
2022-09-24,8.98876
2022-09-25,14.60674
2022-09-26,64.04494
2022-09-27,74.1573
2022-09-28,58.42696
2022-09-29,51.12359
2022-09-30,49.4382
2022-10-01,6.17977
2022-10-02,8.42696
2022-10-03,12.35955
2022-10-04,58.42696
2022-10-05,56.17977
2022-10-06,57.86516
2022-10-07,43.25842
2022-10-08,5.61797
2022-10-10,13.48314
2022-10-11,55.05617
2022-10-12,50.56179
2022-10-13,54.49438
2022-10-14,61.23595
2022-10-15,17.97752
2022-10-16,11.23595
2022-10-17,78.65168
2022-10-18,60.11235
2022-10-19,59.55056
2022-10-20,66.29213
2022-10-21,56.74157
2022-10-22,12.92134
2022-10-23,14.04494
2022-10-24,70.22471
2022-10-25,61.23595
2022-10-26,85.95505
2022-10-27,57.86516
2022-10-28,47.19101
2022-10-29,15.73033
2022-10-30,8.42696
2022-10-31,59.55056
2022-11-01,67.41573
2022-11-02,66.29213
2022-11-03,58.42696
2022-11-04,61.23595
2022-11-05,13.48314
2022-11-06,12.92134
2022-11-07,70.78651
2022-11-08,58.98876
2022-11-09,62.92134
2022-11-10,56.17977
2022-11-11,45.50561
2022-11-12,14.04494
2022-11-13,12.35955
2022-11-14,71.34831
2022-11-15,64.60674
2022-11-16,73.0337
2022-11-17,66.85393
2022-11-18,47.19101
2022-11-19,14.04494
2022-11-20,10.67415
2022-11-21,60.11235
2022-11-22,61.23595
2022-11-23,45.50561
2022-11-24,51.68539
2022-11-25,41.01123
2022-11-26,8.42696
2022-11-27,8.42696
2022-11-28,60.11235
2022-11-29,52.24719
2022-11-30,55.61797
2022-12-01,45.50561
2022-12-02,40.44943
2022-12-03,5.61797
2022-12-04,3.37078
2022-12-05,44.94382
2022-12-06,60.67415
2022-12-07,55.61797
2022-12-08,53.37078
2022-12-09,61.23595
2022-12-10,15.73033
2022-12-11,16.29213
2022-12-12,59.55056
2022-12-13,75.28089
2022-12-14,66.85393
2022-12-15,59.55056
2022-12-16,52.24719
2022-12-17,4.49438
2022-12-18,14.04494
2022-12-19,49.4382
2022-12-20,46.62921
2022-12-21,56.74157
2022-12-22,56.74157
2022-12-23,39.32584
2022-12-24,7.86516
2022-12-25,7.86516
2022-12-26,62.35955
2022-12-27,54.49438
2022-12-28,71.34831
2022-12-29,43.82022
2022-12-30,26.96629
2022-12-31,10.11235
2023-01-01,5.05617
2023-01-02,60.11235
2023-01-03,53.37078
2023-01-04,55.05617
2023-01-05,67.97752
2023-01-06,63.48314
2023-01-07,14.60674
2023-01-08,14.60674
2023-01-09,54.49438
2023-01-10,62.35955
2023-01-11,62.35955
2023-01-12,57.30337
2023-01-13,43.82022
2023-01-14,14.04494
2023-01-15,11.79775
2023-01-16,62.92134
2023-01-17,55.61797
2023-01-18,55.61797
2023-01-19,47.7528
2023-01-20,50.56179
2023-01-21,9.55056
2023-01-22,9.55056
2023-01-23,7.30337
2023-01-24,8.42696
2023-01-25,62.92134
2023-01-26,57.86516
2023-01-27,57.30337
2023-01-28,19.10112
2023-01-29,17.97752
2023-01-30,69.10112
2023-01-31,58.42696
2023-02-01,67.97752
2023-02-02,59.55056
2023-02-03,46.62921
2023-02-04,12.35955
2023-02-05,16.29213
2023-02-06,67.41573
2023-02-07,66.85393
2023-02-08,63.48314
2023-02-09,66.29213
2023-02-10,49.4382
2023-02-11,11.23595
2023-02-12,15.16853
2023-02-13,66.29213
2023-02-14,57.30337
2023-02-15,57.86516
2023-02-16,56.17977
2023-02-17,52.24719
2023-02-18,15.73033
2023-02-19,8.42696
2023-02-20,77.52808
2023-02-21,62.35955
2023-02-22,61.23595
2023-02-23,55.61797
2023-02-24,55.61797
2023-02-25,9.55056
2023-02-26,26.96629
2023-02-27,63.48314
2023-02-28,53.37078
2023-03-01,12.92134
2023-03-02,63.48314
2023-03-03,40.44943
2023-03-04,14.04494
2023-03-05,11.23595
2023-03-06,60.11235
2023-03-07,62.35955
2023-03-08,73.5955
2023-03-09,59.55056
2023-03-10,42.13483
2023-03-11,12.92134
2023-03-12,12.92134
2023-03-13,61.23595
2023-03-14,66.85393
2023-03-15,51.68539
2023-03-16,54.49438
2023-03-17,56.17977
2023-03-18,15.73033
2023-03-19,15.16853
2023-03-20,72.47191
2023-03-21,66.29213
2023-03-22,82.58426
2023-03-23,83.70786
2023-03-24,50.56179
2023-03-25,9.55056
2023-03-26,10.11235
2023-03-27,57.86516
2023-03-28,75.28089
2023-03-29,56.74157
2023-03-30,57.30337
2023-03-31,47.7528
2023-04-01,10.67415
2023-04-02,21.34831
2023-04-03,58.42696
2023-04-04,67.97752
2023-04-05,58.98876
2023-04-06,55.05617
2023-04-07,51.68539
2023-04-08,11.79775
2023-04-09,10.67415
2023-04-10,53.37078
2023-04-11,67.97752
2023-04-12,53.93258
2023-04-13,56.17977
2023-04-14,52.80898
2023-04-15,7.86516
2023-04-16,14.04494
2023-04-17,69.10112
2023-04-18,55.61797
2023-04-19,61.79775
2023-04-20,64.04494
2023-04-21,44.94382
2023-04-22,7.86516
2023-04-23,7.30337
2023-04-24,62.92134
2023-04-25,64.04494
2023-04-26,61.79775
2023-04-27,62.92134
2023-04-28,84.26966
2023-04-29,8.98876
2023-04-30,11.79775
2023-05-01,25.84269
2023-05-02,66.29213
2023-05-03,62.92134
2023-05-04,50.0
2023-05-05,12.35955
2023-05-06,7.30337
2023-05-07,36.51685
2023-05-08,64.60674
2023-05-09,58.42696
2023-05-10,57.86516
2023-05-11,55.05617
2023-05-12,49.4382
2023-05-13,14.04494
2023-05-14,6.17977
2023-05-15,51.12359
2023-05-16,63.48314
2023-05-17,69.66292
2023-05-18,51.12359
2023-05-19,34.26966
2023-05-20,13.48314
2023-05-21,13.48314
2023-05-22,62.92134
2023-05-23,77.52808
2023-05-24,62.35955
2023-05-25,54.49438
2023-05-26,46.62921
2023-05-27,6.74157
2023-05-28,12.35955
2023-05-29,12.92134
2023-05-30,60.67415
2023-05-31,61.79775
2023-06-01,60.67415
2023-06-02,52.80898
2023-06-03,9.55056
2023-06-04,3.37078
