date,주식추천
2020-10-05,40.25531
2020-10-06,50.29787
2020-10-07,50.04255
2020-10-08,46.97872
2020-10-09,20.34042
2020-10-10,14.46808
2020-10-11,17.19148
2020-10-12,45.19148
2020-10-13,47.65957
2020-10-14,43.91489
2020-10-15,36.85106
2020-10-16,34.89361
2020-10-17,14.55319
2020-10-18,14.38297
2020-10-19,30.80851
2020-10-20,30.80851
2020-10-21,31.06382
2020-10-22,30.29787
2020-10-23,27.74468
2020-10-24,12.59574
2020-10-25,14.21276
2020-10-26,31.57446
2020-10-27,27.57446
2020-10-28,27.57446
2020-10-29,26.12765
2020-10-30,22.7234
2020-10-31,10.29787
2020-11-01,11.82978
2020-11-02,23.57446
2020-11-03,25.19148
2020-11-04,25.3617
2020-11-05,32.76595
2020-11-06,30.21276
2020-11-07,12.76595
2020-11-08,19.14893
2020-11-09,42.89361
2020-11-10,43.14893
2020-11-11,40.51063
2020-11-12,39.48936
2020-11-13,31.48936
2020-11-14,13.02127
2020-11-15,14.38297
2020-11-16,44.34042
2020-11-17,42.63829
2020-11-18,43.06382
2020-11-19,41.4468
2020-11-20,30.38297
2020-11-21,17.61702
2020-11-22,16.42553
2020-11-23,40.51063
2020-11-24,44.93617
2020-11-25,44.34042
2020-11-26,40.93617
2020-11-27,35.48936
2020-11-28,21.10638
2020-11-29,22.63829
2020-11-30,37.53191
2020-12-01,42.80851
2020-12-02,48.42553
2020-12-03,53.27659
2020-12-04,52.0851
2020-12-05,26.89361
2020-12-06,44.34042
2020-12-07,71.48936
2020-12-08,69.95744
2020-12-09,67.65957
2020-12-10,62.89361
2020-12-11,64.34042
2020-12-12,39.14893
2020-12-13,38.7234
2020-12-14,59.14893
2020-12-15,59.23404
2020-12-16,55.14893
2020-12-17,44.68085
2020-12-18,42.46808
2020-12-19,19.31914
2020-12-20,19.91489
2020-12-21,46.7234
2020-12-22,41.27659
2020-12-23,38.29787
2020-12-24,37.87234
2020-12-25,19.74468
2020-12-26,18.89361
2020-12-27,21.61702
2020-12-28,46.12765
2020-12-29,47.74468
2020-12-30,54.29787
2020-12-31,30.80851
2021-01-01,24.51063
2021-01-02,23.57446
2021-01-03,30.97872
2021-01-04,75.14893
2021-01-05,83.40425
2021-01-06,84.85106
2021-01-07,83.06382
2021-01-08,100.0
2021-01-09,52.68085
2021-01-10,51.23404
2021-01-11,97.19148
2021-01-12,78.97872
2021-01-13,75.48936
2021-01-14,79.91489
2021-01-15,60.34042
2021-01-16,28.76595
2021-01-17,28.85106
2021-01-18,49.61702
2021-01-19,61.02127
2021-01-20,60.59574
2021-01-21,74.21276
2021-01-22,65.53191
2021-01-23,28.0851
2021-01-24,32.51063
2021-01-25,73.19148
2021-01-26,65.19148
2021-01-27,52.59574
2021-01-28,46.21276
2021-01-29,37.02127
2021-01-30,19.65957
2021-01-31,19.48936
2021-02-01,38.89361
2021-02-02,45.95744
2021-02-03,47.91489
2021-02-04,44.85106
2021-02-05,38.97872
2021-02-06,22.7234
2021-02-07,25.78723
2021-02-08,39.14893
2021-02-09,45.87234
2021-02-10,44.0
2021-02-11,20.85106
2021-02-12,26.63829
2021-02-13,22.46808
2021-02-14,31.23404
2021-02-15,67.74468
2021-02-16,68.51063
2021-02-17,67.74468
2021-02-18,61.95744
2021-02-19,43.48936
2021-02-20,24.76595
2021-02-21,29.4468
2021-02-22,51.82978
2021-02-23,46.97872
2021-02-24,46.80851
2021-02-25,48.85106
2021-02-26,37.61702
2021-02-27,15.06382
2021-02-28,24.34042
2021-03-01,24.59574
2021-03-02,37.27659
2021-03-03,34.7234
2021-03-04,33.70212
2021-03-05,31.82978
2021-03-06,17.53191
2021-03-07,20.51063
2021-03-08,38.12765
2021-03-09,33.95744
2021-03-10,34.89361
2021-03-11,38.97872
2021-03-12,41.53191
2021-03-13,19.23404
2021-03-14,19.82978
2021-03-15,42.7234
2021-03-16,48.25531
2021-03-17,47.57446
2021-03-18,50.21276
2021-03-19,41.78723
2021-03-20,21.61702
2021-03-21,22.55319
2021-03-22,43.65957
2021-03-23,40.0851
2021-03-24,35.31914
2021-03-25,38.21276
2021-03-26,39.23404
2021-03-27,20.34042
2021-03-28,17.27659
2021-03-29,40.59574
2021-03-30,41.10638
2021-03-31,40.0851
2021-04-01,41.02127
2021-04-02,40.76595
2021-04-03,20.68085
2021-04-04,19.74468
2021-04-05,42.29787
2021-04-06,45.61702
2021-04-07,43.40425
2021-04-08,48.42553
2021-04-09,39.82978
2021-04-10,16.51063
2021-04-11,20.0851
2021-04-12,44.0
2021-04-13,50.97872
2021-04-14,56.93617
2021-04-15,52.85106
2021-04-16,47.14893
2021-04-17,22.38297
2021-04-18,22.21276
2021-04-19,48.42553
2021-04-20,51.40425
2021-04-21,46.63829
2021-04-22,45.87234
2021-04-23,44.0
2021-04-24,17.10638
2021-04-25,19.14893
2021-04-26,44.76595
2021-04-27,43.74468
2021-04-28,38.7234
2021-04-29,37.78723
2021-04-30,30.55319
2021-05-01,14.29787
2021-05-02,13.61702
2021-05-03,27.40425
2021-05-04,26.55319
2021-05-05,18.80851
2021-05-06,32.68085
2021-05-07,28.68085
2021-05-08,15.06382
2021-05-09,13.02127
2021-05-10,39.48936
2021-05-11,37.61702
2021-05-12,36.0851
2021-05-13,30.7234
2021-05-14,25.4468
2021-05-15,12.17021
2021-05-16,14.12765
2021-05-17,29.10638
2021-05-18,30.63829
2021-05-19,17.53191
2021-05-20,30.55319
2021-05-21,27.91489
2021-05-22,12.0
2021-05-23,16.59574
2021-05-24,28.68085
2021-05-25,36.17021
2021-05-26,36.25531
2021-05-27,34.89361
2021-05-28,37.53191
2021-05-29,15.57446
2021-05-30,17.53191
2021-05-31,39.91489
2021-06-01,40.25531
2021-06-02,47.82978
2021-06-03,47.65957
2021-06-04,37.4468
2021-06-05,17.78723
2021-06-06,17.95744
2021-06-07,46.97872
2021-06-08,49.95744
2021-06-09,40.51063
2021-06-10,39.82978
2021-06-11,36.59574
2021-06-12,14.38297
2021-06-13,16.34042
2021-06-14,35.14893
2021-06-15,40.25531
2021-06-16,39.23404
2021-06-17,31.91489
2021-06-18,37.02127
2021-06-19,12.0851
2021-06-20,15.74468
2021-06-21,27.14893
2021-06-22,33.53191
2021-06-23,43.91489
2021-06-24,41.4468
2021-06-25,27.74468
2021-06-26,15.40425
2021-06-27,14.29787
2021-06-28,30.80851
2021-06-29,29.53191
2021-06-30,28.59574
2021-07-01,29.02127
2021-07-02,26.21276
2021-07-03,11.48936
2021-07-04,12.0851
2021-07-05,34.29787
2021-07-06,32.42553
2021-07-07,29.3617
2021-07-08,28.93617
2021-07-09,26.63829
2021-07-10,12.59574
2021-07-11,11.14893
2021-07-12,26.04255
2021-07-13,28.76595
2021-07-14,25.87234
2021-07-15,31.14893
2021-07-16,23.57446
2021-07-17,8.51063
2021-07-18,10.29787
2021-07-19,20.34042
2021-07-20,22.12765
2021-07-21,25.53191
2021-07-22,26.97872
2021-07-23,21.61702
2021-07-24,10.21276
2021-07-25,8.93617
2021-07-26,21.3617
2021-07-27,30.63829
2021-07-28,26.7234
2021-07-29,30.21276
2021-07-30,23.23404
2021-07-31,11.48936
2021-08-01,11.65957
2021-08-02,24.0851
2021-08-03,31.14893
2021-08-04,30.38297
2021-08-05,33.78723
2021-08-06,37.10638
2021-08-07,14.46808
2021-08-08,17.78723
2021-08-09,39.48936
2021-08-10,44.0
2021-08-11,37.87234
2021-08-12,37.87234
2021-08-13,28.25531
2021-08-14,15.65957
2021-08-15,12.0851
2021-08-16,16.0851
2021-08-17,28.68085
2021-08-18,32.42553
2021-08-19,31.31914
2021-08-20,25.27659
2021-08-21,11.40425
2021-08-22,14.80851
2021-08-23,26.55319
2021-08-24,31.82978
2021-08-25,29.27659
2021-08-26,33.27659
2021-08-27,26.55319
2021-08-28,11.31914
2021-08-29,11.65957
2021-08-30,29.19148
2021-08-31,35.31914
2021-09-01,35.48936
2021-09-02,32.85106
2021-09-03,30.7234
2021-09-04,12.93617
2021-09-05,14.55319
2021-09-06,26.80851
2021-09-07,28.93617
2021-09-08,26.38297
2021-09-09,27.23404
2021-09-10,27.48936
2021-09-11,10.21276
2021-09-12,12.76595
2021-09-13,24.76595
2021-09-14,29.10638
2021-09-15,30.55319
2021-09-16,29.3617
2021-09-17,27.91489
2021-09-18,11.48936
2021-09-19,9.27659
2021-09-20,10.04255
2021-09-21,10.29787
2021-09-22,13.19148
2021-09-23,28.17021
2021-09-24,32.17021
2021-09-25,13.78723
2021-09-26,15.82978
2021-09-27,31.82978
2021-09-28,28.17021
2021-09-29,24.51063
2021-09-30,27.48936
2021-10-01,24.34042
2021-10-02,8.42553
2021-10-03,9.4468
2021-10-04,12.68085
2021-10-05,23.57446
2021-10-06,18.63829
2021-10-07,21.10638
2021-10-08,20.17021
2021-10-09,9.10638
2021-10-10,10.63829
2021-10-11,10.29787
2021-10-12,24.25531
2021-10-13,23.14893
2021-10-14,26.12765
2021-10-15,24.59574
2021-10-16,9.53191
2021-10-17,11.23404
2021-10-18,20.34042
2021-10-19,24.17021
2021-10-20,23.65957
2021-10-21,19.23404
2021-10-22,18.7234
2021-10-23,9.10638
2021-10-24,9.27659
2021-10-25,22.63829
2021-10-26,29.87234
2021-10-27,25.10638
2021-10-28,26.46808
2021-10-29,16.93617
2021-10-30,9.53191
2021-10-31,8.59574
2021-11-01,20.85106
2021-11-02,26.46808
2021-11-03,25.78723
2021-11-04,26.97872
2021-11-05,19.65957
2021-11-06,9.78723
2021-11-07,9.53191
2021-11-08,21.02127
2021-11-09,23.23404
2021-11-10,22.55319
2021-11-11,24.17021
2021-11-12,21.78723
2021-11-13,9.61702
2021-11-14,11.82978
2021-11-15,25.78723
2021-11-16,28.0
2021-11-17,30.63829
2021-11-18,31.82978
2021-11-19,26.29787
2021-11-20,10.89361
2021-11-21,15.91489
2021-11-22,29.4468
2021-11-23,25.10638
2021-11-24,23.40425
2021-11-25,22.04255
2021-11-26,19.14893
2021-11-27,8.34042
2021-11-28,9.78723
2021-11-29,18.21276
2021-11-30,20.34042
2021-12-01,16.34042
2021-12-02,20.85106
2021-12-03,16.68085
2021-12-04,8.85106
2021-12-05,9.3617
2021-12-06,19.74468
2021-12-07,23.14893
2021-12-08,19.91489
2021-12-09,20.0851
2021-12-10,20.85106
2021-12-11,9.19148
2021-12-12,12.51063
2021-12-13,18.80851
2021-12-14,20.0
2021-12-15,17.3617
2021-12-16,17.10638
2021-12-17,14.97872
2021-12-18,7.57446
2021-12-19,8.51063
2021-12-20,16.68085
2021-12-21,18.38297
2021-12-22,18.21276
2021-12-23,18.38297
2021-12-24,18.12765
2021-12-25,8.34042
2021-12-26,12.0851
2021-12-27,22.29787
2021-12-28,18.46808
2021-12-29,19.82978
2021-12-30,17.10638
2021-12-31,11.31914
2022-01-01,8.85106
2022-01-02,8.17021
2022-01-03,22.63829
2022-01-04,24.0851
2022-01-05,21.10638
2022-01-06,21.87234
2022-01-07,17.4468
2022-01-08,11.74468
2022-01-09,10.97872
2022-01-10,20.51063
2022-01-11,24.25531
2022-01-12,24.34042
2022-01-13,25.27659
2022-01-14,19.65957
2022-01-15,10.97872
2022-01-16,11.57446
2022-01-17,18.97872
2022-01-18,21.10638
2022-01-19,24.34042
2022-01-20,22.12765
2022-01-21,22.89361
2022-01-22,9.70212
2022-01-23,9.10638
2022-01-24,17.02127
2022-01-25,21.4468
2022-01-26,18.21276
2022-01-27,28.93617
2022-01-28,21.3617
2022-01-29,10.12765
2022-01-30,9.27659
2022-01-31,10.97872
2022-02-01,21.87234
2022-02-02,21.10638
2022-02-03,31.74468
2022-02-04,25.3617
2022-02-05,13.61702
2022-02-06,12.68085
2022-02-07,26.04255
2022-02-08,28.59574
2022-02-09,23.74468
2022-02-10,21.3617
2022-02-11,19.48936
2022-02-12,11.82978
2022-02-13,10.7234
2022-02-14,18.80851
2022-02-15,17.27659
2022-02-16,20.42553
2022-02-17,21.27659
2022-02-18,15.31914
2022-02-19,9.10638
2022-02-20,10.21276
2022-02-21,19.82978
2022-02-22,16.93617
2022-02-23,19.82978
2022-02-24,21.27659
2022-02-25,20.59574
2022-02-26,9.95744
2022-02-27,10.12765
2022-02-28,20.68085
2022-03-01,11.57446
2022-03-02,18.29787
2022-03-03,19.57446
2022-03-04,21.19148
2022-03-05,9.61702
2022-03-06,11.65957
2022-03-07,16.51063
2022-03-08,16.93617
2022-03-09,7.74468
2022-03-10,17.4468
2022-03-11,19.74468
2022-03-12,9.02127
2022-03-13,10.12765
2022-03-14,20.25531
2022-03-15,17.3617
2022-03-16,18.63829
2022-03-17,24.85106
2022-03-18,21.87234
2022-03-19,11.91489
2022-03-20,11.14893
2022-03-21,19.48936
2022-03-22,24.0851
2022-03-23,25.4468
2022-03-24,25.02127
2022-03-25,25.19148
2022-03-26,8.17021
2022-03-27,12.76595
2022-03-28,21.61702
2022-03-29,25.02127
2022-03-30,24.0
2022-03-31,25.95744
2022-04-01,21.53191
2022-04-02,9.4468
2022-04-03,11.40425
2022-04-04,24.34042
2022-04-05,24.93617
2022-04-06,24.59574
2022-04-07,19.74468
2022-04-08,15.40425
2022-04-09,7.91489
2022-04-10,6.80851
2022-04-11,16.25531
2022-04-12,16.25531
2022-04-13,17.3617
2022-04-14,19.57446
2022-04-15,18.63829
2022-04-16,7.82978
2022-04-17,7.74468
2022-04-18,15.31914
2022-04-19,16.42553
2022-04-20,19.91489
2022-04-21,20.59574
2022-04-22,14.38297
2022-04-23,6.63829
2022-04-24,6.04255
2022-04-25,16.0
2022-04-26,18.21276
2022-04-27,14.21276
2022-04-28,15.82978
2022-04-29,16.34042
2022-04-30,5.61702
2022-05-01,7.14893
2022-05-02,11.40425
2022-05-03,16.51063
2022-05-04,14.29787
2022-05-05,8.76595
2022-05-06,11.06382
2022-05-07,6.80851
2022-05-08,7.82978
2022-05-09,11.48936
2022-05-10,13.02127
2022-05-11,14.55319
2022-05-12,14.04255
2022-05-13,9.27659
2022-05-14,5.87234
2022-05-15,8.34042
2022-05-16,14.38297
2022-05-17,14.7234
2022-05-18,13.3617
2022-05-19,11.23404
2022-05-20,11.65957
2022-05-21,5.87234
2022-05-22,4.68085
2022-05-23,11.48936
2022-05-24,12.0851
2022-05-25,11.48936
2022-05-26,11.57446
2022-05-27,12.25531
2022-05-28,4.34042
2022-05-29,5.78723
2022-05-30,13.4468
2022-05-31,12.85106
2022-06-01,7.91489
2022-06-02,14.63829
2022-06-03,11.40425
2022-06-04,6.29787
2022-06-05,4.34042
2022-06-06,8.59574
2022-06-07,11.91489
2022-06-08,14.12765
2022-06-09,11.48936
2022-06-10,10.12765
2022-06-11,6.46808
2022-06-12,11.06382
2022-06-13,16.42553
2022-06-14,15.23404
2022-06-15,18.29787
2022-06-16,11.82978
2022-06-17,13.27659
2022-06-18,6.80851
2022-06-19,6.97872
2022-06-20,13.3617
2022-06-21,10.63829
2022-06-22,11.23404
2022-06-23,12.51063
2022-06-24,11.48936
2022-06-25,4.34042
2022-06-26,3.91489
2022-06-27,12.34042
2022-06-28,10.12765
2022-06-29,9.78723
2022-06-30,9.61702
2022-07-01,8.93617
2022-07-02,4.34042
2022-07-03,3.82978
2022-07-04,8.85106
2022-07-05,12.0
2022-07-06,9.4468
2022-07-07,9.95744
2022-07-08,10.46808
2022-07-09,4.25531
2022-07-10,6.12765
2022-07-11,10.46808
2022-07-12,11.48936
2022-07-13,9.3617
2022-07-14,9.95744
2022-07-15,10.12765
2022-07-16,4.25531
2022-07-17,5.02127
2022-07-18,11.82978
2022-07-19,10.29787
2022-07-20,14.63829
2022-07-21,13.70212
2022-07-22,13.87234
2022-07-23,6.97872
2022-07-24,6.29787
2022-07-25,13.53191
2022-07-26,15.91489
2022-07-27,14.04255
2022-07-28,14.38297
2022-07-29,10.7234
2022-07-30,7.57446
2022-07-31,7.31914
2022-08-01,18.04255
2022-08-02,13.53191
2022-08-03,16.25531
2022-08-04,17.19148
2022-08-05,14.97872
2022-08-06,7.65957
2022-08-07,9.4468
2022-08-08,17.4468
2022-08-09,18.21276
2022-08-10,16.85106
2022-08-11,18.04255
2022-08-12,18.63829
2022-08-13,8.25531
2022-08-14,8.17021
2022-08-15,7.31914
2022-08-16,20.17021
2022-08-17,22.21276
2022-08-18,18.46808
2022-08-19,14.7234
2022-08-20,9.02127
2022-08-21,6.46808
2022-08-22,14.63829
2022-08-23,13.27659
2022-08-24,14.89361
2022-08-25,17.02127
2022-08-26,15.74468
2022-08-27,5.70212
2022-08-28,7.74468
2022-08-29,14.46808
2022-08-30,16.25531
2022-08-31,13.95744
2022-09-01,10.29787
2022-09-02,10.12765
2022-09-03,4.85106
2022-09-04,5.70212
2022-09-05,10.97872
2022-09-06,14.80851
2022-09-07,13.70212
2022-09-08,11.14893
2022-09-09,5.87234
2022-09-10,5.95744
2022-09-11,6.80851
2022-09-12,10.7234
2022-09-13,16.93617
2022-09-14,14.04255
2022-09-15,14.80851
2022-09-16,13.61702
2022-09-17,7.23404
2022-09-18,8.59574
2022-09-19,14.89361
2022-09-20,13.19148
2022-09-21,13.61702
2022-09-22,15.23404
2022-09-23,12.51063
2022-09-24,5.78723
2022-09-25,5.53191
2022-09-26,13.61702
2022-09-27,10.97872
2022-09-28,12.93617
2022-09-29,10.89361
2022-09-30,10.63829
2022-10-01,3.40425
2022-10-02,4.68085
2022-10-03,6.38297
2022-10-04,10.38297
2022-10-05,12.42553
2022-10-06,10.97872
2022-10-07,10.97872
2022-10-08,4.85106
2022-10-09,5.19148
2022-10-10,7.14893
2022-10-11,12.17021
2022-10-12,10.89361
2022-10-13,10.97872
2022-10-14,10.63829
2022-10-15,7.31914
2022-10-16,7.23404
2022-10-17,13.53191
2022-10-18,16.25531
2022-10-19,13.87234
2022-10-20,12.34042
2022-10-21,10.97872
2022-10-22,4.85106
2022-10-23,7.65957
2022-10-24,15.31914
2022-10-25,15.06382
2022-10-26,12.85106
2022-10-27,14.55319
2022-10-28,11.40425
2022-10-29,5.61702
2022-10-30,4.76595
2022-10-31,11.65957
2022-11-01,13.95744
2022-11-02,14.97872
2022-11-03,12.0
2022-11-04,11.31914
2022-11-05,5.70212
2022-11-06,7.48936
2022-11-07,13.19148
2022-11-08,16.42553
2022-11-09,16.59574
2022-11-10,13.78723
2022-11-11,16.93617
2022-11-12,9.53191
2022-11-13,8.0
2022-11-14,17.19148
2022-11-15,18.29787
2022-11-16,15.74468
2022-11-17,11.74468
2022-11-18,14.04255
2022-11-19,5.02127
2022-11-20,7.14893
2022-11-21,10.97872
2022-11-22,10.55319
2022-11-23,10.97872
2022-11-24,12.17021
2022-11-25,11.40425
2022-11-26,5.10638
2022-11-27,7.14893
2022-11-28,8.51063
2022-11-29,12.0851
2022-11-30,12.17021
2022-12-01,12.0
2022-12-02,9.61702
2022-12-03,5.10638
2022-12-04,6.80851
2022-12-05,11.31914
2022-12-06,10.29787
2022-12-07,9.4468
2022-12-08,9.61702
2022-12-09,11.31914
2022-12-10,6.89361
2022-12-11,7.65957
2022-12-12,11.31914
2022-12-13,10.7234
2022-12-14,11.40425
2022-12-15,11.48936
2022-12-16,9.10638
2022-12-17,5.87234
2022-12-18,5.27659
2022-12-19,8.76595
2022-12-20,8.42553
2022-12-21,10.55319
2022-12-22,8.42553
2022-12-23,9.19148
2022-12-24,3.74468
2022-12-25,4.25531
2022-12-26,9.4468
2022-12-27,9.10638
2022-12-28,11.23404
2022-12-29,10.21276
2022-12-30,6.04255
2022-12-31,4.0
2023-01-01,4.17021
2023-01-02,9.02127
2023-01-03,12.51063
2023-01-04,10.80851
2023-01-05,11.40425
2023-01-06,10.46808
2023-01-07,8.0851
2023-01-08,6.80851
2023-01-09,11.65957
2023-01-10,15.14893
2023-01-11,15.06382
2023-01-12,15.40425
2023-01-13,11.57446
2023-01-14,6.46808
2023-01-15,8.42553
2023-01-16,13.53191
2023-01-17,10.55319
2023-01-18,13.27659
2023-01-19,11.91489
2023-01-20,9.61702
2023-01-21,6.12765
2023-01-22,8.17021
2023-01-23,9.4468
2023-01-24,10.63829
2023-01-25,20.25531
2023-01-26,24.34042
2023-01-27,20.34042
2023-01-28,10.38297
2023-01-29,12.0
2023-01-30,19.40425
2023-01-31,14.29787
2023-02-01,19.06382
2023-02-02,24.93617
2023-02-03,18.21276
2023-02-04,9.02127
2023-02-05,9.53191
2023-02-06,16.76595
2023-02-07,19.57446
2023-02-08,22.04255
2023-02-09,18.63829
2023-02-10,18.12765
2023-02-11,6.97872
2023-02-12,7.91489
2023-02-13,14.89361
2023-02-14,20.0851
2023-02-15,20.0
2023-02-16,18.80851
2023-02-17,16.51063
2023-02-18,7.82978
2023-02-19,8.42553
2023-02-20,17.02127
2023-02-21,19.23404
2023-02-22,15.82978
2023-02-23,16.85106
2023-02-24,15.82978
2023-02-25,6.97872
2023-02-26,8.25531
2023-02-27,12.85106
2023-02-28,15.91489
2023-03-01,11.14893
2023-03-02,16.76595
2023-03-03,14.38297
2023-03-04,7.48936
2023-03-05,9.61702
2023-03-06,20.59574
2023-03-07,24.0
2023-03-08,18.29787
2023-03-09,16.93617
2023-03-10,13.10638
2023-03-11,5.61702
2023-03-12,7.91489
2023-03-13,14.80851
2023-03-14,14.38297
2023-03-15,16.76595
2023-03-16,17.61702
2023-03-17,16.0851
2023-03-18,7.31914
2023-03-19,9.19148
2023-03-20,18.29787
2023-03-21,18.29787
2023-03-22,22.29787
2023-03-23,20.25531
2023-03-24,16.34042
2023-03-25,7.91489
2023-03-26,10.29787
2023-03-27,15.31914
2023-03-28,21.53191
2023-03-29,23.82978
2023-03-30,24.17021
2023-03-31,20.0851
2023-04-01,8.51063
2023-04-02,9.4468
2023-04-03,21.95744
2023-04-04,26.80851
2023-04-05,24.93617
2023-04-06,22.12765
2023-04-07,20.0
2023-04-08,10.89361
2023-04-09,11.91489
2023-04-10,29.27659
2023-04-11,33.70212
2023-04-12,31.23404
2023-04-13,28.42553
2023-04-14,28.51063
2023-04-15,13.95744
2023-04-16,10.7234
2023-04-17,26.63829
2023-04-18,29.3617
2023-04-19,23.40425
2023-04-20,22.7234
2023-04-21,19.23404
2023-04-22,8.68085
2023-04-23,8.17021
2023-04-24,15.40425
2023-04-25,17.02127
2023-04-26,14.12765
2023-04-27,13.78723
2023-04-28,13.27659
2023-04-29,6.55319
2023-04-30,5.19148
2023-05-01,8.34042
2023-05-02,14.38297
2023-05-03,13.19148
2023-05-04,10.97872
2023-05-05,8.25531
2023-05-06,8.93617
2023-05-07,6.29787
2023-05-08,14.7234
2023-05-09,16.76595
2023-05-10,14.89361
2023-05-11,17.53191
2023-05-12,14.29787
2023-05-13,5.3617
2023-05-14,6.21276
2023-05-15,11.48936
2023-05-16,16.42553
2023-05-17,15.40425
2023-05-18,18.04255
2023-05-19,17.3617
2023-05-20,8.51063
2023-05-21,6.7234
2023-05-22,18.63829
2023-05-23,18.29787
2023-05-24,15.57446
2023-05-25,17.95744
2023-05-26,16.17021
2023-05-27,6.89361
2023-05-28,6.21276
2023-05-29,8.93617
2023-05-30,20.93617
