date,목돈만들기
2020-07-12,23.24561
2020-07-13,40.35087
2020-07-14,34.64912
2020-07-15,38.15789
2020-07-16,31.57894
2020-07-17,29.38596
2020-07-18,16.22807
2020-07-19,26.75438
2020-07-20,37.2807
2020-07-21,30.70175
2020-07-22,29.82456
2020-07-23,35.96491
2020-07-24,27.19298
2020-07-25,24.1228
2020-07-26,23.68421
2020-07-27,38.15789
2020-07-28,42.98245
2020-07-29,24.1228
2020-07-30,19.29824
2020-07-31,19.73684
2020-08-01,10.52631
2020-08-02,8.77192
2020-08-03,23.24561
2020-08-04,19.73684
2020-08-05,23.68421
2020-08-06,29.38596
2020-08-07,21.49122
2020-08-08,17.54385
2020-08-09,21.49122
2020-08-10,28.50877
2020-08-11,28.07017
2020-08-12,21.05263
2020-08-13,21.05263
2020-08-14,17.10526
2020-08-15,15.35087
2020-08-16,14.03508
2020-08-17,10.96491
2020-08-18,20.61403
2020-08-19,17.54385
2020-08-20,28.50877
2020-08-21,34.64912
2020-08-22,20.61403
2020-08-23,12.2807
2020-08-24,26.75438
2020-08-25,25.0
2020-08-26,32.89473
2020-08-27,26.75438
2020-08-28,17.54385
2020-08-29,22.36842
2020-08-30,24.5614
2020-08-31,37.71929
2020-09-01,28.94736
2020-09-02,30.70175
2020-09-03,23.24561
2020-09-04,17.10526
2020-09-05,10.96491
2020-09-06,19.29824
2020-09-07,22.80701
2020-09-08,31.14035
2020-09-09,23.68421
2020-09-10,21.49122
2020-09-11,21.92982
2020-09-12,8.77192
2020-09-13,19.29824
2020-09-14,26.75438
2020-09-15,33.33333
2020-09-16,41.66666
2020-09-17,26.75438
2020-09-18,24.5614
2020-09-19,16.22807
2020-09-20,17.54385
2020-09-21,19.73684
2020-09-22,17.10526
2020-09-23,12.71929
2020-09-24,16.22807
2020-09-25,24.5614
2020-09-26,14.03508
2020-09-27,8.77192
2020-09-28,15.35087
2020-09-29,15.35087
2020-09-30,10.08771
2020-10-01,4.38596
2020-10-02,10.96491
2020-10-03,12.2807
2020-10-04,15.35087
2020-10-05,26.31578
2020-10-06,28.94736
2020-10-07,20.61403
2020-10-08,11.4035
2020-10-09,12.2807
2020-10-10,3.50877
2020-10-11,5.70175
2020-10-12,18.42105
2020-10-13,19.73684
2020-10-14,26.75438
2020-10-15,30.26315
2020-10-16,22.36842
2020-10-17,8.77192
2020-10-18,12.2807
2020-10-19,15.78947
2020-10-20,17.98245
2020-10-21,19.29824
2020-10-22,20.61403
2020-10-23,18.42105
2020-10-24,10.08771
2020-10-25,10.08771
2020-10-26,15.35087
2020-10-27,14.47368
2020-10-28,18.85964
2020-10-29,11.4035
2020-10-30,19.29824
2020-10-31,2.63157
2020-11-01,12.71929
2020-11-02,17.10526
2020-11-03,10.96491
2020-11-04,12.2807
2020-11-05,15.35087
2020-11-06,17.98245
2020-11-07,6.14035
2020-11-08,17.10526
2020-11-09,27.19298
2020-11-10,20.61403
2020-11-11,17.98245
2020-11-12,19.29824
2020-11-13,9.64912
2020-11-14,12.71929
2020-11-15,21.92982
2020-11-16,22.36842
2020-11-17,19.73684
2020-11-18,28.07017
2020-11-19,29.38596
2020-11-20,31.57894
2020-11-21,16.66666
2020-11-22,17.10526
2020-11-23,21.49122
2020-11-24,19.29824
2020-11-25,25.0
2020-11-26,22.80701
2020-11-27,24.5614
2020-11-28,26.75438
2020-11-29,30.26315
2020-11-30,35.96491
2020-12-01,35.52631
2020-12-02,29.38596
2020-12-03,28.94736
2020-12-04,25.87719
2020-12-05,15.78947
2020-12-06,22.80701
2020-12-07,32.45614
2020-12-08,44.29824
2020-12-09,32.45614
2020-12-10,35.08771
2020-12-11,28.94736
2020-12-12,20.17543
2020-12-13,23.68421
2020-12-14,27.19298
2020-12-15,30.26315
2020-12-16,25.0
2020-12-17,28.94736
2020-12-18,32.45614
2020-12-19,28.94736
2020-12-20,32.01754
2020-12-21,39.47368
2020-12-22,49.1228
2020-12-23,44.29824
2020-12-24,33.33333
2020-12-25,35.08771
2020-12-26,32.45614
2020-12-27,41.66666
2020-12-28,45.61403
2020-12-29,43.85964
2020-12-30,48.24561
2020-12-31,42.98245
2021-01-01,40.35087
2021-01-02,41.66666
2021-01-03,42.54385
2021-01-04,60.52631
2021-01-05,49.1228
2021-01-06,56.14035
2021-01-07,44.73684
2021-01-08,43.42105
2021-01-09,34.64912
2021-01-10,33.77192
2021-01-11,30.70175
2021-01-12,35.52631
2021-01-13,50.0
2021-01-14,49.1228
2021-01-15,54.38596
2021-01-16,45.61403
2021-01-17,49.5614
2021-01-18,58.77192
2021-01-19,56.14035
2021-01-20,52.63157
2021-01-21,51.31578
2021-01-22,47.36842
2021-01-23,44.73684
2021-01-24,41.66666
2021-01-25,61.8421
2021-01-26,58.33333
2021-01-27,50.43859
2021-01-28,48.24561
2021-01-29,48.68421
2021-01-30,44.73684
2021-01-31,48.24561
2021-02-01,48.24561
2021-02-02,64.91228
2021-02-03,37.2807
2021-02-04,39.47368
2021-02-05,32.45614
2021-02-06,21.49122
2021-02-07,37.2807
2021-02-08,28.94736
2021-02-09,39.91228
2021-02-10,33.77192
2021-02-11,25.0
2021-02-12,18.42105
2021-02-13,33.33333
2021-02-14,50.0
2021-02-15,51.31578
2021-02-16,51.31578
2021-02-17,39.03508
2021-02-18,47.36842
2021-02-19,27.19298
2021-02-20,26.75438
2021-02-21,33.33333
2021-02-22,39.03508
2021-02-23,43.85964
2021-02-24,39.03508
2021-02-25,39.91228
2021-02-26,32.89473
2021-02-27,25.43859
2021-02-28,22.36842
2021-03-01,31.14035
2021-03-02,34.21052
2021-03-03,41.66666
2021-03-04,42.98245
2021-03-05,27.19298
2021-03-06,14.91228
2021-03-07,27.19298
2021-03-08,41.22807
2021-03-09,36.4035
2021-03-10,38.15789
2021-03-11,40.35087
2021-03-12,25.87719
2021-03-13,21.05263
2021-03-14,26.31578
2021-03-15,25.0
2021-03-16,44.73684
2021-03-17,32.45614
2021-03-18,30.70175
2021-03-19,34.64912
2021-03-20,23.24561
2021-03-21,29.38596
2021-03-22,32.01754
2021-03-23,40.35087
2021-03-24,35.52631
2021-03-25,38.59649
2021-03-26,32.01754
2021-03-27,24.5614
2021-03-28,27.19298
2021-03-29,41.22807
2021-03-30,44.73684
2021-03-31,42.54385
2021-04-01,27.19298
2021-04-02,20.61403
2021-04-03,16.22807
2021-04-04,16.22807
2021-04-05,30.26315
2021-04-06,26.75438
2021-04-07,21.05263
2021-04-08,37.2807
2021-04-09,21.92982
2021-04-10,19.29824
2021-04-11,17.98245
2021-04-12,32.45614
2021-04-13,36.4035
2021-04-14,38.15789
2021-04-15,34.21052
2021-04-16,25.43859
2021-04-17,23.24561
2021-04-18,13.15789
2021-04-19,21.05263
2021-04-20,30.26315
2021-04-21,30.70175
2021-04-22,28.07017
2021-04-23,32.89473
2021-04-24,14.47368
2021-04-25,19.73684
2021-04-26,30.70175
2021-04-27,32.89473
2021-04-28,28.50877
2021-04-29,29.38596
2021-04-30,26.31578
2021-05-01,19.73684
2021-05-02,22.36842
2021-05-03,29.38596
2021-05-04,25.43859
2021-05-05,19.29824
2021-05-06,21.92982
2021-05-07,27.19298
2021-05-08,16.22807
2021-05-09,19.29824
2021-05-10,32.89473
2021-05-11,36.8421
2021-05-12,28.50877
2021-05-13,31.57894
2021-05-14,28.07017
2021-05-15,18.42105
2021-05-16,17.54385
2021-05-17,32.45614
2021-05-18,35.08771
2021-05-19,22.80701
2021-05-20,39.47368
2021-05-21,37.2807
2021-05-22,15.78947
2021-05-23,26.75438
2021-05-24,39.03508
2021-05-25,30.26315
2021-05-26,28.07017
2021-05-27,30.70175
2021-05-28,21.05263
2021-05-29,19.29824
2021-05-30,31.14035
2021-05-31,32.45614
2021-06-01,28.94736
2021-06-02,16.66666
2021-06-03,28.07017
2021-06-04,20.61403
2021-06-05,16.66666
2021-06-06,25.0
2021-06-07,38.15789
2021-06-08,29.38596
2021-06-09,46.92982
2021-06-10,21.05263
2021-06-11,26.31578
2021-06-12,14.47368
2021-06-13,14.03508
2021-06-14,17.54385
2021-06-15,27.19298
2021-06-16,28.50877
2021-06-17,25.87719
2021-06-18,21.05263
2021-06-19,11.4035
2021-06-20,17.98245
2021-06-21,23.24561
2021-06-22,27.19298
2021-06-23,23.68421
2021-06-24,25.43859
2021-06-25,29.82456
2021-06-26,17.54385
2021-06-27,14.91228
2021-06-28,20.61403
2021-06-29,30.70175
2021-06-30,20.61403
2021-07-01,22.80701
2021-07-02,22.36842
2021-07-03,21.05263
2021-07-04,29.38596
2021-07-05,28.50877
2021-07-06,24.5614
2021-07-07,28.07017
2021-07-08,21.05263
2021-07-09,16.22807
2021-07-10,14.03508
2021-07-11,21.92982
2021-07-12,31.57894
2021-07-13,19.29824
2021-07-14,25.0
2021-07-15,19.29824
2021-07-16,19.29824
2021-07-17,15.78947
2021-07-18,17.10526
2021-07-19,22.80701
2021-07-20,21.49122
2021-07-21,23.24561
2021-07-22,19.29824
2021-07-23,22.80701
2021-07-24,10.52631
2021-07-25,17.54385
2021-07-26,29.38596
2021-07-27,18.85964
2021-07-28,15.78947
2021-07-29,14.47368
2021-07-30,18.85964
2021-07-31,15.35087
2021-08-01,18.85964
2021-08-02,25.0
2021-08-03,31.57894
2021-08-04,26.75438
2021-08-05,29.82456
2021-08-06,34.21052
2021-08-07,23.68421
2021-08-08,18.85964
2021-08-09,28.94736
2021-08-10,35.52631
2021-08-11,35.08771
2021-08-12,31.57894
2021-08-13,25.43859
2021-08-14,23.68421
2021-08-15,25.0
2021-08-16,32.45614
2021-08-17,46.92982
2021-08-18,44.29824
2021-08-19,48.68421
2021-08-20,47.80701
2021-08-21,35.08771
2021-08-22,29.38596
2021-08-23,53.94736
2021-08-24,28.94736
2021-08-25,42.10526
2021-08-26,29.82456
2021-08-27,32.89473
2021-08-28,17.10526
2021-08-29,24.5614
2021-08-30,40.35087
2021-08-31,39.91228
2021-09-01,37.71929
2021-09-02,32.45614
2021-09-03,37.71929
2021-09-04,19.73684
2021-09-05,28.50877
2021-09-06,21.49122
2021-09-07,36.8421
2021-09-08,36.8421
2021-09-09,29.38596
2021-09-10,30.70175
2021-09-11,21.49122
2021-09-12,19.29824
2021-09-13,32.01754
2021-09-14,32.01754
2021-09-15,26.75438
2021-09-16,24.5614
2021-09-17,25.0
2021-09-18,20.61403
2021-09-19,19.73684
2021-09-20,12.71929
2021-09-21,20.61403
2021-09-22,36.8421
2021-09-23,39.47368
2021-09-24,39.91228
2021-09-25,32.01754
2021-09-26,35.52631
2021-09-27,37.2807
2021-09-28,47.80701
2021-09-29,35.52631
2021-09-30,30.26315
2021-10-01,30.70175
2021-10-02,21.92982
2021-10-03,27.19298
2021-10-04,35.96491
2021-10-05,37.71929
2021-10-06,41.66666
2021-10-07,32.45614
2021-10-08,28.07017
2021-10-09,21.05263
2021-10-10,22.80701
2021-10-11,33.77192
2021-10-12,37.2807
2021-10-13,27.19298
2021-10-14,38.15789
2021-10-15,31.57894
2021-10-16,16.66666
2021-10-17,27.63157
2021-10-18,32.89473
2021-10-19,36.4035
2021-10-20,26.75438
2021-10-21,21.05263
2021-10-22,24.1228
2021-10-23,10.08771
2021-10-24,20.61403
2021-10-25,28.07017
2021-10-26,25.87719
2021-10-27,36.4035
2021-10-28,11.4035
2021-10-29,14.91228
2021-10-30,8.77192
2021-10-31,16.22807
2021-11-01,19.73684
2021-11-02,21.49122
2021-11-03,17.98245
2021-11-04,31.14035
2021-11-05,19.73684
2021-11-06,18.85964
2021-11-07,25.43859
2021-11-08,26.31578
2021-11-09,22.80701
2021-11-10,34.21052
2021-11-11,26.75438
2021-11-12,15.78947
2021-11-13,6.14035
2021-11-14,21.49122
2021-11-15,20.61403
2021-11-16,21.49122
2021-11-17,14.03508
2021-11-18,18.85964
2021-11-19,16.22807
2021-11-20,9.21052
2021-11-21,17.54385
2021-11-22,20.61403
2021-11-23,16.22807
2021-11-24,14.91228
2021-11-25,18.42105
2021-11-26,10.52631
2021-11-27,5.70175
2021-11-28,9.64912
2021-11-29,8.77192
2021-11-30,16.22807
2021-12-01,19.29824
2021-12-02,14.47368
2021-12-03,9.64912
2021-12-04,15.78947
2021-12-05,14.03508
2021-12-06,25.87719
2021-12-07,15.78947
2021-12-08,20.17543
2021-12-09,22.36842
2021-12-10,13.15789
2021-12-11,7.45614
2021-12-12,5.70175
2021-12-13,3.94736
2021-12-14,14.91228
2021-12-15,17.10526
2021-12-16,12.2807
2021-12-17,5.70175
2021-12-18,7.01754
2021-12-19,6.57894
2021-12-20,12.2807
2021-12-21,17.10526
2021-12-22,14.03508
2021-12-23,17.98245
2021-12-24,19.29824
2021-12-25,14.91228
2021-12-26,25.0
2021-12-27,16.22807
2021-12-28,20.61403
2021-12-29,35.52631
2021-12-30,37.71929
2021-12-31,9.64912
2022-01-01,20.61403
2022-01-02,24.5614
2022-01-03,35.08771
2022-01-04,34.21052
2022-01-05,31.14035
2022-01-06,26.75438
2022-01-07,18.85964
2022-01-08,28.07017
2022-01-09,42.10526
2022-01-10,40.78947
2022-01-11,47.36842
2022-01-12,28.94736
2022-01-13,32.01754
2022-01-14,38.59649
2022-01-15,26.75438
2022-01-16,26.31578
2022-01-17,32.89473
2022-01-18,41.66666
2022-01-19,31.57894
2022-01-20,38.59649
2022-01-21,30.70175
2022-01-22,35.96491
2022-01-23,35.08771
2022-01-24,42.98245
2022-01-25,47.36842
2022-01-26,39.03508
2022-01-27,32.45614
2022-01-28,34.21052
2022-01-29,27.19298
2022-01-30,22.80701
2022-01-31,25.0
2022-02-01,32.45614
2022-02-02,40.35087
2022-02-03,48.68421
2022-02-04,39.91228
2022-02-05,37.71929
2022-02-06,35.96491
2022-02-07,35.52631
2022-02-08,37.71929
2022-02-09,31.14035
2022-02-10,34.64912
2022-02-11,25.87719
2022-02-12,23.24561
2022-02-13,22.36842
2022-02-14,26.31578
2022-02-15,26.31578
2022-02-16,26.75438
2022-02-17,32.01754
2022-02-18,36.8421
2022-02-19,15.35087
2022-02-20,31.14035
2022-02-21,24.1228
2022-02-22,38.59649
2022-02-23,35.96491
2022-02-24,33.77192
2022-02-25,30.70175
2022-02-26,18.42105
2022-02-27,23.68421
2022-02-28,31.57894
2022-03-01,25.0
2022-03-02,28.50877
2022-03-03,28.07017
2022-03-04,23.68421
2022-03-05,12.2807
2022-03-06,18.85964
2022-03-07,21.92982
2022-03-08,25.0
2022-03-09,9.64912
2022-03-10,29.38596
2022-03-11,15.35087
2022-03-12,6.57894
2022-03-13,6.14035
2022-03-14,15.35087
2022-03-15,19.29824
2022-03-16,12.2807
2022-03-17,11.8421
2022-03-18,15.78947
2022-03-19,15.78947
2022-03-20,13.59649
2022-03-21,15.78947
2022-03-22,16.66666
2022-03-23,12.2807
2022-03-24,23.24561
2022-03-25,7.89473
2022-03-26,23.68421
2022-03-27,19.73684
2022-03-28,21.92982
2022-03-29,14.47368
2022-03-30,17.54385
2022-03-31,9.21052
2022-04-01,8.33333
2022-04-02,10.08771
2022-04-03,12.2807
2022-04-04,13.15789
2022-04-05,16.22807
2022-04-06,14.47368
2022-04-07,12.2807
2022-04-08,18.42105
2022-04-09,7.89473
2022-04-10,7.89473
2022-04-11,20.17543
2022-04-12,18.85964
2022-04-13,7.45614
2022-04-14,20.17543
2022-04-15,9.64912
2022-04-16,5.26315
2022-04-17,7.89473
2022-04-18,10.52631
2022-04-19,11.8421
2022-04-20,14.91228
2022-04-21,13.59649
2022-04-22,10.08771
2022-04-23,3.07017
2022-04-24,6.14035
2022-04-25,16.66666
2022-04-26,11.4035
2022-04-27,9.64912
2022-04-28,8.77192
2022-04-29,12.2807
2022-04-30,6.57894
2022-05-01,8.33333
2022-05-02,17.98245
2022-05-03,11.4035
2022-05-04,12.71929
2022-05-05,7.45614
2022-05-06,15.35087
2022-05-07,4.38596
2022-05-08,9.64912
2022-05-09,15.35087
2022-05-10,14.03508
2022-05-11,11.8421
2022-05-12,11.8421
2022-05-13,7.45614
2022-05-14,4.38596
2022-05-15,6.14035
2022-05-16,7.45614
2022-05-17,9.64912
2022-05-18,14.03508
2022-05-19,10.08771
2022-05-20,10.52631
2022-05-21,3.94736
2022-05-22,7.89473
2022-05-23,13.59649
2022-05-24,11.4035
2022-05-25,10.52631
2022-05-26,16.66666
2022-05-27,3.94736
2022-05-28,9.64912
2022-05-29,17.10526
2022-05-30,18.42105
2022-05-31,22.36842
2022-06-01,16.22807
2022-06-02,24.1228
2022-06-03,21.92982
2022-06-04,7.01754
2022-06-05,16.22807
2022-06-06,14.91228
2022-06-07,6.57894
2022-06-08,12.71929
2022-06-09,14.03508
2022-06-10,8.33333
2022-06-11,7.45614
2022-06-12,7.45614
2022-06-13,6.57894
2022-06-14,6.57894
2022-06-15,19.73684
2022-06-16,9.21052
2022-06-17,7.45614
2022-06-18,6.57894
2022-06-19,4.82456
2022-06-20,8.33333
2022-06-21,9.64912
2022-06-22,6.14035
2022-06-23,7.01754
2022-06-24,14.03508
2022-06-25,7.89473
2022-06-26,3.50877
2022-06-27,10.08771
2022-06-28,10.08771
2022-06-29,11.4035
2022-06-30,10.08771
2022-07-01,3.07017
2022-07-03,3.94736
2022-07-04,8.77192
2022-07-05,13.59649
2022-07-06,12.71929
2022-07-07,10.08771
2022-07-08,9.21052
2022-07-09,7.45614
2022-07-10,7.01754
2022-07-11,12.2807
2022-07-12,9.21052
2022-07-13,10.96491
2022-07-14,8.77192
2022-07-15,10.52631
2022-07-16,4.82456
2022-07-17,5.70175
2022-07-18,7.01754
2022-07-19,7.01754
2022-07-20,11.4035
2022-07-21,14.91228
2022-07-22,6.14035
2022-07-23,2.19298
2022-07-24,4.38596
2022-07-25,8.33333
2022-07-26,9.64912
2022-07-27,13.59649
2022-07-28,8.33333
2022-07-29,7.45614
2022-07-30,4.82456
2022-07-31,6.57894
2022-08-01,2.19298
2022-08-02,10.52631
2022-08-03,9.21052
2022-08-04,11.4035
2022-08-05,10.08771
2022-08-06,4.82456
2022-08-07,3.50877
2022-08-08,10.08771
2022-08-09,7.45614
2022-08-10,14.03508
2022-08-11,12.2807
2022-08-12,7.89473
2022-08-13,10.96491
2022-08-14,6.57894
2022-08-15,14.03508
2022-08-16,7.01754
2022-08-17,7.45614
2022-08-18,5.70175
2022-08-19,6.14035
2022-08-20,6.14035
2022-08-21,13.15789
2022-08-22,13.59649
2022-08-23,7.89473
2022-08-24,14.91228
2022-08-25,10.96491
2022-08-26,14.03508
2022-08-27,4.38596
2022-08-28,7.89473
2022-08-29,15.78947
2022-08-30,12.71929
2022-08-31,9.21052
2022-09-01,7.01754
2022-09-02,6.57894
2022-09-03,8.33333
2022-09-04,9.64912
2022-09-05,15.78947
2022-09-06,6.57894
2022-09-07,10.08771
2022-09-08,3.50877
2022-09-09,2.63157
2022-09-10,3.94736
2022-09-11,8.33333
2022-09-12,7.89473
2022-09-13,11.4035
2022-09-14,20.61403
2022-09-15,21.05263
2022-09-16,17.10526
2022-09-17,13.15789
2022-09-18,8.33333
2022-09-19,17.10526
2022-09-20,16.66666
2022-09-21,9.21052
2022-09-22,9.64912
2022-09-23,15.35087
2022-09-24,4.82456
2022-09-25,5.26315
2022-09-26,12.71929
2022-09-27,16.22807
2022-09-28,8.33333
2022-09-29,12.71929
2022-09-30,7.89473
2022-10-01,8.77192
2022-10-02,2.63157
2022-10-03,10.08771
2022-10-04,12.2807
2022-10-05,13.15789
2022-10-06,18.42105
2022-10-07,12.71929
2022-10-08,4.38596
2022-10-09,5.70175
2022-10-10,14.47368
2022-10-11,11.4035
2022-10-12,10.52631
2022-10-13,16.66666
2022-10-14,14.47368
2022-10-15,7.45614
2022-10-16,10.08771
2022-10-17,14.03508
2022-10-18,10.08771
2022-10-19,17.98245
2022-10-20,21.05263
2022-10-21,10.52631
2022-10-22,6.57894
2022-10-23,10.52631
2022-10-24,16.66666
2022-10-25,12.71929
2022-10-26,21.49122
2022-10-27,21.49122
2022-10-28,15.35087
2022-10-29,12.71929
2022-10-30,10.96491
2022-10-31,11.4035
2022-11-01,12.2807
2022-11-02,19.73684
2022-11-03,20.17543
2022-11-04,6.14035
2022-11-05,12.71929
2022-11-06,5.70175
2022-11-07,12.71929
2022-11-08,13.59649
2022-11-09,15.78947
2022-11-10,14.91228
2022-11-11,7.45614
2022-11-12,7.89473
2022-11-13,6.57894
2022-11-14,14.03508
2022-11-15,11.8421
2022-11-16,14.91228
2022-11-17,10.96491
2022-11-18,10.96491
2022-11-19,3.94736
2022-11-20,10.08771
2022-11-21,6.14035
2022-11-22,14.91228
2022-11-23,11.4035
2022-11-24,7.01754
2022-11-25,12.71929
2022-11-26,6.57894
2022-11-27,6.14035
2022-11-28,10.52631
2022-11-29,10.52631
2022-11-30,6.14035
2022-12-01,5.70175
2022-12-02,9.21052
2022-12-03,3.94736
2022-12-04,7.89473
2022-12-05,9.21052
2022-12-06,12.71929
2022-12-07,10.52631
2022-12-08,13.15789
2022-12-09,7.89473
2022-12-10,13.59649
2022-12-11,8.33333
2022-12-12,10.52631
2022-12-13,14.91228
2022-12-14,14.03508
2022-12-15,7.01754
2022-12-16,9.64912
2022-12-17,7.01754
2022-12-18,8.33333
2022-12-19,10.96491
2022-12-20,14.91228
2022-12-21,11.4035
2022-12-22,10.08771
2022-12-23,10.96491
2022-12-24,7.89473
2022-12-25,4.82456
2022-12-26,10.52631
2022-12-27,11.4035
2022-12-28,16.66666
2022-12-29,11.8421
2022-12-30,14.47368
2022-12-31,4.82456
2023-01-01,7.89473
2023-01-02,15.78947
2023-01-03,13.15789
2023-01-04,15.78947
2023-01-05,15.78947
2023-01-06,10.52631
2023-01-07,5.70175
2023-01-08,6.14035
2023-01-09,11.8421
2023-01-10,15.35087
2023-01-11,19.29824
2023-01-12,7.89473
2023-01-13,13.15789
2023-01-14,13.15789
2023-01-15,10.96491
2023-01-16,10.96491
2023-01-17,15.78947
2023-01-18,15.35087
2023-01-19,10.52631
2023-01-20,16.22807
2023-01-21,10.08771
2023-01-22,12.71929
2023-01-23,10.96491
2023-01-24,22.80701
2023-01-25,21.92982
2023-01-26,18.42105
2023-01-27,17.10526
2023-01-28,12.2807
2023-01-29,17.54385
2023-01-30,24.1228
2023-01-31,23.24561
2023-02-01,16.22807
2023-02-02,21.05263
2023-02-03,16.22807
2023-02-04,7.45614
2023-02-05,11.8421
2023-02-06,17.10526
2023-02-07,15.78947
2023-02-08,21.05263
2023-02-09,18.85964
2023-02-10,14.91228
2023-02-11,14.47368
2023-02-12,17.10526
2023-02-13,16.66666
2023-02-14,16.22807
2023-02-15,15.78947
2023-02-16,12.2807
2023-02-17,13.15789
2023-02-18,7.45614
2023-02-19,7.45614
2023-02-20,14.03508
2023-02-21,12.71929
2023-02-22,15.35087
2023-02-23,13.59649
2023-02-24,8.77192
2023-02-25,7.01754
2023-02-26,10.08771
2023-02-27,13.59649
2023-02-28,9.64912
2023-03-01,13.59649
2023-03-02,13.15789
2023-03-03,10.96491
2023-03-04,8.77192
2023-03-05,7.89473
2023-03-06,9.64912
2023-03-07,14.47368
2023-03-08,12.71929
2023-03-09,21.05263
2023-03-10,12.71929
2023-03-11,10.08771
2023-03-12,11.4035
2023-03-13,12.2807
2023-03-14,12.2807
2023-03-15,14.91228
2023-03-16,20.17543
2023-03-17,14.03508
2023-03-18,4.82456
2023-03-19,9.64912
2023-03-20,14.03508
2023-03-21,14.47368
2023-03-22,20.17543
2023-03-23,16.22807
2023-03-24,16.22807
2023-03-25,7.01754
2023-03-26,6.14035
2023-03-27,22.80701
2023-03-28,16.22807
2023-03-29,17.54385
2023-03-30,13.59649
2023-03-31,10.52631
2023-04-01,5.70175
2023-04-02,10.96491
2023-04-03,13.15789
2023-04-04,7.45614
2023-04-05,16.22807
2023-04-06,13.15789
2023-04-07,9.64912
2023-04-08,3.50877
2023-04-09,3.94736
2023-04-10,14.03508
2023-04-11,13.15789
2023-04-12,8.77192
2023-04-13,10.52631
2023-04-14,10.08771
2023-04-15,7.01754
2023-04-16,3.50877
2023-04-17,7.45614
2023-04-18,7.01754
2023-04-19,13.15789
2023-04-20,12.71929
2023-04-21,6.14035
2023-04-22,7.01754
2023-04-23,13.15789
2023-04-24,14.91228
2023-04-25,10.52631
2023-04-26,7.89473
2023-04-27,10.08771
2023-04-28,9.21052
2023-04-29,5.26315
2023-04-30,10.96491
2023-05-01,9.21052
2023-05-02,12.2807
2023-05-03,9.21052
2023-05-04,13.59649
2023-05-05,4.82456
2023-05-06,11.4035
2023-05-07,10.52631
2023-05-08,18.42105
2023-05-09,14.91228
2023-05-10,12.71929
2023-05-11,11.4035
2023-05-12,11.4035
2023-05-13,6.14035
2023-05-14,9.64912
2023-05-15,12.71929
2023-05-16,19.29824
2023-05-17,17.98245
2023-05-18,16.66666
2023-05-19,15.78947
2023-05-20,9.21052
2023-05-21,7.01754
2023-05-22,9.21052
2023-05-23,16.66666
2023-05-24,15.35087
2023-05-25,10.96491
2023-05-26,14.47368
2023-05-27,4.82456
2023-05-28,12.2807
2023-05-29,8.33333
2023-05-30,9.64912
