date,서남주가
2020-11-21,0.01369
2020-11-23,0.05935
2020-11-24,0.06391
2020-11-25,0.06483
2020-11-26,0.05935
2020-11-27,0.21549
2020-11-28,0.06939
2020-11-29,0.04383
2020-11-30,0.2438
2020-12-01,0.38168
2020-12-02,0.30315
2020-12-03,0.30315
2020-12-04,0.2575
2020-12-05,0.05478
2020-12-06,0.03835
2020-12-07,0.30224
2020-12-08,0.59079
2020-12-09,0.44469
2020-12-10,1.00443
2020-12-11,0.55883
2020-12-12,0.05478
2020-12-13,0.042
2020-12-14,0.45747
2020-12-15,0.27393
2020-12-16,0.32415
2020-12-17,0.25202
2020-12-18,0.25567
2020-12-19,0.02374
2020-12-20,0.02282
2020-12-21,0.22188
2020-12-22,0.19997
2020-12-23,0.16527
2020-12-24,0.13331
2020-12-25,0.01187
2020-12-26,0.01187
2020-12-27,0.01187
2020-12-28,0.17623
2020-12-29,0.17623
2020-12-30,0.15157
2020-12-31,0.042
2021-01-01,0.01461
2021-01-02,0.08492
2021-01-03,0.08766
2021-01-04,0.34698
2021-01-05,0.35064
2021-01-06,0.21275
2021-01-07,0.20088
2021-01-08,0.19358
2021-01-09,0.03652
2021-01-10,0.03652
2021-01-11,0.14427
2021-01-12,0.12966
2021-01-13,0.12053
2021-01-14,0.10683
2021-01-15,0.10774
2021-01-16,0.01278
2021-01-17,0.02191
2021-01-18,0.10227
2021-01-19,0.1187
2021-01-20,0.10957
2021-01-21,0.16801
2021-01-22,0.27302
2021-01-23,0.08309
2021-01-24,0.05296
2021-01-25,0.16527
2021-01-26,0.17897
2021-01-27,0.16801
2021-01-28,0.13149
2021-01-29,0.12509
2021-01-30,0.021
2021-01-31,0.01369
2021-02-01,0.11779
2021-02-02,0.11414
2021-02-03,0.09861
2021-02-04,0.1187
2021-02-05,0.0977
2021-02-06,0.02191
2021-02-07,0.00913
2021-02-08,0.12144
2021-02-09,0.09953
2021-02-10,0.08948
2021-02-11,0.01095
2021-02-12,0.01826
2021-02-13,0.01187
2021-02-14,0.01004
2021-02-15,0.15157
2021-02-16,0.13788
2021-02-17,0.10318
2021-02-18,0.11322
2021-02-19,0.08674
2021-02-20,0.01643
2021-02-21,0.01734
2021-02-22,0.14518
2021-02-23,0.1187
2021-02-24,0.09861
2021-02-25,0.09222
2021-02-26,0.08766
2021-02-27,0.01734
2021-02-28,0.01826
2021-03-01,0.02008
2021-03-02,0.08583
2021-03-03,0.06483
2021-03-04,0.04565
2021-03-05,0.08857
2021-03-06,0.00913
2021-03-07,0.0073
2021-03-08,0.09587
2021-03-09,0.07578
2021-03-10,0.07578
2021-03-11,0.08492
2021-03-12,0.07487
2021-03-13,0.01095
2021-03-14,0.01369
2021-03-15,0.08766
2021-03-16,0.10774
2021-03-17,0.08218
2021-03-18,0.07761
2021-03-19,0.07031
2021-03-20,0.01187
2021-03-21,0.00639
2021-03-22,0.07122
2021-03-23,0.06848
2021-03-24,0.06026
2021-03-25,0.07122
2021-03-26,0.07761
2021-03-27,0.01552
2021-03-29,0.06117
2021-03-30,0.07213
2021-03-31,0.07305
2021-04-01,0.07487
2021-04-02,0.05204
2021-04-03,0.0073
2021-04-05,0.06939
2021-04-06,0.05661
2021-04-07,0.06391
2021-04-08,0.084
2021-04-09,0.1397
2021-04-10,0.01095
2021-04-11,0.01004
2021-04-12,0.07213
2021-04-13,0.08218
2021-04-14,0.08309
2021-04-15,0.08218
2021-04-16,0.05935
2021-04-17,0.01095
2021-04-18,0.00913
2021-04-19,0.09222
2021-04-20,0.08766
2021-04-21,0.08857
2021-04-22,0.09861
2021-04-23,0.0767
2021-04-24,0.00821
2021-04-25,0.00639
2021-04-26,0.10044
2021-04-27,0.07852
2021-04-28,0.07031
2021-04-29,0.07305
2021-04-30,0.05752
2021-05-01,0.00639
2021-05-02,0.00456
2021-05-03,0.07305
2021-05-04,0.05661
2021-05-05,0.01187
2021-05-06,0.05844
2021-05-07,0.04291
2021-05-10,0.08218
2021-05-11,0.06026
2021-05-12,0.07487
2021-05-13,0.05661
2021-05-14,0.05935
2021-05-15,0.00913
2021-05-16,0.00547
2021-05-17,0.07761
2021-05-18,0.06209
2021-05-19,0.01278
2021-05-20,0.04748
2021-05-21,0.07122
2021-05-23,0.00639
2021-05-24,0.06026
2021-05-25,0.06939
2021-05-26,0.063
2021-05-27,0.05935
2021-05-28,0.05387
2021-05-29,0.01004
2021-05-30,0.0073
2021-05-31,0.07944
2021-06-01,0.08766
2021-06-02,0.0977
2021-06-03,0.12327
2021-06-04,0.18445
2021-06-05,0.02191
2021-06-06,0.01734
2021-06-07,0.11048
2021-06-08,0.17805
2021-06-09,0.18993
2021-06-10,0.57344
2021-06-11,0.30772
2021-06-12,0.11414
2021-06-13,0.06483
2021-06-14,0.61635
2021-06-15,0.6337
2021-06-16,0.51774
2021-06-17,0.37894
2021-06-18,0.32963
2021-06-19,0.04656
2021-06-20,0.04656
2021-06-21,0.28398
2021-06-22,0.27211
2021-06-23,0.33876
2021-06-24,0.30681
2021-06-25,0.2648
2021-06-26,0.04748
2021-06-27,0.03104
2021-06-28,0.2438
2021-06-29,0.27941
2021-06-30,0.27576
2021-07-01,0.25384
2021-07-02,0.18901
2021-07-03,0.01643
2021-07-04,0.01552
2021-07-05,0.23741
2021-07-06,0.16801
2021-07-07,0.16253
2021-07-08,0.19632
2021-07-09,0.19266
2021-07-10,0.01369
2021-07-11,0.01826
2021-07-12,0.21093
2021-07-13,0.17075
2021-07-14,0.16344
2021-07-15,0.16801
2021-07-16,0.14701
2021-07-17,0.01826
2021-07-18,0.00639
2021-07-19,0.15157
2021-07-20,0.13879
2021-07-21,0.14062
2021-07-22,0.15888
2021-07-23,0.12966
2021-07-24,0.01004
2021-07-25,0.00913
2021-07-26,0.11414
2021-07-27,0.11688
2021-07-28,0.12053
2021-07-29,0.10866
2021-07-30,0.09039
2021-07-31,0.01095
2021-08-01,0.00913
2021-08-02,0.12875
2021-08-03,0.10683
2021-08-04,0.10318
2021-08-05,0.09405
2021-08-06,0.12601
2021-08-07,0.0073
2021-08-08,0.01552
2021-08-09,0.105
2021-08-10,0.11688
2021-08-11,0.105
2021-08-12,0.12692
2021-08-13,0.10683
2021-08-14,0.01187
2021-08-15,0.01187
2021-08-16,0.02374
2021-08-17,0.09496
2021-08-18,0.09313
2021-08-19,0.10135
2021-08-20,0.10774
2021-08-21,0.01095
2021-08-22,0.0073
2021-08-23,0.10318
2021-08-24,0.10135
2021-08-25,0.09953
2021-08-26,0.0977
2021-08-27,0.10044
2021-08-28,0.01095
2021-08-29,0.01004
2021-08-30,0.09039
2021-08-31,0.08766
2021-09-01,0.09587
2021-09-02,0.09861
2021-09-03,0.10227
2021-09-04,0.01278
2021-09-05,0.00913
2021-09-06,0.09953
2021-09-07,0.08126
2021-09-08,0.07578
2021-09-09,0.06209
2021-09-10,0.06848
2021-09-11,0.00821
2021-09-12,0.00547
2021-09-13,0.07578
2021-09-14,0.07487
2021-09-15,0.0767
2021-09-16,0.063
2021-09-17,0.07396
2021-09-18,0.01734
2021-09-19,0.00547
2021-09-21,0.00913
2021-09-22,0.00913
2021-09-23,0.0977
2021-09-24,0.07761
2021-09-25,0.00547
2021-09-26,0.0073
2021-09-27,0.084
2021-09-28,0.08674
2021-09-29,0.07578
2021-09-30,0.07305
2021-10-01,0.09039
2021-10-02,0.00913
2021-10-03,0.0073
2021-10-04,0.01095
2021-10-05,0.08218
2021-10-06,0.08948
2021-10-07,0.0767
2021-10-08,0.08309
2021-10-09,0.02648
2021-10-10,0.00913
2021-10-11,0.01095
2021-10-12,0.2648
2021-10-13,0.24471
2021-10-14,0.21915
2021-10-15,0.22828
2021-10-16,0.04291
2021-10-17,0.03013
2021-10-18,0.26206
2021-10-19,0.22006
2021-10-20,0.22645
2021-10-21,0.19084
2021-10-22,0.14153
2021-10-23,0.01461
2021-10-24,0.00821
2021-10-25,0.14244
2021-10-26,0.14701
2021-10-27,0.10227
2021-10-28,0.13605
2021-10-29,0.11688
2021-10-30,0.0073
2021-10-31,0.01826
2021-11-01,0.12418
2021-11-02,0.16618
2021-11-03,0.14427
2021-11-04,0.15888
2021-11-05,0.10318
2021-11-06,0.01369
2021-11-07,0.01461
2021-11-08,0.11596
2021-11-09,0.10592
2021-11-10,0.07852
2021-11-11,0.09679
2021-11-12,0.09587
2021-11-13,0.01187
2021-11-14,0.01461
2021-11-15,0.11231
2021-11-16,0.08583
2021-11-17,0.09131
2021-11-18,0.07944
2021-11-19,0.08674
2021-11-20,0.00913
2021-11-21,0.00821
2021-11-22,0.08218
2021-11-23,0.07396
2021-11-24,0.06209
2021-11-25,0.05387
2021-11-26,0.09222
2021-11-27,0.00456
2021-11-28,0.00456
2021-11-29,0.07578
2021-11-30,0.07944
2021-12-01,0.06483
2021-12-02,0.10227
2021-12-03,0.06757
2021-12-04,0.00639
2021-12-06,0.07944
2021-12-07,0.09496
2021-12-08,0.13149
2021-12-09,0.10409
2021-12-10,0.07944
2021-12-11,0.01552
2021-12-12,0.01278
2021-12-13,0.07944
2021-12-14,0.07305
2021-12-15,0.25658
2021-12-16,0.63188
2021-12-17,0.25293
2021-12-18,0.02374
2021-12-19,0.01278
2021-12-20,0.19906
2021-12-21,0.13514
2021-12-22,0.13879
2021-12-23,0.19358
2021-12-24,0.15066
2021-12-25,0.01734
2021-12-27,0.13422
2021-12-28,0.11596
2021-12-29,0.11961
2021-12-30,0.11688
2021-12-31,0.05113
2022-01-01,0.01095
2022-01-02,0.0073
2022-01-03,0.11322
2022-01-04,0.09496
2022-01-05,0.08583
2022-01-06,0.09861
2022-01-07,0.10774
2022-01-08,0.01643
2022-01-09,0.00547
2022-01-10,0.09222
2022-01-11,0.10227
2022-01-12,0.09496
2022-01-13,0.08766
2022-01-14,0.06939
2022-01-15,0.01095
2022-01-16,0.0073
2022-01-17,0.07122
2022-01-18,0.0767
2022-01-19,0.07578
2022-01-20,0.07944
2022-01-21,0.07122
2022-01-22,0.00547
2022-01-24,0.07487
2022-01-25,0.08035
2022-01-26,0.06757
2022-01-27,0.07031
2022-01-28,0.09405
2022-01-29,0.00821
2022-01-31,0.00639
2022-02-03,0.07944
2022-02-04,0.07761
2022-02-05,0.0073
2022-02-06,0.00639
2022-02-07,0.06665
2022-02-08,0.08309
2022-02-09,0.07213
2022-02-10,0.05387
2022-02-11,0.05296
2022-02-12,0.00547
2022-02-13,0.00456
2022-02-14,0.06026
2022-02-15,0.06848
2022-02-16,0.05296
2022-02-17,0.08035
2022-02-18,0.05387
2022-02-19,0.00913
2022-02-20,0.00456
2022-02-21,0.07122
2022-02-22,0.05478
2022-02-23,0.07031
2022-02-24,0.07213
2022-02-25,0.07852
2022-02-26,0.01004
2022-02-28,0.04839
2022-03-01,0.01369
2022-03-02,0.07761
2022-03-03,0.11231
2022-03-04,0.07852
2022-03-05,0.01734
2022-03-06,0.01187
2022-03-07,0.06848
2022-03-08,0.07305
2022-03-10,0.07944
2022-03-11,0.10318
2022-03-12,0.03652
2022-03-13,0.00821
2022-03-14,0.09131
2022-03-15,0.08126
2022-03-16,0.06939
2022-03-17,0.08035
2022-03-18,0.08126
2022-03-19,0.00821
2022-03-20,0.00821
2022-03-21,0.08035
2022-03-22,0.07578
2022-03-23,0.07122
2022-03-24,0.07305
2022-03-25,0.06939
2022-03-26,0.01187
2022-03-27,0.01187
2022-03-28,0.07578
2022-03-29,0.084
2022-03-30,0.084
2022-03-31,0.08948
2022-04-01,0.07578
2022-04-02,0.00913
2022-04-03,0.0073
2022-04-04,0.10227
2022-04-05,0.07852
2022-04-06,0.08674
2022-04-07,0.06757
2022-04-08,0.09131
2022-04-09,0.0073
2022-04-11,0.07305
2022-04-12,0.07122
2022-04-13,0.06757
2022-04-14,0.063
2022-04-15,0.06574
2022-04-16,0.01643
2022-04-17,0.01004
2022-04-18,0.0767
2022-04-19,0.08674
2022-04-20,0.084
2022-04-21,0.08583
2022-04-22,0.06939
2022-04-23,0.00456
2022-04-24,0.00913
2022-04-25,0.06026
2022-04-26,0.09861
2022-04-27,0.06483
2022-04-28,0.07852
2022-04-29,0.105
2022-04-30,0.01826
2022-05-01,0.01278
2022-05-02,0.09679
2022-05-03,0.1397
2022-05-04,0.1114
2022-05-05,0.01552
2022-05-06,0.084
2022-05-07,0.01187
2022-05-08,0.0073
2022-05-09,0.09679
2022-05-10,0.08674
2022-05-11,0.1187
2022-05-12,0.08583
2022-05-13,0.10592
2022-05-14,0.00547
2022-05-15,0.00821
2022-05-16,0.08126
2022-05-17,0.09131
2022-05-18,0.08309
2022-05-19,0.09222
2022-05-20,0.10409
2022-05-21,0.00913
2022-05-22,0.00913
2022-05-23,0.08674
2022-05-24,0.08218
2022-05-25,0.08218
2022-05-26,0.07578
2022-05-27,0.08674
2022-05-28,0.01643
2022-05-29,0.01095
2022-05-30,0.11596
2022-05-31,0.08218
2022-06-01,0.01461
2022-06-02,0.084
2022-06-03,0.084
2022-06-04,0.00639
2022-06-05,0.01187
2022-06-06,0.01095
2022-06-07,0.43738
2022-06-08,0.22097
2022-06-09,0.14062
2022-06-10,0.12783
2022-06-11,0.01187
2022-06-12,0.00456
2022-06-13,0.12783
2022-06-14,0.09131
2022-06-15,0.08492
2022-06-16,0.08035
2022-06-17,0.0493
2022-06-19,0.01004
2022-06-20,0.06391
2022-06-21,0.08218
2022-06-22,0.08126
2022-06-23,0.04565
2022-06-24,0.09039
2022-06-25,0.00547
2022-06-26,0.00913
2022-06-27,0.07031
2022-06-28,0.08309
2022-06-29,0.09131
2022-06-30,0.09313
2022-07-01,0.07578
2022-07-02,0.00456
2022-07-03,0.00913
2022-07-04,0.06026
2022-07-05,0.06665
2022-07-06,0.07031
2022-07-07,0.04383
2022-07-08,0.06665
2022-07-09,0.00456
2022-07-10,0.00639
2022-07-11,0.07213
2022-07-12,0.0557
2022-07-13,0.06574
2022-07-14,0.05661
2022-07-15,0.05113
2022-07-16,0.00456
2022-07-18,0.05752
2022-07-19,0.063
2022-07-20,0.1114
2022-07-21,0.09587
2022-07-22,0.084
2022-07-23,0.0073
2022-07-24,0.00456
2022-07-25,0.06665
2022-07-26,0.063
2022-07-27,0.0493
2022-07-28,0.06483
2022-07-29,0.05661
2022-07-30,0.00547
2022-07-31,0.00639
2022-08-01,0.14244
2022-08-02,0.08218
2022-08-03,0.07761
2022-08-04,0.08583
2022-08-05,0.0767
2022-08-06,0.00913
2022-08-07,0.00639
2022-08-08,0.06665
2022-08-09,0.07944
2022-08-10,0.07761
2022-08-11,0.09039
2022-08-12,0.07122
2022-08-13,0.01552
2022-08-14,0.00913
2022-08-15,0.00456
2022-08-16,0.07761
2022-08-17,0.07852
2022-08-18,0.07578
2022-08-19,0.06483
2022-08-20,0.05661
2022-08-21,0.06757
2022-08-22,0.12509
2022-08-23,0.10774
2022-08-24,0.07122
2022-08-25,0.09131
2022-08-26,0.06665
2022-08-27,0.01095
2022-08-28,0.00913
2022-08-29,0.08126
2022-08-30,0.06665
2022-08-31,0.084
2022-09-01,0.06665
2022-09-02,0.05387
2022-09-03,0.00456
2022-09-05,0.05113
2022-09-06,0.05387
2022-09-07,0.04748
2022-09-08,0.04839
2022-09-09,0.00547
2022-09-10,0.0073
2022-09-13,0.05661
2022-09-14,0.06209
2022-09-15,0.06483
2022-09-16,0.0557
2022-09-17,0.00639
2022-09-19,0.05387
2022-09-20,0.0493
2022-09-21,0.03652
2022-09-22,0.04748
2022-09-23,0.03926
2022-09-25,0.01004
2022-09-26,0.0493
2022-09-27,0.04748
2022-09-28,0.05022
2022-09-29,0.05296
2022-09-30,0.04474
2022-10-01,0.00821
2022-10-03,0.00547
2022-10-04,0.06939
2022-10-05,0.06574
2022-10-06,0.07031
2022-10-07,0.06939
2022-10-08,0.00639
2022-10-09,0.00456
2022-10-10,0.00821
2022-10-11,0.08218
2022-10-12,0.07396
2022-10-13,0.063
2022-10-14,0.06117
2022-10-15,0.00639
2022-10-17,0.084
2022-10-18,0.06939
2022-10-19,0.06665
2022-10-20,0.0557
2022-10-21,0.05935
2022-10-22,0.00639
2022-10-23,0.00547
2022-10-24,0.06026
2022-10-25,0.08126
2022-10-26,0.06391
2022-10-27,0.08766
2022-10-28,0.04748
2022-10-29,0.0073
2022-10-31,0.05296
2022-11-01,0.05478
2022-11-02,0.04017
2022-11-03,0.06391
2022-11-04,0.03743
2022-11-06,0.00913
2022-11-07,0.04017
2022-11-08,0.05935
2022-11-09,0.04565
2022-11-10,0.02922
2022-11-11,0.04109
2022-11-12,0.00913
2022-11-14,0.04474
2022-11-15,0.042
2022-11-16,0.04109
2022-11-17,0.05022
2022-11-18,0.04565
2022-11-19,0.0073
2022-11-21,0.03835
2022-11-22,0.04474
2022-11-23,0.04839
2022-11-24,0.06026
2022-11-25,0.03287
2022-11-27,0.00456
2022-11-28,0.03378
2022-11-29,0.04383
2022-11-30,0.03469
2022-12-01,0.07305
2022-12-02,0.03743
2022-12-03,0.00639
2022-12-05,0.042
2022-12-06,0.03652
2022-12-07,0.04565
2022-12-08,0.03561
2022-12-09,0.04474
2022-12-10,0.03835
2022-12-11,0.05296
2022-12-12,0.13605
2022-12-13,0.07852
2022-12-14,0.07213
2022-12-15,0.06391
2022-12-16,0.05022
2022-12-17,0.00547
2022-12-18,0.0073
2022-12-19,0.03926
2022-12-20,0.05022
2022-12-21,0.04565
2022-12-22,0.0557
2022-12-23,0.03835
2022-12-26,0.0557
2022-12-27,0.04474
2022-12-28,0.04291
2022-12-29,0.03835
2022-12-30,0.01734
2023-01-02,0.03926
2023-01-03,0.03835
2023-01-04,0.06026
2023-01-05,0.05387
2023-01-06,0.05387
2023-01-07,0.0073
2023-01-08,0.00547
2023-01-09,0.06026
2023-01-10,0.063
2023-01-11,0.05752
2023-01-12,0.0493
2023-01-13,0.05387
2023-01-14,0.00821
2023-01-15,0.00821
2023-01-16,0.05022
2023-01-17,0.04565
2023-01-18,0.05022
2023-01-19,0.04748
2023-01-20,0.05661
2023-01-21,0.00547
2023-01-22,0.00456
2023-01-23,0.00639
2023-01-24,0.00913
2023-01-25,0.07122
2023-01-26,0.07213
2023-01-27,0.063
2023-01-28,0.0073
2023-01-30,0.06483
2023-01-31,0.05296
2023-02-01,0.05113
2023-02-02,0.06848
2023-02-03,0.05478
2023-02-04,0.00913
2023-02-06,0.06757
2023-02-07,0.05478
2023-02-08,0.04474
2023-02-09,0.07396
2023-02-10,0.06757
2023-02-11,0.00547
2023-02-12,0.01643
2023-02-13,0.06665
2023-02-14,0.06665
2023-02-15,0.063
2023-02-16,0.06391
2023-02-17,0.05204
2023-02-18,0.00639
2023-02-19,0.0073
2023-02-20,0.05661
2023-02-21,0.04565
2023-02-22,0.05478
2023-02-23,0.05752
2023-02-24,0.05022
2023-02-25,0.00639
2023-02-27,0.05113
2023-02-28,0.03926
2023-03-01,0.01004
2023-03-02,0.07122
2023-03-03,0.05113
2023-03-04,0.00821
2023-03-05,0.00821
2023-03-06,0.0557
2023-03-07,0.03652
2023-03-08,0.05296
2023-03-09,0.04656
2023-03-10,0.03561
2023-03-11,0.00821
2023-03-12,0.00821
2023-03-13,0.06574
2023-03-14,0.0493
2023-03-15,0.07031
2023-03-16,0.04383
2023-03-17,0.05113
2023-03-18,0.0073
2023-03-19,0.00456
2023-03-20,0.05204
2023-03-21,0.05935
2023-03-22,0.04565
2023-03-23,0.05113
2023-03-24,0.05022
2023-03-25,0.00456
2023-03-26,0.00547
2023-03-27,0.5013
2023-03-28,0.35064
2023-03-29,0.17349
2023-03-30,0.15066
2023-03-31,0.15431
2023-04-01,0.02374
2023-04-02,0.01917
2023-04-03,0.14336
2023-04-04,0.14427
2023-04-05,0.14153
2023-04-06,0.536
2023-04-07,0.21184
2023-04-08,0.03195
2023-04-09,0.01461
2023-04-10,0.3205
2023-04-11,0.64192
2023-04-12,0.34516
2023-04-13,0.36159
2023-04-14,0.26663
2023-04-15,0.0493
2023-04-16,0.04474
2023-04-17,0.26663
2023-04-18,0.26937
2023-04-19,0.43099
2023-04-20,0.30589
2023-04-21,0.24289
2023-04-22,0.0283
2023-04-23,0.02556
2023-04-24,0.22919
2023-04-25,0.18901
2023-04-26,0.17988
2023-04-27,0.21001
2023-04-28,0.16618
2023-04-29,0.05113
2023-04-30,0.03926
2023-05-01,0.04656
2023-05-02,0.21458
2023-05-03,0.18536
2023-05-04,0.33511
2023-05-05,0.08218
2023-05-06,0.05296
2023-05-07,0.05022
2023-05-08,0.3132
2023-05-09,0.37894
2023-05-10,0.29128
2023-05-11,0.30315
2023-05-12,0.25476
2023-05-13,0.03287
2023-05-14,0.02465
2023-05-15,0.19906
2023-05-16,0.23193
2023-05-17,0.2018
2023-05-18,0.37529
2023-05-19,0.24745
2023-05-20,0.04656
2023-05-21,0.04017
2023-05-22,0.3342
2023-05-23,0.27667
2023-05-24,0.23649
2023-05-25,0.1744
2023-05-26,0.17805
2023-05-27,0.03104
2023-05-28,0.02739
2023-05-29,0.04109
2023-05-30,0.22371
2023-05-31,0.18262
2023-06-01,0.19266
2023-06-02,0.2018
2023-06-03,0.03378
2023-06-04,0.02191
2023-06-05,0.19632
2023-06-06,0.03926
2023-06-07,0.20362
2023-06-08,0.19358
2023-06-09,0.18171
2023-06-10,0.02556
2023-06-11,0.02008
2023-06-12,0.17714
2023-06-13,0.24197
2023-06-14,0.30224
2023-06-15,0.22188
2023-06-16,0.22919
2023-06-17,0.03469
2023-06-18,0.03743
2023-06-19,0.33237
2023-06-20,0.25293
2023-06-21,0.25293
2023-06-22,0.20454
2023-06-23,0.21367
2023-06-24,0.02191
2023-06-25,0.01917
2023-06-26,0.14975
2023-06-27,0.16436
2023-06-28,0.15614
2023-06-29,0.15066
2023-06-30,0.14792
2023-07-01,0.02556
2023-07-02,0.01369
2023-07-03,0.17349
2023-07-04,0.15888
2023-07-05,0.18627
2023-07-06,0.14244
2023-07-07,0.12418
2023-07-08,0.01734
2023-07-09,0.01461
2023-07-10,0.14518
2023-07-11,0.15888
