date,주식상한가
2020-12-31,10.58006
2021-01-01,6.45424
2021-01-02,6.69934
2021-01-03,7.80228
2021-01-04,64.66503
2021-01-05,54.98366
2021-01-06,47.71241
2021-01-07,52.12418
2021-01-08,79.98366
2021-01-09,16.74836
2021-01-10,14.78758
2021-01-11,55.22875
2021-01-12,51.10294
2021-01-13,55.0245
2021-01-14,46.28267
2021-01-15,42.03431
2021-01-16,10.49836
2021-01-17,8.98692
2021-01-18,42.7696
2021-01-19,61.19281
2021-01-20,49.9183
2021-01-21,57.35294
2021-01-22,48.7745
2021-01-23,13.72549
2021-01-24,10.37581
2021-01-25,50.28594
2021-01-26,50.44934
2021-01-27,45.54738
2021-01-28,39.21568
2021-01-29,31.86274
2021-01-30,9.39542
2021-01-31,6.69934
2021-02-01,42.72875
2021-02-02,41.29901
2021-02-03,44.40359
2021-02-04,33.94607
2021-02-05,33.16993
2021-02-06,8.45588
2021-02-07,8.16993
2021-02-08,34.43627
2021-02-09,32.23039
2021-02-10,34.47712
2021-02-11,6.98529
2021-02-12,5.71895
2021-02-13,6.57679
2021-02-14,7.02614
2021-02-15,59.47712
2021-02-16,58.16993
2021-02-17,62.99019
2021-02-18,52.57352
2021-02-19,31.57679
2021-02-20,9.10947
2021-02-21,9.02777
2021-02-22,40.40032
2021-02-23,35.00816
2021-02-24,37.21405
2021-02-25,41.83006
2021-02-26,29.82026
2021-02-27,6.98529
2021-02-28,6.94444
2021-03-01,7.43464
2021-03-02,32.88398
2021-03-03,31.25
2021-03-04,35.70261
2021-03-05,26.87908
2021-03-06,9.06862
2021-03-07,8.45588
2021-03-08,28.75816
2021-03-09,32.55718
2021-03-10,32.43464
2021-03-11,39.33823
2021-03-12,36.72385
2021-03-13,10.62091
2021-03-14,9.80392
2021-03-15,30.5964
2021-03-16,30.39215
2021-03-17,36.47875
2021-03-18,82.35294
2021-03-19,33.41503
2021-03-20,8.29248
2021-03-21,6.98529
2021-03-22,26.79738
2021-03-23,25.65359
2021-03-24,25.44934
2021-03-25,25.73529
2021-03-26,27.04248
2021-03-27,8.57843
2021-03-28,7.67973
2021-03-29,26.47058
2021-03-30,28.22712
2021-03-31,26.30718
2021-04-01,27.94117
2021-04-02,22.05882
2021-04-03,7.02614
2021-04-04,7.43464
2021-04-05,28.26797
2021-04-06,31.61764
2021-04-07,29.33006
2021-04-08,33.53758
2021-04-09,24.5915
2021-04-10,7.67973
2021-04-11,9.27287
2021-04-12,48.61111
2021-04-13,51.79738
2021-04-14,38.48039
2021-04-15,39.74673
2021-04-16,33.29248
2021-04-17,8.90522
2021-04-18,6.45424
2021-04-19,40.40032
2021-04-20,34.35457
2021-04-21,33.94607
2021-04-22,48.36601
2021-04-23,32.14869
2021-04-24,8.53758
2021-04-25,7.35294
2021-04-26,35.49836
2021-04-27,32.88398
2021-04-28,28.43137
2021-04-29,27.90032
2021-04-30,26.96078
2021-05-01,7.02614
2021-05-02,5.06535
2021-05-03,23.89705
2021-05-04,21.69117
2021-05-05,5.7598
2021-05-06,22.46732
2021-05-07,21.03758
2021-05-08,7.06699
2021-05-09,5.2696
2021-05-10,32.88398
2021-05-11,35.08986
2021-05-12,24.9183
2021-05-13,19.64869
2021-05-14,19.36274
2021-05-15,4.86111
2021-05-16,4.20751
2021-05-17,21.28267
2021-05-18,18.1781
2021-05-19,4.98366
2021-05-20,18.87254
2021-05-21,17.64705
2021-05-22,4.08496
2021-05-23,4.08496
2021-05-24,19.52614
2021-05-25,21.11928
2021-05-26,20.42483
2021-05-27,17.97385
2021-05-28,21.16013
2021-05-29,4.53431
2021-05-30,3.67647
2021-05-31,24.06045
2021-06-01,20.75163
2021-06-02,23.48856
2021-06-03,24.9183
2021-06-04,27.04248
2021-06-05,5.5964
2021-06-06,5.55555
2021-06-07,42.97385
2021-06-08,23.20261
2021-06-09,23.32516
2021-06-10,19.68954
2021-06-11,20.95588
2021-06-12,3.67647
2021-06-13,4.04411
2021-06-14,18.91339
2021-06-15,22.26307
2021-06-16,20.58823
2021-06-17,19.77124
2021-06-18,19.60784
2021-06-19,3.39052
2021-06-20,3.59477
2021-06-21,18.70915
2021-06-22,19.32189
2021-06-23,24.1013
2021-06-24,18.62745
2021-06-25,17.56535
2021-06-26,2.98202
2021-06-27,2.73692
2021-06-28,18.30065
2021-06-29,17.48366
2021-06-30,15.64542
2021-07-01,14.91013
2021-07-02,20.62908
2021-07-03,3.10457
2021-07-04,2.49183
2021-07-05,16.17647
2021-07-06,15.72712
2021-07-07,16.25816
2021-07-08,15.93137
2021-07-09,12.99019
2021-07-10,3.02287
2021-07-11,2.90032
2021-07-12,14.25653
2021-07-13,18.2598
2021-07-14,19.03594
2021-07-15,21.85457
2021-07-16,16.33986
2021-07-17,2.41013
2021-07-18,2.16503
2021-07-19,14.74673
2021-07-20,12.0098
2021-07-21,11.56045
2021-07-22,14.37908
2021-07-23,11.07026
2021-07-24,2.98202
2021-07-25,2.04248
2021-07-26,11.80555
2021-07-27,13.35784
2021-07-28,11.80555
2021-07-29,13.03104
2021-07-30,7.92483
2021-07-31,2.24673
2021-08-01,2.61437
2021-08-02,10.86601
2021-08-03,13.52124
2021-08-04,11.23366
2021-08-05,12.4183
2021-08-06,66.01307
2021-08-07,6.53594
2021-08-08,4.20751
2021-08-09,36.5196
2021-08-10,22.34477
2021-08-11,13.60294
2021-08-12,16.50326
2021-08-13,10.00816
2021-08-14,2.24673
2021-08-15,2.28758
2021-08-16,2.90032
2021-08-17,16.09477
2021-08-18,9.39542
2021-08-19,11.3562
2021-08-20,11.31535
2021-08-21,2.08333
2021-08-22,2.57352
2021-08-23,7.76143
2021-08-24,11.96895
2021-08-25,13.11274
2021-08-26,11.56045
2021-08-27,9.23202
2021-08-28,2.85947
2021-08-29,3.10457
2021-08-30,15.72712
2021-08-31,9.15032
2021-09-01,29.82026
2021-09-02,14.66503
2021-09-03,9.02777
2021-09-04,2.90032
2021-09-05,2.61437
2021-09-06,11.64215
2021-09-07,11.56045
2021-09-08,12.66339
2021-09-09,11.23366
2021-09-10,9.15032
2021-09-11,2.08333
2021-09-12,2.04248
2021-09-13,14.37908
2021-09-14,8.66013
2021-09-15,7.88398
2021-09-16,9.72222
2021-09-17,16.95261
2021-09-18,2.00163
2021-09-19,1.22549
2021-09-20,1.22549
2021-09-21,1.47058
2021-09-22,2.28758
2021-09-23,11.9281
2021-09-24,9.68137
2021-09-25,2.20588
2021-09-26,2.32843
2021-09-27,7.80228
2021-09-28,10.94771
2021-09-29,11.5196
2021-09-30,12.29575
2021-10-01,9.51797
2021-10-02,2.65522
2021-10-03,1.63398
2021-10-04,2.41013
2021-10-05,12.78594
2021-10-06,10.78431
2021-10-07,12.99019
2021-10-08,8.37418
2021-10-09,2.61437
2021-10-10,2.24673
2021-10-11,2.49183
2021-10-12,9.27287
2021-10-13,10.37581
2021-10-14,16.87091
2021-10-15,13.48039
2021-10-16,3.14542
2021-10-17,2.28758
2021-10-18,12.37745
2021-10-19,11.11111
2021-10-20,11.39705
2021-10-21,12.90849
2021-10-22,10.04901
2021-10-23,2.28758
2021-10-24,2.57352
2021-10-25,10.94771
2021-10-26,11.6013
2021-10-27,12.21405
2021-10-28,10.33496
2021-10-29,8.21078
2021-10-30,2.08333
2021-10-31,1.96078
2021-11-01,11.56045
2021-11-02,11.96895
2021-11-03,28.18627
2021-11-04,13.15359
2021-11-05,10.90686
2021-11-06,2.73692
2021-11-07,2.00163
2021-11-08,9.80392
2021-11-09,10.86601
2021-11-10,14.86928
2021-11-11,35.58006
2021-11-12,16.25816
2021-11-13,4.00326
2021-11-14,4.16666
2021-11-15,19.07679
2021-11-16,14.01143
2021-11-17,18.3415
2021-11-18,13.52124
2021-11-19,13.07189
2021-11-20,2.90032
2021-11-21,4.04411
2021-11-22,13.76633
2021-11-23,11.31535
2021-11-24,9.68137
2021-11-25,10.13071
2021-11-26,9.31372
2021-11-27,3.10457
2021-11-28,1.87908
2021-11-29,15.03267
2021-11-30,8.04738
2021-12-01,8.04738
2021-12-02,8.37418
2021-12-03,8.25163
2021-12-04,2.53267
2021-12-05,2.28758
2021-12-06,8.49673
2021-12-07,8.70098
2021-12-08,10.74346
2021-12-09,10.13071
2021-12-10,8.08823
2021-12-11,2.32843
2021-12-12,2.28758
2021-12-13,8.70098
2021-12-14,11.02941
2021-12-15,14.54248
2021-12-16,9.59967
2021-12-17,9.23202
2021-12-18,2.49183
2021-12-19,2.81862
2021-12-20,16.42156
2021-12-21,9.84477
2021-12-22,9.88562
2021-12-23,11.4379
2021-12-24,8.53758
2021-12-25,2.24673
2021-12-26,2.53267
2021-12-27,10.00816
2021-12-28,9.39542
2021-12-29,10.29411
2021-12-30,8.74183
2021-12-31,3.59477
2022-01-01,2.16503
2022-01-02,2.94117
2022-01-03,8.57843
2022-01-04,10.74346
2022-01-05,13.03104
2022-01-06,12.29575
2022-01-07,9.92647
2022-01-08,3.59477
2022-01-09,3.92156
2022-01-10,17.933
2022-01-11,19.60784
2022-01-12,17.15686
2022-01-13,13.43954
2022-01-14,10.94771
2022-01-15,5.22875
2022-01-16,5.8415
2022-01-17,14.62418
2022-01-18,25.0
2022-01-19,28.06372
2022-01-20,51.63398
2022-01-21,24.95915
2022-01-22,9.19117
2022-01-23,9.23202
2022-01-24,17.8513
2022-01-25,16.21732
2022-01-26,25.32679
2022-01-27,67.7696
2022-01-28,19.64869
2022-01-29,3.75816
2022-01-30,2.57352
2022-01-31,1.71568
2022-02-01,4.04411
2022-02-02,4.37091
2022-02-03,37.58169
2022-02-04,20.22058
2022-02-05,3.75816
2022-02-06,3.71732
2022-02-07,15.80882
2022-02-08,15.11437
2022-02-09,11.31535
2022-02-10,11.6013
2022-02-11,10.08986
2022-02-12,2.90032
2022-02-13,3.10457
2022-02-14,9.64052
2022-02-15,9.31372
2022-02-16,11.7647
2022-02-17,11.07026
2022-02-18,8.25163
2022-02-19,2.81862
2022-02-20,2.81862
2022-02-21,7.23039
2022-02-22,10.17156
2022-02-23,13.03104
2022-02-24,17.19771
2022-02-25,12.1732
2022-02-26,4.24836
2022-02-27,3.92156
2022-02-28,12.99019
2022-03-01,3.96241
2022-03-02,10.25326
2022-03-03,14.01143
2022-03-04,13.88888
2022-03-05,2.85947
2022-03-06,2.73692
2022-03-07,11.07026
2022-03-08,10.98856
2022-03-09,2.90032
2022-03-10,14.86928
2022-03-11,13.52124
2022-03-12,2.61437
2022-03-13,3.26797
2022-03-14,8.70098
2022-03-15,9.31372
2022-03-16,11.4379
2022-03-17,13.52124
2022-03-18,12.70424
2022-03-19,2.73692
2022-03-20,2.81862
2022-03-21,9.84477
2022-03-22,10.78431
2022-03-23,17.07516
2022-03-24,13.31699
2022-03-25,16.70751
2022-03-26,4.04411
2022-03-27,2.65522
2022-03-28,12.2549
2022-03-29,12.3366
2022-03-30,11.39705
2022-03-31,18.91339
2022-04-01,15.40032
2022-04-02,3.30882
2022-04-03,3.26797
2022-04-04,18.3415
2022-04-05,12.54084
2022-04-06,9.80392
2022-04-07,10.25326
2022-04-08,6.65849
2022-04-09,1.75653
2022-04-10,1.14379
2022-04-11,6.41339
2022-04-12,7.18954
2022-04-13,9.96732
2022-04-14,8.90522
2022-04-15,8.29248
2022-04-16,1.79738
2022-04-17,2.04248
2022-04-18,11.02941
2022-04-19,11.7647
2022-04-20,12.13235
2022-04-21,11.5196
2022-04-22,11.8464
2022-04-23,2.49183
2022-04-24,1.83823
2022-04-25,11.96895
2022-04-26,16.21732
2022-04-27,12.99019
2022-04-28,13.35784
2022-04-29,9.92647
2022-04-30,2.49183
2022-05-01,2.12418
2022-05-02,7.55718
2022-05-03,10.53921
2022-05-04,7.55718
2022-05-05,2.57352
2022-05-06,8.00653
2022-05-07,1.96078
2022-05-08,1.71568
2022-05-09,7.39379
2022-05-10,6.37254
2022-05-11,6.74019
2022-05-12,10.13071
2022-05-13,14.54248
2022-05-14,2.85947
2022-05-15,2.04248
2022-05-16,8.90522
2022-05-17,7.35294
2022-05-18,11.80555
2022-05-19,11.31535
2022-05-20,9.84477
2022-05-21,2.85947
2022-05-22,2.81862
2022-05-23,8.94607
2022-05-24,8.00653
2022-05-25,10.33496
2022-05-26,9.27287
2022-05-27,8.16993
2022-05-28,1.42973
2022-05-29,2.04248
2022-05-30,6.53594
2022-05-31,6.69934
2022-06-01,2.24673
2022-06-02,6.57679
2022-06-03,6.12745
2022-06-04,2.28758
2022-06-05,2.61437
2022-06-06,2.32843
2022-06-07,8.16993
2022-06-08,7.18954
2022-06-09,8.33333
2022-06-10,8.49673
2022-06-11,2.32843
2022-06-12,2.69607
2022-06-13,10.53921
2022-06-14,10.08986
2022-06-15,8.82352
2022-06-16,7.31209
2022-06-17,6.41339
2022-06-18,2.20588
2022-06-19,2.24673
2022-06-20,7.18954
2022-06-21,8.25163
2022-06-22,9.23202
2022-06-23,7.18954
2022-06-24,7.63888
2022-06-25,1.67483
2022-06-26,1.34803
2022-06-27,7.43464
2022-06-28,5.9232
2022-06-29,6.61764
2022-06-30,6.0049
2022-07-01,4.08496
2022-07-02,1.18464
2022-07-03,0.89869
2022-07-04,5.2696
2022-07-05,9.27287
2022-07-06,8.08823
2022-07-07,6.98529
2022-07-08,7.84313
2022-07-09,1.83823
2022-07-10,1.79738
2022-07-11,7.84313
2022-07-12,5.47385
2022-07-13,6.29084
2022-07-14,5.14705
2022-07-15,7.51633
2022-07-16,1.42973
2022-07-17,1.34803
2022-07-18,9.06862
2022-07-19,6.25
2022-07-20,6.49509
2022-07-21,5.7598
2022-07-22,5.80065
2022-07-23,1.91993
2022-07-24,1.83823
2022-07-25,6.29084
2022-07-26,4.41176
2022-07-27,5.31045
2022-07-28,10.62091
2022-07-29,6.20915
2022-07-30,1.30718
2022-07-31,1.96078
2022-08-01,5.5147
2022-08-02,4.82026
2022-08-03,6.1683
2022-08-04,9.19117
2022-08-05,5.31045
2022-08-06,1.63398
2022-08-07,0.73529
2022-08-08,5.0245
2022-08-09,5.1062
2022-08-10,5.5964
2022-08-11,5.96405
2022-08-12,6.25
2022-08-13,1.67483
2022-08-14,1.63398
2022-08-15,1.59313
2022-08-16,5.88235
2022-08-17,5.39215
2022-08-18,5.5147
2022-08-19,4.16666
2022-08-20,1.10294
2022-08-21,1.14379
2022-08-22,4.90196
2022-08-23,5.0245
2022-08-24,5.88235
2022-08-25,4.82026
2022-08-26,5.6781
2022-08-27,1.10294
2022-08-28,0.98039
2022-08-29,4.57516
2022-08-30,6.78104
2022-08-31,4.82026
2022-09-01,5.5147
2022-09-02,4.24836
2022-09-03,1.51143
2022-09-04,1.51143
2022-09-05,3.43137
2022-09-06,4.69771
2022-09-07,4.94281
2022-09-08,5.14705
2022-09-09,1.63398
2022-09-10,1.26633
2022-09-11,1.02124
2022-09-12,1.67483
2022-09-13,6.69934
2022-09-14,5.47385
2022-09-15,5.5964
2022-09-16,4.57516
2022-09-17,1.75653
2022-09-18,1.55228
2022-09-19,4.12581
2022-09-20,5.433
2022-09-21,6.04575
2022-09-22,7.06699
2022-09-23,4.69771
2022-09-24,1.59313
2022-09-25,1.26633
2022-09-26,7.67973
2022-09-27,5.88235
2022-09-28,6.69934
2022-09-29,6.29084
2022-09-30,5.31045
2022-10-01,0.77614
2022-10-02,0.77614
2022-10-03,1.14379
2022-10-04,4.65686
2022-10-05,4.20751
2022-10-06,5.5964
2022-10-07,4.53431
2022-10-08,0.98039
2022-10-09,0.65359
2022-10-10,0.93954
2022-10-11,4.24836
2022-10-12,5.0245
2022-10-13,8.98692
2022-10-14,7.67973
2022-10-15,1.55228
2022-10-16,1.75653
2022-10-17,7.06699
2022-10-18,5.96405
2022-10-19,4.37091
2022-10-20,3.30882
2022-10-21,3.02287
2022-10-22,0.65359
2022-10-23,0.32679
2022-10-24,4.37091
2022-10-25,4.41176
2022-10-26,3.67647
2022-10-27,4.37091
2022-10-28,3.88071
2022-10-29,0.98039
2022-10-30,1.26633
2022-10-31,3.22712
2022-11-01,8.61928
2022-11-02,5.88235
2022-11-03,3.34967
2022-11-04,2.41013
2022-11-05,1.06209
2022-11-06,0.81699
2022-11-07,3.67647
2022-11-08,3.34967
2022-11-09,6.0049
2022-11-10,4.00326
2022-11-11,18.13725
2022-11-12,2.65522
2022-11-13,1.59313
2022-11-14,4.94281
2022-11-15,8.57843
2022-11-16,5.71895
2022-11-17,4.57516
2022-11-18,4.20751
2022-11-19,1.02124
2022-11-20,1.22549
2022-11-21,3.22712
2022-11-22,5.47385
2022-11-23,5.0245
2022-11-24,4.82026
2022-11-25,2.57352
2022-11-26,0.69444
2022-11-27,0.98039
2022-11-28,2.61437
2022-11-29,3.79901
2022-11-30,3.22712
2022-12-01,4.33006
2022-12-02,2.20588
2022-12-03,0.57189
2022-12-04,1.14379
2022-12-05,3.51307
2022-12-06,3.55392
2022-12-07,3.18627
2022-12-08,3.79901
2022-12-09,3.67647
2022-12-10,1.10294
2022-12-11,1.59313
2022-12-12,5.47385
2022-12-13,3.47222
2022-12-14,3.10457
2022-12-15,3.55392
2022-12-16,2.73692
2022-12-17,0.57189
2022-12-18,0.89869
2022-12-19,3.92156
2022-12-20,2.94117
2022-12-21,2.85947
2022-12-22,2.90032
2022-12-23,3.75816
2022-12-24,0.69444
2022-12-25,0.77614
2022-12-26,1.87908
2022-12-27,2.57352
2022-12-28,2.32843
2022-12-29,3.51307
2022-12-30,1.34803
2022-12-31,0.89869
2023-01-01,0.77614
2023-01-02,3.06372
2023-01-03,3.18627
2023-01-04,4.00326
2023-01-05,4.04411
2023-01-06,3.59477
2023-01-07,0.65359
2023-01-08,0.73529
2023-01-09,4.73856
2023-01-10,3.51307
2023-01-11,4.00326
2023-01-12,3.34967
2023-01-13,4.04411
2023-01-14,1.22549
2023-01-15,0.81699
2023-01-16,3.55392
2023-01-17,3.30882
2023-01-18,3.92156
2023-01-19,3.39052
2023-01-20,2.36928
2023-01-21,0.77614
2023-01-22,0.98039
2023-01-23,1.30718
2023-01-24,1.34803
2023-01-25,9.55882
2023-01-26,6.69934
2023-01-27,5.5964
2023-01-28,1.59313
2023-01-29,1.10294
2023-01-30,5.96405
2023-01-31,5.63725
2023-02-01,5.3513
2023-02-02,4.98366
2023-02-03,4.73856
2023-02-04,1.51143
2023-02-05,1.14379
2023-02-06,4.49346
2023-02-07,7.76143
2023-02-08,7.67973
2023-02-09,5.88235
2023-02-10,7.76143
2023-02-11,1.34803
2023-02-12,1.42973
2023-02-13,4.94281
2023-02-14,4.57516
2023-02-15,4.45261
2023-02-16,9.06862
2023-02-17,3.71732
2023-02-18,1.18464
2023-02-19,0.81699
2023-02-20,5.88235
2023-02-21,4.12581
2023-02-22,4.90196
2023-02-23,4.28921
2023-02-24,4.08496
2023-02-25,1.59313
2023-02-26,0.81699
2023-02-27,5.6781
2023-02-28,4.12581
2023-03-01,1.51143
2023-03-02,6.0049
2023-03-03,5.2696
2023-03-04,1.02124
2023-03-05,0.98039
2023-03-06,9.88562
2023-03-07,9.02777
2023-03-08,5.9232
2023-03-09,4.77941
2023-03-10,3.92156
2023-03-11,1.14379
2023-03-12,0.89869
2023-03-13,4.86111
2023-03-14,4.12581
2023-03-15,7.63888
2023-03-16,7.51633
2023-03-17,8.57843
2023-03-18,1.87908
2023-03-19,1.51143
2023-03-20,3.59477
2023-03-21,5.5964
2023-03-22,6.57679
2023-03-23,9.19117
2023-03-24,5.1879
2023-03-25,1.14379
2023-03-26,1.34803
2023-03-27,8.33333
2023-03-28,5.433
2023-03-29,10.04901
2023-03-30,11.2745
2023-03-31,7.92483
2023-04-01,2.41013
2023-04-02,1.63398
2023-04-03,11.88725
2023-04-04,9.10947
2023-04-05,8.57843
2023-04-06,6.69934
2023-04-07,5.8415
2023-04-08,2.53267
2023-04-09,1.47058
2023-04-10,16.87091
2023-04-11,10.70261
2023-04-12,11.3562
2023-04-13,7.55718
2023-04-14,9.35457
2023-04-15,1.83823
2023-04-16,1.47058
2023-04-17,10.33496
2023-04-18,13.15359
2023-04-19,15.35947
2023-04-20,7.47549
2023-04-21,6.1683
2023-04-22,1.47058
2023-04-23,1.14379
2023-04-24,5.9232
2023-04-25,7.02614
2023-04-26,6.65849
2023-04-27,8.08823
2023-04-28,6.86274
2023-04-29,2.32843
2023-04-30,1.87908
2023-05-01,1.96078
2023-05-02,7.02614
2023-05-03,4.33006
2023-05-04,4.33006
2023-05-05,1.38888
2023-05-06,1.26633
2023-05-07,0.69444
2023-05-08,4.12581
2023-05-09,3.14542
2023-05-10,5.3513
2023-05-11,4.77941
2023-05-12,5.39215
2023-05-13,1.06209
2023-05-14,1.26633
2023-05-15,3.06372
2023-05-16,4.90196
2023-05-17,6.04575
2023-05-18,4.86111
2023-05-19,4.98366
2023-05-20,1.22549
2023-05-21,1.47058
2023-05-22,5.71895
2023-05-23,5.22875
2023-05-24,6.61764
2023-05-25,4.28921
2023-05-26,4.86111
2023-05-27,1.06209
2023-05-28,0.81699
2023-05-29,1.02124
