date,코스모신소재주가
2020-10-11,0.40145
2020-10-12,3.48107
2020-10-13,2.76976
2020-10-14,2.2282
2020-10-15,2.30634
2020-10-16,2.76976
2020-10-17,0.25057
2020-10-18,0.18052
2020-10-19,2.5138
2020-10-20,2.14737
2020-10-21,2.16085
2020-10-22,1.94799
2020-10-23,1.96416
2020-10-24,0.20746
2020-10-25,0.15627
2020-10-26,1.80789
2020-10-27,1.85369
2020-10-28,2.19857
2020-10-29,1.91297
2020-10-30,1.75131
2020-10-31,0.16704
2020-11-01,0.14818
2020-11-02,2.05038
2020-11-03,2.33328
2020-11-04,2.4222
2020-11-05,2.98262
2020-11-06,2.99878
2020-11-07,0.35565
2020-11-08,0.31793
2020-11-09,3.10925
2020-11-10,2.85598
2020-11-11,2.75629
2020-11-12,2.54344
2020-11-13,2.45453
2020-11-14,0.33948
2020-11-15,0.25057
2020-11-16,2.68355
2020-11-17,2.27131
2020-11-18,3.13619
2020-11-19,2.63774
2020-11-20,2.45453
2020-11-21,0.37451
2020-11-22,0.34217
2020-11-23,2.51919
2020-11-24,2.59463
2020-11-25,2.50841
2020-11-26,2.62697
2020-11-27,4.21662
2020-11-28,0.83524
2020-11-29,1.07773
2020-11-30,5.99218
2020-12-01,5.06264
2020-12-02,4.25703
2020-12-03,4.83901
2020-12-04,5.35363
2020-12-05,0.67897
2020-12-06,0.62238
2020-12-07,4.09537
2020-12-08,4.29745
2020-12-09,8.68112
2020-12-10,8.61376
2020-12-11,5.85477
2020-12-12,1.11545
2020-12-13,0.84601
2020-12-14,4.64232
2020-12-15,4.70968
2020-12-16,7.86205
2020-12-17,14.1048
2020-12-18,11.31617
2020-12-19,1.5654
2020-12-20,1.19089
2020-12-21,8.02909
2020-12-22,5.75777
2020-12-23,5.39943
2020-12-24,5.8386
2020-12-25,1.12353
2020-12-26,1.12353
2020-12-27,1.20975
2020-12-28,6.95136
2020-12-29,6.1269
2020-12-30,9.57025
2020-12-31,1.60581
2021-01-01,1.15586
2021-01-02,1.04001
2021-01-03,1.17742
2021-01-04,11.89546
2021-01-05,10.36508
2021-01-06,8.73231
2021-01-07,8.46557
2021-01-08,8.89128
2021-01-09,1.8995
2021-01-10,1.91027
2021-01-11,9.7373
2021-01-12,8.57604
2021-01-13,8.67573
2021-01-14,8.17998
2021-01-15,6.45291
2021-01-16,0.99151
2021-01-17,0.94032
2021-01-18,6.29125
2021-01-19,6.46369
2021-01-20,6.53913
2021-01-21,6.24006
2021-01-22,5.93291
2021-01-23,1.39027
2021-01-24,1.08312
2021-01-25,7.22888
2021-01-26,5.70119
2021-01-27,5.46409
2021-01-28,4.65041
2021-01-29,5.22699
2021-01-30,1.06964
2021-01-31,1.05078
2021-02-01,6.39094
2021-02-02,6.04876
2021-02-03,5.82513
2021-02-04,5.09497
2021-02-05,4.85248
2021-02-06,0.71938
2021-02-07,0.5685
2021-02-08,5.06264
2021-02-09,4.15734
2021-02-10,3.73164
2021-02-11,0.68435
2021-02-12,0.63855
2021-02-13,0.63855
2021-02-14,0.93223
2021-02-15,6.73043
2021-02-16,10.18456
2021-02-17,14.69486
2021-02-18,11.70146
2021-02-19,10.6884
2021-02-20,1.754
2021-02-21,1.58426
2021-02-22,8.25003
2021-02-23,7.86205
2021-02-24,11.59638
2021-02-25,8.90744
2021-02-26,6.94867
2021-02-27,1.00498
2021-02-28,0.81368
2021-03-01,1.18281
2021-03-02,7.2666
2021-03-03,6.35861
2021-03-04,5.81705
2021-03-05,5.13808
2021-03-06,0.92146
2021-03-07,0.73016
2021-03-08,5.26741
2021-03-09,5.33207
2021-03-10,5.14347
2021-03-11,7.05914
2021-03-12,7.27199
2021-03-13,1.137
2021-03-14,0.83524
2021-03-15,6.67654
2021-03-16,6.6496
2021-03-17,5.62845
2021-03-18,6.5553
2021-03-19,6.60379
2021-03-20,1.26364
2021-03-21,0.95109
2021-03-22,5.89249
2021-03-23,5.05186
2021-03-24,4.65041
2021-03-25,4.90906
2021-03-26,4.49413
2021-03-27,0.72208
2021-03-28,0.55233
2021-03-29,4.82015
2021-03-30,4.46989
2021-03-31,4.28937
2021-04-01,5.49104
2021-04-02,5.15694
2021-04-03,0.98881
2021-04-04,0.6628
2021-04-05,4.59382
2021-04-06,4.45103
2021-04-07,7.56297
2021-04-08,7.1238
2021-04-09,5.3186
2021-04-10,0.80829
2021-04-11,0.87026
2021-04-12,6.48255
2021-04-13,7.44173
2021-04-14,5.91135
2021-04-15,7.22618
2021-04-16,7.17769
2021-04-17,1.20705
2021-04-18,1.09659
2021-04-19,8.04795
2021-04-20,10.0229
2021-04-21,12.38043
2021-04-22,18.88993
2021-04-23,19.10009
2021-04-24,4.2247
2021-04-25,4.00377
2021-04-26,18.67439
2021-04-27,17.32722
2021-04-28,15.06129
2021-04-29,14.6787
2021-04-30,11.66105
2021-05-01,1.7567
2021-05-02,1.50074
2021-05-03,11.35659
2021-05-04,12.03017
2021-05-05,1.8052
2021-05-06,11.51286
2021-05-07,9.66725
2021-05-08,1.33369
2021-05-09,1.09659
2021-05-10,10.24922
2021-05-11,8.99366
2021-05-12,7.56297
2021-05-13,7.0268
2021-05-14,6.89748
2021-05-15,0.82985
2021-05-16,1.48726
2021-05-17,7.82432
2021-05-18,6.6469
2021-05-19,1.37141
2021-05-20,7.30701
2021-05-21,7.82702
2021-05-22,0.89182
2021-05-23,0.80829
2021-05-24,6.84359
2021-05-25,8.09645
2021-05-26,7.01872
2021-05-27,8.40091
2021-05-28,7.9806
2021-05-29,0.80829
2021-05-30,0.63855
2021-05-31,7.22888
2021-06-01,6.08379
2021-06-02,6.29664
2021-06-03,6.47177
2021-06-04,5.59881
2021-06-05,0.66819
2021-06-06,0.48228
2021-06-07,5.97332
2021-06-08,6.1754
2021-06-09,5.99488
2021-06-10,6.18348
2021-06-11,9.09335
2021-06-12,0.85679
2021-06-13,0.65741
2021-06-14,7.18038
2021-06-15,6.21312
2021-06-16,5.70119
2021-06-17,7.90515
2021-06-18,7.51178
2021-06-19,0.83254
2021-06-20,0.69244
2021-06-21,8.00484
2021-06-22,6.74659
2021-06-23,7.88629
2021-06-24,7.00525
2021-06-25,6.42327
2021-06-26,0.73555
2021-06-27,0.57389
2021-06-28,5.89519
2021-06-29,6.0784
2021-06-30,5.54223
2021-07-01,8.77003
2021-07-02,7.37437
2021-07-03,0.67627
2021-07-04,0.79482
2021-07-05,10.23575
2021-07-06,8.95055
2021-07-07,10.47016
2021-07-08,8.89936
2021-07-09,11.86851
2021-07-10,1.74053
2021-07-11,1.5654
2021-07-12,10.84467
2021-07-13,15.37383
2021-07-14,31.08177
2021-07-15,27.51987
2021-07-16,23.4649
2021-07-17,3.77744
2021-07-18,3.53226
2021-07-19,34.54937
2021-07-20,36.21177
2021-07-21,26.08648
2021-07-22,23.58884
2021-07-23,22.36292
2021-07-24,2.44106
2021-07-25,1.93991
2021-07-26,22.13121
2021-07-27,19.11895
2021-07-28,16.87996
2021-07-29,17.80142
2021-07-30,18.96268
2021-07-31,2.09618
2021-08-01,1.6597
2021-08-02,15.31186
2021-08-03,17.71251
2021-08-04,16.20369
2021-08-05,16.45965
2021-08-06,17.14131
2021-08-07,2.10427
2021-08-08,1.76747
2021-08-09,36.77488
2021-08-10,27.3609
2021-08-11,24.18159
2021-08-12,31.67721
2021-08-13,26.3155
2021-08-14,3.41371
2021-08-15,2.67546
2021-08-16,3.92833
2021-08-17,23.87444
2021-08-18,24.81207
2021-08-19,24.02532
2021-08-20,20.19668
2021-08-21,2.47339
2021-08-22,2.15007
2021-08-23,22.72127
2021-08-24,24.41869
2021-08-25,19.6632
2021-08-26,19.50424
2021-08-27,17.64515
2021-08-28,2.27401
2021-08-29,1.9453
2021-08-30,17.83375
2021-08-31,18.9061
2021-09-01,16.55125
2021-09-02,15.30917
2021-09-03,15.34689
2021-09-04,2.17701
2021-09-05,2.03152
2021-09-06,19.86528
2021-09-07,22.1851
2021-09-08,20.62238
2021-09-09,18.21096
2021-09-10,20.83524
2021-09-11,2.6081
2021-09-12,2.2309
2021-09-13,34.20449
2021-09-14,25.86285
2021-09-15,21.60581
2021-09-16,21.2798
2021-09-17,19.37761
2021-09-18,2.3737
2021-09-19,1.78095
2021-09-20,1.4226
2021-09-21,1.51151
2021-09-22,1.851
2021-09-23,18.19479
2021-09-24,27.33396
2021-09-25,3.20086
2021-09-26,2.86676
2021-09-27,24.20584
2021-09-28,21.26902
2021-09-29,23.02034
2021-09-30,20.00808
2021-10-01,17.04971
2021-10-02,1.81058
2021-10-03,1.31483
2021-10-04,1.99649
2021-10-05,17.63168
2021-10-06,19.12703
2021-10-07,17.82028
2021-10-08,16.38151
2021-10-09,1.45224
2021-10-10,1.1397
2021-10-11,1.85639
2021-10-12,15.00202
2021-10-13,20.40953
2021-10-14,17.80951
2021-10-15,20.60891
2021-10-16,2.08271
2021-10-17,1.67587
2021-10-18,17.82298
2021-10-19,19.74942
2021-10-20,16.84494
2021-10-21,17.7637
2021-10-22,15.88845
2021-10-23,1.31483
2021-10-24,1.00229
2021-10-25,14.98854
2021-10-26,15.09632
2021-10-27,13.37464
2021-10-28,14.61403
2021-10-29,14.14522
2021-10-30,1.20975
2021-10-31,1.07773
2021-11-01,15.26067
2021-11-02,14.18833
2021-11-03,14.56823
2021-11-04,16.34918
2021-11-05,17.35686
2021-11-06,1.99649
2021-11-07,1.82136
2021-11-08,14.60326
2021-11-09,15.46544
2021-11-10,13.98625
2021-11-11,14.86999
2021-11-12,15.26337
2021-11-13,2.09079
2021-11-14,1.86447
2021-11-15,14.13714
2021-11-16,17.75023
2021-11-17,16.78297
2021-11-18,22.49494
2021-11-19,20.35834
2021-11-20,2.34676
2021-11-21,1.99649
2021-11-22,19.26983
2021-11-23,17.67479
2021-11-24,17.72598
2021-11-25,15.74834
2021-11-26,15.09632
2021-11-27,1.59773
2021-11-28,2.00458
2021-11-29,14.40387
2021-11-30,15.58399
2021-12-01,15.21217
2021-12-02,14.13983
2021-12-03,12.88158
2021-12-04,1.78633
2021-12-05,1.36063
2021-12-06,16.21716
2021-12-07,15.92886
2021-12-08,16.78027
2021-12-09,14.18563
2021-12-10,13.38272
2021-12-11,2.23629
2021-12-12,2.23629
2021-12-13,15.11518
2021-12-14,13.05671
2021-12-15,13.0594
2021-12-16,13.94584
2021-12-17,12.23763
2021-12-18,2.06116
2021-12-19,2.1824
2021-12-20,12.94085
2021-12-21,13.82459
2021-12-22,12.3966
2021-12-23,12.74147
2021-12-24,11.86312
2021-12-25,1.97224
2021-12-26,2.2282
2021-12-27,12.93816
2021-12-28,15.69985
2021-12-29,17.82837
2021-12-30,16.104
2021-12-31,3.45412
2022-01-01,1.8483
2022-01-02,1.99649
2022-01-03,13.75454
2022-01-04,13.38003
2022-01-05,12.61754
2022-01-06,13.29112
2022-01-07,12.69028
2022-01-08,1.93183
2022-01-09,1.81058
2022-01-10,12.07598
2022-01-11,12.6795
2022-01-12,16.19021
2022-01-13,16.95271
2022-01-14,14.28802
2022-01-15,2.01805
2022-01-16,2.02882
2022-01-17,12.98396
2022-01-18,14.44968
2022-01-19,12.69836
2022-01-20,16.104
2022-01-21,13.33423
2022-01-22,1.99919
2022-01-23,1.65162
2022-01-24,13.49589
2022-01-25,12.62023
2022-01-26,14.9158
2022-01-27,14.24491
2022-01-28,15.50586
2022-01-29,1.86986
2022-01-30,1.21783
2022-01-31,0.95379
2022-02-01,0.95648
2022-02-02,1.22591
2022-02-03,12.28074
2022-02-04,10.9713
2022-02-05,1.4226
2022-02-06,1.29597
2022-02-07,11.18685
2022-02-08,10.37047
2022-02-09,10.89316
2022-02-10,9.39781
2022-02-11,8.53832
2022-02-12,1.05887
2022-02-13,0.82177
2022-02-14,9.28735
2022-02-15,9.00175
2022-02-16,11.09255
2022-02-17,10.94166
2022-02-18,9.30621
2022-02-19,1.19358
2022-02-20,0.92146
2022-02-21,8.84278
2022-02-22,7.63303
2022-02-23,8.79428
2022-02-24,7.88091
2022-02-25,9.39512
2022-02-26,1.03731
2022-02-27,0.9026
2022-02-28,9.20382
2022-03-01,1.57887
2022-03-02,10.13606
2022-03-03,8.89936
2022-03-04,7.0268
2022-03-05,0.89451
2022-03-06,0.7571
2022-03-07,6.48255
2022-03-08,7.08338
2022-03-09,1.04539
2022-03-10,7.29624
2022-03-11,8.04795
2022-03-12,1.25286
2022-03-13,0.81099
2022-03-14,8.72423
2022-03-15,7.1723
2022-03-16,7.4094
2022-03-17,10.33274
2022-03-18,8.9748
2022-03-19,1.15317
2022-03-20,0.98073
2022-03-21,8.23386
2022-03-22,7.62225
2022-03-23,8.67843
2022-03-24,7.18307
2022-03-25,7.08069
2022-03-26,0.8999
2022-03-27,0.56042
2022-03-28,6.17809
2022-03-29,7.43634
2022-03-30,7.36898
2022-03-31,9.99326
2022-04-01,8.1665
2022-04-02,0.87835
2022-04-03,0.8056
2022-04-04,7.85666
2022-04-05,9.76963
2022-04-06,11.64758
2022-04-07,15.0559
2022-04-08,19.96766
2022-04-09,2.91795
2022-04-10,2.53805
2022-04-11,13.65216
2022-04-12,15.83456
2022-04-13,14.52781
2022-04-14,13.47703
2022-04-15,11.08177
2022-04-16,1.50074
2022-04-17,1.20975
2022-04-18,11.77152
2022-04-19,20.29907
2022-04-20,20.54156
2022-04-21,42.12313
2022-04-22,34.26646
2022-04-23,4.29745
2022-04-24,3.77744
2022-04-25,25.85477
2022-04-26,23.51609
2022-04-27,21.97763
2022-04-28,20.41223
2022-04-29,23.38138
2022-04-30,4.8417
2022-05-01,3.96066
2022-05-02,19.71978
2022-05-03,20.44995
2022-05-04,22.7078
2022-05-05,3.5619
2022-05-06,18.10319
2022-05-07,2.55422
2022-05-08,2.07732
2022-05-09,19.14859
2022-05-10,22.01266
2022-05-11,18.73366
2022-05-12,17.97386
2022-05-13,18.37801
2022-05-14,2.68893
2022-05-15,2.24168
2022-05-16,17.0039
2022-05-17,18.65553
2022-05-18,19.05429
2022-05-19,26.00835
2022-05-20,22.5623
2022-05-21,2.78324
2022-05-22,2.69432
2022-05-23,18.24599
2022-05-24,16.22524
2022-05-25,15.7699
2022-05-26,17.3838
2022-05-27,15.70793
2022-05-28,2.27131
2022-05-29,1.64892
2022-05-30,13.91351
2022-05-31,14.77839
2022-06-01,2.62158
2022-06-02,13.60905
2022-06-03,11.45628
2022-06-04,1.53576
2022-06-05,1.20705
2022-06-06,1.27441
2022-06-07,10.39741
2022-06-08,10.03906
2022-06-09,10.28694
2022-06-10,8.93978
2022-06-11,1.16125
2022-06-12,1.0885
2022-06-13,11.03327
2022-06-14,15.84803
2022-06-15,15.28223
2022-06-16,26.64421
2022-06-17,21.88602
2022-06-18,3.1335
2022-06-19,2.5623
2022-06-20,21.50612
2022-06-21,21.78364
2022-06-22,18.45884
2022-06-23,16.68867
2022-06-24,20.7598
2022-06-25,3.69122
2022-06-26,2.97992
2022-06-27,18.57739
2022-06-28,15.81031
2022-06-29,16.35187
2022-06-30,20.49036
2022-07-01,18.60164
2022-07-02,2.52458
2022-07-03,2.02613
2022-07-04,15.0074
2022-07-05,16.40037
2022-07-06,13.99703
2022-07-07,14.70025
2022-07-08,15.6729
2022-07-09,1.81867
2022-07-10,1.58695
2022-07-11,13.2992
2022-07-12,11.4455
2022-07-13,15.63518
2022-07-14,15.40078
2022-07-15,13.75993
2022-07-16,1.8968
2022-07-17,1.73784
2022-07-18,14.60056
2022-07-19,14.71372
2022-07-20,16.35726
2022-07-21,15.95311
2022-07-22,16.18213
2022-07-23,1.71359
2022-07-24,1.77286
2022-07-25,12.47474
2022-07-26,12.47743
2022-07-27,11.46167
2022-07-28,15.18792
2022-07-29,12.51515
2022-07-30,1.60581
2022-07-31,1.53307
2022-08-01,14.30688
2022-08-02,11.84157
2022-08-03,15.61363
2022-08-04,14.16139
2022-08-05,13.61713
2022-08-06,1.7055
2022-08-07,1.60043
2022-08-08,12.23225
2022-08-09,17.91997
2022-08-10,29.43823
2022-08-11,19.27522
2022-08-12,15.90462
2022-08-13,2.40064
2022-08-14,2.00458
2022-08-15,2.60541
2022-08-16,17.71251
2022-08-17,15.24181
2022-08-18,15.70793
2022-08-19,13.23992
2022-08-20,1.74053
2022-08-21,1.40643
2022-08-22,13.0136
2022-08-23,11.72571
2022-08-24,14.19372
2022-08-25,17.66401
2022-08-26,14.47932
2022-08-27,1.58695
2022-08-28,1.37141
2022-08-29,14.92927
2022-08-30,20.54425
2022-08-31,16.87996
2022-09-01,14.50895
2022-09-02,13.24531
2022-09-03,1.4711
2022-09-04,1.30944
2022-09-05,14.09403
2022-09-06,15.41155
2022-09-07,17.70982
2022-09-08,22.13121
2022-09-09,2.76438
2022-09-10,2.04768
2022-09-11,1.83483
2022-09-12,2.62158
2022-09-13,18.71749
2022-09-14,16.97965
2022-09-15,17.12515
2022-09-16,14.67061
2022-09-17,2.31981
2022-09-18,1.8968
2022-09-19,14.19102
2022-09-20,14.70564
2022-09-21,14.64098
2022-09-22,16.01778
2022-09-23,15.10709
2022-09-24,1.68934
2022-09-25,1.49804
2022-09-26,13.64407
2022-09-27,14.08594
2022-09-28,13.45817
2022-09-29,13.71413
2022-09-30,11.83079
2022-10-01,1.36063
2022-10-02,0.92684
2022-10-03,1.31752
2022-10-04,12.75495
2022-10-05,11.83618
2022-10-06,14.02936
2022-10-07,12.68489
2022-10-08,1.10736
2022-10-09,1.08042
2022-10-10,1.21244
2022-10-11,10.31658
2022-10-12,10.4486
2022-10-13,10.65606
2022-10-14,10.77461
2022-10-15,1.22861
2022-10-16,1.27172
2022-10-17,17.5266
2022-10-18,15.63518
2022-10-19,17.03893
2022-10-20,15.96389
2022-10-21,12.54479
2022-10-22,1.5169
2022-10-23,1.11545
2022-10-24,13.10521
2022-10-25,11.53172
2022-10-26,11.4455
2022-10-27,18.87377
2022-10-28,16.63208
2022-10-29,1.96685
2022-10-30,1.40913
2022-10-31,13.34231
2022-11-01,13.75185
2022-11-02,14.47393
2022-11-03,13.55247
2022-11-04,12.06789
2022-11-05,1.43068
2022-11-06,1.39566
2022-11-07,12.19991
2022-11-08,12.10561
2022-11-09,12.21877
2022-11-10,10.26808
2022-11-11,12.14603
2022-11-12,1.56271
2022-11-13,1.73514
2022-11-14,11.37545
2022-11-15,11.98437
2022-11-16,10.69109
2022-11-17,9.84507
2022-11-18,9.58911
2022-11-19,1.16125
2022-11-20,1.17203
2022-11-21,9.04486
2022-11-22,9.79118
2022-11-23,10.07139
2022-11-24,10.06331
2022-11-25,11.28654
2022-11-26,2.27131
2022-11-27,1.92644
2022-11-28,11.50747
2022-11-29,11.8254
2022-11-30,10.74498
2022-12-01,10.2115
2022-12-02,8.49521
2022-12-03,1.6112
2022-12-04,1.38219
2022-12-05,9.14993
2022-12-06,9.72383
2022-12-07,8.87511
2022-12-08,8.02909
2022-12-09,11.34042
2022-12-10,1.60851
2022-12-11,1.21783
2022-12-12,9.28196
2022-12-13,9.57833
2022-12-14,9.71574
2022-12-15,9.61875
2022-12-16,8.42516
2022-12-17,1.03192
2022-12-18,0.83793
2022-12-19,7.98598
2022-12-20,7.62494
2022-12-21,8.36319
2022-12-22,9.90165
2022-12-23,8.79428
2022-12-24,1.23669
2022-12-25,1.00498
2022-12-26,9.76424
2022-12-27,9.41937
2022-12-28,8.88589
2022-12-29,8.17459
2022-12-30,2.33328
2022-12-31,0.73824
2023-01-01,0.65202
2023-01-02,8.68651
2023-01-03,8.27158
2023-01-04,8.62454
2023-01-05,7.33126
2023-01-06,7.48753
2023-01-07,1.20705
2023-01-08,0.82985
2023-01-09,8.79428
2023-01-10,8.64071
2023-01-11,8.73501
2023-01-12,10.12259
2023-01-13,8.30392
2023-01-14,1.31213
2023-01-15,2.30634
2023-01-16,10.99016
2023-01-17,8.70806
2023-01-18,8.28505
2023-01-19,8.43324
2023-01-20,8.12878
2023-01-21,1.51151
2023-01-22,0.82715
2023-01-23,1.0427
2023-01-24,1.10467
2023-01-25,9.27657
2023-01-26,10.80964
2023-01-27,10.45399
2023-01-28,1.60851
2023-01-29,1.44416
2023-01-30,9.74808
2023-01-31,9.79927
2023-02-01,12.4424
2023-02-02,11.62063
2023-02-03,11.64488
2023-02-04,1.99919
2023-02-05,1.71089
2023-02-06,15.24989
2023-02-07,20.66549
2023-02-08,16.46504
2023-02-09,20.34756
2023-02-10,17.93075
2023-02-11,2.73474
2023-02-12,2.63505
2023-02-13,18.01966
2023-02-14,15.9585
2023-02-15,18.71749
2023-02-16,28.08567
2023-02-17,22.42489
2023-02-18,3.44065
2023-02-19,4.26512
2023-02-20,21.33099
2023-02-21,21.3741
2023-02-22,18.9977
2023-02-23,16.7668
2023-02-24,15.9127
2023-02-25,2.96645
2023-02-26,2.54614
2023-02-27,18.14091
2023-02-28,28.41708
2023-03-01,4.55072
2023-03-02,25.33207
2023-03-03,43.53226
2023-03-04,8.24464
2023-03-05,6.90286
2023-03-06,46.87323
2023-03-07,37.80681
2023-03-08,39.91378
2023-03-09,32.41815
2023-03-10,27.35012
2023-03-11,3.56998
2023-03-12,3.16044
2023-03-13,28.08567
2023-03-14,26.9325
2023-03-15,30.29502
2023-03-16,34.89694
2023-03-17,27.82432
2023-03-18,3.73972
2023-03-19,3.47298
2023-03-20,50.45399
2023-03-21,48.42516
2023-03-22,50.82042
2023-03-23,53.04054
2023-03-24,38.87646
2023-03-25,5.2243
2023-03-26,4.61269
2023-03-27,53.14293
2023-03-28,40.21285
2023-03-29,52.99744
2023-03-30,49.81813
2023-03-31,46.90286
2023-04-01,7.2639
2023-04-02,6.18617
2023-04-03,100.0
2023-04-04,58.44267
2023-04-05,59.85181
2023-04-06,55.11518
2023-04-07,51.66644
2023-04-08,9.11221
2023-04-09,8.04795
2023-04-10,61.02115
2023-04-11,55.4385
2023-04-12,50.14145
2023-04-13,49.19304
2023-04-14,50.58871
2023-04-15,8.37936
2023-04-16,7.04836
2023-04-17,44.93062
2023-04-18,40.62777
2023-04-19,35.32264
2023-04-20,36.84494
2023-04-21,33.08904
2023-04-22,3.9391
2023-04-23,3.7047
2023-04-24,35.52202
2023-04-25,39.02195
2023-04-26,34.68139
2023-04-27,36.47581
2023-04-28,38.37531
2023-04-29,5.29166
2023-04-30,4.44833
2023-05-01,6.59032
2023-05-02,37.84723
2023-05-03,29.07449
2023-05-04,25.6527
2023-05-05,3.62387
2023-05-06,2.90448
2023-05-07,2.468
2023-05-08,26.43944
2023-05-09,27.4094
2023-05-10,25.37518
2023-05-11,31.83079
2023-05-12,31.11679
2023-05-13,4.18968
2023-05-14,3.13889
2023-05-15,29.1661
2023-05-16,26.29125
2023-05-17,25.36171
2023-05-18,25.77125
2023-05-19,23.55381
2023-05-20,2.73743
2023-05-21,2.47339
2023-05-22,23.57267
2023-05-23,25.78472
2023-05-24,23.6077
2023-05-25,21.03731
2023-05-26,18.46423
2023-05-27,2.35214
2023-05-28,1.98302
