date,메리츠
2023-05-27,2.03192
2023-05-28,1.81062
2023-05-29,2.83664
2023-05-30,8.16791
2023-05-31,8.87204
2023-06-01,6.97424
2023-06-02,6.67918
2023-06-03,2.07886
2023-06-04,1.55579
2023-06-05,6.98095
2023-06-06,2.21298
2023-06-07,7.30954
2023-06-08,6.77306
2023-06-09,6.35729
2023-06-10,2.30686
2023-06-11,1.99168
2023-06-12,7.19554
2023-06-13,6.53165
2023-06-14,6.75295
2023-06-15,7.02119
2023-06-16,6.2567
2023-06-17,2.05203
2023-06-18,2.15262
2023-06-19,7.43696
2023-06-20,6.49141
2023-06-21,7.2559
2023-06-22,6.71271
2023-06-23,6.67247
2023-06-24,2.41416
2023-06-25,1.84415
2023-06-26,8.03379
2023-06-27,8.40933
2023-06-28,7.67837
2023-06-29,6.53835
2023-06-30,7.80579
2023-07-01,2.16604
2023-07-02,1.80391
2023-07-03,7.00107
2023-07-04,6.31035
2023-07-05,6.51824
2023-07-06,5.94152
2023-07-07,6.39082
2023-07-08,1.85085
2023-07-09,1.77709
2023-07-10,7.9265
2023-07-11,6.9206
2023-07-12,6.57859
2023-07-13,5.79399
2023-07-14,6.0354
2023-07-15,2.13921
2023-07-16,1.66309
2023-07-17,7.8192
2023-07-18,7.40343
2023-07-19,6.1427
2023-07-20,6.56518
2023-07-21,6.55177
2023-07-22,1.99839
2023-07-23,1.87097
2023-07-24,7.69179
2023-07-25,7.65155
2023-07-26,7.54425
2023-07-27,6.83342
2023-07-28,6.06223
2023-07-29,2.24651
2023-07-30,1.8978
2023-07-31,8.28192
2023-08-01,6.18964
2023-08-02,5.76046
2023-08-03,5.53245
2023-08-04,5.19715
2023-08-05,2.03862
2023-08-06,1.76368
2023-08-07,7.34978
2023-08-08,6.52494
2023-08-09,6.18293
2023-08-10,6.19635
2023-08-11,6.45788
2023-08-12,2.21968
2023-08-13,1.7905
2023-08-14,7.89967
2023-08-15,2.82322
2023-08-16,7.66496
2023-08-17,6.98095
2023-08-18,6.06893
2023-08-19,2.14592
2023-08-20,1.60944
2023-08-21,7.5979
2023-08-22,6.77977
2023-08-23,6.67918
2023-08-24,6.53835
2023-08-25,6.87365
2023-08-26,2.36722
2023-08-27,2.18615
2023-08-28,7.65155
2023-08-29,7.90638
2023-08-30,8.20815
2023-08-31,8.76475
2023-09-01,6.60541
2023-09-02,2.15933
2023-09-03,1.94474
2023-09-04,7.0346
2023-09-05,7.27601
2023-09-06,6.27011
2023-09-07,6.51153
2023-09-08,6.67247
2023-09-09,2.00509
2023-09-10,2.03192
2023-09-11,7.8125
2023-09-12,6.86695
2023-09-13,6.86695
2023-09-14,6.08905
2023-09-15,6.82001
2023-09-16,2.09227
2023-09-17,2.14592
2023-09-18,7.30284
2023-09-19,6.87365
2023-09-20,6.84012
2023-09-21,7.12848
2023-09-22,8.36239
2023-09-23,2.52145
2023-09-24,1.87768
2023-09-25,8.79828
2023-09-26,8.38921
2023-09-27,7.58449
2023-09-28,1.76368
2023-09-29,1.29425
2023-09-30,1.60273
2023-10-01,1.71003
2023-10-02,2.30686
2023-10-03,2.02521
2023-10-04,9.32135
2023-10-05,7.58449
2023-10-06,6.61212
2023-10-07,1.88438
2023-10-08,1.2339
2023-10-09,2.10568
2023-10-10,8.61051
2023-10-11,10.95761
2023-10-12,8.27521
2023-10-13,6.77977
2023-10-14,2.22639
2023-10-15,1.9045
2023-10-16,8.3758
2023-10-17,9.65665
2023-10-18,8.0405
2023-10-19,6.71942
2023-10-20,6.80659
2023-10-21,2.2398
2023-10-22,1.93803
2023-10-23,8.5971
2023-10-24,7.58449
2023-10-25,8.20144
2023-10-26,7.65155
2023-10-27,7.2559
2023-10-28,2.66228
2023-10-29,1.87097
2023-10-30,8.34898
2023-10-31,8.46298
2023-11-01,7.43696
2023-11-02,6.84683
2023-11-03,6.33717
2023-11-04,1.98497
2023-11-05,1.78379
2023-11-06,12.02387
2023-11-07,8.41604
2023-11-08,6.90048
2023-11-09,7.12848
2023-11-10,6.80659
2023-11-11,2.32027
2023-11-12,1.88438
2023-11-13,8.21486
2023-11-14,8.10756
2023-11-15,8.10085
2023-11-16,7.91979
2023-11-17,6.35729
2023-11-18,2.43428
2023-11-19,2.19286
2023-11-20,12.86883
2023-11-21,11.14538
2023-11-22,8.06062
2023-11-23,7.42355
2023-11-24,7.8192
2023-11-25,2.17274
2023-11-26,2.18615
2023-11-27,8.69098
2023-11-28,8.20815
2023-11-29,8.38921
2023-11-30,8.53674
2023-12-01,6.9273
2023-12-02,2.21298
2023-12-03,2.38733
2023-12-04,7.68508
2023-12-05,6.82671
2023-12-06,7.60461
2023-12-07,8.30203
2023-12-08,6.83342
2023-12-09,2.3471
2023-12-10,2.36722
2023-12-11,8.11427
2023-12-12,7.73202
2023-12-13,7.55096
2023-12-14,7.16201
2023-12-15,7.44366
2023-12-16,2.71593
2023-12-17,2.53487
2023-12-18,8.13438
2023-12-19,6.98095
2023-12-20,7.47049
2023-12-21,7.8192
2023-12-22,6.65236
2023-12-23,2.64887
2023-12-24,1.98497
2023-12-25,2.37392
2023-12-26,9.50912
2023-12-27,8.92569
2023-12-28,9.08664
2023-12-29,8.79157
2023-12-30,2.45439
2023-12-31,2.09227
2024-01-01,2.32698
2024-01-02,9.14699
2024-01-03,7.47719
2024-01-04,7.96673
2024-01-05,7.61802
2024-01-06,2.5751
2024-01-07,1.97827
2024-01-08,7.87285
2024-01-09,8.25509
2024-01-10,8.41604
2024-01-11,8.39592
2024-01-12,7.45037
2024-01-13,2.32698
2024-01-14,2.15933
2024-01-15,9.30123
2024-01-16,8.78487
2024-01-17,8.00697
2024-01-18,7.3766
2024-01-19,7.78567
2024-01-20,2.77628
2024-01-21,2.39404
2024-01-22,9.08664
2024-01-23,7.98685
2024-01-24,8.66416
2024-01-25,8.77145
2024-01-26,8.2685
2024-01-27,2.65557
2024-01-28,2.50134
2024-01-29,9.46888
2024-01-30,11.70198
2024-01-31,12.30552
2024-02-01,9.91818
2024-02-02,8.00026
2024-02-03,2.80981
2024-02-04,2.38733
2024-02-05,8.38251
2024-02-06,7.72532
2024-02-07,7.72532
2024-02-08,7.55096
2024-02-09,2.43428
2024-02-10,1.65638
2024-02-11,1.78379
2024-02-12,2.49463
2024-02-13,9.23417
2024-02-14,8.87204
2024-02-15,8.08074
2024-02-16,7.47719
2024-02-17,2.21298
2024-02-18,2.3538
2024-02-19,8.8184
2024-02-20,7.78567
2024-02-21,9.97183
2024-02-22,8.46968
2024-02-23,9.95171
2024-02-24,3.17194
2024-02-25,2.53487
2024-02-26,10.20654
2024-02-27,9.36829
2024-02-28,8.56357
2024-02-29,9.01958
2024-03-01,2.49463
2024-03-02,2.36051
2024-03-03,2.11909
2024-03-04,8.2685
2024-03-05,8.11427
2024-03-06,8.04721
2024-03-07,7.85273
2024-03-08,7.7119
2024-03-09,2.5751
2024-03-10,2.11909
2024-03-11,8.91228
2024-03-12,7.67837
2024-03-13,8.08744
2024-03-14,7.50402
2024-03-15,8.16121
2024-03-16,2.66899
2024-03-17,2.28004
2024-03-18,8.56357
2024-03-19,8.42274
2024-03-20,9.52923
