date,INSURANCE
2021-08-15,16.58703
2021-08-16,22.93515
2021-08-17,33.72013
2021-08-18,36.38225
2021-08-19,35.15358
2021-08-20,29.96587
2021-08-21,19.93174
2021-08-22,18.29351
2021-08-23,30.5802
2021-08-24,30.9215
2021-08-25,30.71672
2021-08-26,30.51194
2021-08-27,25.18771
2021-08-28,18.83959
2021-08-29,19.18088
2021-08-30,26.68941
2021-08-31,35.56313
2021-09-01,35.76791
2021-09-02,37.95221
2021-09-03,36.72354
2021-09-04,23.89078
2021-09-05,26.2116
2021-09-06,43.686
2021-09-07,37.88395
2021-09-08,36.38225
2021-09-09,37.1331
2021-09-10,29.55631
2021-09-11,21.77474
2021-09-12,22.11604
2021-09-13,32.49146
2021-09-14,33.44709
2021-09-15,32.7645
2021-09-16,29.35153
2021-09-17,22.11604
2021-09-18,16.86006
2021-09-19,16.86006
2021-09-20,14.6075
2021-09-21,13.51535
2021-09-22,20.61433
2021-09-23,30.98976
2021-09-24,24.3686
2021-09-25,22.52559
2021-09-26,21.843
2021-09-27,35.22184
2021-09-28,36.51877
2021-09-29,33.72013
2021-09-30,27.16723
2021-10-01,26.14334
2021-10-02,19.11262
2021-10-03,17.95221
2021-10-04,25.93856
2021-10-05,33.31058
2021-10-06,29.48805
2021-10-07,29.01023
2021-10-08,28.7372
2021-10-09,17.67918
2021-10-10,19.3174
2021-10-11,22.86689
2021-10-12,32.83276
2021-10-13,29.41979
2021-10-14,31.74061
2021-10-15,30.51194
2021-10-16,17.67918
2021-10-17,19.93174
2021-10-18,34.53924
2021-10-19,30.03412
2021-10-20,30.64846
2021-10-21,29.82935
2021-10-22,26.00682
2021-10-23,20.34129
2021-10-24,17.88395
2021-10-25,29.21501
2021-10-26,30.17064
2021-10-27,29.96587
2021-10-28,27.84982
2021-10-29,23.20819
2021-10-30,13.65187
2021-10-31,16.45051
2021-11-01,30.78498
2021-11-02,28.80546
2021-11-03,32.15017
2021-11-04,27.64505
2021-11-05,23.75426
2021-11-06,15.01706
2021-11-07,16.92832
2021-11-08,26.07508
2021-11-09,27.64505
2021-11-10,30.51194
2021-11-11,32.83276
2021-11-12,25.73378
2021-11-13,15.2901
2021-11-14,17.67918
2021-11-15,28.3959
2021-11-16,30.64846
2021-11-17,29.69283
2021-11-18,27.84982
2021-11-19,26.14334
2021-11-20,14.26621
2021-11-21,18.02047
2021-11-22,23.13993
2021-11-23,28.25938
2021-11-24,24.57337
2021-11-25,27.16723
2021-11-26,23.07167
2021-11-27,13.1058
2021-11-28,17.26962
2021-11-29,26.14334
2021-11-30,27.30375
2021-12-01,26.00682
2021-12-02,26.07508
2021-12-03,26.41638
2021-12-04,17.95221
2021-12-05,18.15699
2021-12-06,24.50511
2021-12-07,27.16723
2021-12-08,29.69283
2021-12-09,25.93856
2021-12-10,24.30034
2021-12-11,15.76791
2021-12-12,17.1331
2021-12-13,26.41638
2021-12-14,27.09897
2021-12-15,28.60068
2021-12-16,25.05119
2021-12-17,21.97952
2021-12-18,13.03754
2021-12-19,16.24573
2021-12-20,24.98293
2021-12-21,25.18771
2021-12-22,23.95904
2021-12-23,23.00341
2021-12-24,24.57337
2021-12-25,9.01023
2021-12-26,12.49146
2021-12-27,26.34812
2021-12-28,23.686
2021-12-29,23.3447
2021-12-30,23.54948
2021-12-31,15.83617
2022-01-01,10.30716
2022-01-02,14.9488
2022-01-03,31.67235
2022-01-04,39.38566
2022-01-05,40.95563
2022-01-06,38.15699
2022-01-07,35.63139
2022-01-08,21.1604
2022-01-09,21.29692
2022-01-10,41.5017
2022-01-11,38.43003
2022-01-12,38.22525
2022-01-13,38.9761
2022-01-14,36.31399
2022-01-15,19.6587
2022-01-16,21.63822
2022-01-17,42.32081
2022-01-18,39.59044
2022-01-19,38.56655
2022-01-20,43.75426
2022-01-21,32.49146
2022-01-22,21.5017
2022-01-23,21.5017
2022-01-24,35.08532
2022-01-25,38.29351
2022-01-26,36.86006
2022-01-27,39.24914
2022-01-28,29.82935
2022-01-29,24.23208
2022-01-30,19.93174
2022-01-31,13.58361
2022-02-01,12.55972
2022-02-02,18.49829
2022-02-03,30.17064
2022-02-04,34.26621
2022-02-05,22.1843
2022-02-06,20.27303
2022-02-07,37.81569
2022-02-08,37.20136
2022-02-09,38.43003
2022-02-10,35.97269
2022-02-11,31.80887
2022-02-12,20.13651
2022-02-13,19.86348
2022-02-14,33.03754
2022-02-15,39.72696
2022-02-16,35.97269
2022-02-17,39.79522
2022-02-18,32.35494
2022-02-19,20.47781
2022-02-20,20.13651
2022-02-21,35.49488
2022-02-22,33.72013
2022-02-23,32.7645
2022-02-24,34.12969
2022-02-25,32.08191
2022-02-26,19.59044
2022-02-27,17.74744
2022-02-28,27.71331
2022-03-01,20.61433
2022-03-02,30.37542
2022-03-03,32.62798
2022-03-04,27.23549
2022-03-05,21.02389
2022-03-06,23.48122
2022-03-07,30.64846
2022-03-08,32.90102
2022-03-09,21.43344
2022-03-10,34.26621
2022-03-11,30.51194
2022-03-12,21.5017
2022-03-13,23.89078
2022-03-14,34.26621
2022-03-15,34.19795
2022-03-16,32.7645
2022-03-17,32.35494
2022-03-18,26.27986
2022-03-19,19.72696
2022-03-20,20.95563
2022-03-21,33.65187
2022-03-22,36.10921
2022-03-23,28.7372
2022-03-24,27.91808
2022-03-25,24.50511
2022-03-26,18.63481
2022-03-27,19.45392
2022-03-28,28.25938
2022-03-29,29.82935
2022-03-30,28.19112
2022-03-31,30.2389
2022-04-01,21.29692
2022-04-02,15.76791
2022-04-03,18.56655
2022-04-04,26.68941
2022-04-05,29.89761
2022-04-06,30.51194
2022-04-07,29.69283
2022-04-08,26.41638
2022-04-09,18.9761
2022-04-10,18.9761
2022-04-11,29.35153
2022-04-12,29.96587
2022-04-13,31.46757
2022-04-14,33.51535
2022-04-15,26.41638
2022-04-16,20.54607
2022-04-17,22.52559
2022-04-18,31.74061
2022-04-19,31.80887
2022-04-20,32.96928
2022-04-21,30.64846
2022-04-22,24.50511
2022-04-23,19.72696
2022-04-24,20.68259
2022-04-25,30.64846
2022-04-26,27.16723
2022-04-27,24.16382
2022-04-28,24.57337
2022-04-29,20.68259
2022-04-30,15.49488
2022-05-01,13.31058
2022-05-02,26.75767
2022-05-03,27.57679
2022-05-04,26.89419
2022-05-05,13.31058
2022-05-06,22.38907
2022-05-07,11.87713
2022-05-08,15.76791
2022-05-09,36.04095
2022-05-10,33.24232
2022-05-11,31.74061
2022-05-12,27.98634
2022-05-13,23.54948
2022-05-14,15.56313
2022-05-15,17.40614
2022-05-16,32.08191
2022-05-17,29.41979
2022-05-18,28.0546
2022-05-19,27.64505
2022-05-20,22.11604
2022-05-21,15.01706
2022-05-22,18.22525
2022-05-23,30.37542
2022-05-24,29.55631
2022-05-25,27.57679
2022-05-26,28.32764
2022-05-27,22.38907
2022-05-28,16.31399
2022-05-29,18.43003
2022-05-30,27.09897
2022-05-31,24.77815
2022-06-01,18.83959
2022-06-02,27.37201
2022-06-03,20.95563
2022-06-04,16.51877
2022-06-05,14.06143
2022-06-06,20.88737
2022-06-07,29.96587
2022-06-08,34.6075
2022-06-09,25.8703
2022-06-10,23.61774
2022-06-11,16.86006
2022-06-12,18.83959
2022-06-13,26.82593
2022-06-14,29.07849
2022-06-15,27.03071
2022-06-16,25.18771
2022-06-17,22.59385
2022-06-18,13.92491
2022-06-19,13.51535
2022-06-20,27.71331
2022-06-21,23.54948
2022-06-22,24.0273
2022-06-23,22.93515
2022-06-24,19.93174
2022-06-25,12.49146
2022-06-26,14.9488
2022-06-27,24.98293
2022-06-28,23.686
2022-06-29,24.50511
2022-06-30,24.23208
2022-07-01,17.67918
2022-07-02,13.37883
2022-07-03,13.17406
2022-07-04,26.41638
2022-07-05,26.89419
2022-07-06,28.25938
2022-07-07,30.64846
2022-07-08,22.11604
2022-07-09,15.97269
2022-07-10,17.26962
2022-07-11,30.03412
2022-07-12,29.01023
2022-07-13,26.82593
2022-07-14,32.55972
2022-07-15,26.41638
2022-07-16,15.97269
2022-07-17,16.99658
2022-07-18,31.19453
2022-07-19,32.49146
2022-07-20,31.05802
2022-07-21,34.40273
2022-07-22,30.98976
2022-07-23,17.1331
2022-07-24,23.61774
2022-07-25,32.28668
2022-07-26,36.38225
2022-07-27,32.35494
2022-07-28,28.19112
2022-07-29,25.39249
2022-07-30,15.97269
2022-07-31,17.67918
2022-08-01,29.35153
2022-08-02,31.94539
2022-08-03,32.4232
2022-08-04,34.19795
2022-08-05,29.89761
2022-08-06,18.36177
2022-08-07,18.43003
2022-08-08,35.42662
2022-08-09,33.17406
2022-08-10,32.49146
2022-08-11,35.83617
2022-08-12,26.68941
2022-08-13,16.10921
2022-08-14,14.40273
2022-08-15,19.18088
2022-08-16,35.01706
2022-08-17,33.37883
2022-08-18,34.19795
2022-08-19,27.30375
2022-08-20,18.90784
2022-08-21,18.90784
2022-08-22,30.44368
2022-08-23,28.0546
2022-08-24,30.30716
2022-08-25,27.78156
2022-08-26,23.75426
2022-08-27,16.72354
2022-08-28,14.33447
2022-08-29,27.64505
2022-08-30,29.21501
2022-08-31,23.00341
2022-09-01,25.18771
2022-09-02,21.09215
2022-09-03,16.24573
2022-09-04,15.22184
2022-09-05,24.0273
2022-09-06,27.50853
2022-09-07,27.78156
2022-09-08,20.06825
2022-09-09,10.03412
2022-09-10,9.69283
2022-09-11,10.71672
2022-09-12,16.99658
2022-09-13,28.3959
2022-09-14,30.37542
2022-09-15,27.37201
2022-09-16,22.66211
2022-09-17,13.44709
2022-09-18,14.81228
2022-09-19,27.57679
2022-09-20,26.41638
2022-09-21,26.2116
2022-09-22,25.32423
2022-09-23,23.61774
2022-09-24,15.49488
2022-09-25,18.36177
2022-09-26,28.53242
2022-09-27,25.05119
2022-09-28,28.12286
2022-09-29,25.59726
2022-09-30,21.70648
2022-10-01,14.88054
2022-10-02,14.26621
2022-10-03,19.11262
2022-10-04,26.62116
2022-10-05,27.50853
2022-10-06,28.94197
2022-10-07,20.75085
2022-10-08,13.44709
2022-10-09,14.67576
2022-10-10,20.61433
2022-10-11,26.27986
2022-10-12,28.80546
2022-10-13,28.80546
2022-10-14,23.41296
2022-10-15,18.15699
2022-10-16,19.45392
2022-10-17,31.39931
2022-10-18,30.9215
2022-10-19,33.99317
2022-10-20,28.12286
2022-10-21,23.75426
2022-10-22,18.22525
2022-10-23,19.72696
2022-10-24,29.21501
2022-10-25,32.01365
2022-10-26,25.93856
2022-10-27,28.25938
2022-10-28,23.75426
2022-10-29,15.22184
2022-10-30,15.42662
2022-10-31,30.78498
2022-11-01,31.94539
2022-11-02,29.41979
2022-11-03,27.98634
2022-11-04,25.52901
2022-11-05,14.06143
2022-11-06,19.24914
2022-11-07,29.48805
2022-11-08,31.05802
2022-11-09,33.37883
2022-11-10,31.74061
2022-11-11,25.05119
2022-11-12,17.88395
2022-11-13,17.88395
2022-11-14,30.30716
2022-11-15,32.83276
2022-11-16,30.2389
2022-11-17,27.44027
2022-11-18,26.14334
2022-11-19,15.83617
2022-11-20,17.54266
2022-11-21,30.17064
2022-11-22,29.96587
2022-11-23,28.3959
2022-11-24,24.77815
2022-11-25,23.48122
2022-11-26,16.45051
2022-11-27,15.97269
2022-11-28,26.89419
2022-11-29,28.3959
2022-11-30,26.62116
2022-12-01,26.89419
2022-12-02,22.25255
2022-12-03,12.69624
2022-12-04,15.35836
2022-12-05,27.09897
2022-12-06,27.50853
2022-12-07,29.21501
2022-12-08,28.7372
2022-12-09,25.46075
2022-12-10,15.83617
2022-12-11,17.88395
2022-12-12,28.94197
2022-12-13,30.71672
2022-12-14,29.76109
2022-12-15,26.62116
2022-12-16,20.34129
2022-12-17,14.06143
2022-12-18,15.63139
2022-12-19,24.43686
2022-12-20,26.48464
2022-12-21,26.82593
2022-12-22,25.52901
2022-12-23,20.47781
2022-12-24,11.60409
2022-12-25,12.7645
2022-12-26,23.89078
2022-12-27,28.66894
2022-12-28,39.18088
2022-12-29,23.75426
2022-12-30,17.54266
2022-12-31,13.24232
2023-01-01,14.81228
2023-01-02,30.17064
2023-01-03,39.45392
2023-01-04,38.77133
2023-01-05,38.08873
2023-01-06,33.37883
2023-01-07,19.86348
2023-01-08,21.29692
2023-01-09,42.52559
2023-01-10,44.91467
2023-01-11,41.36518
2023-01-12,41.5017
2023-01-13,34.74402
2023-01-14,20.88737
2023-01-15,19.86348
2023-01-16,39.6587
2023-01-17,39.52218
2023-01-18,38.63481
2023-01-19,37.74744
2023-01-20,28.60068
2023-01-21,13.17406
2023-01-22,9.62457
2023-01-23,15.69965
2023-01-24,19.3174
2023-01-25,36.17747
2023-01-26,39.72696
2023-01-27,40.95563
2023-01-28,26.00682
2023-01-29,30.10238
2023-01-30,38.90784
2023-01-31,38.90784
2023-02-01,40.0
2023-02-02,42.66211
2023-02-03,32.69624
2023-02-04,21.70648
2023-02-05,20.40955
2023-02-06,37.95221
2023-02-07,42.45733
2023-02-08,39.52218
2023-02-09,39.52218
2023-02-10,35.42662
2023-02-11,19.6587
2023-02-12,21.43344
2023-02-13,40.54607
2023-02-14,43.48122
2023-02-15,39.45392
2023-02-16,36.58703
2023-02-17,33.99317
2023-02-18,20.27303
2023-02-19,20.27303
2023-02-20,37.26962
2023-02-21,38.63481
2023-02-22,34.6075
2023-02-23,35.97269
2023-02-24,29.69283
2023-02-25,17.33788
2023-02-26,16.38225
2023-02-27,30.37542
2023-02-28,27.98634
2023-03-01,19.93174
2023-03-02,28.25938
2023-03-03,26.27986
2023-03-04,18.70307
2023-03-05,21.63822
2023-03-06,35.01706
2023-03-07,35.90443
2023-03-08,38.83959
2023-03-09,40.47781
2023-03-10,30.98976
2023-03-11,20.13651
2023-03-12,22.38907
2023-03-13,35.83617
2023-03-14,40.95563
2023-03-15,38.90784
2023-03-16,34.88054
2023-03-17,28.0546
2023-03-18,19.6587
2023-03-19,21.09215
2023-03-20,36.45051
2023-03-21,38.02047
2023-03-22,37.40614
2023-03-23,31.39931
2023-03-24,24.91467
2023-03-25,16.45051
2023-03-26,16.58703
2023-03-27,33.31058
2023-03-28,28.87372
2023-03-29,31.87713
2023-03-30,30.44368
2023-03-31,25.80204
2023-04-01,17.95221
2023-04-02,14.88054
2023-04-03,30.51194
2023-04-04,33.85665
2023-04-05,31.87713
2023-04-06,28.94197
2023-04-07,27.16723
2023-04-08,19.04436
2023-04-09,17.81569
2023-04-10,30.64846
2023-04-11,31.39931
2023-04-12,29.07849
2023-04-13,31.19453
2023-04-14,30.37542
2023-04-15,19.86348
2023-04-16,19.18088
2023-04-17,31.87713
2023-04-18,33.24232
2023-04-19,30.98976
2023-04-20,31.39931
2023-04-21,23.13993
2023-04-22,22.73037
2023-04-23,20.34129
2023-04-24,32.4232
2023-04-25,27.30375
2023-04-26,30.5802
2023-04-27,24.0273
2023-04-28,19.52218
2023-04-29,13.85665
2023-04-30,11.87713
2023-05-01,15.69965
2023-05-02,26.41638
2023-05-03,24.30034
2023-05-04,20.81911
2023-05-05,10.71672
2023-05-06,13.17406
2023-05-07,13.51535
2023-05-08,27.64505
2023-05-09,28.0546
2023-05-10,28.53242
2023-05-11,28.32764
2023-05-12,22.79863
2023-05-13,19.79522
2023-05-14,19.93174
2023-05-15,28.53242
2023-05-16,28.12286
2023-05-17,30.03412
2023-05-18,29.89761
2023-05-19,23.82252
2023-05-20,12.62798
2023-05-21,13.65187
2023-05-22,28.19112
2023-05-23,27.91808
2023-05-24,25.05119
2023-05-25,26.07508
2023-05-26,19.72696
2023-05-27,13.58361
2023-05-28,13.24232
