date,모의투자
2023-05-28,10.20942
2023-05-29,14.65968
2023-05-30,19.10994
2023-05-31,21.20418
2023-06-01,15.96858
2023-06-02,18.84816
2023-06-03,12.04188
2023-06-04,10.73298
2023-06-05,23.03664
2023-06-06,15.7068
2023-06-07,21.20418
2023-06-08,27.22513
2023-06-09,19.89528
2023-06-10,13.61256
2023-06-11,17.53926
2023-06-12,18.06282
2023-06-13,22.51308
2023-06-14,18.3246
2023-06-15,17.27748
2023-06-16,21.72774
2023-06-17,10.73298
2023-06-18,14.65968
2023-06-19,18.84816
2023-06-20,20.68062
2023-06-21,24.60732
2023-06-22,15.18324
2023-06-23,15.18324
2023-06-24,10.99476
2023-06-25,10.20942
2023-06-26,21.98952
2023-06-27,14.13612
2023-06-28,17.53926
2023-06-29,18.58638
2023-06-30,14.92146
2023-07-01,12.82722
2023-07-02,7.8534
2023-07-03,21.20418
2023-07-04,21.20418
2023-07-05,20.41884
2023-07-06,19.10994
2023-07-07,16.75392
2023-07-08,9.42408
2023-07-09,12.04188
2023-07-10,21.72774
2023-07-11,22.51308
2023-07-12,25.39267
2023-07-13,31.67539
2023-07-14,28.79581
2023-07-15,14.3979
2023-07-16,13.87434
2023-07-17,17.53926
2023-07-18,17.0157
2023-07-19,16.75392
2023-07-20,16.75392
2023-07-21,23.03664
2023-07-22,10.99476
2023-07-23,12.04188
2023-07-24,15.96858
2023-07-25,19.89528
2023-07-26,24.08376
2023-07-27,19.10994
2023-07-28,20.15706
2023-07-29,9.42408
2023-07-30,10.20942
2023-07-31,18.3246
2023-08-01,16.49214
2023-08-02,20.9424
2023-08-03,15.96858
2023-08-04,19.89528
2023-08-05,8.37696
2023-08-06,10.99476
2023-08-07,18.84816
2023-08-08,17.53926
2023-08-09,15.44502
2023-08-10,17.53926
2023-08-11,24.34554
2023-08-12,13.87434
2023-08-13,12.56544
2023-08-14,15.18324
2023-08-15,18.58638
2023-08-16,24.60732
2023-08-17,25.91623
2023-08-18,26.17801
2023-08-19,13.35078
2023-08-20,12.04188
2023-08-21,25.91623
2023-08-22,28.27225
2023-08-23,26.70157
2023-08-24,25.65445
2023-08-25,29.84293
2023-08-26,14.13612
2023-08-27,14.3979
2023-08-28,24.08376
2023-08-29,23.82198
2023-08-30,25.91623
2023-08-31,21.46596
2023-09-01,22.2513
2023-09-02,9.42408
2023-09-03,7.32984
2023-09-04,23.29842
2023-09-05,19.89528
2023-09-06,22.2513
2023-09-07,17.80104
2023-09-08,16.75392
2023-09-09,13.61256
2023-09-10,13.089
2023-09-11,24.08376
2023-09-12,24.34554
2023-09-13,22.2513
2023-09-14,23.03664
2023-09-15,22.2513
2023-09-16,8.63874
2023-09-17,12.04188
2023-09-18,17.80104
2023-09-19,20.68062
2023-09-20,25.13089
2023-09-21,19.10994
2023-09-22,17.27748
2023-09-23,8.11518
2023-09-24,9.68586
2023-09-25,15.96858
2023-09-26,13.61256
2023-09-27,14.3979
2023-09-28,9.42408
2023-09-29,6.5445
2023-09-30,5.2356
2023-10-01,8.11518
2023-10-02,8.90052
2023-10-03,11.25654
2023-10-04,14.13612
2023-10-05,17.53926
2023-10-06,14.13612
2023-10-07,8.37696
2023-10-08,5.75916
2023-10-09,14.92146
2023-10-10,14.13612
2023-10-11,13.61256
2023-10-12,16.23036
2023-10-13,15.7068
2023-10-14,7.06806
2023-10-15,9.68586
2023-10-16,17.80104
2023-10-17,15.44502
2023-10-18,19.6335
2023-10-19,14.92146
2023-10-20,13.089
2023-10-21,7.8534
2023-10-22,6.5445
2023-10-23,13.089
2023-10-24,17.0157
2023-10-25,23.5602
2023-10-26,21.72774
2023-10-27,18.58638
2023-10-28,11.51832
2023-10-29,9.94764
2023-10-30,18.06282
2023-10-31,19.37172
2023-11-01,20.15706
2023-11-02,20.9424
2023-11-03,16.49214
2023-11-04,8.63874
2023-11-05,8.37696
2023-11-06,18.84816
2023-11-07,18.06282
2023-11-08,18.58638
2023-11-09,15.44502
2023-11-10,12.04188
2023-11-11,9.1623
2023-11-12,6.02094
2023-11-13,18.58638
2023-11-14,13.87434
2023-11-15,12.04188
2023-11-16,14.13612
2023-11-17,15.96858
2023-11-18,7.8534
2023-11-19,9.42408
2023-11-20,18.58638
2023-11-21,18.06282
2023-11-22,14.65968
2023-11-23,18.84816
2023-11-24,14.3979
2023-11-25,8.63874
2023-11-26,10.73298
2023-11-27,12.04188
2023-11-28,22.77486
2023-11-29,19.37172
2023-11-30,17.80104
2023-12-01,14.3979
2023-12-02,10.20942
2023-12-03,10.20942
2023-12-04,14.92146
2023-12-05,18.06282
2023-12-06,18.06282
2023-12-07,16.23036
2023-12-08,15.18324
2023-12-09,7.06806
2023-12-10,7.32984
2023-12-11,19.6335
2023-12-12,17.80104
2023-12-13,17.80104
2023-12-14,19.6335
2023-12-15,16.75392
2023-12-16,9.42408
2023-12-17,9.1623
2023-12-18,19.10994
2023-12-19,16.75392
2023-12-20,15.44502
2023-12-21,16.49214
2023-12-22,14.65968
2023-12-23,7.06806
2023-12-24,7.06806
2023-12-25,8.90052
2023-12-26,15.44502
2023-12-27,13.61256
2023-12-28,14.65968
2023-12-29,13.089
2023-12-30,7.59162
2023-12-31,7.06806
2024-01-01,9.1623
2024-01-02,17.80104
2024-01-03,18.58638
2024-01-04,11.51832
2024-01-05,10.99476
2024-01-06,10.4712
2024-01-07,9.68586
2024-01-08,17.27748
2024-01-09,15.96858
2024-01-10,19.89528
2024-01-11,21.46596
2024-01-12,16.75392
2024-01-13,13.089
2024-01-14,14.3979
2024-01-15,18.3246
2024-01-16,18.06282
2024-01-17,15.18324
2024-01-18,19.37172
2024-01-19,17.0157
2024-01-20,13.35078
2024-01-21,11.51832
2024-01-22,17.27748
2024-01-23,19.6335
2024-01-24,15.18324
2024-01-25,20.68062
2024-01-26,17.0157
2024-01-27,14.65968
2024-01-28,9.94764
2024-01-29,16.75392
2024-01-30,21.46596
2024-01-31,13.35078
2024-02-01,17.27748
2024-02-02,18.3246
2024-02-03,11.7801
2024-02-04,8.90052
2024-02-05,23.03664
2024-02-06,21.98952
2024-02-07,20.9424
2024-02-08,12.56544
2024-02-09,7.32984
2024-02-10,10.99476
2024-02-11,10.20942
2024-02-12,15.96858
2024-02-13,15.18324
2024-02-14,21.20418
2024-02-15,20.68062
2024-02-16,18.06282
2024-02-17,16.49214
2024-02-18,8.63874
2024-02-19,20.9424
2024-02-20,17.80104
2024-02-21,17.53926
2024-02-22,16.23036
2024-02-23,18.58638
2024-02-24,10.73298
2024-02-25,12.04188
2024-02-26,15.7068
2024-02-27,19.89528
2024-02-28,18.58638
2024-02-29,21.46596
2024-03-01,12.82722
2024-03-02,11.25654
2024-03-03,12.30366
2024-03-04,24.60732
2024-03-05,24.08376
2024-03-06,32.46073
2024-03-07,31.15183
2024-03-08,28.27225
2024-03-09,17.0157
2024-03-10,15.18324
2024-03-11,34.29319
2024-03-12,32.98429
2024-03-13,33.76963
2024-03-14,27.48691
2024-03-15,28.27225
2024-03-16,15.96858
2024-03-17,15.18324
2024-03-18,25.65445
2024-03-19,29.58115
2024-03-20,33.76963
