date,예금이자
2020-07-15,6.80412
2020-07-16,5.64948
2020-07-17,5.5945
2020-07-18,4.02749
2020-07-19,3.5189
2020-07-20,6.17182
2020-07-21,6.46048
2020-07-22,6.96907
2020-07-23,6.50171
2020-07-24,5.66323
2020-07-25,4.17869
2020-07-26,4.06872
2020-07-27,7.4914
2020-07-28,6.36426
2020-07-29,6.41924
2020-07-30,6.33676
2020-07-31,7.13402
2020-08-01,4.32989
2020-08-02,4.1512
2020-08-03,5.82817
2020-08-04,5.78694
2020-08-05,6.32302
2020-08-06,5.5945
2020-08-07,5.42955
2020-08-08,3.14776
2020-08-09,3.35395
2020-08-10,6.59793
2020-08-11,6.15807
2020-08-12,5.29209
2020-08-13,5.99312
2020-08-14,5.20962
2020-08-15,3.09278
2020-08-16,3.02405
2020-08-17,3.54639
2020-08-18,5.70446
2020-08-19,5.53951
2020-08-20,5.78694
2020-08-21,5.53951
2020-08-22,3.40893
2020-08-23,3.58762
2020-08-24,6.29553
2020-08-25,6.5292
2020-08-26,6.15807
2020-08-27,5.80068
2020-08-28,5.52577
2020-08-29,3.84879
2020-08-30,3.89003
2020-08-31,6.92783
2020-09-01,6.94158
2020-09-02,5.78694
2020-09-03,5.45704
2020-09-04,5.38831
2020-09-05,3.61512
2020-09-06,3.75257
2020-09-07,5.7457
2020-09-08,5.69072
2020-09-09,4.92096
2020-09-10,6.58419
2020-09-11,4.89347
2020-09-12,3.53264
2020-09-13,3.53264
2020-09-14,5.00343
2020-09-15,5.37457
2020-09-16,5.95189
2020-09-17,5.91065
2020-09-18,5.45704
2020-09-19,5.23711
2020-09-20,4.06872
2020-09-21,6.50171
2020-09-22,5.52577
2020-09-23,5.05841
2020-09-24,4.86597
2020-09-25,7.06529
2020-09-26,3.73883
2020-09-27,8.32989
2020-09-28,8.98969
2020-09-29,7.28522
2020-09-30,3.69759
2020-10-01,3.68384
2020-10-02,3.40893
2020-10-03,4.01374
2020-10-04,4.12371
2020-10-05,8.96219
2020-10-06,6.44673
2020-10-07,5.56701
2020-10-08,5.8969
2020-10-09,3.75257
2020-10-10,3.57388
2020-10-11,3.17525
2020-10-12,6.48797
2020-10-13,5.66323
2020-10-14,5.40206
2020-10-15,5.40206
2020-10-16,6.24054
2020-10-17,3.89003
2020-10-18,3.62886
2020-10-19,5.96563
2020-10-20,5.69072
2020-10-21,5.69072
2020-10-22,5.40206
2020-10-23,5.44329
2020-10-24,3.58762
2020-10-25,4.35738
2020-10-26,5.91065
2020-10-27,5.52577
2020-10-28,4.97594
2020-10-29,5.78694
2020-10-30,5.1134
2020-10-31,3.189
2020-11-01,3.45017
2020-11-02,5.44329
2020-11-03,4.50859
2020-11-04,4.90721
2020-11-05,5.81443
2020-11-06,4.4536
2020-11-07,3.42268
2020-11-08,3.3402
2020-11-09,5.03092
2020-11-10,5.70446
2020-11-11,5.16838
2020-11-12,4.9347
2020-11-13,4.75601
2020-11-14,3.28522
2020-11-15,3.40893
2020-11-16,6.26804
2020-11-17,5.63573
2020-11-18,5.55326
2020-11-19,5.16838
2020-11-20,5.36082
2020-11-21,3.46391
2020-11-22,3.38144
2020-11-23,6.2268
2020-11-24,5.95189
2020-11-25,5.7457
2020-11-26,6.02061
2020-11-27,5.27835
2020-11-28,3.54639
2020-11-29,3.73883
2020-11-30,6.26804
2020-12-01,5.81443
2020-12-02,5.82817
2020-12-03,5.37457
2020-12-04,5.62199
2020-12-05,3.65635
2020-12-06,4.24742
2020-12-07,6.03436
2020-12-08,5.62199
2020-12-09,5.64948
2020-12-10,6.15807
2020-12-11,5.67697
2020-12-12,3.58762
2020-12-13,3.46391
2020-12-14,5.38831
2020-12-15,5.49828
2020-12-16,5.42955
2020-12-17,5.62199
2020-12-18,5.52577
2020-12-19,5.2646
2020-12-20,4.79725
2020-12-21,6.94158
2020-12-22,6.79037
2020-12-23,5.7457
2020-12-24,5.58075
2020-12-25,3.78006
2020-12-26,4.6323
2020-12-27,10.58419
2020-12-28,11.87628
2020-12-29,9.58075
2020-12-30,8.74226
2020-12-31,7.43642
2021-01-01,5.16838
2021-01-02,4.94845
2021-01-03,5.77319
2021-01-04,8.12371
2021-01-05,7.90378
2021-01-06,6.77663
2021-01-07,6.94158
2021-01-08,6.57044
2021-01-09,4.57731
2021-01-10,5.00343
2021-01-11,7.38144
2021-01-12,6.61168
2021-01-13,6.83161
2021-01-14,7.09278
2021-01-15,6.83161
2021-01-16,4.42611
2021-01-17,4.79725
2021-01-18,6.5292
2021-01-19,7.13402
2021-01-20,7.3402
2021-01-21,6.8591
2021-01-22,6.39175
2021-01-23,4.54982
2021-01-24,4.32989
2021-01-25,7.29896
2021-01-26,6.5292
2021-01-27,5.91065
2021-01-28,6.57044
2021-01-29,6.74914
2021-01-30,4.01374
2021-01-31,4.35738
2021-02-01,7.43642
2021-02-02,6.87285
2021-02-03,7.07903
2021-02-04,7.17525
2021-02-05,6.57044
2021-02-06,4.42611
2021-02-07,4.21993
2021-02-08,6.28178
2021-02-09,6.0481
2021-02-10,5.82817
2021-02-11,3.76632
2021-02-12,3.75257
2021-02-13,3.47766
2021-02-14,4.10996
2021-02-15,7.80756
2021-02-16,7.38144
2021-02-17,6.59793
2021-02-18,6.8591
2021-02-19,5.85567
2021-02-20,4.46735
2021-02-21,4.08247
2021-02-22,6.81786
2021-02-23,6.54295
2021-02-24,6.39175
2021-02-25,6.96907
2021-02-26,6.91408
2021-02-27,3.83505
2021-02-28,3.72508
2021-03-01,5.58075
2021-03-02,6.44673
2021-03-03,6.08934
2021-03-04,6.81786
2021-03-05,5.53951
2021-03-06,3.78006
2021-03-07,3.90378
2021-03-08,6.11683
2021-03-09,5.95189
2021-03-10,6.03436
2021-03-11,5.66323
2021-03-12,5.63573
2021-03-13,3.56013
2021-03-14,3.94501
2021-03-15,6.08934
2021-03-16,6.41924
2021-03-17,6.44673
2021-03-18,5.81443
2021-03-19,5.96563
2021-03-20,5.56701
2021-03-21,4.28865
2021-03-22,7.40893
2021-03-23,6.24054
2021-03-24,6.51546
2021-03-25,6.94158
2021-03-26,5.7457
2021-03-27,3.73883
2021-03-28,9.42955
2021-03-29,9.27835
2021-03-30,7.78006
2021-03-31,6.8591
2021-04-01,6.74914
2021-04-02,5.91065
2021-04-03,4.04123
2021-04-04,3.72508
2021-04-05,6.36426
2021-04-06,6.08934
2021-04-07,5.20962
2021-04-08,5.1134
2021-04-09,5.25085
2021-04-10,3.28522
2021-04-11,3.35395
2021-04-12,5.53951
2021-04-13,4.92096
2021-04-14,4.68728
2021-04-15,5.4158
2021-04-16,4.89347
2021-04-17,3.36769
2021-04-18,3.36769
2021-04-19,5.52577
2021-04-20,6.02061
2021-04-21,5.03092
2021-04-22,5.14089
2021-04-23,5.75945
2021-04-24,3.46391
2021-04-25,2.96907
2021-04-26,4.87972
2021-04-27,5.05841
2021-04-28,4.86597
2021-04-29,4.87972
2021-04-30,4.4536
2021-05-01,3.14776
2021-05-02,3.28522
2021-05-03,4.98969
2021-05-04,4.57731
2021-05-05,2.91408
2021-05-06,4.31615
2021-05-07,4.3024
2021-05-08,3.09278
2021-05-09,3.10652
2021-05-10,5.75945
2021-05-11,5.09965
2021-05-12,5.80068
2021-05-13,5.22336
2021-05-14,4.24742
2021-05-15,2.95532
2021-05-16,3.0103
2021-05-17,5.45704
2021-05-18,4.76975
2021-05-19,3.69759
2021-05-20,4.7835
2021-05-21,4.41237
2021-05-22,3.13402
2021-05-23,3.21649
2021-05-24,5.38831
2021-05-25,5.60824
2021-05-26,5.00343
2021-05-27,5.14089
2021-05-28,4.9347
2021-05-29,3.39518
2021-05-30,3.23024
2021-05-31,5.37457
2021-06-01,4.92096
2021-06-02,4.83848
2021-06-03,4.35738
2021-06-04,4.70103
2021-06-05,3.14776
2021-06-06,2.79037
2021-06-07,4.74226
2021-06-08,4.54982
2021-06-09,4.04123
2021-06-10,4.35738
2021-06-11,4.17869
2021-06-12,2.73539
2021-06-13,2.94158
2021-06-14,4.90721
2021-06-15,4.59106
2021-06-16,4.56357
2021-06-17,4.24742
2021-06-18,3.90378
2021-06-19,4.42611
2021-06-20,3.23024
2021-06-21,4.72852
2021-06-22,4.79725
2021-06-23,4.59106
2021-06-24,4.79725
2021-06-25,5.31958
2021-06-26,3.10652
2021-06-27,8.74226
2021-06-28,9.27835
2021-06-29,6.72164
2021-06-30,5.96563
2021-07-01,5.49828
2021-07-02,4.3024
2021-07-03,3.5189
2021-07-04,3.32646
2021-07-05,5.4158
2021-07-06,4.98969
2021-07-07,4.16494
2021-07-08,3.94501
2021-07-09,3.53264
2021-07-10,2.94158
2021-07-11,2.57044
2021-07-12,4.38487
2021-07-13,4.6323
2021-07-14,3.87628
2021-07-15,4.61855
2021-07-16,4.23367
2021-07-17,2.5567
2021-07-18,2.77663
2021-07-19,4.68728
2021-07-20,5.16838
2021-07-21,4.35738
2021-07-22,4.68728
2021-07-23,5.05841
2021-07-24,2.91408
2021-07-25,2.80412
2021-07-26,4.87972
2021-07-27,5.80068
2021-07-28,5.45704
2021-07-29,5.40206
2021-07-30,4.43986
2021-07-31,3.12027
2021-08-01,3.64261
2021-08-02,5.20962
2021-08-03,5.7457
2021-08-04,4.70103
2021-08-05,4.96219
2021-08-06,4.54982
2021-08-07,2.81786
2021-08-08,2.62542
2021-08-09,5.19587
2021-08-10,5.75945
2021-08-11,5.30584
2021-08-12,5.14089
2021-08-13,5.08591
2021-08-14,3.14776
2021-08-15,2.59793
2021-08-16,3.5189
2021-08-17,5.64948
2021-08-18,5.66323
2021-08-19,5.45704
2021-08-20,5.30584
2021-08-21,3.14776
2021-08-22,3.56013
2021-08-23,5.88316
2021-08-24,5.85567
2021-08-25,6.29553
2021-08-26,8.67353
2021-08-27,7.28522
2021-08-28,4.65979
2021-08-29,4.53608
2021-08-30,8.28865
2021-08-31,9.25085
2021-09-01,9.47079
2021-09-02,6.54295
2021-09-03,7.31271
2021-09-04,3.93127
2021-09-05,4.35738
2021-09-06,6.39175
2021-09-07,5.75945
2021-09-08,5.69072
2021-09-09,5.73195
2021-09-10,5.5945
2021-09-11,4.17869
2021-09-12,3.60137
2021-09-13,5.86941
2021-09-14,5.77319
2021-09-15,5.55326
2021-09-16,5.55326
2021-09-17,5.56701
2021-09-18,4.67353
2021-09-19,4.02749
2021-09-20,3.38144
2021-09-21,3.80756
2021-09-22,4.67353
2021-09-23,8.60481
2021-09-24,7.69759
2021-09-25,5.53951
2021-09-26,10.43298
2021-09-27,10.378
2021-09-28,8.27491
2021-09-29,7.40893
2021-09-30,7.0378
2021-10-01,6.83161
2021-10-02,4.85223
2021-10-03,3.89003
2021-10-04,4.79725
2021-10-05,7.27147
2021-10-06,7.06529
2021-10-07,6.54295
2021-10-08,5.63573
2021-10-09,4.20618
2021-10-10,3.95876
2021-10-11,4.35738
2021-10-12,6.15807
2021-10-13,6.32302
2021-10-14,6.76288
2021-10-15,6.46048
2021-10-16,4.39862
2021-10-17,4.56357
2021-10-18,6.15807
2021-10-19,5.92439
2021-10-20,5.42955
2021-10-21,5.86941
2021-10-22,4.65979
2021-10-23,3.5189
2021-10-24,3.64261
2021-10-25,6.02061
2021-10-26,6.18556
2021-10-27,6.24054
2021-10-28,5.88316
2021-10-29,5.15463
2021-10-30,3.75257
2021-10-31,4.02749
2021-11-01,6.39175
2021-11-02,7.17525
2021-11-03,6.0481
2021-11-04,6.11683
2021-11-05,5.30584
2021-11-06,3.8213
2021-11-07,3.45017
2021-11-08,6.02061
2021-11-09,5.75945
2021-11-10,6.21305
2021-11-11,5.7457
2021-11-12,5.12714
2021-11-13,3.40893
2021-11-14,4.20618
2021-11-15,6.32302
2021-11-16,5.96563
2021-11-17,5.64948
2021-11-18,5.51202
2021-11-19,5.77319
2021-11-20,3.80756
2021-11-21,4.1512
2021-11-22,5.86941
2021-11-23,5.80068
2021-11-24,5.8969
2021-11-25,9.15463
2021-11-26,9.00343
2021-11-27,5.22336
2021-11-28,4.79725
2021-11-29,7.93127
2021-11-30,8.10996
2021-12-01,7.75257
2021-12-02,6.99656
2021-12-03,6.21305
2021-12-04,5.1134
2021-12-05,4.7835
2021-12-06,7.56013
2021-12-07,7.47766
2021-12-08,6.76288
2021-12-09,6.46048
2021-12-10,5.71821
2021-12-11,4.96219
2021-12-12,4.57731
2021-12-13,7.45017
2021-12-14,6.32302
2021-12-15,7.07903
2021-12-16,6.58419
2021-12-17,6.30927
2021-12-18,5.58075
2021-12-19,4.86597
2021-12-20,7.56013
2021-12-21,7.05154
2021-12-22,7.07903
2021-12-23,5.70446
2021-12-24,6.0481
2021-12-25,8.9347
2021-12-26,7.38144
2021-12-27,8.46735
2021-12-28,7.98625
2021-12-29,8.10996
2021-12-30,7.58762
2021-12-31,6.96907
2022-01-01,4.89347
2022-01-02,5.70446
2022-01-03,8.83848
2022-01-04,7.43642
2022-01-05,8.06872
2022-01-06,7.28522
2022-01-07,6.25429
2022-01-08,4.74226
2022-01-09,4.57731
2022-01-10,8.04123
2022-01-11,7.21649
2022-01-12,7.0378
2022-01-13,7.24398
2022-01-14,10.48797
2022-01-15,7.07903
2022-01-16,6.46048
2022-01-17,11.87628
2022-01-18,10.62542
2022-01-19,9.91065
2022-01-20,9.73195
2022-01-21,8.87972
2022-01-22,6.46048
2022-01-23,6.77663
2022-01-24,9.19587
2022-01-25,10.47422
2022-01-26,8.82474
2022-01-27,9.92439
2022-01-28,10.0481
2022-01-29,6.69415
2022-01-30,5.44329
2022-01-31,4.7835
2022-02-01,6.87285
2022-02-02,7.5189
2022-02-03,12.31615
2022-02-04,9.58075
2022-02-05,6.63917
2022-02-06,6.58419
2022-02-07,10.36426
2022-02-08,9.00343
2022-02-09,9.14089
2022-02-10,9.5945
2022-02-11,7.69759
2022-02-12,5.45704
2022-02-13,6.43298
2022-02-14,8.34364
2022-02-15,8.71477
2022-02-16,8.7835
2022-02-17,7.65635
2022-02-18,7.73883
2022-02-19,5.96563
2022-02-20,6.0756
2022-02-21,11.65635
2022-02-22,10.94158
2022-02-23,8.7835
2022-02-24,9.4158
2022-02-25,9.09965
2022-02-26,6.10309
2022-02-27,6.10309
2022-02-28,9.34707
2022-03-01,6.76288
2022-03-02,8.1512
2022-03-03,6.95532
2022-03-04,7.3402
2022-03-05,4.94845
2022-03-06,4.76975
2022-03-07,7.38144
2022-03-08,7.78006
2022-03-09,4.72852
2022-03-10,7.23024
2022-03-11,7.32646
2022-03-12,4.82474
2022-03-13,4.68728
2022-03-14,7.10652
2022-03-15,7.93127
2022-03-16,9.70446
2022-03-17,8.59106
2022-03-18,7.8213
2022-03-19,7.23024
2022-03-20,6.0756
2022-03-21,8.48109
2022-03-22,8.75601
2022-03-23,8.02749
2022-03-24,7.189
2022-03-25,8.98969
2022-03-26,6.43298
2022-03-27,9.48453
2022-03-28,11.47766
2022-03-29,9.36082
2022-03-30,9.45704
2022-03-31,10.19931
2022-04-01,9.47079
2022-04-02,5.62199
2022-04-03,6.0481
2022-04-04,8.53608
2022-04-05,8.1512
2022-04-06,7.93127
2022-04-07,8.71477
2022-04-08,7.47766
2022-04-09,4.97594
2022-04-10,5.00343
2022-04-11,8.04123
2022-04-12,8.79725
2022-04-13,8.65979
2022-04-14,11.71134
2022-04-15,10.32302
2022-04-16,7.16151
2022-04-17,6.83161
2022-04-18,10.30927
2022-04-19,11.21649
2022-04-20,10.02061
2022-04-21,9.15463
2022-04-22,8.27491
2022-04-23,6.51546
2022-04-24,6.378
2022-04-25,10.25429
2022-04-26,9.25085
2022-04-27,8.20618
2022-04-28,8.60481
2022-04-29,7.95876
2022-04-30,5.81443
2022-05-01,6.50171
2022-05-02,8.38487
2022-05-03,7.9725
2022-05-04,7.78006
2022-05-05,5.91065
2022-05-06,8.65979
2022-05-07,5.60824
2022-05-08,6.19931
2022-05-09,10.51546
2022-05-10,9.47079
2022-05-11,9.71821
2022-05-12,9.85567
2022-05-13,8.56357
2022-05-14,5.31958
2022-05-15,4.85223
2022-05-16,9.40206
2022-05-17,10.19931
2022-05-18,9.12714
2022-05-19,8.20618
2022-05-20,8.01374
2022-05-21,5.55326
2022-05-22,5.88316
2022-05-23,10.10309
2022-05-24,9.96563
2022-05-25,10.46048
2022-05-26,13.49828
2022-05-27,11.79381
2022-05-28,8.17869
2022-05-29,7.83505
2022-05-30,12.57731
2022-05-31,12.81099
2022-06-01,9.86941
2022-06-02,13.25085
2022-06-03,11.54639
2022-06-04,8.10996
2022-06-05,8.06872
2022-06-06,8.76975
2022-06-07,13.69072
2022-06-08,12.23367
2022-06-09,11.4914
2022-06-10,11.21649
2022-06-11,7.29896
2022-06-12,7.69759
2022-06-13,13.66323
2022-06-14,13.25085
2022-06-15,12.85223
2022-06-16,17.07216
2022-06-17,16.37113
2022-06-18,10.96907
2022-06-19,11.23024
2022-06-20,19.79381
2022-06-21,15.89003
2022-06-22,17.71821
2022-06-23,15.94501
2022-06-24,15.21649
2022-06-25,10.47422
2022-06-26,13.67697
2022-06-27,19.06529
2022-06-28,18.47422
2022-06-29,17.38831
2022-06-30,15.84879
2022-07-01,16.7835
2022-07-02,9.22336
2022-07-03,11.36769
2022-07-04,16.85223
2022-07-05,17.00343
2022-07-06,16.74226
2022-07-07,14.57044
2022-07-08,13.77319
2022-07-09,9.00343
2022-07-10,8.85223
2022-07-11,17.36082
2022-07-12,17.20962
2022-07-13,31.32646
2022-07-14,32.08247
2022-07-15,25.33333
2022-07-16,14.15807
2022-07-17,13.71821
2022-07-18,27.13402
2022-07-19,21.49828
2022-07-20,20.71477
2022-07-21,20.17869
2022-07-22,18.18556
2022-07-23,10.73539
2022-07-24,10.43298
2022-07-25,22.84536
2022-07-26,22.69415
2022-07-27,19.42268
2022-07-28,19.24398
2022-07-29,17.01718
2022-07-30,10.18556
2022-07-31,10.83161
2022-08-01,20.13745
2022-08-02,19.10652
2022-08-03,16.86597
2022-08-04,17.40206
2022-08-05,15.84879
2022-08-06,8.94845
2022-08-07,9.14089
2022-08-08,15.3402
2022-08-09,13.69072
2022-08-10,16.71477
2022-08-11,14.92783
2022-08-12,13.81443
2022-08-13,8.71477
2022-08-14,9.22336
2022-08-15,9.75945
2022-08-16,17.77319
2022-08-17,17.4158
2022-08-18,17.45704
2022-08-19,14.58419
2022-08-20,9.92439
2022-08-21,10.378
2022-08-22,19.189
2022-08-23,18.62542
2022-08-24,15.83505
2022-08-25,23.58762
2022-08-26,21.01718
2022-08-27,10.95532
2022-08-28,12.57731
2022-08-29,22.5292
2022-08-30,21.97938
2022-08-31,20.50859
2022-09-01,18.47422
2022-09-02,17.56701
2022-09-03,11.10652
2022-09-04,12.01374
2022-09-05,17.99312
2022-09-06,16.43986
2022-09-07,16.56357
2022-09-08,16.71477
2022-09-09,10.88659
2022-09-10,8.39862
2022-09-11,10.0756
2022-09-12,11.98625
2022-09-13,24.72852
2022-09-14,24.59106
2022-09-15,21.37457
2022-09-16,19.0103
2022-09-17,14.62542
2022-09-18,12.65979
2022-09-19,23.3402
2022-09-20,23.6701
2022-09-21,25.93814
2022-09-22,29.84192
2022-09-23,26.378
2022-09-24,15.42268
2022-09-25,18.15807
2022-09-26,33.1134
2022-09-27,30.83161
2022-09-28,32.32989
2022-09-29,34.99656
2022-09-30,40.34364
2022-10-01,22.87285
2022-10-02,19.86254
2022-10-03,22.02061
2022-10-04,39.87628
2022-10-05,48.04123
2022-10-06,47.76632
2022-10-07,42.13058
2022-10-08,24.82474
2022-10-09,22.10309
2022-10-10,28.27491
2022-10-11,49.18213
2022-10-12,69.95189
2022-10-13,96.09621
2022-10-14,82.29553
2022-10-15,42.48797
2022-10-16,41.48453
2022-10-17,82.80412
2022-10-18,89.66323
2022-10-19,100.0
2022-10-20,91.47766
2022-10-21,75.8213
2022-10-22,38.58419
2022-10-23,39.3402
2022-10-24,82.7079
2022-10-25,83.73883
2022-10-26,76.19243
2022-10-27,69.70446
2022-10-28,65.95189
2022-10-29,35.68384
2022-10-30,29.05841
2022-10-31,65.40206
2022-11-01,68.94845
2022-11-02,59.09278
2022-11-03,65.73195
2022-11-04,54.61168
2022-11-05,29.64948
2022-11-06,32.27491
2022-11-07,62.73539
2022-11-08,59.73883
2022-11-09,59.57388
2022-11-10,58.94158
2022-11-11,50.90034
2022-11-12,25.64948
2022-11-13,28.01374
2022-11-14,70.92783
2022-11-15,60.42611
2022-11-16,57.08591
2022-11-17,50.81786
2022-11-18,48.12371
2022-11-19,26.15807
2022-11-20,27.35395
2022-11-21,55.69759
2022-11-22,49.18213
2022-11-23,46.80412
2022-11-24,54.21305
2022-11-25,51.35395
2022-11-26,28.60481
2022-11-27,28.59106
2022-11-28,59.68384
2022-11-29,55.75257
2022-11-30,48.31615
2022-12-01,48.54982
2022-12-02,38.19931
2022-12-03,17.71821
2022-12-04,20.83848
2022-12-05,40.23367
2022-12-06,38.73539
2022-12-07,41.73195
2022-12-08,40.72852
2022-12-09,34.94158
2022-12-10,19.89003
2022-12-11,20.6323
2022-12-12,37.86941
2022-12-13,37.91065
2022-12-14,33.97938
2022-12-15,34.5567
2022-12-16,32.82474
2022-12-17,18.41924
2022-12-18,20.13745
2022-12-19,33.22336
2022-12-20,34.40549
2022-12-21,32.56357
2022-12-22,29.12714
2022-12-23,29.92439
2022-12-24,17.75945
2022-12-25,24.05498
2022-12-26,36.60481
2022-12-27,35.189
2022-12-28,33.19587
2022-12-29,32.96219
2022-12-30,32.08247
2022-12-31,19.27147
2023-01-01,22.35051
2023-01-02,38.77663
2023-01-03,35.91752
2023-01-04,32.98969
2023-01-05,33.42955
2023-01-06,31.54639
2023-01-07,19.28522
2023-01-08,20.37113
2023-01-09,34.58419
2023-01-10,38.7079
2023-01-11,34.5292
2023-01-12,30.99656
2023-01-13,34.43298
2023-01-14,19.60137
2023-01-15,18.95532
2023-01-16,36.26116
2023-01-17,35.06529
2023-01-18,32.04123
2023-01-19,27.89003
2023-01-20,30.10309
2023-01-21,17.86941
2023-01-22,16.96219
2023-01-23,16.32989
2023-01-24,20.68728
2023-01-25,41.09965
2023-01-26,34.11683
2023-01-27,30.66666
2023-01-28,19.57388
2023-01-29,17.20962
2023-01-30,33.22336
2023-01-31,34.28178
2023-02-01,31.91752
2023-02-02,28.13745
2023-02-03,27.58762
2023-02-04,17.75945
2023-02-05,16.96219
2023-02-06,29.30584
2023-02-07,27.61512
2023-02-08,26.10309
2023-02-09,24.39862
2023-02-10,24.4536
2023-02-11,15.69759
2023-02-12,15.0378
2023-02-13,27.3402
2023-02-14,25.15463
2023-02-15,25.18213
2023-02-16,23.0378
2023-02-17,21.34707
2023-02-18,14.5567
2023-02-19,15.13402
2023-02-20,24.60481
2023-02-21,24.74226
2023-02-22,24.34364
2023-02-23,24.70103
2023-02-24,24.21993
2023-02-25,16.17869
2023-02-26,16.04123
2023-02-27,26.79037
2023-02-28,27.75257
2023-03-01,17.69072
2023-03-02,23.38144
2023-03-03,20.70103
2023-03-04,14.17182
2023-03-05,13.20962
2023-03-06,24.04123
2023-03-07,21.44329
2023-03-08,21.47079
2023-03-09,19.42268
2023-03-10,20.83848
2023-03-11,12.01374
2023-03-12,11.57388
2023-03-13,21.00343
2023-03-14,22.00687
2023-03-15,20.90721
2023-03-16,20.86597
2023-03-17,19.95876
2023-03-18,13.08591
2023-03-19,12.70103
2023-03-20,22.36426
2023-03-21,21.70446
2023-03-22,20.09621
2023-03-23,20.27491
2023-03-24,21.29209
2023-03-25,14.50171
2023-03-26,18.10309
2023-03-27,28.39862
2023-03-28,25.22336
2023-03-29,21.52577
2023-03-30,20.46735
2023-03-31,21.81443
2023-04-01,13.97938
2023-04-02,13.47079
2023-04-03,21.33333
2023-04-04,18.99656
2023-04-05,19.65635
2023-04-06,17.64948
2023-04-07,16.76975
2023-04-08,10.62542
2023-04-09,10.2268
2023-04-10,21.15463
2023-04-11,18.17182
2023-04-12,18.43298
2023-04-13,16.89347
2023-04-14,16.71477
2023-04-15,10.378
2023-04-16,10.98281
2023-04-17,19.16151
2023-04-18,17.62199
2023-04-19,16.87972
2023-04-20,16.4536
2023-04-21,14.91408
2023-04-22,10.17182
2023-04-23,11.31271
2023-04-24,18.24054
2023-04-25,21.08591
2023-04-26,17.78694
2023-04-27,17.67697
2023-04-28,15.80756
2023-04-29,11.6701
2023-04-30,10.33676
2023-05-01,13.64948
2023-05-02,19.28522
2023-05-03,16.52233
2023-05-04,16.3024
2023-05-05,10.80412
2023-05-06,9.69072
2023-05-07,11.12027
2023-05-08,18.83161
2023-05-09,17.70446
2023-05-10,18.63917
2023-05-11,16.35738
2023-05-12,15.86254
2023-05-13,9.48453
2023-05-14,9.93814
2023-05-15,19.07903
2023-05-16,18.72164
2023-05-17,18.14432
2023-05-18,16.53608
2023-05-19,16.08247
2023-05-20,9.97938
2023-05-21,10.46048
2023-05-22,17.99312
2023-05-23,18.02061
2023-05-24,17.48453
2023-05-25,19.72508
2023-05-26,15.36769
2023-05-27,9.70446
2023-05-28,9.07216
2023-05-29,11.10652
