date,공동주택
2020-09-28,26.35294
2020-09-29,17.96078
2020-09-30,8.0
2020-10-01,9.96078
2020-10-02,11.52941
2020-10-03,11.52941
2020-10-04,18.58823
2020-10-05,28.47058
2020-10-06,27.7647
2020-10-07,27.7647
2020-10-08,27.68627
2020-10-09,18.03921
2020-10-10,15.45098
2020-10-11,17.96078
2020-10-12,32.0
2020-10-13,31.21568
2020-10-14,29.33333
2020-10-15,31.13725
2020-10-16,27.05882
2020-10-17,16.39215
2020-10-18,16.62745
2020-10-19,31.05882
2020-10-20,30.58823
2020-10-21,27.92156
2020-10-22,28.0
2020-10-23,27.45098
2020-10-24,14.90196
2020-10-25,14.74509
2020-10-26,28.70588
2020-10-27,33.0196
2020-10-28,33.17647
2020-10-29,29.41176
2020-10-30,25.49019
2020-10-31,14.66666
2020-11-01,11.84313
2020-11-02,26.03921
2020-11-03,30.11764
2020-11-04,28.86274
2020-11-05,23.7647
2020-11-06,22.11764
2020-11-07,12.78431
2020-11-08,15.37254
2020-11-09,26.2745
2020-11-10,25.72549
2020-11-11,21.96078
2020-11-12,26.66666
2020-11-13,21.88235
2020-11-14,13.0196
2020-11-15,16.86274
2020-11-16,28.86274
2020-11-17,25.80392
2020-11-18,26.2745
2020-11-19,27.60784
2020-11-20,25.72549
2020-11-21,13.56862
2020-11-22,15.21568
2020-11-23,30.19607
2020-11-24,29.49019
2020-11-25,27.7647
2020-11-26,30.11764
2020-11-27,23.29411
2020-11-28,13.09803
2020-11-29,20.0
2020-11-30,32.70588
2020-12-01,27.13725
2020-12-02,29.49019
2020-12-03,30.82352
2020-12-04,24.70588
2020-12-05,15.37254
2020-12-06,18.03921
2020-12-07,28.62745
2020-12-08,29.17647
2020-12-09,31.05882
2020-12-10,29.0196
2020-12-11,28.07843
2020-12-12,19.13725
2020-12-13,18.03921
2020-12-14,32.07843
2020-12-15,28.70588
2020-12-16,30.98039
2020-12-17,28.86274
2020-12-18,25.09803
2020-12-19,15.60784
2020-12-20,17.0196
2020-12-21,36.54901
2020-12-22,29.33333
2020-12-23,28.78431
2020-12-24,24.23529
2020-12-25,14.5098
2020-12-26,12.70588
2020-12-27,16.62745
2020-12-28,29.49019
2020-12-29,26.5098
2020-12-30,27.7647
2020-12-31,22.35294
2021-01-01,13.0196
2021-01-02,16.15686
2021-01-03,18.11764
2021-01-04,34.43137
2021-01-05,34.2745
2021-01-06,32.31372
2021-01-07,32.07843
2021-01-08,28.47058
2021-01-09,17.88235
2021-01-10,20.07843
2021-01-11,46.19607
2021-01-12,34.03921
2021-01-13,44.39215
2021-01-14,41.96078
2021-01-15,37.72549
2021-01-16,25.56862
2021-01-17,22.11764
2021-01-18,44.15686
2021-01-19,42.74509
2021-01-20,42.5098
2021-01-21,42.90196
2021-01-22,35.68627
2021-01-23,22.58823
2021-01-24,26.58823
2021-01-25,42.35294
2021-01-26,47.84313
2021-01-27,43.68627
2021-01-28,37.56862
2021-01-29,35.05882
2021-01-30,25.56862
2021-01-31,27.84313
2021-02-01,41.80392
2021-02-02,48.23529
2021-02-03,39.92156
2021-02-04,40.15686
2021-02-05,38.11764
2021-02-06,22.43137
2021-02-07,25.33333
2021-02-08,39.7647
2021-02-09,38.74509
2021-02-10,31.37254
2021-02-11,13.49019
2021-02-12,12.94117
2021-02-13,15.52941
2021-02-14,18.74509
2021-02-15,35.21568
2021-02-16,34.82352
2021-02-17,34.66666
2021-02-18,34.66666
2021-02-19,31.29411
2021-02-20,20.07843
2021-02-21,20.23529
2021-02-22,35.05882
2021-02-23,32.31372
2021-02-24,30.5098
2021-02-25,33.88235
2021-02-26,26.35294
2021-02-27,17.2549
2021-02-28,15.45098
2021-03-01,20.0
2021-03-02,30.5098
2021-03-03,33.17647
2021-03-04,32.15686
2021-03-05,29.09803
2021-03-06,19.7647
2021-03-07,21.80392
2021-03-08,31.60784
2021-03-09,34.82352
2021-03-10,33.80392
2021-03-11,36.15686
2021-03-12,32.78431
2021-03-13,16.62745
2021-03-14,20.54901
2021-03-15,100.0
2021-03-16,89.56862
2021-03-17,46.5098
2021-03-18,39.37254
2021-03-19,34.35294
2021-03-20,22.74509
2021-03-21,19.21568
2021-03-22,33.2549
2021-03-23,32.78431
2021-03-24,30.58823
2021-03-25,30.98039
2021-03-26,27.45098
2021-03-27,17.56862
2021-03-28,18.90196
2021-03-29,31.13725
2021-03-30,31.37254
2021-03-31,30.58823
2021-04-01,30.66666
2021-04-02,26.74509
2021-04-03,14.35294
2021-04-04,16.78431
2021-04-05,33.88235
2021-04-06,34.58823
2021-04-07,31.68627
2021-04-08,31.45098
2021-04-09,27.13725
2021-04-10,21.33333
2021-04-11,20.54901
2021-04-12,33.2549
2021-04-13,31.29411
2021-04-14,34.19607
2021-04-15,30.2745
2021-04-16,26.11764
2021-04-17,16.62745
2021-04-18,19.13725
2021-04-19,27.92156
2021-04-20,30.11764
2021-04-21,31.37254
2021-04-22,30.58823
2021-04-23,26.35294
2021-04-24,17.41176
2021-04-25,18.03921
2021-04-26,34.2745
2021-04-27,29.2549
2021-04-28,37.17647
2021-04-29,33.17647
2021-04-30,27.05882
2021-05-01,16.23529
2021-05-02,16.39215
2021-05-03,29.72549
2021-05-04,27.92156
2021-05-05,19.60784
2021-05-06,27.37254
2021-05-07,23.84313
2021-05-08,14.74509
2021-05-09,15.05882
2021-05-10,33.88235
2021-05-11,30.82352
2021-05-12,31.60784
2021-05-13,31.37254
2021-05-14,25.64705
2021-05-15,14.03921
2021-05-16,16.07843
2021-05-17,32.0
2021-05-18,26.98039
2021-05-19,17.41176
2021-05-20,28.94117
2021-05-21,25.88235
2021-05-22,16.54901
2021-05-23,16.23529
2021-05-24,29.64705
2021-05-25,31.60784
2021-05-26,30.03921
2021-05-27,31.05882
2021-05-28,26.5098
2021-05-29,16.70588
2021-05-30,17.09803
2021-05-31,33.2549
2021-06-01,30.98039
2021-06-02,31.92156
2021-06-03,32.15686
2021-06-04,24.94117
2021-06-05,14.90196
2021-06-06,17.96078
2021-06-07,33.0196
2021-06-08,30.35294
2021-06-09,34.58823
2021-06-10,30.11764
2021-06-11,28.23529
2021-06-12,17.17647
2021-06-13,17.88235
2021-06-14,29.64705
2021-06-15,30.98039
2021-06-16,29.72549
2021-06-17,30.58823
2021-06-18,25.2549
2021-06-19,16.54901
2021-06-20,15.84313
2021-06-21,33.2549
2021-06-22,31.7647
2021-06-23,30.58823
2021-06-24,27.21568
2021-06-25,27.60784
2021-06-26,16.15686
2021-06-27,20.47058
2021-06-28,30.11764
2021-06-29,30.5098
2021-06-30,29.0196
2021-07-01,26.35294
2021-07-02,23.68627
2021-07-03,13.41176
2021-07-04,14.19607
2021-07-05,28.23529
2021-07-06,28.0
2021-07-07,29.56862
2021-07-08,26.82352
2021-07-09,35.7647
2021-07-10,19.05882
2021-07-11,16.23529
2021-07-12,30.03921
2021-07-13,29.33333
2021-07-14,29.64705
2021-07-15,31.37254
2021-07-16,26.74509
2021-07-17,15.29411
2021-07-18,16.47058
2021-07-19,28.23529
2021-07-20,29.0196
2021-07-21,29.88235
2021-07-22,24.62745
2021-07-23,25.72549
2021-07-24,17.33333
2021-07-25,16.07843
2021-07-26,27.52941
2021-07-27,27.52941
2021-07-28,27.92156
2021-07-29,29.0196
2021-07-30,26.43137
2021-07-31,16.86274
2021-08-01,13.17647
2021-08-02,25.72549
2021-08-03,28.23529
2021-08-04,26.11764
2021-08-05,29.49019
2021-08-06,24.23529
2021-08-07,15.29411
2021-08-08,15.60784
2021-08-09,29.41176
2021-08-10,27.29411
2021-08-11,31.7647
2021-08-12,25.96078
2021-08-13,25.09803
2021-08-14,15.45098
2021-08-15,16.31372
2021-08-16,19.7647
2021-08-17,32.62745
2021-08-18,34.82352
2021-08-19,29.33333
2021-08-20,25.96078
2021-08-21,16.47058
2021-08-22,18.2745
2021-08-23,31.37254
2021-08-24,31.45098
2021-08-25,31.52941
2021-08-26,29.17647
2021-08-27,24.07843
2021-08-28,16.86274
2021-08-29,16.78431
2021-08-30,32.39215
2021-08-31,31.21568
2021-09-01,29.80392
2021-09-02,34.90196
2021-09-03,31.68627
2021-09-04,19.29411
2021-09-05,22.58823
2021-09-06,37.17647
2021-09-07,35.29411
2021-09-08,32.78431
2021-09-09,30.11764
2021-09-10,29.41176
2021-09-11,18.74509
2021-09-12,23.60784
2021-09-13,33.2549
2021-09-14,31.21568
2021-09-15,30.11764
2021-09-16,29.41176
2021-09-17,23.29411
2021-09-18,12.15686
2021-09-19,10.74509
2021-09-20,12.15686
2021-09-21,12.0
2021-09-22,15.7647
2021-09-23,32.15686
2021-09-24,25.80392
2021-09-25,19.84313
2021-09-26,21.41176
2021-09-27,38.03921
2021-09-28,33.33333
2021-09-29,34.19607
2021-09-30,31.37254
2021-10-01,26.74509
2021-10-02,18.19607
2021-10-03,19.52941
2021-10-04,21.17647
2021-10-05,32.62745
2021-10-06,34.11764
2021-10-07,29.72549
2021-10-08,29.2549
2021-10-09,15.29411
2021-10-10,17.09803
2021-10-11,17.80392
2021-10-12,35.13725
2021-10-13,30.74509
2021-10-14,32.94117
2021-10-15,27.60784
2021-10-16,16.78431
2021-10-17,18.19607
2021-10-18,30.98039
2021-10-19,32.86274
2021-10-20,32.78431
2021-10-21,30.2745
2021-10-22,29.0196
2021-10-23,16.86274
2021-10-24,16.15686
2021-10-25,28.31372
2021-10-26,32.54901
2021-10-27,28.78431
2021-10-28,26.66666
2021-10-29,24.94117
2021-10-30,16.62745
2021-10-31,14.43137
2021-11-01,27.05882
2021-11-02,29.41176
2021-11-03,26.66666
2021-11-04,26.2745
2021-11-05,25.33333
2021-11-06,14.19607
2021-11-07,16.86274
2021-11-08,29.33333
2021-11-09,28.07843
2021-11-10,26.35294
2021-11-11,29.09803
2021-11-12,25.72549
2021-11-13,14.2745
2021-11-14,17.2549
2021-11-15,30.03921
2021-11-16,27.29411
2021-11-17,27.21568
2021-11-18,25.96078
2021-11-19,22.11764
2021-11-20,15.21568
2021-11-21,16.31372
2021-11-22,29.80392
2021-11-23,32.39215
2021-11-24,28.54901
2021-11-25,27.13725
2021-11-26,27.13725
2021-11-27,13.80392
2021-11-28,18.5098
2021-11-29,29.96078
2021-11-30,28.62745
2021-12-01,27.60784
2021-12-02,28.70588
2021-12-03,26.35294
2021-12-04,17.2549
2021-12-05,16.62745
2021-12-06,31.60784
2021-12-07,28.39215
2021-12-08,27.68627
2021-12-09,29.41176
2021-12-10,25.2549
2021-12-11,17.88235
2021-12-12,16.15686
2021-12-13,28.78431
2021-12-14,28.39215
2021-12-15,27.45098
2021-12-16,23.84313
2021-12-17,24.15686
2021-12-18,12.31372
2021-12-19,19.29411
2021-12-20,27.52941
2021-12-21,27.37254
2021-12-22,27.84313
2021-12-23,27.7647
2021-12-24,21.33333
2021-12-25,14.11764
2021-12-26,16.62745
2021-12-27,22.03921
2021-12-28,32.0
2021-12-29,30.11764
2021-12-30,25.33333
2021-12-31,19.45098
2022-01-01,25.09803
2022-01-02,18.98039
2022-01-03,29.56862
2022-01-04,32.62745
2022-01-05,27.7647
2022-01-06,28.39215
2022-01-07,38.35294
2022-01-08,19.68627
2022-01-09,22.5098
2022-01-10,30.11764
2022-01-11,30.35294
2022-01-12,31.29411
2022-01-13,35.52941
2022-01-14,28.70588
2022-01-15,18.98039
2022-01-16,18.43137
2022-01-17,31.84313
2022-01-18,33.41176
2022-01-19,32.54901
2022-01-20,31.05882
2022-01-21,33.0196
2022-01-22,19.29411
2022-01-23,20.0
2022-01-24,37.56862
2022-01-25,36.86274
2022-01-26,33.0196
2022-01-27,35.45098
2022-01-28,25.80392
2022-01-29,15.92156
2022-01-30,15.7647
2022-01-31,14.74509
2022-02-01,14.11764
2022-02-02,18.43137
2022-02-03,38.11764
2022-02-04,34.5098
2022-02-05,24.62745
2022-02-06,22.5098
2022-02-07,38.03921
2022-02-08,40.15686
2022-02-09,36.54901
2022-02-10,35.45098
2022-02-11,30.03921
2022-02-12,17.64705
2022-02-13,17.49019
2022-02-14,31.52941
2022-02-15,31.37254
2022-02-16,30.2745
2022-02-17,28.70588
2022-02-18,31.7647
2022-02-19,18.11764
2022-02-20,18.90196
2022-02-21,32.78431
2022-02-22,32.07843
2022-02-23,29.72549
2022-02-24,31.68627
2022-02-25,26.90196
2022-02-26,16.31372
2022-02-27,16.23529
2022-02-28,26.98039
2022-03-01,20.23529
2022-03-02,28.62745
2022-03-03,29.72549
2022-03-04,28.70588
2022-03-05,20.15686
2022-03-06,19.60784
2022-03-07,31.68627
2022-03-08,27.92156
2022-03-09,17.56862
2022-03-10,30.82352
2022-03-11,29.72549
2022-03-12,19.84313
2022-03-13,22.03921
2022-03-14,34.2745
2022-03-15,34.35294
2022-03-16,33.17647
2022-03-17,34.35294
2022-03-18,27.52941
2022-03-19,20.31372
2022-03-20,21.41176
2022-03-21,33.49019
2022-03-22,34.58823
2022-03-23,78.43137
2022-03-24,52.15686
2022-03-25,31.52941
2022-03-26,18.43137
2022-03-27,20.86274
2022-03-28,31.29411
2022-03-29,31.60784
2022-03-30,31.60784
2022-03-31,25.88235
2022-04-01,25.17647
2022-04-02,16.86274
2022-04-03,18.19607
2022-04-04,29.96078
2022-04-05,28.94117
2022-04-06,28.15686
2022-04-07,26.03921
2022-04-08,21.72549
2022-04-09,14.03921
2022-04-10,16.94117
2022-04-11,30.19607
2022-04-12,28.62745
2022-04-13,28.15686
2022-04-14,27.60784
2022-04-15,24.86274
2022-04-16,15.92156
2022-04-17,17.96078
2022-04-18,30.19607
2022-04-19,29.41176
2022-04-20,27.92156
2022-04-21,29.33333
2022-04-22,26.19607
2022-04-23,17.64705
2022-04-24,17.33333
2022-04-25,28.86274
2022-04-26,31.92156
2022-04-27,26.43137
2022-04-28,31.7647
2022-04-29,26.98039
2022-04-30,14.66666
2022-05-01,13.72549
2022-05-02,25.88235
2022-05-03,27.52941
2022-05-04,25.56862
2022-05-05,13.2549
2022-05-06,19.37254
2022-05-07,13.09803
2022-05-08,14.90196
2022-05-09,27.37254
2022-05-10,29.33333
2022-05-11,27.13725
2022-05-12,28.39215
2022-05-13,26.2745
2022-05-14,15.60784
2022-05-15,15.13725
2022-05-16,28.31372
2022-05-17,26.58823
2022-05-18,27.52941
2022-05-19,27.45098
2022-05-20,25.09803
2022-05-21,13.80392
2022-05-22,14.58823
2022-05-23,29.72549
2022-05-24,27.29411
2022-05-25,26.90196
2022-05-26,25.41176
2022-05-27,23.45098
2022-05-28,14.82352
2022-05-29,14.19607
2022-05-30,30.35294
2022-05-31,29.41176
2022-06-01,17.2549
2022-06-02,25.49019
2022-06-03,23.68627
2022-06-04,13.96078
2022-06-05,11.60784
2022-06-06,15.68627
2022-06-07,26.98039
2022-06-08,30.58823
2022-06-09,27.05882
2022-06-10,26.66666
2022-06-11,15.92156
2022-06-12,16.0
2022-06-13,31.21568
2022-06-14,25.88235
2022-06-15,26.98039
2022-06-16,28.47058
2022-06-17,23.84313
2022-06-18,12.31372
2022-06-19,14.98039
2022-06-20,26.11764
2022-06-21,26.74509
2022-06-22,26.35294
2022-06-23,24.31372
2022-06-24,22.90196
2022-06-25,13.72549
2022-06-26,13.56862
2022-06-27,27.60784
2022-06-28,25.88235
2022-06-29,28.0
2022-06-30,25.80392
2022-07-01,21.41176
2022-07-02,12.78431
2022-07-03,15.68627
2022-07-04,29.2549
2022-07-05,24.23529
2022-07-06,23.37254
2022-07-07,24.23529
2022-07-08,21.09803
2022-07-09,11.52941
2022-07-10,12.0
2022-07-11,26.5098
2022-07-12,25.64705
2022-07-13,23.92156
2022-07-14,22.74509
2022-07-15,22.2745
2022-07-16,11.45098
2022-07-17,11.7647
2022-07-18,24.78431
2022-07-19,28.94117
2022-07-20,23.68627
2022-07-21,25.09803
2022-07-22,21.88235
2022-07-23,11.52941
2022-07-24,13.0196
2022-07-25,25.88235
2022-07-26,22.82352
2022-07-27,23.29411
2022-07-28,24.07843
2022-07-29,19.45098
2022-07-30,10.11764
2022-07-31,11.21568
2022-08-01,24.86274
2022-08-02,21.56862
2022-08-03,24.31372
2022-08-04,23.7647
2022-08-05,21.2549
2022-08-06,13.0196
2022-08-07,12.94117
2022-08-08,23.84313
2022-08-09,24.78431
2022-08-10,25.80392
2022-08-11,23.52941
2022-08-12,23.37254
2022-08-13,11.21568
2022-08-14,12.86274
2022-08-15,12.0
2022-08-16,26.19607
2022-08-17,26.5098
2022-08-18,24.0
2022-08-19,25.80392
2022-08-20,13.64705
2022-08-21,14.58823
2022-08-22,31.13725
2022-08-23,28.94117
2022-08-24,27.37254
2022-08-25,26.98039
2022-08-26,24.86274
2022-08-27,11.52941
2022-08-28,12.47058
2022-08-29,26.66666
2022-08-30,26.74509
2022-08-31,23.60784
2022-09-01,22.2745
2022-09-02,23.84313
2022-09-03,13.56862
2022-09-04,15.21568
2022-09-05,24.54901
2022-09-06,27.52941
2022-09-07,25.2549
2022-09-08,20.07843
2022-09-09,9.49019
2022-09-10,9.41176
2022-09-11,12.07843
2022-09-12,14.82352
2022-09-13,26.74509
2022-09-14,31.13725
2022-09-15,30.03921
2022-09-16,27.29411
2022-09-17,13.33333
2022-09-18,17.56862
2022-09-19,29.2549
2022-09-20,29.96078
2022-09-21,26.11764
2022-09-22,27.68627
2022-09-23,21.56862
2022-09-24,13.0196
2022-09-25,13.0196
2022-09-26,27.29411
2022-09-27,27.60784
2022-09-28,24.94117
2022-09-29,22.5098
2022-09-30,21.0196
2022-10-01,12.70588
2022-10-02,9.96078
2022-10-03,14.5098
2022-10-04,25.17647
2022-10-05,26.03921
2022-10-06,23.92156
2022-10-07,22.03921
2022-10-08,12.54901
2022-10-09,10.90196
2022-10-10,11.45098
2022-10-11,23.37254
2022-10-12,22.74509
2022-10-13,25.33333
2022-10-14,24.15686
2022-10-15,12.15686
2022-10-16,13.49019
2022-10-17,23.60784
2022-10-18,25.64705
2022-10-19,25.72549
2022-10-20,24.86274
2022-10-21,23.21568
2022-10-22,12.15686
2022-10-23,15.45098
2022-10-24,29.0196
2022-10-25,28.86274
2022-10-26,27.13725
2022-10-27,23.92156
2022-10-28,23.05882
2022-10-29,13.17647
2022-10-30,12.86274
2022-10-31,24.07843
2022-11-01,22.98039
2022-11-02,23.7647
2022-11-03,25.64705
2022-11-04,20.62745
2022-11-05,11.13725
2022-11-06,12.94117
2022-11-07,26.98039
2022-11-08,23.37254
2022-11-09,24.70588
2022-11-10,21.88235
2022-11-11,19.84313
2022-11-12,11.13725
2022-11-13,11.45098
2022-11-14,26.43137
2022-11-15,25.17647
2022-11-16,23.21568
2022-11-17,20.94117
2022-11-18,21.41176
2022-11-19,12.54901
2022-11-20,11.92156
2022-11-21,26.03921
2022-11-22,23.05882
2022-11-23,25.88235
2022-11-24,25.0196
2022-11-25,18.5098
2022-11-26,12.15686
2022-11-27,13.49019
2022-11-28,25.41176
2022-11-29,23.7647
2022-11-30,22.90196
2022-12-01,22.74509
2022-12-02,18.90196
2022-12-03,11.29411
2022-12-04,11.21568
2022-12-05,20.47058
2022-12-06,22.5098
2022-12-07,26.58823
2022-12-08,23.60784
2022-12-09,24.0
2022-12-10,11.13725
2022-12-11,10.90196
2022-12-12,23.13725
2022-12-13,20.86274
2022-12-14,23.05882
2022-12-15,25.72549
2022-12-16,18.35294
2022-12-17,9.0196
2022-12-18,10.03921
2022-12-19,22.11764
2022-12-20,22.58823
2022-12-21,23.13725
2022-12-22,19.37254
2022-12-23,16.78431
2022-12-24,8.70588
2022-12-25,9.0196
2022-12-26,21.09803
2022-12-27,21.56862
2022-12-28,30.66666
2022-12-29,24.31372
2022-12-30,18.90196
2022-12-31,10.98039
2023-01-01,10.35294
2023-01-02,24.54901
2023-01-03,24.47058
2023-01-04,26.82352
2023-01-05,22.98039
2023-01-06,22.03921
2023-01-07,11.92156
2023-01-08,13.96078
2023-01-09,25.33333
2023-01-10,29.64705
2023-01-11,25.2549
2023-01-12,27.29411
2023-01-13,25.0196
2023-01-14,12.47058
2023-01-15,14.11764
2023-01-16,30.19607
2023-01-17,30.5098
2023-01-18,30.11764
2023-01-19,28.15686
2023-01-20,23.7647
2023-01-21,10.74509
2023-01-22,8.0
2023-01-23,11.68627
2023-01-24,14.03921
2023-01-25,35.21568
2023-01-26,37.41176
2023-01-27,35.7647
2023-01-28,19.05882
2023-01-29,18.19607
2023-01-30,41.0196
2023-01-31,34.35294
2023-02-01,33.96078
2023-02-02,31.7647
2023-02-03,27.68627
2023-02-04,17.72549
2023-02-05,18.5098
2023-02-06,34.5098
2023-02-07,34.82352
2023-02-08,34.90196
2023-02-09,33.0196
2023-02-10,31.21568
2023-02-11,14.66666
2023-02-12,14.58823
2023-02-13,29.56862
2023-02-14,31.37254
2023-02-15,28.23529
2023-02-16,28.07843
2023-02-17,27.21568
2023-02-18,15.05882
2023-02-19,14.19607
2023-02-20,27.13725
2023-02-21,29.0196
2023-02-22,30.43137
2023-02-23,30.11764
2023-02-24,23.60784
2023-02-25,12.78431
2023-02-26,12.70588
2023-02-27,26.5098
2023-02-28,24.23529
2023-03-01,16.70588
2023-03-02,24.0
2023-03-03,25.56862
2023-03-04,15.37254
2023-03-05,15.7647
2023-03-06,26.98039
2023-03-07,31.60784
2023-03-08,28.39215
2023-03-09,29.56862
2023-03-10,24.07843
2023-03-11,13.72549
2023-03-12,13.0196
2023-03-13,32.70588
2023-03-14,30.43137
2023-03-15,28.94117
2023-03-16,27.68627
2023-03-17,25.49019
2023-03-18,13.80392
2023-03-19,14.98039
2023-03-20,31.84313
2023-03-21,34.03921
2023-03-22,71.60784
2023-03-23,54.74509
2023-03-24,30.19607
2023-03-25,17.33333
2023-03-26,14.43137
2023-03-27,29.09803
2023-03-28,30.43137
2023-03-29,29.80392
2023-03-30,27.45098
2023-03-31,22.90196
2023-04-01,11.92156
2023-04-02,14.98039
2023-04-03,28.39215
2023-04-04,26.82352
2023-04-05,29.33333
2023-04-06,26.82352
2023-04-07,24.62745
2023-04-08,14.58823
2023-04-09,13.64705
2023-04-10,27.29411
2023-04-11,29.0196
2023-04-12,27.29411
2023-04-13,27.45098
2023-04-14,24.15686
2023-04-15,13.2549
2023-04-16,13.49019
2023-04-17,25.96078
2023-04-18,27.21568
2023-04-19,30.66666
2023-04-20,27.29411
2023-04-21,25.17647
2023-04-22,17.72549
2023-04-23,13.33333
2023-04-24,30.43137
2023-04-25,29.33333
2023-04-26,25.17647
2023-04-27,28.0
2023-04-28,24.94117
2023-04-29,13.41176
2023-04-30,12.0
2023-05-01,18.82352
2023-05-02,29.09803
2023-05-03,26.19607
2023-05-04,24.0
2023-05-05,10.58823
2023-05-06,12.0
2023-05-07,13.17647
2023-05-08,29.49019
2023-05-09,26.90196
2023-05-10,29.17647
2023-05-11,26.82352
2023-05-12,22.03921
2023-05-13,13.41176
2023-05-14,13.2549
2023-05-15,26.58823
2023-05-16,24.62745
2023-05-17,25.64705
2023-05-18,28.39215
2023-05-19,22.19607
2023-05-20,12.78431
2023-05-21,12.70588
2023-05-22,28.70588
2023-05-23,32.0
2023-05-24,24.23529
2023-05-25,27.92156
2023-05-26,23.21568
2023-05-27,12.23529
2023-05-28,12.54901
2023-05-29,14.90196
2023-05-30,23.84313
