date,CPM
2023-05-29,30.29366
2023-05-30,63.67851
2023-05-31,70.94281
2023-06-01,68.77897
2023-06-02,56.56877
2023-06-03,32.92117
2023-06-04,29.21174
2023-06-05,61.8238
2023-06-06,46.83153
2023-06-07,68.93353
2023-06-08,75.11591
2023-06-09,63.06027
2023-06-10,34.00309
2023-06-11,35.085
2023-06-12,75.42503
2023-06-13,75.42503
2023-06-14,70.78825
2023-06-15,68.00618
2023-06-16,55.79598
2023-06-17,30.60278
2023-06-18,32.92117
2023-06-19,70.32457
2023-06-20,75.11591
2023-06-21,61.51468
2023-06-22,65.06955
2023-06-23,65.9969
2023-06-24,24.72952
2023-06-25,22.8748
2023-06-26,66.46058
2023-06-27,72.17928
2023-06-28,67.07882
2023-06-29,66.61514
2023-06-30,51.00463
2023-07-01,23.49304
2023-07-02,22.56568
2023-07-03,64.45131
2023-07-04,61.97836
2023-07-05,63.67851
2023-07-06,65.68778
2023-07-07,57.95981
2023-07-08,25.65687
2023-07-09,23.80216
2023-07-10,61.20556
2023-07-11,65.53323
2023-07-12,64.29675
2023-07-13,56.1051
2023-07-14,56.41421
2023-07-15,25.19319
2023-07-16,25.19319
2023-07-17,59.04173
2023-07-18,61.8238
2023-07-19,62.59659
2023-07-20,56.25965
2023-07-21,54.5595
2023-07-22,27.97527
2023-07-23,21.94744
2023-07-24,60.58732
2023-07-25,52.70479
2023-07-26,60.74188
2023-07-27,52.70479
2023-07-28,42.04018
2023-07-29,21.17465
2023-07-30,21.17465
2023-07-31,53.94126
2023-08-01,51.62287
2023-08-02,52.39567
2023-08-03,47.75888
2023-08-04,44.97681
2023-08-05,21.48377
2023-08-06,20.09273
2023-08-07,56.25965
2023-08-08,61.051
2023-08-09,54.5595
2023-08-10,53.32302
2023-08-11,54.5595
2023-08-12,22.25656
2023-08-13,23.02936
2023-08-14,42.65842
2023-08-15,22.56568
2023-08-16,55.79598
2023-08-17,58.11437
2023-08-18,51.46831
2023-08-19,24.4204
2023-08-20,22.8748
2023-08-21,53.7867
2023-08-22,59.65996
2023-08-23,61.051
2023-08-24,58.42349
2023-08-25,53.94126
2023-08-26,26.58423
2023-08-27,24.26584
2023-08-28,50.54095
2023-08-29,55.64142
2023-08-30,56.1051
2023-08-31,51.31375
2023-09-01,50.54095
2023-09-02,24.72952
2023-09-03,21.48377
2023-09-04,61.20556
2023-09-05,64.91499
2023-09-06,62.28748
2023-09-07,62.75115
2023-09-08,51.93199
2023-09-09,25.03863
2023-09-10,22.102
2023-09-11,63.98763
2023-09-12,71.25193
2023-09-13,62.75115
2023-09-14,53.94126
2023-09-15,56.56877
2023-09-16,24.57496
2023-09-17,22.56568
2023-09-18,60.74188
2023-09-19,61.20556
2023-09-20,65.22411
2023-09-21,58.26893
2023-09-22,49.76816
2023-09-23,26.58423
2023-09-24,26.58423
2023-09-25,53.94126
2023-09-26,58.11437
2023-09-27,46.67697
2023-09-28,19.16537
2023-09-29,15.45595
2023-09-30,15.30139
2023-10-01,19.01081
2023-10-02,24.57496
2023-10-03,26.42967
2023-10-04,53.94126
2023-10-05,55.79598
2023-10-06,51.93199
2023-10-07,20.71097
2023-10-08,19.78361
2023-10-09,26.12055
2023-10-10,57.65069
2023-10-11,68.46986
2023-10-12,65.37867
2023-10-13,54.09582
2023-10-14,29.21174
2023-10-15,28.90262
2023-10-16,63.06027
2023-10-17,60.2782
2023-10-18,57.80525
2023-10-19,58.42349
2023-10-20,51.77743
2023-10-21,23.95672
2023-10-22,28.28438
2023-10-23,63.21483
2023-10-24,64.76043
2023-10-25,61.8238
2023-10-26,60.58732
2023-10-27,49.45904
2023-10-28,23.80216
2023-10-29,24.57496
2023-10-30,56.1051
2023-10-31,57.95981
2023-11-01,59.04173
2023-11-02,63.67851
2023-11-03,62.59659
2023-11-04,30.75734
2023-11-05,24.72952
2023-11-06,65.9969
2023-11-07,73.72488
2023-11-08,61.51468
2023-11-09,70.94281
2023-11-10,51.77743
2023-11-11,24.57496
2023-11-12,21.79289
2023-11-13,61.051
2023-11-14,57.18701
2023-11-15,58.11437
2023-11-16,62.75115
2023-11-17,50.23183
2023-11-18,24.11128
2023-11-19,23.49304
2023-11-20,64.14219
2023-11-21,68.62442
2023-11-22,68.00618
2023-11-23,63.36939
2023-11-24,53.47758
2023-11-25,29.52086
2023-11-26,24.4204
2023-11-27,63.83307
2023-11-28,67.5425
2023-11-29,68.3153
2023-11-30,64.60587
2023-12-01,56.56877
2023-12-02,27.97527
2023-12-03,28.28438
2023-12-04,70.32457
2023-12-05,81.91653
2023-12-06,70.01545
2023-12-07,63.21483
2023-12-08,64.91499
2023-12-09,38.48531
2023-12-10,37.71251
2023-12-11,73.57032
2023-12-12,76.04327
2023-12-13,68.77897
2023-12-14,71.71561
2023-12-15,57.18701
2023-12-16,31.83925
2023-12-17,26.12055
2023-12-18,60.89644
2023-12-19,64.76043
2023-12-20,63.52395
2023-12-21,53.63214
2023-12-22,46.98608
2023-12-23,24.88408
2023-12-24,15.45595
2023-12-25,20.09273
2023-12-26,63.36939
2023-12-27,58.42349
2023-12-28,57.03245
2023-12-29,40.34003
2023-12-30,18.85625
2023-12-31,15.91962
2024-01-01,26.12055
2024-01-02,70.78825
2024-01-03,64.29675
2024-01-04,67.38794
2024-01-05,57.03245
2024-01-06,28.5935
2024-01-07,23.95672
2024-01-08,62.75115
2024-01-09,70.94281
2024-01-10,61.51468
2024-01-11,61.66924
2024-01-12,61.51468
2024-01-13,25.81143
2024-01-14,26.27511
2024-01-15,64.76043
2024-01-16,64.76043
2024-01-17,58.42349
2024-01-18,57.65069
2024-01-19,59.04173
2024-01-20,25.03863
2024-01-21,21.94744
2024-01-22,57.80525
2024-01-23,66.61514
2024-01-24,63.36939
2024-01-25,62.59659
2024-01-26,53.01391
2024-01-27,30.1391
2024-01-28,21.94744
2024-01-29,64.29675
2024-01-30,60.58732
2024-01-31,58.57805
2024-02-01,60.74188
2024-02-02,59.04173
2024-02-03,35.54868
2024-02-04,30.60278
2024-02-05,64.45131
2024-02-06,71.25193
2024-02-07,61.66924
2024-02-08,46.98608
2024-02-09,16.3833
2024-02-10,20.24729
2024-02-11,17.77434
2024-02-12,25.19319
2024-02-13,64.91499
2024-02-14,66.30602
2024-02-15,63.98763
2024-02-16,55.95054
2024-02-17,26.73879
2024-02-18,23.49304
2024-02-19,57.49613
2024-02-20,60.12364
2024-02-21,61.8238
2024-02-22,66.92426
2024-02-23,56.41421
2024-02-24,26.73879
2024-02-25,21.94744
2024-02-26,65.84234
2024-02-27,64.91499
2024-02-28,61.051
2024-02-29,57.03245
2024-03-01,29.67542
2024-03-02,28.74806
2024-03-03,27.97527
2024-03-04,67.69706
2024-03-05,65.68778
2024-03-06,64.14219
2024-03-07,64.91499
2024-03-08,54.09582
2024-03-09,26.12055
2024-03-10,22.8748
2024-03-11,68.46986
2024-03-12,65.68778
2024-03-13,66.92426
2024-03-14,63.36939
2024-03-15,60.89644
2024-03-16,29.05718
2024-03-17,30.1391
2024-03-18,76.04327
2024-03-19,68.16074
2024-03-20,69.70633
