date,온라인부업
2020-08-22,11.79487
2020-08-23,10.76923
2020-08-24,20.51282
2020-08-25,24.10256
2020-08-26,23.58974
2020-08-27,20.0
2020-08-28,10.76923
2020-08-29,17.43589
2020-08-30,26.66666
2020-08-31,23.07692
2020-09-01,23.07692
2020-09-02,20.51282
2020-09-03,22.05128
2020-09-04,18.46153
2020-09-05,15.89743
2020-09-06,13.33333
2020-09-07,29.74358
2020-09-08,29.74358
2020-09-09,27.17948
2020-09-10,17.43589
2020-09-11,13.33333
2020-09-12,12.30769
2020-09-13,19.48717
2020-09-14,13.84615
2020-09-15,20.51282
2020-09-16,21.02564
2020-09-17,23.07692
2020-09-18,23.58974
2020-09-19,13.33333
2020-09-20,15.38461
2020-09-21,17.94871
2020-09-22,18.46153
2020-09-23,22.5641
2020-09-24,30.76923
2020-09-25,13.84615
2020-09-26,14.35897
2020-09-27,22.05128
2020-09-28,13.33333
2020-09-29,10.76923
2020-09-30,9.23076
2020-10-01,5.1282
2020-10-02,16.41025
2020-10-03,20.0
2020-10-04,17.43589
2020-10-05,12.30769
2020-10-06,15.38461
2020-10-07,21.53846
2020-10-08,21.02564
2020-10-09,33.84615
2020-10-10,15.38461
2020-10-11,31.79487
2020-10-12,52.82051
2020-10-13,40.0
2020-10-14,25.64102
2020-10-15,24.10256
2020-10-16,17.43589
2020-10-17,14.35897
2020-10-18,17.94871
2020-10-19,33.84615
2020-10-20,21.53846
2020-10-21,16.92307
2020-10-22,31.79487
2020-10-23,6.15384
2020-10-24,5.1282
2020-10-25,13.84615
2020-10-26,18.46153
2020-10-27,29.74358
2020-10-28,28.20512
2020-10-29,27.6923
2020-10-30,18.46153
2020-10-31,7.6923
2020-11-01,23.07692
2020-11-02,12.30769
2020-11-03,11.79487
2020-11-04,13.33333
2020-11-05,16.92307
2020-11-06,15.89743
2020-11-07,9.74358
2020-11-08,9.23076
2020-11-09,18.46153
2020-11-10,21.53846
2020-11-11,10.76923
2020-11-12,20.0
2020-11-13,12.30769
2020-11-14,16.41025
2020-11-15,6.66666
2020-11-16,20.51282
2020-11-17,24.10256
2020-11-18,22.05128
2020-11-19,18.46153
2020-11-20,14.35897
2020-11-21,9.74358
2020-11-22,13.84615
2020-11-23,21.53846
2020-11-24,15.38461
2020-11-25,21.02564
2020-11-26,16.41025
2020-11-27,12.30769
2020-11-28,10.25641
2020-11-29,13.33333
2020-11-30,24.61538
2020-12-01,25.64102
2020-12-02,23.58974
2020-12-03,20.0
2020-12-04,7.6923
2020-12-05,8.71794
2020-12-06,14.35897
2020-12-07,20.51282
2020-12-08,23.07692
2020-12-09,13.33333
2020-12-10,21.53846
2020-12-11,21.53846
2020-12-12,17.43589
2020-12-13,15.89743
2020-12-14,29.23076
2020-12-15,24.61538
2020-12-16,30.25641
2020-12-17,24.10256
2020-12-18,22.5641
2020-12-19,17.94871
2020-12-20,17.94871
2020-12-21,29.23076
2020-12-22,26.66666
2020-12-23,22.05128
2020-12-24,22.5641
2020-12-25,15.89743
2020-12-26,17.94871
2020-12-27,35.38461
2020-12-28,37.94871
2020-12-29,28.20512
2020-12-30,25.64102
2020-12-31,21.53846
2021-01-01,29.74358
2021-01-02,23.07692
2021-01-03,28.20512
2021-01-04,36.92307
2021-01-05,29.74358
2021-01-06,30.25641
2021-01-07,30.25641
2021-01-08,25.1282
2021-01-09,23.07692
2021-01-10,28.20512
2021-01-11,24.10256
2021-01-12,23.58974
2021-01-13,25.1282
2021-01-14,35.89743
2021-01-15,25.1282
2021-01-16,16.41025
2021-01-17,22.05128
2021-01-18,33.84615
2021-01-19,37.43589
2021-01-20,35.89743
2021-01-21,30.25641
2021-01-22,30.25641
2021-01-23,28.71794
2021-01-24,16.92307
2021-01-25,29.74358
2021-01-26,30.76923
2021-01-27,41.53846
2021-01-28,25.64102
2021-01-29,26.66666
2021-01-30,23.58974
2021-01-31,19.48717
2021-02-01,29.74358
2021-02-02,32.30769
2021-02-03,37.94871
2021-02-04,43.07692
2021-02-05,33.33333
2021-02-06,24.10256
2021-02-07,22.5641
2021-02-08,41.53846
2021-02-09,28.20512
2021-02-10,32.82051
2021-02-11,20.0
2021-02-12,13.33333
2021-02-13,18.46153
2021-02-14,27.6923
2021-02-15,32.30769
2021-02-16,37.94871
2021-02-17,26.15384
2021-02-18,28.71794
2021-02-19,25.1282
2021-02-20,21.53846
2021-02-21,13.33333
2021-02-22,19.48717
2021-02-23,29.74358
2021-02-24,34.87179
2021-02-25,37.43589
2021-02-26,22.5641
2021-02-27,27.17948
2021-02-28,22.05128
2021-03-01,34.35897
2021-03-02,41.02564
2021-03-03,37.43589
2021-03-04,31.28205
2021-03-05,24.61538
2021-03-06,23.58974
2021-03-07,20.0
2021-03-08,50.76923
2021-03-09,24.61538
2021-03-10,29.23076
2021-03-11,12.82051
2021-03-12,36.41025
2021-03-13,20.0
2021-03-14,18.46153
2021-03-15,31.79487
2021-03-16,32.30769
2021-03-17,27.17948
2021-03-18,30.76923
2021-03-19,20.51282
2021-03-20,10.25641
2021-03-21,17.94871
2021-03-22,32.82051
2021-03-23,25.64102
2021-03-24,25.1282
2021-03-25,30.25641
2021-03-26,19.48717
2021-03-27,21.02564
2021-03-28,22.5641
2021-03-29,28.71794
2021-03-30,24.10256
2021-03-31,29.74358
2021-04-01,24.10256
2021-04-02,28.20512
2021-04-03,16.92307
2021-04-04,15.38461
2021-04-05,30.76923
2021-04-06,29.23076
2021-04-07,21.02564
2021-04-08,25.64102
2021-04-09,22.05128
2021-04-10,14.35897
2021-04-11,11.28205
2021-04-12,47.6923
2021-04-13,45.1282
2021-04-14,38.46153
2021-04-15,34.87179
2021-04-16,38.46153
2021-04-17,20.51282
2021-04-18,15.89743
2021-04-19,32.30769
2021-04-20,35.38461
2021-04-21,26.15384
2021-04-22,27.6923
2021-04-23,42.05128
2021-04-24,11.79487
2021-04-25,12.30769
2021-04-26,26.66666
2021-04-27,30.25641
2021-04-28,33.33333
2021-04-29,24.10256
2021-04-30,26.66666
2021-05-01,11.79487
2021-05-02,14.35897
2021-05-03,21.02564
2021-05-04,28.20512
2021-05-05,28.20512
2021-05-06,23.58974
2021-05-07,27.6923
2021-05-08,14.35897
2021-05-09,12.30769
2021-05-10,32.82051
2021-05-11,50.25641
2021-05-12,27.17948
2021-05-13,39.48717
2021-05-14,18.97435
2021-05-15,13.33333
2021-05-16,13.33333
2021-05-17,25.64102
2021-05-18,22.05128
2021-05-19,13.33333
2021-05-20,22.5641
2021-05-21,31.28205
2021-05-22,13.33333
2021-05-23,12.82051
2021-05-24,30.76923
2021-05-25,18.46153
2021-05-26,28.71794
2021-05-27,25.1282
2021-05-28,17.94871
2021-05-29,17.94871
2021-05-30,16.41025
2021-05-31,28.20512
2021-06-01,24.10256
2021-06-02,20.0
2021-06-03,24.61538
2021-06-04,15.89743
2021-06-05,9.74358
2021-06-06,12.30769
2021-06-07,17.43589
2021-06-08,30.25641
2021-06-09,16.92307
2021-06-10,14.87179
2021-06-11,18.46153
2021-06-12,8.20512
2021-06-13,12.30769
2021-06-14,19.48717
2021-06-15,20.0
2021-06-16,20.51282
2021-06-17,16.41025
2021-06-18,13.84615
2021-06-19,12.30769
2021-06-20,9.74358
2021-06-21,11.79487
2021-06-22,16.92307
2021-06-23,22.5641
2021-06-24,17.94871
2021-06-25,15.89743
2021-06-26,7.6923
2021-06-27,7.6923
2021-06-28,16.92307
2021-06-29,18.46153
2021-06-30,17.43589
2021-07-01,15.38461
2021-07-02,15.38461
2021-07-03,10.25641
2021-07-04,17.94871
2021-07-05,20.51282
2021-07-06,14.35897
2021-07-07,22.05128
2021-07-08,15.89743
2021-07-09,9.74358
2021-07-10,12.82051
2021-07-11,11.28205
2021-07-12,13.33333
2021-07-13,13.84615
2021-07-14,22.05128
2021-07-15,24.10256
2021-07-16,20.51282
2021-07-17,12.82051
2021-07-18,17.94871
2021-07-19,20.0
2021-07-20,13.33333
2021-07-21,17.43589
2021-07-22,13.84615
2021-07-23,21.02564
2021-07-24,10.25641
2021-07-25,8.71794
2021-07-26,16.92307
2021-07-27,19.48717
2021-07-28,22.5641
2021-07-29,23.07692
2021-07-30,11.28205
2021-07-31,10.25641
2021-08-01,14.35897
2021-08-02,15.89743
2021-08-03,21.02564
2021-08-04,21.53846
2021-08-05,28.20512
2021-08-06,24.61538
2021-08-07,7.17948
2021-08-08,17.43589
2021-08-09,30.76923
2021-08-10,19.48717
2021-08-11,18.46153
2021-08-12,20.0
2021-08-13,16.92307
2021-08-14,28.71794
2021-08-15,24.10256
2021-08-16,15.89743
2021-08-17,38.97435
2021-08-18,52.30769
2021-08-19,36.92307
2021-08-20,23.58974
2021-08-21,20.0
2021-08-22,9.23076
2021-08-23,38.46153
2021-08-24,27.6923
2021-08-25,21.02564
2021-08-26,18.97435
2021-08-27,20.51282
2021-08-28,10.25641
2021-08-29,17.94871
2021-08-30,29.23076
2021-08-31,31.28205
2021-09-01,22.5641
2021-09-02,22.5641
2021-09-03,23.07692
2021-09-04,23.07692
2021-09-05,12.82051
2021-09-06,22.05128
2021-09-07,15.38461
2021-09-08,9.23076
2021-09-09,15.89743
2021-09-10,24.61538
2021-09-11,14.35897
2021-09-12,8.20512
2021-09-13,18.97435
2021-09-14,16.41025
2021-09-15,14.87179
2021-09-16,20.0
2021-09-17,13.33333
2021-09-18,8.71794
2021-09-19,8.71794
2021-09-20,8.71794
2021-09-21,10.25641
2021-09-22,12.30769
2021-09-23,27.17948
2021-09-24,19.48717
2021-09-25,17.43589
2021-09-26,23.07692
2021-09-27,32.30769
2021-09-28,31.79487
2021-09-29,20.0
2021-09-30,26.15384
2021-10-01,25.64102
2021-10-02,13.84615
2021-10-03,16.41025
2021-10-04,18.97435
2021-10-05,22.5641
2021-10-06,29.74358
2021-10-07,23.58974
2021-10-08,20.51282
2021-10-09,10.25641
2021-10-10,12.82051
2021-10-11,14.87179
2021-10-12,24.10256
2021-10-13,27.17948
2021-10-14,18.97435
2021-10-15,13.33333
2021-10-16,7.6923
2021-10-17,13.33333
2021-10-18,17.43589
2021-10-19,24.61538
2021-10-20,16.41025
2021-10-21,21.02564
2021-10-22,20.51282
2021-10-23,11.28205
2021-10-24,21.02564
2021-10-25,22.05128
2021-10-26,17.43589
2021-10-27,23.58974
2021-10-28,17.43589
2021-10-29,20.0
2021-10-30,12.82051
2021-10-31,13.84615
2021-11-01,20.51282
2021-11-02,14.87179
2021-11-03,19.48717
2021-11-04,25.1282
2021-11-05,27.6923
2021-11-06,6.66666
2021-11-07,9.23076
2021-11-08,25.64102
2021-11-09,18.46153
2021-11-10,22.5641
2021-11-11,12.30769
2021-11-12,18.46153
2021-11-13,9.23076
2021-11-14,15.38461
2021-11-15,17.94871
2021-11-16,16.92307
2021-11-17,22.05128
2021-11-18,15.89743
2021-11-19,23.07692
2021-11-20,13.84615
2021-11-21,14.35897
2021-11-22,31.28205
2021-11-23,15.89743
2021-11-24,16.92307
2021-11-25,12.82051
2021-11-26,16.41025
2021-11-27,9.23076
2021-11-28,9.23076
2021-11-29,17.94871
2021-11-30,21.02564
2021-12-01,28.20512
2021-12-02,20.0
2021-12-03,15.38461
2021-12-04,12.30769
2021-12-05,13.84615
2021-12-06,25.1282
2021-12-07,21.53846
2021-12-08,27.17948
2021-12-09,22.05128
2021-12-10,17.94871
2021-12-11,16.41025
2021-12-12,13.84615
2021-12-13,25.1282
2021-12-14,25.1282
2021-12-15,32.30769
2021-12-16,29.74358
2021-12-17,14.87179
2021-12-18,17.43589
2021-12-19,12.82051
2021-12-20,24.61538
2021-12-21,19.48717
2021-12-22,16.92307
2021-12-23,16.41025
2021-12-24,16.41025
2021-12-25,11.28205
2021-12-26,5.64102
2021-12-27,19.48717
2021-12-28,31.28205
2021-12-29,25.1282
2021-12-30,18.97435
2021-12-31,16.41025
2022-01-01,18.46153
2022-01-02,14.87179
2022-01-03,22.5641
2022-01-04,15.38461
2022-01-05,28.20512
2022-01-06,16.41025
2022-01-07,23.07692
2022-01-08,16.41025
2022-01-09,18.97435
2022-01-10,25.1282
2022-01-11,34.87179
2022-01-12,12.82051
2022-01-13,16.41025
2022-01-14,15.38461
2022-01-15,13.33333
2022-01-16,15.38461
2022-01-17,28.71794
2022-01-18,18.46153
2022-01-19,18.97435
2022-01-20,15.89743
2022-01-21,23.07692
2022-01-22,15.38461
2022-01-23,21.53846
2022-01-24,29.74358
2022-01-25,22.05128
2022-01-26,31.79487
2022-01-27,24.61538
2022-01-28,23.58974
2022-01-29,13.33333
2022-01-30,8.20512
2022-01-31,6.66666
2022-02-01,15.38461
2022-02-02,24.61538
2022-02-03,35.38461
2022-02-04,28.71794
2022-02-05,18.46153
2022-02-06,22.5641
2022-02-07,28.20512
2022-02-08,30.25641
2022-02-09,30.76923
2022-02-10,26.15384
2022-02-11,23.07692
2022-02-12,17.43589
2022-02-13,27.17948
2022-02-14,35.38461
2022-02-15,39.48717
2022-02-16,39.48717
2022-02-17,30.25641
2022-02-18,33.33333
2022-02-19,11.79487
2022-02-20,21.53846
2022-02-21,19.48717
2022-02-22,30.76923
2022-02-23,28.71794
2022-02-24,22.5641
2022-02-25,21.02564
2022-02-26,17.43589
2022-02-27,14.87179
2022-02-28,16.41025
2022-03-01,23.07692
2022-03-02,25.64102
2022-03-03,24.10256
2022-03-04,23.58974
2022-03-05,19.48717
2022-03-06,22.5641
2022-03-07,25.64102
2022-03-08,20.51282
2022-03-09,18.46153
2022-03-10,28.20512
2022-03-11,26.66666
2022-03-12,24.10256
2022-03-13,16.41025
2022-03-14,26.66666
2022-03-15,21.02564
2022-03-16,21.53846
2022-03-17,24.61538
2022-03-18,23.58974
2022-03-19,16.92307
2022-03-20,18.97435
2022-03-21,27.17948
2022-03-22,22.5641
2022-03-23,24.10256
2022-03-24,23.58974
2022-03-25,29.23076
2022-03-26,17.94871
2022-03-27,18.97435
2022-03-28,19.48717
2022-03-29,100.0
2022-03-30,73.84615
2022-03-31,99.48717
2022-04-01,84.61538
2022-04-02,58.46153
2022-04-03,77.43589
2022-04-04,85.1282
2022-04-05,93.33333
2022-04-06,36.92307
2022-04-07,24.10256
2022-04-08,15.38461
2022-04-09,12.30769
2022-04-10,22.5641
2022-04-11,22.5641
2022-04-12,17.94871
2022-04-13,29.23076
2022-04-14,14.87179
2022-04-15,15.89743
2022-04-16,16.41025
2022-04-17,23.07692
2022-04-18,36.92307
2022-04-19,25.64102
2022-04-20,22.5641
2022-04-21,34.87179
2022-04-22,26.66666
2022-04-23,19.48717
2022-04-24,15.89743
2022-04-25,21.02564
2022-04-26,28.20512
2022-04-27,21.53846
2022-04-28,26.66666
2022-04-29,18.97435
2022-04-30,12.82051
2022-05-01,11.28205
2022-05-02,23.07692
2022-05-03,28.20512
2022-05-04,25.64102
2022-05-05,6.66666
2022-05-06,21.53846
2022-05-07,9.23076
2022-05-08,22.05128
2022-05-09,23.07692
2022-05-10,24.61538
2022-05-11,20.51282
2022-05-12,24.10256
2022-05-13,12.82051
2022-05-14,15.89743
2022-05-15,12.30769
2022-05-16,24.61538
2022-05-17,22.05128
2022-05-18,21.02564
2022-05-19,16.92307
2022-05-20,6.66666
2022-05-21,17.43589
2022-05-22,18.46153
2022-05-23,23.07692
2022-05-24,26.66666
2022-05-25,37.94871
2022-05-26,30.25641
2022-05-27,20.51282
2022-05-28,11.28205
2022-05-29,15.89743
2022-05-30,27.17948
2022-05-31,22.05128
2022-06-01,15.38461
2022-06-02,10.76923
2022-06-03,15.89743
2022-06-04,16.92307
2022-06-05,11.79487
2022-06-06,16.41025
2022-06-07,25.64102
2022-06-08,18.46153
2022-06-09,18.46153
2022-06-10,22.5641
2022-06-11,9.23076
2022-06-12,16.41025
2022-06-13,29.23076
2022-06-14,21.02564
2022-06-15,24.10256
2022-06-16,27.6923
2022-06-17,13.84615
2022-06-18,12.82051
2022-06-19,16.41025
2022-06-20,26.66666
2022-06-21,25.64102
2022-06-22,21.02564
2022-06-23,16.92307
2022-06-24,13.84615
2022-06-25,13.33333
2022-06-26,14.87179
2022-06-27,23.58974
2022-06-28,18.97435
2022-06-29,20.0
2022-06-30,20.0
2022-07-01,15.89743
2022-07-02,11.28205
2022-07-03,7.17948
2022-07-04,15.38461
2022-07-05,21.02564
2022-07-06,15.38461
2022-07-07,20.51282
2022-07-08,16.92307
2022-07-09,14.35897
2022-07-10,17.94871
2022-07-11,21.53846
2022-07-12,20.0
2022-07-13,14.87179
2022-07-14,19.48717
2022-07-15,20.51282
2022-07-16,8.71794
2022-07-17,7.6923
2022-07-18,21.53846
2022-07-19,16.41025
2022-07-20,22.05128
2022-07-21,15.89743
2022-07-22,16.41025
2022-07-23,13.33333
2022-07-24,9.23076
2022-07-25,21.53846
2022-07-26,24.61538
2022-07-27,17.94871
2022-07-28,28.71794
2022-07-29,33.33333
2022-07-30,17.43589
2022-07-31,18.46153
2022-08-01,27.6923
2022-08-02,31.28205
2022-08-03,20.51282
2022-08-04,20.0
2022-08-05,21.02564
2022-08-06,14.35897
2022-08-07,27.17948
2022-08-08,37.43589
2022-08-09,23.58974
2022-08-10,24.61538
2022-08-11,25.64102
2022-08-12,24.10256
2022-08-13,15.89743
2022-08-14,15.38461
2022-08-15,20.51282
2022-08-16,25.1282
2022-08-17,22.5641
2022-08-18,27.17948
2022-08-19,25.64102
2022-08-20,18.97435
2022-08-21,22.5641
2022-08-22,21.02564
2022-08-23,35.89743
2022-08-24,30.25641
2022-08-25,20.51282
2022-08-26,16.41025
2022-08-27,9.23076
2022-08-28,11.28205
2022-08-29,30.76923
2022-08-30,29.23076
2022-08-31,28.71794
2022-09-01,18.46153
2022-09-02,24.10256
2022-09-03,11.79487
2022-09-04,13.33333
2022-09-05,13.33333
2022-09-06,22.05128
2022-09-07,15.89743
2022-09-08,13.84615
2022-09-09,11.79487
2022-09-10,9.74358
2022-09-11,13.84615
2022-09-12,17.94871
2022-09-13,25.64102
2022-09-14,33.33333
2022-09-15,24.61538
2022-09-16,18.97435
2022-09-17,18.46153
2022-09-18,22.05128
2022-09-19,32.82051
2022-09-20,24.61538
2022-09-21,20.0
2022-09-22,16.41025
2022-09-23,16.92307
2022-09-24,10.25641
2022-09-25,15.38461
2022-09-26,41.02564
2022-09-27,27.17948
2022-09-28,34.35897
2022-09-29,31.28205
2022-09-30,28.20512
2022-10-01,19.48717
2022-10-02,26.15384
2022-10-03,26.66666
2022-10-04,35.38461
2022-10-05,34.87179
2022-10-06,30.76923
2022-10-07,28.20512
2022-10-08,18.97435
2022-10-09,16.41025
2022-10-10,20.0
2022-10-11,26.15384
2022-10-12,24.10256
2022-10-13,36.92307
2022-10-14,18.46153
2022-10-15,15.89743
2022-10-16,17.94871
2022-10-17,23.07692
2022-10-18,23.58974
2022-10-19,26.66666
2022-10-20,31.28205
2022-10-21,17.43589
2022-10-22,15.89743
2022-10-23,18.97435
2022-10-24,21.02564
2022-10-25,34.35897
2022-10-26,25.64102
2022-10-27,24.10256
2022-10-28,20.51282
2022-10-29,11.79487
2022-10-30,8.20512
2022-10-31,32.30769
2022-11-01,27.6923
2022-11-02,28.71794
2022-11-03,21.53846
2022-11-04,26.15384
2022-11-05,15.89743
2022-11-06,15.38461
2022-11-07,35.38461
2022-11-08,38.46153
2022-11-09,36.92307
2022-11-10,32.30769
2022-11-11,18.97435
2022-11-12,11.79487
2022-11-13,27.17948
2022-11-14,37.43589
2022-11-15,43.58974
2022-11-16,40.51282
2022-11-17,38.97435
2022-11-18,21.53846
2022-11-19,15.89743
2022-11-20,20.0
2022-11-21,30.76923
2022-11-22,42.5641
2022-11-23,33.33333
2022-11-24,23.58974
2022-11-25,32.82051
2022-11-26,23.07692
2022-11-27,25.64102
2022-11-28,41.02564
2022-11-29,33.33333
2022-11-30,31.79487
2022-12-01,27.6923
2022-12-02,30.25641
2022-12-03,14.87179
2022-12-04,16.92307
2022-12-05,24.61538
2022-12-06,22.5641
2022-12-07,25.64102
2022-12-08,36.41025
2022-12-09,26.66666
2022-12-10,20.0
2022-12-11,15.38461
2022-12-12,32.30769
2022-12-13,30.76923
2022-12-14,21.53846
2022-12-15,29.23076
2022-12-16,36.92307
2022-12-17,26.15384
2022-12-18,21.02564
2022-12-19,31.79487
2022-12-20,27.6923
2022-12-21,26.66666
2022-12-22,28.20512
2022-12-23,14.87179
2022-12-24,15.38461
2022-12-25,20.0
2022-12-26,38.46153
2022-12-27,27.6923
2022-12-28,45.1282
2022-12-29,38.97435
2022-12-30,18.46153
2022-12-31,12.30769
2023-01-01,21.53846
2023-01-02,38.46153
2023-01-03,44.10256
2023-01-04,38.97435
2023-01-05,27.17948
2023-01-06,23.58974
2023-01-07,19.48717
2023-01-08,34.87179
2023-01-09,39.48717
2023-01-10,46.66666
2023-01-11,34.87179
2023-01-12,39.48717
2023-01-13,20.51282
2023-01-14,30.25641
2023-01-15,41.02564
2023-01-16,35.89743
2023-01-17,44.10256
2023-01-18,33.84615
2023-01-19,26.15384
2023-01-20,25.64102
2023-01-21,14.87179
2023-01-22,15.38461
2023-01-23,18.46153
2023-01-24,27.17948
2023-01-25,31.79487
2023-01-26,41.02564
2023-01-27,31.28205
2023-01-28,24.10256
2023-01-29,33.84615
2023-01-30,37.94871
2023-01-31,42.5641
2023-02-01,34.35897
2023-02-02,38.46153
2023-02-03,46.66666
2023-02-04,37.43589
2023-02-05,33.33333
2023-02-06,42.5641
2023-02-07,42.05128
2023-02-08,61.53846
2023-02-09,42.05128
2023-02-10,31.79487
2023-02-11,26.66666
2023-02-12,28.20512
2023-02-13,46.66666
2023-02-14,33.33333
2023-02-15,38.97435
2023-02-16,31.79487
2023-02-17,26.15384
2023-02-18,29.74358
2023-02-19,25.64102
2023-02-20,37.43589
2023-02-21,35.38461
2023-02-22,36.41025
2023-02-23,28.71794
2023-02-24,29.23076
2023-02-25,27.17948
2023-02-26,20.51282
2023-02-27,20.0
2023-02-28,31.28205
2023-03-01,22.5641
2023-03-02,37.94871
2023-03-03,26.15384
2023-03-04,21.53846
2023-03-05,27.17948
2023-03-06,36.41025
2023-03-07,33.33333
2023-03-08,31.28205
2023-03-09,34.35897
2023-03-10,29.74358
2023-03-11,23.58974
2023-03-12,10.25641
2023-03-13,27.17948
2023-03-14,22.05128
2023-03-15,33.84615
2023-03-16,32.30769
2023-03-17,23.58974
2023-03-18,11.28205
2023-03-19,23.58974
2023-03-20,38.46153
2023-03-21,33.84615
2023-03-22,28.71794
2023-03-23,25.64102
2023-03-24,22.05128
2023-03-25,20.0
2023-03-26,20.0
2023-03-27,27.6923
2023-03-28,29.74358
2023-03-29,30.25641
2023-03-30,24.10256
2023-03-31,19.48717
2023-04-01,15.89743
2023-04-02,14.87179
2023-04-03,25.64102
2023-04-04,28.20512
2023-04-05,22.05128
2023-04-06,38.46153
2023-04-07,27.6923
2023-04-08,11.28205
2023-04-09,15.38461
2023-04-10,29.23076
2023-04-11,32.82051
2023-04-12,32.82051
2023-04-13,21.53846
2023-04-14,20.51282
2023-04-15,21.53846
2023-04-16,16.41025
2023-04-17,46.66666
2023-04-18,29.23076
2023-04-19,31.28205
2023-04-20,42.5641
2023-04-21,22.05128
2023-04-22,17.43589
2023-04-23,17.94871
2023-04-24,24.61538
2023-04-25,38.97435
2023-04-26,34.87179
2023-04-27,24.61538
2023-04-28,25.1282
2023-04-29,11.79487
2023-04-30,16.92307
2023-05-01,25.1282
2023-05-02,31.79487
2023-05-03,23.58974
2023-05-04,27.17948
2023-05-05,16.92307
2023-05-06,14.35897
2023-05-07,10.25641
2023-05-08,28.20512
2023-05-09,29.23076
2023-05-10,32.30769
2023-05-11,29.23076
2023-05-12,24.10256
2023-05-13,15.89743
2023-05-14,17.43589
2023-05-15,24.61538
2023-05-16,40.0
2023-05-17,22.5641
2023-05-18,23.07692
2023-05-19,22.5641
2023-05-20,14.35897
2023-05-21,15.38461
2023-05-22,28.71794
2023-05-23,27.17948
2023-05-24,24.61538
2023-05-25,23.07692
2023-05-26,20.0
2023-05-27,10.76923
2023-05-28,18.46153
2023-05-29,21.02564
2023-05-30,27.17948
2023-05-31,24.61538
2023-06-01,24.61538
2023-06-02,21.53846
