date,골프어플
2021-05-08,17.42424
2021-05-09,20.45454
2021-05-10,21.21212
2021-05-11,25.75757
2021-05-12,19.69696
2021-05-13,26.51515
2021-05-14,18.18181
2021-05-15,18.18181
2021-05-16,21.96969
2021-05-17,27.27272
2021-05-18,20.45454
2021-05-19,20.45454
2021-05-20,23.48484
2021-05-21,15.15151
2021-05-22,25.0
2021-05-23,24.24242
2021-05-24,26.51515
2021-05-25,22.72727
2021-05-26,18.18181
2021-05-27,22.72727
2021-05-28,14.39393
2021-05-29,18.93939
2021-05-30,19.69696
2021-05-31,27.27272
2021-06-01,25.75757
2021-06-02,17.42424
2021-06-03,27.27272
2021-06-04,31.0606
2021-06-05,22.72727
2021-06-06,23.48484
2021-06-07,31.81818
2021-06-08,18.18181
2021-06-09,20.45454
2021-06-10,16.66666
2021-06-11,21.21212
2021-06-12,19.69696
2021-06-13,25.75757
2021-06-14,21.21212
2021-06-15,18.93939
2021-06-16,21.96969
2021-06-17,28.0303
2021-06-18,21.21212
2021-06-19,15.15151
2021-06-20,31.81818
2021-06-21,36.36363
2021-06-22,26.51515
2021-06-23,18.93939
2021-06-24,28.78787
2021-06-25,27.27272
2021-06-26,21.96969
2021-06-27,27.27272
2021-06-28,22.72727
2021-06-29,22.72727
2021-06-30,24.24242
2021-07-01,15.90909
2021-07-02,27.27272
2021-07-03,8.33333
2021-07-04,26.51515
2021-07-05,17.42424
2021-07-06,16.66666
2021-07-07,31.81818
2021-07-08,24.24242
2021-07-09,19.69696
2021-07-10,14.39393
2021-07-11,17.42424
2021-07-12,25.75757
2021-07-13,14.39393
2021-07-14,20.45454
2021-07-15,17.42424
2021-07-16,21.21212
2021-07-17,19.69696
2021-07-18,28.0303
2021-07-19,23.48484
2021-07-20,21.21212
2021-07-21,22.72727
2021-07-22,18.93939
2021-07-23,23.48484
2021-07-24,20.45454
2021-07-25,34.0909
2021-07-26,19.69696
2021-07-27,28.78787
2021-07-28,24.24242
2021-07-29,26.51515
2021-07-30,18.93939
2021-07-31,17.42424
2021-08-01,16.66666
2021-08-02,19.69696
2021-08-03,15.15151
2021-08-04,18.93939
2021-08-05,27.27272
2021-08-06,25.75757
2021-08-07,18.18181
2021-08-08,27.27272
2021-08-09,24.24242
2021-08-10,18.93939
2021-08-11,24.24242
2021-08-12,36.36363
2021-08-13,30.30303
2021-08-14,18.93939
2021-08-15,15.90909
2021-08-16,29.54545
2021-08-17,43.18181
2021-08-18,49.24242
2021-08-19,35.60606
2021-08-20,32.57575
2021-08-21,25.75757
2021-08-22,26.51515
2021-08-23,25.75757
2021-08-24,43.18181
2021-08-25,33.33333
2021-08-26,28.0303
2021-08-27,31.0606
2021-08-28,37.12121
2021-08-29,50.75757
2021-08-30,40.15151
2021-08-31,34.84848
2021-09-01,25.0
2021-09-02,27.27272
2021-09-03,17.42424
2021-09-04,33.33333
2021-09-05,25.0
2021-09-06,20.45454
2021-09-07,25.75757
2021-09-08,29.54545
2021-09-09,23.48484
2021-09-10,23.48484
2021-09-11,28.78787
2021-09-12,31.81818
2021-09-13,34.84848
2021-09-14,21.21212
2021-09-15,40.15151
2021-09-16,28.78787
2021-09-17,29.54545
2021-09-18,27.27272
2021-09-19,34.0909
2021-09-20,25.75757
2021-09-21,33.33333
2021-09-22,24.24242
2021-09-23,25.75757
2021-09-24,37.12121
2021-09-25,25.0
2021-09-26,43.93939
2021-09-27,30.30303
2021-09-28,27.27272
2021-09-29,23.48484
2021-09-30,28.78787
2021-10-01,32.57575
2021-10-02,21.21212
2021-10-03,33.33333
2021-10-04,27.27272
2021-10-05,38.63636
2021-10-06,33.33333
2021-10-07,33.33333
2021-10-08,33.33333
2021-10-09,21.21212
2021-10-10,21.21212
2021-10-11,24.24242
2021-10-12,28.78787
2021-10-13,30.30303
2021-10-14,25.75757
2021-10-15,24.24242
2021-10-16,23.48484
2021-10-17,20.45454
2021-10-18,15.90909
2021-10-19,28.0303
2021-10-20,21.96969
2021-10-21,24.24242
2021-10-22,28.0303
2021-10-23,26.51515
2021-10-24,28.78787
2021-10-25,16.66666
2021-10-26,28.78787
2021-10-27,19.69696
2021-10-28,21.96969
2021-10-29,17.42424
2021-10-30,18.18181
2021-10-31,21.96969
2021-11-01,19.69696
2021-11-02,29.54545
2021-11-03,21.96969
2021-11-04,21.96969
2021-11-05,22.72727
2021-11-06,27.27272
2021-11-07,22.72727
2021-11-08,21.96969
2021-11-09,23.48484
2021-11-10,13.63636
2021-11-11,20.45454
2021-11-12,26.51515
2021-11-13,21.21212
2021-11-14,16.66666
2021-11-15,22.72727
2021-11-16,17.42424
2021-11-17,20.45454
2021-11-18,18.18181
2021-11-19,12.12121
2021-11-20,17.42424
2021-11-21,23.48484
2021-11-22,25.0
2021-11-23,14.39393
2021-11-24,12.12121
2021-11-25,25.75757
2021-11-26,21.21212
2021-11-27,18.18181
2021-11-28,12.12121
2021-11-29,15.90909
2021-11-30,20.45454
2021-12-01,15.15151
2021-12-02,12.12121
2021-12-03,6.81818
2021-12-04,23.48484
2021-12-05,12.12121
2021-12-06,20.45454
2021-12-07,12.12121
2021-12-08,30.30303
2021-12-09,21.96969
2021-12-10,17.42424
2021-12-11,17.42424
2021-12-12,18.93939
2021-12-13,17.42424
2021-12-14,15.15151
2021-12-15,9.0909
2021-12-16,9.0909
2021-12-17,14.39393
2021-12-18,8.33333
2021-12-19,15.15151
2021-12-20,14.39393
2021-12-21,8.33333
2021-12-22,19.69696
2021-12-23,11.36363
2021-12-24,15.15151
2021-12-25,13.63636
2021-12-26,13.63636
2021-12-27,9.84848
2021-12-28,8.33333
2021-12-29,14.39393
2021-12-30,7.57575
2021-12-31,4.54545
2022-01-01,9.0909
2022-01-02,15.15151
2022-01-03,16.66666
2022-01-04,12.12121
2022-01-05,15.90909
2022-01-06,13.63636
2022-01-07,12.87878
2022-01-08,17.42424
2022-01-09,9.0909
2022-01-10,12.12121
2022-01-11,21.21212
2022-01-12,16.66666
2022-01-13,7.57575
2022-01-14,10.60606
2022-01-15,9.84848
2022-01-16,12.87878
2022-01-17,7.57575
2022-01-18,12.12121
2022-01-19,11.36363
2022-01-20,17.42424
2022-01-21,16.66666
2022-01-22,9.0909
2022-01-23,9.0909
2022-01-24,15.15151
2022-01-25,17.42424
2022-01-26,14.39393
2022-01-27,18.18181
2022-01-28,19.69696
2022-01-29,16.66666
2022-01-30,11.36363
2022-01-31,21.96969
2022-02-01,16.66666
2022-02-02,12.12121
2022-02-03,14.39393
2022-02-04,13.63636
2022-02-05,12.87878
2022-02-06,25.0
2022-02-07,22.72727
2022-02-08,21.21212
2022-02-09,21.96969
2022-02-10,19.69696
2022-02-11,12.12121
2022-02-12,13.63636
2022-02-13,21.96969
2022-02-14,19.69696
2022-02-15,20.45454
2022-02-16,19.69696
2022-02-17,26.51515
2022-02-18,26.51515
2022-02-19,26.51515
2022-02-20,27.27272
2022-02-21,34.84848
2022-02-22,24.24242
2022-02-23,21.96969
2022-02-24,26.51515
2022-02-25,21.21212
2022-02-26,28.78787
2022-02-27,20.45454
2022-02-28,22.72727
2022-03-01,18.18181
2022-03-02,20.45454
2022-03-03,26.51515
2022-03-04,25.75757
2022-03-05,13.63636
2022-03-06,25.0
2022-03-07,22.72727
2022-03-08,25.0
2022-03-09,18.93939
2022-03-10,11.36363
2022-03-11,29.54545
2022-03-12,23.48484
2022-03-13,18.93939
2022-03-14,26.51515
2022-03-15,20.45454
2022-03-16,22.72727
2022-03-17,14.39393
2022-03-18,22.72727
2022-03-19,15.90909
2022-03-20,28.78787
2022-03-21,24.24242
2022-03-22,17.42424
2022-03-23,22.72727
2022-03-24,25.0
2022-03-25,33.33333
2022-03-26,23.48484
2022-03-27,28.0303
2022-03-28,29.54545
2022-03-29,26.51515
2022-03-30,28.78787
2022-03-31,30.30303
2022-04-01,30.30303
2022-04-02,30.30303
2022-04-03,21.21212
2022-04-04,29.54545
2022-04-05,29.54545
2022-04-06,21.21212
2022-04-07,27.27272
2022-04-08,28.0303
2022-04-09,24.24242
2022-04-10,21.96969
2022-04-11,25.75757
2022-04-12,29.54545
2022-04-13,28.0303
2022-04-14,27.27272
2022-04-15,21.21212
2022-04-16,23.48484
2022-04-17,17.42424
2022-04-18,30.30303
2022-04-19,100.0
2022-04-20,26.51515
2022-04-21,29.54545
2022-04-22,31.81818
2022-04-23,19.69696
2022-04-24,32.57575
2022-04-25,23.48484
2022-04-26,34.0909
2022-04-27,33.33333
2022-04-28,27.27272
2022-04-29,24.24242
2022-04-30,23.48484
2022-05-01,29.54545
2022-05-02,26.51515
2022-05-03,31.0606
2022-05-04,25.75757
2022-05-05,38.63636
2022-05-06,21.21212
2022-05-07,25.75757
2022-05-08,31.0606
2022-05-09,32.57575
2022-05-10,37.12121
2022-05-11,29.54545
2022-05-12,25.75757
2022-05-13,24.24242
2022-05-14,31.81818
2022-05-15,28.78787
2022-05-16,31.0606
2022-05-17,24.24242
2022-05-18,25.75757
2022-05-19,26.51515
2022-05-20,32.57575
2022-05-21,23.48484
2022-05-22,30.30303
2022-05-23,26.51515
2022-05-24,36.36363
2022-05-25,20.45454
2022-05-26,37.87878
2022-05-27,31.0606
2022-05-28,24.24242
2022-05-29,25.0
2022-05-30,28.78787
2022-05-31,31.81818
2022-06-01,42.42424
2022-06-02,27.27272
2022-06-03,25.0
2022-06-04,32.57575
2022-06-05,32.57575
2022-06-06,18.93939
2022-06-07,28.78787
2022-06-08,27.27272
2022-06-09,40.15151
2022-06-10,24.24242
2022-06-11,18.93939
2022-06-12,27.27272
2022-06-13,31.0606
2022-06-14,25.0
2022-06-15,21.21212
2022-06-16,25.75757
2022-06-17,25.0
2022-06-18,20.45454
2022-06-19,29.54545
2022-06-20,24.24242
2022-06-21,25.75757
2022-06-22,22.72727
2022-06-23,22.72727
2022-06-24,20.45454
2022-06-25,34.84848
2022-06-26,17.42424
2022-06-27,30.30303
2022-06-28,31.0606
2022-06-29,20.45454
2022-06-30,33.33333
2022-07-01,22.72727
2022-07-02,24.24242
2022-07-03,18.93939
2022-07-04,21.96969
2022-07-05,27.27272
2022-07-06,19.69696
2022-07-07,15.90909
2022-07-08,16.66666
2022-07-09,21.96969
2022-07-10,12.87878
2022-07-11,22.72727
2022-07-12,22.72727
2022-07-13,16.66666
2022-07-14,27.27272
2022-07-15,15.90909
2022-07-16,28.0303
2022-07-17,25.75757
2022-07-18,20.45454
2022-07-19,18.18181
2022-07-20,22.72727
2022-07-21,21.96969
2022-07-22,25.75757
2022-07-23,21.21212
2022-07-24,20.45454
2022-07-25,26.51515
2022-07-26,33.33333
2022-07-27,28.78787
2022-07-28,24.24242
2022-07-29,12.87878
2022-07-30,16.66666
2022-07-31,15.90909
2022-08-01,27.27272
2022-08-02,26.51515
2022-08-03,18.18181
2022-08-04,24.24242
2022-08-05,25.75757
2022-08-06,16.66666
2022-08-07,20.45454
2022-08-08,18.93939
2022-08-09,19.69696
2022-08-10,15.90909
2022-08-11,25.0
2022-08-12,28.78787
2022-08-13,14.39393
2022-08-14,23.48484
2022-08-15,21.21212
2022-08-16,20.45454
2022-08-17,20.45454
2022-08-18,23.48484
2022-08-19,20.45454
2022-08-20,26.51515
2022-08-21,21.96969
2022-08-22,25.0
2022-08-23,21.21212
2022-08-24,25.75757
2022-08-25,25.0
2022-08-26,29.54545
2022-08-27,16.66666
2022-08-28,21.96969
2022-08-29,18.93939
2022-08-30,20.45454
2022-08-31,31.0606
2022-09-01,21.21212
2022-09-02,29.54545
2022-09-03,21.21212
2022-09-04,16.66666
2022-09-05,21.21212
2022-09-06,19.69696
2022-09-07,20.45454
2022-09-08,34.84848
2022-09-09,18.18181
2022-09-10,18.93939
2022-09-11,26.51515
2022-09-12,24.24242
2022-09-13,31.81818
2022-09-14,25.75757
2022-09-15,28.78787
2022-09-16,25.0
2022-09-17,21.21212
2022-09-18,25.0
2022-09-19,28.78787
2022-09-20,28.78787
2022-09-21,26.51515
2022-09-22,22.72727
2022-09-23,26.51515
2022-09-24,25.75757
2022-09-25,18.93939
2022-09-26,31.81818
2022-09-27,13.63636
2022-09-28,21.96969
2022-09-29,31.0606
2022-09-30,21.21212
2022-10-01,21.21212
2022-10-02,28.78787
2022-10-03,21.21212
2022-10-04,21.21212
2022-10-05,26.51515
2022-10-06,21.96969
2022-10-07,28.78787
2022-10-08,22.72727
2022-10-09,22.72727
2022-10-10,27.27272
2022-10-11,20.45454
2022-10-12,16.66666
2022-10-13,27.27272
2022-10-14,22.72727
2022-10-15,12.87878
2022-10-16,15.90909
2022-10-17,30.30303
2022-10-18,21.96969
2022-10-19,24.24242
2022-10-20,21.21212
2022-10-21,25.75757
2022-10-22,21.96969
2022-10-23,18.93939
2022-10-24,18.18181
2022-10-25,24.24242
2022-10-26,17.42424
2022-10-27,25.75757
2022-10-28,18.18181
2022-10-29,15.15151
2022-10-30,10.60606
2022-10-31,25.0
2022-11-01,22.72727
2022-11-02,16.66666
2022-11-03,9.84848
2022-11-04,25.0
2022-11-05,15.90909
2022-11-06,19.69696
2022-11-07,8.33333
2022-11-08,23.48484
2022-11-09,16.66666
2022-11-10,22.72727
2022-11-11,13.63636
2022-11-12,18.93939
2022-11-13,9.84848
2022-11-14,25.75757
2022-11-15,25.75757
2022-11-16,14.39393
2022-11-17,23.48484
2022-11-18,22.72727
2022-11-19,12.12121
2022-11-20,15.90909
2022-11-21,8.33333
2022-11-22,17.42424
2022-11-23,15.15151
2022-11-24,15.90909
2022-11-25,18.93939
2022-11-26,10.60606
2022-11-27,11.36363
2022-11-28,15.90909
2022-11-29,6.0606
2022-11-30,15.15151
2022-12-01,13.63636
2022-12-02,3.78787
2022-12-03,9.84848
2022-12-04,15.90909
2022-12-05,12.87878
2022-12-06,9.84848
2022-12-07,3.78787
2022-12-08,13.63636
2022-12-09,9.84848
2022-12-10,6.0606
2022-12-11,17.42424
2022-12-12,11.36363
2022-12-13,9.84848
2022-12-14,9.84848
2022-12-15,9.0909
2022-12-16,7.57575
2022-12-17,6.0606
2022-12-18,8.33333
2022-12-19,6.81818
2022-12-20,6.81818
2022-12-21,6.81818
2022-12-22,9.84848
2022-12-23,3.78787
2022-12-24,7.57575
2022-12-25,7.57575
2022-12-26,8.33333
2022-12-27,9.0909
2022-12-28,4.54545
2022-12-29,9.84848
2022-12-30,5.30303
2022-12-31,8.33333
2023-01-01,9.0909
2023-01-02,8.33333
2023-01-04,12.87878
2023-01-05,6.0606
2023-01-06,9.84848
2023-01-07,5.30303
2023-01-08,8.33333
2023-01-09,13.63636
2023-01-10,9.84848
2023-01-11,6.0606
2023-01-12,12.12121
2023-01-13,15.90909
2023-01-14,3.78787
2023-01-15,8.33333
2023-01-16,11.36363
2023-01-17,15.90909
2023-01-18,6.81818
2023-01-19,16.66666
2023-01-20,9.84848
2023-01-21,9.84848
2023-01-22,12.12121
2023-01-23,12.12121
2023-01-24,11.36363
2023-01-25,13.63636
2023-01-26,11.36363
2023-01-27,10.60606
2023-01-28,11.36363
2023-01-29,9.84848
2023-01-30,6.0606
2023-01-31,15.90909
2023-02-01,8.33333
2023-02-02,12.12121
2023-02-03,6.0606
2023-02-04,6.81818
2023-02-05,12.87878
2023-02-06,18.93939
2023-02-07,12.87878
2023-02-08,11.36363
2023-02-09,15.90909
2023-02-10,10.60606
2023-02-11,11.36363
2023-02-12,14.39393
2023-02-13,12.87878
2023-02-14,13.63636
2023-02-15,15.15151
2023-02-16,12.12121
2023-02-17,6.81818
2023-02-18,11.36363
2023-02-19,12.12121
2023-02-20,12.12121
2023-02-21,16.66666
2023-02-22,17.42424
2023-02-23,10.60606
2023-02-24,18.93939
2023-02-25,20.45454
2023-02-26,13.63636
2023-02-27,17.42424
2023-02-28,18.93939
2023-03-01,18.18181
2023-03-02,18.18181
2023-03-03,18.93939
2023-03-04,18.18181
2023-03-05,15.90909
2023-03-06,14.39393
2023-03-07,15.90909
2023-03-08,18.18181
2023-03-09,13.63636
2023-03-10,18.93939
2023-03-11,12.12121
2023-03-12,14.39393
2023-03-13,23.48484
2023-03-14,24.24242
2023-03-15,12.12121
2023-03-16,18.93939
2023-03-17,13.63636
2023-03-18,18.93939
2023-03-19,20.45454
2023-03-20,15.15151
2023-03-21,21.96969
2023-03-22,32.57575
2023-03-23,21.21212
2023-03-24,16.66666
2023-03-25,18.93939
2023-03-26,21.21212
2023-03-27,26.51515
2023-03-28,25.75757
2023-03-29,21.96969
2023-03-30,13.63636
2023-03-31,30.30303
2023-04-01,21.96969
2023-04-02,12.12121
2023-04-03,18.93939
2023-04-04,27.27272
2023-04-05,18.18181
2023-04-06,9.84848
2023-04-07,15.90909
2023-04-08,16.66666
2023-04-09,20.45454
2023-04-10,28.78787
2023-04-11,15.15151
2023-04-12,25.0
2023-04-13,19.69696
2023-04-14,13.63636
2023-04-15,21.96969
2023-04-16,26.51515
2023-04-17,26.51515
2023-04-18,24.24242
2023-04-19,20.45454
2023-04-20,23.48484
2023-04-21,20.45454
2023-04-22,11.36363
2023-04-23,18.18181
2023-04-24,25.75757
2023-04-25,24.24242
2023-04-26,23.48484
2023-04-27,24.24242
2023-04-28,21.96969
2023-04-29,18.93939
2023-04-30,26.51515
2023-05-01,17.42424
2023-05-02,15.15151
2023-05-03,26.51515
2023-05-04,25.75757
2023-05-05,20.45454
2023-05-06,15.90909
2023-05-07,17.42424
2023-05-08,26.51515
2023-05-09,27.27272
2023-05-10,21.96969
2023-05-11,21.96969
2023-05-12,16.66666
2023-05-13,24.24242
2023-05-14,21.21212
2023-05-15,17.42424
2023-05-16,28.78787
2023-05-17,18.93939
2023-05-18,21.96969
2023-05-19,18.93939
2023-05-20,15.90909
2023-05-21,21.96969
2023-05-22,30.30303
2023-05-23,21.96969
2023-05-24,27.27272
2023-05-25,25.0
2023-05-26,23.48484
2023-05-27,14.39393
2023-05-28,18.93939
2023-05-29,22.72727
2023-05-30,24.24242
2023-05-31,28.78787
2023-06-01,12.87878
2023-06-02,17.42424
2023-06-03,12.12121
2023-06-04,19.69696
2023-06-05,24.24242
2023-06-06,23.48484
2023-06-07,15.90909
