date,세계증시
2020-06-23,28.35549
2020-06-24,29.30264
2020-06-25,40.48682
2020-06-26,31.12823
2020-06-27,14.801
2020-06-28,4.81425
2020-06-29,28.20336
2020-06-30,33.64577
2020-07-01,33.06178
2020-07-02,30.71109
2020-07-03,26.38268
2020-07-04,10.35971
2020-07-05,4.49035
2020-07-06,21.29852
2020-07-07,32.42381
2020-07-08,30.46572
2020-07-09,28.74809
2020-07-10,27.58011
2020-07-11,10.59037
2020-07-12,3.58247
2020-07-13,17.99577
2020-07-14,31.68277
2020-07-15,30.96137
2020-07-16,30.55405
2020-07-17,27.03047
2020-07-18,10.11434
2020-07-19,3.39107
2020-07-20,19.34043
2020-07-21,26.63787
2020-07-22,26.60352
2020-07-23,26.25018
2020-07-24,27.50159
2020-07-25,11.69455
2020-07-26,4.02414
2020-07-27,18.4031
2020-07-28,24.99877
2020-07-29,25.79378
2020-07-30,27.19733
2020-07-31,26.25018
2020-08-01,9.85424
2020-08-02,3.05246
2020-08-03,15.38499
2020-08-04,21.94631
2020-08-05,23.04559
2020-08-06,23.78662
2020-08-07,21.82362
2020-08-08,8.74024
2020-08-09,3.13098
2020-08-10,14.16302
2020-08-11,20.76851
2020-08-12,22.49104
2020-08-13,21.02861
2020-08-14,20.42498
2020-08-15,7.69004
2020-08-16,2.93958
2020-08-17,13.21097
2020-08-18,23.57559
2020-08-19,21.44574
2020-08-20,28.2917
2020-08-21,23.34494
2020-08-22,8.65191
2020-08-23,2.58624
2020-08-24,13.82931
2020-08-25,20.35628
2020-08-26,22.03464
2020-08-27,21.22981
2020-08-28,18.3393
2020-08-29,7.39559
2020-08-30,2.32124
2020-08-31,14.01089
2020-09-01,19.20302
2020-09-02,18.89385
2020-09-03,19.15885
2020-09-04,32.66918
2020-09-05,14.35932
2020-09-06,3.68552
2020-09-07,15.93953
2020-09-08,24.91534
2020-09-09,32.07537
2020-09-10,25.39628
2020-09-11,25.3472
2020-09-12,10.50203
2020-09-13,2.95921
2020-09-14,14.72248
2020-09-15,20.61147
2020-09-16,21.51445
2020-09-17,24.79265
2020-09-18,22.21131
2020-09-19,8.92182
2020-09-20,2.5568
2020-09-21,22.13279
2020-09-22,36.89944
2020-09-23,32.61029
2020-09-24,40.92849
2020-09-25,31.73185
2020-09-26,11.85159
2020-09-27,3.17024
2020-09-28,15.93463
2020-09-29,21.17092
2020-09-30,13.20115
2020-10-01,14.66359
2020-10-02,20.75869
2020-10-03,14.64886
2020-10-04,4.99092
2020-10-05,15.53221
2020-10-06,22.19168
2020-10-07,24.04181
2020-10-08,20.6949
2020-10-09,13.32875
2020-10-10,7.4054
2020-10-11,2.47828
2020-10-12,13.87839
2020-10-13,22.11316
2020-10-14,22.69715
2020-10-15,28.41929
2020-10-16,25.81832
2020-10-17,9.87878
2020-10-18,3.34691
2020-10-19,16.30269
2020-10-20,25.81341
2020-10-21,23.61976
2020-10-22,25.60239
2020-10-23,21.67149
2020-10-24,8.8433
2020-10-25,2.65495
2020-10-26,17.22039
2020-10-27,27.05501
2020-10-28,28.27207
2020-10-29,35.74127
2020-10-30,29.66089
2020-10-31,13.21097
2020-11-01,4.56396
2020-11-02,18.06448
2020-11-03,23.9044
2020-11-04,26.73602
2020-11-05,25.39137
2020-11-06,24.65034
2020-11-07,9.66285
2020-11-08,2.80708
2020-11-09,19.46802
2020-11-10,32.36492
2020-11-11,26.89797
2020-11-12,25.07729
2020-11-13,23.53633
2020-11-14,9.33896
2020-11-15,2.86597
2020-11-16,15.60092
2020-11-17,24.08597
2020-11-18,23.30568
2020-11-19,24.8221
2020-11-20,20.93046
2020-11-21,9.12793
2020-11-22,2.39485
2020-11-23,13.56922
2020-11-24,21.05805
2020-11-25,22.46159
2020-11-26,21.71075
2020-11-27,16.98483
2020-11-28,7.4054
2020-11-29,2.15929
2020-11-30,13.80477
2020-12-01,20.47406
2020-12-02,19.84099
2020-12-03,20.75379
2020-12-04,18.16263
2020-12-05,7.67532
2020-12-06,2.29179
2020-12-07,13.33366
2020-12-08,21.60278
2020-12-09,20.23359
2020-12-10,22.9916
2020-12-11,19.66432
2020-12-12,8.46542
2020-12-13,2.58134
2020-12-14,12.93615
2020-12-15,20.18942
2020-12-16,19.53673
2020-12-17,19.86062
2020-12-18,17.91725
2020-12-19,7.56735
2020-12-20,2.51754
2020-12-21,18.54541
2020-12-22,28.30642
2020-12-23,25.26377
2020-12-24,20.03729
2020-12-25,8.75987
2020-12-26,2.74819
2020-12-27,1.91883
2020-12-28,13.46125
2020-12-29,18.23133
2020-12-30,18.85949
2020-12-31,9.84933
2021-01-01,4.36276
2021-01-02,1.91883
2021-01-03,1.88938
2021-01-04,13.86366
2021-01-05,25.87721
2021-01-06,25.82323
2021-01-07,24.77793
2021-01-08,24.83191
2021-01-09,9.20645
2021-01-10,2.85616
2021-01-11,21.35741
2021-01-12,29.36153
2021-01-13,25.93119
2021-01-14,23.1192
2021-01-15,24.63561
2021-01-16,10.26156
2021-01-17,2.99847
2021-01-18,19.32571
2021-01-19,23.91421
2021-01-20,23.03086
2021-01-21,22.84438
2021-01-22,22.84929
2021-01-23,8.61755
2021-01-24,2.45865
2021-01-25,14.89915
2021-01-26,26.34342
2021-01-27,26.62315
2021-01-28,36.42341
2021-01-29,38.92624
2021-01-30,16.09657
2021-01-31,4.42165
2021-02-01,21.37704
2021-02-02,26.95195
2021-02-03,26.22564
2021-02-04,27.49668
2021-02-05,23.42346
2021-02-06,8.45561
2021-02-07,2.60587
2021-02-08,16.34686
2021-02-09,22.43706
2021-02-10,20.91083
2021-02-11,9.85424
2021-02-12,8.90219
2021-02-13,6.95882
2021-02-14,3.0181
2021-02-15,12.82328
2021-02-16,19.54654
2021-02-17,21.55371
2021-02-18,25.63674
2021-02-19,24.88099
2021-02-20,9.27025
2021-02-21,2.83162
2021-02-22,17.69642
2021-02-23,28.26716
2021-02-24,33.42984
2021-02-25,28.57633
2021-02-26,34.27884
2021-02-27,12.32762
2021-02-28,3.24876
2021-03-01,16.52353
2021-03-02,29.43514
2021-03-03,28.82661
2021-03-04,32.34038
2021-03-05,31.58953
2021-03-06,13.103
2021-03-07,3.61682
2021-03-08,21.62241
2021-03-09,33.56234
2021-03-10,32.37964
2021-03-11,27.55557
2021-03-12,25.38646
2021-03-13,10.83574
2021-03-14,3.18005
2021-03-15,17.49521
2021-03-16,24.24792
2021-03-17,25.38646
2021-03-18,25.01349
2021-03-19,24.9546
2021-03-20,10.17814
2021-03-21,2.95921
2021-03-22,15.84138
2021-03-23,23.76699
2021-03-24,25.69563
2021-03-25,26.63787
2021-03-26,22.34381
2021-03-27,8.70589
2021-03-28,2.73838
2021-03-29,15.61073
2021-03-30,20.46424
2021-03-31,21.4163
2021-04-01,20.86666
2021-04-02,18.56014
2021-04-03,7.18947
2021-04-04,2.61078
2021-04-05,12.85272
2021-04-06,19.59562
2021-04-07,18.53069
2021-04-08,17.55901
2021-04-09,16.79344
2021-04-10,6.42881
2021-04-11,1.88938
2021-04-12,11.32158
2021-04-13,17.72095
2021-04-14,17.13696
2021-04-15,17.06826
2021-04-16,16.08185
2021-04-17,5.76139
2021-04-18,1.81577
2021-04-19,10.98297
2021-04-20,17.36762
2021-04-21,21.00407
2021-04-22,18.72208
2021-04-23,18.61903
2021-04-24,6.60548
2021-04-25,1.97771
2021-04-26,10.91917
2021-04-27,16.77381
2021-04-28,19.36987
2021-04-29,18.38837
2021-04-30,16.82288
2021-05-01,5.94297
2021-05-02,1.78632
2021-05-03,11.63076
2021-05-04,16.34686
2021-05-05,12.35706
2021-05-06,16.26343
2021-05-07,15.3899
2021-05-08,5.92825
2021-05-09,1.82068
2021-05-10,11.2038
2021-05-11,21.55862
2021-05-12,26.67713
2021-05-13,29.08671
2021-05-14,20.74888
2021-05-15,7.97467
2021-05-16,2.34578
2021-05-17,14.74701
2021-05-18,17.53447
2021-05-19,15.09545
2021-05-20,19.80664
2021-05-21,18.73681
2021-05-22,6.84595
2021-05-23,2.12985
2021-05-24,12.5779
2021-05-25,16.59714
2021-05-26,17.69151
2021-05-27,17.30382
2021-05-28,15.04637
2021-05-29,6.03621
2021-05-30,1.74706
2021-05-31,10.44805
2021-06-01,14.78627
2021-06-02,16.29778
2021-06-03,17.32345
2021-06-04,16.25361
2021-06-05,6.37483
2021-06-06,1.88447
2021-06-07,11.51298
2021-06-08,15.66472
2021-06-09,16.69038
2021-06-10,15.94935
2021-06-11,13.99617
2021-06-12,5.94297
2021-06-13,1.81086
2021-06-14,9.8297
2021-06-15,14.84516
2021-06-16,15.86101
2021-06-17,16.75418
2021-06-18,15.26721
2021-06-19,7.21892
2021-06-20,2.10531
2021-06-21,14.26117
2021-06-22,17.294
2021-06-23,15.8512
2021-06-24,15.61564
2021-06-25,14.44275
2021-06-26,5.97241
2021-06-27,1.72253
2021-06-28,9.87878
2021-06-29,14.54581
2021-06-30,15.4586
2021-07-01,14.81081
2021-07-02,13.15208
2021-07-03,5.26574
2021-07-04,1.71271
2021-07-05,9.04451
2021-07-06,13.04902
2021-07-07,15.29665
2021-07-08,19.08524
2021-07-09,21.04333
2021-07-10,6.49261
2021-07-11,1.9679
2021-07-12,10.59527
2021-07-13,14.75683
2021-07-14,15.7874
2021-07-15,16.25361
2021-07-16,15.54694
2021-07-17,6.28649
2021-07-18,2.02679
2021-07-19,15.31628
2021-07-20,23.09957
2021-07-21,19.56127
2021-07-22,16.3076
2021-07-23,15.2623
2021-07-24,5.75158
2021-07-25,1.52623
2021-07-26,12.72513
2021-07-27,17.65225
2021-07-28,19.73793
2021-07-29,16.71492
2021-07-30,17.36762
2021-07-31,6.02149
2021-08-01,2.23781
2021-08-02,11.49825
2021-08-03,15.81685
2021-08-04,15.35064
2021-08-05,16.59223
2021-08-06,14.84026
2021-08-07,5.3099
2021-08-08,1.79123
2021-08-09,10.89954
2021-08-10,15.40462
2021-08-11,15.67453
2021-08-12,15.68435
2021-08-13,17.87799
2021-08-14,5.83991
2021-08-15,1.65873
2021-08-16,9.87878
2021-08-17,20.97462
2021-08-18,19.41404
2021-08-19,24.562
2021-08-20,25.00368
2021-08-21,8.0581
2021-08-22,2.54208
2021-08-23,13.72625
2021-08-24,18.57486
2021-08-25,18.71718
2021-08-26,18.42763
2021-08-27,17.46577
2021-08-28,7.14531
2021-08-29,1.60475
2021-08-30,11.61113
2021-08-31,17.0977
2021-09-01,17.87799
2021-09-02,17.10752
2021-09-03,14.20719
2021-09-04,5.87917
2021-09-05,1.65382
2021-09-06,10.86519
2021-09-07,15.09545
2021-09-08,17.18113
2021-09-09,17.70623
2021-09-10,15.27702
2021-09-11,6.08529
2021-09-12,1.84521
2021-09-13,11.36575
2021-09-14,15.03165
2021-09-15,15.1936
2021-09-16,15.21323
2021-09-17,13.39745
2021-09-18,5.49639
2021-09-19,1.45261
2021-09-20,10.83083
2021-09-21,26.02443
2021-09-22,29.10634
2021-09-23,23.98782
2021-09-24,19.63488
2021-09-25,7.44466
2021-09-26,2.28689
2021-09-27,11.9203
2021-09-28,20.58693
2021-09-29,28.07086
2021-09-30,21.58806
2021-10-01,23.00633
2021-10-02,8.26421
2021-10-03,2.54698
2021-10-04,18.96746
2021-10-05,31.81037
2021-10-06,34.27884
2021-10-07,27.00593
2021-10-08,23.21735
2021-10-09,8.00902
2021-10-10,2.493
2021-10-11,13.79496
2021-10-12,24.85154
2021-10-13,22.49104
2021-10-14,21.38195
2021-10-15,18.74662
2021-10-16,7.41031
2021-10-17,2.45374
2021-10-18,13.65755
2021-10-19,17.4854
2021-10-20,17.58355
2021-10-21,17.45595
2021-10-22,15.93463
2021-10-23,6.37483
2021-10-24,1.75197
2021-10-25,11.40501
2021-10-26,15.05619
2021-10-27,16.84251
2021-10-28,17.67188
2021-10-29,16.45482
2021-10-30,6.0951
2021-10-31,1.78632
2021-11-01,10.36462
2021-11-02,15.23286
2021-11-03,16.78362
2021-11-04,16.32723
2021-11-05,15.64999
2021-11-06,5.64361
2021-11-07,1.6391
2021-11-08,11.41483
2021-11-09,14.83044
2021-11-10,17.42651
2021-11-11,18.11355
2021-11-12,14.30043
2021-11-13,5.69269
2021-11-14,1.64891
2021-11-15,9.27516
2021-11-16,14.69794
2021-11-17,14.36423
2021-11-18,15.06109
2021-11-19,13.32875
2021-11-20,5.88899
2021-11-21,1.65873
2021-11-22,9.16719
2021-11-23,15.25739
2021-11-24,14.42312
2021-11-25,13.83422
2021-11-26,20.27776
2021-11-27,13.50542
2021-11-28,4.96638
2021-11-29,17.8142
2021-11-30,24.0369
2021-12-01,23.73754
2021-12-02,22.8591
2021-12-03,17.93688
2021-12-04,9.47146
2021-12-05,2.57643
2021-12-06,13.48579
2021-12-07,17.55901
2021-12-08,18.75644
2021-12-09,17.07807
2021-12-10,16.69038
2021-12-11,7.10114
2021-12-12,1.88447
2021-12-13,10.57074
2021-12-14,17.95651
2021-12-15,18.13809
2021-12-16,17.82401
2021-12-17,17.28419
2021-12-18,7.95013
2021-12-19,2.13475
2021-12-20,14.20719
2021-12-21,19.43367
2021-12-22,16.91122
2021-12-23,14.81081
2021-12-24,13.18643
2021-12-25,4.78971
2021-12-26,1.67345
2021-12-27,8.66663
2021-12-28,13.60357
2021-12-29,13.62811
2021-12-30,12.86254
2021-12-31,7.08642
2022-01-01,2.8856
2022-01-02,1.47715
2022-01-03,8.59792
2022-01-04,13.66737
2022-01-05,15.91009
2022-01-06,20.07655
2022-01-07,17.24002
2022-01-08,7.38087
2022-01-09,2.12003
2022-01-10,11.72891
2022-01-11,18.04485
2022-01-12,15.75305
2022-01-13,16.01315
2022-01-14,16.36158
2022-01-15,7.15021
2022-01-16,1.88938
2022-01-17,11.18908
2022-01-18,17.45104
2022-01-19,20.58202
2022-01-20,18.61903
2022-01-21,19.39932
2022-01-22,10.58546
2022-01-23,2.54698
2022-01-24,19.3208
2022-01-25,35.82961
2022-01-26,30.53933
2022-01-27,35.37321
2022-01-28,27.47214
2022-01-29,10.80139
2022-01-30,2.68439
2022-01-31,6.60057
2022-02-01,12.60244
2022-02-02,15.45369
2022-02-03,22.28983
2022-02-04,22.51558
2022-02-05,9.51072
2022-02-06,2.32124
2022-02-07,13.55449
2022-02-08,19.02635
2022-02-09,17.6866
2022-02-10,19.97349
2022-02-11,20.01766
2022-02-12,9.92295
2022-02-13,2.83162
2022-02-14,19.02144
2022-02-15,26.78019
2022-02-16,23.85532
2022-02-17,27.61446
2022-02-18,24.3019
2022-02-19,10.6149
2022-02-20,2.8856
2022-02-21,18.72208
2022-02-22,31.54046
2022-02-23,27.16297
2022-02-24,43.93679
2022-02-25,35.72164
2022-02-26,12.82328
2022-02-27,3.78858
2022-02-28,17.19585
2022-03-01,20.64582
2022-03-02,25.48952
2022-03-03,23.47254
2022-03-04,23.36457
2022-03-05,10.99278
2022-03-06,3.15061
2022-03-07,20.75379
2022-03-08,27.7715
2022-03-09,21.80399
2022-03-10,26.51518
2022-03-11,23.52652
2022-03-12,10.875
2022-03-13,3.13098
2022-03-14,17.93688
2022-03-15,26.42194
2022-03-16,26.02443
2022-03-17,26.61333
2022-03-18,23.713
2022-03-19,9.87878
2022-03-20,2.59606
2022-03-21,15.21813
2022-03-22,19.50728
2022-03-23,20.96972
2022-03-24,20.83721
2022-03-25,19.54654
2022-03-26,8.20532
2022-03-27,2.493
2022-03-28,13.22569
2022-03-29,19.40913
2022-03-30,20.27285
2022-03-31,19.70358
2022-04-01,18.72208
2022-04-02,7.77837
2022-04-03,2.3605
2022-04-04,11.19399
2022-04-05,16.75418
2022-04-06,19.1883
2022-04-07,22.37817
2022-04-08,19.29626
2022-04-09,7.73911
2022-04-10,2.13475
2022-04-11,13.5594
2022-04-12,21.33778
2022-04-13,20.77342
2022-04-14,19.73793
2022-04-15,17.72095
2022-04-16,6.00186
2022-04-17,2.08077
2022-04-18,11.69455
2022-04-19,17.83873
2022-04-20,17.77494
2022-04-21,18.11846
2022-04-22,18.15772
2022-04-23,9.01015
2022-04-24,2.30652
2022-04-25,16.60695
2022-04-26,21.54389
2022-04-27,26.80963
2022-04-28,22.52539
2022-04-29,19.61034
2022-04-30,10.38916
2022-05-01,2.59115
2022-05-02,14.62923
2022-05-03,19.65451
2022-05-04,18.16754
2022-05-05,17.43632
2022-05-06,23.60504
2022-05-07,9.74137
2022-05-08,2.50282
2022-05-09,17.029
2022-05-10,26.1324
2022-05-11,25.30794
2022-05-12,28.87078
2022-05-13,23.44309
2022-05-14,9.15738
2022-05-15,2.40957
2022-05-16,14.70285
2022-05-17,20.36609
2022-05-18,20.44461
2022-05-19,26.75565
2022-05-20,21.03351
2022-05-21,10.19777
2022-05-22,2.43902
2022-05-23,13.06374
2022-05-24,20.93046
2022-05-25,21.0924
2022-05-26,19.75756
2022-05-27,17.38234
2022-05-28,7.56735
2022-05-29,1.85503
2022-05-30,11.39029
2022-05-31,16.51371
2022-06-01,15.0022
2022-06-02,18.74662
2022-06-03,16.7051
2022-06-04,7.37105
2022-06-05,2.19364
2022-06-06,9.01506
2022-06-07,18.97237
2022-06-08,18.76134
2022-06-09,18.55032
2022-06-10,19.12941
2022-06-11,9.41748
2022-06-12,2.58134
2022-06-13,22.3978
2022-06-14,31.18221
2022-06-15,30.30377
2022-06-16,29.62653
2022-06-17,26.55935
2022-06-18,10.42351
2022-06-19,3.09172
2022-06-20,21.23963
2022-06-21,22.24076
2022-06-22,28.80208
2022-06-23,28.77263
2022-06-24,21.99538
2022-06-25,9.70211
2022-06-26,2.44883
2022-06-27,16.25852
2022-06-28,22.51558
2022-06-29,23.80625
2022-06-30,24.32644
2022-07-01,23.448
2022-07-02,9.3046
2022-07-03,2.54698
2022-07-04,15.97879
2022-07-05,21.71075
2022-07-06,25.19998
2022-07-07,21.52917
2022-07-08,20.106
2022-07-09,8.5145
2022-07-10,2.51754
2022-07-11,15.01202
2022-07-12,22.43706
2022-07-13,23.79643
2022-07-14,23.3842
2022-07-15,20.84212
2022-07-16,8.21514
2022-07-17,2.43902
2022-07-18,13.64283
2022-07-19,20.7636
2022-07-20,21.84325
2022-07-21,21.30833
2022-07-22,19.54164
2022-07-23,7.9305
2022-07-24,2.08568
2022-07-25,12.98522
2022-07-26,18.04485
2022-07-27,19.11468
2022-07-28,20.37591
2022-07-29,17.52466
2022-07-30,7.36614
2022-07-31,2.07586
2022-08-01,12.00372
2022-08-02,19.13922
2022-08-03,18.48162
2022-08-04,18.84968
2022-08-05,17.06335
2022-08-06,7.23855
2022-08-07,2.1004
2022-08-08,12.03317
2022-08-09,18.0105
2022-08-10,18.8644
2022-08-11,18.992
2022-08-12,17.16641
2022-08-13,7.17966
2022-08-14,1.59002
2022-08-15,9.14756
2022-08-16,17.82892
2022-08-17,19.257
2022-08-18,18.71227
2022-08-19,17.79947
2022-08-20,7.27781
2022-08-21,1.98753
2022-08-22,13.52996
2022-08-23,21.34269
2022-08-24,19.69867
2022-08-25,18.30495
2022-08-26,17.91235
2022-08-27,10.08489
2022-08-28,2.10531
2022-08-29,16.26343
2022-08-30,22.0101
2022-08-31,21.70093
2022-09-01,23.40874
2022-09-02,20.36119
2022-09-03,9.1721
2022-09-04,2.12494
2022-09-05,13.36801
2022-09-06,18.02522
2022-09-07,22.05427
2022-09-08,18.2068
2022-09-09,10.99769
2022-09-10,6.10001
2022-09-11,2.29179
2022-09-12,8.90219
2022-09-13,22.57937
2022-09-14,28.10521
2022-09-15,22.15242
2022-09-16,21.02861
2022-09-17,8.21514
2022-09-18,2.08568
2022-09-19,14.39858
2022-09-20,19.34534
2022-09-21,20.98444
2022-09-22,22.44687
2022-09-23,21.75001
2022-09-24,9.24571
2022-09-25,2.18874
2022-09-26,20.53295
2022-09-27,24.57182
2022-09-28,30.15164
2022-09-29,25.72508
2022-09-30,23.22226
2022-10-01,9.16719
2022-10-02,2.1004
2022-10-03,12.21475
2022-10-04,21.69602
2022-10-05,25.10183
2022-10-06,22.67752
2022-10-07,20.17961
2022-10-08,9.09358
2022-10-09,2.20346
2022-10-10,14.4133
2022-10-11,25.22451
2022-10-12,24.26264
2022-10-13,27.1826
2022-10-14,24.42459
2022-10-15,10.90935
2022-10-16,3.26839
2022-10-17,20.55749
2022-10-18,30.75035
2022-10-19,29.49403
2022-10-20,25.00368
2022-10-21,22.23585
2022-10-22,9.38803
2022-10-23,2.20346
2022-10-24,16.19472
2022-10-25,23.23207
2022-10-26,22.54502
2022-10-27,22.78549
2022-10-28,20.84703
2022-10-29,8.42125
2022-10-30,2.12003
2022-10-31,14.39367
2022-11-01,21.31324
2022-11-02,21.90705
2022-11-03,24.39515
2022-11-04,20.88629
2022-11-05,8.70098
2022-11-06,2.16911
2022-11-07,15.09545
2022-11-08,20.80777
2022-11-09,23.00142
2022-11-10,24.96442
2022-11-11,27.15316
2022-11-12,11.9252
2022-11-13,2.78254
2022-11-14,16.23398
2022-11-15,24.02218
2022-11-16,25.66619
2022-11-17,24.83191
2022-11-18,21.0924
2022-11-19,8.93654
2022-11-20,2.10531
2022-11-21,13.8244
2022-11-22,21.57824
2022-11-23,20.08146
2022-11-24,19.61034
2022-11-25,16.83761
2022-11-26,7.26309
2022-11-27,2.05623
2022-11-28,12.78892
2022-11-29,19.97349
2022-11-30,19.36006
2022-12-01,20.75379
2022-12-02,19.8459
2022-12-03,8.53903
2022-12-04,2.08568
2022-12-05,12.66624
2022-12-06,21.58806
2022-12-07,20.55749
2022-12-08,20.35137
2022-12-09,17.82892
2022-12-10,8.82367
2022-12-11,2.00716
2022-12-12,11.50807
2022-12-13,20.19433
2022-12-14,20.29739
2022-12-15,21.4163
2022-12-16,19.63978
2022-12-17,9.0396
2022-12-18,2.04642
2022-12-19,10.95843
2022-12-20,20.371
2022-12-21,20.20415
2022-12-22,19.51219
2022-12-23,20.00785
2022-12-24,8.46542
2022-12-25,1.73725
2022-12-26,10.61981
2022-12-27,15.3948
2022-12-28,19.05579
2022-12-29,18.50615
2022-12-30,12.51901
2022-12-31,5.20194
2023-01-01,1.8992
2023-01-02,11.42464
2023-01-03,18.08411
2023-01-04,20.25813
2023-01-05,20.66054
2023-01-06,18.6043
2023-01-07,8.48014
2023-01-08,2.09059
2023-01-09,12.02826
2023-01-10,20.12563
2023-01-11,19.12941
2023-01-12,19.73793
2023-01-13,19.50728
2023-01-14,8.39181
2023-01-15,1.82558
2023-01-16,11.42955
2023-01-17,16.96029
2023-01-18,18.43745
2023-01-19,18.75153
2023-01-20,15.88555
2023-01-21,6.88521
2023-01-22,1.65382
2023-01-23,4.92712
2023-01-24,11.82705
2023-01-25,17.44123
2023-01-26,18.58467
2023-01-27,17.63262
2023-01-28,8.16606
2023-01-29,2.11022
2023-01-30,11.98409
2023-01-31,17.41178
2023-02-01,18.00068
2023-02-02,19.55636
2023-02-03,18.55523
2023-02-04,8.2544
2023-02-05,1.9041
2023-02-06,11.98409
2023-02-07,17.40688
2023-02-08,17.67679
2023-02-09,17.41178
2023-02-10,17.05844
2023-02-11,7.5968
2023-02-12,1.84521
2023-02-13,10.24193
2023-02-14,17.65225
2023-02-15,19.48765
2023-02-16,18.67301
2023-02-17,18.02522
2023-02-18,8.05319
2023-02-19,1.78632
2023-02-20,10.18304
2023-02-21,15.34573
2023-02-22,18.93311
2023-02-23,18.45217
2023-02-24,17.00937
2023-02-25,7.71948
2023-02-26,1.74706
2023-02-27,10.875
2023-02-28,15.70397
2023-03-01,12.99995
2023-03-02,16.48427
2023-03-03,15.61073
2023-03-04,7.28272
2023-03-05,1.7029
2023-03-06,10.06036
2023-03-07,16.42047
2023-03-08,18.08411
2023-03-09,18.2117
2023-03-10,17.6866
2023-03-11,9.04941
2023-03-12,2.44883
2023-03-13,14.49182
2023-03-14,24.13014
2023-03-15,22.48613
2023-03-16,22.0101
2023-03-17,18.90366
2023-03-18,8.52922
2023-03-19,2.12494
2023-03-20,12.49938
2023-03-21,17.87309
2023-03-22,17.58355
2023-03-23,20.6311
2023-03-24,17.71605
2023-03-25,8.17097
2023-03-26,1.89429
2023-03-27,11.07621
2023-03-28,17.02409
2023-03-29,16.97011
2023-03-30,16.3076
2023-03-31,15.01693
2023-04-01,6.52205
2023-04-02,1.60965
2023-04-03,10.00147
2023-04-04,16.00824
2023-04-05,16.15056
2023-04-06,17.03391
2023-04-07,15.07091
2023-04-08,4.9811
2023-04-09,1.67836
2023-04-10,9.40766
2023-04-11,15.28684
2023-04-12,15.72851
2023-04-13,15.69416
2023-04-14,14.06487
2023-04-15,6.41409
2023-04-16,1.66854
2023-04-17,9.0396
2023-04-18,15.38499
2023-04-19,14.61942
2023-04-20,15.65981
2023-04-21,14.82063
2023-04-22,6.07547
2023-04-23,1.58512
2023-04-24,9.79045
2023-04-25,16.33213
2023-04-26,16.35667
2023-04-27,16.02787
2023-04-28,13.79987
2023-04-29,5.60926
2023-04-30,1.3103
2023-05-01,5.65834
2023-05-02,12.10678
2023-05-03,14.84026
2023-05-04,13.687
2023-05-05,9.01997
2023-05-06,5.54546
2023-05-07,1.61456
2023-05-08,8.38199
2023-05-09,13.93728
2023-05-10,14.06978
2023-05-11,14.3446
2023-05-12,13.05393
2023-05-13,5.72213
2023-05-14,1.47715
2023-05-15,8.59792
2023-05-16,13.53486
2023-05-17,12.99995
2023-05-18,13.31403
2023-05-19,12.75457
2023-05-20,5.67797
2023-05-21,1.54095
2023-05-22,8.75496
2023-05-23,13.04902
2023-05-24,14.67831
2023-05-25,15.1936
2023-05-26,13.26004
2023-05-27,5.59945
2023-05-28,1.32502
2023-05-29,6.8165
2023-05-30,11.91539
