date,국채투자
2020-08-04,3.85356
2020-08-05,1.83044
2020-08-06,2.31213
2020-08-07,2.31213
2020-08-08,0.77071
2020-08-09,1.63776
2020-08-10,1.83044
2020-08-11,2.60115
2020-08-12,1.7341
2020-08-13,1.92678
2020-08-15,0.57803
2020-08-16,0.67437
2020-08-17,0.48169
2020-08-18,0.86705
2020-08-19,0.77071
2020-08-20,0.57803
2020-08-21,1.15606
2020-08-23,0.67437
2020-08-24,1.63776
2020-08-25,2.02312
2020-08-26,1.34874
2020-08-27,1.7341
2020-08-28,0.77071
2020-08-29,0.48169
2020-08-30,1.44508
2020-08-31,2.21579
2020-09-01,2.50481
2020-09-02,1.63776
2020-09-03,2.31213
2020-09-04,0.48169
2020-09-05,1.92678
2020-09-06,2.21579
2020-09-07,3.27552
2020-09-08,2.40847
2020-09-09,1.83044
2020-09-10,2.40847
2020-09-11,1.54142
2020-09-12,1.2524
2020-09-13,1.15606
2020-09-14,0.96339
2020-09-15,2.40847
2020-09-16,0.67437
2020-09-17,2.11946
2020-09-18,1.15606
2020-09-19,1.2524
2020-09-20,0.77071
2020-09-21,1.34874
2020-09-22,0.67437
2020-09-23,0.77071
2020-09-24,1.34874
2020-09-25,1.2524
2020-09-26,0.57803
2020-09-27,0.57803
2020-09-28,0.48169
2020-09-30,1.05973
2020-10-03,0.77071
2020-10-04,0.67437
2020-10-05,1.2524
2020-10-06,1.15606
2020-10-07,0.67437
2020-10-08,0.86705
2020-10-09,0.77071
2020-10-10,1.05973
2020-10-11,2.31213
2020-10-12,2.11946
2020-10-13,1.34874
2020-10-14,1.15606
2020-10-15,0.57803
2020-10-16,1.63776
2020-10-17,1.05973
2020-10-18,1.2524
2020-10-19,1.34874
2020-10-20,3.4682
2020-10-21,9.44123
2020-10-22,2.79383
2020-10-23,1.44508
2020-10-24,2.21579
2020-10-25,3.37186
2020-10-26,3.85356
2020-10-27,3.4682
2020-10-28,2.98651
2020-10-29,1.92678
2020-10-30,1.92678
2020-10-31,1.63776
2020-11-01,1.7341
2020-11-02,3.56454
2020-11-03,4.04624
2020-11-04,2.98651
2020-11-05,2.02312
2020-11-06,1.83044
2020-11-07,2.60115
2020-11-08,1.34874
2020-11-09,2.50481
2020-11-10,3.75722
2020-11-11,2.31213
2020-11-12,3.17919
2020-11-13,1.83044
2020-11-14,0.86705
2020-11-15,1.92678
2020-11-16,2.31213
2020-11-17,3.08285
2020-11-18,2.79383
2020-11-19,2.50481
2020-11-20,2.60115
2020-11-21,1.7341
2020-11-22,2.60115
2020-11-23,3.17919
2020-11-24,2.21579
2020-11-25,3.75722
2020-11-26,2.31213
2020-11-27,2.69749
2020-11-28,3.27552
2020-11-29,3.37186
2020-11-30,2.98651
2020-12-01,3.85356
2020-12-02,3.4682
2020-12-03,3.9499
2020-12-04,1.83044
2020-12-05,2.21579
2020-12-06,3.17919
2020-12-07,3.9499
2020-12-08,3.08285
2020-12-09,3.27552
2020-12-10,3.37186
2020-12-11,2.98651
2020-12-12,1.7341
2020-12-13,2.69749
2020-12-14,1.34874
2020-12-15,2.50481
2020-12-16,1.83044
2020-12-17,2.31213
2020-12-18,0.86705
2020-12-19,1.15606
2020-12-20,2.02312
2020-12-21,1.44508
2020-12-22,2.11946
2020-12-23,0.48169
2020-12-24,0.77071
2020-12-25,0.48169
2020-12-26,1.15606
2020-12-27,1.2524
2020-12-28,1.83044
2020-12-29,1.7341
2020-12-30,1.92678
2020-12-31,1.34874
2021-01-01,1.83044
2021-01-02,1.44508
2021-01-03,1.83044
2021-01-04,2.31213
2021-01-05,1.63776
2021-01-06,3.37186
2021-01-07,3.75722
2021-01-08,3.17919
2021-01-09,2.11946
2021-01-10,1.83044
2021-01-11,3.85356
2021-01-12,4.62427
2021-01-13,4.62427
2021-01-14,2.21579
2021-01-15,3.08285
2021-01-16,1.54142
2021-01-17,1.7341
2021-01-18,2.02312
2021-01-19,2.60115
2021-01-20,3.75722
2021-01-21,2.31213
2021-01-22,2.69749
2021-01-23,2.11946
2021-01-24,1.92678
2021-01-25,3.56454
2021-01-26,1.2524
2021-01-27,2.31213
2021-01-28,2.50481
2021-01-29,1.05973
2021-01-30,1.7341
2021-01-31,1.34874
2021-02-01,1.92678
2021-02-02,1.54142
2021-02-03,2.31213
2021-02-04,1.83044
2021-02-05,2.11946
2021-02-06,1.34874
2021-02-07,0.77071
2021-02-08,1.7341
2021-02-09,1.54142
2021-02-10,1.15606
2021-02-11,0.96339
2021-02-12,0.96339
2021-02-13,1.05973
2021-02-14,2.02312
2021-02-15,2.21579
2021-02-16,2.98651
2021-02-17,3.27552
2021-02-18,3.56454
2021-02-19,2.89017
2021-02-20,1.83044
2021-02-21,2.69749
2021-02-22,4.43159
2021-02-23,5.78034
2021-02-24,4.72061
2021-02-25,4.52793
2021-02-26,16.85934
2021-02-27,8.3815
2021-02-28,7.41811
2021-03-01,3.85356
2021-03-02,5.20231
2021-03-03,5.78034
2021-03-04,6.93641
2021-03-05,5.49132
2021-03-06,3.4682
2021-03-07,4.52793
2021-03-08,6.55105
2021-03-09,9.34489
2021-03-10,5.684
2021-03-11,4.23892
2021-03-12,2.98651
2021-03-13,3.85356
2021-03-14,5.00963
2021-03-15,4.23892
2021-03-16,3.27552
2021-03-17,3.27552
2021-03-18,3.66088
2021-03-19,3.75722
2021-03-20,3.37186
2021-03-21,1.63776
2021-03-22,1.92678
2021-03-23,2.50481
2021-03-24,2.31213
2021-03-25,2.60115
2021-03-26,2.50481
2021-03-27,1.83044
2021-03-28,1.54142
2021-03-29,2.02312
2021-03-30,1.54142
2021-03-31,1.15606
2021-04-01,1.44508
2021-04-02,1.92678
2021-04-03,1.44508
2021-04-04,1.2524
2021-04-05,1.34874
2021-04-06,2.69749
2021-04-07,1.63776
2021-04-08,2.21579
2021-04-09,2.31213
2021-04-10,1.83044
2021-04-11,2.31213
2021-04-12,1.92678
2021-04-13,1.05973
2021-04-14,1.83044
2021-04-15,1.63776
2021-04-16,1.63776
2021-04-17,1.83044
2021-04-18,2.40847
2021-04-19,2.31213
2021-04-20,1.63776
2021-04-21,2.50481
2021-04-22,2.21579
2021-04-23,2.79383
2021-04-24,1.44508
2021-04-25,1.34874
2021-04-26,1.44508
2021-04-27,2.89017
2021-04-28,1.83044
2021-04-29,3.17919
2021-04-30,2.31213
2021-05-01,1.63776
2021-05-02,0.77071
2021-05-03,1.7341
2021-05-04,2.31213
2021-05-05,1.83044
2021-05-06,1.44508
2021-05-07,2.40847
2021-05-08,2.02312
2021-05-09,1.34874
2021-05-10,1.83044
2021-05-11,1.15606
2021-05-12,2.02312
2021-05-13,2.60115
2021-05-14,4.23892
2021-05-15,2.40847
2021-05-16,2.98651
2021-05-17,2.11946
2021-05-18,1.63776
2021-05-19,1.54142
2021-05-20,2.79383
2021-05-21,2.69749
2021-05-22,1.44508
2021-05-23,0.57803
2021-05-24,2.31213
2021-05-25,2.21579
2021-05-26,1.92678
2021-05-27,2.50481
2021-05-28,2.60115
2021-05-29,0.77071
2021-05-30,1.63776
2021-05-31,1.44508
2021-06-01,1.34874
2021-06-02,2.69749
2021-06-03,2.31213
2021-06-04,2.50481
2021-06-05,0.86705
2021-06-06,3.56454
2021-06-07,2.21579
2021-06-08,2.02312
2021-06-09,2.21579
2021-06-10,2.11946
2021-06-11,1.92678
2021-06-12,1.05973
2021-06-13,0.86705
2021-06-14,1.34874
2021-06-15,1.54142
2021-06-16,1.83044
2021-06-17,1.92678
2021-06-18,2.40847
2021-06-19,3.08285
2021-06-20,2.31213
2021-06-21,0.67437
2021-06-22,1.54142
2021-06-23,1.83044
2021-06-24,0.48169
2021-06-25,2.21579
2021-06-26,2.60115
2021-06-27,1.63776
2021-06-29,3.37186
2021-06-30,1.15606
2021-07-01,1.7341
2021-07-02,1.05973
2021-07-03,0.77071
2021-07-04,1.7341
2021-07-05,2.11946
2021-07-06,1.83044
2021-07-07,1.05973
2021-07-08,1.7341
2021-07-09,0.77071
2021-07-10,0.48169
2021-07-11,2.21579
2021-07-12,1.2524
2021-07-13,2.11946
2021-07-14,1.2524
2021-07-15,2.02312
2021-07-16,0.86705
2021-07-17,1.2524
2021-07-18,1.54142
2021-07-19,2.11946
2021-07-20,3.08285
2021-07-21,1.83044
2021-07-22,1.7341
2021-07-23,1.44508
2021-07-24,0.96339
2021-07-26,1.63776
2021-07-27,2.40847
2021-07-28,1.54142
2021-07-29,1.83044
2021-07-30,1.7341
2021-07-31,0.67437
2021-08-01,0.96339
2021-08-02,2.11946
2021-08-03,2.21579
2021-08-04,1.44508
2021-08-05,2.31213
2021-08-06,1.34874
2021-08-07,1.92678
2021-08-08,2.02312
2021-08-09,2.21579
2021-08-10,2.02312
2021-08-11,1.7341
2021-08-12,4.43159
2021-08-13,3.56454
2021-08-14,3.56454
2021-08-15,3.75722
2021-08-16,3.56454
2021-08-17,3.4682
2021-08-18,2.21579
2021-08-19,4.52793
2021-08-20,2.21579
2021-08-21,2.02312
2021-08-22,2.69749
2021-08-23,2.60115
2021-08-24,3.56454
2021-08-25,2.31213
2021-08-26,2.79383
2021-08-27,2.02312
2021-08-28,2.21579
2021-08-29,2.79383
2021-08-30,2.21579
2021-08-31,2.50481
2021-09-01,2.50481
2021-09-02,3.27552
2021-09-03,1.83044
2021-09-04,1.92678
2021-09-05,2.11946
2021-09-06,1.92678
2021-09-07,2.11946
2021-09-08,4.81695
2021-09-09,5.39499
2021-09-10,2.21579
2021-09-11,1.92678
2021-09-12,1.34874
2021-09-13,2.31213
2021-09-14,3.37186
2021-09-15,2.31213
2021-09-16,1.54142
2021-09-17,2.02312
2021-09-18,1.83044
2021-09-19,1.15606
2021-09-20,1.44508
2021-09-21,2.11946
2021-09-22,2.31213
2021-09-23,2.98651
2021-09-24,6.26204
2021-09-25,4.43159
2021-09-26,4.14258
2021-09-27,2.69749
2021-09-28,6.45472
2021-09-29,8.28516
2021-09-30,3.66088
2021-10-01,2.11946
2021-10-02,2.89017
2021-10-03,1.44508
2021-10-04,1.44508
2021-10-05,3.27552
2021-10-06,4.62427
2021-10-07,2.60115
2021-10-08,2.31213
2021-10-09,1.7341
2021-10-10,2.50481
2021-10-11,2.50481
2021-10-12,3.66088
2021-10-13,3.08285
2021-10-14,2.31213
2021-10-15,3.17919
2021-10-16,1.2524
2021-10-17,1.7341
2021-10-18,1.92678
2021-10-19,2.89017
2021-10-20,2.60115
2021-10-21,2.40847
2021-10-22,1.15606
2021-10-23,0.57803
2021-10-24,1.44508
2021-10-25,0.96339
2021-10-26,2.69749
2021-10-27,2.89017
2021-10-28,1.83044
2021-10-29,3.27552
2021-10-30,1.92678
2021-10-31,1.83044
2021-11-01,3.08285
2021-11-02,3.08285
2021-11-03,4.14258
2021-11-04,3.17919
2021-11-05,1.63776
2021-11-06,1.83044
2021-11-07,3.37186
2021-11-08,2.02312
2021-11-09,1.34874
2021-11-10,3.17919
2021-11-11,4.43159
2021-11-12,1.34874
2021-11-13,1.05973
2021-11-14,1.15606
2021-11-15,2.60115
2021-11-16,3.4682
2021-11-17,1.83044
2021-11-18,1.92678
2021-11-19,0.86705
2021-11-20,1.34874
2021-11-21,2.02312
2021-11-22,1.83044
2021-11-23,2.31213
2021-11-24,2.11946
2021-11-25,1.83044
2021-11-26,1.44508
2021-11-27,2.31213
2021-11-28,1.7341
2021-11-29,2.02312
2021-11-30,2.02312
2021-12-01,1.34874
2021-12-02,0.77071
2021-12-03,0.67437
2021-12-04,0.57803
2021-12-05,1.2524
2021-12-06,2.11946
2021-12-07,0.96339
2021-12-08,1.63776
2021-12-09,1.7341
2021-12-10,0.86705
2021-12-11,0.96339
2021-12-13,0.57803
2021-12-14,1.63776
2021-12-15,1.44508
2021-12-16,0.77071
2021-12-17,1.05973
2021-12-18,1.83044
2021-12-19,1.63776
2021-12-20,2.50481
2021-12-21,0.86705
2021-12-22,1.05973
2021-12-23,1.92678
2021-12-24,1.05973
2021-12-25,0.57803
2021-12-26,1.34874
2021-12-28,1.05973
2021-12-29,0.48169
2021-12-30,1.15606
2021-12-31,1.05973
2022-01-01,1.15606
2022-01-02,1.2524
2022-01-03,2.31213
2022-01-04,3.4682
2022-01-05,2.02312
2022-01-06,3.17919
2022-01-07,3.4682
2022-01-08,2.11946
2022-01-09,2.98651
2022-01-10,5.20231
2022-01-11,3.66088
2022-01-12,3.17919
2022-01-13,1.54142
2022-01-14,3.66088
2022-01-15,1.7341
2022-01-16,1.92678
2022-01-17,3.56454
2022-01-18,2.50481
2022-01-19,3.56454
2022-01-20,1.83044
2022-01-21,3.4682
2022-01-22,1.15606
2022-01-23,4.33526
2022-01-24,2.98651
2022-01-25,2.89017
2022-01-26,3.85356
2022-01-27,4.14258
2022-01-28,1.92678
2022-01-29,2.11946
2022-01-30,1.15606
2022-01-31,1.2524
2022-02-01,1.63776
2022-02-02,3.17919
2022-02-03,2.40847
2022-02-04,4.23892
2022-02-05,2.79383
2022-02-06,2.40847
2022-02-07,2.98651
2022-02-08,3.27552
2022-02-09,3.37186
2022-02-10,4.72061
2022-02-11,4.04624
2022-02-12,2.21579
2022-02-13,3.08285
2022-02-14,2.89017
2022-02-15,3.66088
2022-02-16,2.02312
2022-02-17,1.34874
2022-02-18,2.69749
2022-02-19,0.96339
2022-02-20,2.02312
2022-02-21,3.75722
2022-02-22,3.85356
2022-02-23,3.08285
2022-02-24,2.50481
2022-02-25,2.21579
2022-02-26,1.2524
2022-02-27,1.05973
2022-02-28,2.31213
2022-03-01,2.69749
2022-03-02,1.15606
2022-03-03,1.2524
2022-03-04,1.63776
2022-03-05,2.11946
2022-03-06,2.21579
2022-03-07,2.89017
2022-03-08,1.15606
2022-03-09,1.63776
2022-03-10,2.02312
2022-03-11,1.2524
2022-03-12,1.92678
2022-03-13,2.21579
2022-03-14,2.11946
2022-03-15,2.31213
2022-03-16,1.34874
2022-03-17,3.37186
2022-03-18,2.40847
2022-03-19,2.21579
2022-03-20,2.98651
2022-03-21,1.34874
2022-03-22,3.56454
2022-03-23,1.7341
2022-03-24,3.75722
2022-03-25,4.23892
2022-03-26,2.89017
2022-03-27,2.69749
2022-03-28,5.20231
2022-03-29,9.24855
2022-03-30,5.29865
2022-03-31,4.72061
2022-04-01,3.75722
2022-04-02,3.08285
2022-04-03,4.33526
2022-04-04,5.49132
2022-04-05,11.07899
2022-04-06,11.65703
2022-04-07,7.99614
2022-04-08,5.00963
2022-04-09,5.49132
2022-04-10,3.4682
2022-04-11,8.86319
2022-04-12,12.52408
2022-04-13,6.06936
2022-04-14,4.23892
2022-04-15,4.81695
2022-04-16,2.89017
2022-04-17,2.31213
2022-04-18,3.27552
2022-04-19,4.33526
2022-04-20,4.33526
2022-04-21,2.21579
2022-04-22,3.27552
2022-04-23,3.66088
2022-04-24,5.58766
2022-04-25,2.69749
2022-04-26,4.81695
2022-04-27,5.78034
2022-04-28,5.29865
2022-04-29,4.62427
2022-04-30,3.37186
2022-05-01,5.97302
2022-05-02,5.49132
2022-05-03,5.78034
2022-05-04,6.1657
2022-05-05,7.51445
2022-05-06,7.12909
2022-05-07,4.81695
2022-05-08,3.4682
2022-05-09,5.20231
2022-05-10,5.39499
2022-05-11,5.29865
2022-05-12,6.26204
2022-05-13,4.91329
2022-05-14,2.98651
2022-05-15,4.23892
2022-05-16,4.91329
2022-05-17,5.49132
2022-05-18,5.29865
2022-05-19,2.89017
2022-05-20,3.9499
2022-05-21,2.31213
2022-05-22,3.4682
2022-05-23,3.56454
2022-05-24,3.37186
2022-05-25,3.56454
2022-05-26,2.79383
2022-05-27,1.63776
2022-05-28,3.75722
2022-05-29,3.08285
2022-05-30,1.92678
2022-05-31,3.08285
2022-06-01,3.9499
2022-06-02,4.81695
2022-06-03,5.684
2022-06-04,2.21579
2022-06-05,2.31213
2022-06-06,2.89017
2022-06-07,7.22543
2022-06-08,11.07899
2022-06-09,6.93641
2022-06-10,4.14258
2022-06-11,5.684
2022-06-12,5.97302
2022-06-13,11.17533
2022-06-14,13.00578
2022-06-15,11.84971
2022-06-16,12.8131
2022-06-17,8.28516
2022-06-18,5.20231
2022-06-19,7.22543
2022-06-20,8.67052
2022-06-21,4.23892
2022-06-22,6.35838
2022-06-23,7.32177
2022-06-24,4.43159
2022-06-25,4.14258
2022-06-26,4.81695
2022-06-27,4.81695
2022-06-28,4.52793
2022-06-29,6.06936
2022-06-30,6.35838
2022-07-01,3.37186
2022-07-02,2.02312
2022-07-03,3.37186
2022-07-04,7.41811
2022-07-05,5.87668
2022-07-06,5.684
2022-07-07,6.84007
2022-07-08,7.99614
2022-07-09,4.52793
2022-07-10,4.23892
2022-07-11,4.52793
2022-07-12,5.78034
2022-07-13,8.28516
2022-07-14,7.99614
2022-07-15,5.58766
2022-07-16,2.31213
2022-07-17,4.33526
2022-07-18,7.70712
2022-07-19,5.58766
2022-07-20,4.23892
2022-07-21,3.4682
2022-07-22,4.14258
2022-07-23,1.92678
2022-07-24,3.66088
2022-07-25,8.47784
2022-07-26,4.81695
2022-07-27,4.23892
2022-07-28,5.39499
2022-07-29,2.79383
2022-07-30,2.02312
2022-07-31,2.89017
2022-08-01,3.4682
2022-08-02,3.75722
2022-08-03,3.66088
2022-08-04,2.40847
2022-08-05,3.08285
2022-08-06,2.31213
2022-08-07,2.21579
2022-08-08,3.56454
2022-08-09,3.27552
2022-08-10,1.83044
2022-08-11,2.79383
2022-08-12,2.31213
2022-08-13,3.27552
2022-08-14,3.4682
2022-08-15,3.17919
2022-08-16,5.97302
2022-08-17,4.62427
2022-08-18,5.49132
2022-08-19,4.33526
2022-08-20,4.43159
2022-08-21,3.75722
2022-08-22,4.43159
2022-08-23,6.84007
2022-08-24,6.74373
2022-08-25,6.55105
2022-08-26,4.52793
2022-08-27,4.23892
2022-08-28,3.85356
2022-08-29,7.22543
2022-08-30,5.78034
2022-08-31,3.75722
2022-09-01,6.45472
2022-09-02,4.23892
2022-09-03,2.02312
2022-09-04,4.72061
2022-09-05,5.39499
2022-09-06,4.91329
2022-09-07,6.35838
2022-09-08,5.684
2022-09-09,2.79383
2022-09-10,3.56454
2022-09-11,3.66088
2022-09-12,4.23892
2022-09-13,5.49132
2022-09-14,9.82658
2022-09-15,7.03275
2022-09-16,10.1156
2022-09-17,5.10597
2022-09-18,5.39499
2022-09-19,9.53757
2022-09-20,17.53371
2022-09-21,18.88246
2022-09-22,12.13872
2022-09-23,13.68015
2022-09-24,9.24855
2022-09-25,8.67052
2022-09-26,14.93256
2022-09-27,17.72639
2022-09-28,17.91907
2022-09-29,13.00578
2022-09-30,13.39113
2022-10-01,6.55105
2022-10-02,7.51445
2022-10-03,11.56069
2022-10-04,25.81888
2022-10-05,9.44123
2022-10-06,15.12524
2022-10-07,14.35452
2022-10-08,11.36801
2022-10-09,10.5973
2022-10-10,12.62042
2022-10-11,20.13487
2022-10-12,26.30057
2022-10-13,35.45279
2022-10-14,35.64547
2022-10-15,22.63969
2022-10-16,27.3603
2022-10-17,33.52601
2022-10-18,34.4894
2022-10-19,32.65895
2022-10-20,37.28323
2022-10-21,44.41233
2022-10-22,25.91522
2022-10-23,21.29094
2022-10-24,27.64932
2022-10-25,29.5761
2022-10-26,27.07129
2022-10-27,24.47013
2022-10-28,17.14836
2022-10-29,12.71676
2022-10-30,9.92292
2022-10-31,14.35452
2022-11-01,13.48747
2022-11-02,14.73988
2022-11-03,20.7129
2022-11-04,16.28131
2022-11-05,10.1156
2022-11-06,14.93256
2022-11-07,15.31791
2022-11-08,16.18497
2022-11-09,17.05202
2022-11-10,13.96917
2022-11-11,12.71676
2022-11-12,10.69364
2022-11-13,9.53757
2022-11-14,11.56069
2022-11-15,17.14836
2022-11-16,15.99229
2022-11-17,12.42774
2022-11-18,11.17533
2022-11-19,7.32177
2022-11-20,9.24855
2022-11-21,11.75337
2022-11-22,11.94605
2022-11-23,11.07899
2022-11-24,10.50096
2022-11-25,9.82658
2022-11-26,6.26204
2022-11-27,8.57418
2022-11-28,12.23506
2022-11-29,10.98265
2022-11-30,7.99614
2022-12-01,10.30828
2022-12-02,6.84007
2022-12-03,4.81695
2022-12-04,7.32177
2022-12-05,7.8998
2022-12-06,8.28516
2022-12-07,9.34489
2022-12-08,10.5973
2022-12-09,8.09248
2022-12-10,5.29865
2022-12-11,8.47784
2022-12-12,13.87283
2022-12-13,11.27167
2022-12-14,7.61078
2022-12-15,11.46435
2022-12-16,9.53757
2022-12-17,7.70712
2022-12-18,7.41811
2022-12-19,10.78998
2022-12-20,10.88631
2022-12-21,15.41425
2022-12-22,12.62042
2022-12-23,10.50096
2022-12-24,10.40462
2022-12-25,7.12909
2022-12-26,12.04238
2022-12-27,10.30828
2022-12-28,10.01926
2022-12-29,10.50096
2022-12-30,6.84007
2022-12-31,7.22543
2023-01-01,5.87668
2023-01-02,7.12909
2023-01-03,8.28516
2023-01-04,9.24855
2023-01-05,7.41811
2023-01-06,8.18882
2023-01-07,6.26204
2023-01-08,7.41811
2023-01-09,7.22543
2023-01-10,7.99614
2023-01-11,10.30828
2023-01-12,8.57418
2023-01-13,7.61078
2023-01-14,5.10597
2023-01-15,5.87668
2023-01-16,8.28516
2023-01-17,9.15221
2023-01-18,7.61078
2023-01-19,7.70712
2023-01-20,5.87668
2023-01-21,4.62427
2023-01-22,3.9499
2023-01-23,5.10597
2023-01-24,6.93641
2023-01-25,5.78034
2023-01-26,8.18882
2023-01-27,9.44123
2023-01-28,6.64739
2023-01-29,7.03275
2023-01-30,6.93641
2023-01-31,5.87668
2023-02-01,8.09248
2023-02-02,8.09248
2023-02-03,6.84007
2023-02-04,8.28516
2023-02-05,6.74373
2023-02-06,7.70712
2023-02-07,9.34489
2023-02-08,8.18882
2023-02-09,7.51445
2023-02-10,9.82658
2023-02-11,9.15221
2023-02-12,5.78034
2023-02-13,10.40462
2023-02-14,6.84007
2023-02-15,10.21194
2023-02-16,9.34489
2023-02-17,10.21194
2023-02-18,8.57418
2023-02-19,8.57418
2023-02-20,11.36801
2023-02-21,13.00578
2023-02-22,15.22157
2023-02-23,12.62042
2023-02-24,13.19845
2023-02-25,9.05587
2023-02-26,7.8998
2023-02-27,10.50096
2023-02-28,12.52408
2023-03-01,13.87283
2023-03-02,23.21772
2023-03-03,17.34104
2023-03-04,11.07899
2023-03-05,9.82658
2023-03-06,12.04238
2023-03-07,12.8131
2023-03-08,16.95568
2023-03-09,16.85934
2023-03-10,12.42774
2023-03-11,17.72639
2023-03-12,13.00578
2023-03-13,24.56647
2023-03-14,39.88439
2023-03-15,45.95375
2023-03-16,31.02119
2023-03-17,24.56647
2023-03-18,20.13487
2023-03-19,27.07129
2023-03-20,31.59922
2023-03-21,31.59922
2023-03-22,34.29672
2023-03-23,28.13102
2023-03-24,23.4104
2023-03-25,18.11175
2023-03-26,28.03468
2023-03-27,30.53949
2023-03-28,34.58574
2023-03-29,29.5761
2023-03-30,24.75915
2023-03-31,20.03853
2023-04-01,15.12524
2023-04-02,16.18497
2023-04-03,20.03853
2023-04-04,25.81888
2023-04-05,28.70905
2023-04-06,23.21772
2023-04-07,18.30443
2023-04-08,13.48747
2023-04-09,14.45086
2023-04-10,14.5472
2023-04-11,21.00192
2023-04-12,20.52023
2023-04-13,19.36416
2023-04-14,20.90558
2023-04-15,14.35452
2023-04-16,20.32755
2023-04-17,32.75529
2023-04-18,23.50674
2023-04-19,22.25433
2023-04-20,20.52023
2023-04-21,22.44701
2023-04-22,15.60693
2023-04-23,14.06551
2023-04-24,14.64354
2023-04-25,14.35452
2023-04-26,14.93256
2023-04-27,15.60693
2023-04-28,12.62042
2023-04-29,7.12909
2023-04-30,7.70712
2023-05-01,9.05587
2023-05-02,13.10211
2023-05-03,12.62042
2023-05-04,14.35452
2023-05-05,8.95953
2023-05-06,7.99614
2023-05-07,6.64739
2023-05-08,13.58381
2023-05-09,16.18497
2023-05-10,13.96917
2023-05-11,14.35452
2023-05-12,10.50096
2023-05-13,6.74373
2023-05-14,8.47784
2023-05-15,11.36801
2023-05-16,12.23506
2023-05-17,13.58381
2023-05-18,14.5472
2023-05-19,11.17533
2023-05-20,7.22543
2023-05-21,8.3815
2023-05-22,13.58381
2023-05-23,15.0289
2023-05-24,13.58381
2023-05-25,15.60693
2023-05-26,12.8131
2023-05-27,8.3815
2023-05-28,11.17533
2023-05-29,10.98265
2023-05-30,14.35452
2023-05-31,15.89595
2023-06-01,11.56069
2023-06-02,10.5973
2023-06-03,5.29865
2023-06-04,4.72061
2023-06-05,8.86319
2023-06-06,6.74373
2023-06-07,9.82658
2023-06-08,12.90944
2023-06-09,8.3815
2023-06-10,5.58766
2023-06-11,7.12909
2023-06-12,10.98265
