date,에이치엘비주가
2020-08-06,13.60347
2020-08-07,35.80313
2020-08-08,2.13238
2020-08-09,1.54534
2020-08-10,16.66243
2020-08-11,16.99244
2020-08-12,16.00875
2020-08-13,43.91064
2020-08-14,35.42869
2020-08-15,3.15732
2020-08-16,2.66548
2020-08-17,4.76613
2020-08-18,27.19108
2020-08-19,26.27086
2020-08-20,22.13302
2020-08-21,20.0165
2020-08-22,2.11651
2020-08-23,1.55486
2020-08-24,21.09221
2020-08-25,19.73725
2020-08-26,18.42038
2020-08-27,17.05273
2020-08-28,17.65247
2020-08-29,1.93564
2020-08-30,1.76746
2020-08-31,17.97931
2020-09-01,21.30799
2020-09-02,38.95411
2020-09-03,29.01567
2020-09-04,22.79304
2020-09-05,2.72577
2020-09-06,2.3196
2020-09-07,37.94504
2020-09-08,28.28584
2020-09-09,26.20105
2020-09-10,22.32658
2020-09-11,18.17922
2020-09-12,2.50364
2020-09-13,1.84997
2020-09-14,24.89052
2020-09-15,25.84248
2020-09-16,30.32937
2020-09-17,28.66662
2020-09-18,28.45402
2020-09-19,4.05216
2020-09-20,3.65869
2020-09-21,39.3698
2020-09-22,28.52383
2020-09-23,25.70286
2020-09-24,22.78987
2020-09-25,21.35241
2020-09-26,3.05895
2020-09-27,3.09703
2020-09-28,23.68788
2020-09-29,20.29891
2020-09-30,2.0943
2020-10-01,1.72621
2020-10-02,1.66592
2020-10-03,1.64371
2020-10-04,1.71987
2020-10-05,17.94757
2020-10-06,19.33109
2020-10-07,17.02417
2020-10-08,16.95119
2020-10-09,2.59567
2020-10-10,1.67861
2020-10-11,1.4914
2020-10-12,16.6307
2020-10-13,16.94167
2020-10-14,16.52281
2020-10-15,15.40585
2020-10-16,16.63387
2020-10-17,1.87853
2020-10-18,1.33274
2020-10-19,15.43758
2020-10-20,15.87548
2020-10-21,22.45668
2020-10-22,17.40813
2020-10-23,15.06314
2020-10-24,1.70083
2020-10-25,1.02176
2020-10-26,14.05407
2020-10-27,14.14292
2020-10-28,13.31471
2020-10-29,15.2218
2020-10-30,15.12343
2020-10-31,1.58025
2020-11-01,1.02176
2020-11-02,12.84508
2020-11-03,13.96839
2020-11-04,13.71453
2020-11-05,14.98064
2020-11-06,13.23856
2020-11-07,1.39937
2020-11-08,1.02176
2020-11-09,14.32696
2020-11-10,13.46703
2020-11-11,13.34327
2020-11-12,12.67373
2020-11-13,11.47109
2020-11-14,1.36447
2020-11-15,1.12331
2020-11-16,14.85054
2020-11-17,12.57853
2020-11-18,12.63248
2020-11-19,13.36548
2020-11-20,16.70368
2020-11-21,2.05305
2020-11-22,1.60563
2020-11-23,16.99562
2020-11-24,14.85688
2020-11-25,14.48245
2020-11-26,13.85733
2020-11-27,12.9371
2020-11-28,1.68496
2020-11-29,1.18994
2020-11-30,12.89268
2020-12-01,12.65151
2020-12-02,18.03642
2020-12-03,16.77984
2020-12-04,14.4761
2020-12-05,1.91343
2020-12-06,1.73256
2020-12-07,32.33166
2020-12-08,24.93812
2020-12-09,20.25766
2020-12-10,19.1756
2020-12-11,16.65608
2020-12-12,1.86901
2020-12-13,1.52313
2020-12-14,16.18645
2020-12-15,13.90175
2020-12-16,13.93983
2020-12-17,13.19413
2020-12-18,13.02912
2020-12-19,1.74525
2020-12-20,1.41841
2020-12-21,17.83334
2020-12-22,16.05318
2020-12-23,15.21228
2020-12-24,15.33604
2020-12-25,1.99276
2020-12-26,1.83727
2020-12-27,1.8341
2020-12-28,17.81747
2020-12-29,19.81341
2020-12-30,18.56635
2020-12-31,4.28698
2021-01-01,1.78016
2021-01-02,1.69448
2021-01-03,1.82141
2021-01-04,19.52465
2021-01-05,24.27809
2021-01-06,27.94313
2021-01-07,21.5904
2021-01-08,24.63666
2021-01-09,3.26521
2021-01-10,2.61471
2021-01-11,21.39049
2021-01-12,18.55683
2021-01-13,17.46842
2021-01-14,16.9385
2021-01-15,14.44437
2021-01-16,1.58976
2021-01-17,1.50726
2021-01-18,15.72634
2021-01-19,15.78346
2021-01-20,19.32474
2021-01-21,16.31973
2021-01-22,14.0033
2021-01-23,1.79285
2021-01-24,1.50726
2021-01-25,15.19959
2021-01-26,15.34873
2021-01-27,12.87364
2021-01-28,12.84825
2021-01-29,17.3288
2021-01-30,2.17998
2021-01-31,2.16411
2021-02-01,34.45135
2021-02-02,27.70832
2021-02-03,22.99295
2021-02-04,17.42717
2021-02-05,15.49787
2021-02-06,2.26883
2021-02-07,2.03401
2021-02-08,15.47566
2021-02-09,14.07945
2021-02-10,12.62296
2021-02-11,2.44335
2021-02-12,1.79285
2021-02-13,1.8817
2021-02-14,2.47191
2021-02-15,15.38363
2021-02-16,100.0
2021-02-17,68.48067
2021-02-18,47.4075
2021-02-19,47.87713
2021-02-20,8.11385
2021-02-21,6.38446
2021-02-22,41.80998
2021-02-23,31.66846
2021-02-24,29.99619
2021-02-25,29.89464
2021-02-26,47.65818
2021-02-27,6.11156
2021-02-28,4.46468
2021-03-01,4.48054
2021-03-02,32.76956
2021-03-03,26.08047
2021-03-04,27.63533
2021-03-05,33.15034
2021-03-06,4.87402
2021-03-07,3.66821
2021-03-08,28.14939
2021-03-09,25.36967
2021-03-10,30.41505
2021-03-11,26.79444
2021-03-12,26.4676
2021-03-13,3.5857
2021-03-14,2.78606
2021-03-15,39.65221
2021-03-16,26.05508
2021-03-17,27.83207
2021-03-18,32.05559
2021-03-19,27.11175
2021-03-20,3.1129
2021-03-21,2.59249
2021-03-22,22.47889
2021-03-23,18.56635
2021-03-24,18.48067
2021-03-25,16.42127
2021-03-26,15.92942
2021-03-27,2.25614
2021-03-28,1.83093
2021-03-29,15.30748
2021-03-30,17.59535
2021-03-31,15.07266
2021-04-01,19.4009
2021-04-02,17.73814
2021-04-03,2.86221
2021-04-04,2.61788
2021-04-05,17.6842
2021-04-06,16.26261
2021-04-07,16.13568
2021-04-08,16.09126
2021-04-09,15.24719
2021-04-10,1.88804
2021-04-11,1.69131
2021-04-12,14.18417
2021-04-13,15.6597
2021-04-14,13.30202
2021-04-15,14.19369
2021-04-16,12.47064
2021-04-17,1.58342
2021-04-18,1.07888
2021-04-19,13.21
2021-04-20,13.7304
2021-04-21,12.34054
2021-04-22,13.28933
2021-04-23,12.1089
2021-04-24,1.53582
2021-04-25,1.32004
2021-04-26,16.05635
2021-04-27,14.60937
2021-04-28,12.44843
2021-04-29,12.69594
2021-04-30,11.39176
2021-05-01,1.28514
2021-05-02,1.16773
2021-05-03,12.67373
2021-05-04,13.50193
2021-05-05,2.16729
2021-05-06,11.95024
2021-05-07,11.53138
2021-05-08,1.22802
2021-05-09,1.0535
2021-05-10,14.00964
2021-05-11,11.43618
2021-05-12,10.62702
2021-05-13,10.55721
2021-05-14,10.76664
2021-05-15,1.26293
2021-05-16,1.01542
2021-05-17,10.85866
2021-05-18,10.20181
2021-05-19,1.24706
2021-05-20,9.42755
2021-05-21,10.88087
2021-05-22,1.16773
2021-05-23,0.97099
2021-05-24,10.81741
2021-05-25,10.59211
2021-05-26,9.66871
2021-05-27,9.75756
2021-05-28,11.75667
2021-05-29,1.30418
2021-05-30,1.15504
2021-05-31,12.27708
2021-06-01,15.53277
2021-06-02,13.49558
2021-06-03,12.66103
2021-06-04,11.03953
2021-06-05,1.12648
2021-06-06,1.01224
2021-06-07,10.79837
2021-06-08,11.03319
2021-06-09,12.58488
2021-06-10,11.62975
2021-06-11,9.74804
2021-06-12,1.05984
2021-06-13,1.0408
2021-06-14,10.70635
2021-06-15,9.29428
2021-06-16,9.00552
2021-06-17,11.40128
2021-06-18,19.01377
2021-06-19,2.09113
2021-06-20,1.6088
2021-06-21,12.85143
2021-06-22,12.08351
2021-06-23,11.05223
2021-06-24,10.85866
2021-06-25,10.58894
2021-06-26,1.02494
2021-06-27,0.9932
2021-06-28,10.1796
2021-06-29,8.92301
2021-06-30,10.9729
2021-07-01,9.23399
2021-07-02,8.593
2021-07-03,0.92339
2021-07-04,0.97734
2021-07-05,11.67417
2021-07-06,11.54724
2021-07-07,12.28342
2021-07-08,11.14108
2021-07-09,10.84914
2021-07-10,1.10744
2021-07-11,0.82503
2021-07-12,9.97017
2021-07-13,14.72678
2021-07-14,12.15015
2021-07-15,31.32258
2021-07-16,19.43897
2021-07-17,1.69448
2021-07-18,1.29148
2021-07-19,12.31833
2021-07-20,11.24896
2021-07-21,11.91851
2021-07-22,11.07444
2021-07-23,11.14425
2021-07-24,1.17725
2021-07-25,0.90753
2021-07-26,10.71904
2021-07-27,9.84959
2021-07-28,12.87681
2021-07-29,11.40128
2021-07-30,12.49603
2021-07-31,1.21215
2021-08-01,0.98686
2021-08-02,12.54997
2021-08-03,10.86501
2021-08-04,11.04588
2021-08-05,10.95703
2021-08-06,9.82737
2021-08-07,0.93291
2021-08-08,0.78377
2021-08-09,11.71225
2021-08-10,9.84007
2021-08-11,8.82782
2021-08-12,11.0554
2021-08-13,12.92758
2021-08-14,1.4311
2021-08-15,1.0059
2021-08-16,2.07844
2021-08-17,12.19775
2021-08-18,26.44538
2021-08-19,21.46982
2021-08-20,17.13841
2021-08-21,2.02132
2021-08-22,1.51678
2021-08-23,18.26172
2021-08-24,35.20022
2021-08-25,34.80992
2021-08-26,34.37837
2021-08-27,34.38789
2021-08-28,4.31554
2021-08-29,3.86812
2021-08-30,61.64879
2021-08-31,48.6387
2021-09-01,48.26743
2021-09-02,52.67182
2021-09-03,47.11239
2021-09-04,5.46106
2021-09-05,4.52814
2021-09-06,39.43326
2021-09-07,40.67715
2021-09-08,36.43142
2021-09-09,34.77184
2021-09-10,31.15758
2021-09-11,3.45243
2021-09-12,3.07799
2021-09-13,28.47305
2021-09-14,30.85295
2021-09-15,28.66979
2021-09-16,34.69569
2021-09-17,28.0066
2021-09-18,3.17001
2021-09-19,2.65596
2021-09-20,2.20854
2021-09-21,2.15459
2021-09-22,2.94154
2021-09-23,24.08453
2021-09-24,25.0587
2021-09-25,2.78923
2021-09-26,2.17046
2021-09-27,22.29802
2021-09-28,20.75585
2021-09-29,23.0818
2021-09-30,19.89274
2021-10-01,18.71549
2021-10-02,2.30373
2021-10-03,1.63736
2021-10-04,3.08434
2021-10-05,20.55277
2021-10-06,20.4068
2021-10-07,19.79437
2021-10-08,19.02011
2021-10-09,1.93882
2021-10-10,1.5263
2021-10-11,2.07526
2021-10-12,18.11258
2021-10-13,18.39817
2021-10-14,23.82115
2021-10-15,19.41359
2021-10-16,1.67227
2021-10-17,1.5263
2021-10-18,16.0976
2021-10-19,18.48067
2021-10-20,19.2581
2021-10-21,19.08358
2021-10-22,17.87459
2021-10-23,1.80237
2021-10-24,1.68496
2021-10-25,15.86596
2021-10-26,16.44031
2021-10-27,16.28799
2021-10-28,15.97385
2021-10-29,14.69505
2021-10-30,1.48188
2021-10-31,1.33591
2021-11-01,16.8909
2021-11-02,16.25944
2021-11-03,14.20003
2021-11-04,14.74265
2021-11-05,17.59535
2021-11-06,2.14507
2021-11-07,1.72939
2021-11-08,18.62664
2021-11-09,15.8025
2021-11-10,14.47927
2021-11-11,14.28571
2021-11-12,15.12343
2021-11-13,1.86583
2021-11-14,1.72621
2021-11-15,15.79932
2021-11-16,17.39544
2021-11-17,14.75852
2021-11-18,13.4702
2021-11-19,17.72862
2021-11-20,2.27517
2021-11-21,1.7389
2021-11-22,15.09805
2021-11-23,12.47699
2021-11-24,12.55315
2021-11-25,12.37862
2021-11-26,12.03909
2021-11-27,1.71669
2021-11-28,1.45649
2021-11-29,12.67373
2021-11-30,12.1089
2021-12-01,13.27981
2021-12-02,12.04226
2021-12-03,14.18734
2021-12-04,1.66592
2021-12-05,1.72939
2021-12-06,13.74309
2021-12-07,13.38452
2021-12-08,13.10528
2021-12-09,14.43485
2021-12-10,12.08351
2021-12-11,1.45649
2021-12-12,1.33591
2021-12-13,13.31154
2021-12-14,12.22313
2021-12-15,12.03592
2021-12-16,12.36275
2021-12-17,11.49647
2021-12-18,1.48505
2021-12-19,1.62467
2021-12-20,17.53189
2021-12-21,15.18055
2021-12-22,13.57491
2021-12-23,14.25715
2021-12-24,12.42305
2021-12-25,1.42159
2021-12-26,1.62467
2021-12-27,12.93393
2021-12-28,13.45751
2021-12-29,20.52738
2021-12-30,15.85961
2021-12-31,3.88716
2022-01-01,1.25341
2022-01-02,1.33591
2022-01-03,17.83651
2022-01-04,14.59986
2022-01-05,12.91172
2022-01-06,12.13428
2022-01-07,13.27029
2022-01-08,1.53899
2022-01-09,1.67544
2022-01-10,12.85143
2022-01-11,12.83239
2022-01-12,14.18099
2022-01-13,12.1914
2022-01-14,10.95386
2022-01-15,1.14234
2022-01-16,0.90753
2022-01-17,9.46246
2022-01-18,9.7766
2022-01-19,9.54496
2022-01-20,11.61071
2022-01-21,9.52909
2022-01-22,0.96465
2022-01-23,0.69175
2022-01-24,9.10706
2022-01-25,8.87859
2022-01-26,9.68775
2022-01-27,9.3387
2022-01-28,11.01415
2022-01-29,1.02176
2022-01-30,0.67271
2022-01-31,0.62194
2022-02-01,0.64415
2022-02-02,0.75839
2022-02-03,10.89991
2022-02-04,10.43028
2022-02-05,0.97099
2022-02-06,0.79964
2022-02-07,9.06263
2022-02-08,8.88811
2022-02-09,9.13244
2022-02-10,8.80561
2022-02-11,7.81874
2022-02-12,0.74252
2022-02-13,0.61242
2022-02-14,8.08529
2022-02-15,8.09798
2022-02-16,10.48105
2022-02-17,9.93844
2022-02-18,8.90397
2022-02-19,0.89166
2022-02-20,0.56482
2022-02-21,8.32963
2022-02-22,7.8124
2022-02-23,8.19001
2022-02-24,7.96471
2022-02-25,11.32512
2022-02-26,0.85676
2022-02-27,0.60925
2022-02-28,9.26572
2022-03-01,1.18677
2022-03-02,8.2027
2022-03-03,8.40896
2022-03-04,7.30786
2022-03-05,0.62829
2022-03-06,0.44742
2022-03-07,6.76207
2022-03-08,6.80967
2022-03-09,0.87262
2022-03-10,8.32645
2022-03-11,7.29517
2022-03-12,0.67589
2022-03-13,0.58704
2022-03-14,7.44748
2022-03-15,10.42711
2022-03-16,9.95747
2022-03-17,12.60074
2022-03-18,9.49101
2022-03-19,0.89801
2022-03-20,0.66637
2022-03-21,9.12927
2022-03-22,8.05356
2022-03-23,8.23443
2022-03-24,7.03179
2022-03-25,7.04448
2022-03-26,0.6505
2022-03-27,0.49501
2022-03-28,6.73668
2022-03-29,7.29517
2022-03-30,7.54902
2022-03-31,8.91032
2022-04-01,8.35184
2022-04-02,0.77425
2022-04-03,0.65685
2022-04-04,7.09525
2022-04-05,6.86996
2022-04-06,6.54629
2022-04-07,6.80332
2022-04-08,6.30196
2022-04-09,0.66002
2022-04-10,0.47597
2022-04-11,6.7589
2022-04-12,6.07983
2022-04-13,7.67912
2022-04-14,7.60931
2022-04-15,5.80376
2022-04-16,1.50726
2022-04-17,0.59338
2022-04-18,6.24801
2022-04-19,7.02544
2022-04-20,5.99098
2022-04-21,6.66687
2022-04-22,5.47058
2022-04-23,0.6029
2022-04-24,0.48549
2022-04-25,5.87675
2022-04-26,6.98737
2022-04-27,5.94021
2022-04-28,5.8704
2022-04-29,6.77793
2022-04-30,0.77108
2022-05-01,0.55848
2022-05-02,5.35952
2022-05-03,5.71809
2022-05-04,5.27701
2022-05-05,1.19312
2022-05-06,6.28609
2022-05-07,0.72983
2022-05-08,0.59021
2022-05-09,6.15916
2022-05-10,5.74982
2022-05-11,8.30424
2022-05-12,15.66605
2022-05-13,27.36244
2022-05-14,3.2779
2022-05-15,2.32912
2022-05-16,24.16386
2022-05-17,19.15021
2022-05-18,27.89236
2022-05-19,22.83112
2022-05-20,19.30887
2022-05-21,2.05622
2022-05-22,1.52947
2022-05-23,17.02417
2022-05-24,14.66967
2022-05-25,15.86279
2022-05-26,14.1207
2022-05-27,13.70184
2022-05-28,1.2661
2022-05-29,0.90118
2022-05-30,12.87364
2022-05-31,12.27073
2022-06-01,1.76746
2022-06-02,10.73808
2022-06-03,10.2272
2022-06-04,1.22802
2022-06-05,0.88849
2022-06-06,1.16456
2022-06-07,9.79881
2022-06-08,10.67144
2022-06-09,15.08535
2022-06-10,12.1089
2022-06-11,1.14234
2022-06-12,0.92657
2022-06-13,12.61344
2022-06-14,11.97245
2022-06-15,10.58577
2022-06-16,11.06175
2022-06-17,9.90353
2022-06-18,0.81868
2022-06-19,0.66637
2022-06-20,9.35457
2022-06-21,9.96065
2022-06-22,9.30062
2022-06-23,9.62429
2022-06-24,11.21406
2022-06-25,0.86628
2022-06-26,0.75521
2022-06-27,11.10934
2022-06-28,9.54813
2022-06-29,9.75756
2022-06-30,12.30246
2022-07-01,9.90353
2022-07-02,0.7457
2022-07-03,0.59338
2022-07-04,11.55359
2022-07-05,10.55086
2022-07-06,10.55721
2022-07-07,9.90988
2022-07-08,16.20232
2022-07-09,1.45014
2022-07-10,1.28514
2022-07-11,14.13974
2022-07-12,12.66738
2022-07-13,15.81836
2022-07-14,13.27346
2022-07-15,12.4516
2022-07-16,1.12965
2022-07-17,0.90118
2022-07-18,12.95614
2022-07-19,10.83645
2022-07-20,12.74671
2022-07-21,11.69956
2022-07-22,10.45567
2022-07-23,0.91387
2022-07-24,0.63781
2022-07-25,9.96382
2022-07-26,9.31966
2022-07-27,9.37361
2022-07-28,9.4688
2022-07-29,11.89947
2022-07-30,0.95195
2022-07-31,0.6505
2022-08-01,9.01821
2022-08-02,10.12565
2022-08-03,12.84191
2022-08-04,16.98927
2022-08-05,15.68509
2022-08-06,1.60246
2022-08-07,1.12331
2022-08-08,12.6293
2022-08-09,17.19235
2022-08-10,13.97156
2022-08-11,12.87681
2022-08-12,11.58215
2022-08-13,1.69131
2022-08-14,1.20581
2022-08-15,1.30418
2022-08-16,12.69594
2022-08-17,10.63336
2022-08-18,13.04182
2022-08-19,13.08624
2022-08-20,1.35178
2022-08-21,0.95195
2022-08-22,12.00101
2022-08-23,9.63698
2022-08-24,10.38586
2022-08-25,11.6234
2022-08-26,12.86729
2022-08-27,0.89166
2022-08-28,0.6854
2022-08-29,9.85911
2022-08-30,10.07488
2022-08-31,13.06403
2022-09-01,12.88633
2022-09-02,11.17598
2022-09-03,0.93926
2022-09-04,0.75839
2022-09-05,13.36866
2022-09-06,10.22402
2022-09-07,10.5699
2022-09-08,18.91857
2022-09-09,1.73256
2022-09-10,1.8341
2022-09-11,1.84362
2022-09-12,1.99593
2022-09-13,21.56501
2022-09-14,15.25353
2022-09-15,13.94618
2022-09-16,12.28342
2022-09-17,1.06619
2022-09-18,0.83772
2022-09-19,10.73173
2022-09-20,10.87135
2022-09-21,9.93844
2022-09-22,9.57986
2022-09-23,11.14425
2022-09-24,0.8631
2022-09-25,0.73935
2022-09-26,9.39582
2022-09-27,8.92936
2022-09-28,9.36726
2022-09-29,10.56038
2022-09-30,9.80516
2022-10-01,0.86945
2022-10-02,0.72348
2022-10-03,0.93926
2022-10-04,11.07126
2022-10-05,9.70045
2022-10-06,9.85276
2022-10-07,8.71041
2022-10-08,0.75204
2022-10-09,0.46645
2022-10-10,0.69492
2022-10-11,8.2027
2022-10-12,8.82782
2022-10-13,8.2503
2022-10-14,8.70089
2022-10-15,0.78377
2022-10-16,0.58386
2022-10-17,8.80561
2022-10-18,9.94478
2022-10-19,9.0785
2022-10-20,7.69181
2022-10-21,7.25074
2022-10-22,0.59973
2022-10-23,0.41251
2022-10-24,9.36091
2022-10-25,8.53906
2022-10-26,7.88538
2022-10-27,8.55175
2022-10-28,8.06308
2022-10-29,0.71079
2022-10-30,0.47915
2022-10-31,8.21222
2022-11-01,8.22491
2022-11-02,7.61248
2022-11-03,6.86044
2022-11-04,7.00323
2022-11-05,0.75204
2022-11-06,0.44742
2022-11-07,7.3142
2022-11-08,8.00596
2022-11-09,7.41892
2022-11-10,6.62562
2022-11-11,10.11931
2022-11-12,0.9932
2022-11-13,0.84089
2022-11-14,9.47515
2022-11-15,8.08846
2022-11-16,7.95519
2022-11-17,7.05718
2022-11-18,7.47286
2022-11-19,0.63463
2022-11-20,0.51405
2022-11-21,6.68591
2022-11-22,7.25074
2022-11-23,7.82826
2022-11-24,6.80967
2022-11-25,6.00368
2022-11-26,0.69175
2022-11-27,0.40934
2022-11-28,6.93659
2022-11-29,7.44431
2022-11-30,7.66643
2022-12-01,7.98058
2022-12-02,6.77159
2022-12-03,0.53309
2022-12-04,0.45693
2022-12-05,7.63152
2022-12-06,6.95881
2022-12-07,7.19045
2022-12-08,6.6161
2022-12-09,7.0667
2022-12-10,0.59021
2022-12-11,0.49501
2022-12-12,6.87313
2022-12-13,6.95881
2022-12-14,6.57802
2022-12-15,6.43523
2022-12-16,6.44158
2022-12-17,0.55213
2022-12-18,0.49184
2022-12-19,6.16551
2022-12-20,5.57529
2022-12-21,5.36269
2022-12-22,7.57758
2022-12-23,6.54947
2022-12-24,0.6029
2022-12-25,0.37443
2022-12-26,6.63831
2022-12-27,7.19362
2022-12-28,7.18093
2022-12-29,6.30513
2022-12-30,2.42114
2022-12-31,0.48549
2023-01-01,0.35539
2023-01-02,6.37494
2023-01-03,7.20949
2023-01-04,7.33324
2023-01-05,6.38763
2023-01-06,10.07488
2023-01-07,1.13917
2023-01-08,0.8631
2023-01-09,9.08485
2023-01-10,7.69816
2023-01-11,7.72037
2023-01-12,7.23805
2023-01-13,7.10477
2023-01-14,0.72348
2023-01-15,0.58069
2023-01-16,7.18728
2023-01-17,6.02906
2023-01-18,5.50866
2023-01-19,5.68636
2023-01-20,5.32779
2023-01-21,0.49501
2023-01-22,0.34905
2023-01-23,0.42203
2023-01-24,0.43155
2023-01-25,6.63514
2023-01-26,6.63197
2023-01-27,6.95881
2023-01-28,0.62194
2023-01-29,0.57752
2023-01-30,5.89896
2023-01-31,5.70222
2023-02-01,8.94523
2023-02-02,8.40261
2023-02-03,6.90804
2023-02-04,0.53309
2023-02-05,0.42203
2023-02-06,5.85771
2023-02-07,5.94973
2023-02-08,5.84502
2023-02-09,5.71809
2023-02-10,5.57529
2023-02-11,0.50136
2023-02-12,0.38078
2023-02-13,5.93387
2023-02-14,6.14012
2023-02-15,5.73078
2023-02-16,6.96833
2023-02-17,5.29923
2023-02-18,0.50453
2023-02-19,0.57434
2023-02-20,19.7436
2023-02-21,16.21818
2023-02-22,10.64923
2023-02-23,10.14152
2023-02-24,8.45021
2023-02-25,0.6505
2023-02-26,0.57117
2023-02-27,7.1016
2023-02-28,7.06987
2023-03-01,1.05032
2023-03-02,6.57168
2023-03-03,6.81919
2023-03-04,0.61559
2023-03-05,0.4728
2023-03-06,6.42254
2023-03-07,8.25982
2023-03-08,7.96471
2023-03-09,9.93209
2023-03-10,8.45655
2023-03-11,0.77425
2023-03-12,0.66637
2023-03-13,9.22129
2023-03-14,7.7997
2023-03-15,7.73624
2023-03-16,6.50504
2023-03-17,8.01548
2023-03-18,0.80916
2023-03-19,0.57434
2023-03-20,8.57079
2023-03-21,9.94161
2023-03-22,8.82782
2023-03-23,7.70133
2023-03-24,7.65691
2023-03-25,0.77108
2023-03-26,0.6505
2023-03-27,7.16189
2023-03-28,6.7462
2023-03-29,6.69226
2023-03-30,7.02227
2023-03-31,7.38084
2023-04-01,0.86945
2023-04-02,0.70127
2023-04-03,7.29834
2023-04-04,7.37132
2023-04-05,9.19273
2023-04-06,10.73173
2023-04-07,9.0785
2023-04-08,0.93609
2023-04-09,0.81233
2023-04-10,8.76753
2023-04-11,8.98965
2023-04-12,10.26845
2023-04-13,9.3863
2023-04-14,9.87497
2023-04-15,0.85041
2023-04-16,0.66954
2023-04-17,8.13606
2023-04-18,7.38084
2023-04-19,6.69543
2023-04-20,7.1016
2023-04-21,6.76524
2023-04-22,0.65367
2023-04-23,0.5204
2023-04-24,6.40984
2023-04-25,7.05718
2023-04-26,6.24484
2023-04-27,7.22536
2023-04-28,7.72989
2023-04-29,0.80281
2023-04-30,0.55213
2023-05-01,1.70083
2023-05-02,7.13333
2023-05-03,5.74982
2023-05-04,7.61248
2023-05-05,0.8282
2023-05-06,0.6029
2023-05-07,0.52992
2023-05-08,6.86678
2023-05-09,7.15237
2023-05-10,6.85409
2023-05-11,6.2734
2023-05-12,6.16868
2023-05-13,0.63146
2023-05-14,0.46328
2023-05-15,6.40033
2023-05-16,5.77838
2023-05-17,12.16602
2023-05-18,11.02049
2023-05-19,8.91984
2023-05-20,0.94878
2023-05-21,0.66637
2023-05-22,8.17731
2023-05-23,9.40534
2023-05-24,7.77749
2023-05-25,7.1968
2023-05-26,8.38674
2023-05-27,0.77108
2023-05-28,0.60607
