date,자동차보험료계산
2020-07-26,53.37001
2020-07-27,65.337
2020-07-28,62.99862
2020-07-29,59.28473
2020-07-30,59.42228
2020-07-31,53.50756
2020-08-01,37.68913
2020-08-02,42.09078
2020-08-03,60.24759
2020-08-04,55.02063
2020-08-05,54.74552
2020-08-06,49.38101
2020-08-07,48.0055
2020-08-08,44.0165
2020-08-09,45.11691
2020-08-10,59.83493
2020-08-11,57.359
2020-08-12,60.11004
2020-08-13,58.18431
2020-08-14,57.90921
2020-08-15,44.42916
2020-08-16,46.90508
2020-08-17,53.23246
2020-08-18,65.47455
2020-08-19,64.09903
2020-08-20,64.92434
2020-08-21,58.04676
2020-08-22,47.86795
2020-08-23,53.37001
2020-08-24,77.02888
2020-08-25,74.00275
2020-08-26,62.03576
2020-08-27,64.37414
2020-08-28,68.36313
2020-08-29,56.5337
2020-08-30,62.99862
2020-08-31,75.51581
2020-09-01,73.31499
2020-09-02,65.47455
2020-09-03,60.93535
2020-09-04,53.23246
2020-09-05,58.59697
2020-09-06,61.48555
2020-09-07,62.99862
2020-09-08,70.01375
2020-09-09,69.46354
2020-09-10,65.06189
2020-09-11,59.55983
2020-09-12,51.44429
2020-09-13,47.73039
2020-09-14,70.4264
2020-09-15,70.70151
2020-09-16,78.26685
2020-09-17,71.38927
2020-09-18,53.37001
2020-09-19,42.09078
2020-09-20,52.8198
2020-09-21,66.02475
2020-09-22,59.28473
2020-09-23,58.45942
2020-09-24,59.69738
2020-09-25,51.16918
2020-09-26,36.31361
2020-09-27,46.49243
2020-09-28,63.82393
2020-09-29,51.44429
2020-09-30,42.09078
2020-10-01,47.86795
2020-10-02,44.0165
2020-10-03,46.62998
2020-10-04,54.05777
2020-10-05,74.27785
2020-10-06,62.72352
2020-10-07,63.41127
2020-10-08,59.83493
2020-10-09,49.65612
2020-10-10,43.32874
2020-10-11,55.43328
2020-10-12,70.01375
2020-10-13,68.08803
2020-10-14,67.67537
2020-10-15,55.57083
2020-10-16,58.45942
2020-10-17,44.84181
2020-10-18,47.31774
2020-10-19,70.28885
2020-10-20,63.82393
2020-10-21,58.04676
2020-10-22,63.68638
2020-10-23,51.30674
2020-10-24,43.19119
2020-10-25,49.10591
2020-10-26,71.25171
2020-10-27,65.06189
2020-10-28,62.17331
2020-10-29,56.12104
2020-10-30,52.5447
2020-10-31,42.77854
2020-11-01,51.03163
2020-11-02,72.35213
2020-11-03,64.37414
2020-11-04,52.2696
2020-11-05,48.0055
2020-11-06,47.18019
2020-11-07,48.69325
2020-11-08,59.14718
2020-11-09,67.95048
2020-11-10,67.67537
2020-11-11,55.57083
2020-11-12,57.49656
2020-11-13,47.04264
2020-11-14,47.45529
2020-11-15,55.84594
2020-11-16,75.37826
2020-11-17,63.27372
2020-11-18,63.27372
2020-11-19,59.55983
2020-11-20,50.48143
2020-11-21,52.2696
2020-11-22,55.29573
2020-11-23,68.50068
2020-11-24,65.74965
2020-11-25,66.43741
2020-11-26,55.84594
2020-11-27,53.50756
2020-11-28,45.66712
2020-11-29,52.5447
2020-11-30,75.10316
2020-12-01,60.38514
2020-12-02,55.98349
2020-12-03,60.52269
2020-12-04,54.74552
2020-12-05,48.41815
2020-12-06,58.18431
2020-12-07,64.51169
2020-12-08,58.32187
2020-12-09,59.28473
2020-12-10,63.96148
2020-12-11,51.71939
2020-12-12,46.90508
2020-12-13,53.64511
2020-12-14,71.93947
2020-12-15,63.82393
2020-12-16,59.83493
2020-12-17,56.12104
2020-12-18,50.75653
2020-12-19,50.34387
2020-12-20,51.16918
2020-12-21,66.02475
2020-12-22,56.8088
2020-12-23,57.77166
2020-12-24,55.15818
2020-12-25,50.61898
2020-12-26,47.04264
2020-12-27,55.57083
2020-12-28,75.79092
2020-12-29,65.19944
2020-12-30,61.0729
2020-12-31,50.89408
2021-01-01,50.48143
2021-01-02,57.90921
2021-01-03,61.89821
2021-01-04,84.45667
2021-01-05,78.26685
2021-01-06,61.89821
2021-01-07,57.0839
2021-01-08,59.55983
2021-01-09,51.99449
2021-01-10,57.49656
2021-01-11,69.46354
2021-01-12,58.18431
2021-01-13,63.41127
2021-01-14,79.36726
2021-01-15,56.94635
2021-01-16,51.85694
2021-01-17,55.29573
2021-01-18,68.77579
2021-01-19,55.84594
2021-01-20,54.05777
2021-01-21,55.29573
2021-01-22,56.94635
2021-01-23,43.87895
2021-01-24,50.34387
2021-01-25,63.96148
2021-01-26,64.23658
2021-01-27,61.348
2021-01-28,50.75653
2021-01-29,51.99449
2021-01-30,38.37689
2021-01-31,51.16918
2021-02-01,63.68638
2021-02-02,65.337
2021-02-03,54.05777
2021-02-04,58.32187
2021-02-05,55.98349
2021-02-06,51.85694
2021-02-07,54.33287
2021-02-08,73.31499
2021-02-09,63.96148
2021-02-10,51.85694
2021-02-11,50.20632
2021-02-12,53.64511
2021-02-13,69.8762
2021-02-14,84.45667
2021-02-15,96.011
2021-02-16,82.25584
2021-02-17,72.21458
2021-02-18,77.44154
2021-02-19,64.78679
2021-02-20,55.29573
2021-02-21,63.41127
2021-02-22,77.71664
2021-02-23,66.16231
2021-02-24,73.86519
2021-02-25,67.40027
2021-02-26,64.92434
2021-02-27,50.75653
2021-02-28,55.57083
2021-03-01,63.96148
2021-03-02,74.6905
2021-03-03,72.21458
2021-03-04,68.50068
2021-03-05,64.92434
2021-03-06,52.40715
2021-03-07,61.48555
2021-03-08,76.47867
2021-03-09,69.8762
2021-03-10,75.65337
2021-03-11,71.80192
2021-03-12,59.28473
2021-03-13,58.59697
2021-03-14,55.84594
2021-03-15,74.4154
2021-03-16,73.03988
2021-03-17,74.82806
2021-03-18,74.82806
2021-03-19,56.39614
2021-03-20,58.18431
2021-03-21,63.27372
2021-03-22,76.34112
2021-03-23,71.93947
2021-03-24,73.45254
2021-03-25,64.78679
2021-03-26,51.03163
2021-03-27,51.30674
2021-03-28,60.11004
2021-03-29,71.93947
2021-03-30,66.98762
2021-03-31,56.8088
2021-04-01,51.99449
2021-04-02,52.13204
2021-04-03,51.16918
2021-04-04,56.12104
2021-04-05,69.46354
2021-04-06,68.91334
2021-04-07,69.8762
2021-04-08,71.80192
2021-04-09,64.92434
2021-04-10,60.38514
2021-04-11,63.68638
2021-04-12,84.86932
2021-04-13,64.37414
2021-04-14,69.73865
2021-04-15,65.6121
2021-04-16,62.03576
2021-04-17,53.78266
2021-04-18,62.86107
2021-04-19,80.46767
2021-04-20,71.93947
2021-04-21,72.07702
2021-04-22,60.38514
2021-04-23,52.68225
2021-04-24,48.41815
2021-04-25,59.28473
2021-04-26,76.20357
2021-04-27,65.337
2021-04-28,63.68638
2021-04-29,58.45942
2021-04-30,54.74552
2021-05-01,47.04264
2021-05-02,54.60797
2021-05-03,69.05089
2021-05-04,63.13617
2021-05-05,48.5557
2021-05-06,67.53782
2021-05-07,57.22145
2021-05-08,51.58184
2021-05-09,61.348
2021-05-10,82.53094
2021-05-11,74.00275
2021-05-12,74.27785
2021-05-13,60.79779
2021-05-14,64.09903
2021-05-15,54.19532
2021-05-16,58.59697
2021-05-17,68.77579
2021-05-18,58.59697
2021-05-19,55.02063
2021-05-20,72.76478
2021-05-21,63.41127
2021-05-22,49.10591
2021-05-23,57.90921
2021-05-24,74.1403
2021-05-25,67.26272
2021-05-26,70.1513
2021-05-27,63.54883
2021-05-28,57.77166
2021-05-29,51.03163
2021-05-30,54.33287
2021-05-31,67.40027
2021-06-01,66.43741
2021-06-02,67.12517
2021-06-03,68.08803
2021-06-04,61.89821
2021-06-05,57.90921
2021-06-06,62.86107
2021-06-07,78.9546
2021-06-08,66.71251
2021-06-09,74.27785
2021-06-10,76.61623
2021-06-11,71.93947
2021-06-12,62.99862
2021-06-13,67.67537
2021-06-14,71.11416
2021-06-15,64.92434
2021-06-16,71.25171
2021-06-17,73.45254
2021-06-18,69.05089
2021-06-19,45.39202
2021-06-20,60.52269
2021-06-21,73.03988
2021-06-22,66.85006
2021-06-23,67.67537
2021-06-24,61.48555
2021-06-25,55.84594
2021-06-26,53.23246
2021-06-27,51.85694
2021-06-28,71.25171
2021-06-29,70.83906
2021-06-30,69.32599
2021-07-01,64.09903
2021-07-02,66.02475
2021-07-03,51.85694
2021-07-04,59.14718
2021-07-05,66.98762
2021-07-06,71.66437
2021-07-07,69.05089
2021-07-08,66.43741
2021-07-09,57.63411
2021-07-10,54.60797
2021-07-11,56.5337
2021-07-12,69.6011
2021-07-13,64.37414
2021-07-14,69.8762
2021-07-15,61.21045
2021-07-16,62.03576
2021-07-17,54.74552
2021-07-18,59.83493
2021-07-19,76.47867
2021-07-20,72.76478
2021-07-21,74.96561
2021-07-22,64.09903
2021-07-23,65.19944
2021-07-24,49.65612
2021-07-25,59.83493
2021-07-26,68.50068
2021-07-27,51.03163
2021-07-28,54.88308
2021-07-29,52.95735
2021-07-30,43.60385
2021-07-31,38.92709
2021-08-01,42.22833
2021-08-02,58.87207
2021-08-03,53.92022
2021-08-04,55.02063
2021-08-05,49.79367
2021-08-06,52.2696
2021-08-07,44.15405
2021-08-08,47.45529
2021-08-09,62.72352
2021-08-10,67.40027
2021-08-11,63.41127
2021-08-12,60.52269
2021-08-13,54.60797
2021-08-14,53.64511
2021-08-15,52.68225
2021-08-16,61.348
2021-08-17,69.32599
2021-08-18,61.76066
2021-08-19,60.11004
2021-08-20,55.29573
2021-08-21,46.49243
2021-08-22,47.73039
2021-08-23,58.87207
2021-08-24,55.43328
2021-08-25,62.17331
2021-08-26,57.90921
2021-08-27,53.78266
2021-08-28,44.84181
2021-08-29,52.13204
2021-08-30,70.70151
2021-08-31,61.89821
2021-09-01,59.55983
2021-09-02,57.49656
2021-09-03,53.78266
2021-09-04,50.06877
2021-09-05,50.75653
2021-09-06,70.01375
2021-09-07,61.0729
2021-09-08,53.92022
2021-09-09,61.21045
2021-09-10,51.99449
2021-09-11,45.94222
2021-09-12,51.03163
2021-09-13,66.71251
2021-09-14,70.28885
2021-09-15,65.8872
2021-09-16,58.18431
2021-09-17,53.78266
2021-09-18,44.2916
2021-09-19,51.85694
2021-09-20,50.61898
2021-09-21,56.39614
2021-09-22,57.22145
2021-09-23,77.02888
2021-09-24,74.27785
2021-09-25,54.88308
2021-09-26,58.73452
2021-09-27,77.57909
2021-09-28,67.95048
2021-09-29,69.6011
2021-09-30,65.8872
2021-10-01,59.14718
2021-10-02,50.20632
2021-10-03,53.23246
2021-10-04,69.73865
2021-10-05,86.93259
2021-10-06,73.31499
2021-10-07,71.80192
2021-10-08,60.66024
2021-10-09,52.95735
2021-10-10,62.86107
2021-10-11,61.76066
2021-10-12,65.47455
2021-10-13,66.85006
2021-10-14,70.83906
2021-10-15,57.22145
2021-10-16,49.38101
2021-10-17,49.93122
2021-10-18,64.37414
2021-10-19,62.03576
2021-10-20,58.73452
2021-10-21,58.59697
2021-10-22,53.09491
2021-10-23,49.65612
2021-10-24,47.73039
2021-10-25,67.26272
2021-10-26,70.70151
2021-10-27,56.39614
2021-10-28,60.66024
2021-10-29,58.87207
2021-10-30,44.42916
2021-10-31,52.95735
2021-11-01,66.43741
2021-11-02,68.08803
2021-11-03,58.18431
2021-11-04,57.77166
2021-11-05,56.67125
2021-11-06,48.2806
2021-11-07,54.47042
2021-11-08,62.86107
2021-11-09,59.97248
2021-11-10,55.70839
2021-11-11,62.72352
2021-11-12,51.71939
2021-11-13,47.18019
2021-11-14,53.37001
2021-11-15,68.22558
2021-11-16,67.53782
2021-11-17,60.11004
2021-11-18,60.11004
2021-11-19,57.63411
2021-11-20,51.44429
2021-11-21,52.2696
2021-11-22,70.28885
2021-11-23,54.60797
2021-11-24,59.00962
2021-11-25,55.57083
2021-11-26,46.07977
2021-11-27,38.92709
2021-11-28,53.92022
2021-11-29,65.6121
2021-11-30,58.04676
2021-12-01,57.77166
2021-12-02,53.09491
2021-12-03,52.2696
2021-12-04,45.52957
2021-12-05,47.31774
2021-12-06,71.52682
2021-12-07,64.09903
2021-12-08,58.87207
2021-12-09,58.87207
2021-12-10,59.83493
2021-12-11,46.90508
2021-12-12,53.78266
2021-12-13,70.97661
2021-12-14,63.27372
2021-12-15,63.13617
2021-12-16,64.64924
2021-12-17,54.05777
2021-12-18,42.09078
2021-12-19,53.50756
2021-12-20,76.89133
2021-12-21,70.1513
2021-12-22,69.05089
2021-12-23,64.78679
2021-12-24,55.02063
2021-12-25,41.81568
2021-12-26,51.03163
2021-12-27,70.70151
2021-12-28,71.25171
2021-12-29,70.56396
2021-12-30,66.98762
2021-12-31,54.88308
2022-01-01,53.50756
2022-01-02,71.52682
2022-01-03,78.81705
2022-01-04,74.4154
2022-01-05,79.50481
2022-01-06,79.77991
2022-01-07,66.02475
2022-01-08,70.28885
2022-01-09,67.12517
2022-01-10,87.4828
2022-01-11,78.9546
2022-01-12,78.4044
2022-01-13,70.1513
2022-01-14,66.43741
2022-01-15,60.66024
2022-01-16,74.82806
2022-01-17,88.30811
2022-01-18,72.62723
2022-01-19,68.91334
2022-01-20,71.80192
2022-01-21,63.82393
2022-01-22,52.8198
2022-01-23,69.05089
2022-01-24,88.30811
2022-01-25,72.90233
2022-01-26,73.31499
2022-01-27,70.83906
2022-01-28,60.38514
2022-01-29,57.49656
2022-01-30,55.15818
2022-01-31,57.77166
2022-02-01,59.14718
2022-02-02,68.91334
2022-02-03,95.32324
2022-02-04,76.34112
2022-02-05,67.81292
2022-02-06,59.97248
2022-02-07,83.35625
2022-02-08,74.27785
2022-02-09,69.46354
2022-02-10,64.78679
2022-02-11,67.26272
2022-02-12,60.52269
2022-02-13,66.71251
2022-02-14,76.06602
2022-02-15,75.10316
2022-02-16,71.93947
2022-02-17,76.61623
2022-02-18,64.92434
2022-02-19,57.49656
2022-02-20,67.40027
2022-02-21,81.01788
2022-02-22,89.82118
2022-02-23,74.4154
2022-02-24,72.62723
2022-02-25,63.82393
2022-02-26,58.73452
2022-02-27,66.98762
2022-02-28,75.24071
2022-03-01,68.63823
2022-03-02,72.76478
2022-03-03,71.25171
2022-03-04,63.68638
2022-03-05,57.22145
2022-03-06,58.73452
2022-03-07,75.51581
2022-03-08,66.02475
2022-03-09,58.32187
2022-03-10,73.03988
2022-03-11,69.05089
2022-03-12,58.32187
2022-03-13,57.63411
2022-03-14,76.89133
2022-03-15,81.01788
2022-03-16,77.16643
2022-03-17,72.48968
2022-03-18,62.72352
2022-03-19,56.67125
2022-03-20,63.54883
2022-03-21,75.37826
2022-03-22,67.81292
2022-03-23,67.95048
2022-03-24,61.348
2022-03-25,61.76066
2022-03-26,49.65612
2022-03-27,51.16918
2022-03-28,68.63823
2022-03-29,70.83906
2022-03-30,69.18844
2022-03-31,59.28473
2022-04-01,63.27372
2022-04-02,46.49243
2022-04-03,56.94635
2022-04-04,71.52682
2022-04-05,71.80192
2022-04-06,69.6011
2022-04-07,56.94635
2022-04-08,57.90921
2022-04-09,54.74552
2022-04-10,46.21733
2022-04-11,71.80192
2022-04-12,64.51169
2022-04-13,62.99862
2022-04-14,71.52682
2022-04-15,60.79779
2022-04-16,49.79367
2022-04-17,59.83493
2022-04-18,79.64236
2022-04-19,73.45254
2022-04-20,68.77579
2022-04-21,62.17331
2022-04-22,56.8088
2022-04-23,44.42916
2022-04-24,58.32187
2022-04-25,65.337
2022-04-26,70.97661
2022-04-27,60.93535
2022-04-28,55.29573
2022-04-29,51.44429
2022-04-30,47.31774
2022-05-01,50.61898
2022-05-02,65.74965
2022-05-03,66.71251
2022-05-04,51.58184
2022-05-05,42.50343
2022-05-06,55.57083
2022-05-07,45.11691
2022-05-08,55.70839
2022-05-09,76.89133
2022-05-10,64.37414
2022-05-11,60.79779
2022-05-12,64.51169
2022-05-13,57.22145
2022-05-14,46.21733
2022-05-15,49.79367
2022-05-16,70.70151
2022-05-17,71.11416
2022-05-18,61.0729
2022-05-19,65.337
2022-05-20,58.73452
2022-05-21,49.79367
2022-05-22,54.05777
2022-05-23,76.61623
2022-05-24,68.22558
2022-05-25,55.98349
2022-05-26,54.19532
2022-05-27,62.58596
2022-05-28,50.48143
2022-05-29,55.29573
2022-05-30,63.54883
2022-05-31,59.42228
2022-06-01,60.11004
2022-06-02,63.27372
2022-06-03,55.70839
2022-06-04,49.51856
2022-06-05,48.69325
2022-06-06,60.93535
2022-06-07,71.38927
2022-06-08,70.83906
2022-06-09,67.67537
2022-06-10,62.17331
2022-06-11,48.5557
2022-06-12,58.04676
2022-06-13,82.53094
2022-06-14,66.71251
2022-06-15,69.05089
2022-06-16,69.46354
2022-06-17,55.84594
2022-06-18,53.50756
2022-06-19,58.73452
2022-06-20,77.71664
2022-06-21,70.28885
2022-06-22,64.78679
2022-06-23,59.97248
2022-06-24,61.0729
2022-06-25,46.49243
2022-06-26,47.59284
2022-06-27,74.00275
2022-06-28,62.58596
2022-06-29,64.23658
2022-06-30,57.90921
2022-07-01,58.45942
2022-07-02,50.89408
2022-07-03,53.09491
2022-07-04,78.4044
2022-07-05,67.95048
2022-07-06,63.54883
2022-07-07,64.23658
2022-07-08,53.78266
2022-07-09,47.31774
2022-07-10,55.70839
2022-07-11,67.95048
2022-07-12,62.99862
2022-07-13,67.40027
2022-07-14,59.28473
2022-07-15,55.15818
2022-07-16,44.42916
2022-07-17,49.24346
2022-07-18,70.56396
2022-07-19,61.76066
2022-07-20,68.36313
2022-07-21,64.64924
2022-07-22,60.11004
2022-07-23,46.35488
2022-07-24,57.90921
2022-07-25,72.90233
2022-07-26,67.95048
2022-07-27,67.12517
2022-07-28,63.41127
2022-07-29,62.44841
2022-07-30,49.51856
2022-07-31,48.96836
2022-08-01,72.21458
2022-08-02,68.36313
2022-08-03,71.38927
2022-08-04,62.31086
2022-08-05,54.88308
2022-08-06,49.65612
2022-08-07,51.03163
2022-08-08,64.51169
2022-08-09,54.19532
2022-08-10,70.1513
2022-08-11,68.22558
2022-08-12,63.82393
2022-08-13,50.48143
2022-08-14,45.52957
2022-08-15,51.99449
2022-08-16,76.20357
2022-08-17,68.36313
2022-08-18,61.6231
2022-08-19,66.43741
2022-08-20,46.90508
2022-08-21,56.5337
2022-08-22,78.54195
2022-08-23,64.92434
2022-08-24,66.29986
2022-08-25,61.89821
2022-08-26,59.69738
2022-08-27,44.70426
2022-08-28,45.94222
2022-08-29,63.96148
2022-08-30,66.02475
2022-08-31,56.25859
2022-09-01,54.19532
2022-09-02,48.83081
2022-09-03,46.49243
2022-09-04,42.77854
2022-09-05,52.13204
2022-09-06,58.59697
2022-09-07,57.359
2022-09-08,43.60385
2022-09-09,43.05364
2022-09-10,45.39202
2022-09-11,47.45529
2022-09-12,54.19532
2022-09-13,75.79092
2022-09-14,67.53782
2022-09-15,67.40027
2022-09-16,70.28885
2022-09-17,45.94222
2022-09-18,49.51856
2022-09-19,70.83906
2022-09-20,66.85006
2022-09-21,62.86107
2022-09-22,59.69738
2022-09-23,54.60797
2022-09-24,44.15405
2022-09-25,49.10591
2022-09-26,67.95048
2022-09-27,71.11416
2022-09-28,62.03576
2022-09-29,60.66024
2022-09-30,50.34387
2022-10-01,36.03851
2022-10-02,40.16506
2022-10-03,44.97936
2022-10-04,60.11004
2022-10-05,53.09491
2022-10-06,50.61898
2022-10-07,43.60385
2022-10-08,31.2242
2022-10-09,32.87482
2022-10-10,39.88995
2022-10-11,49.79367
2022-10-12,45.80467
2022-10-13,53.09491
2022-10-14,46.21733
2022-10-15,36.86382
2022-10-16,40.30261
2022-10-17,52.2696
2022-10-18,54.88308
2022-10-19,59.14718
2022-10-20,46.07977
2022-10-21,43.60385
2022-10-22,33.70013
2022-10-23,42.50343
2022-10-24,56.5337
2022-10-25,43.46629
2022-10-26,46.62998
2022-10-27,46.76753
2022-10-28,45.52957
2022-10-29,35.35075
2022-10-30,31.36176
2022-10-31,52.95735
2022-11-01,49.93122
2022-11-02,53.37001
2022-11-03,47.18019
2022-11-04,42.36588
2022-11-05,33.83768
2022-11-06,39.7524
2022-11-07,49.51856
2022-11-08,50.75653
2022-11-09,50.06877
2022-11-10,47.59284
2022-11-11,38.78954
2022-11-12,37.13892
2022-11-13,36.31361
2022-11-14,49.10591
2022-11-15,47.59284
2022-11-16,49.93122
2022-11-17,51.16918
2022-11-18,44.0165
2022-11-19,33.56258
2022-11-20,42.36588
2022-11-21,54.33287
2022-11-22,53.37001
2022-11-23,44.70426
2022-11-24,42.09078
2022-11-25,39.88995
2022-11-26,30.81155
2022-11-27,34.25034
2022-11-28,41.12792
2022-11-29,43.05364
2022-11-30,45.80467
2022-12-01,40.44016
2022-12-02,35.62585
2022-12-03,25.30949
2022-12-04,35.35075
2022-12-05,46.21733
2022-12-06,40.57771
2022-12-07,47.86795
2022-12-08,48.14305
2022-12-09,43.32874
2022-12-10,36.72627
2022-12-11,41.40302
2022-12-12,49.93122
2022-12-13,55.02063
2022-12-14,48.2806
2022-12-15,40.57771
2022-12-16,44.70426
2022-12-17,35.90096
2022-12-18,42.91609
2022-12-19,49.65612
2022-12-20,46.35488
2022-12-21,51.44429
2022-12-22,53.37001
2022-12-23,40.71526
2022-12-24,31.91196
2022-12-25,35.07565
2022-12-26,48.96836
2022-12-27,61.348
2022-12-28,52.40715
2022-12-29,46.62998
2022-12-30,47.18019
2022-12-31,33.28748
2023-01-01,49.38101
2023-01-02,65.19944
2023-01-03,62.86107
2023-01-04,66.16231
2023-01-05,51.03163
2023-01-06,48.96836
2023-01-07,45.25447
2023-01-08,43.87895
2023-01-09,63.13617
2023-01-10,55.15818
2023-01-11,53.09491
2023-01-12,51.85694
2023-01-13,49.65612
2023-01-14,41.40302
2023-01-15,47.73039
2023-01-16,57.0839
2023-01-17,61.6231
2023-01-18,52.68225
2023-01-19,49.65612
2023-01-20,38.23933
2023-01-21,33.97524
2023-01-22,40.30261
2023-01-23,36.72627
2023-01-24,43.60385
2023-01-25,68.08803
2023-01-26,55.29573
2023-01-27,52.8198
2023-01-28,45.94222
2023-01-29,48.69325
2023-01-30,68.77579
2023-01-31,64.09903
2023-02-01,62.58596
2023-02-02,53.23246
2023-02-03,62.03576
2023-02-04,50.34387
2023-02-05,61.48555
2023-02-06,70.01375
2023-02-07,59.97248
2023-02-08,61.76066
2023-02-09,52.40715
2023-02-10,52.40715
2023-02-11,38.51444
2023-02-12,47.73039
2023-02-13,55.29573
2023-02-14,61.76066
2023-02-15,62.72352
2023-02-16,54.47042
2023-02-17,45.66712
2023-02-18,42.91609
2023-02-19,50.34387
2023-02-20,63.13617
2023-02-21,57.77166
2023-02-22,47.31774
2023-02-23,53.78266
2023-02-24,49.24346
2023-02-25,35.90096
2023-02-26,47.04264
2023-02-27,61.6231
2023-02-28,46.21733
2023-03-01,50.61898
2023-03-02,51.99449
2023-03-03,42.09078
2023-03-04,40.99037
2023-03-05,43.46629
2023-03-06,57.0839
2023-03-07,53.50756
2023-03-08,51.85694
2023-03-09,45.25447
2023-03-10,47.86795
2023-03-11,39.4773
2023-03-12,38.92709
2023-03-13,55.84594
2023-03-14,53.64511
2023-03-15,53.37001
2023-03-16,53.64511
2023-03-17,44.70426
2023-03-18,39.61485
2023-03-19,44.2916
2023-03-20,58.87207
2023-03-21,57.90921
2023-03-22,56.12104
2023-03-23,47.18019
2023-03-24,47.73039
2023-03-25,39.61485
2023-03-26,42.50343
2023-03-27,55.15818
2023-03-28,58.32187
2023-03-29,50.61898
2023-03-30,50.48143
2023-03-31,44.84181
2023-04-01,34.25034
2023-04-02,35.4883
2023-04-03,46.76753
2023-04-04,54.05777
2023-04-05,47.73039
2023-04-06,50.75653
2023-04-07,47.18019
2023-04-08,39.7524
2023-04-09,39.7524
2023-04-10,55.15818
2023-04-11,44.56671
2023-04-12,44.70426
2023-04-13,51.85694
2023-04-14,37.27647
2023-04-15,31.49931
2023-04-16,42.77854
2023-04-17,53.78266
2023-04-18,49.65612
2023-04-19,45.94222
2023-04-20,48.2806
2023-04-21,38.10178
2023-04-22,37.27647
2023-04-23,39.06464
2023-04-24,55.98349
2023-04-25,51.44429
2023-04-26,54.88308
2023-04-27,50.61898
2023-04-28,44.0165
2023-04-29,35.4883
2023-04-30,39.2022
2023-05-01,44.42916
2023-05-02,46.21733
2023-05-03,49.65612
2023-05-04,41.67812
2023-05-05,32.32462
2023-05-06,36.86382
2023-05-07,42.64099
2023-05-08,61.76066
2023-05-09,64.37414
2023-05-10,62.31086
2023-05-11,53.50756
2023-05-12,51.99449
2023-05-13,50.89408
2023-05-14,54.60797
2023-05-15,67.26272
2023-05-16,61.348
2023-05-17,58.04676
2023-05-18,52.13204
2023-05-19,48.2806
2023-05-20,30.53645
2023-05-21,40.02751
2023-05-22,55.98349
2023-05-23,54.60797
2023-05-24,50.06877
2023-05-25,47.73039
2023-05-26,38.65199
2023-05-27,31.49931
2023-05-28,35.62585
2023-05-29,43.05364
