date,STX주가
2023-06-10,0.26474
2023-06-11,0.21532
2023-06-12,1.12252
2023-06-13,5.2102
2023-06-14,4.16887
2023-06-15,3.32521
2023-06-16,2.358
2023-06-17,0.64951
2023-06-18,0.60715
2023-06-19,2.2874
2023-06-20,2.25916
2023-06-21,4.43361
2023-06-22,3.43111
2023-06-23,3.41346
2023-06-24,0.46595
2023-06-25,0.46948
2023-06-26,2.2874
2023-06-27,2.16386
2023-06-28,1.88146
2023-06-29,1.70496
2023-06-30,2.20621
2023-07-01,0.53302
2023-07-02,0.40594
2023-07-03,2.41095
2023-07-04,2.46743
2023-07-05,14.57164
2023-07-06,5.77853
2023-07-07,3.55466
2023-07-08,0.78364
2023-07-09,0.60009
2023-07-10,3.60408
2023-07-11,6.50217
2023-07-12,8.37304
2023-07-13,4.87133
2023-07-14,4.25712
2023-07-15,0.85777
2023-07-16,0.74834
2023-07-17,3.02516
2023-07-18,4.88545
2023-07-19,6.13858
2023-07-20,4.1371
2023-07-21,3.60408
2023-07-22,0.76246
2023-07-23,0.80129
2023-07-24,4.81838
2023-07-25,4.33125
2023-07-26,3.69232
2023-07-27,3.10282
2023-07-28,2.65805
2023-07-29,0.72011
2023-07-30,0.56832
2023-07-31,3.75586
2023-08-01,4.11945
2023-08-02,2.82396
2023-08-03,6.1174
2023-08-04,5.79618
2023-08-05,0.86483
2023-08-06,0.73069
2023-08-07,3.04281
2023-08-08,23.41416
2023-08-09,7.69176
2023-08-10,6.56571
2023-08-11,5.36552
2023-08-12,1.3202
2023-08-13,1.42963
2023-08-14,4.96664
2023-08-15,1.50728
2023-08-16,33.87341
2023-08-17,12.60898
2023-08-18,50.79953
2023-08-19,8.95195
2023-08-20,8.71898
2023-08-21,76.62466
2023-08-22,38.52589
2023-08-23,22.79642
2023-08-24,25.28504
2023-08-25,15.63062
2023-08-26,6.18447
2023-08-27,5.37258
2023-08-28,100.0
2023-08-29,63.41911
2023-08-30,14.56811
2023-08-31,9.38614
2023-09-01,6.62924
2023-09-02,2.61216
2023-09-03,2.73218
2023-09-04,6.0821
2023-09-05,5.15725
2023-09-06,4.56069
2023-09-07,4.14063
2023-09-08,3.8547
2023-09-09,2.30505
2023-09-10,2.13209
2023-09-11,4.84662
2023-09-12,5.22785
2023-09-13,5.95855
2023-09-14,7.48702
2023-09-15,74.01602
2023-09-16,9.34378
2023-09-17,6.01503
2023-09-18,42.96304
2023-09-19,24.27547
2023-09-20,36.51028
2023-09-21,21.92452
2023-09-22,15.3694
2023-09-23,2.18857
2023-09-24,1.8038
2023-09-25,10.93932
2023-09-26,13.4244
2023-09-27,9.10021
2023-09-28,1.27431
2023-09-29,1.179
2023-09-30,0.98485
2023-10-01,0.95308
2023-10-02,1.09075
2023-10-03,1.21077
2023-10-04,8.51424
2023-10-05,8.11535
2023-10-06,13.1173
2023-10-07,1.3555
2023-10-08,0.93543
2023-10-09,1.21783
2023-10-10,8.03416
2023-10-11,6.46687
2023-10-12,7.33876
2023-10-13,6.28331
2023-10-14,0.80482
2023-10-15,0.70952
2023-10-16,6.41745
2023-10-17,6.01856
2023-10-18,8.88135
2023-10-19,9.98623
2023-10-20,14.87874
2023-10-21,1.18606
2023-10-22,0.96367
2023-10-23,5.26315
2023-10-24,4.95958
2023-10-25,4.32066
2023-10-26,4.26418
2023-10-27,4.30654
2023-10-28,0.78364
2023-10-29,0.46948
2023-10-30,4.65953
2023-10-31,3.80881
2023-11-01,7.04931
2023-11-02,6.92929
2023-11-03,6.2939
2023-11-04,0.85424
2023-11-05,0.70246
2023-11-06,7.88238
2023-11-07,5.62321
2023-11-08,4.46891
2023-11-09,4.23594
2023-11-10,3.42405
2023-11-11,0.50478
2023-11-12,0.55067
2023-11-13,36.93035
2023-11-14,12.29835
2023-11-15,20.19485
2023-11-16,10.38158
2023-11-17,7.16227
2023-11-18,0.91778
2023-11-19,1.02368
2023-11-20,17.16262
2023-11-21,9.46027
2023-11-22,8.19654
2023-11-23,7.95298
2023-11-24,6.19859
2023-11-25,0.81894
2023-11-26,0.76599
2023-11-27,10.0533
2023-11-28,7.05637
2023-11-29,6.91517
2023-11-30,33.3298
2023-12-01,14.76578
2023-12-02,1.6273
2023-12-03,1.38374
2023-12-04,13.28673
2023-12-05,10.86166
2023-12-06,10.37805
2023-12-07,9.1108
2023-12-08,9.32966
2023-12-09,1.13664
2023-12-10,1.01309
2023-12-11,8.38716
2023-12-12,7.39171
2023-12-13,6.80221
2023-12-14,17.64622
2023-12-15,9.66853
2023-12-16,0.88954
2023-12-17,0.82247
2023-12-18,7.73412
2023-12-19,6.29037
2023-12-20,6.94694
2023-12-21,5.76441
2023-12-22,5.69381
2023-12-23,0.60715
2023-12-24,0.55773
2023-12-25,0.52243
2023-12-26,4.76543
2023-12-27,5.72205
2023-12-28,5.33375
2023-12-29,1.51081
2023-12-30,0.48007
2023-12-31,0.34946
2024-01-01,0.43418
2024-01-02,4.16534
2024-01-03,5.92325
2024-01-04,6.25154
2024-01-05,6.59041
2024-01-06,0.63186
2024-01-07,0.68128
2024-01-08,5.1396
2024-01-09,7.04225
2024-01-10,5.33375
2024-01-11,4.89957
2024-01-12,4.94899
2024-01-13,0.57185
2024-01-14,0.46242
2024-01-15,5.13607
2024-01-16,5.16784
2024-01-17,5.2455
2024-01-18,4.53598
2024-01-19,4.00649
2024-01-20,0.56832
2024-01-21,0.43771
2024-01-22,4.40184
2024-01-23,4.36655
2024-01-24,3.89706
2024-01-25,3.52995
2024-01-26,4.1724
2024-01-27,1.30255
2024-01-28,1.00603
2024-01-29,6.4704
2024-01-30,5.95502
2024-01-31,4.51127
2024-02-01,4.13357
2024-02-02,4.86427
2024-02-03,0.6954
2024-02-04,0.58597
2024-02-05,4.63835
2024-02-06,4.08062
2024-02-07,3.95001
2024-02-08,3.52642
2024-02-09,0.50125
2024-02-10,0.43418
2024-02-11,0.40947
2024-02-12,0.51184
2024-02-13,5.46083
2024-02-14,5.56673
2024-02-15,6.05033
2024-02-16,8.76486
2024-02-17,0.92484
2024-02-18,0.95308
2024-02-19,5.85971
2024-02-20,4.75837
2024-02-21,4.25712
2024-02-22,4.33125
2024-02-23,3.88294
2024-02-24,0.61774
2024-02-25,0.52596
2024-02-26,3.7488
2024-02-27,4.23594
2024-02-28,4.25359
2024-02-29,3.55466
2024-03-01,0.59303
2024-03-02,0.413
2024-03-03,0.413
2024-03-04,3.80175
2024-03-05,3.72056
2024-03-06,3.48759
2024-03-07,3.63585
2024-03-08,3.48406
2024-03-09,0.61068
2024-03-10,0.4836
2024-03-11,3.6782
2024-03-12,3.82646
2024-03-13,3.40993
2024-03-14,5.95502
2024-03-15,4.24653
2024-03-16,0.43771
2024-03-17,0.39535
2024-03-18,3.99237
2024-03-19,3.29697
2024-03-20,2.96515
