date,자차보험
2020-07-26,13.39732
2020-07-27,20.24207
2020-07-28,18.44741
2020-07-29,19.3656
2020-07-30,23.95659
2020-07-31,19.32387
2020-08-01,13.4808
2020-08-02,12.64607
2020-08-03,20.82637
2020-08-04,20.24207
2020-08-05,17.57095
2020-08-06,19.07345
2020-08-07,21.32721
2020-08-08,40.19198
2020-08-09,31.96994
2020-08-10,37.77128
2020-08-11,32.59599
2020-08-12,23.6227
2020-08-13,20.61769
2020-08-14,17.48747
2020-08-15,12.27045
2020-08-16,13.93989
2020-08-17,16.73622
2020-08-18,20.99332
2020-08-19,16.81969
2020-08-20,16.73622
2020-08-21,15.15025
2020-08-22,10.10016
2020-08-23,11.93656
2020-08-24,16.69449
2020-08-25,17.404
2020-08-26,20.99332
2020-08-27,16.44407
2020-08-28,15.94323
2020-08-29,10.39232
2020-08-30,10.05843
2020-08-31,16.40233
2020-09-01,16.23539
2020-09-02,16.4858
2020-09-03,27.71285
2020-09-04,16.9449
2020-09-05,11.85308
2020-09-06,22.16193
2020-09-07,22.16193
2020-09-08,18.82303
2020-09-09,16.56928
2020-09-10,15.65108
2020-09-11,14.0651
2020-09-12,10.601
2020-09-13,8.88981
2020-09-14,17.90484
2020-09-15,17.404
2020-09-16,15.02504
2020-09-17,13.39732
2020-09-18,13.77295
2020-09-19,9.18196
2020-09-20,10.10016
2020-09-21,16.27712
2020-09-22,14.85809
2020-09-23,14.9833
2020-09-24,12.43739
2020-09-25,13.39732
2020-09-26,9.6828
2020-09-27,9.89148
2020-09-28,12.72954
2020-09-29,12.39565
2020-09-30,8.97328
2020-10-01,8.26377
2020-10-02,8.43071
2020-10-03,8.3055
2020-10-04,8.88981
2020-10-05,18.07178
2020-10-06,16.4858
2020-10-07,15.06677
2020-10-08,14.64941
2020-10-09,9.55759
2020-10-10,9.59933
2020-10-11,8.72287
2020-10-12,17.32053
2020-10-13,15.48414
2020-10-14,14.5242
2020-10-15,13.89816
2020-10-16,12.14524
2020-10-17,9.6828
2020-10-18,9.6828
2020-10-19,15.81803
2020-10-20,14.73288
2020-10-21,15.52587
2020-10-22,15.69282
2020-10-23,14.89983
2020-10-24,10.80968
2020-10-25,7.2621
2020-10-26,14.10684
2020-10-27,16.31886
2020-10-28,14.73288
2020-10-29,12.85475
2020-10-30,13.39732
2020-10-31,11.14357
2020-11-01,9.26544
2020-11-02,15.73455
2020-11-03,14.69115
2020-11-04,12.85475
2020-11-05,14.14858
2020-11-06,15.02504
2020-11-07,8.34724
2020-11-08,9.55759
2020-11-09,13.23038
2020-11-10,13.31385
2020-11-11,15.35893
2020-11-12,12.52086
2020-11-13,12.60434
2020-11-14,10.47579
2020-11-15,9.05676
2020-11-16,13.85642
2020-11-17,12.89649
2020-11-18,12.14524
2020-11-19,12.52086
2020-11-20,9.97495
2020-11-21,7.51252
2020-11-22,8.43071
2020-11-23,13.39732
2020-11-24,12.5626
2020-11-25,12.5626
2020-11-26,11.89482
2020-11-27,11.85308
2020-11-28,9.18196
2020-11-29,7.2621
2020-11-30,12.60434
2020-12-01,11.43572
2020-12-02,11.97829
2020-12-03,10.51752
2020-12-04,10.72621
2020-12-05,7.7212
2020-12-06,8.34724
2020-12-07,14.60767
2020-12-08,13.89816
2020-12-09,12.14524
2020-12-10,11.39398
2020-12-11,12.5626
2020-12-12,7.76293
2020-12-13,7.2621
2020-12-14,11.85308
2020-12-15,12.5626
2020-12-16,12.18697
2020-12-17,11.22704
2020-12-18,11.47746
2020-12-19,7.63772
2020-12-20,7.2621
2020-12-21,12.18697
2020-12-22,12.39565
2020-12-23,13.10517
2020-12-24,12.64607
2020-12-25,6.84474
2020-12-26,7.88814
2020-12-27,7.47078
2020-12-28,14.0651
2020-12-29,14.39899
2020-12-30,13.73121
2020-12-31,10.10016
2021-01-01,7.22036
2021-01-02,7.42904
2021-01-03,7.13689
2021-01-04,13.39732
2021-01-05,13.64774
2021-01-06,11.93656
2021-01-07,12.39565
2021-01-08,13.18864
2021-01-09,8.01335
2021-01-10,9.84974
2021-01-11,13.93989
2021-01-12,14.0651
2021-01-13,12.1035
2021-01-14,12.22871
2021-01-15,12.06176
2021-01-16,8.88981
2021-01-17,7.97161
2021-01-18,14.10684
2021-01-19,12.52086
2021-01-20,11.60267
2021-01-21,12.47913
2021-01-22,13.14691
2021-01-23,7.47078
2021-01-24,9.34891
2021-01-25,13.43906
2021-01-26,13.14691
2021-01-27,12.85475
2021-01-28,13.52253
2021-01-29,12.02003
2021-01-30,7.55425
2021-01-31,8.13856
2021-02-01,16.11018
2021-02-02,14.5242
2021-02-03,14.23205
2021-02-04,13.52253
2021-02-05,11.14357
2021-02-06,8.88981
2021-02-07,9.18196
2021-02-08,12.39565
2021-02-09,13.64774
2021-02-10,12.60434
2021-02-11,8.01335
2021-02-12,9.09849
2021-02-13,16.27712
2021-02-14,22.78797
2021-02-15,24.79131
2021-02-16,21.70283
2021-02-17,18.36393
2021-02-18,16.02671
2021-02-19,13.39732
2021-02-20,12.60434
2021-02-21,10.64273
2021-02-22,15.15025
2021-02-23,15.52587
2021-02-24,14.48247
2021-02-25,13.64774
2021-02-26,12.27045
2021-02-27,9.6828
2021-02-28,9.39065
2021-03-01,10.30884
2021-03-02,14.73288
2021-03-03,14.48247
2021-03-04,13.64774
2021-03-05,10.93489
2021-03-06,9.6828
2021-03-07,7.88814
2021-03-08,14.60767
2021-03-09,13.0217
2021-03-10,11.22704
2021-03-11,11.72787
2021-03-12,11.51919
2021-03-13,9.6828
2021-03-14,8.1803
2021-03-15,13.23038
2021-03-16,13.35559
2021-03-17,12.43739
2021-03-18,11.97829
2021-03-19,11.76961
2021-03-20,7.80467
2021-03-21,8.22203
2021-03-22,12.18697
2021-03-23,10.76794
2021-03-24,11.10183
2021-03-25,11.85308
2021-03-26,11.14357
2021-03-27,7.17863
2021-03-28,6.51085
2021-03-29,12.60434
2021-03-30,13.18864
2021-03-31,11.01836
2021-04-01,10.30884
2021-04-02,9.89148
2021-04-03,9.84974
2021-04-04,8.1803
2021-04-05,12.97996
2021-04-06,11.76961
2021-04-07,10.89315
2021-04-08,10.72621
2021-04-09,9.59933
2021-04-10,7.01168
2021-04-11,7.59599
2021-04-12,12.31218
2021-04-13,10.35058
2021-04-14,9.84974
2021-04-15,10.80968
2021-04-16,10.601
2021-04-17,8.09682
2021-04-18,6.59432
2021-04-19,13.14691
2021-04-20,12.1035
2021-04-21,11.14357
2021-04-22,10.05843
2021-04-23,8.93155
2021-04-24,7.17863
2021-04-25,6.13522
2021-04-26,12.43739
2021-04-27,11.22704
2021-04-28,9.2237
2021-04-29,9.47412
2021-04-30,9.97495
2021-05-01,6.01001
2021-05-02,6.3439
2021-05-03,10.47579
2021-05-04,7.76293
2021-05-05,5.96828
2021-05-06,10.55926
2021-05-07,9.39065
2021-05-08,7.05342
2021-05-09,6.42737
2021-05-10,13.10517
2021-05-11,9.72454
2021-05-12,10.01669
2021-05-13,10.1419
2021-05-14,9.97495
2021-05-15,7.30383
2021-05-16,5.84307
2021-05-17,10.26711
2021-05-18,11.97829
2021-05-19,9.01502
2021-05-20,12.5626
2021-05-21,10.68447
2021-05-22,8.34724
2021-05-23,7.80467
2021-05-24,12.35392
2021-05-25,11.60267
2021-05-26,9.93322
2021-05-27,10.80968
2021-05-28,8.38898
2021-05-29,6.96994
2021-05-30,7.80467
2021-05-31,13.10517
2021-06-01,11.60267
2021-06-02,12.22871
2021-06-03,10.80968
2021-06-04,10.10016
2021-06-05,7.76293
2021-06-06,7.92988
2021-06-07,14.0651
2021-06-08,13.60601
2021-06-09,12.81302
2021-06-10,11.22704
2021-06-11,12.22871
2021-06-12,7.67946
2021-06-13,7.51252
2021-06-14,14.02337
2021-06-15,11.81135
2021-06-16,12.47913
2021-06-17,11.22704
2021-06-18,12.97996
2021-06-19,7.17863
2021-06-20,8.09682
2021-06-21,12.27045
2021-06-22,13.98163
2021-06-23,11.89482
2021-06-24,14.69115
2021-06-25,10.97662
2021-06-26,9.76627
2021-06-27,10.39232
2021-06-28,14.64941
2021-06-29,13.77295
2021-06-30,13.68948
2021-07-01,11.93656
2021-07-02,11.10183
2021-07-03,7.17863
2021-07-04,8.09682
2021-07-05,11.93656
2021-07-06,11.76961
2021-07-07,10.80968
2021-07-08,9.18196
2021-07-09,11.14357
2021-07-10,9.14023
2021-07-11,7.13689
2021-07-12,12.06176
2021-07-13,11.93656
2021-07-14,10.97662
2021-07-15,10.89315
2021-07-16,11.47746
2021-07-17,11.76961
2021-07-18,9.39065
2021-07-19,14.89983
2021-07-20,12.72954
2021-07-21,11.56093
2021-07-22,10.93489
2021-07-23,11.39398
2021-07-24,7.47078
2021-07-25,7.34557
2021-07-26,11.60267
2021-07-27,12.5626
2021-07-28,11.43572
2021-07-29,13.39732
2021-07-30,11.0601
2021-07-31,7.7212
2021-08-01,8.34724
2021-08-02,13.06343
2021-08-03,12.5626
2021-08-04,12.77128
2021-08-05,13.52253
2021-08-06,10.64273
2021-08-07,7.63772
2021-08-08,6.63606
2021-08-09,13.4808
2021-08-10,13.06343
2021-08-11,12.97996
2021-08-12,11.89482
2021-08-13,10.76794
2021-08-14,10.85141
2021-08-15,13.52253
2021-08-16,15.23372
2021-08-17,14.81636
2021-08-18,30.4257
2021-08-19,24.74958
2021-08-20,14.89983
2021-08-21,9.84974
2021-08-22,10.47579
2021-08-23,16.15191
2021-08-24,14.64941
2021-08-25,13.89816
2021-08-26,15.65108
2021-08-27,13.56427
2021-08-28,7.7212
2021-08-29,7.80467
2021-08-30,13.43906
2021-08-31,12.31218
2021-09-01,11.76961
2021-09-02,12.14524
2021-09-03,9.39065
2021-09-04,8.13856
2021-09-05,7.13689
2021-09-06,11.76961
2021-09-07,10.93489
2021-09-08,9.89148
2021-09-09,11.35225
2021-09-10,9.97495
2021-09-11,7.63772
2021-09-12,8.47245
2021-09-13,11.89482
2021-09-14,10.93489
2021-09-15,11.43572
2021-09-16,11.01836
2021-09-17,8.1803
2021-09-18,8.05509
2021-09-19,5.84307
2021-09-20,5.34223
2021-09-21,6.26043
2021-09-22,8.43071
2021-09-23,15.65108
2021-09-24,12.93823
2021-09-25,7.76293
2021-09-26,6.76126
2021-09-27,13.4808
2021-09-28,12.14524
2021-09-29,11.22704
2021-09-30,11.93656
2021-10-01,11.26878
2021-10-02,8.22203
2021-10-03,7.51252
2021-10-04,8.22203
2021-10-05,10.55926
2021-10-06,9.84974
2021-10-07,10.35058
2021-10-08,11.39398
2021-10-09,7.80467
2021-10-10,6.01001
2021-10-11,8.59766
2021-10-12,11.97829
2021-10-13,11.26878
2021-10-14,11.51919
2021-10-15,10.10016
2021-10-16,6.26043
2021-10-17,6.21869
2021-10-18,10.72621
2021-10-19,9.34891
2021-10-20,10.89315
2021-10-21,9.39065
2021-10-22,9.01502
2021-10-23,5.96828
2021-10-24,6.88647
2021-10-25,11.60267
2021-10-26,11.76961
2021-10-27,11.72787
2021-10-28,11.51919
2021-10-29,8.26377
2021-10-30,5.63439
2021-10-31,7.59599
2021-11-01,11.39398
2021-11-02,9.64106
2021-11-03,9.14023
2021-11-04,10.26711
2021-11-05,10.05843
2021-11-06,6.84474
2021-11-07,7.76293
2021-11-08,11.26878
2021-11-09,10.05843
2021-11-10,10.64273
2021-11-11,9.76627
2021-11-12,8.84808
2021-11-13,6.84474
2021-11-14,6.51085
2021-11-15,12.35392
2021-11-16,12.02003
2021-11-17,10.72621
2021-11-18,9.76627
2021-11-19,10.97662
2021-11-20,8.01335
2021-11-21,6.63606
2021-11-22,11.72787
2021-11-23,10.05843
2021-11-24,10.55926
2021-11-25,10.22537
2021-11-26,10.76794
2021-11-27,6.42737
2021-11-28,6.63606
2021-11-29,11.60267
2021-11-30,10.76794
2021-12-01,9.09849
2021-12-02,9.14023
2021-12-03,9.2237
2021-12-04,6.17696
2021-12-05,7.80467
2021-12-06,11.39398
2021-12-07,10.68447
2021-12-08,11.60267
2021-12-09,11.1853
2021-12-10,8.68113
2021-12-11,6.88647
2021-12-12,8.26377
2021-12-13,13.23038
2021-12-14,10.85141
2021-12-15,14.73288
2021-12-16,11.76961
2021-12-17,10.18363
2021-12-18,8.51419
2021-12-19,9.39065
2021-12-20,13.14691
2021-12-21,11.60267
2021-12-22,10.72621
2021-12-23,10.55926
2021-12-24,9.30717
2021-12-25,5.80133
2021-12-26,7.55425
2021-12-27,13.73121
2021-12-28,12.02003
2021-12-29,11.43572
2021-12-30,10.85141
2021-12-31,10.05843
2022-01-01,5.96828
2022-01-02,7.30383
2022-01-03,12.02003
2022-01-04,11.76961
2022-01-05,10.10016
2022-01-06,11.10183
2022-01-07,9.43238
2022-01-08,7.55425
2022-01-09,7.51252
2022-01-10,13.06343
2022-01-11,11.56093
2022-01-12,11.51919
2022-01-13,11.1853
2022-01-14,9.64106
2022-01-15,7.34557
2022-01-16,9.55759
2022-01-17,12.68781
2022-01-18,10.76794
2022-01-19,11.01836
2022-01-20,10.97662
2022-01-21,9.30717
2022-01-22,9.14023
2022-01-23,7.59599
2022-01-24,12.64607
2022-01-25,12.06176
2022-01-26,10.30884
2022-01-27,9.30717
2022-01-28,8.26377
2022-01-29,6.59432
2022-01-30,7.13689
2022-01-31,5.50918
2022-02-01,7.09515
2022-02-02,7.42904
2022-02-03,12.60434
2022-02-04,12.97996
2022-02-05,8.22203
2022-02-06,7.17863
2022-02-07,12.1035
2022-02-08,11.81135
2022-02-09,11.14357
2022-02-10,10.18363
2022-02-11,9.26544
2022-02-12,6.63606
2022-02-13,5.71786
2022-02-14,11.0601
2022-02-15,11.31051
2022-02-16,10.97662
2022-02-17,9.72454
2022-02-18,10.26711
2022-02-19,7.59599
2022-02-20,6.67779
2022-02-21,11.39398
2022-02-22,10.68447
2022-02-23,12.43739
2022-02-24,9.55759
2022-02-25,9.89148
2022-02-26,8.1803
2022-02-27,6.30217
2022-02-28,10.601
2022-03-01,6.30217
2022-03-02,11.14357
2022-03-03,9.89148
2022-03-04,8.34724
2022-03-05,6.51085
2022-03-06,6.46911
2022-03-07,11.60267
2022-03-08,8.88981
2022-03-09,6.09348
2022-03-10,9.93322
2022-03-11,9.55759
2022-03-12,7.38731
2022-03-13,6.09348
2022-03-14,11.6444
2022-03-15,10.35058
2022-03-16,11.10183
2022-03-17,8.55592
2022-03-18,9.64106
2022-03-19,5.46744
2022-03-20,6.59432
2022-03-21,11.85308
2022-03-22,11.68614
2022-03-23,9.72454
2022-03-24,10.55926
2022-03-25,8.26377
2022-03-26,6.803
2022-03-27,5.67612
2022-03-28,9.59933
2022-03-29,9.76627
2022-03-30,10.1419
2022-03-31,7.88814
2022-04-01,9.34891
2022-04-02,6.42737
2022-04-03,6.3439
2022-04-04,11.51919
2022-04-05,10.97662
2022-04-06,9.14023
2022-04-07,10.10016
2022-04-08,9.39065
2022-04-09,6.17696
2022-04-10,6.38564
2022-04-11,11.47746
2022-04-12,10.55926
2022-04-13,8.3055
2022-04-14,9.76627
2022-04-15,8.93155
2022-04-16,6.09348
2022-04-17,6.84474
2022-04-18,11.22704
2022-04-19,10.68447
2022-04-20,10.55926
2022-04-21,9.72454
2022-04-22,8.88981
2022-04-23,5.80133
2022-04-24,6.92821
2022-04-25,10.47579
2022-04-26,10.93489
2022-04-27,9.64106
2022-04-28,9.76627
2022-04-29,7.09515
2022-04-30,6.84474
2022-05-01,10.05843
2022-05-02,11.31051
2022-05-03,8.80634
2022-05-04,10.05843
2022-05-05,6.76126
2022-05-06,9.14023
2022-05-07,6.803
2022-05-08,5.67612
2022-05-09,12.64607
2022-05-10,11.97829
2022-05-11,13.4808
2022-05-12,10.26711
2022-05-13,9.34891
2022-05-14,7.22036
2022-05-15,6.21869
2022-05-16,14.48247
2022-05-17,9.34891
2022-05-18,10.93489
2022-05-19,9.39065
2022-05-20,9.34891
2022-05-21,4.63272
2022-05-22,7.22036
2022-05-23,13.39732
2022-05-24,9.72454
2022-05-25,10.47579
2022-05-26,10.1419
2022-05-27,9.72454
2022-05-28,6.46911
2022-05-29,7.01168
2022-05-30,11.31051
2022-05-31,10.601
2022-06-01,7.30383
2022-06-02,11.93656
2022-06-03,11.22704
2022-06-04,7.97161
2022-06-05,6.55258
2022-06-06,6.46911
2022-06-07,12.22871
2022-06-08,16.77796
2022-06-09,16.27712
2022-06-10,15.31719
2022-06-11,8.38898
2022-06-12,6.01001
2022-06-13,14.27378
2022-06-14,13.4808
2022-06-15,13.98163
2022-06-16,13.0217
2022-06-17,9.26544
2022-06-18,6.01001
2022-06-19,6.42737
2022-06-20,11.56093
2022-06-21,11.14357
2022-06-22,10.10016
2022-06-23,8.7646
2022-06-24,9.26544
2022-06-25,7.13689
2022-06-26,6.71953
2022-06-27,12.68781
2022-06-28,10.01669
2022-06-29,11.01836
2022-06-30,10.85141
2022-07-01,10.47579
2022-07-02,6.92821
2022-07-03,7.42904
2022-07-04,12.52086
2022-07-05,11.6444
2022-07-06,10.22537
2022-07-07,10.10016
2022-07-08,9.34891
2022-07-09,6.42737
2022-07-10,7.01168
2022-07-11,12.14524
2022-07-12,46.24373
2022-07-13,17.52921
2022-07-14,12.06176
2022-07-15,13.68948
2022-07-16,6.92821
2022-07-17,7.80467
2022-07-18,13.23038
2022-07-19,10.80968
2022-07-20,11.1853
2022-07-21,10.18363
2022-07-22,9.30717
2022-07-23,7.22036
2022-07-24,6.63606
2022-07-25,11.43572
2022-07-26,12.64607
2022-07-27,11.0601
2022-07-28,9.59933
2022-07-29,9.39065
2022-07-30,6.38564
2022-07-31,6.13522
2022-08-01,9.89148
2022-08-02,9.2237
2022-08-03,9.01502
2022-08-04,8.93155
2022-08-05,9.30717
2022-08-06,6.803
2022-08-07,6.96994
2022-08-08,19.49081
2022-08-09,100.0
2022-08-10,70.53422
2022-08-11,43.44741
2022-08-12,36.97829
2022-08-13,31.88647
2022-08-14,32.01168
2022-08-15,24.49916
2022-08-16,36.22704
2022-08-17,26.9616
2022-08-18,24.58263
2022-08-19,18.94824
2022-08-20,14.0651
2022-08-21,14.39899
2022-08-22,20.11686
2022-08-23,18.11352
2022-08-24,16.81969
2022-08-25,13.73121
2022-08-26,13.10517
2022-08-27,9.2237
2022-08-28,9.47412
2022-08-29,14.10684
2022-08-30,12.52086
2022-08-31,14.02337
2022-09-01,13.56427
2022-09-02,16.44407
2022-09-03,12.52086
2022-09-04,14.56594
2022-09-05,23.08013
2022-09-06,23.70617
2022-09-07,16.9449
2022-09-08,13.35559
2022-09-09,10.51752
2022-09-10,8.26377
2022-09-11,10.1419
2022-09-12,12.81302
2022-09-13,19.2404
2022-09-14,17.73789
2022-09-15,13.68948
2022-09-16,12.43739
2022-09-17,9.55759
2022-09-18,8.47245
2022-09-19,14.9833
2022-09-20,14.19031
2022-09-21,13.93989
2022-09-22,13.60601
2022-09-23,11.43572
2022-09-24,9.14023
2022-09-25,8.1803
2022-09-26,14.0651
2022-09-27,12.22871
2022-09-28,11.1853
2022-09-29,11.01836
2022-09-30,9.39065
2022-10-01,7.51252
2022-10-02,7.55425
2022-10-03,7.97161
2022-10-04,14.85809
2022-10-05,12.60434
2022-10-06,11.51919
2022-10-07,12.1035
2022-10-08,7.92988
2022-10-09,6.30217
2022-10-10,7.01168
2022-10-11,13.77295
2022-10-12,12.72954
2022-10-13,11.43572
2022-10-14,9.80801
2022-10-15,6.803
2022-10-16,6.51085
2022-10-17,12.35392
2022-10-18,11.93656
2022-10-19,11.01836
2022-10-20,11.76961
2022-10-21,10.35058
2022-10-22,6.76126
2022-10-23,6.17696
2022-10-24,12.18697
2022-10-25,10.05843
2022-10-26,10.80968
2022-10-27,11.14357
2022-10-28,9.05676
2022-10-29,5.8848
2022-10-30,6.05175
2022-10-31,12.22871
2022-11-01,10.64273
2022-11-02,9.43238
2022-11-03,9.09849
2022-11-04,9.6828
2022-11-05,7.84641
2022-11-06,10.55926
2022-11-07,11.72787
2022-11-08,10.47579
2022-11-09,9.6828
2022-11-10,10.01669
2022-11-11,8.47245
2022-11-12,7.55425
2022-11-13,6.96994
2022-11-14,13.0217
2022-11-15,9.59933
2022-11-16,9.39065
2022-11-17,20.95158
2022-11-18,14.02337
2022-11-19,11.76961
2022-11-20,8.51419
2022-11-21,13.35559
2022-11-22,13.4808
2022-11-23,11.89482
2022-11-24,9.6828
2022-11-25,8.97328
2022-11-26,6.76126
2022-11-27,6.67779
2022-11-28,11.43572
2022-11-29,10.89315
2022-11-30,10.22537
2022-12-01,10.10016
2022-12-02,9.64106
2022-12-03,4.88313
2022-12-04,5.96828
2022-12-05,9.6828
2022-12-06,10.18363
2022-12-07,10.47579
2022-12-08,10.10016
2022-12-09,12.18697
2022-12-10,7.59599
2022-12-11,8.43071
2022-12-12,11.93656
2022-12-13,11.76961
2022-12-14,11.43572
2022-12-15,11.81135
2022-12-16,11.1853
2022-12-17,8.38898
2022-12-18,7.17863
2022-12-19,12.43739
2022-12-20,13.23038
2022-12-21,12.52086
2022-12-22,12.72954
2022-12-23,9.47412
2022-12-24,6.38564
2022-12-25,7.7212
2022-12-26,12.31218
2022-12-27,11.01836
2022-12-28,11.51919
2022-12-29,11.47746
2022-12-30,10.55926
2022-12-31,7.63772
2023-01-01,5.8848
2023-01-02,12.93823
2023-01-03,13.06343
2023-01-04,11.14357
2023-01-05,11.31051
2023-01-06,11.26878
2023-01-07,6.3439
2023-01-08,8.26377
2023-01-09,12.93823
2023-01-10,12.18697
2023-01-11,10.30884
2023-01-12,12.60434
2023-01-13,10.39232
2023-01-14,7.17863
2023-01-15,6.59432
2023-01-16,11.60267
2023-01-17,12.18697
2023-01-18,12.1035
2023-01-19,9.59933
2023-01-20,8.55592
2023-01-21,7.13689
2023-01-22,6.30217
2023-01-23,7.47078
2023-01-24,8.01335
2023-01-25,16.52754
2023-01-26,14.10684
2023-01-27,12.27045
2023-01-28,9.30717
2023-01-29,9.47412
2023-01-30,13.39732
2023-01-31,12.39565
2023-02-01,10.80968
2023-02-02,10.72621
2023-02-03,12.02003
2023-02-04,7.22036
2023-02-05,7.34557
2023-02-06,11.93656
2023-02-07,12.27045
2023-02-08,11.51919
2023-02-09,10.68447
2023-02-10,11.39398
2023-02-11,7.34557
2023-02-12,6.67779
2023-02-13,12.89649
2023-02-14,11.35225
2023-02-15,11.39398
2023-02-16,10.93489
2023-02-17,9.47412
2023-02-18,6.59432
2023-02-19,6.51085
2023-02-20,11.22704
2023-02-21,12.52086
2023-02-22,10.64273
2023-02-23,9.76627
2023-02-24,9.18196
2023-02-25,7.76293
2023-02-26,7.2621
2023-02-27,11.35225
2023-02-28,10.43405
2023-03-01,6.88647
2023-03-02,11.10183
2023-03-03,9.80801
2023-03-04,8.05509
2023-03-05,8.43071
2023-03-06,11.60267
2023-03-07,10.47579
2023-03-08,11.01836
2023-03-09,9.09849
2023-03-10,9.2237
2023-03-11,6.803
2023-03-12,6.3439
2023-03-13,12.1035
2023-03-14,11.35225
2023-03-15,9.72454
2023-03-16,10.80968
2023-03-17,9.89148
2023-03-18,6.51085
2023-03-19,5.84307
2023-03-20,12.5626
2023-03-21,12.02003
2023-03-22,11.97829
2023-03-23,10.43405
2023-03-24,9.59933
2023-03-25,6.59432
2023-03-26,7.05342
2023-03-27,11.35225
2023-03-28,11.0601
2023-03-29,9.76627
2023-03-30,8.72287
2023-03-31,9.6828
2023-04-01,5.80133
2023-04-02,5.67612
2023-04-03,10.30884
2023-04-04,9.93322
2023-04-05,9.72454
2023-04-06,17.404
2023-04-07,11.76961
2023-04-08,6.21869
2023-04-09,5.96828
2023-04-10,13.23038
2023-04-11,13.89816
2023-04-12,11.0601
2023-04-13,9.97495
2023-04-14,9.64106
2023-04-15,6.42737
2023-04-16,6.42737
2023-04-17,11.26878
2023-04-18,12.02003
2023-04-19,10.51752
2023-04-20,9.34891
2023-04-21,9.93322
2023-04-22,6.88647
2023-04-23,7.47078
2023-04-24,11.89482
2023-04-25,10.97662
2023-04-26,11.10183
2023-04-27,10.22537
2023-04-28,7.80467
2023-04-29,6.26043
2023-04-30,7.09515
2023-05-01,9.30717
2023-05-02,11.81135
2023-05-03,11.93656
2023-05-04,10.39232
2023-05-05,7.59599
2023-05-06,8.01335
2023-05-07,7.22036
2023-05-08,12.89649
2023-05-09,12.97996
2023-05-10,11.39398
2023-05-11,10.1419
2023-05-12,9.47412
2023-05-13,6.71953
2023-05-14,7.34557
2023-05-15,13.56427
2023-05-16,10.30884
2023-05-17,11.68614
2023-05-18,10.18363
2023-05-19,9.76627
2023-05-20,7.05342
2023-05-21,7.22036
2023-05-22,11.60267
2023-05-23,11.6444
2023-05-24,11.10183
2023-05-25,10.97662
2023-05-26,10.30884
2023-05-27,5.8848
2023-05-28,6.3439
2023-05-29,8.01335
