date,범일동맛집
2020-12-14,17.49271
2020-12-15,21.86588
2020-12-16,21.13702
2020-12-17,21.72011
2020-12-18,25.94752
2020-12-19,19.53352
2020-12-20,15.01457
2020-12-21,15.59766
2020-12-22,19.97084
2020-12-23,20.99125
2020-12-24,20.55393
2020-12-25,21.13702
2020-12-26,19.6793
2020-12-27,20.6997
2020-12-28,26.82215
2020-12-29,23.76093
2020-12-30,23.32361
2020-12-31,18.95043
2021-01-01,18.80466
2021-01-02,22.59475
2021-01-03,18.80466
2021-01-04,17.05539
2021-01-05,18.95043
2021-01-06,20.11661
2021-01-07,24.48979
2021-01-08,25.94752
2021-01-09,30.02915
2021-01-10,27.55102
2021-01-11,25.36443
2021-01-12,23.17784
2021-01-13,25.5102
2021-01-14,25.65597
2021-01-15,31.48688
2021-01-16,33.38192
2021-01-17,27.1137
2021-01-18,25.07288
2021-01-19,27.40524
2021-01-20,29.59183
2021-01-21,34.69387
2021-01-22,31.04956
2021-01-23,37.17201
2021-01-24,36.73469
2021-01-25,27.1137
2021-01-26,31.04956
2021-01-27,33.67346
2021-01-28,35.13119
2021-01-29,29.7376
2021-01-30,36.73469
2021-01-31,25.21865
2021-02-01,28.57142
2021-02-02,32.9446
2021-02-03,35.71428
2021-02-04,38.48396
2021-02-05,40.23323
2021-02-06,42.56559
2021-02-07,30.46647
2021-02-08,32.79883
2021-02-09,41.9825
2021-02-10,29.7376
2021-02-11,21.86588
2021-02-12,15.59766
2021-02-13,37.02623
2021-02-14,33.38192
2021-02-15,33.67346
2021-02-16,33.96501
2021-02-17,38.62973
2021-02-18,36.29737
2021-02-19,40.23323
2021-02-20,48.3965
2021-02-21,43.44023
2021-02-22,53.79008
2021-02-23,47.81341
2021-02-24,45.33527
2021-02-25,47.08454
2021-02-26,49.12536
2021-02-27,63.41107
2021-02-28,49.70845
2021-03-01,33.67346
2021-03-02,38.48396
2021-03-03,35.56851
2021-03-04,43.00291
2021-03-05,55.24781
2021-03-06,55.10204
2021-03-07,53.20699
2021-03-08,48.54227
2021-03-09,39.94169
2021-03-10,39.94169
2021-03-11,37.31778
2021-03-12,45.91836
2021-03-13,56.99708
2021-03-14,47.52186
2021-03-15,35.56851
2021-03-16,44.46064
2021-03-17,43.00291
2021-03-18,45.91836
2021-03-19,41.39941
2021-03-20,58.16326
2021-03-21,48.10495
2021-03-22,43.00291
2021-03-23,44.75218
2021-03-24,44.75218
2021-03-25,44.16909
2021-03-26,50.14577
2021-03-27,46.06413
2021-03-28,45.77259
2021-03-29,42.71137
2021-03-30,48.3965
2021-03-31,36.58892
2021-04-01,40.23323
2021-04-02,42.41982
2021-04-03,51.16618
2021-04-04,38.19241
2021-04-05,36.44314
2021-04-06,39.79591
2021-04-07,44.16909
2021-04-08,37.7551
2021-04-09,46.93877
2021-04-10,53.79008
2021-04-11,40.67055
2021-04-12,41.10787
2021-04-13,42.85714
2021-04-14,46.50145
2021-04-15,50.43731
2021-04-16,50.72886
2021-04-17,50.72886
2021-04-18,38.77551
2021-04-19,39.65014
2021-04-20,42.27405
2021-04-21,47.66763
2021-04-22,56.70553
2021-04-23,46.50145
2021-04-24,52.91545
2021-04-25,46.50145
2021-04-26,45.1895
2021-04-27,45.77259
2021-04-28,46.93877
2021-04-29,45.48104
2021-04-30,49.12536
2021-05-01,55.24781
2021-05-02,34.40233
2021-05-03,42.85714
2021-05-04,43.87755
2021-05-05,49.85422
2021-05-06,47.23032
2021-05-07,54.08163
2021-05-08,58.01749
2021-05-09,37.02623
2021-05-10,36.29737
2021-05-11,44.89795
2021-05-12,45.48104
2021-05-13,42.85714
2021-05-14,49.12536
2021-05-15,52.47813
2021-05-16,37.90087
2021-05-17,45.04373
2021-05-18,45.62682
2021-05-19,40.67055
2021-05-20,36.00583
2021-05-21,48.83381
2021-05-22,54.37317
2021-05-23,40.67055
2021-05-24,40.379
2021-05-25,43.44023
2021-05-26,42.71137
2021-05-27,46.20991
2021-05-28,49.27113
2021-05-29,56.12244
2021-05-30,42.56559
2021-05-31,43.73177
2021-06-01,48.10495
2021-06-02,48.3965
2021-06-03,45.1895
2021-06-04,52.47813
2021-06-05,55.53935
2021-06-06,44.60641
2021-06-07,46.35568
2021-06-08,50.72886
2021-06-09,52.6239
2021-06-10,47.52186
2021-06-11,52.6239
2021-06-12,60.49562
2021-06-13,49.70845
2021-06-14,48.3965
2021-06-15,53.49854
2021-06-16,51.45772
2021-06-17,55.53935
2021-06-18,52.6239
2021-06-19,72.88629
2021-06-20,55.10204
2021-06-21,49.27113
2021-06-22,51.74927
2021-06-23,51.31195
2021-06-24,62.82798
2021-06-25,55.39358
2021-06-26,60.34985
2021-06-27,44.89795
2021-06-28,51.31195
2021-06-29,59.0379
2021-06-30,51.74927
2021-07-01,58.01749
2021-07-02,64.43148
2021-07-03,60.34985
2021-07-04,52.04081
2021-07-05,46.50145
2021-07-06,49.12536
2021-07-07,47.66763
2021-07-08,53.49854
2021-07-09,55.24781
2021-07-10,51.45772
2021-07-11,38.33819
2021-07-12,44.75218
2021-07-13,50.87463
2021-07-14,52.18658
2021-07-15,50.0
2021-07-16,48.83381
2021-07-17,56.55976
2021-07-18,38.19241
2021-07-19,46.50145
2021-07-20,46.93877
2021-07-21,33.52769
2021-07-22,47.08454
2021-07-23,46.35568
2021-07-24,43.586
2021-07-25,36.29737
2021-07-26,45.62682
2021-07-27,42.56559
2021-07-28,42.12827
2021-07-29,42.12827
2021-07-30,47.81341
2021-07-31,48.54227
2021-08-01,41.69096
2021-08-02,54.2274
2021-08-03,52.91545
2021-08-04,43.44023
2021-08-05,46.64723
2021-08-06,45.91836
2021-08-07,42.71137
2021-08-08,35.86005
2021-08-09,34.25655
2021-08-10,31.77842
2021-08-11,32.9446
2021-08-12,34.98542
2021-08-13,44.89795
2021-08-14,44.75218
2021-08-15,40.08746
2021-08-16,35.71428
2021-08-17,35.56851
2021-08-18,34.25655
2021-08-19,41.69096
2021-08-20,40.379
2021-08-21,34.11078
2021-08-22,43.73177
2021-08-23,28.42565
2021-08-24,30.32069
2021-08-25,35.86005
2021-08-26,42.12827
2021-08-27,50.72886
2021-08-28,49.56268
2021-08-29,40.08746
2021-08-30,37.90087
2021-08-31,37.7551
2021-09-01,42.12827
2021-09-02,37.60932
2021-09-03,46.64723
2021-09-04,56.85131
2021-09-05,45.48104
2021-09-06,36.00583
2021-09-07,43.73177
2021-09-08,45.91836
2021-09-09,50.87463
2021-09-10,53.93586
2021-09-11,68.80466
2021-09-12,52.33236
2021-09-13,48.10495
2021-09-14,43.73177
2021-09-15,51.16618
2021-09-16,49.12536
2021-09-17,46.64723
2021-09-18,52.6239
2021-09-19,41.9825
2021-09-20,27.40524
2021-09-21,25.07288
2021-09-22,44.16909
2021-09-23,46.793
2021-09-24,64.57725
2021-09-25,60.64139
2021-09-26,46.793
2021-09-27,48.10495
2021-09-28,44.31486
2021-09-29,49.70845
2021-09-30,48.54227
2021-10-01,50.14577
2021-10-02,65.01457
2021-10-03,45.33527
2021-10-04,43.73177
2021-10-05,47.52186
2021-10-06,54.37317
2021-10-07,49.27113
2021-10-08,51.31195
2021-10-09,63.2653
2021-10-10,47.66763
2021-10-11,51.0204
2021-10-12,48.10495
2021-10-13,55.8309
2021-10-14,49.70845
2021-10-15,56.55976
2021-10-16,65.59766
2021-10-17,44.02332
2021-10-18,55.10204
2021-10-19,54.08163
2021-10-20,57.4344
2021-10-21,61.37026
2021-10-22,67.63848
2021-10-23,69.0962
2021-10-24,51.0204
2021-10-25,51.60349
2021-10-26,56.26822
2021-10-27,54.2274
2021-10-28,65.74344
2021-10-29,59.0379
2021-10-30,61.80758
2021-10-31,42.85714
2021-11-01,49.56268
2021-11-02,57.72594
2021-11-03,54.66472
2021-11-04,56.41399
2021-11-05,61.80758
2021-11-06,58.74635
2021-11-07,49.12536
2021-11-08,53.49854
2021-11-09,47.95918
2021-11-10,59.91253
2021-11-11,63.11953
2021-11-12,62.24489
2021-11-13,67.93002
2021-11-14,48.97959
2021-11-15,51.60349
2021-11-16,58.01749
2021-11-17,57.72594
2021-11-18,56.85131
2021-11-19,58.30903
2021-11-20,64.13994
2021-11-21,47.37609
2021-11-22,49.56268
2021-11-23,55.24781
2021-11-24,58.89212
2021-11-25,57.28862
2021-11-26,58.60058
2021-11-27,65.16034
2021-11-28,47.23032
2021-11-29,52.04081
2021-11-30,51.74927
2021-12-01,48.68804
2021-12-02,56.26822
2021-12-03,55.39358
2021-12-04,53.79008
2021-12-05,45.1895
2021-12-06,46.93877
2021-12-07,53.79008
2021-12-08,49.4169
2021-12-09,46.64723
2021-12-10,53.93586
2021-12-11,59.0379
2021-12-12,48.83381
2021-12-13,52.18658
2021-12-14,50.43731
2021-12-15,49.85422
2021-12-16,52.76967
2021-12-17,51.16618
2021-12-18,42.12827
2021-12-19,39.21282
2021-12-20,38.04664
2021-12-21,41.25364
2021-12-22,40.08746
2021-12-23,46.50145
2021-12-24,41.25364
2021-12-25,37.90087
2021-12-26,38.33819
2021-12-27,38.19241
2021-12-28,50.29154
2021-12-29,44.02332
2021-12-30,48.25072
2021-12-31,41.69096
2022-01-01,32.50728
2022-01-02,37.17201
2022-01-03,36.29737
2022-01-04,33.67346
2022-01-05,43.87755
2022-01-06,40.67055
2022-01-07,48.3965
2022-01-08,53.20699
2022-01-09,36.29737
2022-01-10,37.60932
2022-01-11,37.17201
2022-01-12,40.67055
2022-01-13,44.16909
2022-01-14,50.14577
2022-01-15,52.18658
2022-01-16,51.45772
2022-01-17,43.14868
2022-01-18,45.04373
2022-01-19,43.29446
2022-01-20,52.33236
2022-01-21,46.35568
2022-01-22,49.4169
2022-01-23,48.83381
2022-01-24,36.88046
2022-01-25,48.68804
2022-01-26,43.586
2022-01-27,48.97959
2022-01-28,47.37609
2022-01-29,46.20991
2022-01-30,34.11078
2022-01-31,26.67638
2022-02-01,25.80174
2022-02-02,34.25655
2022-02-03,42.71137
2022-02-04,49.56268
2022-02-05,53.06122
2022-02-06,36.1516
2022-02-07,37.90087
2022-02-08,41.10787
2022-02-09,42.71137
2022-02-10,47.81341
2022-02-11,43.586
2022-02-12,54.66472
2022-02-13,45.48104
2022-02-14,44.75218
2022-02-15,47.08454
2022-02-16,42.56559
2022-02-17,43.73177
2022-02-18,48.10495
2022-02-19,59.76676
2022-02-20,44.60641
2022-02-21,40.379
2022-02-22,45.77259
2022-02-23,42.56559
2022-02-24,42.56559
2022-02-25,45.1895
2022-02-26,52.18658
2022-02-27,41.39941
2022-02-28,43.73177
2022-03-01,45.48104
2022-03-02,30.61224
2022-03-03,41.25364
2022-03-04,43.87755
2022-03-05,49.70845
2022-03-06,44.31486
2022-03-07,44.02332
2022-03-08,46.50145
2022-03-09,40.81632
2022-03-10,44.31486
2022-03-11,40.67055
2022-03-12,52.47813
2022-03-13,41.10787
2022-03-14,48.10495
2022-03-15,42.85714
2022-03-16,42.12827
2022-03-17,47.37609
2022-03-18,45.48104
2022-03-19,51.31195
2022-03-20,41.83673
2022-03-21,37.7551
2022-03-22,48.54227
2022-03-23,46.20991
2022-03-24,46.93877
2022-03-25,58.30903
2022-03-26,60.0583
2022-03-27,45.91836
2022-03-28,38.19241
2022-03-29,45.04373
2022-03-30,47.37609
2022-03-31,44.60641
2022-04-01,50.58309
2022-04-02,51.89504
2022-04-03,42.56559
2022-04-04,45.77259
2022-04-05,57.87172
2022-04-06,55.39358
2022-04-07,57.4344
2022-04-08,56.70553
2022-04-09,65.30612
2022-04-10,50.58309
2022-04-11,50.72886
2022-04-12,58.45481
2022-04-13,56.55976
2022-04-14,54.37317
2022-04-15,62.53644
2022-04-16,64.72303
2022-04-17,63.84839
2022-04-18,61.37026
2022-04-19,66.61807
2022-04-20,64.72303
2022-04-21,69.0962
2022-04-22,65.01457
2022-04-23,75.07288
2022-04-24,60.78717
2022-04-25,57.28862
2022-04-26,67.63848
2022-04-27,68.80466
2022-04-28,61.51603
2022-04-29,70.84548
2022-04-30,74.48979
2022-05-01,56.70553
2022-05-02,66.18075
2022-05-03,64.28571
2022-05-04,73.03206
2022-05-05,72.15743
2022-05-06,85.71428
2022-05-07,100.0
2022-05-08,58.30903
2022-05-09,55.8309
2022-05-10,65.30612
2022-05-11,65.45189
2022-05-12,68.22157
2022-05-13,74.19825
2022-05-14,76.23906
2022-05-15,55.97667
2022-05-16,54.08163
2022-05-17,69.38775
2022-05-18,67.49271
2022-05-19,67.63848
2022-05-20,79.00874
2022-05-21,81.92419
2022-05-22,64.13994
2022-05-23,70.26239
2022-05-24,69.97084
2022-05-25,69.82507
2022-05-26,67.78425
2022-05-27,73.61516
2022-05-28,80.17492
2022-05-29,59.47521
2022-05-30,58.45481
2022-05-31,70.84548
2022-06-01,64.57725
2022-06-02,68.51311
2022-06-03,71.42857
2022-06-04,78.7172
2022-06-05,75.21865
2022-06-06,59.76676
2022-06-07,58.01749
2022-06-08,61.51603
2022-06-09,72.3032
2022-06-10,72.15743
2022-06-11,73.9067
2022-06-12,56.26822
2022-06-13,67.34693
2022-06-14,67.93002
2022-06-15,64.8688
2022-06-16,70.84548
2022-06-17,80.90379
2022-06-18,83.52769
2022-06-19,69.53352
2022-06-20,69.6793
2022-06-21,68.95043
2022-06-22,69.0962
2022-06-23,66.18075
2022-06-24,68.0758
2022-06-25,85.27696
2022-06-26,60.93294
2022-06-27,52.47813
2022-06-28,55.97667
2022-06-29,67.78425
2022-06-30,67.49271
2022-07-01,78.7172
2022-07-02,78.42565
2022-07-03,61.51603
2022-07-04,57.87172
2022-07-05,63.99416
2022-07-06,68.80466
2022-07-07,71.86588
2022-07-08,78.57142
2022-07-09,86.44314
2022-07-10,68.95043
2022-07-11,62.68221
2022-07-12,69.53352
2022-07-13,74.48979
2022-07-14,72.44897
2022-07-15,78.42565
2022-07-16,69.97084
2022-07-17,69.24198
2022-07-18,58.74635
2022-07-19,74.78134
2022-07-20,68.22157
2022-07-21,74.05247
2022-07-22,69.82507
2022-07-23,79.44606
2022-07-24,65.45189
2022-07-25,70.26239
2022-07-26,66.90962
2022-07-27,58.89212
2022-07-28,75.07288
2022-07-29,83.96501
2022-07-30,92.27405
2022-07-31,75.36443
2022-08-01,74.34402
2022-08-02,79.15451
2022-08-03,74.63556
2022-08-04,81.77842
2022-08-05,88.19241
2022-08-06,75.94752
2022-08-07,63.2653
2022-08-08,71.42857
2022-08-09,65.88921
2022-08-10,70.11661
2022-08-11,68.0758
2022-08-12,80.32069
2022-08-13,75.94752
2022-08-14,73.46938
2022-08-15,59.0379
2022-08-16,60.78717
2022-08-17,63.70262
2022-08-18,74.48979
2022-08-19,77.40524
2022-08-20,81.48688
2022-08-21,60.0583
2022-08-22,67.78425
2022-08-23,68.22157
2022-08-24,61.6618
2022-08-25,73.32361
2022-08-26,71.28279
2022-08-27,77.40524
2022-08-28,61.22448
2022-08-29,62.53644
2022-08-30,68.36734
2022-08-31,57.58017
2022-09-01,62.39067
2022-09-02,61.37026
2022-09-03,63.11953
2022-09-04,52.76967
2022-09-05,32.65306
2022-09-06,60.93294
2022-09-07,63.2653
2022-09-08,68.22157
2022-09-09,45.91836
2022-09-10,41.69096
2022-09-11,53.64431
2022-09-12,60.20408
2022-09-13,62.68221
2022-09-14,64.72303
2022-09-15,76.23906
2022-09-16,79.00874
2022-09-17,90.96209
2022-09-18,62.68221
2022-09-19,62.68221
2022-09-20,77.1137
2022-09-21,69.82507
2022-09-22,79.00874
2022-09-23,78.13411
2022-09-24,81.48688
2022-09-25,63.41107
2022-09-26,61.51603
2022-09-27,69.53352
2022-09-28,71.28279
2022-09-29,71.13702
2022-09-30,66.18075
2022-10-01,82.65306
2022-10-02,67.63848
2022-10-03,65.30612
2022-10-04,63.70262
2022-10-05,65.88921
2022-10-06,72.44897
2022-10-07,77.1137
2022-10-08,78.42565
2022-10-09,68.51311
2022-10-10,63.70262
2022-10-11,63.41107
2022-10-12,70.55393
2022-10-13,70.99125
2022-10-14,63.70262
2022-10-15,75.80174
2022-10-16,59.76676
2022-10-17,61.95335
2022-10-18,74.48979
2022-10-19,66.32653
2022-10-20,65.16034
2022-10-21,78.42565
2022-10-22,77.98833
2022-10-23,63.70262
2022-10-24,63.84839
2022-10-25,66.32653
2022-10-26,68.22157
2022-10-27,65.30612
2022-10-28,80.75801
2022-10-29,74.48979
2022-10-30,64.57725
2022-10-31,69.82507
2022-11-01,70.6997
2022-11-02,70.11661
2022-11-03,72.44897
2022-11-04,77.55102
2022-11-05,81.92419
2022-11-06,55.68513
2022-11-07,66.61807
2022-11-08,68.51311
2022-11-09,60.34985
2022-11-10,65.59766
2022-11-11,69.24198
2022-11-12,96.64723
2022-11-13,63.11953
2022-11-14,67.78425
2022-11-15,65.30612
2022-11-16,68.0758
2022-11-17,68.0758
2022-11-18,74.63556
2022-11-19,73.76093
2022-11-20,71.72011
2022-11-21,59.62099
2022-11-22,57.72594
2022-11-23,70.40816
2022-11-24,60.20408
2022-11-25,68.80466
2022-11-26,75.80174
2022-11-27,64.8688
2022-11-28,52.33236
2022-11-29,65.74344
2022-11-30,61.6618
2022-12-01,64.72303
2022-12-02,63.11953
2022-12-03,74.92711
2022-12-04,60.78717
2022-12-05,60.34985
2022-12-06,72.74052
2022-12-07,69.0962
2022-12-08,68.65889
2022-12-09,75.36443
2022-12-10,78.7172
2022-12-11,66.32653
2022-12-12,76.38483
2022-12-13,72.01166
2022-12-14,68.0758
2022-12-15,61.37026
2022-12-16,64.8688
2022-12-17,72.88629
2022-12-18,59.62099
2022-12-19,58.01749
2022-12-20,70.99125
2022-12-21,61.80758
2022-12-22,57.28862
2022-12-23,74.48979
2022-12-24,71.57434
2022-12-25,59.32944
2022-12-26,69.24198
2022-12-27,66.90962
2022-12-28,66.03498
2022-12-29,67.05539
2022-12-30,70.26239
2022-12-31,71.57434
2023-01-01,47.81341
2023-01-02,49.56268
2023-01-03,60.78717
2023-01-04,63.99416
2023-01-05,60.78717
2023-01-06,68.22157
2023-01-07,79.00874
2023-01-08,61.95335
2023-01-09,63.70262
2023-01-10,68.65889
2023-01-11,67.20116
2023-01-12,66.76384
2023-01-13,65.01457
2023-01-14,70.55393
2023-01-15,66.4723
2023-01-16,62.39067
2023-01-17,60.78717
2023-01-18,59.91253
2023-01-19,58.74635
2023-01-20,72.74052
2023-01-21,42.85714
2023-01-22,32.50728
2023-01-23,64.72303
2023-01-24,52.76967
2023-01-25,52.47813
2023-01-26,63.99416
2023-01-27,71.13702
2023-01-28,67.34693
2023-01-29,53.35276
2023-01-30,54.66472
2023-01-31,64.28571
2023-02-01,63.99416
2023-02-02,62.09912
2023-02-03,81.77842
2023-02-04,89.06705
2023-02-05,65.74344
2023-02-06,68.22157
2023-02-07,72.15743
2023-02-08,67.49271
2023-02-09,72.59475
2023-02-10,80.90379
2023-02-11,81.3411
2023-02-12,68.95043
2023-02-13,70.6997
2023-02-14,72.3032
2023-02-15,67.93002
2023-02-16,66.4723
2023-02-17,76.09329
2023-02-18,76.23906
2023-02-19,66.18075
2023-02-20,62.09912
2023-02-21,62.97376
2023-02-22,62.39067
2023-02-23,63.99416
2023-02-24,80.75801
2023-02-25,78.7172
2023-02-26,69.0962
2023-02-27,59.76676
2023-02-28,66.32653
2023-03-01,65.01457
2023-03-02,60.93294
2023-03-03,61.51603
2023-03-04,75.5102
2023-03-05,59.76676
2023-03-06,67.93002
2023-03-07,59.47521
2023-03-08,69.38775
2023-03-09,60.78717
2023-03-10,73.9067
2023-03-11,80.02915
2023-03-12,59.76676
2023-03-13,54.51895
2023-03-14,63.99416
2023-03-15,74.78134
2023-03-16,67.05539
2023-03-17,78.42565
2023-03-18,75.5102
2023-03-19,55.68513
2023-03-20,66.03498
2023-03-21,70.6997
2023-03-22,61.80758
2023-03-23,56.99708
2023-03-24,71.42857
2023-03-25,68.36734
2023-03-26,56.26822
2023-03-27,58.45481
2023-03-28,70.6997
2023-03-29,67.20116
2023-03-30,64.43148
2023-03-31,67.93002
2023-04-01,66.76384
2023-04-02,55.24781
2023-04-03,57.28862
2023-04-04,61.07871
2023-04-05,59.0379
2023-04-06,67.34693
2023-04-07,75.80174
2023-04-08,72.59475
2023-04-09,61.6618
2023-04-10,67.34693
2023-04-11,67.78425
2023-04-12,77.40524
2023-04-13,63.11953
2023-04-14,78.57142
2023-04-15,77.55102
2023-04-16,65.74344
2023-04-17,69.24198
2023-04-18,69.24198
2023-04-19,59.47521
2023-04-20,60.34985
2023-04-21,77.1137
2023-04-22,71.72011
2023-04-23,62.09912
2023-04-24,54.51895
2023-04-25,64.8688
2023-04-26,64.8688
2023-04-27,70.99125
2023-04-28,73.61516
2023-04-29,79.44606
2023-04-30,76.09329
2023-05-01,67.78425
2023-05-02,60.34985
2023-05-03,68.80466
2023-05-04,71.13702
2023-05-05,78.42565
2023-05-06,82.06997
2023-05-07,70.84548
2023-05-08,74.92711
2023-05-09,65.88921
2023-05-10,68.51311
2023-05-11,70.84548
2023-05-12,80.90379
2023-05-13,76.38483
2023-05-14,60.20408
2023-05-15,61.37026
2023-05-16,71.13702
2023-05-17,74.05247
2023-05-18,70.6997
2023-05-19,74.63556
2023-05-20,77.25947
2023-05-21,68.51311
2023-05-22,68.22157
2023-05-23,70.26239
2023-05-24,63.41107
2023-05-25,67.34693
2023-05-26,70.26239
2023-05-27,76.82215
2023-05-28,68.65889
2023-05-29,59.18367
