date,장후시간외거래
2023-06-22,0.30027
2023-06-23,0.27951
2023-06-25,0.01597
2023-06-26,0.26194
2023-06-27,0.30985
2023-06-28,0.33701
2023-06-29,0.32263
2023-06-30,0.34819
2023-07-01,0.00798
2023-07-02,0.04312
2023-07-03,0.35617
2023-07-04,0.30985
2023-07-05,0.30666
2023-07-06,0.35617
2023-07-07,0.35458
2023-07-08,0.00958
2023-07-10,0.34978
2023-07-11,0.32742
2023-07-12,0.3434
2023-07-13,0.38652
2023-07-14,0.44722
2023-07-15,0.01597
2023-07-16,0.02874
2023-07-17,0.38652
2023-07-18,0.37694
2023-07-19,0.40409
2023-07-20,0.4552
2023-07-21,0.39451
2023-07-22,0.01118
2023-07-23,0.01756
2023-07-24,0.42006
2023-07-25,0.50312
2023-07-26,0.65645
2023-07-27,0.52069
2023-07-28,0.5686
2023-07-29,0.01756
2023-07-30,0.01118
2023-07-31,0.46159
2023-08-01,0.4584
2023-08-02,0.61971
2023-08-03,0.61652
2023-08-04,0.58458
2023-08-05,0.01916
2023-08-06,0.01277
2023-08-07,0.4568
2023-08-08,0.5111
2023-08-09,0.48555
2023-08-10,0.54944
2023-08-11,0.57819
2023-08-12,0.01118
2023-08-13,0.01118
2023-08-14,0.48715
2023-08-15,0.01437
2023-08-16,0.59576
2023-08-17,0.5702
2023-08-18,0.47756
2023-08-19,0.01277
2023-08-20,0.01437
2023-08-21,0.46798
2023-08-22,0.44083
2023-08-23,0.54145
2023-08-24,0.47756
2023-08-25,0.3434
2023-08-27,0.00958
2023-08-28,0.38812
2023-08-29,0.32583
2023-08-30,0.37215
2023-08-31,0.38013
2023-09-01,0.42166
2023-09-04,0.33062
2023-09-05,0.30826
2023-09-06,0.30826
2023-09-07,0.3434
2023-09-08,0.36416
2023-09-10,0.00798
2023-09-11,0.30187
2023-09-12,0.28909
2023-09-13,0.31624
2023-09-14,0.42805
2023-09-15,0.41687
2023-09-16,0.01118
2023-09-17,0.00958
2023-09-18,0.31944
2023-09-19,0.2827
2023-09-20,0.27472
2023-09-21,0.27791
2023-09-22,0.26194
2023-09-23,0.00958
2023-09-25,0.29708
2023-09-26,0.24117
2023-09-27,0.27152
2023-10-04,0.26513
2023-10-05,0.30506
2023-10-06,0.27472
2023-10-10,0.23638
2023-10-11,0.2284
2023-10-12,0.24117
2023-10-13,0.22999
2023-10-14,0.01277
2023-10-16,0.23958
2023-10-17,0.27152
2023-10-18,0.24756
2023-10-19,0.2843
2023-10-20,0.25874
2023-10-21,0.01277
2023-10-22,0.01277
2023-10-23,0.23798
2023-10-24,0.24277
2023-10-25,0.26992
2023-10-26,0.22361
2023-10-27,0.02874
2023-10-30,0.03194
2023-10-31,0.01916
2023-11-01,0.03513
2023-11-02,0.05111
2023-11-03,0.27951
2023-11-05,0.00958
2023-11-06,0.53027
2023-11-07,0.27791
2023-11-08,0.31305
2023-11-09,0.31944
2023-11-10,0.30985
2023-11-11,0.01597
2023-11-12,0.01118
2023-11-13,0.24277
2023-11-14,0.27791
2023-11-15,0.32742
2023-11-16,0.23159
2023-11-17,0.32104
2023-11-20,0.25874
2023-11-21,0.31784
2023-11-22,0.29548
2023-11-23,0.29069
2023-11-24,0.32423
2023-11-25,0.02715
2023-11-27,0.2827
2023-11-28,0.3418
2023-11-29,0.31784
2023-11-30,0.36256
2023-12-01,0.30506
2023-12-02,0.01277
2023-12-03,0.01916
2023-12-04,0.30187
2023-12-05,0.26992
2023-12-06,0.30506
2023-12-07,0.29388
2023-12-08,0.35937
2023-12-09,0.00798
2023-12-10,0.01437
2023-12-11,0.33222
2023-12-12,0.47916
2023-12-13,0.43124
2023-12-14,0.40569
2023-12-15,0.33541
2023-12-16,0.01277
2023-12-18,0.31784
2023-12-19,0.33381
2023-12-20,0.37215
2023-12-21,0.35458
2023-12-22,0.40249
2023-12-23,0.01437
2023-12-24,0.01118
2023-12-26,0.40409
2023-12-27,0.31465
2023-12-28,0.38013
2023-12-29,0.02076
2024-01-02,0.3418
2024-01-03,0.33222
2024-01-04,0.35617
2024-01-05,0.31145
2024-01-06,0.00958
2024-01-07,0.00958
2024-01-08,0.26354
2024-01-09,0.34978
2024-01-10,0.36416
2024-01-11,0.36416
2024-01-12,0.34659
2024-01-13,0.01118
2024-01-15,0.30826
2024-01-16,0.2859
2024-01-17,0.38492
2024-01-18,0.42166
2024-01-19,0.37055
2024-01-20,0.01916
2024-01-21,0.01756
2024-01-22,0.36416
2024-01-23,0.29069
2024-01-24,0.34659
2024-01-25,0.36256
2024-01-26,0.32902
2024-01-28,0.01277
2024-01-29,0.38173
2024-01-30,0.3402
2024-01-31,0.32104
2024-02-01,0.38492
2024-02-02,0.47277
2024-02-03,0.01118
2024-02-04,0.00798
2024-02-05,0.35458
2024-02-06,0.30347
2024-02-07,0.33062
2024-02-08,0.38972
2024-02-09,0.00798
2024-02-11,0.00958
2024-02-12,0.01277
2024-02-13,0.37055
2024-02-14,0.28909
2024-02-15,0.41367
2024-02-16,0.38492
2024-02-17,0.01118
2024-02-19,0.3418
2024-02-20,0.36097
2024-02-21,0.38812
2024-02-22,0.41847
2024-02-23,0.39291
2024-02-26,0.38652
2024-02-27,0.39451
2024-02-28,0.37853
2024-02-29,0.45041
2024-03-01,0.01277
2024-03-02,0.00958
2024-03-03,0.00958
2024-03-04,0.29548
2024-03-05,0.30187
2024-03-06,0.33541
2024-03-07,0.36256
2024-03-08,0.34819
2024-03-09,0.00958
2024-03-10,0.01118
2024-03-11,0.33222
2024-03-12,0.36735
2024-03-13,0.4009
2024-03-14,0.43923
2024-03-15,0.38972
2024-03-18,0.32423
2024-03-19,0.2827
2024-03-20,0.38013
