date,은시세
2021-12-15,0.6915
2021-12-16,0.78898
2021-12-17,0.79579
2021-12-18,0.48855
2021-12-19,0.43137
2021-12-20,0.79016
2021-12-21,0.79579
2021-12-22,0.75194
2021-12-23,0.79549
2021-12-24,0.70839
2021-12-25,0.44944
2021-12-26,0.50129
2021-12-27,0.76646
2021-12-28,0.79935
2021-12-29,0.82897
2021-12-30,0.70128
2021-12-31,0.70276
2022-01-01,0.53477
2022-01-02,0.48707
2022-01-03,0.87312
2022-01-04,0.83282
2022-01-05,0.83105
2022-01-06,0.94748
2022-01-07,0.88704
2022-01-08,0.54633
2022-01-09,0.49892
2022-01-10,0.77268
2022-01-11,0.86601
2022-01-12,0.85356
2022-01-13,0.80675
2022-01-14,0.77298
2022-01-15,0.49389
2022-01-16,0.48174
2022-01-17,0.77742
2022-01-18,0.7872
2022-01-19,0.97652
2022-01-20,1.13532
2022-01-21,1.14214
2022-01-22,0.69683
2022-01-23,0.62484
2022-01-24,1.15251
2022-01-25,1.1691
2022-01-26,1.07696
2022-01-27,1.06747
2022-01-28,0.91815
2022-01-29,0.61951
2022-01-30,0.48737
2022-01-31,0.59314
2022-02-01,0.73831
2022-02-02,0.72528
2022-02-03,0.94363
2022-02-04,0.95074
2022-02-05,0.64913
2022-02-06,0.61684
2022-02-07,0.94778
2022-02-08,0.91371
2022-02-09,0.9146
2022-02-10,0.86097
2022-02-11,0.85238
2022-02-12,0.66898
2022-02-13,0.57358
2022-02-14,1.20109
2022-02-15,1.3836
2022-02-16,1.02392
2022-02-17,1.06007
2022-02-18,1.17502
2022-02-19,0.75727
2022-02-20,0.67876
2022-02-21,1.10481
2022-02-22,1.31664
2022-02-23,1.13236
2022-02-24,2.72839
2022-02-25,1.69824
2022-02-26,0.8346
2022-02-27,0.66484
2022-02-28,1.27605
2022-03-01,0.93326
2022-03-02,1.61766
2022-03-03,1.43989
2022-03-04,1.52729
2022-03-05,1.08673
2022-03-06,0.95193
2022-03-07,2.29761
2022-03-08,2.33079
2022-03-09,1.97467
2022-03-10,1.67336
2022-03-11,1.62951
2022-03-12,0.99815
2022-03-13,0.81268
2022-03-14,1.42004
2022-03-15,1.33205
2022-03-16,1.1928
2022-03-17,1.28998
2022-03-18,1.14302
2022-03-19,0.70602
2022-03-20,0.55551
2022-03-21,1.02274
2022-03-22,1.06836
2022-03-23,1.06303
2022-03-24,1.24494
2022-03-25,1.23694
2022-03-26,0.70869
2022-03-27,0.55936
2022-03-28,0.98689
2022-03-29,0.94808
2022-03-30,0.96881
2022-03-31,0.91874
2022-04-01,0.81683
2022-04-02,0.53685
2022-04-03,0.48589
2022-04-04,0.8112
2022-04-05,0.8269
2022-04-06,0.7952
2022-04-07,0.82512
2022-04-08,0.78038
2022-04-09,0.49448
2022-04-10,0.44559
2022-04-11,0.94156
2022-04-12,1.10066
2022-04-13,1.11429
2022-04-14,1.05533
2022-04-15,0.9623
2022-04-16,0.56884
2022-04-17,0.49655
2022-04-18,1.14717
2022-04-19,1.14273
2022-04-20,1.0177
2022-04-21,0.88527
2022-04-22,0.90897
2022-04-23,0.59521
2022-04-24,0.54366
2022-04-25,0.98541
2022-04-26,0.99252
2022-04-27,1.03014
2022-04-28,0.95133
2022-04-29,1.28998
2022-04-30,0.79609
2022-05-01,0.58514
2022-05-02,0.99518
2022-05-03,0.98926
2022-05-04,0.90186
2022-05-05,0.74335
2022-05-06,0.96022
2022-05-07,0.62988
2022-05-08,0.58306
2022-05-09,0.9937
2022-05-10,1.04229
2022-05-11,1.01059
2022-05-12,1.22598
2022-05-13,1.09295
2022-05-14,0.67372
2022-05-15,0.54455
2022-05-16,0.96141
2022-05-17,0.99963
2022-05-18,0.89712
2022-05-19,0.8826
2022-05-20,0.88675
2022-05-21,0.5727
2022-05-22,0.47463
2022-05-23,0.89445
2022-05-24,0.83371
2022-05-25,0.90452
2022-05-26,0.86956
2022-05-27,0.83786
2022-05-28,0.52855
2022-05-29,0.45181
2022-05-30,0.82986
2022-05-31,0.79431
2022-06-01,0.62425
2022-06-02,0.77505
2022-06-03,0.81801
2022-06-04,0.57358
2022-06-05,0.493
2022-06-06,0.63551
2022-06-07,0.8503
2022-06-08,0.84616
2022-06-09,0.81712
2022-06-10,0.80201
2022-06-11,0.59847
2022-06-12,0.55936
2022-06-13,1.1848
2022-06-14,1.12851
2022-06-15,1.02629
2022-06-16,0.98215
2022-06-17,1.02037
2022-06-18,0.62158
2022-06-19,0.58069
2022-06-20,1.01889
2022-06-21,0.85416
2022-06-22,0.97178
2022-06-23,1.29709
2022-06-24,1.25413
2022-06-25,0.67461
2022-06-26,0.5801
2022-06-27,1.13503
2022-06-28,0.98718
2022-06-29,0.90956
2022-06-30,0.85327
2022-07-01,0.93652
2022-07-02,0.56795
2022-07-03,0.49714
2022-07-04,0.94956
2022-07-05,0.94719
2022-07-06,1.17562
2022-07-07,0.95252
2022-07-08,0.85505
2022-07-09,0.53655
2022-07-10,0.51611
2022-07-11,0.8429
2022-07-12,0.92141
2022-07-13,0.89001
2022-07-14,0.93445
2022-07-15,0.9783
2022-07-16,0.59403
2022-07-17,0.48707
2022-07-18,0.86749
2022-07-19,0.97356
2022-07-20,0.87193
2022-07-21,0.86127
2022-07-22,0.79638
2022-07-23,0.52736
2022-07-24,0.47255
2022-07-25,0.91341
2022-07-26,0.87845
2022-07-27,0.81742
2022-07-28,0.99815
2022-07-29,1.05859
2022-07-30,0.62928
2022-07-31,0.49892
2022-08-01,0.93563
2022-08-02,0.962
2022-08-03,0.83934
2022-08-04,0.88645
2022-08-05,0.84527
2022-08-06,0.54129
2022-08-07,0.43196
2022-08-08,0.75727
2022-08-09,0.8663
2022-08-10,0.82631
2022-08-11,0.78424
2022-08-12,0.74216
2022-08-13,0.47848
2022-08-14,0.42663
2022-08-15,0.60677
2022-08-16,0.79283
2022-08-17,0.79401
2022-08-18,0.78601
2022-08-19,0.76883
2022-08-20,0.53388
2022-08-21,0.45685
2022-08-22,0.84231
2022-08-23,0.84971
2022-08-24,0.85179
2022-08-25,0.81238
2022-08-26,0.71965
2022-08-27,0.46841
2022-08-28,0.38545
2022-08-29,0.86897
2022-08-30,0.81534
2022-08-31,0.86008
2022-09-01,0.92586
2022-09-02,0.81446
2022-09-03,0.501
2022-09-04,0.40797
2022-09-05,0.77772
2022-09-06,0.86245
2022-09-07,0.92586
2022-09-08,0.85149
2022-09-09,0.63106
2022-09-10,0.5407
2022-09-11,0.49003
2022-09-12,0.74809
2022-09-13,1.25502
2022-09-14,1.13947
2022-09-15,1.06807
2022-09-16,0.95608
2022-09-17,0.61328
2022-09-18,0.47848
2022-09-19,0.93652
2022-09-20,0.92674
2022-09-21,1.01622
2022-09-22,1.11666
2022-09-23,1.03962
2022-09-24,0.60351
2022-09-25,0.49714
2022-09-26,1.05651
2022-09-27,0.9703
2022-09-28,1.05651
2022-09-29,0.97444
2022-09-30,0.97978
2022-10-01,0.63284
2022-10-02,0.56025
2022-10-03,0.89919
2022-10-04,2.38768
2022-10-05,1.90208
2022-10-06,1.55248
2022-10-07,1.28435
2022-10-08,0.68765
2022-10-09,0.57744
2022-10-10,0.87875
2022-10-11,1.23665
2022-10-12,1.13591
2022-10-13,1.14688
2022-10-14,1.05859
2022-10-15,0.66839
2022-10-16,0.53922
2022-10-17,1.0017
2022-10-18,1.04437
2022-10-19,0.95578
2022-10-20,0.94185
2022-10-21,0.88882
2022-10-22,0.58543
2022-10-23,0.44322
2022-10-24,1.00111
2022-10-25,1.02333
2022-10-26,0.98511
2022-10-27,0.96941
2022-10-28,0.86453
2022-10-29,0.51848
2022-10-30,0.39049
2022-10-31,0.82868
2022-11-01,1.00259
2022-11-02,1.01385
2022-11-03,0.97237
2022-11-04,1.02481
2022-11-05,0.81149
2022-11-06,0.56203
2022-11-07,1.17117
2022-11-08,1.14747
2022-11-09,1.36256
2022-11-10,1.21146
2022-11-11,1.4073
2022-11-12,0.74839
2022-11-13,0.63017
2022-11-14,1.16732
2022-11-15,1.34597
2022-11-16,1.25798
2022-11-17,1.07577
2022-11-18,0.94837
2022-11-19,0.52736
2022-11-20,0.47404
2022-11-21,0.88527
2022-11-22,0.94185
2022-11-23,0.90482
2022-11-24,0.91904
2022-11-25,0.84053
2022-11-26,0.51966
2022-11-27,0.50396
2022-11-28,0.78394
2022-11-29,0.91549
2022-11-30,0.87045
2022-12-01,1.21887
2022-12-02,1.25561
2022-12-03,0.70869
2022-12-04,0.50781
2022-12-05,1.22983
2022-12-06,1.12258
2022-12-07,1.08081
2022-12-08,1.13858
2022-12-09,1.20287
2022-12-10,0.71254
2022-12-11,0.53803
2022-12-12,1.11014
2022-12-13,1.21709
2022-12-14,1.31072
2022-12-15,1.27872
2022-12-16,1.17887
2022-12-17,0.65861
2022-12-18,0.51255
2022-12-19,1.00763
2022-12-20,1.10392
2022-12-21,1.44019
2022-12-22,1.28672
2022-12-23,1.17236
2022-12-24,0.71757
2022-12-25,0.53329
2022-12-26,1.06481
2022-12-27,1.27724
2022-12-28,1.27635
2022-12-29,1.17295
2022-12-30,1.14865
2022-12-31,0.83875
2023-01-01,0.63462
2023-01-02,1.05829
2023-01-03,1.39782
2023-01-04,1.74269
2023-01-05,1.551
2023-01-06,1.30687
2023-01-07,0.90571
2023-01-08,0.71017
2023-01-09,1.28494
2023-01-10,1.30272
2023-01-11,1.37293
2023-01-12,1.20524
2023-01-13,1.16821
2023-01-14,0.78009
2023-01-15,0.62899
2023-01-16,1.17236
2023-01-17,1.15932
2023-01-18,1.1448
2023-01-19,1.04733
2023-01-20,1.0174
2023-01-21,0.80823
2023-01-22,0.63669
2023-01-23,0.69446
2023-01-24,0.90749
2023-01-25,1.11458
2023-01-26,1.12466
2023-01-27,1.24524
2023-01-28,0.73328
2023-01-29,0.61506
2023-01-30,1.00585
2023-01-31,1.01474
2023-02-01,1.08673
2023-02-02,1.25916
2023-02-03,2.85994
2023-02-04,1.23635
2023-02-05,0.79401
2023-02-06,1.28257
2023-02-07,1.18924
2023-02-08,1.23428
2023-02-09,1.10095
2023-02-10,1.08851
2023-02-11,0.6835
2023-02-12,0.80646
2023-02-13,1.10629
2023-02-14,1.06273
2023-02-15,1.04674
2023-02-16,0.93504
2023-02-17,0.91874
2023-02-18,0.67491
2023-02-19,0.56321
2023-02-20,0.86601
2023-02-21,0.89771
2023-02-22,0.90986
2023-02-23,0.87578
2023-02-24,0.81001
2023-02-25,0.56973
2023-02-26,0.4687
2023-02-27,0.84112
2023-02-28,0.86393
2023-03-01,0.69358
2023-03-02,0.87223
2023-03-03,0.78661
2023-03-04,0.57507
2023-03-05,0.49803
2023-03-06,0.79461
2023-03-07,0.82808
2023-03-08,0.93356
2023-03-09,0.83134
2023-03-10,0.8272
2023-03-11,0.62247
2023-03-12,0.58573
2023-03-13,1.26153
2023-03-14,1.64699
2023-03-15,1.2085
2023-03-16,1.27694
2023-03-17,1.13206
2023-03-18,0.89978
2023-03-19,0.63254
2023-03-20,1.54922
2023-03-21,1.51485
2023-03-22,1.27131
2023-03-23,1.47841
2023-03-24,1.40582
2023-03-25,0.87875
2023-03-26,0.6681
2023-03-27,1.25798
2023-03-28,1.40641
2023-03-29,1.37264
2023-03-30,1.46448
2023-03-31,1.51633
2023-04-01,0.906
2023-04-02,0.78335
2023-04-03,1.48226
2023-04-04,1.50774
2023-04-05,2.48456
2023-04-06,2.39982
2023-04-07,2.11184
2023-04-08,1.03251
2023-04-09,1.3276
2023-04-10,1.91245
2023-04-11,1.88934
2023-04-12,2.18562
2023-04-13,2.23273
2023-04-14,3.06674
2023-04-15,1.48345
2023-04-16,1.00763
2023-04-17,2.10859
2023-04-18,1.79957
2023-04-19,1.71217
2023-04-20,1.69973
2023-04-21,1.49944
2023-04-22,0.88823
2023-04-23,0.67224
2023-04-24,1.38567
2023-04-25,1.44078
2023-04-26,1.50122
2023-04-27,1.43811
2023-04-28,1.22865
2023-04-29,0.83134
2023-04-30,0.71876
2023-05-01,1.08525
2023-05-02,1.38716
2023-05-03,1.50359
2023-05-04,1.72728
2023-05-05,1.38419
2023-05-06,0.96378
2023-05-07,0.80468
2023-05-08,1.45974
2023-05-09,1.46093
2023-05-10,1.40878
2023-05-11,1.35012
2023-05-12,1.3122
2023-05-13,0.81386
2023-05-14,0.65506
2023-05-15,1.28494
2023-05-16,1.2405
2023-05-17,1.19458
2023-05-18,1.14984
2023-05-19,1.11103
2023-05-20,0.67076
2023-05-21,0.54751
2023-05-22,1.06007
2023-05-23,1.05296
2023-05-24,1.0577
2023-05-25,1.05503
2023-05-26,0.94896
2023-05-27,0.61951
2023-05-28,0.51966
2023-05-29,0.71224
