date,삼성주가
2023-05-28,0.06026
2023-05-29,0.09872
2023-05-30,0.40866
2023-05-31,0.38331
2023-06-01,0.3179
2023-06-02,0.3216
2023-06-03,0.07933
2023-06-04,0.05921
2023-06-05,0.28877
2023-06-06,0.08995
2023-06-07,0.27598
2023-06-08,0.25369
2023-06-09,0.28748
2023-06-10,0.07193
2023-06-11,0.05575
2023-06-12,0.27107
2023-06-13,0.29078
2023-06-14,0.28853
2023-06-15,0.27549
2023-06-16,0.25305
2023-06-17,0.06179
2023-06-18,0.04972
2023-06-19,0.24323
2023-06-20,0.23687
2023-06-21,0.22521
2023-06-22,0.23776
2023-06-23,0.22328
2023-06-24,0.05398
2023-06-25,0.04441
2023-06-26,0.23454
2023-06-27,0.23124
2023-06-28,0.23446
2023-06-29,0.25015
2023-06-30,0.22368
2023-07-01,0.06203
2023-07-02,0.04594
2023-07-03,0.25136
2023-07-04,0.24782
2023-07-05,0.2306
2023-07-06,0.23269
2023-07-07,0.27718
2023-07-08,0.05873
2023-07-09,0.04071
2023-07-10,0.23357
2023-07-11,0.23599
2023-07-12,0.25136
2023-07-13,0.23824
2023-07-14,0.25763
2023-07-15,0.06195
2023-07-16,0.04554
2023-07-17,0.23237
2023-07-18,0.22207
2023-07-19,0.22086
2023-07-20,0.20477
2023-07-21,0.21571
2023-07-22,0.05117
2023-07-23,0.04216
2023-07-24,0.21032
2023-07-25,0.21024
2023-07-26,0.25071
2023-07-27,0.27477
2023-07-28,0.23559
2023-07-29,0.06034
2023-07-30,0.04288
2023-07-31,0.21177
2023-08-01,0.2343
2023-08-02,0.22094
2023-08-03,0.21676
2023-08-04,0.21113
2023-08-05,0.05262
2023-08-06,0.03781
2023-08-07,0.22199
2023-08-08,0.21587
2023-08-09,0.21354
2023-08-10,0.18884
2023-08-11,0.18835
2023-08-12,0.05044
2023-08-13,0.04248
2023-08-14,0.18546
2023-08-15,0.06726
2023-08-16,0.20324
2023-08-17,0.20091
2023-08-18,0.19906
2023-08-19,0.05044
2023-08-20,0.04175
2023-08-21,0.19535
2023-08-22,0.18699
2023-08-23,0.18095
2023-08-24,0.20187
2023-08-25,0.17532
2023-08-26,0.042
2023-08-27,0.0395
2023-08-28,0.17637
2023-08-29,0.17612
2023-08-30,0.17347
2023-08-31,0.16719
2023-09-01,0.27308
2023-09-02,0.06959
2023-09-03,0.04425
2023-09-04,0.25474
2023-09-05,0.22239
2023-09-06,0.20034
2023-09-07,0.21861
2023-09-08,0.19093
2023-09-09,0.05101
2023-09-10,0.03886
2023-09-11,0.19262
2023-09-12,0.1919
2023-09-13,0.20815
2023-09-14,0.20429
2023-09-15,0.21064
2023-09-16,0.05117
2023-09-17,0.04377
2023-09-18,0.1927
2023-09-19,0.17967
2023-09-20,0.16929
2023-09-21,0.16639
2023-09-22,0.15722
2023-09-23,0.04135
2023-09-24,0.03508
2023-09-25,0.15609
2023-09-26,0.1577
2023-09-27,0.12825
2023-09-28,0.04063
2023-09-29,0.03178
2023-09-30,0.03315
2023-10-01,0.02985
2023-10-02,0.04513
2023-10-03,0.03878
2023-10-04,0.17773
2023-10-05,0.16711
2023-10-06,0.1585
2023-10-07,0.04513
2023-10-08,0.03371
2023-10-09,0.05173
2023-10-10,0.1898
2023-10-11,0.22159
2023-10-12,0.21121
2023-10-13,0.16856
2023-10-14,0.04288
2023-10-15,0.03829
2023-10-16,0.16591
2023-10-17,0.18087
2023-10-18,0.19431
2023-10-19,0.19012
2023-10-20,0.1857
2023-10-21,0.05093
2023-10-22,0.03548
2023-10-23,0.17709
2023-10-24,0.18103
2023-10-25,0.15714
2023-10-26,0.18465
2023-10-27,0.17934
2023-10-28,0.04369
2023-10-29,0.03363
2023-10-30,0.1622
2023-10-31,0.18144
2023-11-01,0.17991
2023-11-02,0.1997
2023-11-03,0.18248
2023-11-04,0.0457
2023-11-05,0.04119
2023-11-06,0.28716
2023-11-07,0.25465
2023-11-08,0.21104
2023-11-09,0.19704
2023-11-10,0.175
2023-11-11,0.04666
2023-11-12,0.03475
2023-11-13,0.18248
2023-11-14,0.18876
2023-11-15,0.22851
2023-11-16,0.23124
2023-11-17,0.21965
2023-11-18,0.05117
2023-11-19,0.03717
2023-11-20,0.20581
2023-11-21,0.20927
2023-11-22,0.1861
2023-11-23,0.1754
2023-11-24,0.16575
2023-11-25,0.03926
2023-11-26,0.03306
2023-11-27,0.168
2023-11-28,0.17098
2023-11-29,0.175
2023-11-30,0.16502
2023-12-01,0.15569
2023-12-02,0.04127
2023-12-03,0.03339
2023-12-04,0.17693
2023-12-05,0.16478
2023-12-06,0.17154
2023-12-07,0.1614
2023-12-08,0.18023
2023-12-09,0.04304
2023-12-10,0.035
2023-12-11,0.17934
2023-12-12,0.19962
2023-12-13,0.18811
2023-12-14,0.24041
2023-12-15,0.21668
2023-12-16,0.04715
2023-12-17,0.03894
2023-12-18,0.17846
2023-12-19,0.18184
2023-12-20,0.22794
2023-12-21,0.22134
2023-12-22,0.24194
2023-12-23,0.05929
2023-12-24,0.03934
2023-12-25,0.04883
2023-12-26,0.23414
2023-12-27,0.27743
2023-12-28,0.30382
2023-12-29,0.19278
2023-12-30,0.05954
2023-12-31,0.04457
2024-01-01,0.05262
2024-01-02,0.33029
2024-01-03,0.31218
2024-01-04,0.26061
2024-01-05,0.24403
2024-01-06,0.05487
2024-01-07,0.04851
2024-01-08,0.21636
2024-01-09,0.25707
2024-01-10,0.23068
2024-01-11,0.23655
2024-01-12,0.2071
2024-01-13,0.05197
2024-01-14,0.04747
2024-01-15,0.2166
2024-01-16,0.20034
2024-01-17,0.22665
2024-01-18,0.23534
2024-01-19,0.26391
2024-01-20,0.06984
2024-01-21,0.04932
2024-01-22,0.24725
2024-01-23,0.2269
2024-01-24,0.21137
2024-01-25,0.21137
2024-01-26,0.19737
2024-01-27,0.04932
2024-01-28,0.03797
2024-01-29,0.20895
2024-01-30,0.19278
2024-01-31,0.18465
2024-02-01,0.19857
2024-02-02,0.21257
2024-02-03,0.05326
2024-02-04,0.03966
2024-02-05,0.24572
2024-02-06,0.21129
2024-02-07,0.18465
2024-02-08,0.17017
2024-02-09,0.05189
2024-02-10,0.04771
2024-02-11,0.03998
2024-02-12,0.04698
2024-02-13,0.20332
2024-02-14,0.19463
2024-02-15,0.19053
2024-02-16,0.19037
2024-02-17,0.04755
2024-02-18,0.04047
2024-02-19,0.17789
2024-02-20,0.1721
2024-02-21,0.16043
2024-02-22,0.16743
2024-02-23,0.18602
2024-02-24,0.04594
2024-02-25,0.04192
2024-02-26,0.17822
2024-02-27,0.16921
2024-02-28,0.17508
2024-02-29,0.16148
2024-03-01,0.06203
2024-03-02,0.04835
2024-03-03,0.03765
2024-03-04,0.18634
2024-03-05,0.18594
2024-03-06,0.1746
2024-03-07,0.17371
2024-03-08,0.17081
2024-03-09,0.0494
2024-03-10,0.04071
2024-03-11,0.16108
2024-03-12,0.16896
2024-03-13,0.15496
2024-03-14,0.17588
2024-03-15,0.17186
2024-03-16,0.05262
2024-03-17,0.03821
2024-03-18,0.16671
2024-03-19,0.15657
2024-03-20,0.32723
