date,신세계백화점제휴카드
2023-06-09,24.82758
2023-06-10,15.86206
2023-06-11,24.13793
2023-06-12,29.65517
2023-06-13,18.62068
2023-06-14,17.24137
2023-06-15,33.7931
2023-06-16,25.51724
2023-06-17,29.65517
2023-06-18,27.5862
2023-06-19,22.75862
2023-06-20,25.51724
2023-06-21,23.44827
2023-06-22,16.55172
2023-06-23,35.86206
2023-06-24,41.37931
2023-06-25,30.34482
2023-06-26,40.0
2023-06-27,28.96551
2023-06-28,24.82758
2023-06-29,33.10344
2023-06-30,47.5862
2023-07-01,46.20689
2023-07-02,40.68965
2023-07-03,51.72413
2023-07-04,29.65517
2023-07-05,23.44827
2023-07-06,39.31034
2023-07-07,33.7931
2023-07-08,35.86206
2023-07-09,20.68965
2023-07-10,26.20689
2023-07-11,22.75862
2023-07-12,36.55172
2023-07-13,37.24137
2023-07-14,16.55172
2023-07-15,20.0
2023-07-16,37.24137
2023-07-17,29.65517
2023-07-18,22.06896
2023-07-19,23.44827
2023-07-20,10.34482
2023-07-21,22.75862
2023-07-22,21.37931
2023-07-23,27.5862
2023-07-24,20.68965
2023-07-25,12.41379
2023-07-26,14.48275
2023-07-27,15.86206
2023-07-28,14.48275
2023-07-29,19.31034
2023-07-30,16.55172
2023-07-31,22.06896
2023-08-01,26.89655
2023-08-02,24.82758
2023-08-03,20.0
2023-08-04,31.72413
2023-08-05,28.27586
2023-08-06,24.13793
2023-08-07,22.75862
2023-08-08,21.37931
2023-08-09,24.13793
2023-08-10,28.27586
2023-08-11,19.31034
2023-08-12,31.03448
2023-08-13,42.75862
2023-08-14,31.72413
2023-08-15,28.27586
2023-08-16,38.62068
2023-08-17,24.13793
2023-08-18,28.27586
2023-08-19,17.93103
2023-08-20,26.20689
2023-08-21,15.17241
2023-08-22,23.44827
2023-08-23,25.51724
2023-08-24,19.31034
2023-08-25,29.65517
2023-08-26,26.89655
2023-08-27,26.89655
2023-08-28,24.13793
2023-08-29,17.24137
2023-08-30,27.5862
2023-08-31,15.17241
2023-09-01,26.89655
2023-09-02,20.0
2023-09-03,21.37931
2023-09-04,30.34482
2023-09-05,37.24137
2023-09-06,31.72413
2023-09-07,26.20689
2023-09-08,44.82758
2023-09-09,32.41379
2023-09-10,26.89655
2023-09-11,31.72413
2023-09-12,34.48275
2023-09-13,20.0
2023-09-14,19.31034
2023-09-15,28.96551
2023-09-16,27.5862
2023-09-17,39.31034
2023-09-18,21.37931
2023-09-19,22.75862
2023-09-20,12.41379
2023-09-21,22.75862
2023-09-22,26.89655
2023-09-23,20.68965
2023-09-24,24.82758
2023-09-25,16.55172
2023-09-26,17.24137
2023-09-27,15.17241
2023-09-28,8.96551
2023-09-29,5.51724
2023-09-30,27.5862
2023-10-01,42.06896
2023-10-02,35.86206
2023-10-03,33.7931
2023-10-04,36.55172
2023-10-05,41.37931
2023-10-06,34.48275
2023-10-07,30.34482
2023-10-08,58.62068
2023-10-09,44.82758
2023-10-10,35.17241
2023-10-11,23.44827
2023-10-12,34.48275
2023-10-13,35.17241
2023-10-14,26.20689
2023-10-15,30.34482
2023-10-16,28.27586
2023-10-17,22.75862
2023-10-18,31.72413
2023-10-19,18.62068
2023-10-20,22.75862
2023-10-21,20.68965
2023-10-22,18.62068
2023-10-23,23.44827
2023-10-24,46.20689
2023-10-25,31.72413
2023-10-26,34.48275
2023-10-27,22.75862
2023-10-28,28.27586
2023-10-29,22.06896
2023-10-30,22.75862
2023-10-31,14.48275
2023-11-01,36.55172
2023-11-02,34.48275
2023-11-03,43.44827
2023-11-04,42.75862
2023-11-05,41.37931
2023-11-06,25.51724
2023-11-07,26.20689
2023-11-08,33.10344
2023-11-09,26.20689
2023-11-10,35.17241
2023-11-11,36.55172
2023-11-12,36.55172
2023-11-13,52.41379
2023-11-14,50.34482
2023-11-15,37.93103
2023-11-16,39.31034
2023-11-17,74.48275
2023-11-18,74.48275
2023-11-19,68.96551
2023-11-20,60.0
2023-11-21,56.55172
2023-11-22,28.27586
2023-11-23,37.24137
2023-11-24,40.0
2023-11-25,60.0
2023-11-26,35.86206
2023-11-27,40.0
2023-11-28,53.10344
2023-11-29,46.20689
2023-11-30,31.03448
2023-12-01,64.82758
2023-12-02,47.5862
2023-12-03,69.65517
2023-12-04,60.68965
2023-12-05,56.55172
2023-12-06,40.0
2023-12-07,40.0
2023-12-08,48.27586
2023-12-09,35.86206
2023-12-10,64.82758
2023-12-11,56.55172
2023-12-12,40.68965
2023-12-13,41.37931
2023-12-14,45.51724
2023-12-15,46.89655
2023-12-16,44.82758
2023-12-17,59.31034
2023-12-18,64.13793
2023-12-19,34.48275
2023-12-20,39.31034
2023-12-21,40.68965
2023-12-22,33.7931
2023-12-23,43.44827
2023-12-24,57.24137
2023-12-25,38.62068
2023-12-26,54.48275
2023-12-27,51.72413
2023-12-28,44.13793
2023-12-29,47.5862
2023-12-30,42.75862
2023-12-31,60.68965
2024-01-01,41.37931
2024-01-02,74.48275
2024-01-03,72.41379
2024-01-04,53.10344
2024-01-05,62.06896
2024-01-06,61.37931
2024-01-07,71.03448
2024-01-08,53.7931
2024-01-09,40.68965
2024-01-10,54.48275
2024-01-11,45.51724
2024-01-12,28.96551
2024-01-13,23.44827
2024-01-14,55.17241
2024-01-15,41.37931
2024-01-16,31.72413
2024-01-17,27.5862
2024-01-18,33.7931
2024-01-19,24.13793
2024-01-20,41.37931
2024-01-21,35.86206
2024-01-22,47.5862
2024-01-23,40.0
2024-01-24,24.82758
2024-01-25,32.41379
2024-01-26,35.17241
2024-01-27,20.68965
2024-01-28,32.41379
2024-01-29,41.37931
2024-01-30,29.65517
2024-01-31,20.0
2024-02-01,33.7931
2024-02-02,41.37931
2024-02-03,26.89655
2024-02-04,47.5862
2024-02-05,36.55172
2024-02-06,36.55172
2024-02-07,31.03448
2024-02-08,28.96551
2024-02-09,20.68965
2024-02-10,11.03448
2024-02-11,41.37931
2024-02-12,44.13793
2024-02-13,48.27586
2024-02-14,31.72413
2024-02-15,29.65517
2024-02-16,46.89655
2024-02-17,34.48275
2024-02-18,53.10344
2024-02-19,33.10344
2024-02-20,33.10344
2024-02-21,22.75862
2024-02-22,28.96551
2024-02-23,34.48275
2024-02-24,28.96551
2024-02-25,33.10344
2024-02-26,30.34482
2024-02-27,28.27586
2024-02-28,30.34482
2024-02-29,24.82758
2024-03-01,24.82758
2024-03-02,28.96551
2024-03-03,33.7931
2024-03-04,32.41379
2024-03-05,20.68965
2024-03-06,24.82758
2024-03-07,31.72413
2024-03-08,26.20689
2024-03-09,24.13793
2024-03-10,31.03448
2024-03-11,28.27586
2024-03-12,19.31034
2024-03-13,17.24137
2024-03-14,19.31034
2024-03-15,16.55172
2024-03-16,19.31034
2024-03-17,26.89655
2024-03-18,20.0
2024-03-19,25.51724
2024-03-20,20.68965
