date,사전청약
2020-11-28,0.22611
2020-11-29,0.21069
2020-11-30,0.30834
2020-12-01,0.33403
2020-12-02,0.29035
2020-12-03,0.2775
2020-12-04,0.21326
2020-12-05,0.21069
2020-12-06,0.20812
2020-12-07,0.39313
2020-12-08,0.35459
2020-12-09,0.34945
2020-12-10,0.35973
2020-12-11,0.30834
2020-12-12,0.17729
2020-12-13,0.17215
2020-12-14,0.36486
2020-12-15,0.22611
2020-12-16,0.34945
2020-12-17,0.41112
2020-12-18,0.30577
2020-12-19,0.20556
2020-12-20,0.22097
2020-12-21,0.3366
2020-12-22,0.28007
2020-12-23,0.28007
2020-12-24,0.20042
2020-12-25,0.17472
2020-12-26,0.22354
2020-12-27,0.31604
2020-12-28,0.37514
2020-12-29,0.45223
2020-12-30,0.48563
2020-12-31,0.99953
2021-01-01,0.57299
2021-01-02,0.67321
2021-01-03,2.23289
2021-01-04,1.93997
2021-01-05,1.03037
2021-01-06,0.74258
2021-01-07,0.53702
2021-01-08,0.50619
2021-01-09,0.53702
2021-01-10,0.52674
2021-01-11,0.59355
2021-01-12,0.5473
2021-01-13,0.43424
2021-01-14,0.49077
2021-01-15,0.89932
2021-01-16,0.50876
2021-01-17,0.40084
2021-01-18,0.74001
2021-01-19,0.60383
2021-01-20,0.64237
2021-01-21,0.5216
2021-01-22,0.4548
2021-01-23,0.56015
2021-01-24,0.74772
2021-01-25,0.80939
2021-01-26,0.75543
2021-01-27,0.57813
2021-01-28,0.44966
2021-01-29,0.4548
2021-01-30,0.3957
2021-01-31,0.36743
2021-02-01,0.47278
2021-02-02,0.37514
2021-02-03,0.3957
2021-02-04,0.50619
2021-02-05,0.37514
2021-02-06,0.30063
2021-02-07,0.29292
2021-02-08,0.31347
2021-02-09,0.29549
2021-02-10,0.2184
2021-02-11,0.32375
2021-02-12,0.33146
2021-02-13,0.34431
2021-02-14,0.38542
2021-02-15,0.43424
2021-02-16,0.33917
2021-02-17,0.3366
2021-02-18,0.41882
2021-02-19,0.36486
2021-02-20,0.35973
2021-02-21,0.32118
2021-02-22,0.45737
2021-02-23,0.38799
2021-02-24,1.72156
2021-02-25,1.17426
2021-02-26,0.61411
2021-02-27,0.39056
2021-02-28,0.38799
2021-03-01,0.32632
2021-03-02,0.41625
2021-03-03,0.36486
2021-03-04,0.35459
2021-03-05,0.28264
2021-03-06,0.26465
2021-03-07,0.40598
2021-03-08,0.4548
2021-03-09,0.32375
2021-03-10,0.28778
2021-03-11,0.32889
2021-03-12,0.37
2021-03-13,0.23639
2021-03-14,0.22868
2021-03-15,0.28521
2021-03-16,0.2775
2021-03-17,0.28778
2021-03-18,0.21326
2021-03-19,0.2184
2021-03-20,0.15417
2021-03-21,0.22611
2021-03-22,0.23125
2021-03-23,0.3623
2021-03-24,0.2775
2021-03-25,0.31347
2021-03-26,0.24667
2021-03-27,0.17472
2021-03-28,0.19528
2021-03-29,0.32118
2021-03-30,0.62695
2021-03-31,0.45223
2021-04-01,0.32375
2021-04-02,0.34688
2021-04-03,0.28264
2021-04-04,0.19528
2021-04-05,0.29549
2021-04-06,0.3032
2021-04-07,0.30834
2021-04-08,0.30063
2021-04-09,0.35202
2021-04-10,0.22868
2021-04-11,0.22354
2021-04-12,0.38799
2021-04-13,0.36743
2021-04-14,0.3032
2021-04-15,0.34431
2021-04-16,0.25181
2021-04-17,0.2441
2021-04-18,0.25438
2021-04-19,0.39313
2021-04-20,0.38799
2021-04-21,11.86597
2021-04-22,8.15817
2021-04-23,2.91895
2021-04-24,1.76011
2021-04-25,1.93483
2021-04-26,2.44359
2021-04-27,2.23033
2021-04-28,1.59823
2021-04-29,1.96053
2021-04-30,1.33871
2021-05-01,0.77085
2021-05-02,11.0463
2021-05-03,6.09229
2021-05-04,2.62346
2021-05-05,1.47489
2021-05-06,1.69587
2021-05-07,1.28732
2021-05-08,1.1203
2021-05-09,1.06891
2021-05-10,1.4492
2021-05-11,1.83719
2021-05-12,1.49031
2021-05-13,1.71642
2021-05-14,1.20252
2021-05-15,0.82481
2021-05-16,0.92502
2021-05-17,1.14856
2021-05-18,1.2462
2021-05-19,0.97898
2021-05-20,1.11773
2021-05-21,1.4235
2021-05-22,1.10745
2021-05-23,1.11259
2021-05-24,1.35926
2021-05-25,1.17169
2021-05-26,1.38496
2021-05-27,1.05863
2021-05-28,0.95328
2021-05-29,0.92502
2021-05-30,0.89932
2021-05-31,1.50572
2021-06-01,1.67274
2021-06-02,3.16306
2021-06-03,6.05889
2021-06-04,3.37889
2021-06-05,1.84233
2021-06-06,2.23033
2021-06-07,3.93905
2021-06-08,2.52068
2021-06-09,1.98365
2021-06-10,1.85261
2021-06-11,1.67788
2021-06-12,1.31044
2021-06-13,1.32843
2021-06-14,1.98365
2021-06-15,2.04532
2021-06-16,1.69073
2021-06-17,3.80543
2021-06-18,3.69751
2021-06-19,1.8192
2021-06-20,1.86032
2021-06-21,2.93951
2021-06-22,2.92923
2021-06-23,2.39734
2021-06-24,3.88509
2021-06-25,2.49498
2021-06-26,1.78323
2021-06-27,1.87316
2021-06-28,3.61015
2021-06-29,3.19132
2021-06-30,3.74119
2021-07-01,4.72531
2021-07-02,3.96474
2021-07-03,2.63631
2021-07-04,3.57418
2021-07-05,8.09651
2021-07-06,9.4198
2021-07-07,7.14065
2021-07-08,6.85543
2021-07-09,6.95821
2021-07-10,5.32401
2021-07-11,8.65152
2021-07-12,15.26542
2021-07-13,14.28387
2021-07-14,16.65039
2021-07-15,54.97456
2021-07-16,82.08027
2021-07-17,17.60367
2021-07-18,11.54735
2021-07-19,18.92954
2021-07-20,14.72069
2021-07-21,13.40253
2021-07-22,16.10051
2021-07-23,9.07292
2021-07-24,5.57325
2021-07-25,5.85076
2021-07-26,12.48522
2021-07-27,20.35048
2021-07-28,100.0
2021-07-29,44.02076
2021-07-30,21.82537
2021-07-31,9.57911
2021-08-01,10.9538
2021-08-02,22.07461
2021-08-03,31.59463
2021-08-04,49.61714
2021-08-05,28.70137
2021-08-06,21.99239
2021-08-07,6.03062
2021-08-08,5.92527
2021-08-09,14.39179
2021-08-10,10.68914
2021-08-11,13.45135
2021-08-12,10.74567
2021-08-13,5.74027
2021-08-14,2.30484
2021-08-15,2.1481
2021-08-16,3.66925
2021-08-17,4.12148
2021-08-18,3.62043
2021-08-19,2.82388
2021-08-20,2.05817
2021-08-21,1.49288
2021-08-22,1.88344
2021-08-23,3.5048
2021-08-24,2.67742
2021-08-25,19.97276
2021-08-26,13.30232
2021-08-27,10.31399
2021-08-28,4.35531
2021-08-29,3.60501
2021-08-30,6.30556
2021-08-31,7.77789
2021-09-01,82.23701
2021-09-02,27.36522
2021-09-03,12.5546
2021-09-04,4.94886
2021-09-05,4.25253
2021-09-06,7.5158
2021-09-07,5.37026
2021-09-08,5.00025
2021-09-09,3.8337
2021-09-10,2.86756
2021-09-11,1.94511
2021-09-12,2.00164
2021-09-13,3.05257
2021-09-14,2.9318
2021-09-15,2.67485
2021-09-16,2.23803
2021-09-17,1.52885
2021-09-18,1.27447
2021-09-19,1.17426
2021-09-20,1.20766
2021-09-21,1.47746
2021-09-22,1.97081
2021-09-23,3.36348
2021-09-24,2.73395
2021-09-25,1.64448
2021-09-26,2.23033
2021-09-27,5.24179
2021-09-28,4.30135
2021-09-29,5.12359
2021-09-30,4.27822
2021-10-01,3.81828
2021-10-02,2.1481
2021-10-03,2.43846
2021-10-04,3.43799
2021-10-05,5.3754
2021-10-06,5.26748
2021-10-07,4.55573
2021-10-08,4.02641
2021-10-09,2.89069
2021-10-10,2.90611
2021-10-11,4.96171
2021-10-12,8.40742
2021-10-13,9.86689
2021-10-14,23.16665
2021-10-15,64.34554
2021-10-16,17.09234
2021-10-17,11.88653
2021-10-18,16.40372
2021-10-19,16.02857
2021-10-20,12.48522
2021-10-21,9.92342
2021-10-22,9.50202
2021-10-23,6.22077
2021-10-24,14.95965
2021-10-25,99.50922
2021-10-26,39.31342
2021-10-27,24.88822
2021-10-28,22.31872
2021-10-29,24.16362
2021-10-30,9.0909
2021-10-31,10.06989
2021-11-01,37.29893
2021-11-02,28.17719
2021-11-03,29.41569
2021-11-04,13.88817
2021-11-05,12.15889
2021-11-06,4.08037
2021-11-07,4.18058
2021-11-08,13.53358
2021-11-09,8.37401
2021-11-10,5.46533
2021-11-11,4.27051
2021-11-12,3.83884
2021-11-13,2.19178
2021-11-14,2.55665
2021-11-15,9.52001
2021-11-16,8.04769
2021-11-17,19.5899
2021-11-18,29.37972
2021-11-19,11.15422
2021-11-20,5.08248
2021-11-21,4.68677
2021-11-22,8.18644
2021-11-23,7.70594
2021-11-24,12.3439
2021-11-25,77.47571
2021-11-26,30.60794
2021-11-27,8.5102
2021-11-28,7.5826
2021-11-29,23.31568
2021-11-30,29.95529
2021-12-01,51.13572
2021-12-02,28.20031
2021-12-03,21.55814
2021-12-04,10.80476
2021-12-05,8.88791
2021-12-06,27.12112
2021-12-07,20.80528
2021-12-08,27.86628
2021-12-09,16.48337
2021-12-10,11.12081
2021-12-11,4.33475
2021-12-12,4.60712
2021-12-13,12.11521
2021-12-14,12.14348
2021-12-15,8.39457
2021-12-16,6.82203
2021-12-17,5.28033
2021-12-18,2.68256
2021-12-19,3.19389
2021-12-20,6.79891
2021-12-21,6.27987
2021-12-22,8.73888
2021-12-23,31.36851
2021-12-24,12.81412
2021-12-25,5.37026
2021-12-26,5.40623
2021-12-27,15.22688
2021-12-28,42.04995
2021-12-29,48.41461
2021-12-30,19.28413
2021-12-31,12.23855
2022-01-01,7.33593
2022-01-02,7.75733
2022-01-03,14.84146
2022-01-04,14.74382
2022-01-05,12.50578
2022-01-06,14.50999
2022-01-07,18.19466
2022-01-08,9.15
2022-01-09,15.31168
2022-01-10,88.62993
2022-01-11,46.98597
2022-01-12,28.01017
2022-01-13,22.44205
2022-01-14,21.13931
2022-01-15,6.88113
2022-01-16,9.44293
2022-01-17,36.68482
2022-01-18,27.12883
2022-01-19,27.89454
2022-01-20,14.17852
2022-01-21,10.91782
2022-01-22,3.87738
2022-01-23,3.63584
2022-01-24,15.84356
2022-01-25,7.38732
2022-01-26,5.2238
2022-01-27,4.32961
2022-01-28,3.3532
2022-01-29,2.1147
2022-01-30,1.98108
2022-01-31,3.16819
2022-02-01,3.44827
2022-02-02,2.96263
2022-02-03,5.68888
2022-02-04,5.1313
2022-02-05,2.43589
2022-02-06,2.6286
2022-02-07,9.09347
2022-02-08,8.965
2022-02-09,4.8358
2022-02-10,4.196
2022-02-11,3.35834
2022-02-12,2.00164
2022-02-13,2.1738
2022-02-14,4.99254
2022-02-15,4.69191
2022-02-16,6.72696
2022-02-17,72.51657
2022-02-18,27.09029
2022-02-19,8.2147
2022-02-20,6.78606
2022-02-21,14.53569
2022-02-22,9.00611
2022-02-23,7.69823
2022-02-24,5.6786
2022-02-25,5.54499
2022-02-26,3.04486
2022-02-27,6.18993
2022-02-28,11.83514
2022-03-01,5.76596
2022-03-02,6.95565
2022-03-03,6.59848
2022-03-04,8.89562
2022-03-05,3.45855
2022-03-06,3.00375
2022-03-07,8.62068
2022-03-08,4.91032
2022-03-09,5.01053
2022-03-10,11.40346
2022-03-11,10.70455
2022-03-12,3.07569
2022-03-13,4.02384
2022-03-14,6.57793
2022-03-15,5.53471
2022-03-16,8.63353
2022-03-17,5.7377
2022-03-18,5.77624
2022-03-19,2.18921
2022-03-20,2.24317
2022-03-21,8.11706
2022-03-22,5.33943
2022-03-23,4.88976
2022-03-24,4.08037
2022-03-25,2.67228
2022-03-26,1.72927
2022-03-27,3.26841
2022-03-28,5.77367
2022-03-29,7.48239
2022-03-30,5.68888
2022-03-31,10.33711
2022-04-01,4.47864
2022-04-02,2.19178
2022-04-03,2.19435
2022-04-04,5.94326
2022-04-05,4.16002
2022-04-06,5.74541
2022-04-07,4.63281
2022-04-08,6.65244
2022-04-09,2.12498
2022-04-10,2.63117
2022-04-11,9.52258
2022-04-12,5.09532
2022-04-13,4.96942
2022-04-14,3.21702
2022-04-15,3.52279
2022-04-16,1.53399
2022-04-17,1.37211
2022-04-18,3.82085
2022-04-19,3.15021
2022-04-20,2.99347
2022-04-21,2.49241
2022-04-22,2.44102
2022-04-23,1.19225
2022-04-24,1.28475
2022-04-25,2.70311
2022-04-26,2.24574
2022-04-27,2.21234
2022-04-28,3.88252
2022-04-29,2.55665
2022-04-30,1.30273
2022-05-01,1.26676
2022-05-02,3.55876
2022-05-03,2.48728
2022-05-04,1.95539
2022-05-05,1.15113
2022-05-06,1.47489
2022-05-07,1.0612
2022-05-08,1.35669
2022-05-09,2.36651
2022-05-10,2.17637
2022-05-11,1.91942
2022-05-12,2.05303
2022-05-13,1.75754
2022-05-14,0.99953
2022-05-15,1.11516
2022-05-16,2.0299
2022-05-17,1.89372
2022-05-18,1.73955
2022-05-19,1.70101
2022-05-20,1.60337
2022-05-21,0.81453
2022-05-22,0.90703
2022-05-23,3.00632
2022-05-24,2.662
2022-05-25,2.28942
2022-05-26,2.00164
2022-05-27,1.76268
2022-05-28,1.00724
2022-05-29,1.10488
2022-05-30,2.18664
2022-05-31,1.87059
2022-06-01,1.19481
2022-06-02,1.90914
2022-06-03,1.86289
2022-06-04,0.88647
2022-06-05,0.943
2022-06-06,1.18454
2022-06-07,2.23803
2022-06-08,2.44616
2022-06-09,2.33824
2022-06-10,6.57022
2022-06-11,2.00421
2022-06-12,1.77295
2022-06-13,3.17076
2022-06-14,2.44102
2022-06-15,2.16352
2022-06-16,2.37679
2022-06-17,2.24574
2022-06-18,1.20766
2022-06-19,1.39267
2022-06-20,3.4791
2022-06-21,3.64869
2022-06-22,1.96053
2022-06-23,1.90657
2022-06-24,1.71642
2022-06-25,1.34899
2022-06-26,1.18197
2022-06-27,2.33054
2022-06-28,2.3254
2022-06-29,4.14718
2022-06-30,2.45644
2022-07-01,1.4492
2022-07-02,0.81453
2022-07-03,0.98155
2022-07-04,2.20977
2022-07-05,2.18921
2022-07-06,1.89629
2022-07-07,2.03761
2022-07-08,2.10185
2022-07-09,1.00724
2022-07-10,1.21537
2022-07-11,2.84187
2022-07-12,2.86242
2022-07-13,6.05118
2022-07-14,7.07127
2022-07-15,13.17385
2022-07-16,7.56205
2022-07-17,4.54288
2022-07-18,9.27848
2022-07-19,6.96849
2022-07-20,5.98694
2022-07-21,5.38311
2022-07-22,3.93134
2022-07-23,2.81103
2022-07-24,6.2182
2022-07-25,33.07466
2022-07-26,16.81998
2022-07-27,14.04491
2022-07-28,22.58081
2022-07-29,10.92296
2022-07-30,3.40202
2022-07-31,2.73395
2022-08-01,5.8893
2022-08-02,3.35577
2022-08-03,3.17333
2022-08-04,2.77763
2022-08-05,3.64612
2022-08-06,1.21537
2022-08-07,1.22565
2022-08-08,3.64098
2022-08-09,2.40248
2022-08-10,1.77038
2022-08-11,1.74726
2022-08-12,1.42864
2022-08-13,0.93273
2022-08-14,0.77085
2022-08-15,1.04578
2022-08-16,2.50012
2022-08-17,2.82902
2022-08-18,23.78847
2022-08-19,9.77696
2022-08-20,2.90354
2022-08-21,2.10185
2022-08-22,4.91803
2022-08-23,3.36862
2022-08-24,2.50269
2022-08-25,2.30998
2022-08-26,1.78066
2022-08-27,0.98925
2022-08-28,1.08176
2022-08-29,1.63934
2022-08-30,1.54427
2022-08-31,1.18711
2022-09-01,1.10488
2022-09-02,1.0612
2022-09-03,0.54216
2022-09-04,0.59355
2022-09-05,1.23336
2022-09-06,1.20766
2022-09-07,1.07662
2022-09-08,0.7323
2022-09-09,0.4548
2022-09-10,0.5216
2022-09-11,0.52417
2022-09-12,0.83251
2022-09-13,1.43378
2022-09-14,1.31044
2022-09-15,1.24364
2022-09-16,1.19995
2022-09-17,0.50105
2022-09-18,0.74515
2022-09-19,1.44406
2022-09-20,1.44149
2022-09-21,1.43121
2022-09-22,1.37211
2022-09-23,1.05863
2022-09-24,0.46251
2022-09-25,0.54473
2022-09-26,1.10231
2022-09-27,1.08947
2022-09-28,1.0869
2022-09-29,1.15627
2022-09-30,1.00467
2022-10-01,0.60126
2022-10-02,0.55501
2022-10-03,0.87363
2022-10-04,1.40551
2022-10-05,1.33871
2022-10-06,1.25134
2022-10-07,0.99182
2022-10-08,0.6064
2022-10-09,0.56786
2022-10-10,1.04321
2022-10-11,2.73395
2022-10-12,1.79351
2022-10-13,1.34642
2022-10-14,1.28218
2022-10-15,0.67321
2022-10-16,0.74258
2022-10-17,1.35155
2022-10-18,1.19738
2022-10-19,1.43892
2022-10-20,1.39524
2022-10-21,1.30273
2022-10-22,0.64494
2022-10-23,0.79654
2022-10-24,1.32586
2022-10-25,1.40551
2022-10-26,3.71293
2022-10-27,3.29924
2022-10-28,1.76268
2022-10-29,1.17426
2022-10-30,0.75029
2022-10-31,1.55198
2022-11-01,1.64191
2022-11-02,1.53656
2022-11-03,1.51086
2022-11-04,1.27447
2022-11-05,0.69633
2022-11-06,0.943
2022-11-07,1.70872
2022-11-08,1.56482
2022-11-09,1.30016
2022-11-10,2.02477
2022-11-11,2.37679
2022-11-12,0.88904
2022-11-13,1.09974
2022-11-14,2.20463
2022-11-15,1.61107
2022-11-16,1.35412
2022-11-17,1.22051
2022-11-18,1.27447
2022-11-19,0.71946
2022-11-20,0.81196
2022-11-21,1.25134
2022-11-22,1.17426
2022-11-23,1.41836
2022-11-24,1.04064
2022-11-25,1.05863
2022-11-26,0.67834
2022-11-27,0.75286
2022-11-28,2.13525
2022-11-29,1.55968
2022-11-30,1.4235
2022-12-01,1.13058
2022-12-02,1.03037
2022-12-03,0.55244
2022-12-04,0.71689
2022-12-05,1.31301
2022-12-06,1.39781
2022-12-07,1.29503
2022-12-08,1.10745
2022-12-09,0.86078
2022-12-10,0.57556
2022-12-11,0.79397
2022-12-12,1.15113
2022-12-13,1.1794
2022-12-14,1.26676
2022-12-15,1.67274
2022-12-16,2.14553
2022-12-17,1.01495
2022-12-18,0.9096
2022-12-19,1.97337
2022-12-20,1.97081
2022-12-21,1.86289
2022-12-22,1.7858
2022-12-23,1.65476
2022-12-24,1.06891
2022-12-25,1.47232
2022-12-26,3.64355
2022-12-27,3.10139
2022-12-28,6.1925
2022-12-29,6.2773
2022-12-30,9.9003
2022-12-31,2.5695
2023-01-01,1.79865
2023-01-02,3.46369
2023-01-03,3.06285
2023-01-04,4.15745
2023-01-05,3.84397
2023-01-06,4.76643
2023-01-07,1.61621
2023-01-08,1.83976
2023-01-09,2.97034
2023-01-10,2.17123
2023-01-11,1.96824
2023-01-12,1.74212
2023-01-13,1.27704
2023-01-14,0.84793
2023-01-15,0.98412
2023-01-16,1.6008
2023-01-17,1.42607
2023-01-18,1.51343
2023-01-19,1.10745
2023-01-20,1.04321
2023-01-21,0.68605
2023-01-22,0.85564
2023-01-23,1.08176
2023-01-24,1.17169
2023-01-25,1.63934
2023-01-26,1.70615
2023-01-27,1.7858
2023-01-28,1.00724
2023-01-29,1.21794
2023-01-30,2.19949
2023-01-31,2.29199
2023-02-01,3.70265
2023-02-02,3.05771
2023-02-03,2.69284
2023-02-04,1.6676
2023-02-05,2.92923
2023-02-06,15.85898
2023-02-07,8.28151
2023-02-08,6.04604
2023-02-09,5.07734
2023-02-10,5.51158
2023-02-11,1.77552
2023-02-12,3.76689
2023-02-13,8.98555
2023-02-14,4.55316
2023-02-15,3.3198
2023-02-16,2.42561
2023-02-17,2.77506
2023-02-18,1.20252
2023-02-19,1.17683
2023-02-20,3.13736
2023-02-21,2.14296
2023-02-22,1.67788
2023-02-23,1.4492
2023-02-24,1.19225
2023-02-25,0.68091
2023-02-26,1.0021
2023-02-27,3.45855
2023-02-28,2.22005
2023-03-01,1.10488
2023-03-02,1.65476
2023-03-03,1.14856
2023-03-04,0.68091
2023-03-05,0.85821
2023-03-06,1.38496
2023-03-07,1.41065
2023-03-08,1.14599
2023-03-09,1.12801
2023-03-10,0.8839
2023-03-11,0.51904
2023-03-12,0.56786
2023-03-13,1.03294
2023-03-14,1.06634
2023-03-15,0.9687
2023-03-16,0.89161
2023-03-17,0.8171
2023-03-18,0.50619
2023-03-19,0.64237
2023-03-20,1.31044
2023-03-21,1.20766
2023-03-22,1.04578
2023-03-23,1.331
2023-03-24,1.20766
2023-03-25,0.59612
2023-03-26,0.6064
2023-03-27,1.30273
2023-03-28,1.55712
2023-03-29,1.35412
2023-03-30,11.06685
2023-03-31,4.61997
2023-04-01,1.19225
2023-04-02,1.20766
2023-04-03,2.59006
2023-04-04,2.0556
2023-04-05,1.67788
2023-04-06,1.38496
2023-04-07,1.34385
2023-04-08,0.77599
2023-04-09,0.69633
2023-04-10,1.30016
2023-04-11,1.32843
2023-04-12,1.12801
2023-04-13,0.93273
2023-04-14,0.90446
2023-04-15,0.56786
2023-04-16,0.48306
2023-04-17,1.07662
2023-04-18,1.05863
2023-04-19,0.93273
2023-04-20,0.84022
2023-04-21,0.80425
2023-04-22,0.37514
2023-04-23,0.58327
2023-04-24,0.92245
2023-04-25,0.85307
2023-04-26,0.73487
2023-04-27,0.80168
2023-04-28,0.64237
2023-04-29,0.36486
2023-04-30,0.53702
2023-05-01,0.63723
2023-05-02,0.94557
2023-05-03,0.96613
2023-05-04,0.7914
2023-05-05,0.50876
2023-05-06,0.56015
2023-05-07,0.63209
2023-05-08,0.99953
2023-05-09,0.98155
2023-05-10,4.50177
2023-05-11,2.69027
2023-05-12,2.70054
2023-05-13,1.28475
2023-05-14,1.38239
2023-05-15,2.97805
2023-05-16,2.71082
2023-05-17,1.98879
2023-05-18,2.12755
2023-05-19,2.20977
2023-05-20,1.1537
2023-05-21,1.46204
2023-05-22,3.34806
2023-05-23,3.82856
2023-05-24,3.20931
2023-05-25,2.662
2023-05-26,2.05046
2023-05-27,1.34128
2023-05-28,1.45177
2023-05-29,1.64962
2023-05-30,4.21912
2023-05-31,4.47607
2023-06-01,4.55059
2023-06-02,3.10396
2023-06-03,1.66503
2023-06-04,1.43121
2023-06-05,3.6821
2023-06-06,2.09928
2023-06-07,19.46657
2023-06-08,18.26661
2023-06-09,20.44041
2023-06-10,5.63492
2023-06-11,4.55316
2023-06-12,10.42448
2023-06-13,7.58774
2023-06-14,6.18222
2023-06-15,6.13083
2023-06-16,6.40063
2023-06-17,3.20674
2023-06-18,4.60969
2023-06-19,33.14661
2023-06-20,15.74335
2023-06-21,29.67264
2023-06-22,10.22663
2023-06-23,5.07734
2023-06-24,1.92969
2023-06-25,2.07616
2023-06-26,12.69592
2023-06-27,5.64777
2023-06-28,5.21352
2023-06-29,3.65383
2023-06-30,2.89069
2023-07-01,0.83508
2023-07-02,0.97898
2023-07-03,1.8783
2023-07-04,2.43332
2023-07-05,14.2736
2023-07-06,3.7746
2023-07-07,2.09157
2023-07-08,0.93016
2023-07-09,0.86078
