date,코인지갑
2020-12-27,8.52534
2020-12-28,7.60368
2020-12-29,10.13824
2020-12-30,12.32718
2020-12-31,6.91244
2021-01-01,7.60368
2021-01-02,9.67741
2021-01-03,10.25345
2021-01-04,13.82488
2021-01-05,8.87096
2021-01-06,10.02304
2021-01-07,15.55299
2021-01-08,13.82488
2021-01-09,11.75115
2021-01-10,14.1705
2021-01-11,12.67281
2021-01-12,8.41013
2021-01-13,11.0599
2021-01-14,10.59907
2021-01-15,8.52534
2021-01-16,5.99078
2021-01-17,8.17972
2021-01-18,9.90783
2021-01-19,7.37327
2021-01-20,7.8341
2021-01-21,7.02764
2021-01-22,7.02764
2021-01-23,5.52995
2021-01-24,7.37327
2021-01-25,7.14285
2021-01-26,5.29953
2021-01-27,7.25806
2021-01-28,7.02764
2021-01-29,6.79723
2021-01-30,5.29953
2021-01-31,8.06451
2021-02-01,9.33179
2021-02-02,10.82949
2021-02-03,11.63594
2021-02-04,9.33179
2021-02-05,7.71889
2021-02-06,8.41013
2021-02-07,10.9447
2021-02-08,10.82949
2021-02-09,28.45622
2021-02-10,13.70967
2021-02-11,12.90322
2021-02-12,15.55299
2021-02-13,14.40092
2021-02-14,14.51612
2021-02-15,16.47465
2021-02-16,13.70967
2021-02-17,21.77419
2021-02-18,33.06451
2021-02-19,27.07373
2021-02-20,27.88018
2021-02-21,23.15668
2021-02-22,26.84331
2021-02-23,21.31336
2021-02-24,19.12442
2021-02-25,16.58986
2021-02-26,13.94009
2021-02-27,11.63594
2021-02-28,11.98156
2021-03-01,10.25345
2021-03-02,13.36405
2021-03-03,10.59907
2021-03-04,9.21658
2021-03-05,10.9447
2021-03-06,10.59907
2021-03-07,12.5576
2021-03-08,12.5576
2021-03-09,14.05529
2021-03-10,18.7788
2021-03-11,23.15668
2021-03-12,20.3917
2021-03-13,19.35483
2021-03-14,22.0046
2021-03-15,23.27188
2021-03-16,23.38709
2021-03-17,22.35023
2021-03-18,27.64976
2021-03-19,24.07834
2021-03-20,26.15207
2021-03-21,22.11981
2021-03-22,29.03225
2021-03-23,25.23041
2021-03-24,22.92626
2021-03-25,28.91705
2021-03-26,19.35483
2021-03-27,20.96774
2021-03-28,17.85714
2021-03-29,26.15207
2021-03-30,34.10138
2021-03-31,44.70046
2021-04-01,47.46543
2021-04-02,47.81105
2021-04-03,41.47465
2021-04-04,37.21198
2021-04-05,43.43317
2021-04-06,49.53917
2021-04-07,39.86175
2021-04-08,44.00921
2021-04-09,45.04608
2021-04-10,35.9447
2021-04-11,34.79262
2021-04-12,40.89861
2021-04-13,40.43778
2021-04-14,45.96774
2021-04-15,38.82488
2021-04-16,43.08755
2021-04-17,38.59447
2021-04-18,32.48847
2021-04-19,46.77419
2021-04-20,52.18894
2021-04-21,53.80184
2021-04-22,53.2258
2021-04-23,44.47004
2021-04-24,28.45622
2021-04-25,25.92165
2021-04-26,31.91244
2021-04-27,30.06912
2021-04-28,32.8341
2021-04-29,33.75576
2021-04-30,25.69124
2021-05-01,28.2258
2021-05-02,27.30414
2021-05-03,26.15207
2021-05-04,31.56682
2021-05-05,32.71889
2021-05-06,30.18433
2021-05-07,32.8341
2021-05-08,27.41935
2021-05-09,27.53456
2021-05-10,35.48387
2021-05-11,31.91244
2021-05-12,36.0599
2021-05-13,28.11059
2021-05-14,39.86175
2021-05-15,30.99078
2021-05-16,25.1152
2021-05-17,26.95852
2021-05-18,25.34562
2021-05-19,22.92626
2021-05-20,25.34562
2021-05-21,22.58064
2021-05-22,20.62211
2021-05-23,21.19815
2021-05-24,31.22119
2021-05-25,26.49769
2021-05-26,23.96313
2021-05-27,20.73732
2021-05-28,18.20276
2021-05-29,17.2811
2021-05-30,23.38709
2021-05-31,23.04147
2021-06-01,22.0046
2021-06-02,20.27649
2021-06-03,25.23041
2021-06-04,18.66359
2021-06-05,14.51612
2021-06-06,17.74193
2021-06-07,16.93548
2021-06-08,15.43778
2021-06-09,17.74193
2021-06-10,13.70967
2021-06-11,24.30875
2021-06-12,27.18894
2021-06-13,19.23963
2021-06-14,18.7788
2021-06-15,18.7788
2021-06-16,21.54377
2021-06-17,28.68663
2021-06-18,27.76497
2021-06-19,17.16589
2021-06-20,11.75115
2021-06-21,18.20276
2021-06-22,23.61751
2021-06-23,15.32258
2021-06-24,12.90322
2021-06-25,13.24884
2021-06-26,13.47926
2021-06-27,15.32258
2021-06-28,35.36866
2021-06-29,29.7235
2021-06-30,19.47004
2021-07-01,19.47004
2021-07-02,15.20737
2021-07-03,18.7788
2021-07-04,19.35483
2021-07-05,18.08755
2021-07-06,13.94009
2021-07-07,13.47926
2021-07-08,14.1705
2021-07-09,10.71428
2021-07-10,8.29493
2021-07-11,10.25345
2021-07-12,13.47926
2021-07-13,8.75576
2021-07-14,12.32718
2021-07-15,11.0599
2021-07-16,8.52534
2021-07-17,9.56221
2021-07-18,6.56682
2021-07-19,8.06451
2021-07-20,8.41013
2021-07-21,10.13824
2021-07-22,10.13824
2021-07-23,13.59447
2021-07-24,8.41013
2021-07-25,9.10138
2021-07-26,9.10138
2021-07-27,11.63594
2021-07-28,11.0599
2021-07-29,12.32718
2021-07-30,11.75115
2021-07-31,9.447
2021-08-01,11.40552
2021-08-02,9.67741
2021-08-03,11.17511
2021-08-04,13.24884
2021-08-05,16.47465
2021-08-06,12.90322
2021-08-07,11.17511
2021-08-08,13.01843
2021-08-09,12.67281
2021-08-10,17.05069
2021-08-11,16.82027
2021-08-12,19.00921
2021-08-13,21.65898
2021-08-14,18.43317
2021-08-15,21.31336
2021-08-16,19.58525
2021-08-17,24.19354
2021-08-18,16.58986
2021-08-19,20.16129
2021-08-20,21.42857
2021-08-21,19.47004
2021-08-22,19.23963
2021-08-23,23.5023
2021-08-24,25.23041
2021-08-25,25.69124
2021-08-26,21.42857
2021-08-27,15.78341
2021-08-28,14.05529
2021-08-29,21.54377
2021-08-30,19.23963
2021-08-31,16.82027
2021-09-01,18.66359
2021-09-02,24.30875
2021-09-03,20.50691
2021-09-04,16.70506
2021-09-05,17.85714
2021-09-06,23.15668
2021-09-07,25.34562
2021-09-08,20.96774
2021-09-09,19.81566
2021-09-10,26.03686
2021-09-11,14.51612
2021-09-12,14.40092
2021-09-13,16.93548
2021-09-14,18.43317
2021-09-15,16.35944
2021-09-16,22.35023
2021-09-17,24.65437
2021-09-18,17.05069
2021-09-19,14.74654
2021-09-20,10.02304
2021-09-21,10.59907
2021-09-22,14.28571
2021-09-23,24.42396
2021-09-24,33.52534
2021-09-25,23.84792
2021-09-26,18.894
2021-09-27,15.78341
2021-09-28,19.23963
2021-09-29,16.70506
2021-09-30,16.70506
2021-10-01,12.21198
2021-10-02,14.63133
2021-10-03,13.82488
2021-10-04,11.75115
2021-10-05,14.1705
2021-10-06,15.6682
2021-10-07,16.70506
2021-10-08,19.47004
2021-10-09,12.5576
2021-10-10,13.24884
2021-10-11,12.32718
2021-10-12,16.24423
2021-10-13,15.6682
2021-10-14,14.97695
2021-10-15,18.894
2021-10-16,15.43778
2021-10-17,11.40552
2021-10-18,12.44239
2021-10-19,17.74193
2021-10-20,16.01382
2021-10-21,21.65898
2021-10-22,16.35944
2021-10-23,12.67281
2021-10-24,12.5576
2021-10-25,13.13364
2021-10-26,11.86635
2021-10-27,18.7788
2021-10-28,13.82488
2021-10-29,17.97235
2021-10-30,15.78341
2021-10-31,16.47465
2021-11-01,14.74654
2021-11-02,21.42857
2021-11-03,21.31336
2021-11-04,25.1152
2021-11-05,17.39631
2021-11-06,16.58986
2021-11-07,17.2811
2021-11-08,20.04608
2021-11-09,19.12442
2021-11-10,23.84792
2021-11-11,20.73732
2021-11-12,20.96774
2021-11-13,15.6682
2021-11-14,22.23502
2021-11-15,22.0046
2021-11-16,22.69585
2021-11-17,27.88018
2021-11-18,28.34101
2021-11-19,23.61751
2021-11-20,18.894
2021-11-21,19.23963
2021-11-22,22.81105
2021-11-23,22.46543
2021-11-24,20.96774
2021-11-25,21.54377
2021-11-26,23.15668
2021-11-27,14.05529
2021-11-28,17.74193
2021-11-29,24.42396
2021-11-30,18.7788
2021-12-01,24.19354
2021-12-02,26.49769
2021-12-03,23.27188
2021-12-04,16.70506
2021-12-05,20.96774
2021-12-06,25.80645
2021-12-07,24.88479
2021-12-08,20.96774
2021-12-09,23.27188
2021-12-10,20.85253
2021-12-11,18.31797
2021-12-12,20.27649
2021-12-13,20.96774
2021-12-14,14.97695
2021-12-15,20.27649
2021-12-16,19.00921
2021-12-17,16.12903
2021-12-18,11.98156
2021-12-19,13.70967
2021-12-20,16.12903
2021-12-21,17.97235
2021-12-22,16.58986
2021-12-23,21.54377
2021-12-24,18.894
2021-12-25,13.13364
2021-12-26,14.51612
2021-12-27,16.58986
2021-12-28,16.93548
2021-12-29,14.97695
2021-12-30,24.88479
2021-12-31,15.55299
2022-01-01,13.94009
2022-01-02,12.78801
2022-01-03,17.05069
2022-01-04,14.86175
2022-01-05,15.55299
2022-01-06,15.78341
2022-01-07,15.20737
2022-01-08,15.89861
2022-01-09,11.75115
2022-01-10,13.47926
2022-01-11,18.43317
2022-01-12,15.78341
2022-01-13,14.51612
2022-01-14,15.55299
2022-01-15,16.35944
2022-01-16,10.48387
2022-01-17,15.09216
2022-01-18,13.82488
2022-01-19,17.62672
2022-01-20,16.93548
2022-01-21,15.55299
2022-01-22,11.52073
2022-01-23,16.35944
2022-01-24,14.97695
2022-01-25,19.12442
2022-01-26,17.62672
2022-01-27,11.98156
2022-01-28,12.44239
2022-01-29,12.67281
2022-01-30,11.75115
2022-01-31,10.48387
2022-02-01,9.56221
2022-02-02,6.68202
2022-02-03,13.24884
2022-02-04,13.94009
2022-02-05,13.01843
2022-02-06,13.01843
2022-02-07,14.97695
2022-02-08,15.55299
2022-02-09,15.78341
2022-02-10,14.74654
2022-02-11,13.13364
2022-02-12,10.82949
2022-02-13,12.44239
2022-02-14,12.90322
2022-02-15,14.05529
2022-02-16,15.78341
2022-02-17,14.63133
2022-02-18,14.40092
2022-02-19,9.56221
2022-02-20,13.82488
2022-02-21,15.43778
2022-02-22,13.36405
2022-02-23,14.86175
2022-02-24,14.40092
2022-02-25,14.51612
2022-02-26,15.78341
2022-02-27,10.59907
2022-02-28,16.58986
2022-03-01,17.16589
2022-03-02,37.44239
2022-03-03,19.23963
2022-03-04,15.32258
2022-03-05,10.59907
2022-03-06,12.67281
2022-03-07,12.32718
2022-03-08,15.89861
2022-03-09,10.82949
2022-03-10,12.67281
2022-03-11,14.51612
2022-03-12,11.75115
2022-03-13,14.74654
2022-03-14,13.13364
2022-03-15,13.59447
2022-03-16,17.74193
2022-03-17,16.70506
2022-03-18,16.82027
2022-03-19,15.43778
2022-03-20,13.82488
2022-03-21,20.50691
2022-03-22,22.46543
2022-03-23,22.69585
2022-03-24,17.05069
2022-03-25,18.54838
2022-03-26,12.67281
2022-03-27,12.44239
2022-03-28,13.82488
2022-03-29,14.05529
2022-03-30,17.16589
2022-03-31,19.12442
2022-04-01,14.1705
2022-04-02,12.67281
2022-04-03,11.75115
2022-04-04,13.13364
2022-04-05,11.17511
2022-04-06,12.90322
2022-04-07,11.17511
2022-04-08,10.9447
2022-04-09,7.14285
2022-04-10,5.76036
2022-04-11,12.44239
2022-04-12,10.25345
2022-04-13,13.01843
2022-04-14,13.24884
2022-04-15,9.10138
2022-04-16,4.7235
2022-04-17,8.06451
2022-04-18,11.0599
2022-04-19,8.06451
2022-04-20,10.36866
2022-04-21,10.9447
2022-04-22,10.36866
2022-04-23,6.22119
2022-04-24,8.29493
2022-04-25,8.52534
2022-04-26,12.44239
2022-04-27,10.02304
2022-04-28,11.98156
2022-04-29,8.87096
2022-04-30,7.8341
2022-05-01,7.02764
2022-05-02,9.79262
2022-05-03,9.447
2022-05-04,9.56221
2022-05-05,7.9493
2022-05-06,8.17972
2022-05-07,8.06451
2022-05-08,7.60368
2022-05-09,11.75115
2022-05-10,10.36866
2022-05-11,11.0599
2022-05-12,14.05529
2022-05-13,35.9447
2022-05-14,30.99078
2022-05-15,20.16129
2022-05-16,24.88479
2022-05-17,22.11981
2022-05-18,23.5023
2022-05-19,28.57142
2022-05-20,28.68663
2022-05-21,11.0599
2022-05-22,12.44239
2022-05-23,12.32718
2022-05-24,14.1705
2022-05-25,13.59447
2022-05-26,10.36866
2022-05-27,11.75115
2022-05-28,9.56221
2022-05-29,9.447
2022-05-30,12.78801
2022-05-31,9.79262
2022-06-01,9.21658
2022-06-02,10.36866
2022-06-03,10.36866
2022-06-04,6.91244
2022-06-05,6.45161
2022-06-06,8.06451
2022-06-07,8.98617
2022-06-08,16.82027
2022-06-09,12.44239
2022-06-10,8.41013
2022-06-11,5.99078
2022-06-12,10.9447
2022-06-13,10.48387
2022-06-14,11.52073
2022-06-15,10.59907
2022-06-16,8.29493
2022-06-17,9.33179
2022-06-18,8.75576
2022-06-19,9.56221
2022-06-20,13.70967
2022-06-21,11.40552
2022-06-22,10.59907
2022-06-23,8.06451
2022-06-24,9.56221
2022-06-25,4.8387
2022-06-26,7.14285
2022-06-27,8.17972
2022-06-28,8.98617
2022-06-29,7.14285
2022-06-30,9.447
2022-07-01,10.25345
2022-07-02,6.3364
2022-07-03,8.41013
2022-07-04,7.37327
2022-07-05,7.48847
2022-07-06,7.60368
2022-07-07,10.02304
2022-07-08,10.82949
2022-07-09,5.76036
2022-07-10,6.68202
2022-07-11,7.8341
2022-07-12,8.29493
2022-07-13,7.25806
2022-07-14,6.22119
2022-07-15,7.9493
2022-07-16,3.91705
2022-07-17,6.79723
2022-07-18,7.8341
2022-07-19,7.25806
2022-07-20,6.3364
2022-07-21,9.79262
2022-07-22,8.98617
2022-07-23,5.64516
2022-07-24,5.52995
2022-07-25,8.06451
2022-07-26,8.98617
2022-07-27,6.91244
2022-07-28,7.02764
2022-07-29,9.447
2022-07-30,6.79723
2022-07-31,6.3364
2022-08-01,8.98617
2022-08-02,9.10138
2022-08-03,7.8341
2022-08-04,9.10138
2022-08-05,7.8341
2022-08-06,5.06912
2022-08-07,5.76036
2022-08-08,6.68202
2022-08-09,6.22119
2022-08-10,7.25806
2022-08-11,7.14285
2022-08-12,5.52995
2022-08-13,5.99078
2022-08-14,6.68202
2022-08-15,4.8387
2022-08-16,8.41013
2022-08-17,10.36866
2022-08-18,12.09677
2022-08-19,7.71889
2022-08-20,7.48847
2022-08-21,6.10599
2022-08-22,8.87096
2022-08-23,8.75576
2022-08-24,9.33179
2022-08-25,8.41013
2022-08-26,9.67741
2022-08-27,6.22119
2022-08-28,5.06912
2022-08-29,7.60368
2022-08-30,8.29493
2022-08-31,9.67741
2022-09-01,6.45161
2022-09-02,6.91244
2022-09-03,4.60829
2022-09-04,7.14285
2022-09-05,7.48847
2022-09-06,14.40092
2022-09-07,6.91244
2022-09-08,5.87557
2022-09-09,5.52995
2022-09-10,5.29953
2022-09-11,5.52995
2022-09-12,10.02304
2022-09-13,7.48847
2022-09-14,9.90783
2022-09-15,8.41013
2022-09-16,8.52534
2022-09-17,6.79723
2022-09-18,5.99078
2022-09-19,9.33179
2022-09-20,5.87557
2022-09-21,7.60368
2022-09-22,6.10599
2022-09-23,5.99078
2022-09-24,5.64516
2022-09-25,5.64516
2022-09-26,6.22119
2022-09-27,6.68202
2022-09-28,8.41013
2022-09-29,6.91244
2022-09-30,6.79723
2022-10-01,5.99078
2022-10-02,5.29953
2022-10-03,7.14285
2022-10-04,7.48847
2022-10-05,8.87096
2022-10-06,9.90783
2022-10-07,8.52534
2022-10-08,5.18433
2022-10-09,6.10599
2022-10-10,5.06912
2022-10-11,7.8341
2022-10-12,8.29493
2022-10-13,5.18433
2022-10-14,6.22119
2022-10-15,5.99078
2022-10-16,6.91244
2022-10-17,5.18433
2022-10-18,7.14285
2022-10-19,5.64516
2022-10-20,6.56682
2022-10-21,7.8341
2022-10-22,2.99539
2022-10-23,6.68202
2022-10-24,6.79723
2022-10-25,7.8341
2022-10-26,8.06451
2022-10-27,6.3364
2022-10-28,8.41013
2022-10-29,5.87557
2022-10-30,6.10599
2022-10-31,6.79723
2022-11-01,9.33179
2022-11-02,11.17511
2022-11-03,11.0599
2022-11-04,9.447
2022-11-05,5.52995
2022-11-06,5.29953
2022-11-07,8.64055
2022-11-08,12.21198
2022-11-09,9.33179
2022-11-10,16.82027
2022-11-11,11.29032
2022-11-12,25.92165
2022-11-13,39.97695
2022-11-14,47.92626
2022-11-15,25.92165
2022-11-16,22.23502
2022-11-17,17.51152
2022-11-18,14.40092
2022-11-19,9.10138
2022-11-20,11.98156
2022-11-21,11.40552
2022-11-22,14.05529
2022-11-23,8.75576
2022-11-24,14.51612
2022-11-25,22.11981
2022-11-26,14.74654
2022-11-27,11.52073
2022-11-28,11.75115
2022-11-29,13.59447
2022-11-30,13.47926
2022-12-01,13.36405
2022-12-02,10.9447
2022-12-03,7.02764
2022-12-04,8.87096
2022-12-05,10.9447
2022-12-06,8.98617
2022-12-07,26.95852
2022-12-08,32.14285
2022-12-09,14.51612
2022-12-10,8.29493
2022-12-11,6.45161
2022-12-12,9.90783
2022-12-13,10.25345
2022-12-14,11.0599
2022-12-15,10.48387
2022-12-16,8.87096
2022-12-17,6.56682
2022-12-18,8.64055
2022-12-19,7.37327
2022-12-20,11.98156
2022-12-21,7.9493
2022-12-22,8.64055
2022-12-23,7.37327
2022-12-24,4.8387
2022-12-25,7.48847
2022-12-26,10.13824
2022-12-27,8.98617
2022-12-28,8.75576
2022-12-29,11.40552
2022-12-30,8.87096
2022-12-31,5.87557
2023-01-01,5.64516
2023-01-02,6.56682
2023-01-03,7.25806
2023-01-04,8.75576
2023-01-05,6.45161
2023-01-06,7.8341
2023-01-07,6.56682
2023-01-08,5.76036
2023-01-09,9.67741
2023-01-10,9.56221
2023-01-11,8.17972
2023-01-12,9.10138
2023-01-13,10.13824
2023-01-14,8.17972
2023-01-15,7.14285
2023-01-16,10.36866
2023-01-17,11.86635
2023-01-18,9.33179
2023-01-19,10.13824
2023-01-20,7.71889
2023-01-21,8.41013
2023-01-22,3.91705
2023-01-23,6.91244
2023-01-24,9.10138
2023-01-25,10.02304
2023-01-26,8.87096
2023-01-27,10.25345
2023-01-28,9.33179
2023-01-29,8.64055
2023-01-30,12.09677
2023-01-31,12.32718
2023-02-01,11.17511
2023-02-02,10.9447
2023-02-03,9.21658
2023-02-04,7.14285
2023-02-05,10.02304
2023-02-06,9.447
2023-02-07,11.17511
2023-02-08,12.90322
2023-02-09,11.98156
2023-02-10,9.33179
2023-02-11,7.8341
2023-02-12,6.10599
2023-02-13,8.87096
2023-02-14,9.447
2023-02-15,7.9493
2023-02-16,14.28571
2023-02-17,10.71428
2023-02-18,8.75576
2023-02-19,9.447
2023-02-20,11.86635
2023-02-21,13.36405
2023-02-22,9.56221
2023-02-23,11.29032
2023-02-24,10.48387
2023-02-25,7.02764
2023-02-26,8.17972
2023-02-27,8.64055
2023-02-28,6.45161
2023-03-01,8.41013
2023-03-02,14.86175
2023-03-03,10.82949
2023-03-04,8.17972
2023-03-05,6.56682
2023-03-06,7.25806
2023-03-07,9.21658
2023-03-08,7.37327
2023-03-09,7.25806
2023-03-10,8.41013
2023-03-11,5.52995
2023-03-12,8.06451
2023-03-13,9.67741
2023-03-14,11.40552
2023-03-15,10.82949
2023-03-16,9.90783
2023-03-17,7.37327
2023-03-18,9.21658
2023-03-19,8.41013
2023-03-20,10.82949
2023-03-21,9.21658
2023-03-22,9.33179
2023-03-23,11.0599
2023-03-24,9.447
2023-03-25,6.10599
2023-03-26,9.10138
2023-03-27,11.75115
2023-03-28,10.25345
2023-03-29,11.86635
2023-03-30,11.63594
2023-03-31,13.47926
2023-04-01,11.29032
2023-04-02,18.66359
2023-04-03,13.13364
2023-04-04,14.40092
2023-04-05,12.90322
2023-04-06,12.09677
2023-04-07,9.21658
2023-04-08,10.13824
2023-04-09,7.9493
2023-04-10,11.86635
2023-04-11,15.43778
2023-04-12,16.01382
2023-04-13,14.74654
2023-04-14,15.89861
2023-04-15,11.0599
2023-04-16,7.71889
2023-04-17,10.13824
2023-04-18,14.97695
2023-04-19,13.24884
2023-04-20,9.90783
2023-04-21,100.0
2023-04-22,19.47004
2023-04-23,10.25345
2023-04-24,18.31797
2023-04-25,35.82949
2023-04-26,28.45622
2023-04-27,22.23502
2023-04-28,14.40092
2023-04-29,14.74654
2023-04-30,13.70967
2023-05-01,10.48387
2023-05-02,11.98156
2023-05-03,11.98156
2023-05-04,9.56221
2023-05-05,12.78801
2023-05-06,12.21198
2023-05-07,11.75115
2023-05-08,15.43778
2023-05-09,21.42857
2023-05-10,25.92165
2023-05-11,23.73271
2023-05-12,38.82488
2023-05-13,25.80645
2023-05-14,22.58064
2023-05-15,21.19815
2023-05-16,22.92626
2023-05-17,20.73732
2023-05-18,19.12442
2023-05-19,18.54838
2023-05-20,11.63594
2023-05-21,12.44239
2023-05-22,13.82488
2023-05-23,13.59447
2023-05-24,10.36866
2023-05-25,11.0599
2023-05-26,12.67281
2023-05-27,6.79723
2023-05-28,6.79723
2023-05-29,7.60368
