date,메타버스관련주
2023-11-16,0.47763
2023-11-17,0.30822
2023-11-18,0.45175
2023-11-19,0.66586
2023-11-20,0.6141
2023-11-21,0.59528
2023-11-22,0.4141
2023-11-23,0.49881
2023-11-24,0.32469
2023-11-25,0.27058
2023-11-26,0.33646
2023-11-27,0.44234
2023-11-28,0.4894
2023-11-29,0.39528
2023-11-30,0.35763
2023-12-01,0.28234
2023-12-02,0.60939
2023-12-03,0.40704
2023-12-04,0.77174
2023-12-05,0.95762
2023-12-06,0.80468
2023-12-07,1.02821
2023-12-08,0.82115
2023-12-09,0.35057
2023-12-10,0.85409
2023-12-11,1.19526
2023-12-12,0.65645
2023-12-13,0.45881
2023-12-14,0.39999
2023-12-15,0.46116
2023-12-16,0.38822
2023-12-17,0.3294
2023-12-18,0.28705
2023-12-19,0.47293
2023-12-20,0.55528
2023-12-21,0.60704
2023-12-22,0.39763
2023-12-23,0.25646
2023-12-24,0.25881
2023-12-25,0.2094
2023-12-26,0.52704
2023-12-27,0.63763
2023-12-28,0.4941
2023-12-29,0.38822
2023-12-30,0.62586
2023-12-31,0.42351
2024-01-01,0.66351
2024-01-02,0.67057
2024-01-03,0.43763
