date,서울집값
2021-04-03,43.59322
2021-04-04,54.03389
2021-04-05,52.94915
2021-04-06,54.37288
2021-04-07,61.69491
2021-04-08,72.81355
2021-04-09,61.8983
2021-04-10,58.84745
2021-04-11,60.61016
2021-04-12,69.8983
2021-04-13,63.66101
2021-04-14,53.69491
2021-04-15,66.03389
2021-04-16,55.52542
2021-04-17,44.27118
2021-04-18,49.01694
2021-04-19,54.23728
2021-04-20,48.27118
2021-04-21,47.59322
2021-04-22,45.8983
2021-04-23,44.06779
2021-04-24,40.27118
2021-04-25,41.49152
2021-04-26,48.27118
2021-04-27,47.05084
2021-04-28,43.45762
2021-04-29,43.66101
2021-04-30,38.03389
2021-05-01,39.66101
2021-05-02,36.74576
2021-05-03,39.18644
2021-05-04,33.49152
2021-05-05,36.27118
2021-05-06,45.76271
2021-05-07,42.64406
2021-05-08,36.47457
2021-05-09,40.27118
2021-05-10,44.13559
2021-05-11,42.03389
2021-05-12,38.98305
2021-05-13,39.52542
2021-05-14,61.28813
2021-05-15,43.8644
2021-05-16,46.37288
2021-05-17,44.88135
2021-05-18,43.59322
2021-05-19,39.66101
2021-05-20,45.8305
2021-05-21,42.98305
2021-05-22,41.01694
2021-05-23,44.61016
2021-05-24,47.11864
2021-05-25,43.05084
2021-05-26,44.94915
2021-05-27,45.35593
2021-05-28,39.59322
2021-05-29,37.8983
2021-05-30,42.57627
2021-05-31,51.52542
2021-06-01,49.76271
2021-06-02,45.76271
2021-06-03,49.76271
2021-06-04,48.81355
2021-06-05,43.32203
2021-06-06,43.18644
2021-06-07,49.42372
2021-06-08,46.10169
2021-06-09,43.45762
2021-06-10,48.33898
2021-06-11,41.62711
2021-06-12,35.52542
2021-06-13,40.74576
2021-06-14,51.05084
2021-06-15,45.8983
2021-06-16,43.38983
2021-06-17,48.13559
2021-06-18,42.30508
2021-06-19,39.45762
2021-06-20,37.62711
2021-06-21,44.47457
2021-06-22,45.76271
2021-06-23,48.20338
2021-06-24,47.38983
2021-06-25,39.18644
2021-06-26,33.22033
2021-06-27,40.20338
2021-06-28,46.30508
2021-06-29,43.38983
2021-06-30,45.69491
2021-07-01,41.08474
2021-07-02,37.49152
2021-07-03,39.11864
2021-07-04,41.22033
2021-07-05,43.9322
2021-07-06,46.23728
2021-07-07,42.64406
2021-07-08,51.45762
2021-07-09,46.98305
2021-07-10,39.79661
2021-07-11,47.8644
2021-07-12,52.27118
2021-07-13,44.33898
2021-07-14,44.88135
2021-07-15,42.16949
2021-07-16,48.0
2021-07-17,43.38983
2021-07-18,41.76271
2021-07-19,48.81355
2021-07-20,39.9322
2021-07-21,40.06779
2021-07-22,49.01694
2021-07-23,45.62711
2021-07-24,42.57627
2021-07-25,45.22033
2021-07-26,47.45762
2021-07-27,48.94915
2021-07-28,52.06779
2021-07-29,48.27118
2021-07-30,46.50847
2021-07-31,40.47457
2021-08-01,38.84745
2021-08-02,43.18644
2021-08-03,42.10169
2021-08-04,46.84745
2021-08-05,47.18644
2021-08-06,48.27118
2021-08-07,40.94915
2021-08-08,44.61016
2021-08-09,50.44067
2021-08-10,44.27118
2021-08-11,44.94915
2021-08-12,47.66101
2021-08-13,50.77966
2021-08-14,46.30508
2021-08-15,47.79661
2021-08-16,52.47457
2021-08-17,64.81355
2021-08-18,58.77966
2021-08-19,60.0
2021-08-20,50.84745
2021-08-21,47.72881
2021-08-22,50.57627
2021-08-23,66.84745
2021-08-24,57.35593
2021-08-25,56.06779
2021-08-26,60.0
2021-08-27,48.27118
2021-08-28,44.27118
2021-08-29,55.38983
2021-08-30,62.91525
2021-08-31,47.11864
2021-09-01,52.61016
2021-09-02,54.23728
2021-09-03,46.84745
2021-09-04,43.59322
2021-09-05,52.0
2021-09-06,52.40677
2021-09-07,50.30508
2021-09-08,46.64406
2021-09-09,48.20338
2021-09-10,48.33898
2021-09-11,42.98305
2021-09-12,51.59322
2021-09-13,48.27118
2021-09-14,52.20338
2021-09-15,50.57627
2021-09-16,49.8305
2021-09-17,40.13559
2021-09-18,35.52542
2021-09-19,39.32203
2021-09-20,39.38983
2021-09-21,46.30508
2021-09-22,51.79661
2021-09-23,53.08474
2021-09-24,48.81355
2021-09-25,46.64406
2021-09-26,52.27118
2021-09-27,53.8305
2021-09-28,50.77966
2021-09-29,49.42372
2021-09-30,58.64406
2021-10-01,58.64406
2021-10-02,50.50847
2021-10-03,53.28813
2021-10-04,54.37288
2021-10-05,55.79661
2021-10-06,55.52542
2021-10-07,53.01694
2021-10-08,49.42372
2021-10-09,42.84745
2021-10-10,49.35593
2021-10-11,54.44067
2021-10-12,53.8983
2021-10-13,55.25423
2021-10-14,100.0
2021-10-15,79.9322
2021-10-16,49.76271
2021-10-17,50.98305
2021-10-18,63.79661
2021-10-19,58.71186
2021-10-20,61.55932
2021-10-21,60.81355
2021-10-22,50.98305
2021-10-23,49.15254
2021-10-24,53.69491
2021-10-25,60.61016
2021-10-26,64.61016
2021-10-27,58.16949
2021-10-28,51.8644
2021-10-29,54.71186
2021-10-30,52.40677
2021-10-31,57.8305
2021-11-01,62.57627
2021-11-02,61.08474
2021-11-03,54.57627
2021-11-04,51.72881
2021-11-05,52.54237
2021-11-06,55.66101
2021-11-07,60.74576
2021-11-08,67.11864
2021-11-09,54.37288
2021-11-10,56.27118
2021-11-11,51.59322
2021-11-12,47.66101
2021-11-13,45.55932
2021-11-14,52.06779
2021-11-15,57.69491
2021-11-16,55.25423
2021-11-17,53.9661
2021-11-18,42.84745
2021-11-19,49.35593
2021-11-20,40.67796
2021-11-21,51.25423
2021-11-22,54.16949
2021-11-23,44.06779
2021-11-24,43.38983
2021-11-25,48.27118
2021-11-26,50.16949
2021-11-27,42.30508
2021-11-28,49.42372
2021-11-29,51.79661
2021-11-30,47.18644
2021-12-01,51.66101
2021-12-02,49.01694
2021-12-03,45.69491
2021-12-04,42.64406
2021-12-05,58.23728
2021-12-06,61.8983
2021-12-07,62.77966
2021-12-08,81.49152
2021-12-09,64.40677
2021-12-10,58.84745
2021-12-11,52.81355
2021-12-12,49.8305
2021-12-13,59.59322
2021-12-14,50.98305
2021-12-15,46.57627
2021-12-16,52.88135
2021-12-17,60.67796
2021-12-18,48.54237
2021-12-19,55.05084
2021-12-20,69.69491
2021-12-21,55.79661
2021-12-22,53.42372
2021-12-23,55.9322
2021-12-24,58.37288
2021-12-25,44.54237
2021-12-26,45.15254
2021-12-27,52.67796
2021-12-28,52.33898
2021-12-29,52.61016
2021-12-30,54.57627
2021-12-31,44.94915
2022-01-01,41.15254
2022-01-02,47.79661
2022-01-03,49.42372
2022-01-04,47.8644
2022-01-05,48.0
2022-01-06,49.62711
2022-01-07,45.08474
2022-01-08,39.59322
2022-01-09,48.33898
2022-01-10,50.30508
2022-01-11,50.30508
2022-01-12,45.01694
2022-01-13,46.16949
2022-01-14,46.16949
2022-01-15,44.0
2022-01-16,42.03389
2022-01-17,45.01694
2022-01-18,48.20338
2022-01-19,51.66101
2022-01-20,45.76271
2022-01-21,49.15254
2022-01-22,43.05084
2022-01-23,42.23728
2022-01-24,57.62711
2022-01-25,53.62711
2022-01-26,47.72881
2022-01-27,50.91525
2022-01-28,49.55932
2022-01-29,45.08474
2022-01-30,43.79661
2022-01-31,44.54237
2022-02-01,47.45762
2022-02-02,49.9661
2022-02-03,52.47457
2022-02-04,50.50847
2022-02-05,41.8305
2022-02-06,50.16949
2022-02-07,49.55932
2022-02-08,41.8305
2022-02-09,40.88135
2022-02-10,45.8983
2022-02-11,47.18644
2022-02-12,44.74576
2022-02-13,45.55932
2022-02-14,47.9322
2022-02-15,46.30508
2022-02-16,45.49152
2022-02-17,47.79661
2022-02-18,40.81355
2022-02-19,42.16949
2022-02-20,42.64406
2022-02-21,48.20338
2022-02-22,47.59322
2022-02-23,47.9322
2022-02-24,46.71186
2022-02-25,38.03389
2022-02-26,37.76271
2022-02-27,38.37288
2022-02-28,40.74576
2022-03-01,42.84745
2022-03-02,41.42372
2022-03-03,38.64406
2022-03-04,38.71186
2022-03-05,41.22033
2022-03-06,43.05084
2022-03-07,44.27118
2022-03-08,39.72881
2022-03-09,37.22033
2022-03-10,72.0
2022-03-11,53.8305
2022-03-12,43.25423
2022-03-13,46.98305
2022-03-14,53.08474
2022-03-15,46.44067
2022-03-16,47.59322
2022-03-17,48.94915
2022-03-18,40.47457
2022-03-19,43.18644
2022-03-20,43.38983
2022-03-21,41.08474
2022-03-22,40.06779
2022-03-23,37.76271
2022-03-24,36.81355
2022-03-25,37.8983
2022-03-26,38.30508
2022-03-27,41.8305
2022-03-28,45.49152
2022-03-29,42.30508
2022-03-30,43.25423
2022-03-31,37.28813
2022-04-01,32.74576
2022-04-02,32.88135
2022-04-03,34.16949
2022-04-04,50.30508
2022-04-05,41.76271
2022-04-06,42.71186
2022-04-07,41.62711
2022-04-08,34.37288
2022-04-09,32.67796
2022-04-10,38.37288
2022-04-11,46.23728
2022-04-12,36.27118
2022-04-13,33.42372
2022-04-14,34.30508
2022-04-15,32.88135
2022-04-16,32.47457
2022-04-17,35.59322
2022-04-18,40.61016
2022-04-19,37.49152
2022-04-20,36.54237
2022-04-21,35.8644
2022-04-22,34.30508
2022-04-23,33.55932
2022-04-24,41.42372
2022-04-25,45.9661
2022-04-26,47.32203
2022-04-27,46.64406
2022-04-28,39.9322
2022-04-29,35.66101
2022-04-30,31.9322
2022-05-01,37.76271
2022-05-02,42.57627
2022-05-03,37.8305
2022-05-04,34.50847
2022-05-05,34.77966
2022-05-06,41.55932
2022-05-07,36.54237
2022-05-08,40.47457
2022-05-09,47.8644
2022-05-10,42.16949
2022-05-11,48.61016
2022-05-12,48.67796
2022-05-13,39.59322
2022-05-14,29.8983
2022-05-15,41.08474
2022-05-16,53.49152
2022-05-17,46.23728
2022-05-18,45.55932
2022-05-19,48.33898
2022-05-20,39.52542
2022-05-21,34.10169
2022-05-22,36.40677
2022-05-23,40.81355
2022-05-24,41.01694
2022-05-25,38.10169
2022-05-26,43.9322
2022-05-27,43.79661
2022-05-28,37.15254
2022-05-29,53.76271
2022-05-30,51.59322
2022-05-31,49.15254
2022-06-01,44.27118
2022-06-02,52.54237
2022-06-03,46.64406
2022-06-04,41.35593
2022-06-05,40.33898
2022-06-06,48.0
2022-06-07,49.08474
2022-06-08,50.03389
2022-06-09,46.37288
2022-06-10,53.01694
2022-06-11,43.9322
2022-06-12,64.13559
2022-06-13,83.9322
2022-06-14,76.61016
2022-06-15,68.27118
2022-06-16,69.15254
2022-06-17,60.61016
2022-06-18,50.44067
2022-06-19,54.64406
2022-06-20,62.84745
2022-06-21,49.62711
2022-06-22,46.64406
2022-06-23,52.94915
2022-06-24,44.74576
2022-06-25,43.8644
2022-06-26,41.15254
2022-06-27,50.23728
2022-06-28,38.57627
2022-06-29,43.59322
2022-06-30,42.16949
2022-07-01,35.32203
2022-07-02,31.66101
2022-07-03,35.38983
2022-07-04,45.8305
2022-07-05,44.67796
2022-07-06,41.9661
2022-07-07,43.8644
2022-07-08,41.55932
2022-07-09,36.74576
2022-07-10,41.76271
2022-07-11,42.98305
2022-07-12,46.77966
2022-07-13,53.49152
2022-07-14,49.01694
2022-07-15,47.72881
2022-07-16,36.47457
2022-07-17,40.81355
2022-07-18,46.03389
2022-07-19,43.45762
2022-07-20,42.91525
2022-07-21,42.98305
2022-07-22,41.22033
2022-07-23,37.8305
2022-07-24,39.11864
2022-07-25,47.38983
2022-07-26,41.01694
2022-07-27,40.88135
2022-07-28,45.9661
2022-07-29,39.9322
2022-07-30,36.54237
2022-07-31,35.66101
2022-08-01,39.25423
2022-08-02,42.23728
2022-08-03,41.28813
2022-08-04,47.66101
2022-08-05,42.30508
2022-08-06,36.74576
2022-08-07,46.57627
2022-08-08,45.01694
2022-08-09,43.32203
2022-08-10,44.0
2022-08-11,49.49152
2022-08-12,46.57627
2022-08-13,43.59322
2022-08-14,41.01694
2022-08-15,50.84745
2022-08-16,48.54237
2022-08-17,45.8305
2022-08-18,49.69491
2022-08-19,41.69491
2022-08-20,37.76271
2022-08-21,40.27118
2022-08-22,54.91525
2022-08-23,48.27118
2022-08-24,50.37288
2022-08-25,51.38983
2022-08-26,45.22033
2022-08-27,40.81355
2022-08-28,44.20338
2022-08-29,57.35593
2022-08-30,47.45762
2022-08-31,40.94915
2022-09-01,43.11864
2022-09-02,47.72881
2022-09-03,40.27118
2022-09-04,46.64406
2022-09-05,41.69491
2022-09-06,39.8644
2022-09-07,38.23728
2022-09-08,44.61016
2022-09-09,36.67796
2022-09-10,39.25423
2022-09-11,42.77966
2022-09-12,49.55932
2022-09-13,50.77966
2022-09-14,50.16949
2022-09-15,49.35593
2022-09-16,55.11864
2022-09-17,46.10169
2022-09-18,42.03389
2022-09-19,50.57627
2022-09-20,41.22033
2022-09-21,44.27118
2022-09-22,49.01694
2022-09-23,49.22033
2022-09-24,40.74576
2022-09-25,40.33898
2022-09-26,53.35593
2022-09-27,43.9322
2022-09-28,47.05084
2022-09-29,45.55932
2022-09-30,38.37288
2022-10-01,28.20338
2022-10-02,30.23728
2022-10-03,40.40677
2022-10-04,34.57627
2022-10-05,35.05084
2022-10-06,41.76271
2022-10-07,35.8644
2022-10-08,27.52542
2022-10-09,33.42372
2022-10-10,34.50847
2022-10-11,38.98305
2022-10-12,42.30508
2022-10-13,46.50847
2022-10-14,35.9322
2022-10-15,37.8305
2022-10-16,36.27118
2022-10-17,43.59322
2022-10-18,36.20338
2022-10-19,41.42372
2022-10-20,48.81355
2022-10-21,43.79661
2022-10-22,33.42372
2022-10-23,37.15254
2022-10-24,44.0
2022-10-25,37.42372
2022-10-26,39.52542
2022-10-27,40.61016
2022-10-28,35.05084
2022-10-29,31.66101
2022-10-30,28.33898
2022-10-31,32.27118
2022-11-01,34.71186
2022-11-02,35.18644
2022-11-03,40.27118
2022-11-04,40.20338
2022-11-05,31.66101
2022-11-06,30.50847
2022-11-07,38.37288
2022-11-08,33.15254
2022-11-09,35.45762
2022-11-10,39.8644
2022-11-11,35.32203
2022-11-12,26.98305
2022-11-13,36.88135
2022-11-14,41.42372
2022-11-15,38.23728
2022-11-16,36.27118
2022-11-17,34.03389
2022-11-18,32.94915
2022-11-19,30.16949
2022-11-20,34.71186
2022-11-21,36.27118
2022-11-22,32.40677
2022-11-23,31.8644
2022-11-24,33.22033
2022-11-25,33.01694
2022-11-26,28.67796
2022-11-27,32.0
2022-11-28,34.50847
2022-11-29,34.23728
2022-11-30,30.57627
2022-12-01,32.13559
2022-12-02,32.74576
2022-12-03,20.81355
2022-12-04,24.47457
2022-12-05,32.40677
2022-12-06,30.37288
2022-12-07,28.74576
2022-12-08,31.38983
2022-12-09,32.88135
2022-12-10,29.55932
2022-12-11,31.72881
2022-12-12,38.57627
2022-12-13,36.13559
2022-12-14,32.40677
2022-12-15,32.0
2022-12-16,38.23728
2022-12-17,32.54237
2022-12-18,36.47457
2022-12-19,37.9661
2022-12-20,32.40677
2022-12-21,33.08474
2022-12-22,35.8644
2022-12-23,29.28813
2022-12-24,27.59322
2022-12-25,29.9661
2022-12-26,36.27118
2022-12-27,31.52542
2022-12-28,32.94915
2022-12-29,34.37288
2022-12-30,26.57627
2022-12-31,27.66101
2023-01-01,25.08474
2023-01-02,33.8305
2023-01-03,34.64406
2023-01-04,30.23728
2023-01-05,35.11864
2023-01-06,29.69491
2023-01-07,32.67796
2023-01-08,33.42372
2023-01-09,34.98305
2023-01-10,32.47457
2023-01-11,32.94915
2023-01-12,34.77966
2023-01-13,30.10169
2023-01-14,23.72881
2023-01-15,29.01694
2023-01-16,35.32203
2023-01-17,32.81355
2023-01-18,30.23728
2023-01-19,30.71186
2023-01-20,26.91525
2023-01-21,31.11864
2023-01-22,28.20338
2023-01-23,29.69491
2023-01-24,31.52542
2023-01-25,32.81355
2023-01-26,34.98305
2023-01-27,34.71186
2023-01-28,29.42372
2023-01-29,34.91525
2023-01-30,37.49152
2023-01-31,35.38983
2023-02-01,36.67796
2023-02-02,33.8983
2023-02-03,33.08474
2023-02-04,30.10169
2023-02-05,34.10169
2023-02-06,35.45762
2023-02-07,34.84745
2023-02-08,31.59322
2023-02-09,36.33898
2023-02-10,32.67796
2023-02-11,34.03389
2023-02-12,33.22033
2023-02-13,34.23728
2023-02-14,34.23728
2023-02-15,34.44067
2023-02-16,32.88135
2023-02-17,27.52542
2023-02-18,28.0
2023-02-19,30.84745
2023-02-20,32.81355
2023-02-21,31.52542
2023-02-22,32.54237
2023-02-23,32.13559
2023-02-24,27.9322
2023-02-25,26.64406
2023-02-26,26.77966
2023-02-27,29.62711
2023-02-28,26.77966
2023-03-01,24.33898
2023-03-02,28.13559
2023-03-03,25.55932
2023-03-04,25.15254
2023-03-05,26.84745
2023-03-06,27.05084
2023-03-07,26.50847
2023-03-08,27.38983
2023-03-09,28.47457
2023-03-10,25.42372
2023-03-11,21.42372
2023-03-12,26.03389
2023-03-13,29.8305
2023-03-14,29.35593
2023-03-15,28.81355
2023-03-16,31.59322
2023-03-17,30.03389
2023-03-18,22.03389
2023-03-19,28.0
2023-03-20,31.11864
2023-03-21,31.38983
2023-03-22,27.38983
2023-03-23,26.57627
2023-03-24,24.06779
2023-03-25,20.67796
2023-03-26,22.03389
2023-03-27,27.38983
2023-03-28,26.16949
2023-03-29,25.01694
2023-03-30,24.81355
2023-03-31,23.9322
2023-04-01,19.38983
2023-04-02,22.30508
2023-04-03,28.27118
2023-04-04,26.37288
2023-04-05,26.71186
2023-04-06,26.64406
2023-04-07,22.84745
2023-04-08,24.0
2023-04-09,23.38983
2023-04-10,28.33898
2023-04-11,22.98305
2023-04-12,23.25423
2023-04-13,25.9661
2023-04-14,23.38983
2023-04-15,20.33898
2023-04-16,22.98305
2023-04-17,26.30508
2023-04-18,29.08474
2023-04-19,24.94915
2023-04-20,24.67796
2023-04-21,21.8983
2023-04-22,20.13559
2023-04-23,25.76271
2023-04-24,24.67796
2023-04-25,25.76271
2023-04-26,22.98305
2023-04-27,28.33898
2023-04-28,21.8983
2023-04-29,18.30508
2023-04-30,20.74576
2023-05-01,23.32203
2023-05-02,22.30508
2023-05-03,24.94915
2023-05-04,24.20338
2023-05-05,22.03389
2023-05-06,19.66101
2023-05-07,24.06779
2023-05-08,26.44067
2023-05-09,22.64406
2023-05-10,24.81355
2023-05-11,24.20338
2023-05-12,21.9661
2023-05-13,20.27118
2023-05-14,23.05084
2023-05-15,26.50847
2023-05-16,26.37288
2023-05-17,26.57627
2023-05-18,26.84745
2023-05-19,24.81355
2023-05-20,20.27118
2023-05-21,23.38983
2023-05-22,26.57627
2023-05-23,23.8644
2023-05-24,23.32203
2023-05-25,29.15254
2023-05-26,28.61016
2023-05-27,20.13559
2023-05-28,21.49152
2023-05-29,22.30508
2023-05-30,29.22033
