date,자금
2020-09-10,71.89542
2020-09-11,64.05228
2020-09-12,39.86928
2020-09-13,44.11764
2020-09-14,62.74509
2020-09-15,73.20261
2020-09-16,63.07189
2020-09-17,66.33986
2020-09-18,54.57516
2020-09-19,32.67973
2020-09-20,47.71241
2020-09-21,63.07189
2020-09-22,72.87581
2020-09-23,71.89542
2020-09-24,77.45098
2020-09-25,73.8562
2020-09-26,36.2745
2020-09-27,49.3464
2020-09-28,62.0915
2020-09-29,51.63398
2020-09-30,28.75816
2020-10-01,31.69934
2020-10-02,43.13725
2020-10-03,46.07843
2020-10-04,61.7647
2020-10-05,62.0915
2020-10-06,64.37908
2020-10-07,77.77777
2020-10-08,70.58823
2020-10-09,38.88888
2020-10-10,56.53594
2020-10-11,63.72549
2020-10-12,69.28104
2020-10-13,74.8366
2020-10-14,81.04575
2020-10-15,70.91503
2020-10-16,66.01307
2020-10-17,52.94117
2020-10-18,55.55555
2020-10-19,72.87581
2020-10-20,91.83006
2020-10-21,80.71895
2020-10-22,67.64705
2020-10-23,64.05228
2020-10-24,36.9281
2020-10-25,49.0196
2020-10-26,54.57516
2020-10-27,66.66666
2020-10-28,62.74509
2020-10-29,58.49673
2020-10-30,54.90196
2020-10-31,38.23529
2020-11-01,67.97385
2020-11-02,67.97385
2020-11-03,61.4379
2020-11-04,58.82352
2020-11-05,58.16993
2020-11-06,55.88235
2020-11-07,35.94771
2020-11-08,40.84967
2020-11-09,59.15032
2020-11-10,55.88235
2020-11-11,57.51633
2020-11-12,58.16993
2020-11-13,51.63398
2020-11-14,27.77777
2020-11-15,35.29411
2020-11-16,66.66666
2020-11-17,63.72549
2020-11-18,56.86274
2020-11-19,54.90196
2020-11-20,50.98039
2020-11-21,34.96732
2020-11-22,46.73202
2020-11-23,64.05228
2020-11-24,59.80392
2020-11-25,53.59477
2020-11-26,58.82352
2020-11-27,57.18954
2020-11-28,37.58169
2020-11-29,46.40522
2020-11-30,65.03267
2020-12-01,71.56862
2020-12-02,70.58823
2020-12-03,63.07189
2020-12-04,64.37908
2020-12-05,39.86928
2020-12-06,56.20915
2020-12-07,65.03267
2020-12-08,73.20261
2020-12-09,68.95424
2020-12-10,71.24183
2020-12-11,56.86274
2020-12-12,49.3464
2020-12-13,43.46405
2020-12-14,65.68627
2020-12-15,78.43137
2020-12-16,71.56862
2020-12-17,64.37908
2020-12-18,63.72549
2020-12-19,41.17647
2020-12-20,37.58169
2020-12-21,52.61437
2020-12-22,66.33986
2020-12-23,57.18954
2020-12-24,52.28758
2020-12-25,31.69934
2020-12-26,33.33333
2020-12-27,36.6013
2020-12-28,63.07189
2020-12-29,63.39869
2020-12-30,55.55555
2020-12-31,52.94117
2021-01-01,41.17647
2021-01-02,38.23529
2021-01-03,42.15686
2021-01-04,78.75816
2021-01-05,62.0915
2021-01-06,75.16339
2021-01-07,66.01307
2021-01-08,64.37908
2021-01-09,46.07843
2021-01-10,44.77124
2021-01-11,100.0
2021-01-12,81.37254
2021-01-13,80.06535
2021-01-14,78.10457
2021-01-15,61.7647
2021-01-16,39.86928
2021-01-17,44.77124
2021-01-18,71.56862
2021-01-19,64.37908
2021-01-20,68.95424
2021-01-21,59.47712
2021-01-22,62.0915
2021-01-23,41.17647
2021-01-24,42.81045
2021-01-25,75.81699
2021-01-26,64.70588
2021-01-27,68.95424
2021-01-28,60.45751
2021-01-29,55.88235
2021-01-30,36.2745
2021-01-31,40.52287
2021-02-01,65.68627
2021-02-02,66.33986
2021-02-03,68.62745
2021-02-04,63.07189
2021-02-05,51.96078
2021-02-06,42.15686
2021-02-07,34.96732
2021-02-08,61.11111
2021-02-09,64.37908
2021-02-10,50.98039
2021-02-11,33.33333
2021-02-12,36.9281
2021-02-13,41.50326
2021-02-14,41.17647
2021-02-15,65.35947
2021-02-16,70.26143
2021-02-17,62.74509
2021-02-18,70.91503
2021-02-19,57.84313
2021-02-20,34.96732
2021-02-21,33.98692
2021-02-22,47.05882
2021-02-23,51.63398
2021-02-24,57.51633
2021-02-25,59.47712
2021-02-26,45.75163
2021-02-27,35.62091
2021-02-28,35.29411
2021-03-01,42.15686
2021-03-02,58.16993
2021-03-03,60.13071
2021-03-04,58.82352
2021-03-05,60.13071
2021-03-06,40.52287
2021-03-07,42.15686
2021-03-08,67.32026
2021-03-09,66.01307
2021-03-10,69.28104
2021-03-11,64.05228
2021-03-12,60.78431
2021-03-13,36.6013
2021-03-14,48.03921
2021-03-15,57.51633
2021-03-16,55.55555
2021-03-17,69.28104
2021-03-18,52.28758
2021-03-19,60.45751
2021-03-20,40.19607
2021-03-21,38.23529
2021-03-22,68.95424
2021-03-23,67.97385
2021-03-24,57.51633
2021-03-25,64.05228
2021-03-26,62.4183
2021-03-27,30.71895
2021-03-28,48.03921
2021-03-29,84.31372
2021-03-30,69.28104
2021-03-31,60.45751
2021-04-01,59.47712
2021-04-02,51.63398
2021-04-03,34.96732
2021-04-04,58.16993
2021-04-05,62.74509
2021-04-06,67.32026
2021-04-07,69.28104
2021-04-08,57.18954
2021-04-09,54.24836
2021-04-10,44.44444
2021-04-11,50.32679
2021-04-12,74.5098
2021-04-13,76.79738
2021-04-14,59.15032
2021-04-15,71.56862
2021-04-16,65.35947
2021-04-17,44.11764
2021-04-18,50.32679
2021-04-19,73.20261
2021-04-20,77.45098
2021-04-21,74.8366
2021-04-22,59.47712
2021-04-23,65.03267
2021-04-24,39.21568
2021-04-25,50.98039
2021-04-26,63.39869
2021-04-27,62.0915
2021-04-28,55.88235
2021-04-29,61.4379
2021-04-30,63.07189
2021-05-01,30.39215
2021-05-02,45.75163
2021-05-03,74.183
2021-05-04,61.4379
2021-05-05,37.58169
2021-05-06,58.49673
2021-05-07,50.98039
2021-05-08,38.88888
2021-05-09,50.0
2021-05-10,66.99346
2021-05-11,56.86274
2021-05-12,67.32026
2021-05-13,63.39869
2021-05-14,54.57516
2021-05-15,36.6013
2021-05-16,50.98039
2021-05-17,60.13071
2021-05-18,55.55555
2021-05-19,46.40522
2021-05-20,56.86274
2021-05-21,57.18954
2021-05-22,41.50326
2021-05-23,44.77124
2021-05-24,73.52941
2021-05-25,68.30065
2021-05-26,71.89542
2021-05-27,58.49673
2021-05-28,62.0915
2021-05-29,40.52287
2021-05-30,49.6732
2021-05-31,67.97385
2021-06-01,66.33986
2021-06-02,66.66666
2021-06-03,58.82352
2021-06-04,61.11111
2021-06-05,42.81045
2021-06-06,53.92156
2021-06-07,65.03267
2021-06-08,65.35947
2021-06-09,66.66666
2021-06-10,65.03267
2021-06-11,60.78431
2021-06-12,46.73202
2021-06-13,53.59477
2021-06-14,73.20261
2021-06-15,77.12418
2021-06-16,78.75816
2021-06-17,58.16993
2021-06-18,53.92156
2021-06-19,39.86928
2021-06-20,71.24183
2021-06-21,71.56862
2021-06-22,53.59477
2021-06-23,61.7647
2021-06-24,62.74509
2021-06-25,50.65359
2021-06-26,38.56209
2021-06-27,40.19607
2021-06-28,73.52941
2021-06-29,53.92156
2021-06-30,67.64705
2021-07-01,51.63398
2021-07-02,46.73202
2021-07-03,30.06535
2021-07-04,41.50326
2021-07-05,52.61437
2021-07-06,48.69281
2021-07-07,59.80392
2021-07-08,58.16993
2021-07-09,45.75163
2021-07-10,29.08496
2021-07-11,34.96732
2021-07-12,46.40522
2021-07-13,57.84313
2021-07-14,56.86274
2021-07-15,54.57516
2021-07-16,46.07843
2021-07-17,30.39215
2021-07-18,31.69934
2021-07-19,58.49673
2021-07-20,50.32679
2021-07-21,61.4379
2021-07-22,57.51633
2021-07-23,53.26797
2021-07-24,25.49019
2021-07-25,30.71895
2021-07-26,53.59477
2021-07-27,51.96078
2021-07-28,52.61437
2021-07-29,58.16993
2021-07-30,53.26797
2021-07-31,32.67973
2021-08-01,28.75816
2021-08-02,48.03921
2021-08-03,45.75163
2021-08-04,49.0196
2021-08-05,52.28758
2021-08-06,42.48366
2021-08-07,30.71895
2021-08-08,42.15686
2021-08-09,53.59477
2021-08-10,60.45751
2021-08-11,63.72549
2021-08-12,60.45751
2021-08-13,51.96078
2021-08-14,30.06535
2021-08-15,32.67973
2021-08-16,45.09803
2021-08-17,82.02614
2021-08-18,84.96732
2021-08-19,69.60784
2021-08-20,58.16993
2021-08-21,35.29411
2021-08-22,46.73202
2021-08-23,64.70588
2021-08-24,56.53594
2021-08-25,66.01307
2021-08-26,74.5098
2021-08-27,55.88235
2021-08-28,44.11764
2021-08-29,38.56209
2021-08-30,72.22222
2021-08-31,77.12418
2021-09-01,69.93464
2021-09-02,76.79738
2021-09-03,66.99346
2021-09-04,42.48366
2021-09-05,42.48366
2021-09-06,62.4183
2021-09-07,61.11111
2021-09-08,63.39869
2021-09-09,67.32026
2021-09-10,52.94117
2021-09-11,44.77124
2021-09-12,38.23529
2021-09-13,61.4379
2021-09-14,60.78431
2021-09-15,68.62745
2021-09-16,61.11111
2021-09-17,56.20915
2021-09-18,33.33333
2021-09-19,36.6013
2021-09-20,40.84967
2021-09-21,28.75816
2021-09-22,42.15686
2021-09-23,66.33986
2021-09-24,61.7647
2021-09-25,38.88888
2021-09-26,49.3464
2021-09-27,65.03267
2021-09-28,60.45751
2021-09-29,67.32026
2021-09-30,77.45098
2021-10-01,60.13071
2021-10-02,37.2549
2021-10-03,46.73202
2021-10-04,53.59477
2021-10-05,60.78431
2021-10-06,67.97385
2021-10-07,59.47712
2021-10-08,54.90196
2021-10-09,40.19607
2021-10-10,52.28758
2021-10-11,47.71241
2021-10-12,68.30065
2021-10-13,59.80392
2021-10-14,78.43137
2021-10-15,60.78431
2021-10-16,34.64052
2021-10-17,45.42483
2021-10-18,71.89542
2021-10-19,60.13071
2021-10-20,59.15032
2021-10-21,65.03267
2021-10-22,58.82352
2021-10-23,34.31372
2021-10-24,50.32679
2021-10-25,53.92156
2021-10-26,61.11111
2021-10-27,60.78431
2021-10-28,57.84313
2021-10-29,51.96078
2021-10-30,31.37254
2021-10-31,37.2549
2021-11-01,63.39869
2021-11-02,59.80392
2021-11-03,53.92156
2021-11-04,57.18954
2021-11-05,50.98039
2021-11-06,32.67973
2021-11-07,34.64052
2021-11-08,48.69281
2021-11-09,57.18954
2021-11-10,42.81045
2021-11-11,53.92156
2021-11-12,57.18954
2021-11-13,35.29411
2021-11-14,39.21568
2021-11-15,66.01307
2021-11-16,55.55555
2021-11-17,55.88235
2021-11-18,49.6732
2021-11-19,48.69281
2021-11-20,38.56209
2021-11-21,40.52287
2021-11-22,63.07189
2021-11-23,51.96078
2021-11-24,59.80392
2021-11-25,71.24183
2021-11-26,51.96078
2021-11-27,35.29411
2021-11-28,53.92156
2021-11-29,55.55555
2021-11-30,63.72549
2021-12-01,62.4183
2021-12-02,66.99346
2021-12-03,52.94117
2021-12-04,41.50326
2021-12-05,51.30718
2021-12-06,60.13071
2021-12-07,67.97385
2021-12-08,58.49673
2021-12-09,61.4379
2021-12-10,55.22875
2021-12-11,42.48366
2021-12-12,42.81045
2021-12-13,63.39869
2021-12-14,50.32679
2021-12-15,57.84313
2021-12-16,57.51633
2021-12-17,50.98039
2021-12-18,24.5098
2021-12-19,39.86928
2021-12-20,59.15032
2021-12-21,59.80392
2021-12-22,58.16993
2021-12-23,51.30718
2021-12-24,42.81045
2021-12-25,25.49019
2021-12-26,33.00653
2021-12-27,49.3464
2021-12-28,51.63398
2021-12-29,45.09803
2021-12-30,44.77124
2021-12-31,46.40522
2022-01-01,36.2745
2022-01-02,34.31372
2022-01-03,56.86274
2022-01-04,51.63398
2022-01-05,57.51633
2022-01-06,76.14379
2022-01-07,62.0915
2022-01-08,34.96732
2022-01-09,39.21568
2022-01-10,66.33986
2022-01-11,60.13071
2022-01-12,62.0915
2022-01-13,61.11111
2022-01-14,64.37908
2022-01-15,32.67973
2022-01-16,35.94771
2022-01-17,57.51633
2022-01-18,71.24183
2022-01-19,62.74509
2022-01-20,64.70588
2022-01-21,55.22875
2022-01-22,33.33333
2022-01-23,38.23529
2022-01-24,57.51633
2022-01-25,58.49673
2022-01-26,63.39869
2022-01-27,58.49673
2022-01-28,55.55555
2022-01-29,37.58169
2022-01-30,29.41176
2022-01-31,36.9281
2022-02-01,39.86928
2022-02-02,44.11764
2022-02-03,66.66666
2022-02-04,56.20915
2022-02-05,35.94771
2022-02-06,43.79084
2022-02-07,60.45751
2022-02-08,61.11111
2022-02-09,59.47712
2022-02-10,64.37908
2022-02-11,50.0
2022-02-12,37.58169
2022-02-13,33.98692
2022-02-14,61.11111
2022-02-15,65.35947
2022-02-16,66.33986
2022-02-17,65.68627
2022-02-18,54.57516
2022-02-19,32.02614
2022-02-20,42.81045
2022-02-21,64.70588
2022-02-22,73.8562
2022-02-23,64.70588
2022-02-24,62.74509
2022-02-25,52.94117
2022-02-26,29.08496
2022-02-27,29.73856
2022-02-28,62.0915
2022-03-01,46.40522
2022-03-02,47.71241
2022-03-03,59.47712
2022-03-04,52.94117
2022-03-05,40.52287
2022-03-06,43.46405
2022-03-07,62.0915
2022-03-08,59.80392
2022-03-09,37.90849
2022-03-10,58.16993
2022-03-11,53.59477
2022-03-12,37.2549
2022-03-13,46.07843
2022-03-14,64.05228
2022-03-15,55.88235
2022-03-16,65.03267
2022-03-17,60.45751
2022-03-18,49.3464
2022-03-19,34.96732
2022-03-20,39.86928
2022-03-21,62.74509
2022-03-22,69.28104
2022-03-23,60.78431
2022-03-24,54.57516
2022-03-25,48.36601
2022-03-26,34.31372
2022-03-27,43.79084
2022-03-28,59.15032
2022-03-29,64.70588
2022-03-30,57.84313
2022-03-31,58.16993
2022-04-01,53.59477
2022-04-02,33.00653
2022-04-03,38.88888
2022-04-04,56.53594
2022-04-05,57.18954
2022-04-06,59.15032
2022-04-07,49.0196
2022-04-08,48.03921
2022-04-09,36.2745
2022-04-10,36.6013
2022-04-11,56.86274
2022-04-12,63.07189
2022-04-13,56.20915
2022-04-14,65.35947
2022-04-15,50.0
2022-04-16,42.15686
2022-04-17,51.96078
2022-04-18,71.56862
2022-04-19,65.35947
2022-04-20,67.97385
2022-04-21,58.82352
2022-04-22,58.49673
2022-04-23,38.23529
2022-04-24,41.50326
2022-04-25,53.59477
2022-04-26,71.56862
2022-04-27,58.49673
2022-04-28,56.86274
2022-04-29,53.26797
2022-04-30,29.73856
2022-05-01,40.52287
2022-05-02,44.44444
2022-05-03,56.20915
2022-05-04,47.05882
2022-05-05,29.73856
2022-05-06,40.52287
2022-05-07,31.04575
2022-05-08,33.33333
2022-05-09,60.78431
2022-05-10,57.51633
2022-05-11,61.11111
2022-05-12,63.72549
2022-05-13,53.26797
2022-05-14,24.8366
2022-05-15,37.90849
2022-05-16,62.74509
2022-05-17,63.72549
2022-05-18,54.24836
2022-05-19,58.16993
2022-05-20,51.96078
2022-05-21,48.36601
2022-05-22,31.69934
2022-05-23,62.0915
2022-05-24,55.55555
2022-05-25,61.11111
2022-05-26,61.4379
2022-05-27,52.94117
2022-05-28,31.69934
2022-05-29,41.50326
2022-05-30,66.66666
2022-05-31,55.55555
2022-06-01,50.32679
2022-06-02,60.45751
2022-06-03,49.0196
2022-06-04,36.2745
2022-06-05,40.52287
2022-06-06,44.77124
2022-06-07,62.0915
2022-06-08,69.60784
2022-06-09,56.86274
2022-06-10,55.22875
2022-06-11,39.21568
2022-06-12,59.15032
2022-06-13,69.93464
2022-06-14,65.68627
2022-06-15,67.97385
2022-06-16,79.08496
2022-06-17,65.03267
2022-06-18,38.88888
2022-06-19,46.73202
2022-06-20,62.74509
2022-06-21,64.05228
2022-06-22,70.26143
2022-06-23,64.37908
2022-06-24,55.55555
2022-06-25,38.56209
2022-06-26,40.19607
2022-06-27,64.70588
2022-06-28,59.80392
2022-06-29,71.89542
2022-06-30,55.88235
2022-07-01,42.48366
2022-07-02,35.29411
2022-07-03,39.54248
2022-07-04,58.49673
2022-07-05,59.47712
2022-07-06,54.57516
2022-07-07,51.30718
2022-07-08,46.40522
2022-07-09,32.02614
2022-07-10,33.98692
2022-07-11,55.55555
2022-07-12,53.92156
2022-07-13,53.26797
2022-07-14,61.4379
2022-07-15,47.05882
2022-07-16,27.77777
2022-07-17,35.29411
2022-07-18,53.92156
2022-07-19,51.96078
2022-07-20,59.15032
2022-07-21,64.05228
2022-07-22,43.79084
2022-07-23,32.02614
2022-07-24,28.43137
2022-07-25,58.16993
2022-07-26,56.86274
2022-07-27,56.20915
2022-07-28,55.88235
2022-07-29,46.73202
2022-07-30,26.79738
2022-07-31,35.62091
2022-08-01,55.22875
2022-08-02,50.0
2022-08-03,52.61437
2022-08-04,52.28758
2022-08-05,45.75163
2022-08-06,35.29411
2022-08-07,40.52287
2022-08-08,53.26797
2022-08-09,51.30718
2022-08-10,63.39869
2022-08-11,54.90196
2022-08-12,51.96078
2022-08-13,28.43137
2022-08-14,25.16339
2022-08-15,44.77124
2022-08-16,53.59477
2022-08-17,61.4379
2022-08-18,51.30718
2022-08-19,60.13071
2022-08-20,35.29411
2022-08-21,41.50326
2022-08-22,54.90196
2022-08-23,48.36601
2022-08-24,67.64705
2022-08-25,67.64705
2022-08-26,49.3464
2022-08-27,29.73856
2022-08-28,39.86928
2022-08-29,55.55555
2022-08-30,55.22875
2022-08-31,58.82352
2022-09-01,62.4183
2022-09-02,54.24836
2022-09-03,30.39215
2022-09-04,42.81045
2022-09-05,57.84313
2022-09-06,63.39869
2022-09-07,48.36601
2022-09-08,56.86274
2022-09-09,28.43137
2022-09-10,31.69934
2022-09-11,31.04575
2022-09-12,43.79084
2022-09-13,70.91503
2022-09-14,66.33986
2022-09-15,66.33986
2022-09-16,65.35947
2022-09-17,33.66013
2022-09-18,44.11764
2022-09-19,59.47712
2022-09-20,60.45751
2022-09-21,51.30718
2022-09-22,60.78431
2022-09-23,56.86274
2022-09-24,37.2549
2022-09-25,49.6732
2022-09-26,78.10457
2022-09-27,66.33986
2022-09-28,58.82352
2022-09-29,57.18954
2022-09-30,54.90196
2022-10-01,39.86928
2022-10-02,36.9281
2022-10-03,43.79084
2022-10-04,71.89542
2022-10-05,64.05228
2022-10-06,62.0915
2022-10-07,53.59477
2022-10-08,36.2745
2022-10-09,35.62091
2022-10-10,41.17647
2022-10-11,65.03267
2022-10-12,69.28104
2022-10-13,63.39869
2022-10-14,57.84313
2022-10-15,42.48366
2022-10-16,47.05882
2022-10-17,74.8366
2022-10-18,65.68627
2022-10-19,74.183
2022-10-20,74.183
2022-10-21,64.05228
2022-10-22,42.48366
2022-10-23,50.32679
2022-10-24,82.35294
2022-10-25,71.56862
2022-10-26,71.56862
2022-10-27,71.89542
2022-10-28,65.03267
2022-10-29,39.21568
2022-10-30,40.19607
2022-10-31,70.91503
2022-11-01,64.70588
2022-11-02,60.45751
2022-11-03,68.95424
2022-11-04,53.26797
2022-11-05,35.29411
2022-11-06,42.81045
2022-11-07,58.82352
2022-11-08,70.91503
2022-11-09,73.8562
2022-11-10,70.26143
2022-11-11,54.90196
2022-11-12,37.90849
2022-11-13,41.83006
2022-11-14,63.07189
2022-11-15,63.39869
2022-11-16,62.4183
2022-11-17,68.95424
2022-11-18,57.84313
2022-11-19,36.2745
2022-11-20,46.07843
2022-11-21,64.37908
2022-11-22,64.05228
2022-11-23,66.01307
2022-11-24,62.0915
2022-11-25,59.47712
2022-11-26,42.48366
2022-11-27,54.24836
2022-11-28,66.33986
2022-11-29,66.66666
2022-11-30,76.14379
2022-12-01,62.4183
2022-12-02,58.49673
2022-12-03,32.67973
2022-12-04,52.61437
2022-12-05,68.62745
2022-12-06,57.51633
2022-12-07,61.11111
2022-12-08,70.91503
2022-12-09,59.15032
2022-12-10,39.86928
2022-12-11,47.71241
2022-12-12,73.8562
2022-12-13,73.52941
2022-12-14,74.5098
2022-12-15,95.09803
2022-12-16,55.88235
2022-12-17,34.31372
2022-12-18,43.13725
2022-12-19,55.88235
2022-12-20,62.74509
2022-12-21,62.74509
2022-12-22,49.0196
2022-12-23,50.65359
2022-12-24,32.35294
2022-12-25,37.90849
2022-12-26,52.94117
2022-12-27,62.4183
2022-12-28,62.0915
2022-12-29,55.88235
2022-12-30,49.0196
2022-12-31,32.67973
2023-01-01,30.71895
2023-01-02,61.7647
2023-01-03,57.51633
2023-01-04,60.78431
2023-01-05,66.33986
2023-01-06,51.30718
2023-01-07,33.98692
2023-01-08,41.50326
2023-01-09,56.86274
2023-01-10,71.24183
2023-01-11,68.95424
2023-01-12,55.22875
2023-01-13,58.82352
2023-01-14,34.31372
2023-01-15,34.64052
2023-01-16,61.7647
2023-01-17,74.183
2023-01-18,62.74509
2023-01-19,66.33986
2023-01-20,46.73202
2023-01-21,33.98692
2023-01-22,31.69934
2023-01-23,33.66013
2023-01-24,35.94771
2023-01-25,62.4183
2023-01-26,53.92156
2023-01-27,55.22875
2023-01-28,35.94771
2023-01-29,32.35294
2023-01-30,63.39869
2023-01-31,67.32026
2023-02-01,71.56862
2023-02-02,58.49673
2023-02-03,62.4183
2023-02-04,37.90849
2023-02-05,37.2549
2023-02-06,63.39869
2023-02-07,70.26143
2023-02-08,69.60784
2023-02-09,62.0915
2023-02-10,57.84313
2023-02-11,40.52287
2023-02-12,43.79084
2023-02-13,67.32026
2023-02-14,62.0915
2023-02-15,71.89542
2023-02-16,65.68627
2023-02-17,57.18954
2023-02-18,34.96732
2023-02-19,40.52287
2023-02-20,56.86274
2023-02-21,59.80392
2023-02-22,68.30065
2023-02-23,60.45751
2023-02-24,60.78431
2023-02-25,30.71895
2023-02-26,35.62091
2023-02-27,51.63398
2023-02-28,56.86274
2023-03-01,39.21568
2023-03-02,48.69281
2023-03-03,53.26797
2023-03-04,35.94771
2023-03-05,34.64052
2023-03-06,62.0915
2023-03-07,58.16993
2023-03-08,62.4183
2023-03-09,64.70588
2023-03-10,55.22875
2023-03-11,43.13725
2023-03-12,45.75163
2023-03-13,75.81699
2023-03-14,62.0915
2023-03-15,59.15032
2023-03-16,60.45751
2023-03-17,63.39869
2023-03-18,44.11764
2023-03-19,47.05882
2023-03-20,60.78431
2023-03-21,65.35947
2023-03-22,56.86274
2023-03-23,58.49673
2023-03-24,58.16993
2023-03-25,36.2745
2023-03-26,39.54248
2023-03-27,63.07189
2023-03-28,65.35947
2023-03-29,57.84313
2023-03-30,67.32026
2023-03-31,67.97385
2023-04-01,38.23529
2023-04-02,40.52287
2023-04-03,60.45751
2023-04-04,71.24183
2023-04-05,66.33986
2023-04-06,59.15032
2023-04-07,63.72549
2023-04-08,34.31372
2023-04-09,50.32679
2023-04-10,64.37908
2023-04-11,63.07189
2023-04-12,73.8562
2023-04-13,70.26143
2023-04-14,72.54901
2023-04-15,43.13725
2023-04-16,47.05882
2023-04-17,66.01307
2023-04-18,73.52941
2023-04-19,71.24183
2023-04-20,66.01307
2023-04-21,54.57516
2023-04-22,40.19607
2023-04-23,50.32679
2023-04-24,62.0915
2023-04-25,63.39869
2023-04-26,54.24836
2023-04-27,64.70588
2023-04-28,49.6732
2023-04-29,37.2549
2023-04-30,38.88888
2023-05-01,39.54248
2023-05-02,58.49673
2023-05-03,49.3464
2023-05-04,50.98039
2023-05-05,31.04575
2023-05-06,33.33333
2023-05-07,40.84967
2023-05-08,61.7647
2023-05-09,62.74509
2023-05-10,67.32026
2023-05-11,58.49673
2023-05-12,52.61437
2023-05-13,27.45098
2023-05-14,34.96732
2023-05-15,59.15032
2023-05-16,59.47712
2023-05-17,69.60784
2023-05-18,61.4379
2023-05-19,50.65359
2023-05-20,35.62091
2023-05-21,40.52287
2023-05-22,55.55555
2023-05-23,52.61437
2023-05-24,68.30065
2023-05-25,55.88235
2023-05-26,47.05882
2023-05-27,36.2745
2023-05-28,35.29411
2023-05-29,46.07843
