date,매매
2022-02-05,57.64158
2022-02-06,66.6408
2022-02-07,75.56245
2022-02-08,67.88207
2022-02-09,71.76105
2022-02-10,69.35608
2022-02-11,65.94259
2022-02-12,65.32195
2022-02-13,62.68425
2022-02-14,73.31264
2022-02-15,75.40729
2022-02-16,72.84716
2022-02-17,68.42513
2022-02-18,69.35608
2022-02-19,59.19317
2022-02-20,66.17532
2022-02-21,72.76958
2022-02-22,65.86501
2022-02-23,70.90768
2022-02-24,68.34755
2022-02-25,59.42591
2022-02-26,53.91776
2022-02-27,60.35686
2022-02-28,63.14972
2022-03-01,59.96896
2022-03-02,56.63304
2022-03-03,58.57253
2022-03-04,57.09852
2022-03-05,49.65089
2022-03-06,52.05585
2022-03-07,59.19317
2022-03-08,57.33126
2022-03-09,45.22885
2022-03-10,60.5896
2022-03-11,61.67571
2022-03-12,58.88285
2022-03-13,59.58107
2022-03-14,64.54615
2022-03-15,61.98603
2022-03-16,67.49418
2022-03-17,64.93405
2022-03-18,61.21024
2022-03-19,57.25368
2022-03-20,57.09852
2022-03-21,65.63227
2022-03-22,67.49418
2022-03-23,68.58029
2022-03-24,69.04577
2022-03-25,64.62373
2022-03-26,58.02948
2022-03-27,66.6408
2022-03-28,68.73545
2022-03-29,70.0543
2022-03-30,69.04577
2022-03-31,66.71838
2022-04-01,60.2017
2022-04-02,60.43444
2022-04-03,57.9519
2022-04-04,62.99456
2022-04-05,62.91698
2022-04-06,61.59813
2022-04-07,66.6408
2022-04-08,60.74476
2022-04-09,45.0737
2022-04-10,58.02948
2022-04-11,62.99456
2022-04-12,59.50349
2022-04-13,63.92552
2022-04-14,63.6152
2022-04-15,59.8138
2022-04-16,53.45228
2022-04-17,56.63304
2022-04-18,67.26144
2022-04-19,67.10628
2022-04-20,62.21877
2022-04-21,56.86578
2022-04-22,62.37393
2022-04-23,52.98681
2022-04-24,54.5384
2022-04-25,69.12335
2022-04-26,64.391
2022-04-27,63.53762
2022-04-28,58.96043
2022-04-29,53.91776
2022-04-30,45.46159
2022-05-01,49.10783
2022-05-02,62.83941
2022-05-03,60.5896
2022-05-04,59.11559
2022-05-05,53.91776
2022-05-06,53.84018
2022-05-07,49.80605
2022-05-08,52.67649
2022-05-09,67.95965
2022-05-10,62.68425
2022-05-11,66.56322
2022-05-12,59.50349
2022-05-13,57.9519
2022-05-14,46.00465
2022-05-15,58.57253
2022-05-16,60.9775
2022-05-17,63.53762
2022-05-18,57.48642
2022-05-19,65.86501
2022-05-20,54.38324
2022-05-21,52.52133
2022-05-22,49.88363
2022-05-23,63.46004
2022-05-24,60.82234
2022-05-25,63.14972
2022-05-26,62.45151
2022-05-27,60.74476
2022-05-28,48.87509
2022-05-29,59.19317
2022-05-30,68.26997
2022-05-31,66.02017
2022-06-01,55.70209
2022-06-02,59.34833
2022-06-03,59.58107
2022-06-04,52.21101
2022-06-05,50.03878
2022-06-06,59.42591
2022-06-07,62.91698
2022-06-08,60.82234
2022-06-09,58.96043
2022-06-10,59.73622
2022-06-11,51.90069
2022-06-12,60.27928
2022-06-13,62.52909
2022-06-14,62.60667
2022-06-15,67.26144
2022-06-16,65.24437
2022-06-17,58.65011
2022-06-18,51.43522
2022-06-19,57.564
2022-06-20,66.87354
2022-06-21,65.94259
2022-06-22,59.42591
2022-06-23,63.69278
2022-06-24,56.24515
2022-06-25,51.82311
2022-06-26,51.28006
2022-06-27,65.70985
2022-06-28,61.59813
2022-06-29,55.85725
2022-06-30,56.7882
2022-07-01,51.35764
2022-07-02,43.67726
2022-07-03,49.10783
2022-07-04,65.78743
2022-07-05,66.17532
2022-07-06,62.37393
2022-07-07,63.6152
2022-07-08,56.7882
2022-07-09,46.00465
2022-07-10,50.50426
2022-07-11,62.06361
2022-07-12,59.65865
2022-07-13,58.41737
2022-07-14,64.15826
2022-07-15,56.47788
2022-07-16,47.94414
2022-07-17,49.26299
2022-07-18,60.43444
2022-07-19,62.14119
2022-07-20,58.18463
2022-07-21,58.33979
2022-07-22,55.39177
2022-07-23,46.78044
2022-07-24,49.88363
2022-07-25,62.83941
2022-07-26,59.50349
2022-07-27,55.70209
2022-07-28,63.38246
2022-07-29,57.33126
2022-07-30,43.91
2022-07-31,48.33204
2022-08-01,58.33979
2022-08-02,57.9519
2022-08-03,57.79674
2022-08-04,60.74476
2022-08-05,52.36617
2022-08-06,43.21179
2022-08-07,56.01241
2022-08-08,59.96896
2022-08-09,56.32273
2022-08-10,61.59813
2022-08-11,63.30488
2022-08-12,55.62451
2022-08-13,48.0993
2022-08-14,52.44375
2022-08-15,51.66795
2022-08-16,66.79596
2022-08-17,60.2017
2022-08-18,59.42591
2022-08-19,57.1761
2022-08-20,50.58184
2022-08-21,55.62451
2022-08-22,70.8301
2022-08-23,67.18386
2022-08-24,63.38246
2022-08-25,61.90845
2022-08-26,60.04654
2022-08-27,50.737
2022-08-28,52.28859
2022-08-29,65.86501
2022-08-30,57.564
2022-08-31,55.77967
2022-09-01,58.49495
2022-09-02,52.44375
2022-09-03,49.72847
2022-09-04,47.40108
2022-09-05,57.02094
2022-09-06,53.3747
2022-09-07,49.88363
2022-09-08,46.85802
2022-09-09,37.93638
2022-09-10,44.76338
2022-09-11,46.62529
2022-09-12,57.564
2022-09-13,66.09775
2022-09-14,62.06361
2022-09-15,63.84794
2022-09-16,59.96896
2022-09-17,52.36617
2022-09-18,57.87432
2022-09-19,69.43366
2022-09-20,61.98603
2022-09-21,65.08921
2022-09-22,67.10628
2022-09-23,55.70209
2022-09-24,47.63382
2022-09-25,48.95267
2022-09-26,63.69278
2022-09-27,62.60667
2022-09-28,63.38246
2022-09-29,55.46935
2022-09-30,53.60744
2022-10-01,47.7114
2022-10-02,47.47866
2022-10-03,57.25368
2022-10-04,64.15826
2022-10-05,62.29635
2022-10-06,60.9775
2022-10-07,52.59891
2022-10-08,41.58262
2022-10-09,50.58184
2022-10-10,53.7626
2022-10-11,62.99456
2022-10-12,60.12412
2022-10-13,63.69278
2022-10-14,57.71916
2022-10-15,52.83165
2022-10-16,56.08999
2022-10-17,62.99456
2022-10-18,62.83941
2022-10-19,67.10628
2022-10-20,59.8138
2022-10-21,56.7882
2022-10-22,48.40961
2022-10-23,54.30566
2022-10-24,64.31342
2022-10-25,64.62373
2022-10-26,65.70985
2022-10-27,60.43444
2022-10-28,52.67649
2022-10-29,53.52986
2022-10-30,45.38401
2022-10-31,57.48642
2022-11-01,56.55546
2022-11-02,56.01241
2022-11-03,61.36539
2022-11-04,52.44375
2022-11-05,44.99612
2022-11-06,49.49573
2022-11-07,59.89138
2022-11-08,55.85725
2022-11-09,56.7882
2022-11-10,60.04654
2022-11-11,52.05585
2022-11-12,46.23739
2022-11-13,52.28859
2022-11-14,64.391
2022-11-15,60.66718
2022-11-16,59.34833
2022-11-17,58.26221
2022-11-18,51.43522
2022-11-19,45.84949
2022-11-20,46.08223
2022-11-21,55.77967
2022-11-22,56.08999
2022-11-23,58.33979
2022-11-24,53.99534
2022-11-25,54.1505
2022-11-26,42.28083
2022-11-27,44.84096
2022-11-28,54.69356
2022-11-29,54.84871
2022-11-30,48.95267
2022-12-01,49.49573
2022-12-02,49.34057
2022-12-03,35.45384
2022-12-04,45.38401
2022-12-05,48.25446
2022-12-06,49.26299
2022-12-07,56.7882
2022-12-08,51.59038
2022-12-09,46.9356
2022-12-10,43.59968
2022-12-11,52.05585
2022-12-12,59.96896
2022-12-13,56.63304
2022-12-14,54.46082
2022-12-15,51.90069
2022-12-16,51.74553
2022-12-17,43.44453
2022-12-18,47.01318
2022-12-19,53.21955
2022-12-20,58.26221
2022-12-21,56.40031
2022-12-22,53.3747
2022-12-23,46.31497
2022-12-24,37.00543
2022-12-25,39.64313
2022-12-26,55.00387
2022-12-27,52.67649
2022-12-28,55.46935
2022-12-29,49.49573
2022-12-30,48.71993
2022-12-31,42.43599
2023-01-01,45.92707
2023-01-02,65.78743
2023-01-03,67.18386
2023-01-04,61.52055
2023-01-05,59.03801
2023-01-06,58.80527
2023-01-07,53.91776
2023-01-08,59.50349
2023-01-09,70.28704
2023-01-10,61.28782
2023-01-11,67.4166
2023-01-12,67.18386
2023-01-13,55.54693
2023-01-14,54.61598
2023-01-15,51.97827
2023-01-16,73.00232
2023-01-17,66.2529
2023-01-18,61.52055
2023-01-19,62.91698
2023-01-20,52.13343
2023-01-21,45.53917
2023-01-22,46.62529
2023-01-23,59.96896
2023-01-24,57.9519
2023-01-25,71.91621
2023-01-26,68.34755
2023-01-27,63.14972
2023-01-28,53.3747
2023-01-29,66.71838
2023-01-30,75.87276
2023-01-31,76.18308
2023-02-01,69.74398
2023-02-02,71.52831
2023-02-03,67.18386
2023-02-04,63.2273
2023-02-05,59.8138
2023-02-06,70.28704
2023-02-07,73.77812
2023-02-08,76.41582
2023-02-09,68.81303
2023-02-10,70.13188
2023-02-11,66.17532
2023-02-12,61.52055
2023-02-13,75.25213
2023-02-14,77.34678
2023-02-15,69.04577
2023-02-16,67.57176
2023-02-17,60.89992
2023-02-18,62.06361
2023-02-19,60.5896
2023-02-20,67.72692
2023-02-21,73.23506
2023-02-22,67.72692
2023-02-23,68.73545
2023-02-24,67.0287
2023-02-25,51.90069
2023-02-26,54.22808
2023-02-27,69.12335
2023-02-28,61.52055
2023-03-01,58.57253
2023-03-02,67.0287
2023-03-03,55.46935
2023-03-04,52.44375
2023-03-05,54.5384
2023-03-06,63.30488
2023-03-07,61.21024
2023-03-08,59.89138
2023-03-09,68.26997
2023-03-10,56.71062
2023-03-11,51.28006
2023-03-12,52.05585
2023-03-13,66.48564
2023-03-14,63.69278
2023-03-15,64.0031
2023-03-16,65.70985
2023-03-17,57.48642
2023-03-18,53.06439
2023-03-19,53.7626
2023-03-20,67.88207
2023-03-21,64.0031
2023-03-22,62.29635
2023-03-23,59.03801
2023-03-24,56.47788
2023-03-25,53.84018
2023-03-26,57.09852
2023-03-27,61.05508
2023-03-28,63.07214
2023-03-29,58.80527
2023-03-30,62.68425
2023-03-31,57.48642
2023-04-01,44.6858
2023-04-02,52.98681
2023-04-03,61.44297
2023-04-04,62.37393
2023-04-05,59.8138
2023-04-06,59.73622
2023-04-07,53.99534
2023-04-08,49.65089
2023-04-09,57.02094
2023-04-10,66.48564
2023-04-11,65.94259
2023-04-12,60.66718
2023-04-13,61.90845
2023-04-14,60.74476
2023-04-15,55.31419
2023-04-16,58.88285
2023-04-17,61.98603
2023-04-18,71.06283
2023-04-19,68.34755
2023-04-20,65.78743
2023-04-21,56.7882
2023-04-22,48.71993
2023-04-23,56.55546
2023-04-24,65.32195
2023-04-25,66.17532
2023-04-26,62.99456
2023-04-27,58.02948
2023-04-28,55.77967
2023-04-29,46.31497
2023-04-30,48.71993
2023-05-01,57.25368
2023-05-02,62.91698
2023-05-03,58.02948
2023-05-04,56.40031
2023-05-05,50.27152
2023-05-06,44.99612
2023-05-07,49.26299
2023-05-08,61.05508
2023-05-09,61.05508
2023-05-10,55.93483
2023-05-11,59.50349
2023-05-12,56.40031
2023-05-13,51.1249
2023-05-14,51.28006
2023-05-15,60.2017
2023-05-16,64.46858
2023-05-17,63.6152
2023-05-18,60.51202
2023-05-19,52.83165
2023-05-20,47.47866
2023-05-21,54.1505
2023-05-22,62.45151
2023-05-23,61.44297
2023-05-24,62.45151
2023-05-25,60.35686
2023-05-26,53.68502
2023-05-27,44.84096
2023-05-28,41.73778
2023-05-29,49.57331
