date,14K금시세
2020-10-30,33.09371
2020-10-31,30.16506
2020-11-01,28.14164
2020-11-02,31.76251
2020-11-03,30.51118
2020-11-04,35.06389
2020-11-05,34.02555
2020-11-06,35.33013
2020-11-07,34.77103
2020-11-08,31.17678
2020-11-09,34.15867
2020-11-10,35.06389
2020-11-11,34.42492
2020-11-12,36.63471
2020-11-13,32.96059
2020-11-14,34.71778
2020-11-15,31.17678
2020-11-16,37.30031
2020-11-17,34.05218
2020-11-18,37.99254
2020-11-19,32.00212
2020-11-20,29.1001
2020-11-21,30.19169
2020-11-22,32.21512
2020-11-23,32.80085
2020-11-24,34.61128
2020-11-25,33.38658
2020-11-26,36.2886
2020-11-27,30.51118
2020-11-28,32.34824
2020-11-29,26.83706
2020-11-30,35.25026
2020-12-01,32.05537
2020-12-02,36.20873
2020-12-03,35.91586
2020-12-04,34.58466
2020-12-05,31.84238
2020-12-06,30.03194
2020-12-07,33.86581
2020-12-08,34.98402
2020-12-09,34.98402
2020-12-10,33.65282
2020-12-11,35.33013
2020-12-12,31.38977
2020-12-13,29.52609
2020-12-14,36.44834
2020-12-15,34.26517
2020-12-16,36.10223
2020-12-17,31.28328
2020-12-18,32.40149
2020-12-19,30.29818
2020-12-20,29.81895
2020-12-21,34.87752
2020-12-22,32.61448
2020-12-23,35.88924
2020-12-24,37.75292
2020-12-25,33.83919
2020-12-26,40.09584
2020-12-27,37.96592
2020-12-28,40.68157
2020-12-29,37.64643
2020-12-30,35.64962
2020-12-31,31.33652
2021-01-01,26.97018
2021-01-02,34.71778
2021-01-03,32.96059
2021-01-04,36.44834
2021-01-05,37.6198
2021-01-06,36.31522
2021-01-07,34.15867
2021-01-08,30.16506
2021-01-09,36.02236
2021-01-10,33.91906
2021-01-11,35.11714
2021-01-12,36.04898
2021-01-13,36.36847
2021-01-14,39.13738
2021-01-15,39.08413
2021-01-16,36.82108
2021-01-17,36.52822
2021-01-18,39.74973
2021-01-19,38.15228
2021-01-20,38.92438
2021-01-21,37.35356
2021-01-22,35.94249
2021-01-23,37.46006
2021-01-24,37.27369
2021-01-25,42.8115
2021-01-26,39.9361
2021-01-27,40.04259
2021-01-28,34.77103
2021-01-29,36.47497
2021-01-30,37.03407
2021-01-31,36.66134
2021-02-01,41.45367
2021-02-02,39.00425
2021-02-03,35.01064
2021-02-04,35.64962
2021-02-05,34.90415
2021-02-06,37.03407
2021-02-07,36.76783
2021-02-08,38.17891
2021-02-09,36.34185
2021-02-10,33.04046
2021-02-11,26.43769
2021-02-12,23.50905
2021-02-13,29.15335
2021-02-14,32.02875
2021-02-15,41.79978
2021-02-16,37.69968
2021-02-17,34.77103
2021-02-18,35.09052
2021-02-19,38.73801
2021-02-20,39.53674
2021-02-21,35.03727
2021-02-22,36.31522
2021-02-23,36.60809
2021-02-24,33.97231
2021-02-25,32.8541
2021-02-26,31.2034
2021-02-27,35.35676
2021-02-28,31.89563
2021-03-01,31.94888
2021-03-02,31.44302
2021-03-03,32.77422
2021-03-04,34.61128
2021-03-05,33.86581
2021-03-06,35.17039
2021-03-07,30.75079
2021-03-08,33.70607
2021-03-09,33.65282
2021-03-10,34.82428
2021-03-11,34.58466
2021-03-12,35.22364
2021-03-13,37.67305
2021-03-14,34.63791
2021-03-15,35.96911
2021-03-16,33.94568
2021-03-17,34.34504
2021-03-18,32.82747
2021-03-19,36.20873
2021-03-20,33.89243
2021-03-21,32.7476
2021-03-22,36.90095
2021-03-23,33.65282
2021-03-24,31.84238
2021-03-25,30.6443
2021-03-26,32.42811
2021-03-27,34.98402
2021-03-28,31.23003
2021-03-29,33.3067
2021-03-30,33.97231
2021-03-31,34.29179
2021-04-01,33.20021
2021-04-02,32.42811
2021-04-03,32.26837
2021-04-04,29.07348
2021-04-05,32.7476
2021-04-06,33.62619
2021-04-07,32.6411
2021-04-08,33.25346
2021-04-09,34.15867
2021-04-10,34.53141
2021-04-11,32.10862
2021-04-12,32.37486
2021-04-13,32.26837
2021-04-14,33.49307
2021-04-15,33.4132
2021-04-16,33.46645
2021-04-17,32.48136
2021-04-18,29.47284
2021-04-19,33.38658
2021-04-20,35.01064
2021-04-21,37.96592
2021-04-22,31.76251
2021-04-23,32.13525
2021-04-24,34.1853
2021-04-25,31.84238
2021-04-26,34.55804
2021-04-27,35.09052
2021-04-28,33.22683
2021-04-29,31.9755
2021-04-30,32.16187
2021-05-01,31.81576
2021-05-02,29.52609
2021-05-03,33.94568
2021-05-04,32.10862
2021-05-05,34.34504
2021-05-06,33.89243
2021-05-07,33.91906
2021-05-08,33.83919
2021-05-09,32.082
2021-05-10,34.05218
2021-05-11,34.02555
2021-05-12,35.48988
2021-05-13,36.20873
2021-05-14,33.97231
2021-05-15,33.91906
2021-05-16,32.56123
2021-05-17,38.79126
2021-05-18,36.3951
2021-05-19,39.77635
2021-05-20,39.98935
2021-05-21,40.89456
2021-05-22,39.21725
2021-05-23,34.15867
2021-05-24,39.8296
2021-05-25,38.28541
2021-05-26,35.70287
2021-05-27,41.45367
2021-05-28,36.36847
2021-05-29,36.84771
2021-05-30,33.38658
2021-05-31,36.55484
2021-06-01,40.46858
2021-06-02,38.95101
2021-06-03,34.1853
2021-06-04,38.04579
2021-06-05,40.17571
2021-06-06,34.8509
2021-06-07,36.42172
2021-06-08,36.98083
2021-06-09,36.92758
2021-06-10,35.30351
2021-06-11,35.83599
2021-06-12,37.56656
2021-06-13,31.869
2021-06-14,34.98402
2021-06-15,35.80937
2021-06-16,36.2886
2021-06-17,36.42172
2021-06-18,34.39829
2021-06-19,33.04046
2021-06-20,31.46964
2021-06-21,35.5165
2021-06-22,34.63791
2021-06-23,35.27689
2021-06-24,37.53993
2021-06-25,34.13205
2021-06-26,34.13205
2021-06-27,30.83067
2021-06-28,34.31842
2021-06-29,32.10862
2021-06-30,35.72949
2021-07-01,34.29179
2021-07-02,33.49307
2021-07-03,34.55804
2021-07-04,31.44302
2021-07-05,34.7444
2021-07-06,35.27689
2021-07-07,31.3099
2021-07-08,34.13205
2021-07-09,34.50479
2021-07-10,34.47816
2021-07-11,35.623
2021-07-12,35.56975
2021-07-13,35.09052
2021-07-14,38.79126
2021-07-15,35.17039
2021-07-16,35.96911
2021-07-17,33.62619
2021-07-18,31.23003
2021-07-19,35.64962
2021-07-20,35.38338
2021-07-21,33.43982
2021-07-22,32.90734
2021-07-23,33.28008
2021-07-24,33.86581
2021-07-25,29.60596
2021-07-26,36.02236
2021-07-27,35.54313
2021-07-28,33.25346
2021-07-29,31.68264
2021-07-30,31.76251
2021-07-31,32.00212
2021-08-01,30.96379
2021-08-02,28.00851
2021-08-03,29.7657
2021-08-04,29.8722
2021-08-05,33.57294
2021-08-06,33.43982
2021-08-07,34.50479
2021-08-08,30.32481
2021-08-09,34.37167
2021-08-10,34.02555
2021-08-11,35.72949
2021-08-12,36.9542
2021-08-13,34.8509
2021-08-14,35.64962
2021-08-15,30.21831
2021-08-16,33.54632
2021-08-17,36.52822
2021-08-18,34.55804
2021-08-19,38.01916
2021-08-20,35.35676
2021-08-21,32.90734
2021-08-22,31.38977
2021-08-23,35.03727
2021-08-24,33.65282
2021-08-25,33.59957
2021-08-26,34.55804
2021-08-27,35.5165
2021-08-28,34.05218
2021-08-29,33.89243
2021-08-30,34.05218
2021-08-31,31.4164
2021-09-01,33.33333
2021-09-02,32.53461
2021-09-03,31.81576
2021-09-04,36.23535
2021-09-05,30.13844
2021-09-06,30.72417
2021-09-07,30.72417
2021-09-08,31.76251
2021-09-09,32.37486
2021-09-10,31.25665
2021-09-11,35.38338
2021-09-12,31.62939
2021-09-13,33.22683
2021-09-14,32.7476
2021-09-15,31.57614
2021-09-16,31.17678
2021-09-17,31.62939
2021-09-18,29.17997
2021-09-19,25.79872
2021-09-20,20.44728
2021-09-21,20.52715
2021-09-22,27.15654
2021-09-23,36.1821
2021-09-24,35.01064
2021-09-25,33.20021
2021-09-26,33.04046
2021-09-27,34.71778
2021-09-28,31.60276
2021-09-29,28.78061
2021-09-30,32.66773
2021-10-01,29.9787
2021-10-02,34.53141
2021-10-03,33.12034
2021-10-04,33.09371
2021-10-05,34.93077
2021-10-06,33.75931
2021-10-07,31.44302
2021-10-08,30.29818
2021-10-09,31.89563
2021-10-10,29.60596
2021-10-11,35.17039
2021-10-12,34.79765
2021-10-13,33.83919
2021-10-14,37.51331
2021-10-15,31.57614
2021-10-16,32.02875
2021-10-17,25.39936
2021-10-18,31.70926
2021-10-19,30.32481
2021-10-20,27.98189
2021-10-21,28.64749
2021-10-22,31.07028
2021-10-23,29.60596
2021-10-24,28.16826
2021-10-25,35.59637
2021-10-26,29.2066
2021-10-27,29.60596
2021-10-28,29.02023
2021-10-29,28.14164
2021-10-30,27.20979
2021-10-31,26.19808
2021-11-01,30.59105
2021-11-02,31.25665
2021-11-03,29.15335
2021-11-04,28.40788
2021-11-05,29.79233
2021-11-06,28.59424
2021-11-07,27.12992
2021-11-08,29.36634
2021-11-09,29.02023
2021-11-10,30.5378
2021-11-11,30.16506
2021-11-12,29.60596
2021-11-13,31.09691
2021-11-14,27.28966
2021-11-15,35.14376
2021-11-16,33.99893
2021-11-17,33.06709
2021-11-18,31.60276
2021-11-19,32.10862
2021-11-20,30.99041
2021-11-21,29.25985
2021-11-22,31.94888
2021-11-23,33.73269
2021-11-24,30.77742
2021-11-25,31.33652
2021-11-26,30.93716
2021-11-27,29.23322
2021-11-28,30.85729
2021-11-29,35.72949
2021-11-30,31.04366
2021-12-01,30.85729
2021-12-02,32.082
2021-12-03,30.88391
2021-12-04,27.98189
2021-12-05,28.14164
2021-12-06,33.89243
2021-12-07,31.28328
2021-12-08,33.49307
2021-12-09,31.44302
2021-12-10,31.46964
2021-12-11,32.80085
2021-12-12,32.082
2021-12-13,34.69116
2021-12-14,34.47816
2021-12-15,33.25346
2021-12-16,32.72097
2021-12-17,29.57933
2021-12-18,27.7689
2021-12-19,29.44621
2021-12-20,37.53993
2021-12-21,36.31522
2021-12-22,35.64962
2021-12-23,35.80937
2021-12-24,36.02236
2021-12-25,32.93397
2021-12-26,31.49627
2021-12-27,32.77422
2021-12-28,33.89243
2021-12-29,34.8509
2021-12-30,32.58785
2021-12-31,30.83067
2022-01-01,27.7689
2022-01-02,30.5378
2022-01-03,36.02236
2022-01-04,32.82747
2022-01-05,33.12034
2022-01-06,33.5197
2022-01-07,35.96911
2022-01-08,36.12886
2022-01-09,34.7444
2022-01-10,36.84771
2022-01-11,35.623
2022-01-12,33.65282
2022-01-13,32.61448
2022-01-14,33.3067
2022-01-15,36.10223
2022-01-16,30.91054
2022-01-17,35.88924
2022-01-18,32.6411
2022-01-19,32.56123
2022-01-20,33.04046
2022-01-21,32.80085
2022-01-22,36.63471
2022-01-23,33.12034
2022-01-24,34.47816
2022-01-25,35.78274
2022-01-26,35.48988
2022-01-27,38.87113
2022-01-28,33.01384
2022-01-29,31.09691
2022-01-30,27.18317
2022-01-31,20.39403
2022-02-01,25.13312
2022-02-02,30.48455
2022-02-03,37.19382
2022-02-04,36.82108
2022-02-05,38.20553
2022-02-06,35.72949
2022-02-07,36.2886
2022-02-08,35.38338
2022-02-09,36.07561
2022-02-10,35.64962
2022-02-11,35.22364
2022-02-12,36.47497
2022-02-13,33.33333
2022-02-14,37.22044
2022-02-15,40.01597
2022-02-16,35.67625
2022-02-17,36.63471
2022-02-18,36.58146
2022-02-19,37.99254
2022-02-20,33.35995
2022-02-21,38.12566
2022-02-22,36.74121
2022-02-23,36.87433
2022-02-24,47.47071
2022-02-25,40.28221
2022-02-26,38.57827
2022-02-27,36.2886
2022-02-28,38.81789
2022-03-01,36.36847
2022-03-02,40.46858
2022-03-03,35.56975
2022-03-04,35.75612
2022-03-05,36.98083
2022-03-06,42.01277
2022-03-07,44.54206
2022-03-08,42.09265
2022-03-09,36.71458
2022-03-10,35.96911
2022-03-11,40.33546
2022-03-12,42.5985
2022-03-13,38.12566
2022-03-14,41.08093
2022-03-15,37.35356
2022-03-16,43.31735
2022-03-17,35.70287
2022-03-18,33.83919
2022-03-19,36.04898
2022-03-20,32.34824
2022-03-21,34.77103
2022-03-22,33.4132
2022-03-23,33.49307
2022-03-24,31.68264
2022-03-25,33.97231
2022-03-26,34.98402
2022-03-27,32.7476
2022-03-28,36.79446
2022-03-29,35.38338
2022-03-30,35.72949
2022-03-31,34.8509
2022-04-01,34.39829
2022-04-02,35.43663
2022-04-03,33.28008
2022-04-04,34.31842
2022-04-05,32.082
2022-04-06,36.02236
2022-04-07,33.57294
2022-04-08,34.55804
2022-04-09,33.73269
2022-04-10,34.21192
2022-04-11,35.17039
2022-04-12,37.32694
2022-04-13,37.53993
2022-04-14,37.08732
2022-04-15,36.82108
2022-04-16,38.87113
2022-04-17,35.03727
2022-04-18,37.93929
2022-04-19,39.98935
2022-04-20,41.13418
2022-04-21,38.57827
2022-04-22,37.99254
2022-04-23,37.03407
2022-04-24,35.03727
2022-04-25,40.97444
2022-04-26,40.28221
2022-04-27,44.46219
2022-04-28,39.164
2022-04-29,37.19382
2022-04-30,35.83599
2022-05-01,34.87752
2022-05-02,38.41853
2022-05-03,37.46006
2022-05-04,39.96272
2022-05-05,36.10223
2022-05-06,39.96272
2022-05-07,38.23216
2022-05-08,33.73269
2022-05-09,42.99787
2022-05-10,41.77316
2022-05-11,42.41214
2022-05-12,38.3919
2022-05-13,40.62832
2022-05-14,41.18743
2022-05-15,39.03088
2022-05-16,45.20766
2022-05-17,42.89137
2022-05-18,39.0575
2022-05-19,39.51011
2022-05-20,41.95953
2022-05-21,40.44195
2022-05-22,38.57827
2022-05-23,39.7231
2022-05-24,36.76783
2022-05-25,43.05111
2022-05-26,40.57507
2022-05-27,39.00425
2022-05-28,39.19062
2022-05-29,34.9574
2022-05-30,40.57507
2022-05-31,42.65175
2022-06-01,41.40042
2022-06-02,41.74653
2022-06-03,40.52183
2022-06-04,38.28541
2022-06-05,34.7444
2022-06-06,38.65814
2022-06-07,46.00638
2022-06-08,43.39723
2022-06-09,42.27902
2022-06-10,39.08413
2022-06-11,41.82641
2022-06-12,36.10223
2022-06-13,44.9148
2022-06-14,44.2492
2022-06-15,42.83812
2022-06-16,44.51544
2022-06-17,43.55697
2022-06-18,41.05431
2022-06-19,37.8328
2022-06-20,47.87007
2022-06-21,43.21086
2022-06-22,45.76677
2022-06-23,40.92119
2022-06-24,41.48029
2022-06-25,41.32055
2022-06-26,35.03727
2022-06-27,42.11927
2022-06-28,40.97444
2022-06-29,39.98935
2022-06-30,37.80617
2022-07-01,38.17891
2022-07-02,36.07561
2022-07-03,34.7444
2022-07-04,40.14909
2022-07-05,41.2673
2022-07-06,41.13418
2022-07-07,37.03407
2022-07-08,43.42385
2022-07-09,39.08413
2022-07-10,35.88924
2022-07-11,42.705
2022-07-12,43.92971
2022-07-13,36.63471
2022-07-14,41.2673
2022-07-15,39.69648
2022-07-16,38.79126
2022-07-17,38.31203
2022-07-18,44.99467
2022-07-19,42.62513
2022-07-20,41.34717
2022-07-21,43.92971
2022-07-22,44.67518
2022-07-23,41.40042
2022-07-24,36.20873
2022-07-25,44.38232
2022-07-26,44.16932
2022-07-27,41.18743
2022-07-28,41.2673
2022-07-29,39.8296
2022-07-30,38.20553
2022-07-31,32.21512
2022-08-01,36.10223
2022-08-02,36.15548
2022-08-03,37.16719
2022-08-04,39.35037
2022-08-05,39.19062
2022-08-06,38.41853
2022-08-07,35.54313
2022-08-08,39.7231
2022-08-09,35.59637
2022-08-10,41.05431
2022-08-11,38.79126
2022-08-12,41.53354
2022-08-13,38.73801
2022-08-14,34.45154
2022-08-15,35.94249
2022-08-16,43.95633
2022-08-17,43.90308
2022-08-18,42.86474
2022-08-19,39.64323
2022-08-20,40.36208
2022-08-21,36.60809
2022-08-22,39.64323
2022-08-23,39.2705
2022-08-24,42.75825
2022-08-25,41.79978
2022-08-26,40.62832
2022-08-27,38.04579
2022-08-28,34.93077
2022-08-29,40.4952
2022-08-30,34.47816
2022-08-31,37.00745
2022-09-01,36.12886
2022-09-02,36.26198
2022-09-03,34.61128
2022-09-04,32.88072
2022-09-05,36.07561
2022-09-06,35.96911
2022-09-07,37.19382
2022-09-08,33.67944
2022-09-09,25.31948
2022-09-10,22.49733
2022-09-11,26.83706
2022-09-12,36.31522
2022-09-13,45.66027
2022-09-14,42.89137
2022-09-15,44.51544
2022-09-16,39.53674
2022-09-17,39.32374
2022-09-18,36.84771
2022-09-19,42.33226
2022-09-20,39.164
2022-09-21,41.42705
2022-09-22,39.43024
2022-09-23,35.48988
2022-09-24,35.67625
2022-09-25,37.7263
2022-09-26,41.32055
2022-09-27,39.96272
2022-09-28,37.88604
2022-09-29,36.87433
2022-09-30,37.0607
2022-10-01,35.41001
2022-10-02,33.25346
2022-10-03,34.58466
2022-10-04,38.68477
2022-10-05,37.11395
2022-10-06,37.91267
2022-10-07,34.69116
2022-10-08,32.58785
2022-10-09,27.92864
2022-10-10,31.84238
2022-10-11,37.75292
2022-10-12,38.25878
2022-10-13,38.79126
2022-10-14,35.80937
2022-10-15,33.28008
2022-10-16,31.73588
2022-10-17,36.47497
2022-10-18,35.46325
2022-10-19,33.33333
2022-10-20,36.98083
2022-10-21,35.35676
2022-10-22,35.99574
2022-10-23,30.19169
2022-10-24,37.53993
2022-10-25,39.48349
2022-10-26,36.87433
2022-10-27,36.98083
2022-10-28,33.91906
2022-10-29,34.79765
2022-10-30,27.98189
2022-10-31,32.69435
2022-11-01,35.78274
2022-11-02,36.26198
2022-11-03,32.10862
2022-11-04,34.29179
2022-11-05,30.96379
2022-11-06,26.43769
2022-11-07,34.13205
2022-11-08,34.31842
2022-11-09,33.81256
2022-11-10,34.77103
2022-11-11,34.8509
2022-11-12,33.17358
2022-11-13,28.16826
2022-11-14,38.36528
2022-11-15,35.623
2022-11-16,35.78274
2022-11-17,33.14696
2022-11-18,33.17358
2022-11-19,29.89882
2022-11-20,29.63258
2022-11-21,36.63471
2022-11-22,36.1821
2022-11-23,33.09371
2022-11-24,34.29179
2022-11-25,33.99893
2022-11-26,31.12353
2022-11-27,31.4164
2022-11-28,34.77103
2022-11-29,33.78594
2022-11-30,31.68264
2022-12-01,31.36315
2022-12-02,33.59957
2022-12-03,29.25985
2022-12-04,31.2034
2022-12-05,34.55804
2022-12-06,33.25346
2022-12-07,37.11395
2022-12-08,34.58466
2022-12-09,33.78594
2022-12-10,35.91586
2022-12-11,32.05537
2022-12-12,40.28221
2022-12-13,36.15548
2022-12-14,33.5197
2022-12-15,32.56123
2022-12-16,32.02875
2022-12-17,29.23322
2022-12-18,31.78913
2022-12-19,34.23855
2022-12-20,34.50479
2022-12-21,33.65282
2022-12-22,32.6411
2022-12-23,34.45154
2022-12-24,33.01384
2022-12-25,31.52289
2022-12-26,36.71458
2022-12-27,35.78274
2022-12-28,36.87433
2022-12-29,35.06389
2022-12-30,33.22683
2022-12-31,30.59105
2023-01-01,25.77209
2023-01-02,34.0788
2023-01-03,33.73269
2023-01-04,39.51011
2023-01-05,38.87113
2023-01-06,36.76783
2023-01-07,37.32694
2023-01-08,33.35995
2023-01-09,40.17571
2023-01-10,44.59531
2023-01-11,44.43556
2023-01-12,41.71991
2023-01-13,37.75292
2023-01-14,36.87433
2023-01-15,34.15867
2023-01-16,44.2492
2023-01-17,37.64643
2023-01-18,38.76464
2023-01-19,38.17891
2023-01-20,36.02236
2023-01-21,29.15335
2023-01-22,25.6656
2023-01-23,28.91373
2023-01-24,37.40681
2023-01-25,43.90308
2023-01-26,42.41214
2023-01-27,42.41214
2023-01-28,41.48029
2023-01-29,37.67305
2023-01-30,42.35889
2023-01-31,41.77316
2023-02-01,39.37699
2023-02-02,39.03088
2023-02-03,37.91267
2023-02-04,37.64643
2023-02-05,34.98402
2023-02-06,42.11927
2023-02-07,43.42385
2023-02-08,43.31735
2023-02-09,39.51011
2023-02-10,40.06922
2023-02-11,41.32055
2023-02-12,39.7231
2023-02-13,44.83493
2023-02-14,41.95953
2023-02-15,41.3738
2023-02-16,38.60489
2023-02-17,39.64323
2023-02-18,42.14589
2023-02-19,36.2886
2023-02-20,41.61341
2023-02-21,37.80617
2023-02-22,36.71458
2023-02-23,39.8296
2023-02-24,40.04259
2023-02-25,37.77955
2023-02-26,33.43982
2023-02-27,40.14909
2023-02-28,39.24387
2023-03-01,37.16719
2023-03-02,36.58146
2023-03-03,34.71778
2023-03-04,36.87433
2023-03-05,33.33333
2023-03-06,36.23535
2023-03-07,38.09904
2023-03-08,35.83599
2023-03-09,37.67305
2023-03-10,35.11714
2023-03-11,33.59957
2023-03-12,31.33652
2023-03-13,41.21405
2023-03-14,41.50692
2023-03-15,37.48668
2023-03-16,38.97763
2023-03-17,38.36528
2023-03-18,39.0575
2023-03-19,33.67944
2023-03-20,44.72843
2023-03-21,45.63365
2023-03-22,40.78807
2023-03-23,43.13099
2023-03-24,45.87326
2023-03-25,39.96272
2023-03-26,37.0607
2023-03-27,42.65175
2023-03-28,50.05324
2023-03-29,49.38764
2023-03-30,49.787
2023-03-31,41.61341
2023-04-01,41.32055
2023-04-02,40.73482
2023-04-03,51.35782
2023-04-04,41.34717
2023-04-05,55.61767
2023-04-06,60.91586
2023-04-07,57.10862
2023-04-08,46.21938
2023-04-09,54.8722
2023-04-10,63.28541
2023-04-11,53.67412
2023-04-12,55.59105
2023-04-13,56.44302
2023-04-14,59.15867
2023-04-15,53.24813
2023-04-16,45.92651
2023-04-17,64.90947
2023-04-18,54.12673
2023-04-19,53.64749
2023-04-20,53.541
2023-04-21,50.87859
2023-04-22,49.38764
2023-04-23,41.90628
2023-04-24,52.44941
2023-04-25,48.21618
2023-04-26,52.92864
2023-04-27,49.44089
2023-04-28,45.23429
2023-04-29,45.5804
2023-04-30,41.34717
2023-05-01,48.74866
2023-05-02,50.31948
2023-05-03,50.93184
2023-05-04,50.29286
2023-05-05,43.23748
2023-05-06,43.87646
2023-05-07,44.62193
2023-05-08,56.9755
2023-05-09,52.28966
2023-05-10,54.89882
2023-05-11,52.95527
2023-05-12,50.93184
2023-05-13,49.20127
2023-05-14,44.43556
2023-05-15,60.06389
2023-05-16,54.65921
2023-05-17,51.67731
2023-05-18,49.62726
2023-05-19,49.68051
2023-05-20,47.65708
2023-05-21,40.01597
2023-05-22,50.95846
2023-05-23,44.88817
2023-05-24,50.23961
2023-05-25,47.07135
2023-05-26,44.70181
2023-05-27,40.65495
2023-05-28,33.73269
2023-05-29,44.99467
