date,주식시황
2021-04-20,8.14839
2021-04-21,26.92944
2021-04-22,8.67837
2021-04-23,10.30142
2021-04-24,2.78237
2021-04-25,2.28552
2021-04-26,8.84398
2021-04-27,10.06955
2021-04-28,21.59655
2021-04-29,11.8251
2021-04-30,13.61377
2021-05-01,2.28552
2021-05-02,1.92116
2021-05-03,14.80622
2021-05-04,13.31566
2021-05-05,3.87545
2021-05-06,9.47333
2021-05-07,9.07585
2021-05-08,2.78237
2021-05-09,1.75554
2021-05-10,10.53328
2021-05-11,18.38357
2021-05-12,23.3521
2021-05-13,19.87413
2021-05-14,10.6989
2021-05-15,3.21298
2021-05-16,1.92116
2021-05-17,15.07121
2021-05-18,9.83769
2021-05-19,4.40543
2021-05-20,10.66578
2021-05-21,11.49387
2021-05-22,2.02053
2021-05-23,2.31864
2021-05-24,11.8251
2021-05-25,8.21464
2021-05-26,8.87711
2021-05-27,11.32825
2021-05-28,8.87711
2021-05-29,2.05366
2021-05-30,1.6893
2021-05-31,7.65154
2021-06-01,9.93706
2021-06-02,10.2683
2021-06-03,11.19576
2021-06-04,10.79827
2021-06-05,2.58363
2021-06-06,2.38489
2021-06-07,10.56641
2021-06-08,11.19576
2021-06-09,12.28883
2021-06-10,11.19576
2021-06-11,9.44021
2021-06-12,2.48426
2021-06-13,1.72242
2021-06-14,9.44021
2021-06-15,10.33454
2021-06-16,10.23517
2021-06-17,10.46704
2021-06-18,8.74461
2021-06-19,3.3786
2021-06-20,1.82179
2021-06-21,14.24312
2021-06-22,9.24147
2021-06-23,9.60582
2021-06-24,9.0096
2021-06-25,8.67837
2021-06-26,2.71613
2021-06-27,1.6893
2021-06-28,7.41967
2021-06-29,8.01589
2021-06-30,8.04902
2021-07-01,9.50645
2021-07-02,9.1421
2021-07-03,1.72242
2021-07-04,1.58993
2021-07-05,8.24776
2021-07-06,9.30771
2021-07-07,10.73203
2021-07-08,25.0414
2021-07-09,24.51142
2021-07-10,3.31235
2021-07-11,2.08678
2021-07-12,8.24776
2021-07-13,7.55216
2021-07-14,7.61841
2021-07-15,7.3203
2021-07-16,8.57899
2021-07-17,1.78867
2021-07-18,1.39118
2021-07-19,9.7052
2021-07-20,9.0096
2021-07-21,9.20834
2021-07-22,6.52533
2021-07-23,6.82345
2021-07-24,1.6893
2021-07-25,1.02683
2021-07-26,8.14839
2021-07-27,7.68466
2021-07-28,8.31401
2021-07-29,6.16098
2021-07-30,14.7731
2021-07-31,1.75554
2021-08-01,1.19244
2021-08-02,5.56475
2021-08-03,7.78403
2021-08-04,7.58529
2021-08-05,6.59158
2021-08-06,6.12785
2021-08-07,1.35806
2021-08-08,1.29181
2021-08-09,5.33289
2021-08-10,7.65154
2021-08-11,7.28718
2021-08-12,5.631
2021-08-13,21.99403
2021-08-14,2.35177
2021-08-15,0.72871
2021-08-16,2.98111
2021-08-17,19.2779
2021-08-18,6.69095
2021-08-19,25.73699
2021-08-20,19.9735
2021-08-21,3.90857
2021-08-22,2.35177
2021-08-23,8.71149
2021-08-24,8.97648
2021-08-25,7.65154
2021-08-26,7.98277
2021-08-27,6.29347
2021-08-28,1.72242
2021-08-29,1.25869
2021-08-30,4.96853
2021-08-31,8.18151
2021-09-01,7.28718
2021-09-02,7.08843
2021-09-03,6.22722
2021-09-04,1.1262
2021-09-05,0.96058
2021-09-06,5.33289
2021-09-07,5.73037
2021-09-08,7.3203
2021-09-09,9.87081
2021-09-10,6.09473
2021-09-11,0.89433
2021-09-12,1.62305
2021-09-13,6.7572
2021-09-14,6.32659
2021-09-15,5.631
2021-09-16,6.65783
2021-09-17,6.09473
2021-09-18,0.86121
2021-09-19,0.46372
2021-09-20,1.22557
2021-09-21,1.92116
2021-09-22,2.55051
2021-09-23,7.15468
2021-09-24,5.39913
2021-09-25,1.6893
2021-09-26,0.86121
2021-09-27,4.40543
2021-09-28,15.86618
2021-09-29,18.48294
2021-09-30,6.72408
2021-10-01,13.05067
2021-10-02,2.64988
2021-10-03,1.58993
2021-10-04,3.57734
2021-10-05,18.11858
2021-10-06,26.56508
2021-10-07,10.06955
2021-10-08,6.22722
2021-10-09,1.65617
2021-10-10,0.9937
2021-10-11,2.61676
2021-10-12,9.47333
2021-10-13,6.92282
2021-10-14,6.59158
2021-10-15,4.63729
2021-10-16,1.15932
2021-10-17,1.19244
2021-10-18,5.13415
2021-10-19,4.53792
2021-10-20,5.53163
2021-10-21,5.4985
2021-10-22,4.57105
2021-10-23,0.89433
2021-10-24,1.32494
2021-10-25,5.92911
2021-10-26,5.92911
2021-10-27,5.73037
2021-10-28,5.96223
2021-10-29,7.91652
2021-10-30,1.92116
2021-10-31,0.96058
2021-11-01,4.70354
2021-11-02,4.63729
2021-11-03,7.91652
2021-11-04,5.53163
2021-11-05,5.96223
2021-11-06,1.25869
2021-11-07,1.35806
2021-11-08,6.1941
2021-11-09,4.60417
2021-11-10,8.24776
2021-11-11,6.26035
2021-11-12,4.83603
2021-11-13,1.22557
2021-11-14,0.86121
2021-11-15,4.86916
2021-11-16,5.10102
2021-11-17,6.32659
2021-11-18,8.71149
2021-11-19,4.47167
2021-11-20,0.79496
2021-11-21,0.49685
2021-11-22,5.36601
2021-11-23,4.40543
2021-11-24,4.63729
2021-11-25,4.40543
2021-11-26,8.84398
2021-11-27,2.51738
2021-11-28,1.75554
2021-11-29,6.45909
2021-11-30,21.26531
2021-12-01,7.98277
2021-12-02,6.0616
2021-12-03,4.3723
2021-12-04,1.35806
2021-12-05,0.86121
2021-12-06,5.13415
2021-12-07,3.77608
2021-12-08,4.73666
2021-12-09,4.30606
2021-12-10,4.57105
2021-12-11,1.05995
2021-12-12,0.49685
2021-12-13,3.87545
2021-12-14,4.73666
2021-12-15,4.47167
2021-12-16,3.57734
2021-12-17,4.27293
2021-12-18,0.79496
2021-12-19,0.76184
2021-12-20,9.80457
2021-12-21,5.43226
2021-12-22,3.90857
2021-12-23,3.90857
2021-12-24,3.41172
2021-12-25,1.15932
2021-12-26,0.82808
2021-12-27,2.78237
2021-12-28,3.54421
2021-12-29,3.27923
2021-12-30,2.94799
2021-12-31,2.98111
2022-01-01,0.66247
2022-01-02,0.79496
2022-01-03,6.16098
2022-01-04,3.8092
2022-01-05,17.32361
2022-01-06,11.22888
2022-01-07,4.86916
2022-01-08,1.5568
2022-01-09,0.82808
2022-01-10,8.41338
2022-01-11,5.92911
2022-01-12,4.00794
2022-01-13,4.27293
2022-01-14,6.12785
2022-01-15,1.29181
2022-01-16,0.82808
2022-01-17,7.94965
2022-01-18,8.08214
2022-01-19,6.85657
2022-01-20,4.63729
2022-01-21,8.38025
2022-01-22,2.84862
2022-01-23,1.95428
2022-01-24,11.92447
2022-01-25,20.20536
2022-01-26,9.1421
2022-01-27,28.5525
2022-01-28,9.7052
2022-01-29,2.18615
2022-01-30,1.49055
2022-01-31,1.15932
2022-02-01,1.52368
2022-02-02,2.1199
2022-02-03,7.18781
2022-02-04,5.69725
2022-02-05,1.6893
2022-02-06,1.78867
2022-02-07,6.45909
2022-02-08,5.69725
2022-02-09,5.20039
2022-02-10,5.23352
2022-02-11,6.02848
2022-02-12,1.65617
2022-02-13,1.5568
2022-02-14,10.46704
2022-02-15,7.55216
2022-02-16,7.22093
2022-02-17,11.8251
2022-02-18,6.55846
2022-02-19,1.95428
2022-02-20,1.52368
2022-02-21,5.79662
2022-02-22,7.94965
2022-02-23,5.89599
2022-02-24,11.03014
2022-02-25,8.64524
2022-02-26,2.61676
2022-02-27,1.25869
2022-02-28,6.35972
2022-03-01,2.2524
2022-03-02,7.35342
2022-03-03,6.52533
2022-03-04,7.71778
2022-03-05,1.92116
2022-03-06,1.05995
2022-03-07,11.22888
2022-03-08,8.04902
2022-03-09,2.18615
2022-03-10,8.18151
2022-03-11,6.29347
2022-03-12,2.15303
2022-03-13,1.25869
2022-03-14,6.95594
2022-03-15,6.42596
2022-03-16,5.73037
2022-03-17,6.32659
2022-03-18,5.4985
2022-03-19,1.92116
2022-03-20,0.96058
2022-03-21,6.26035
2022-03-22,5.89599
2022-03-23,6.0616
2022-03-24,6.22722
2022-03-25,6.16098
2022-03-26,1.92116
2022-03-27,1.52368
2022-03-28,5.96223
2022-03-29,4.90228
2022-03-30,8.04902
2022-03-31,7.51904
2022-04-01,9.04272
2022-04-02,1.58993
2022-04-03,1.52368
2022-04-04,7.28718
2022-04-05,7.78403
2022-04-06,11.29513
2022-04-07,19.80788
2022-04-08,9.1421
2022-04-09,2.31864
2022-04-10,1.39118
2022-04-11,6.55846
2022-04-12,10.00331
2022-04-13,6.95594
2022-04-14,6.55846
2022-04-15,7.18781
2022-04-16,2.02053
2022-04-17,1.22557
2022-04-18,7.68466
2022-04-19,7.61841
2022-04-20,7.55216
2022-04-21,7.12156
2022-04-22,10.76515
2022-04-23,2.91487
2022-04-24,1.88804
2022-04-25,15.53494
2022-04-26,9.30771
2022-04-27,18.18482
2022-04-28,9.77144
2022-04-29,8.38025
2022-04-30,2.64988
2022-05-01,2.2524
2022-05-02,8.57899
2022-05-03,6.55846
2022-05-04,7.35342
2022-05-05,3.31235
2022-05-06,11.49387
2022-05-07,1.78867
2022-05-08,1.92116
2022-05-09,17.52235
2022-05-10,20.33786
2022-05-11,10.76515
2022-05-12,22.35839
2022-05-13,14.30937
2022-05-14,2.683
2022-05-15,1.58993
2022-05-16,9.37396
2022-05-17,9.77144
2022-05-18,10.2683
2022-05-19,16.52865
2022-05-20,10.59953
2022-05-21,2.94799
2022-05-22,2.05366
2022-05-23,8.94335
2022-05-24,20.23848
2022-05-25,9.1421
2022-05-26,9.73832
2022-05-27,7.75091
2022-05-28,2.08678
2022-05-29,2.21927
2022-05-30,9.50645
2022-05-31,8.57899
2022-06-01,3.8092
2022-06-02,9.17522
2022-06-03,8.01589
2022-06-04,1.6893
2022-06-05,1.39118
2022-06-06,2.98111
2022-06-07,19.60914
2022-06-08,9.83769
2022-06-09,11.62636
2022-06-10,13.34879
2022-06-11,3.47797
2022-06-12,2.61676
2022-06-13,55.18383
2022-06-14,25.83636
2022-06-15,26.46571
2022-06-16,22.72275
2022-06-17,20.33786
2022-06-18,3.8092
2022-06-19,1.88804
2022-06-20,34.94534
2022-06-21,17.52235
2022-06-22,43.49122
2022-06-23,30.93739
2022-06-24,21.99403
2022-06-25,3.87545
2022-06-26,3.21298
2022-06-27,14.40874
2022-06-28,14.50811
2022-06-29,13.74627
2022-06-30,16.36303
2022-07-01,18.48294
2022-07-02,3.44484
2022-07-03,2.18615
2022-07-04,16.79364
2022-07-05,16.32991
2022-07-06,19.37727
2022-07-07,16.23053
2022-07-08,13.0838
2022-07-09,3.11361
2022-07-10,2.18615
2022-07-11,13.21629
2022-07-12,17.19112
2022-07-13,13.01755
2022-07-14,13.74627
2022-07-15,15.17058
2022-07-16,2.84862
2022-07-17,2.02053
2022-07-18,14.30937
2022-07-19,12.28883
2022-07-20,12.12321
2022-07-21,12.25571
2022-07-22,12.35508
2022-07-23,2.88174
2022-07-24,1.09307
2022-07-25,10.46704
2022-07-26,10.50016
2022-07-27,10.76515
2022-07-28,12.42133
2022-07-29,9.73832
2022-07-30,2.38489
2022-07-31,1.52368
2022-08-01,9.04272
2022-08-02,11.99072
2022-08-03,10.99701
2022-08-04,10.93077
2022-08-05,11.03014
2022-08-06,2.74925
2022-08-07,1.72242
2022-08-08,9.5727
2022-08-09,10.16893
2022-08-10,11.52699
2022-08-11,11.69261
2022-08-12,11.16263
2022-08-13,2.45114
2022-08-14,1.19244
2022-08-15,2.28552
2022-08-16,10.99701
2022-08-17,11.19576
2022-08-18,11.32825
2022-08-19,10.6989
2022-08-20,2.48426
2022-08-21,1.52368
2022-08-22,13.38191
2022-08-23,13.18317
2022-08-24,10.66578
2022-08-25,9.50645
2022-08-26,8.81086
2022-08-27,3.11361
2022-08-28,1.6893
2022-08-29,20.10599
2022-08-30,11.72573
2022-08-31,9.24147
2022-09-01,16.79364
2022-09-02,10.46704
2022-09-03,2.94799
2022-09-04,1.22557
2022-09-05,9.73832
2022-09-06,8.31401
2022-09-07,15.99867
2022-09-08,8.4465
2022-09-09,2.28552
2022-09-10,1.88804
2022-09-11,1.05995
2022-09-12,2.45114
2022-09-13,14.0775
2022-09-14,16.23053
2022-09-15,10.66578
2022-09-16,11.69261
2022-09-17,2.71613
2022-09-18,1.62305
2022-09-19,12.88506
2022-09-20,9.47333
2022-09-21,9.1421
2022-09-22,11.22888
2022-09-23,15.23683
2022-09-24,3.61046
2022-09-25,2.15303
2022-09-26,35.14408
2022-09-27,16.36303
2022-09-28,46.00861
2022-09-29,17.05862
2022-09-30,15.76681
2022-10-01,3.44484
2022-10-02,1.62305
2022-10-03,3.04736
2022-10-04,13.0838
2022-10-05,15.26995
2022-10-06,11.65948
2022-10-07,10.03643
2022-10-08,2.94799
2022-10-09,1.02683
2022-10-10,2.84862
2022-10-11,20.70221
2022-10-12,12.09009
2022-10-13,15.00496
2022-10-14,14.01126
2022-10-15,2.71613
2022-10-16,1.82179
2022-10-17,15.36932
2022-10-18,13.61377
2022-10-19,14.87247
2022-10-20,11.16263
2022-10-21,8.67837
2022-10-22,2.28552
2022-10-23,1.22557
2022-10-24,9.63895
2022-10-25,10.1358
2022-10-26,10.2683
2022-10-27,10.50016
2022-10-28,10.43391
2022-10-29,2.58363
2022-10-30,1.15932
2022-10-31,9.37396
2022-11-01,10.89764
2022-11-02,10.6989
2022-11-03,11.22888
2022-11-04,10.1358
2022-11-05,2.51738
2022-11-06,1.1262
2022-11-07,8.57899
2022-11-08,10.50016
2022-11-09,9.80457
2022-11-10,9.67207
2022-11-11,17.91984
2022-11-12,3.61046
2022-11-13,1.88804
2022-11-14,11.262
2022-11-15,8.11526
2022-11-16,12.22259
2022-11-17,16.23053
2022-11-18,8.21464
2022-11-19,2.31864
2022-11-20,1.6893
2022-11-21,12.58694
2022-11-22,8.94335
2022-11-23,7.35342
2022-11-24,7.75091
2022-11-25,6.45909
2022-11-26,2.05366
2022-11-27,1.35806
2022-11-28,11.92447
2022-11-29,7.91652
2022-11-30,7.91652
2022-12-01,8.67837
2022-12-02,12.91818
2022-12-03,2.08678
2022-12-04,0.92745
2022-12-05,6.72408
2022-12-06,9.07585
2022-12-07,8.91023
2022-12-08,8.87711
2022-12-09,7.81715
2022-12-10,1.85491
2022-12-11,1.15932
2022-12-12,7.35342
2022-12-13,7.8834
2022-12-14,7.65154
2022-12-15,7.58529
2022-12-16,7.12156
2022-12-17,2.18615
2022-12-18,1.22557
2022-12-19,5.59788
2022-12-20,9.27459
2022-12-21,7.55216
2022-12-22,7.15468
2022-12-23,13.81252
2022-12-24,2.38489
2022-12-25,0.86121
2022-12-26,6.02848
2022-12-27,6.12785
2022-12-28,16.89301
2022-12-29,13.58065
2022-12-30,8.87711
2022-12-31,1.45743
2023-01-01,0.79496
2023-01-02,11.56011
2023-01-03,11.9576
2023-01-04,10.2683
2023-01-05,8.97648
2023-01-06,8.81086
2023-01-07,1.82179
2023-01-08,1.58993
2023-01-09,10.53328
2023-01-10,8.4465
2023-01-11,9.20834
2023-01-12,7.68466
2023-01-13,8.04902
2023-01-14,1.88804
2023-01-15,0.52997
2023-01-16,5.76349
2023-01-17,8.97648
2023-01-18,6.88969
2023-01-19,7.18781
2023-01-20,5.92911
2023-01-21,1.98741
2023-01-22,0.82808
2023-01-23,1.39118
2023-01-24,2.2524
2023-01-25,8.21464
2023-01-26,9.20834
2023-01-27,8.97648
2023-01-28,2.84862
2023-01-29,1.05995
2023-01-30,10.36767
2023-01-31,9.10897
2023-02-01,6.79032
2023-02-02,8.97648
2023-02-03,7.78403
2023-02-04,2.08678
2023-02-05,1.15932
2023-02-06,10.43391
2023-02-07,9.04272
2023-02-08,8.77774
2023-02-09,8.54587
2023-02-10,9.97018
2023-02-11,1.6893
2023-02-12,1.15932
2023-02-13,8.11526
2023-02-14,8.41338
2023-02-15,15.60119
2023-02-16,8.84398
2023-02-17,8.61212
2023-02-18,2.74925
2023-02-19,1.15932
2023-02-20,7.91652
2023-02-21,7.55216
2023-02-22,14.60748
2023-02-23,9.90394
2023-02-24,8.01589
2023-02-25,2.51738
2023-02-26,1.72242
2023-02-27,8.67837
2023-02-28,7.28718
2023-03-01,3.41172
2023-03-02,9.17522
2023-03-03,8.51275
2023-03-04,2.55051
2023-03-05,0.9937
2023-03-06,7.91652
2023-03-07,10.10268
2023-03-08,9.7052
2023-03-09,11.19576
2023-03-10,13.54753
2023-03-11,4.04107
2023-03-12,2.15303
2023-03-13,13.58065
2023-03-14,38.78767
2023-03-15,12.45445
2023-03-16,12.91818
2023-03-17,10.96389
2023-03-18,2.78237
2023-03-19,1.25869
2023-03-20,8.47962
2023-03-21,9.10897
2023-03-22,7.8834
2023-03-23,11.59324
2023-03-24,8.21464
2023-03-25,2.74925
2023-03-26,1.49055
2023-03-27,8.91023
2023-03-28,9.1421
2023-03-29,8.61212
2023-03-30,8.91023
2023-03-31,8.41338
2023-04-01,2.15303
2023-04-02,1.1262
2023-04-03,8.61212
2023-04-04,8.74461
2023-04-05,8.01589
2023-04-06,13.6469
2023-04-07,9.30771
2023-04-08,1.72242
2023-04-09,0.92745
2023-04-10,7.85028
2023-04-11,10.20205
2023-04-12,11.92447
2023-04-13,10.00331
2023-04-14,7.68466
2023-04-15,1.98741
2023-04-16,1.29181
2023-04-17,8.08214
2023-04-18,9.37396
2023-04-19,9.37396
2023-04-20,16.66114
2023-04-21,12.88506
2023-04-22,2.48426
2023-04-23,1.62305
2023-04-24,13.01755
2023-04-25,37.19774
2023-04-26,13.28254
2023-04-27,10.2683
2023-04-28,11.06326
2023-04-29,1.92116
2023-04-30,1.1262
2023-05-01,6.32659
2023-05-02,7.85028
2023-05-03,10.8314
2023-05-04,7.41967
2023-05-05,2.28552
2023-05-06,1.52368
2023-05-07,0.89433
2023-05-08,7.35342
2023-05-09,9.80457
2023-05-10,9.34084
2023-05-11,10.23517
2023-05-12,8.94335
2023-05-13,2.31864
2023-05-14,0.9937
2023-05-15,9.24147
2023-05-16,8.77774
2023-05-17,8.94335
2023-05-18,8.67837
2023-05-19,8.64524
2023-05-20,1.85491
2023-05-21,1.15932
2023-05-22,8.18151
2023-05-23,8.08214
2023-05-24,9.53958
2023-05-25,9.40708
2023-05-26,8.34713
2023-05-27,2.02053
2023-05-28,1.32494
2023-05-29,3.17986
