date,인공지능관련주
2020-10-15,26.93841
2020-10-16,17.10234
2020-10-17,10.63358
2020-10-18,13.38059
2020-10-19,14.75409
2020-10-20,18.87461
2020-10-21,15.90607
2020-10-22,14.26672
2020-10-23,15.41869
2020-10-24,9.92467
2020-10-25,10.81081
2020-10-26,12.18431
2020-10-27,13.11475
2020-10-28,21.40008
2020-10-29,15.24147
2020-10-30,9.03854
2020-10-31,8.55117
2020-11-01,11.51971
2020-11-02,13.02614
2020-11-03,12.36154
2020-11-04,9.65883
2020-11-05,12.36154
2020-11-06,12.49446
2020-11-07,8.99424
2020-11-08,13.51351
2020-11-09,16.65928
2020-11-10,16.57066
2020-11-11,19.4949
2020-11-12,20.33673
2020-11-13,15.41869
2020-11-14,11.34249
2020-11-15,13.64643
2020-11-16,17.98848
2020-11-17,20.07089
2020-11-18,31.01462
2020-11-19,26.67257
2020-11-20,27.38147
2020-11-21,17.23526
2020-11-22,21.4887
2020-11-23,24.63447
2020-11-24,25.5206
2020-11-25,92.24634
2020-11-26,81.16969
2020-11-27,45.19273
2020-11-28,31.76783
2020-11-29,30.03987
2020-11-30,54.49712
2020-12-01,47.98404
2020-12-02,49.09171
2020-12-03,32.29951
2020-12-04,24.72308
2020-12-05,23.96987
2020-12-06,45.14842
2020-12-07,42.09127
2020-12-08,29.64111
2020-12-09,31.5463
2020-12-10,34.78068
2020-12-11,29.41958
2020-12-12,24.76739
2020-12-13,28.53345
2020-12-14,29.90695
2020-12-15,29.77403
2020-12-16,38.50243
2020-12-17,36.73017
2020-12-18,30.43863
2020-12-19,29.64111
2020-12-20,40.80638
2020-12-21,46.25609
2020-12-22,54.85157
2020-12-23,51.61719
2020-12-24,38.72396
2020-12-25,31.19184
2020-12-26,26.05228
2020-12-27,29.33097
2020-12-28,41.69251
2020-12-29,45.36996
2020-12-30,40.89499
2020-12-31,37.66061
2021-01-01,30.12848
2021-01-02,29.15374
2021-01-03,35.75542
2021-01-04,43.77492
2021-01-05,39.43287
2021-01-06,49.93354
2021-01-07,51.21843
2021-01-08,54.3642
2021-01-09,47.27514
2021-01-10,45.85733
2021-01-11,50.81967
2021-01-12,59.59237
2021-01-13,54.89587
2021-01-14,63.53566
2021-01-15,45.36996
2021-01-16,31.23615
2021-01-17,33.89455
2021-01-18,33.40717
2021-01-19,35.44528
2021-01-20,50.59813
2021-01-21,56.00354
2021-01-22,49.53478
2021-01-23,37.48338
2021-01-24,38.90119
2021-01-25,50.95259
2021-01-26,49.22463
2021-01-27,43.15463
2021-01-28,39.6544
2021-01-29,41.55959
2021-01-30,37.74922
2021-01-31,26.40673
2021-02-01,31.01462
2021-02-02,27.33717
2021-02-03,31.32476
2021-02-04,46.61054
2021-02-05,47.23083
2021-02-06,40.62915
2021-02-07,39.74302
2021-02-08,32.65396
2021-02-09,30.03987
2021-02-10,28.26761
2021-02-11,25.74213
2021-02-12,23.74833
2021-02-13,25.21045
2021-02-14,65.75099
2021-02-15,84.75852
2021-02-16,43.33185
2021-02-17,48.56003
2021-02-18,41.07221
2021-02-19,31.14754
2021-02-20,25.16614
2021-02-21,24.63447
2021-02-22,29.24235
2021-02-23,27.29286
2021-02-24,26.76118
2021-02-25,21.22286
2021-02-26,17.41249
2021-02-27,21.62162
2021-02-28,30.74878
2021-03-01,33.18564
2021-03-02,28.13469
2021-03-03,24.94461
2021-03-04,22.50775
2021-03-05,18.60877
2021-03-06,17.32388
2021-03-07,24.59016
2021-03-08,21.08994
2021-03-09,18.96322
2021-03-10,16.8365
2021-03-11,40.2747
2021-03-12,25.25476
2021-03-13,14.48825
2021-03-14,20.55826
2021-03-15,25.43198
2021-03-16,24.59016
2021-03-17,22.90651
2021-03-18,23.30527
2021-03-19,18.38723
2021-03-20,16.57066
2021-03-21,25.5649
2021-03-22,22.81789
2021-03-23,16.26052
2021-03-24,18.91891
2021-03-25,17.27957
2021-03-26,17.58972
2021-03-27,13.11475
2021-03-28,12.40584
2021-03-29,15.41869
2021-03-30,16.1719
2021-03-31,14.62117
2021-04-01,14.00088
2021-04-02,14.57687
2021-04-03,12.93752
2021-04-04,12.00708
2021-04-05,16.34913
2021-04-06,17.81125
2021-04-07,13.82365
2021-04-08,17.27957
2021-04-09,13.29198
2021-04-10,16.08329
2021-04-11,12.93752
2021-04-12,18.87461
2021-04-13,21.84315
2021-04-14,19.22906
2021-04-15,14.44395
2021-04-16,14.44395
2021-04-17,11.12095
2021-04-18,13.02614
2021-04-19,15.41869
2021-04-20,16.74789
2021-04-21,12.84891
2021-04-22,14.7984
2021-04-23,13.07044
2021-04-24,10.27913
2021-04-25,15.19716
2021-04-26,13.33628
2021-04-27,15.72884
2021-04-28,11.51971
2021-04-29,11.69694
2021-04-30,12.14
2021-05-01,9.79175
2021-05-02,9.88037
2021-05-03,8.19672
2021-05-04,8.50686
2021-05-05,10.19051
2021-05-06,10.36774
2021-05-07,8.28533
2021-05-08,7.04474
2021-05-09,8.50686
2021-05-10,12.27292
2021-05-11,11.78555
2021-05-12,11.12095
2021-05-13,10.85511
2021-05-14,10.1019
2021-05-15,7.75365
2021-05-16,8.55117
2021-05-17,16.92512
2021-05-18,14.44395
2021-05-19,9.79175
2021-05-20,13.82365
2021-05-21,8.90562
2021-05-22,15.28577
2021-05-23,11.4311
2021-05-24,14.35533
2021-05-25,15.68453
2021-05-26,14.04519
2021-05-27,12.18431
2021-05-28,11.4754
2021-05-29,12.36154
2021-05-30,7.66504
2021-05-31,11.96278
2021-06-01,13.91227
2021-06-02,10.94373
2021-06-03,17.54541
2021-06-04,12.71599
2021-06-05,16.7922
2021-06-06,12.00708
2021-06-07,13.64643
2021-06-08,11.4754
2021-06-09,12.8046
2021-06-10,10.81081
2021-06-11,10.98803
2021-06-12,8.15241
2021-06-13,15.24147
2021-06-14,11.91847
2021-06-15,13.20336
2021-06-16,13.07044
2021-06-17,14.75409
2021-06-18,11.38679
2021-06-19,13.69073
2021-06-20,9.83606
2021-06-21,11.51971
2021-06-22,14.22241
2021-06-23,13.73504
2021-06-24,12.58307
2021-06-25,11.65263
2021-06-26,7.4435
2021-06-27,14.53256
2021-06-28,15.77315
2021-06-29,14.53256
2021-06-30,11.12095
2021-07-01,9.79175
2021-07-02,9.48161
2021-07-03,8.1081
2021-07-04,9.96898
2021-07-05,10.14621
2021-07-06,16.88081
2021-07-07,21.93176
2021-07-08,17.98848
2021-07-09,17.5011
2021-07-10,9.12715
2021-07-11,13.69073
2021-07-12,13.51351
2021-07-13,12.89322
2021-07-14,14.31103
2021-07-15,22.55206
2021-07-16,11.16526
2021-07-17,10.1019
2021-07-18,13.15906
2021-07-19,10.19051
2021-07-20,12.36154
2021-07-21,19.09614
2021-07-22,15.68453
2021-07-23,15.01993
2021-07-24,9.21577
2021-07-25,11.12095
2021-07-26,8.37394
2021-07-27,11.25387
2021-07-28,8.7284
2021-07-29,12.45015
2021-07-30,10.72219
2021-07-31,8.41825
2021-08-01,7.66504
2021-08-02,9.61453
2021-08-03,12.27292
2021-08-04,13.24767
2021-08-05,13.77935
2021-08-06,13.73504
2021-08-07,10.27913
2021-08-08,10.50066
2021-08-09,24.10279
2021-08-10,11.96278
2021-08-11,11.87416
2021-08-12,12.98183
2021-08-13,10.01329
2021-08-14,8.32964
2021-08-15,7.75365
2021-08-16,10.27913
2021-08-17,8.1081
2021-08-18,8.7284
2021-08-19,8.68409
2021-08-20,8.86132
2021-08-21,6.82321
2021-08-22,7.70934
2021-08-23,8.37394
2021-08-24,16.70358
2021-08-25,12.71599
2021-08-26,9.26007
2021-08-27,7.31058
2021-08-28,5.13956
2021-08-29,7.13336
2021-08-30,8.46256
2021-08-31,9.79175
2021-09-01,9.70314
2021-09-02,12.00708
2021-09-03,9.92467
2021-09-04,8.32964
2021-09-05,8.99424
2021-09-06,10.98803
2021-09-07,12.36154
2021-09-08,12.67168
2021-09-09,7.79796
2021-09-10,7.35489
2021-09-11,6.33584
2021-09-12,10.89942
2021-09-13,7.53212
2021-09-14,15.10855
2021-09-15,10.23482
2021-09-16,20.51395
2021-09-17,10.67789
2021-09-18,7.97518
2021-09-19,8.41825
2021-09-20,7.17766
2021-09-21,6.7346
2021-09-22,8.01949
2021-09-23,8.24102
2021-09-24,10.94373
2021-09-25,10.7665
2021-09-26,9.03854
2021-09-27,11.34249
2021-09-28,8.7284
2021-09-29,8.59548
2021-09-30,7.75365
2021-10-01,8.46256
2021-10-02,5.53832
2021-10-03,5.80416
2021-10-04,5.49401
2021-10-05,5.49401
2021-10-06,6.15861
2021-10-07,8.01949
2021-10-08,6.02569
2021-10-09,5.93708
2021-10-10,5.53832
2021-10-11,7.3992
2021-10-12,8.55117
2021-10-13,6.33584
2021-10-14,6.46876
2021-10-15,6.20292
2021-10-16,4.78511
2021-10-17,5.36109
2021-10-18,5.84847
2021-10-19,6.60168
2021-10-20,5.67124
2021-10-21,6.91182
2021-10-22,6.82321
2021-10-23,4.65219
2021-10-24,5.58263
2021-10-25,7.04474
2021-10-26,7.79796
2021-10-27,10.58927
2021-10-28,7.13336
2021-10-29,8.81701
2021-10-30,6.91182
2021-10-31,6.69029
2021-11-01,7.22197
2021-11-02,6.51307
2021-11-03,5.67124
2021-11-04,6.38015
2021-11-05,7.88657
2021-11-06,5.58263
2021-11-07,5.75985
2021-11-08,9.03854
2021-11-09,10.19051
2021-11-10,8.99424
2021-11-11,10.41205
2021-11-12,8.15241
2021-11-13,8.19672
2021-11-14,22.64067
2021-11-15,18.91891
2021-11-16,15.37439
2021-11-17,17.72264
2021-11-18,31.45768
2021-11-19,17.10234
2021-11-20,12.22862
2021-11-21,21.00132
2021-11-22,16.57066
2021-11-23,18.1214
2021-11-24,12.40584
2021-11-25,12.71599
2021-11-26,11.20957
2021-11-27,8.50686
2021-11-28,9.70314
2021-11-29,8.28533
2021-11-30,9.83606
2021-12-01,9.57022
2021-12-02,9.88037
2021-12-03,8.7727
2021-12-04,8.55117
2021-12-05,9.4373
2021-12-06,9.30438
2021-12-07,11.82986
2021-12-08,10.45635
2021-12-09,10.36774
2021-12-10,8.59548
2021-12-11,11.78555
2021-12-12,15.77315
2021-12-13,24.32432
2021-12-14,16.88081
2021-12-15,13.64643
2021-12-16,22.41914
2021-12-17,13.51351
2021-12-18,18.56446
2021-12-19,23.43819
2021-12-20,15.55161
2021-12-21,16.52636
2021-12-22,21.17855
2021-12-23,20.60256
2021-12-24,15.37439
2021-12-25,10.85511
2021-12-26,15.06424
2021-12-27,21.97607
2021-12-28,24.63447
2021-12-29,30.83739
2021-12-30,20.91271
2021-12-31,14.97563
2022-01-01,14.66548
2022-01-02,17.63402
2022-01-03,23.79264
2022-01-04,28.57775
2022-01-05,29.72972
2022-01-06,15.86176
2022-01-07,23.65972
2022-01-08,23.12804
2022-01-09,20.11519
2022-01-10,16.08329
2022-01-11,15.41869
2022-01-12,11.4754
2022-01-13,17.67833
2022-01-14,10.54497
2022-01-15,9.03854
2022-01-16,11.87416
2022-01-17,9.52591
2022-01-18,8.50686
2022-01-19,9.61453
2022-01-20,10.81081
2022-01-21,8.15241
2022-01-22,6.02569
2022-01-23,6.7346
2022-01-24,20.02658
2022-01-25,14.04519
2022-01-26,10.14621
2022-01-27,14.53256
2022-01-28,9.83606
2022-01-29,12.93752
2022-01-30,7.22197
2022-01-31,10.67789
2022-02-01,7.26628
2022-02-02,9.52591
2022-02-03,12.71599
2022-02-04,10.7665
2022-02-05,8.32964
2022-02-06,8.94993
2022-02-07,15.01993
2022-02-08,8.68409
2022-02-09,6.86752
2022-02-10,8.01949
2022-02-11,7.62073
2022-02-12,4.47496
2022-02-13,4.51927
2022-02-14,8.24102
2022-02-15,6.42445
2022-02-16,9.26007
2022-02-17,5.98139
2022-02-18,5.62693
2022-02-19,5.67124
2022-02-20,5.93708
2022-02-21,6.91182
2022-02-22,11.91847
2022-02-23,5.31679
2022-02-24,7.17766
2022-02-25,6.33584
2022-02-26,5.53832
2022-02-27,9.34869
2022-02-28,9.92467
2022-03-01,7.66504
2022-03-02,10.19051
2022-03-03,6.15861
2022-03-04,6.07
2022-03-05,4.25343
2022-03-06,4.47496
2022-03-07,8.90562
2022-03-08,5.13956
2022-03-09,7.13336
2022-03-10,12.89322
2022-03-11,10.85511
2022-03-12,8.7284
2022-03-13,10.32343
2022-03-14,20.64687
2022-03-15,15.99468
2022-03-16,14.00088
2022-03-17,21.22286
2022-03-18,17.89986
2022-03-19,24.59016
2022-03-20,14.17811
2022-03-21,11.34249
2022-03-22,11.4754
2022-03-23,13.73504
2022-03-24,9.92467
2022-03-25,14.1338
2022-03-26,12.45015
2022-03-27,13.60212
2022-03-28,9.30438
2022-03-29,15.55161
2022-03-30,16.03898
2022-03-31,11.69694
2022-04-01,7.3992
2022-04-02,6.60168
2022-04-03,7.13336
2022-04-04,13.11475
2022-04-05,10.23482
2022-04-06,8.7284
2022-04-07,5.67124
2022-04-08,7.3992
2022-04-09,4.65219
2022-04-10,5.09525
2022-04-11,6.69029
2022-04-12,5.58263
2022-04-13,7.48781
2022-04-14,7.97518
2022-04-15,8.24102
2022-04-16,4.91803
2022-04-17,7.00044
2022-04-18,5.4054
2022-04-19,5.22817
2022-04-20,5.67124
2022-04-21,7.75365
2022-04-22,6.55737
2022-04-23,5.13956
2022-04-24,4.7408
2022-04-25,9.21577
2022-04-26,10.41205
2022-04-27,6.55737
2022-04-28,5.89277
2022-04-29,7.48781
2022-04-30,5.31679
2022-05-01,4.87372
2022-05-02,7.35489
2022-05-03,13.77935
2022-05-04,10.94373
2022-05-05,7.75365
2022-05-06,5.13956
2022-05-07,4.34204
2022-05-08,7.00044
2022-05-09,5.98139
2022-05-10,5.44971
2022-05-11,5.93708
2022-05-12,5.36109
2022-05-13,3.94328
2022-05-14,2.12671
2022-05-15,4.56357
2022-05-16,4.96233
2022-05-17,4.56357
2022-05-18,12.89322
2022-05-19,14.08949
2022-05-20,9.39299
2022-05-21,9.4373
2022-05-22,12.53876
2022-05-23,8.28533
2022-05-24,10.45635
2022-05-25,8.19672
2022-05-26,7.04474
2022-05-27,5.75985
2022-05-28,5.22817
2022-05-29,4.60788
2022-05-30,4.56357
2022-05-31,5.75985
2022-06-01,4.65219
2022-06-02,5.71555
2022-06-03,6.07
2022-06-04,2.7027
2022-06-05,7.53212
2022-06-06,5.09525
2022-06-07,4.47496
2022-06-08,4.34204
2022-06-09,4.34204
2022-06-10,3.76606
2022-06-11,3.14576
2022-06-12,7.31058
2022-06-13,6.02569
2022-06-14,4.47496
2022-06-15,3.54452
2022-06-16,3.81036
2022-06-17,3.67744
2022-06-18,1.90518
2022-06-19,4.0319
2022-06-20,3.98759
2022-06-21,4.29774
2022-06-22,3.81036
2022-06-23,3.54452
2022-06-24,2.96854
2022-06-25,3.4116
2022-06-26,2.61408
2022-06-27,4.43066
2022-06-28,4.43066
2022-06-29,4.0319
2022-06-30,3.54452
2022-07-01,2.87992
2022-07-02,2.48116
2022-07-03,2.0381
2022-07-04,2.52547
2022-07-05,2.7027
2022-07-06,4.34204
2022-07-07,3.67744
2022-07-08,3.89898
2022-07-09,3.50022
2022-07-10,2.61408
2022-07-11,4.47496
2022-07-12,3.67744
2022-07-13,2.747
2022-07-14,3.4116
2022-07-15,3.67744
2022-07-16,3.50022
2022-07-17,3.19007
2022-07-18,4.12051
2022-07-19,5.84847
2022-07-20,4.87372
2022-07-21,4.51927
2022-07-22,2.39255
2022-07-23,1.41781
2022-07-24,1.68365
2022-07-25,2.56978
2022-07-26,2.56978
2022-07-27,2.25963
2022-07-28,2.48116
2022-07-29,1.86087
2022-07-30,1.86087
2022-07-31,2.52547
2022-08-01,3.05715
2022-08-02,4.51927
2022-08-03,5.80416
2022-08-04,4.25343
2022-08-05,2.747
2022-08-06,3.01284
2022-08-07,4.96233
2022-08-08,4.60788
2022-08-09,3.76606
2022-08-10,2.65839
2022-08-11,4.12051
2022-08-12,2.87992
2022-08-13,1.90518
2022-08-14,3.98759
2022-08-15,3.98759
2022-08-16,5.80416
2022-08-17,5.09525
2022-08-18,2.87992
2022-08-19,4.34204
2022-08-20,2.56978
2022-08-21,3.01284
2022-08-22,3.58883
2022-08-23,3.27868
2022-08-24,3.72175
2022-08-25,3.81036
2022-08-26,2.7027
2022-08-27,1.94949
2022-08-28,2.25963
2022-08-29,2.65839
2022-08-30,2.87992
2022-08-31,3.50022
2022-09-01,2.96854
2022-09-02,2.48116
2022-09-03,3.01284
2022-09-04,3.54452
2022-09-05,2.30394
2022-09-06,2.25963
2022-09-07,2.7027
2022-09-08,2.56978
2022-09-09,2.17102
2022-09-10,1.90518
2022-09-11,4.20912
2022-09-12,4.60788
2022-09-13,5.98139
2022-09-14,5.18387
2022-09-15,4.7408
2022-09-16,3.76606
2022-09-17,5.44971
2022-09-18,6.69029
2022-09-19,2.92423
2022-09-20,4.38635
2022-09-21,4.12051
2022-09-22,4.34204
2022-09-23,5.13956
2022-09-24,4.20912
2022-09-25,4.29774
2022-09-26,2.83562
2022-09-27,3.76606
2022-09-28,6.82321
2022-09-29,8.15241
2022-09-30,3.81036
2022-10-01,2.87992
2022-10-02,3.19007
2022-10-03,3.4116
2022-10-04,4.82941
2022-10-05,4.12051
2022-10-06,6.69029
2022-10-07,5.71555
2022-10-08,2.08241
2022-10-09,8.63978
2022-10-10,8.37394
2022-10-11,4.43066
2022-10-12,5.09525
2022-10-13,5.27248
2022-10-14,4.56357
2022-10-15,3.54452
2022-10-16,3.27868
2022-10-17,3.54452
2022-10-18,4.12051
2022-10-19,4.47496
2022-10-20,4.25343
2022-10-21,2.87992
2022-10-22,2.7027
2022-10-23,3.4116
2022-10-24,3.01284
2022-10-25,3.01284
2022-10-26,4.7408
2022-10-27,8.24102
2022-10-28,5.98139
2022-10-29,5.93708
2022-10-30,3.67744
2022-10-31,5.49401
2022-11-01,5.27248
2022-11-02,3.94328
2022-11-03,3.89898
2022-11-04,8.86132
2022-11-05,7.00044
2022-11-06,4.60788
2022-11-07,3.98759
2022-11-08,4.96233
2022-11-09,5.44971
2022-11-10,5.89277
2022-11-11,5.18387
2022-11-12,3.81036
2022-11-13,4.96233
2022-11-14,4.51927
2022-11-15,6.51307
2022-11-16,7.48781
2022-11-17,7.31058
2022-11-18,4.78511
2022-11-19,3.63314
2022-11-20,3.89898
2022-11-21,3.89898
2022-11-22,3.3673
2022-11-23,6.55737
2022-11-24,4.12051
2022-11-25,3.10146
2022-11-26,3.32299
2022-11-27,3.10146
2022-11-28,2.92423
2022-11-29,3.54452
2022-11-30,3.14576
2022-12-01,3.23438
2022-12-02,4.34204
2022-12-03,2.79131
2022-12-04,3.54452
2022-12-05,4.60788
2022-12-06,4.65219
2022-12-07,3.54452
2022-12-08,3.4116
2022-12-09,3.4116
2022-12-10,2.79131
2022-12-11,3.3673
2022-12-12,5.36109
2022-12-13,5.22817
2022-12-14,9.21577
2022-12-15,5.4054
2022-12-16,5.22817
2022-12-17,2.56978
2022-12-18,5.00664
2022-12-19,11.51971
2022-12-20,8.24102
2022-12-21,5.05095
2022-12-22,6.29153
2022-12-23,2.61408
2022-12-24,1.94949
2022-12-25,4.29774
2022-12-26,3.67744
2022-12-27,4.0762
2022-12-28,4.82941
2022-12-29,3.67744
2022-12-30,4.20912
2022-12-31,3.10146
2023-01-01,6.86752
2023-01-02,5.09525
2023-01-03,8.90562
2023-01-04,8.7727
2023-01-05,7.53212
2023-01-06,6.55737
2023-01-07,5.62693
2023-01-08,6.82321
2023-01-09,14.97563
2023-01-10,15.81745
2023-01-11,11.74124
2023-01-12,10.32343
2023-01-13,28.53345
2023-01-14,18.74169
2023-01-15,18.43154
2023-01-16,22.59636
2023-01-17,25.5649
2023-01-18,30.17279
2023-01-19,17.01373
2023-01-20,18.87461
2023-01-21,11.12095
2023-01-22,14.17811
2023-01-23,10.41205
2023-01-24,15.90607
2023-01-25,42.88879
2023-01-26,33.09703
2023-01-27,37.21754
2023-01-28,30.43863
2023-01-29,27.69162
2023-01-30,34.02747
2023-01-31,56.49091
2023-02-01,30.79308
2023-02-02,30.66016
2023-02-03,42.49003
2023-02-04,30.39432
2023-02-05,25.78644
2023-02-06,30.52724
2023-02-07,44.61674
2023-02-08,59.72529
2023-02-09,40.71776
2023-02-10,27.42578
2023-02-11,20.8241
2023-02-12,23.12804
2023-02-13,36.59725
2023-02-14,33.18564
2023-02-15,23.08373
2023-02-16,17.32388
2023-02-17,22.46344
2023-02-18,17.4568
2023-02-19,13.60212
2023-02-20,20.95702
2023-02-21,21.57731
2023-02-22,21.04563
2023-02-23,40.45192
2023-02-24,45.6801
2023-02-25,25.38768
2023-02-26,25.83074
2023-02-27,31.63491
2023-02-28,22.8622
2023-03-01,19.67213
2023-03-02,20.55826
2023-03-03,23.57111
2023-03-04,17.19096
2023-03-05,15.86176
2023-03-06,21.13424
2023-03-07,19.4949
2023-03-08,17.54541
2023-03-09,16.7922
2023-03-10,12.00708
2023-03-11,8.32964
2023-03-12,11.29818
2023-03-13,17.94417
2023-03-14,14.70979
2023-03-15,15.81745
2023-03-16,22.24191
2023-03-17,38.32521
2023-03-18,18.69738
2023-03-19,20.8684
2023-03-20,21.533
2023-03-21,29.99556
2023-03-22,29.95126
2023-03-23,27.11564
2023-03-24,18.52015
2023-03-25,14.00088
2023-03-26,15.77315
2023-03-27,19.4949
2023-03-28,17.19096
2023-03-29,47.6739
2023-03-30,37.52769
2023-03-31,26.31812
2023-04-01,12.93752
2023-04-02,14.70979
2023-04-03,22.68498
2023-04-04,23.65972
2023-04-05,17.01373
2023-04-06,16.26052
2023-04-07,14.04519
2023-04-08,9.30438
2023-04-09,12.45015
2023-04-10,20.77979
2023-04-11,20.07089
2023-04-12,18.78599
2023-04-13,16.96942
2023-04-14,21.08994
2023-04-15,15.06424
2023-04-16,13.11475
2023-04-17,18.87461
2023-04-18,17.85556
2023-04-19,17.5011
2023-04-20,16.26052
2023-04-21,14.04519
2023-04-22,8.24102
2023-04-23,8.68409
2023-04-24,11.29818
2023-04-25,12.14
2023-04-26,14.35533
2023-04-27,13.55782
2023-04-28,11.60832
2023-04-29,5.67124
2023-04-30,5.62693
2023-05-01,6.07
2023-05-02,9.26007
2023-05-03,9.12715
2023-05-04,8.32964
2023-05-05,7.3992
2023-05-06,7.08905
2023-05-07,6.77891
2023-05-08,9.48161
2023-05-09,7.97518
2023-05-10,8.01949
2023-05-11,13.33628
2023-05-12,9.08285
2023-05-13,6.38015
2023-05-14,8.90562
2023-05-15,7.08905
2023-05-16,10.23482
2023-05-17,10.14621
2023-05-18,12.36154
2023-05-19,17.10234
2023-05-20,11.29818
2023-05-21,10.05759
2023-05-22,13.60212
2023-05-23,11.4754
2023-05-24,10.98803
2023-05-25,23.17235
2023-05-26,25.69782
2023-05-27,15.33008
2023-05-28,15.90607
