date,해외지수
2020-11-15,5.21564
2020-11-16,14.24272
2020-11-17,23.67101
2020-11-18,28.68605
2020-11-19,25.77733
2020-11-20,21.96589
2020-11-21,13.74122
2020-11-22,5.41624
2020-11-23,13.74122
2020-11-24,23.97191
2020-11-25,23.1695
2020-11-26,23.0692
2020-11-27,18.25476
2020-11-28,10.43129
2020-11-29,4.41323
2020-11-30,11.4343
2020-12-01,20.86258
2020-12-02,19.25777
2020-12-03,24.17251
2020-12-04,18.35506
2020-12-05,9.42828
2020-12-06,3.00902
2020-12-07,12.53761
2020-12-08,20.76228
2020-12-09,20.36108
2020-12-10,25.67703
2020-12-11,21.46439
2020-12-12,14.84453
2020-12-13,2.60782
2020-12-14,10.53159
2020-12-15,22.8686
2020-12-16,19.85957
2020-12-17,19.75927
2020-12-18,16.04814
2020-12-19,13.74122
2020-12-20,4.41323
2020-12-21,23.57071
2020-12-22,33.4002
2020-12-23,28.38515
2020-12-24,20.96288
2020-12-25,11.8355
2020-12-26,3.20962
2020-12-27,2.60782
2020-12-28,11.5346
2020-12-29,18.05416
2020-12-30,20.76228
2020-12-31,14.64393
2021-01-01,7.52256
2021-01-02,4.81444
2021-01-03,4.01203
2021-01-04,13.34002
2021-01-05,31.59478
2021-01-06,26.47943
2021-01-07,28.18455
2021-01-08,24.97492
2021-01-09,13.13941
2021-01-10,5.81745
2021-01-11,23.0692
2021-01-12,30.09027
2021-01-13,28.58575
2021-01-14,27.28184
2021-01-15,28.58575
2021-01-16,15.84754
2021-01-17,5.31594
2021-01-18,16.75025
2021-01-19,27.28184
2021-01-20,25.47642
2021-01-21,24.17251
2021-01-22,27.18154
2021-01-23,14.54363
2021-01-24,6.21865
2021-01-25,16.34904
2021-01-26,28.08425
2021-01-27,34.4032
2021-01-28,50.55165
2021-01-29,48.64593
2021-01-30,24.87462
2021-01-31,5.61685
2021-02-01,26.27883
2021-02-02,37.71313
2021-02-03,34.1023
2021-02-04,38.31494
2021-02-05,29.68906
2021-02-06,15.64694
2021-02-07,4.81444
2021-02-08,17.75325
2021-02-09,26.98094
2021-02-10,25.77733
2021-02-11,18.85656
2021-02-12,18.05416
2021-02-13,11.4343
2021-02-14,6.11835
2021-02-15,10.73219
2021-02-16,26.07823
2021-02-17,27.48244
2021-02-18,33.9017
2021-02-19,32.69809
2021-02-20,19.65897
2021-02-21,6.21865
2021-02-22,21.86559
2021-02-23,44.5336
2021-02-24,44.8345
2021-02-25,35.60682
2021-02-26,47.24172
2021-02-27,27.98395
2021-02-28,6.41925
2021-03-01,24.37311
2021-03-02,39.31795
2021-03-03,43.12938
2021-03-04,43.63089
2021-03-05,48.34503
2021-03-06,25.27582
2021-03-07,6.41925
2021-03-08,24.07221
2021-03-09,49.44834
2021-03-10,39.91975
2021-03-11,39.31795
2021-03-12,32.89869
2021-03-13,21.26379
2021-03-14,5.81745
2021-03-15,15.64694
2021-03-16,33.09929
2021-03-17,34.4032
2021-03-18,32.69809
2021-03-19,31.49448
2021-03-20,16.24874
2021-03-21,6.72016
2021-03-22,16.54964
2021-03-23,32.19658
2021-03-24,30.79237
2021-03-25,30.19057
2021-03-26,26.68004
2021-03-27,14.34302
2021-03-28,4.41323
2021-03-29,16.34904
2021-03-30,25.47642
2021-03-31,27.78335
2021-04-01,27.98395
2021-04-02,25.77733
2021-04-03,11.4343
2021-04-04,4.71414
2021-04-05,13.23971
2021-04-06,23.1695
2021-04-07,20.56168
2021-04-08,20.36108
2021-04-09,20.26078
2021-04-10,10.43129
2021-04-11,3.61083
2021-04-12,11.334
2021-04-13,22.3671
2021-04-14,19.95987
2021-04-15,19.55867
2021-04-16,20.96288
2021-04-17,11.03309
2021-04-18,3.30992
2021-04-19,12.83851
2021-04-20,22.668
2021-04-21,29.08726
2021-04-22,26.88064
2021-04-23,24.57372
2021-04-24,11.1334
2021-04-25,3.91173
2021-04-26,12.0361
2021-04-27,25.37612
2021-04-28,25.97793
2021-04-29,30.39117
2021-04-30,23.47041
2021-05-01,9.82948
2021-05-02,4.11233
2021-05-03,14.14242
2021-05-04,19.85957
2021-05-05,24.77432
2021-05-06,24.57372
2021-05-07,25.17552
2021-05-08,10.83249
2021-05-09,4.31293
2021-05-10,16.34904
2021-05-11,35.10531
2021-05-12,45.336
2021-05-13,46.74022
2021-05-14,37.51253
2021-05-15,15.74724
2021-05-16,5.41624
2021-05-17,20.66198
2021-05-18,29.38816
2021-05-19,28.88665
2021-05-20,31.19358
2021-05-21,29.38816
2021-05-22,15.14543
2021-05-23,4.51354
2021-05-24,17.15145
2021-05-25,28.98696
2021-05-26,30.49147
2021-05-27,36.30892
2021-05-28,24.57372
2021-05-29,14.24272
2021-05-30,3.81143
2021-05-31,15.34603
2021-06-01,24.67402
2021-06-02,26.98094
2021-06-03,29.38816
2021-06-04,29.48846
2021-06-05,15.14543
2021-06-06,4.21263
2021-06-07,14.14242
2021-06-08,27.58274
2021-06-09,25.17552
2021-06-10,26.37913
2021-06-11,24.47342
2021-06-12,10.03009
2021-06-13,3.81143
2021-06-14,14.44332
2021-06-15,24.27281
2021-06-16,26.57973
2021-06-17,27.38214
2021-06-18,24.57372
2021-06-19,16.44934
2021-06-20,4.41323
2021-06-21,18.55566
2021-06-22,27.48244
2021-06-23,25.47642
2021-06-24,21.96589
2021-06-25,20.56168
2021-06-26,11.03309
2021-06-27,2.70812
2021-06-28,13.54062
2021-06-29,22.9689
2021-06-30,26.27883
2021-07-01,22.3671
2021-07-02,23.0692
2021-07-03,11.4343
2021-07-04,3.20962
2021-07-05,12.63791
2021-07-06,21.26379
2021-07-07,25.77733
2021-07-08,41.12337
2021-07-09,39.01705
2021-07-10,13.84152
2021-07-11,3.61083
2021-07-12,12.93881
2021-07-13,24.37311
2021-07-14,24.37311
2021-07-15,25.57673
2021-07-16,23.47041
2021-07-17,13.94182
2021-07-18,3.30992
2021-07-19,21.06318
2021-07-20,41.62487
2021-07-21,31.19358
2021-07-22,25.87763
2021-07-23,22.3671
2021-07-24,13.03911
2021-07-25,3.51053
2021-07-26,13.54062
2021-07-27,27.28184
2021-07-28,26.98094
2021-07-29,24.77432
2021-07-30,25.07522
2021-07-31,13.34002
2021-08-01,5.61685
2021-08-02,11.334
2021-08-03,24.27281
2021-08-04,23.1695
2021-08-05,25.57673
2021-08-06,17.95386
2021-08-07,12.93881
2021-08-08,2.90872
2021-08-09,10.83249
2021-08-10,20.66198
2021-08-11,23.87161
2021-08-12,27.38214
2021-08-13,23.47041
2021-08-14,10.73219
2021-08-15,4.21263
2021-08-16,13.54062
2021-08-17,26.68004
2021-08-18,29.68906
2021-08-19,31.19358
2021-08-20,39.31795
2021-08-21,17.95386
2021-08-22,6.61985
2021-08-23,16.04814
2021-08-24,30.09027
2021-08-25,32.99899
2021-08-26,27.88365
2021-08-27,27.58274
2021-08-28,13.54062
2021-08-29,4.71414
2021-08-30,11.9358
2021-08-31,24.37311
2021-09-01,26.37913
2021-09-02,26.17853
2021-09-03,23.67101
2021-09-04,13.64092
2021-09-05,3.61083
2021-09-06,13.34002
2021-09-07,21.66499
2021-09-08,24.77432
2021-09-09,26.17853
2021-09-10,29.18756
2021-09-11,12.73821
2021-09-12,3.71113
2021-09-13,13.74122
2021-09-14,23.97191
2021-09-15,24.37311
2021-09-16,21.36409
2021-09-17,20.96288
2021-09-18,11.2337
2021-09-19,4.11233
2021-09-20,18.15446
2021-09-21,30.79237
2021-09-22,29.88966
2021-09-23,30.39117
2021-09-24,25.67703
2021-09-25,13.34002
2021-09-26,4.91474
2021-09-27,17.55265
2021-09-28,30.09027
2021-09-29,41.22367
2021-09-30,34.002
2021-10-01,32.59779
2021-10-02,16.95085
2021-10-03,5.21564
2021-10-04,25.07522
2021-10-05,45.5366
2021-10-06,50.15045
2021-10-07,46.13841
2021-10-08,30.99297
2021-10-09,16.24874
2021-10-10,6.51955
2021-10-11,20.76228
2021-10-12,34.2026
2021-10-13,37.71313
2021-10-14,33.29989
2021-10-15,30.79237
2021-10-16,16.75025
2021-10-17,4.51354
2021-10-18,17.95386
2021-10-19,31.99598
2021-10-20,32.29689
2021-10-21,31.79538
2021-10-22,28.68605
2021-10-23,13.84152
2021-10-24,5.61685
2021-10-25,16.64994
2021-10-26,27.88365
2021-10-27,24.37311
2021-10-28,29.58876
2021-10-29,28.88665
2021-10-30,13.74122
2021-10-31,4.11233
2021-11-01,14.44332
2021-11-02,24.87462
2021-11-03,26.47943
2021-11-04,23.97191
2021-11-05,22.3671
2021-11-06,9.82948
2021-11-07,3.81143
2021-11-08,12.83851
2021-11-09,19.35807
2021-11-10,22.06619
2021-11-11,23.67101
2021-11-12,18.65596
2021-11-13,12.43731
2021-11-14,3.71113
2021-11-15,12.23671
2021-11-16,19.15747
2021-11-17,19.15747
2021-11-18,20.66198
2021-11-19,20.16048
2021-11-20,8.52557
2021-11-21,3.41023
2021-11-22,10.23069
2021-11-23,20.56168
2021-11-24,21.66499
2021-11-25,19.95987
2021-11-26,23.2698
2021-11-27,21.96589
2021-11-28,6.31895
2021-11-29,21.56469
2021-11-30,35.20561
2021-12-01,36.00802
2021-12-02,31.09327
2021-12-03,24.27281
2021-12-04,19.05717
2021-12-05,6.21865
2021-12-06,12.83851
2021-12-07,24.87462
2021-12-08,24.37311
2021-12-09,24.37311
2021-12-10,24.17251
2021-12-11,15.64694
2021-12-12,4.61384
2021-12-13,12.0361
2021-12-14,23.0692
2021-12-15,27.98395
2021-12-16,25.77733
2021-12-17,26.88064
2021-12-18,18.65596
2021-12-19,4.21263
2021-12-20,17.65295
2021-12-21,28.28485
2021-12-22,25.27582
2021-12-23,24.07221
2021-12-24,17.15145
2021-12-25,8.62587
2021-12-26,4.11233
2021-12-27,9.02708
2021-12-28,18.55566
2021-12-29,18.95687
2021-12-30,15.94784
2021-12-31,10.63189
2022-01-01,7.22166
2022-01-02,2.80842
2022-01-03,9.72918
2022-01-04,17.85356
2022-01-05,24.17251
2022-01-06,31.99598
2022-01-07,30.49147
2022-01-08,15.54663
2022-01-09,4.21263
2022-01-10,14.44332
2022-01-11,30.09027
2022-01-12,28.28485
2022-01-13,23.67101
2022-01-14,26.78034
2022-01-15,16.04814
2022-01-16,4.91474
2022-01-17,15.94784
2022-01-18,27.88365
2022-01-19,30.39117
2022-01-20,30.29087
2022-01-21,28.88665
2022-01-22,21.66499
2022-01-23,7.32196
2022-01-24,24.77432
2022-01-25,59.47843
2022-01-26,50.75225
2022-01-27,47.34202
2022-01-28,39.81945
2022-01-29,17.65295
2022-01-30,5.11534
2022-01-31,11.03309
2022-02-01,25.67703
2022-02-02,28.58575
2022-02-03,32.49749
2022-02-04,36.30892
2022-02-05,20.46138
2022-02-06,6.92076
2022-02-07,15.14543
2022-02-08,30.99297
2022-02-09,29.28786
2022-02-10,30.29087
2022-02-11,28.78635
2022-02-12,22.06619
2022-02-13,6.11835
2022-02-14,24.27281
2022-02-15,39.91975
2022-02-16,35.70712
2022-02-17,43.02908
2022-02-18,41.62487
2022-02-19,22.8686
2022-02-20,6.92076
2022-02-21,21.66499
2022-02-22,42.42728
2022-02-23,41.02306
2022-02-24,61.58475
2022-02-25,51.55466
2022-02-26,22.8686
2022-02-27,6.11835
2022-02-28,19.15747
2022-03-01,29.28786
2022-03-02,41.22367
2022-03-03,35.30591
2022-03-04,35.50651
2022-03-05,23.0692
2022-03-06,5.21564
2022-03-07,26.78034
2022-03-08,38.21464
2022-03-09,37.11133
2022-03-10,41.62487
2022-03-11,37.81344
2022-03-12,23.47041
2022-03-13,6.72016
2022-03-14,21.86559
2022-03-15,45.0351
2022-03-16,44.23269
2022-03-17,45.83751
2022-03-18,36.40922
2022-03-19,20.56168
2022-03-20,5.11534
2022-03-21,20.56168
2022-03-22,32.69809
2022-03-23,29.08726
2022-03-24,30.09027
2022-03-25,25.17552
2022-03-26,13.34002
2022-03-27,4.51354
2022-03-28,18.65596
2022-03-29,28.98696
2022-03-30,29.28786
2022-03-31,30.19057
2022-04-01,28.08425
2022-04-02,14.64393
2022-04-03,5.31594
2022-04-04,16.85055
2022-04-05,24.17251
2022-04-06,31.49448
2022-04-07,41.52457
2022-04-08,34.3029
2022-04-09,14.44332
2022-04-10,5.31594
2022-04-11,17.55265
2022-04-12,37.71313
2022-04-13,32.19658
2022-04-14,29.18756
2022-04-15,24.07221
2022-04-16,9.02708
2022-04-17,4.61384
2022-04-18,15.54663
2022-04-19,24.97492
2022-04-20,27.78335
2022-04-21,28.08425
2022-04-22,25.57673
2022-04-23,19.15747
2022-04-24,4.91474
2022-04-25,19.05717
2022-04-26,33.8014
2022-04-27,47.14142
2022-04-28,34.002
2022-04-29,31.39418
2022-04-30,23.37011
2022-05-01,6.11835
2022-05-02,21.06318
2022-05-03,31.49448
2022-05-04,25.97793
2022-05-05,27.28184
2022-05-06,39.71915
2022-05-07,22.16649
2022-05-08,6.11835
2022-05-09,21.46439
2022-05-10,48.24473
2022-05-11,44.6339
2022-05-12,42.42728
2022-05-13,40.92276
2022-05-14,19.05717
2022-05-15,5.51654
2022-05-16,21.56469
2022-05-17,33.29989
2022-05-18,31.59478
2022-05-19,43.22968
2022-05-20,36.81043
2022-05-21,19.65897
2022-05-22,6.11835
2022-05-23,18.15446
2022-05-24,32.29689
2022-05-25,35.70712
2022-05-26,30.39117
2022-05-27,27.78335
2022-05-28,14.14242
2022-05-29,4.51354
2022-05-30,16.75025
2022-05-31,24.77432
2022-06-01,23.87161
2022-06-02,25.77733
2022-06-03,26.47943
2022-06-04,14.34302
2022-06-05,4.71414
2022-06-06,15.64694
2022-06-07,24.97492
2022-06-08,28.38515
2022-06-09,25.17552
2022-06-10,26.47943
2022-06-11,15.84754
2022-06-12,5.11534
2022-06-13,22.8686
2022-06-14,45.93781
2022-06-15,40.02006
2022-06-16,42.22668
2022-06-17,40.22066
2022-06-18,18.25476
2022-06-19,8.52557
2022-06-20,24.27281
2022-06-21,29.28786
2022-06-22,35.30591
2022-06-23,34.80441
2022-06-24,29.08726
2022-06-25,18.65596
2022-06-26,7.12136
2022-06-27,17.75325
2022-06-28,34.60381
2022-06-29,34.80441
2022-06-30,37.91374
2022-07-01,39.51855
2022-07-02,14.34302
2022-07-03,6.01805
2022-07-04,20.16048
2022-07-05,33.8014
2022-07-06,39.71915
2022-07-07,35.80742
2022-07-08,39.11735
2022-07-09,15.64694
2022-07-10,6.51955
2022-07-11,22.9689
2022-07-12,29.78936
2022-07-13,33.8014
2022-07-14,33.8014
2022-07-15,30.09027
2022-07-16,14.24272
2022-07-17,5.71715
2022-07-18,19.55867
2022-07-19,29.78936
2022-07-20,33.9017
2022-07-21,34.1023
2022-07-22,30.19057
2022-07-23,15.44633
2022-07-24,3.71113
2022-07-25,16.24874
2022-07-26,28.88665
2022-07-27,24.77432
2022-07-28,28.88665
2022-07-29,25.87763
2022-07-30,13.13941
2022-07-31,4.01203
2022-08-01,12.83851
2022-08-02,26.07823
2022-08-03,29.88966
2022-08-04,27.58274
2022-08-05,22.9689
2022-08-06,10.93279
2022-08-07,4.51354
2022-08-08,12.73821
2022-08-09,27.78335
2022-08-10,27.28184
2022-08-11,26.78034
2022-08-12,20.76228
2022-08-13,12.43731
2022-08-14,5.91775
2022-08-15,12.0361
2022-08-16,27.08124
2022-08-17,28.98696
2022-08-18,26.17853
2022-08-19,23.77131
2022-08-20,12.23671
2022-08-21,3.51053
2022-08-22,15.74724
2022-08-23,30.79237
2022-08-24,27.18154
2022-08-25,23.37011
2022-08-26,25.97793
2022-08-27,22.9689
2022-08-28,4.51354
2022-08-29,21.36409
2022-08-30,34.002
2022-08-31,30.89267
2022-09-01,33.19959
2022-09-02,32.69809
2022-09-03,17.05115
2022-09-04,3.61083
2022-09-05,15.44633
2022-09-06,23.1695
2022-09-07,29.58876
2022-09-08,28.38515
2022-09-09,14.44332
2022-09-10,11.2337
2022-09-11,3.51053
2022-09-12,12.83851
2022-09-13,32.59779
2022-09-14,47.64292
2022-09-15,44.7342
2022-09-16,34.3029
2022-09-17,17.35205
2022-09-18,4.51354
2022-09-19,20.56168
2022-09-20,34.1023
2022-09-21,35.20561
2022-09-22,43.63089
2022-09-23,36.91073
2022-09-24,23.87161
2022-09-25,5.11534
2022-09-26,25.17552
2022-09-27,45.63691
2022-09-28,44.9348
2022-09-29,38.91675
2022-09-30,39.11735
2022-10-01,17.45235
2022-10-02,4.91474
2022-10-03,19.65897
2022-10-04,30.59177
2022-10-05,38.11434
2022-10-06,34.60381
2022-10-07,29.68906
2022-10-08,16.44934
2022-10-09,5.21564
2022-10-10,18.65596
2022-10-11,36.00802
2022-10-12,34.4032
2022-10-13,38.31494
2022-10-14,32.09628
2022-10-15,18.85656
2022-10-16,6.21865
2022-10-17,16.85055
2022-10-18,28.08425
2022-10-19,33.19959
2022-10-20,32.99899
2022-10-21,28.98696
2022-10-22,17.85356
2022-10-23,4.71414
2022-10-24,22.06619
2022-10-25,31.99598
2022-10-26,32.79839
2022-10-27,29.48846
2022-10-28,29.88966
2022-10-29,18.25476
2022-10-30,5.51654
2022-10-31,18.95687
2022-11-01,31.59478
2022-11-02,29.88966
2022-11-03,37.81344
2022-11-04,29.58876
2022-11-05,17.55265
2022-11-06,5.71715
2022-11-07,20.36108
2022-11-08,32.19658
2022-11-09,34.50351
2022-11-10,37.21163
2022-11-11,42.42728
2022-11-12,25.07522
2022-11-13,5.61685
2022-11-14,19.95987
2022-11-15,36.10832
2022-11-16,33.6008
2022-11-17,32.89869
2022-11-18,27.38214
2022-11-19,13.34002
2022-11-20,5.51654
2022-11-21,14.14242
2022-11-22,26.07823
2022-11-23,25.67703
2022-11-24,29.18756
2022-11-25,21.86559
2022-11-26,11.2337
2022-11-27,5.21564
2022-11-28,14.44332
2022-11-29,26.47943
2022-11-30,25.07522
2022-12-01,28.78635
2022-12-02,27.58274
2022-12-03,13.84152
2022-12-04,4.41323
2022-12-05,10.43129
2022-12-06,24.07221
2022-12-07,25.37612
2022-12-08,24.57372
2022-12-09,21.56469
2022-12-10,15.34603
2022-12-11,3.41023
2022-12-12,11.9358
2022-12-13,24.27281
2022-12-14,28.78635
2022-12-15,28.28485
2022-12-16,27.68304
2022-12-17,15.94784
2022-12-18,3.51053
2022-12-19,9.82948
2022-12-20,22.06619
2022-12-21,24.07221
2022-12-22,25.87763
2022-12-23,26.68004
2022-12-24,16.95085
2022-12-25,2.40722
2022-12-26,9.72918
2022-12-27,18.05416
2022-12-28,20.96288
2022-12-29,20.06018
2022-12-30,15.34603
2022-12-31,7.72316
2023-01-01,3.00902
2023-01-02,8.92678
2023-01-03,20.46138
2023-01-04,27.38214
2023-01-05,21.76529
2023-01-06,25.87763
2023-01-07,13.84152
2023-01-08,4.11233
2023-01-09,11.334
2023-01-10,25.87763
2023-01-11,23.97191
2023-01-12,24.17251
2023-01-13,26.27883
2023-01-14,15.94784
2023-01-15,3.30992
2023-01-16,10.03009
2023-01-17,18.25476
2023-01-18,22.7683
2023-01-19,20.76228
2023-01-20,20.76228
2023-01-21,12.23671
2023-01-22,3.61083
2023-01-23,5.31594
2023-01-24,18.55566
2023-01-25,19.85957
2023-01-26,22.2668
2023-01-27,21.76529
2023-01-28,14.34302
2023-01-29,5.01504
2023-01-30,14.04212
2023-01-31,25.67703
2023-02-01,22.668
2023-02-02,30.29087
2023-02-03,27.48244
2023-02-04,15.24573
2023-02-05,2.90872
2023-02-06,12.0361
2023-02-07,26.07823
2023-02-08,22.4674
2023-02-09,24.37311
2023-02-10,24.17251
2023-02-11,11.9358
2023-02-12,3.61083
2023-02-13,12.73821
2023-02-14,20.76228
2023-02-15,26.27883
2023-02-16,25.07522
2023-02-17,22.4674
2023-02-18,15.94784
2023-02-19,4.01203
2023-02-20,9.12738
2023-02-21,17.05115
2023-02-22,28.18455
2023-02-23,25.47642
2023-02-24,23.57071
2023-02-25,13.64092
2023-02-26,3.20962
2023-02-27,13.84152
2023-02-28,20.16048
2023-03-01,21.26379
2023-03-02,25.47642
2023-03-03,19.45837
2023-03-04,10.43129
2023-03-05,3.10932
2023-03-06,10.83249
2023-03-07,17.15145
2023-03-08,22.668
2023-03-09,23.47041
2023-03-10,23.67101
2023-03-11,16.34904
2023-03-12,4.81444
2023-03-13,16.04814
2023-03-14,34.70411
2023-03-15,36.71013
2023-03-16,35.50651
2023-03-17,29.08726
2023-03-18,15.64694
2023-03-19,3.30992
2023-03-20,19.35807
2023-03-21,26.17853
2023-03-22,26.17853
2023-03-23,31.99598
2023-03-24,29.28786
2023-03-25,15.34603
2023-03-26,4.11233
2023-03-27,14.24272
2023-03-28,26.07823
2023-03-29,24.07221
2023-03-30,22.668
2023-03-31,22.3671
2023-04-01,10.53159
2023-04-02,4.61384
2023-04-03,12.93881
2023-04-04,21.26379
2023-04-05,23.87161
2023-04-06,24.37311
2023-04-07,18.55566
2023-04-08,8.02407
2023-04-09,5.01504
2023-04-10,12.93881
2023-04-11,19.15747
2023-04-12,20.36108
2023-04-13,23.67101
2023-04-14,19.15747
2023-04-15,8.62587
2023-04-16,3.61083
2023-04-17,11.2337
2023-04-18,20.16048
2023-04-19,21.46439
2023-04-20,24.07221
2023-04-21,21.36409
2023-04-22,10.23069
2023-04-23,3.41023
2023-04-24,12.43731
2023-04-25,22.2668
2023-04-26,23.2698
2023-04-27,21.66499
2023-04-28,19.15747
2023-04-29,8.52557
2023-04-30,2.80842
2023-05-01,7.22166
2023-05-02,15.34603
2023-05-03,21.06318
2023-05-04,19.35807
2023-05-05,15.84754
2023-05-06,10.63189
2023-05-07,3.10932
2023-05-08,8.92678
2023-05-09,20.36108
2023-05-10,20.46138
2023-05-11,19.85957
2023-05-12,18.95687
2023-05-13,8.62587
2023-05-14,2.90872
2023-05-15,9.12738
2023-05-16,19.25777
2023-05-17,20.16048
2023-05-18,17.75325
2023-05-19,15.04513
2023-05-20,8.82647
2023-05-21,3.51053
2023-05-22,9.52858
2023-05-23,18.25476
2023-05-24,18.75626
2023-05-25,23.37011
2023-05-26,16.85055
2023-05-27,12.33701
2023-05-28,2.90872
2023-05-29,8.92678
