date,소상공인정책자금
2020-07-15,0.08613
2020-07-16,0.07746
2020-07-17,0.06444
2020-07-18,0.01983
2020-07-19,0.02726
2020-07-20,0.07684
2020-07-21,0.05453
2020-07-22,0.05825
2020-07-23,0.04399
2020-07-24,0.03532
2020-07-25,0.01549
2020-07-26,0.01797
2020-07-27,0.06197
2020-07-28,0.05515
2020-07-29,0.0378
2020-07-30,0.04213
2020-07-31,0.06073
2020-08-01,0.03408
2020-08-02,0.02602
2020-08-03,0.06073
2020-08-04,0.14562
2020-08-05,0.52984
2020-08-06,0.40466
2020-08-07,0.40218
2020-08-08,0.1481
2020-08-09,0.09357
2020-08-10,0.29435
2020-08-11,0.27638
2020-08-12,0.26585
2020-08-13,0.34703
2020-08-14,0.2423
2020-08-15,0.08551
2020-08-16,0.05577
2020-08-17,0.13695
2020-08-18,0.29249
2020-08-19,0.34951
2020-08-20,0.27204
2020-08-21,0.2299
2020-08-22,0.10596
2020-08-23,0.08304
2020-08-24,0.17289
2020-08-25,0.17723
2020-08-26,0.22123
2020-08-27,0.15988
2020-08-28,0.12084
2020-08-29,0.05887
2020-08-30,0.05267
2020-08-31,0.20821
2020-09-01,0.189
2020-09-02,0.16669
2020-09-03,0.26399
2020-09-04,0.21875
2020-09-05,0.05887
2020-09-06,0.05205
2020-09-07,0.1605
2020-09-08,0.19272
2020-09-09,0.18529
2020-09-10,0.25283
2020-09-11,0.26337
2020-09-12,0.09977
2020-09-13,0.06692
2020-09-14,0.34083
2020-09-15,0.22743
2020-09-16,0.27142
2020-09-17,0.28568
2020-09-18,0.27762
2020-09-19,0.08923
2020-09-20,0.13199
2020-09-21,0.42573
2020-09-22,0.43503
2020-09-23,0.71451
2020-09-24,0.61908
2020-09-25,0.47221
2020-09-26,0.13013
2020-09-27,0.12394
2020-09-28,0.33959
2020-09-29,0.2299
2020-09-30,0.06878
2020-10-01,0.02974
2020-10-02,0.03718
2020-10-03,0.03098
2020-10-04,0.05453
2020-10-05,0.27638
2020-10-06,0.26151
2020-10-07,0.25593
2020-10-08,0.20512
2020-10-09,0.06197
2020-10-10,0.04461
2020-10-11,0.05515
2020-10-12,0.25717
2020-10-13,0.21937
2020-10-14,0.20264
2020-10-15,0.27762
2020-10-16,0.32038
2020-10-17,0.07684
2020-10-18,0.08427
2020-10-19,0.44246
2020-10-20,0.43874
2020-10-21,1.12599
2020-10-22,2.85682
2020-10-23,1.18672
2020-10-24,0.22743
2020-10-25,0.2361
2020-10-26,1.03861
2020-10-27,0.96673
2020-10-28,0.95991
2020-10-29,1.63043
2020-10-30,1.18424
2020-10-31,0.24602
2020-11-01,0.22433
2020-11-02,1.0225
2020-11-03,0.88617
2020-11-04,0.72133
2020-11-05,0.82234
2020-11-06,0.62094
2020-11-07,0.17289
2020-11-08,0.13447
2020-11-09,0.71699
2020-11-10,0.79569
2020-11-11,1.08075
2020-11-12,1.03923
2020-11-13,1.12537
2020-11-14,0.25345
2020-11-15,0.22371
2020-11-16,1.19726
2020-11-17,1.25551
2020-11-18,1.14644
2020-11-19,0.9469
2020-11-20,0.72133
2020-11-21,0.20698
2020-11-22,0.2014
2020-11-23,0.74116
2020-11-24,0.7864
2020-11-25,0.71947
2020-11-26,0.68662
2020-11-27,0.66493
2020-11-28,0.18157
2020-11-29,0.18591
2020-11-30,0.73186
2020-12-01,0.66927
2020-12-02,0.71017
2020-12-03,0.8651
2020-12-04,0.90414
2020-12-05,0.20264
2020-12-06,0.16917
2020-12-07,0.63457
2020-12-08,0.7709
2020-12-09,86.27732
2020-12-10,11.19119
2020-12-11,5.91133
2020-12-12,1.50029
2020-12-13,1.08943
2020-12-14,3.51804
2020-12-15,2.70561
2020-12-16,2.56184
2020-12-17,2.03509
2020-12-18,1.48976
2020-12-19,0.46291
2020-12-20,0.5224
2020-12-21,1.24064
2020-12-22,0.95248
2020-12-23,0.906
2020-12-24,0.67609
2020-12-25,0.30799
2020-12-26,0.3557
2020-12-27,0.72629
2020-12-28,1.18301
2020-12-29,1.27038
2020-12-30,0.82544
2020-12-31,0.46291
2021-01-01,0.37182
2021-01-02,0.45176
2021-01-03,0.49204
2021-01-04,1.23754
2021-01-05,1.00329
2021-01-06,1.64964
2021-01-07,1.24931
2021-01-08,0.96363
2021-01-09,0.4815
2021-01-10,0.76037
2021-01-11,2.39886
2021-01-12,1.54553
2021-01-13,1.11856
2021-01-14,1.1861
2021-01-15,1.21089
2021-01-16,0.75169
2021-01-17,1.13343
2021-01-18,8.69131
2021-01-19,3.72502
2021-01-20,2.71801
2021-01-21,2.18692
2021-01-22,1.77978
2021-01-23,0.65874
2021-01-24,0.61722
2021-01-25,3.03096
2021-01-26,2.16089
2021-01-27,1.79465
2021-01-28,1.56412
2021-01-29,1.35218
2021-01-30,0.33339
2021-01-31,0.38545
2021-02-01,1.42531
2021-02-02,1.14892
2021-02-03,1.09687
2021-02-04,1.11422
2021-02-05,1.05845
2021-02-06,0.26523
2021-02-07,0.18591
2021-02-08,0.69778
2021-02-09,0.48336
2021-02-10,0.3588
2021-02-11,0.10287
2021-02-12,0.08365
2021-02-13,0.08118
2021-02-14,0.1196
2021-02-15,0.5224
2021-02-16,0.53046
2021-02-17,0.38359
2021-02-18,0.60111
2021-02-19,0.4059
2021-02-20,0.11402
2021-02-21,0.1134
2021-02-22,0.43688
2021-02-23,0.46725
2021-02-24,0.51497
2021-02-25,0.58995
2021-02-26,0.71637
2021-02-27,0.16731
2021-02-28,0.13261
2021-03-01,0.85704
2021-03-02,3.7306
2021-03-03,1.74198
2021-03-04,1.39432
2021-03-05,1.09811
2021-03-06,0.25159
2021-03-07,0.25655
2021-03-08,1.04791
2021-03-09,0.93884
2021-03-10,0.79197
2021-03-11,0.72567
2021-03-12,0.8304
2021-03-13,0.1543
2021-03-14,0.18962
2021-03-15,0.94318
2021-03-16,0.79259
2021-03-17,0.72938
2021-03-18,0.80623
2021-03-19,0.83473
2021-03-20,0.26027
2021-03-21,0.35075
2021-03-22,3.90969
2021-03-23,2.99439
2021-03-24,2.72048
2021-03-25,2.762
2021-03-26,2.32821
2021-03-27,0.3588
2021-03-28,0.32968
2021-03-29,2.04749
2021-03-30,1.42469
2021-03-31,0.92397
2021-04-01,0.85952
2021-04-02,0.52178
2021-04-03,0.13943
2021-04-04,0.12579
2021-04-05,0.57694
2021-04-06,0.497
2021-04-07,0.43255
2021-04-08,0.51869
2021-04-09,0.43626
2021-04-10,0.15864
2021-04-11,0.17971
2021-04-12,1.09501
2021-04-13,1.05287
2021-04-14,1.05287
2021-04-15,1.04543
2021-04-16,1.38627
2021-04-17,0.38669
2021-04-18,0.30799
2021-04-19,3.03715
2021-04-20,2.84443
2021-04-21,3.58125
2021-04-22,3.76654
2021-04-23,2.91941
2021-04-24,0.6953
2021-04-25,0.48398
2021-04-26,2.83327
2021-04-27,2.51412
2021-04-28,2.05307
2021-04-29,1.89194
2021-04-30,1.43398
2021-05-01,0.36438
2021-05-02,0.31976
2021-05-03,1.47674
2021-05-04,1.24498
2021-05-05,0.36438
2021-05-06,1.18362
2021-05-07,1.04915
2021-05-08,0.25035
2021-05-09,0.22619
2021-05-10,1.17495
2021-05-11,1.05906
2021-05-12,0.99152
2021-05-13,1.01445
2021-05-14,0.92645
2021-05-15,0.23982
2021-05-16,0.42263
2021-05-17,2.33069
2021-05-18,2.18692
2021-05-19,0.76595
2021-05-20,2.2681
2021-05-21,2.09273
2021-05-22,0.47717
2021-05-23,0.44246
2021-05-24,2.39514
2021-05-25,1.99853
2021-05-26,1.5697
2021-05-27,1.44018
2021-05-28,1.14087
2021-05-29,0.3117
2021-05-30,0.27824
2021-05-31,1.3968
2021-06-01,1.32925
2021-06-02,1.17495
2021-06-03,1.00329
2021-06-04,0.84589
2021-06-05,0.26151
2021-06-06,0.23362
2021-06-07,1.17743
2021-06-08,1.03242
2021-06-09,0.95124
2021-06-10,0.81242
2021-06-11,0.72505
2021-06-12,0.22557
2021-06-13,0.18467
2021-06-14,0.84465
2021-06-15,0.76966
2021-06-16,0.68848
2021-06-17,0.68786
2021-06-18,0.70584
2021-06-19,0.19086
2021-06-20,0.2014
2021-06-21,1.39061
2021-06-22,1.30447
2021-06-23,1.45072
2021-06-24,1.63539
2021-06-25,1.45815
2021-06-26,0.25965
2021-06-27,0.1952
2021-06-28,1.17681
2021-06-29,1.12661
2021-06-30,1.0349
2021-07-01,1.01878
2021-07-02,1.0665
2021-07-03,0.36748
2021-07-04,1.21151
2021-07-05,11.25811
2021-07-06,7.89189
2021-07-07,6.73243
2021-07-08,6.19267
2021-07-09,6.31166
2021-07-10,3.36312
2021-07-11,1.31934
2021-07-12,5.14971
2021-07-13,3.86755
2021-07-14,3.44739
2021-07-15,3.30053
2021-07-16,4.19599
2021-07-17,1.75623
2021-07-18,0.99957
2021-07-19,5.90575
2021-07-20,6.36247
2021-07-21,6.7659
2021-07-22,4.75063
2021-07-23,4.36145
2021-07-24,1.87335
2021-07-25,1.58023
2021-07-26,6.89417
2021-07-27,5.38396
2021-07-28,4.14456
2021-07-29,3.38852
2021-07-30,3.15614
2021-07-31,1.01197
2021-08-01,1.57156
2021-08-02,5.45957
2021-08-03,4.8913
2021-08-04,4.76116
2021-08-05,4.89254
2021-08-06,4.38872
2021-08-07,2.45773
2021-08-08,1.227
2021-08-09,4.81508
2021-08-10,3.88738
2021-08-11,3.38728
2021-08-12,3.8973
2021-08-13,2.99873
2021-08-14,0.94876
2021-08-15,0.78888
2021-08-16,1.54429
2021-08-17,6.76528
2021-08-18,5.66531
2021-08-19,4.05098
2021-08-20,4.03239
2021-08-21,1.06092
2021-08-22,0.7424
2021-08-23,3.80558
2021-08-24,3.22306
2021-08-25,2.94915
2021-08-26,2.95473
2021-08-27,3.01112
2021-08-28,0.71823
2021-08-29,0.59739
2021-08-30,3.22926
2021-08-31,2.52218
2021-09-01,2.15036
2021-09-02,2.08157
2021-09-03,1.60254
2021-09-04,0.50071
2021-09-05,0.46477
2021-09-06,2.54263
2021-09-07,1.94772
2021-09-08,1.80828
2021-09-09,1.59821
2021-09-10,1.52198
2021-09-11,0.52612
2021-09-12,0.51435
2021-09-13,2.9033
2021-09-14,2.4348
2021-09-15,2.4063
2021-09-16,2.16709
2021-09-17,1.68868
2021-09-18,0.39536
2021-09-19,0.4561
2021-09-20,0.31294
2021-09-21,0.26833
2021-09-22,0.34331
2021-09-23,1.62175
2021-09-24,1.47488
2021-09-25,0.48398
2021-09-26,0.35384
2021-09-27,1.97374
2021-09-28,1.82502
2021-09-29,1.69612
2021-09-30,1.71347
2021-10-01,1.49348
2021-10-02,0.41643
2021-10-03,0.34951
2021-10-04,0.55463
2021-10-05,1.62671
2021-10-06,1.45877
2021-10-07,1.34599
2021-10-08,1.1923
2021-10-09,0.3179
2021-10-10,0.24788
2021-10-11,0.41581
2021-10-12,1.24807
2021-10-13,1.15016
2021-10-14,1.1074
2021-10-15,1.05225
2021-10-16,0.27018
2021-10-17,0.2739
2021-10-18,1.43646
2021-10-19,1.29269
2021-10-20,1.22267
2021-10-21,1.11608
2021-10-22,1.00763
2021-10-23,0.30179
2021-10-24,0.38855
2021-10-25,2.29289
2021-10-26,1.6986
2021-10-27,1.86716
2021-10-28,1.21275
2021-10-29,0.96859
2021-10-30,0.28568
2021-10-31,0.26957
2021-11-01,1.07828
2021-11-02,0.9029
2021-11-03,0.86076
2021-11-04,0.87377
2021-11-05,0.64572
2021-11-06,0.17785
2021-11-07,0.18529
2021-11-08,0.75851
2021-11-09,0.64139
2021-11-10,0.75975
2021-11-11,0.68477
2021-11-12,0.56082
2021-11-13,0.15368
2021-11-14,0.1543
2021-11-15,0.73434
2021-11-16,0.81304
2021-11-17,0.79073
2021-11-18,0.64077
2021-11-19,0.59491
2021-11-20,0.15678
2021-11-21,0.16793
2021-11-22,0.65006
2021-11-23,1.62237
2021-11-24,4.75992
2021-11-25,5.7688
2021-11-26,11.38019
2021-11-27,3.12577
2021-11-28,3.6079
2021-11-29,28.23422
2021-11-30,19.75794
2021-12-01,78.24847
2021-12-02,33.85739
2021-12-03,26.00081
2021-12-04,10.16248
2021-12-05,6.70702
2021-12-06,26.17061
2021-12-07,21.61457
2021-12-08,17.97258
2021-12-09,16.49335
2021-12-10,13.83297
2021-12-11,4.10056
2021-12-12,3.3061
2021-12-13,15.13744
2021-12-14,13.72824
2021-12-15,14.17567
2021-12-16,13.48532
2021-12-17,22.14379
2021-12-18,8.60641
2021-12-19,5.81218
2021-12-20,20.67758
2021-12-21,16.88996
2021-12-22,14.82573
2021-12-23,11.54256
2021-12-24,9.42566
2021-12-25,3.54779
2021-12-26,6.99271
2021-12-27,32.95634
2021-12-28,21.12066
2021-12-29,7.88322
2021-12-30,5.74091
2021-12-31,7.82125
2022-01-01,4.68556
2022-01-02,7.44199
2022-01-03,40.13001
2022-01-04,25.99524
2022-01-05,19.77591
2022-01-06,29.9353
2022-01-07,21.10269
2022-01-08,8.7161
2022-01-09,8.53824
2022-01-10,29.08259
2022-01-11,22.85583
2022-01-12,21.32331
2022-01-13,26.79527
2022-01-14,27.3245
2022-01-15,10.7357
2022-01-16,7.36887
2022-01-17,28.14932
2022-01-18,28.63826
2022-01-19,49.9436
2022-01-20,32.80885
2022-01-21,27.06112
2022-01-22,15.47952
2022-01-23,15.57867
2022-01-24,35.68365
2022-01-25,23.09503
2022-01-26,19.0459
2022-01-27,17.87281
2022-01-28,14.24693
2022-01-29,5.26312
2022-01-30,3.16605
2022-01-31,3.09602
2022-02-01,2.70189
2022-02-02,3.52548
2022-02-03,14.34423
2022-02-04,11.57788
2022-02-05,3.93882
2022-02-06,3.38357
2022-02-07,12.87553
2022-02-08,11.49422
2022-02-09,11.53574
2022-02-10,11.20668
2022-02-11,7.91111
2022-02-12,2.90082
2022-02-13,2.47075
2022-02-14,10.745
2022-02-15,9.22115
2022-02-16,7.88136
2022-02-17,7.23997
2022-02-18,6.3067
2022-02-19,2.35362
2022-02-20,1.88699
2022-02-21,8.40315
2022-02-22,8.17634
2022-02-23,8.41244
2022-02-24,5.85184
2022-02-25,4.15323
2022-02-26,1.68496
2022-02-27,1.85848
2022-02-28,7.62976
2022-03-01,3.96794
2022-03-02,6.71632
2022-03-03,5.55562
2022-03-04,4.24991
2022-03-05,1.94338
2022-03-06,1.73268
2022-03-07,5.48497
2022-03-08,4.11048
2022-03-09,1.359
2022-03-10,4.38005
2022-03-11,3.73556
2022-03-12,1.39866
2022-03-13,1.23754
2022-03-14,4.05532
2022-03-15,3.71573
2022-03-16,3.43996
2022-03-17,3.2621
2022-03-18,3.02414
2022-03-19,1.0727
2022-03-20,0.92769
2022-03-21,3.37613
2022-03-22,3.19766
2022-03-23,2.97146
2022-03-24,3.16853
2022-03-25,2.77874
2022-03-26,1.05039
2022-03-27,0.89175
2022-03-28,3.26024
2022-03-29,3.40897
2022-03-30,4.06586
2022-03-31,3.5546
2022-04-01,7.42836
2022-04-02,1.88017
2022-04-03,1.47922
2022-04-04,7.31619
2022-04-05,6.84708
2022-04-06,9.72745
2022-04-07,6.48765
2022-04-08,6.64444
2022-04-09,1.51578
2022-04-10,1.30571
2022-04-11,5.56491
2022-04-12,5.0642
2022-04-13,8.73035
2022-04-14,5.89831
2022-04-15,4.57029
2022-04-16,1.34165
2022-04-17,1.13343
2022-04-18,5.03259
2022-04-19,4.56472
2022-04-20,5.4385
2022-04-21,5.05366
2022-04-22,4.68308
2022-04-23,1.46249
2022-04-24,1.34103
2022-04-25,6.22738
2022-04-26,6.27509
2022-04-27,5.50109
2022-04-28,5.91443
2022-04-29,4.7593
2022-04-30,1.16565
2022-05-01,1.15264
2022-05-02,4.94893
2022-05-03,5.11191
2022-05-04,6.82291
2022-05-05,1.80085
2022-05-06,4.39554
2022-05-07,1.30075
2022-05-08,1.12785
2022-05-09,5.24205
2022-05-10,4.93406
2022-05-11,5.5141
2022-05-12,5.53393
2022-05-13,4.53125
2022-05-14,1.20346
2022-05-15,1.12847
2022-05-16,4.88076
2022-05-17,4.46866
2022-05-18,4.28709
2022-05-19,3.89854
2022-05-20,3.26024
2022-05-21,0.90352
2022-05-22,0.84837
2022-05-23,4.49779
2022-05-24,4.58765
2022-05-25,4.65024
2022-05-26,4.69238
2022-05-27,3.80682
2022-05-28,0.8713
2022-05-29,1.30757
2022-05-30,6.35503
2022-05-31,4.25549
2022-06-01,1.19974
2022-06-02,3.31788
2022-06-03,2.66905
2022-06-04,0.93884
2022-06-05,0.64139
2022-06-06,0.87439
2022-06-07,2.45773
2022-06-08,3.44987
2022-06-09,3.87189
2022-06-10,2.38956
2022-06-11,0.96735
2022-06-12,0.8936
2022-06-13,2.64302
2022-06-14,2.19064
2022-06-15,2.17949
2022-06-16,1.82378
2022-06-17,1.47798
2022-06-18,0.5224
2022-06-19,0.47159
2022-06-20,2.01898
2022-06-21,2.42303
2022-06-22,3.72316
2022-06-23,2.30838
2022-06-24,1.92479
2022-06-25,0.74302
2022-06-26,0.6166
2022-06-27,2.32697
2022-06-28,2.08963
2022-06-29,1.95577
2022-06-30,2.97518
2022-07-01,6.83654
2022-07-02,1.53252
2022-07-03,1.45815
2022-07-04,4.8882
2022-07-05,4.30568
2022-07-06,3.58311
2022-07-07,3.24971
2022-07-08,2.66595
2022-07-09,0.81118
2022-07-10,0.72443
2022-07-11,3.57195
2022-07-12,3.39038
2022-07-13,3.4003
2022-07-14,3.36869
2022-07-15,3.55832
2022-07-16,1.16008
2022-07-17,1.39061
2022-07-18,7.6217
2022-07-19,4.42342
2022-07-20,3.70333
2022-07-21,2.81778
2022-07-22,2.38647
2022-07-23,0.69096
2022-07-24,1.83121
2022-07-25,6.16045
2022-07-26,3.93696
2022-07-27,3.19332
2022-07-28,3.13135
2022-07-29,16.98539
2022-07-30,4.62235
2022-07-31,2.33069
2022-08-01,8.24141
2022-08-02,5.77437
2022-08-03,5.12741
2022-08-04,4.12101
2022-08-05,3.94749
2022-08-06,1.20408
2022-08-07,1.19292
2022-08-08,6.21436
2022-08-09,4.9229
2022-08-10,4.66387
2022-08-11,4.24371
2022-08-12,3.3972
2022-08-13,1.07828
2022-08-14,0.91467
2022-08-15,1.41353
2022-08-16,4.28833
2022-08-17,3.90783
2022-08-18,3.72378
2022-08-19,3.25095
2022-08-20,1.20346
2022-08-21,1.15636
2022-08-22,4.77851
2022-08-23,4.84792
2022-08-24,4.70167
2022-08-25,5.16831
2022-08-26,4.75063
2022-08-27,1.47179
2022-08-28,1.78783
2022-08-29,4.82685
2022-08-30,3.83533
2022-08-31,3.88304
2022-09-01,3.83099
2022-09-02,3.03529
2022-09-03,1.19292
2022-09-04,1.17805
2022-09-05,3.54159
2022-09-06,3.21191
2022-09-07,3.19084
2022-09-08,2.20179
2022-09-09,0.81614
2022-09-10,0.6575
2022-09-11,0.80994
2022-09-12,1.16132
2022-09-13,4.03177
2022-09-14,3.70705
2022-09-15,3.74919
2022-09-16,3.13507
2022-09-17,1.05411
2022-09-18,0.97293
2022-09-19,3.78451
2022-09-20,3.35692
2022-09-21,3.14002
2022-09-22,3.10098
2022-09-23,2.98696
2022-09-24,0.9816
2022-09-25,1.31128
2022-09-26,4.09622
2022-09-27,4.3943
2022-09-28,4.49283
2022-09-29,4.28957
2022-09-30,4.24805
2022-10-01,1.60316
2022-10-02,1.23692
2022-10-03,2.00907
2022-10-04,5.36165
2022-10-05,3.74981
2022-10-06,3.23422
2022-10-07,2.37345
2022-10-08,0.8118
2022-10-09,0.73124
2022-10-10,1.70603
2022-10-11,4.07019
2022-10-12,3.05079
2022-10-13,2.66347
2022-10-14,2.13549
2022-10-15,0.86448
2022-10-16,1.21647
2022-10-17,2.894
2022-10-18,2.41621
2022-10-19,2.78431
2022-10-20,2.21977
2022-10-21,1.69798
2022-10-22,0.63767
2022-10-23,0.90538
2022-10-24,2.397
2022-10-25,2.07352
2022-10-26,2.12123
2022-10-27,1.89442
2022-10-28,1.61122
2022-10-29,0.63891
2022-10-30,0.52922
2022-10-31,2.04439
2022-11-01,2.08405
2022-11-02,1.90186
2022-11-03,1.768
2022-11-04,1.53376
2022-11-05,0.6042
2022-11-06,0.70398
2022-11-07,2.13363
2022-11-08,2.01712
2022-11-09,1.92603
2022-11-10,2.01836
2022-11-11,1.86468
2022-11-12,0.62032
2022-11-13,0.73248
2022-11-14,2.22844
2022-11-15,2.1138
2022-11-16,1.97251
2022-11-17,1.65522
2022-11-18,1.91735
2022-11-19,0.63581
2022-11-20,0.63891
2022-11-21,2.13301
2022-11-22,1.90186
2022-11-23,3.54531
2022-11-24,2.66657
2022-11-25,1.71533
2022-11-26,0.58128
2022-11-27,0.67299
2022-11-28,2.17081
2022-11-29,2.09954
2022-11-30,2.29661
2022-12-01,5.99437
2022-12-02,3.15614
2022-12-03,0.62837
2022-12-04,0.69034
2022-12-05,2.95473
2022-12-06,2.17329
2022-12-07,2.92127
2022-12-08,2.43976
2022-12-09,1.77296
2022-12-10,0.68415
2022-12-11,0.71327
2022-12-12,2.42799
2022-12-13,1.97994
2022-12-14,1.93594
2022-12-15,1.75995
2022-12-16,1.59263
2022-12-17,0.61536
2022-12-18,0.74612
2022-12-19,2.08033
2022-12-20,1.94586
2022-12-21,1.87583
2022-12-22,1.83865
2022-12-23,1.51021
2022-12-24,0.72443
2022-12-25,0.73434
2022-12-26,2.28112
2022-12-27,2.16213
2022-12-28,2.50793
2022-12-29,2.83079
2022-12-30,3.18836
2022-12-31,2.23774
2023-01-01,2.88161
2023-01-02,23.36522
2023-01-03,22.72631
2023-01-04,21.93743
2023-01-05,21.5371
2023-01-06,17.43778
2023-01-07,5.92682
2023-01-08,5.30092
2023-01-09,19.04466
2023-01-10,21.02151
2023-01-11,18.30102
2023-01-12,14.75199
2023-01-13,17.84306
2023-01-14,8.66776
2023-01-15,6.88612
2023-01-16,49.10019
2023-01-17,79.22264
2023-01-18,53.7182
2023-01-19,44.57761
2023-01-20,27.14726
2023-01-21,6.56821
2023-01-22,3.62835
2023-01-23,4.34038
2023-01-24,6.02969
2023-01-25,27.07538
2023-01-26,23.07706
2023-01-27,18.58918
2023-01-28,5.56058
2023-01-29,4.31188
2023-01-30,18.9672
2023-01-31,17.78543
2023-02-01,16.62287
2023-02-02,14.49419
2023-02-03,10.81812
2023-02-04,3.9351
2023-02-05,3.38419
2023-02-06,15.30848
2023-02-07,11.50042
2023-02-08,10.1129
2023-02-09,9.25462
2023-02-10,7.85347
2023-02-11,2.92251
2023-02-12,2.85
2023-02-13,9.96108
2023-02-14,9.24222
2023-02-15,10.31679
2023-02-16,9.93629
2023-02-17,10.02429
2023-02-18,5.5928
2023-02-19,10.74066
2023-02-20,100.0
2023-02-21,21.88476
2023-02-22,14.99739
2023-02-23,11.35665
2023-02-24,8.1342
2023-02-25,2.43852
2023-02-26,2.17391
2023-02-27,8.26805
2023-02-28,6.82601
2023-03-01,3.17225
2023-03-02,7.40791
2023-03-03,6.34388
2023-03-04,2.63435
2023-03-05,2.45153
2023-03-06,7.63472
2023-03-07,6.93012
2023-03-08,8.49982
2023-03-09,7.77725
2023-03-10,5.70001
2023-03-11,1.77978
2023-03-12,2.00597
2023-03-13,8.58596
2023-03-14,6.47897
2023-03-15,6.10963
2023-03-16,6.69215
2023-03-17,7.06707
2023-03-18,3.44554
2023-03-19,7.6341
2023-03-20,50.42635
2023-03-21,10.43639
2023-03-22,9.79872
2023-03-23,8.59711
2023-03-24,5.77375
2023-03-25,1.96073
2023-03-26,2.09583
2023-03-27,7.00386
2023-03-28,6.15673
2023-03-29,5.92806
2023-03-30,5.87539
2023-03-31,5.99933
2023-04-01,3.32222
2023-04-02,3.71201
2023-04-03,22.22559
2023-04-04,13.57208
2023-04-05,11.38577
2023-04-06,10.17673
2023-04-07,8.52709
2023-04-08,2.13239
2023-04-09,2.21047
2023-04-10,9.02223
2023-04-11,8.29656
2023-04-12,7.71528
2023-04-13,6.88426
2023-04-14,5.61139
2023-04-15,1.76491
2023-04-16,2.72606
2023-04-17,9.97285
2023-04-18,8.0902
2023-04-19,7.5399
2023-04-20,6.72314
2023-04-21,5.71302
2023-04-22,1.81386
2023-04-23,1.84671
2023-04-24,6.49137
2023-04-25,5.87043
2023-04-26,5.59962
2023-04-27,5.10943
2023-04-28,4.52691
2023-04-29,2.16585
2023-04-30,1.92045
2023-05-01,4.06648
2023-05-02,10.33662
2023-05-03,7.23749
2023-05-04,5.74711
2023-05-05,1.92789
2023-05-06,1.61618
2023-05-07,1.86592
2023-05-08,7.31309
2023-05-09,7.0398
2023-05-10,6.62337
2023-05-11,6.47216
2023-05-12,5.83201
2023-05-13,1.58271
2023-05-14,1.71533
2023-05-15,6.35813
2023-05-16,5.71984
2023-05-17,5.23709
2023-05-18,4.57959
2023-05-19,3.92642
2023-05-20,1.35156
2023-05-21,1.40548
2023-05-22,5.18194
2023-05-23,4.95947
2023-05-24,4.67812
2023-05-25,4.36145
2023-05-26,3.6866
2023-05-27,1.19974
2023-05-28,1.12227
