date,리워드앱
2021-01-04,4.46549
2021-01-05,6.49526
2021-01-06,4.19485
2021-01-07,4.73612
2021-01-08,6.35994
2021-01-09,3.7889
2021-01-10,3.38294
2021-01-11,4.05953
2021-01-12,6.63058
2021-01-13,6.49526
2021-01-14,4.73612
2021-01-15,5.81867
2021-01-16,3.38294
2021-01-17,3.51826
2021-01-18,4.73612
2021-01-19,6.22462
2021-01-20,6.35994
2021-01-21,5.2774
2021-01-22,3.51826
2021-01-23,1.89445
2021-01-24,2.57104
2021-01-25,3.51826
2021-01-26,6.22462
2021-01-27,5.41271
2021-01-28,4.05953
2021-01-29,3.65358
2021-01-30,3.38294
2021-01-31,5.14208
2021-02-01,5.54803
2021-02-02,4.73612
2021-02-03,6.63058
2021-02-04,3.65358
2021-02-05,4.05953
2021-02-06,3.11231
2021-02-07,2.57104
2021-02-08,3.92422
2021-02-09,5.2774
2021-02-10,5.95399
2021-02-11,3.51826
2021-02-12,2.70635
2021-02-13,4.33017
2021-02-14,2.3004
2021-02-15,6.22462
2021-02-16,5.2774
2021-02-17,5.81867
2021-02-18,5.14208
2021-02-19,3.65358
2021-02-20,3.11231
2021-02-21,2.97699
2021-02-22,3.24763
2021-02-23,4.19485
2021-02-24,4.87144
2021-02-25,3.65358
2021-02-26,2.84167
2021-02-27,2.02976
2021-02-28,3.65358
2021-03-01,2.97699
2021-03-02,3.38294
2021-03-03,3.92422
2021-03-04,4.33017
2021-03-05,3.92422
2021-03-06,2.16508
2021-03-07,3.24763
2021-03-08,3.11231
2021-03-09,3.65358
2021-03-10,4.46549
2021-03-11,4.19485
2021-03-12,5.2774
2021-03-13,2.57104
2021-03-14,2.97699
2021-03-15,2.70635
2021-03-16,3.7889
2021-03-17,4.19485
2021-03-18,4.33017
2021-03-19,3.11231
2021-03-20,1.21786
2021-03-21,2.57104
2021-03-22,3.92422
2021-03-23,3.7889
2021-03-24,2.97699
2021-03-25,3.7889
2021-03-26,4.87144
2021-03-27,2.3004
2021-03-28,2.70635
2021-03-29,4.05953
2021-03-30,3.7889
2021-03-31,4.05953
2021-04-01,3.24763
2021-04-02,3.7889
2021-04-03,3.38294
2021-04-04,3.38294
2021-04-05,2.97699
2021-04-06,2.97699
2021-04-07,3.38294
2021-04-08,2.70635
2021-04-09,3.51826
2021-04-10,2.57104
2021-04-11,3.65358
2021-04-12,5.81867
2021-04-13,3.24763
2021-04-14,4.46549
2021-04-15,6.35994
2021-04-16,3.24763
2021-04-17,2.70635
2021-04-18,4.73612
2021-04-19,2.43572
2021-04-20,4.05953
2021-04-21,2.97699
2021-04-22,4.60081
2021-04-23,4.33017
2021-04-24,3.65358
2021-04-25,2.84167
2021-04-26,3.11231
2021-04-27,3.51826
2021-04-28,5.95399
2021-04-29,4.33017
2021-04-30,3.11231
2021-05-01,1.48849
2021-05-02,2.3004
2021-05-03,2.57104
2021-05-04,2.16508
2021-05-05,1.08254
2021-05-06,3.24763
2021-05-07,1.35317
2021-05-08,2.16508
2021-05-09,4.19485
2021-05-10,4.19485
2021-05-11,4.05953
2021-05-12,3.7889
2021-05-13,3.38294
2021-05-14,2.97699
2021-05-15,4.33017
2021-05-16,3.24763
2021-05-17,2.70635
2021-05-18,5.00676
2021-05-19,0.94722
2021-05-20,3.24763
2021-05-21,3.65358
2021-05-22,1.75913
2021-05-23,1.62381
2021-05-24,2.02976
2021-05-25,3.24763
2021-05-26,4.46549
2021-05-27,1.62381
2021-05-28,4.46549
2021-05-29,3.65358
2021-05-30,1.48849
2021-05-31,1.75913
2021-06-01,3.65358
2021-06-02,5.00676
2021-06-03,3.11231
2021-06-04,3.65358
2021-06-05,2.70635
2021-06-06,3.65358
2021-06-07,2.70635
2021-06-08,2.84167
2021-06-09,2.70635
2021-06-10,2.97699
2021-06-11,4.05953
2021-06-12,2.97699
2021-06-14,1.75913
2021-06-15,3.92422
2021-06-16,3.51826
2021-06-17,0.8119
2021-06-18,3.7889
2021-06-19,3.51826
2021-06-20,2.16508
2021-06-21,4.33017
2021-06-22,3.7889
2021-06-23,4.87144
2021-06-24,4.33017
2021-06-25,2.3004
2021-06-26,2.43572
2021-06-27,2.84167
2021-06-28,2.84167
2021-06-29,3.38294
2021-06-30,3.38294
2021-07-01,2.97699
2021-07-02,3.51826
2021-07-03,1.48849
2021-07-04,2.70635
2021-07-05,3.11231
2021-07-06,3.65358
2021-07-07,4.19485
2021-07-08,3.11231
2021-07-09,2.70635
2021-07-10,2.43572
2021-07-11,2.70635
2021-07-12,2.3004
2021-07-13,3.92422
2021-07-14,3.92422
2021-07-15,2.97699
2021-07-16,3.92422
2021-07-17,2.57104
2021-07-18,2.3004
2021-07-19,4.60081
2021-07-20,2.3004
2021-07-21,3.7889
2021-07-22,3.7889
2021-07-23,3.65358
2021-07-24,2.3004
2021-07-25,1.48849
2021-07-26,3.24763
2021-07-27,5.68335
2021-07-28,3.7889
2021-07-29,1.89445
2021-07-30,5.81867
2021-07-31,1.48849
2021-08-01,1.89445
2021-08-02,2.16508
2021-08-03,2.70635
2021-08-04,4.19485
2021-08-05,3.65358
2021-08-06,3.24763
2021-08-07,1.75913
2021-08-08,1.75913
2021-08-09,2.16508
2021-08-10,3.11231
2021-08-11,1.48849
2021-08-12,3.51826
2021-08-13,2.3004
2021-08-14,1.75913
2021-08-15,0.94722
2021-08-16,3.92422
2021-08-17,3.92422
2021-08-18,4.60081
2021-08-19,4.87144
2021-08-20,2.57104
2021-08-21,2.97699
2021-08-22,2.84167
2021-08-23,4.05953
2021-08-24,3.24763
2021-08-25,4.87144
2021-08-26,3.7889
2021-08-27,4.33017
2021-08-28,1.35317
2021-08-29,3.24763
2021-08-30,3.11231
2021-08-31,2.97699
2021-09-01,3.92422
2021-09-02,2.3004
2021-09-03,4.05953
2021-09-04,2.02976
2021-09-05,2.02976
2021-09-06,3.51826
2021-09-07,3.92422
2021-09-08,1.08254
2021-09-09,2.57104
2021-09-10,2.16508
2021-09-11,1.75913
2021-09-12,1.89445
2021-09-13,5.14208
2021-09-14,2.57104
2021-09-15,3.24763
2021-09-16,5.00676
2021-09-17,2.57104
2021-09-18,2.02976
2021-09-19,2.16508
2021-09-20,1.21786
2021-09-21,0.67658
2021-09-22,1.48849
2021-09-23,2.84167
2021-09-24,2.84167
2021-09-25,2.3004
2021-09-26,2.43572
2021-09-27,4.87144
2021-09-28,4.33017
2021-09-29,3.92422
2021-09-30,3.38294
2021-10-01,2.57104
2021-10-02,2.3004
2021-10-03,1.89445
2021-10-04,3.24763
2021-10-05,3.11231
2021-10-06,3.65358
2021-10-07,4.19485
2021-10-08,2.70635
2021-10-09,2.3004
2021-10-10,3.92422
2021-10-11,3.38294
2021-10-12,2.02976
2021-10-13,5.41271
2021-10-14,3.11231
2021-10-15,5.41271
2021-10-16,1.89445
2021-10-17,1.08254
2021-10-18,1.75913
2021-10-19,3.65358
2021-10-20,3.51826
2021-10-21,2.43572
2021-10-22,1.75913
2021-10-23,2.57104
2021-10-24,2.02976
2021-10-25,2.97699
2021-10-26,2.97699
2021-10-27,6.49526
2021-10-28,4.19485
2021-10-29,2.97699
2021-10-30,3.7889
2021-10-31,1.62381
2021-11-01,2.70635
2021-11-02,1.75913
2021-11-03,2.43572
2021-11-04,3.38294
2021-11-05,2.3004
2021-11-06,1.62381
2021-11-07,2.43572
2021-11-08,3.7889
2021-11-09,5.2774
2021-11-10,4.87144
2021-11-11,3.38294
2021-11-12,2.57104
2021-11-13,1.62381
2021-11-14,3.51826
2021-11-15,2.70635
2021-11-16,3.7889
2021-11-17,4.05953
2021-11-18,2.43572
2021-11-19,1.89445
2021-11-20,1.21786
2021-11-21,2.57104
2021-11-22,3.38294
2021-11-23,1.75913
2021-11-24,3.38294
2021-11-25,2.70635
2021-11-26,3.51826
2021-11-27,1.35317
2021-11-28,2.84167
2021-11-29,2.70635
2021-11-30,2.02976
2021-12-01,2.84167
2021-12-02,2.3004
2021-12-03,2.84167
2021-12-04,0.67658
2021-12-05,2.57104
2021-12-06,3.24763
2021-12-08,2.84167
2021-12-09,3.24763
2021-12-10,1.75913
2021-12-11,1.62381
2021-12-12,1.48849
2021-12-13,3.65358
2021-12-14,2.70635
2021-12-15,3.65358
2021-12-16,2.02976
2021-12-17,1.89445
2021-12-18,0.8119
2021-12-19,2.02976
2021-12-20,2.57104
2021-12-21,4.19485
2021-12-22,3.51826
2021-12-23,3.11231
2021-12-24,2.3004
2021-12-25,0.67658
2021-12-26,2.57104
2021-12-27,3.51826
2021-12-28,2.02976
2021-12-29,0.67658
2021-12-30,2.02976
2021-12-31,2.70635
2022-01-01,2.43572
2022-01-02,2.3004
2022-01-03,2.57104
2022-01-04,1.75913
2022-01-05,3.11231
2022-01-06,3.38294
2022-01-07,3.24763
2022-01-08,1.08254
2022-01-09,2.3004
2022-01-10,2.70635
2022-01-11,2.43572
2022-01-12,1.89445
2022-01-13,4.46549
2022-01-14,2.3004
2022-01-15,1.75913
2022-01-16,1.75913
2022-01-17,4.19485
2022-01-18,1.48849
2022-01-19,2.70635
2022-01-20,3.51826
2022-01-21,2.57104
2022-01-22,2.84167
2022-01-23,1.48849
2022-01-24,3.24763
2022-01-25,4.60081
2022-01-26,2.97699
2022-01-27,2.3004
2022-01-28,1.62381
2022-01-29,1.35317
2022-01-30,2.16508
2022-01-31,0.94722
2022-02-01,2.16508
2022-02-02,3.11231
2022-02-03,3.11231
2022-02-04,0.67658
2022-02-05,1.48849
2022-02-06,1.48849
2022-02-07,3.51826
2022-02-08,4.33017
2022-02-09,3.38294
2022-02-10,2.70635
2022-02-11,4.33017
2022-02-12,1.21786
2022-02-13,1.62381
2022-02-14,3.65358
2022-02-15,2.84167
2022-02-16,2.70635
2022-02-17,2.43572
2022-02-18,1.75913
2022-02-19,3.51826
2022-02-20,2.02976
2022-02-21,3.51826
2022-02-22,2.3004
2022-02-23,3.24763
2022-02-24,3.11231
2022-02-25,2.43572
2022-02-26,2.43572
2022-02-27,2.16508
2022-02-28,3.24763
2022-03-01,2.70635
2022-03-02,3.92422
2022-03-03,1.48849
2022-03-04,4.05953
2022-03-05,0.8119
2022-03-06,2.43572
2022-03-07,3.38294
2022-03-08,4.87144
2022-03-09,1.35317
2022-03-10,3.51826
2022-03-11,1.62381
2022-03-12,1.75913
2022-03-13,2.57104
2022-03-14,3.92422
2022-03-15,3.38294
2022-03-16,2.43572
2022-03-17,2.57104
2022-03-18,2.97699
2022-03-19,1.75913
2022-03-20,1.35317
2022-03-21,2.3004
2022-03-22,3.92422
2022-03-23,3.11231
2022-03-24,3.11231
2022-03-25,0.94722
2022-03-26,1.62381
2022-03-27,2.84167
2022-03-28,2.02976
2022-03-29,3.24763
2022-03-30,3.11231
2022-03-31,2.43572
2022-04-01,2.43572
2022-04-02,2.02976
2022-04-03,2.02976
2022-04-04,2.57104
2022-04-05,2.84167
2022-04-06,3.92422
2022-04-07,2.43572
2022-04-08,2.02976
2022-04-09,0.8119
2022-04-10,0.67658
2022-04-11,2.02976
2022-04-12,3.7889
2022-04-13,4.60081
2022-04-14,2.70635
2022-04-15,3.65358
2022-04-16,0.67658
2022-04-17,1.08254
2022-04-18,3.92422
2022-04-19,3.38294
2022-04-20,2.84167
2022-04-21,3.11231
2022-04-22,2.43572
2022-04-23,2.02976
2022-04-24,1.75913
2022-04-25,3.38294
2022-04-26,2.43572
2022-04-27,4.05953
2022-04-28,3.38294
2022-04-29,2.43572
2022-04-30,0.94722
2022-05-01,0.8119
2022-05-02,2.84167
2022-05-03,4.46549
2022-05-04,5.41271
2022-05-05,3.38294
2022-05-06,2.02976
2022-05-07,2.57104
2022-05-08,1.21786
2022-05-09,3.65358
2022-05-10,3.11231
2022-05-11,2.43572
2022-05-12,2.84167
2022-05-13,1.75913
2022-05-14,2.02976
2022-05-15,1.62381
2022-05-16,2.16508
2022-05-17,2.16508
2022-05-18,3.11231
2022-05-19,1.62381
2022-05-20,2.16508
2022-05-21,2.3004
2022-05-22,2.3004
2022-05-23,3.24763
2022-05-24,3.92422
2022-05-25,2.16508
2022-05-26,3.11231
2022-05-27,2.57104
2022-05-28,1.89445
2022-05-29,1.89445
2022-05-30,3.65358
2022-05-31,1.62381
2022-06-01,4.87144
2022-06-02,3.92422
2022-06-03,3.51826
2022-06-04,2.43572
2022-06-05,2.3004
2022-06-06,4.33017
2022-06-07,7.71312
2022-06-08,3.11231
2022-06-09,3.7889
2022-06-10,3.38294
2022-06-11,2.97699
2022-06-12,2.02976
2022-06-13,3.65358
2022-06-14,3.7889
2022-06-15,2.84167
2022-06-16,4.46549
2022-06-17,2.43572
2022-06-18,2.3004
2022-06-19,1.75913
2022-06-20,3.51826
2022-06-21,3.51826
2022-06-22,2.02976
2022-06-23,2.84167
2022-06-24,2.02976
2022-06-25,1.48849
2022-06-26,1.75913
2022-06-27,1.75913
2022-06-28,2.84167
2022-06-29,4.05953
2022-06-30,3.65358
2022-07-01,4.05953
2022-07-02,2.3004
2022-07-03,1.21786
2022-07-04,3.11231
2022-07-05,3.92422
2022-07-06,4.05953
2022-07-07,2.57104
2022-07-08,2.16508
2022-07-09,2.02976
2022-07-10,2.02976
2022-07-11,2.57104
2022-07-12,3.51826
2022-07-13,6.0893
2022-07-14,3.92422
2022-07-15,3.24763
2022-07-16,2.16508
2022-07-17,1.62381
2022-07-18,2.3004
2022-07-19,3.65358
2022-07-20,2.43572
2022-07-21,5.81867
2022-07-22,4.33017
2022-07-23,0.94722
2022-07-24,3.51826
2022-07-25,4.60081
2022-07-26,5.68335
2022-07-27,20.43301
2022-07-28,4.05953
2022-07-29,2.70635
2022-07-30,2.43572
2022-07-31,3.38294
2022-08-01,2.70635
2022-08-02,4.05953
2022-08-03,3.65358
2022-08-04,5.2774
2022-08-05,6.0893
2022-08-06,2.97699
2022-08-07,1.21786
2022-08-08,4.46549
2022-08-09,4.05953
2022-08-10,4.05953
2022-08-11,4.19485
2022-08-12,4.33017
2022-08-13,3.51826
2022-08-14,2.57104
2022-08-15,3.24763
2022-08-16,5.95399
2022-08-17,4.46549
2022-08-18,3.7889
2022-08-19,3.65358
2022-08-20,1.62381
2022-08-21,3.11231
2022-08-22,3.51826
2022-08-23,3.51826
2022-08-24,4.05953
2022-08-25,1.89445
2022-08-26,2.84167
2022-08-27,1.89445
2022-08-28,2.57104
2022-08-29,3.7889
2022-08-30,3.92422
2022-08-31,3.51826
2022-09-01,5.14208
2022-09-02,3.11231
2022-09-03,2.43572
2022-09-04,2.16508
2022-09-05,1.35317
2022-09-06,3.24763
2022-09-07,2.84167
2022-09-08,1.89445
2022-09-09,1.08254
2022-09-10,2.70635
2022-09-11,2.02976
2022-09-12,2.70635
2022-09-13,3.92422
2022-09-14,4.33017
2022-09-15,3.51826
2022-09-16,2.97699
2022-09-17,1.75913
2022-09-18,3.24763
2022-09-19,3.65358
2022-09-20,4.73612
2022-09-21,3.7889
2022-09-22,3.11231
2022-09-23,2.57104
2022-09-24,2.43572
2022-09-25,3.11231
2022-09-26,6.49526
2022-09-27,4.33017
2022-09-28,3.24763
2022-09-29,3.65358
2022-09-30,3.92422
2022-10-01,2.97699
2022-10-02,2.02976
2022-10-03,1.89445
2022-10-04,3.24763
2022-10-05,4.19485
2022-10-06,3.24763
2022-10-07,2.84167
2022-10-08,2.97699
2022-10-09,2.57104
2022-10-10,2.57104
2022-10-11,3.92422
2022-10-12,3.65358
2022-10-13,3.24763
2022-10-14,2.84167
2022-10-15,2.97699
2022-10-16,3.38294
2022-10-17,2.70635
2022-10-18,5.41271
2022-10-19,4.19485
2022-10-20,3.51826
2022-10-21,3.7889
2022-10-22,3.24763
2022-10-23,2.43572
2022-10-24,6.22462
2022-10-25,4.33017
2022-10-26,4.19485
2022-10-27,2.3004
2022-10-28,2.43572
2022-10-29,2.16508
2022-10-30,2.3004
2022-10-31,4.05953
2022-11-01,5.41271
2022-11-02,4.33017
2022-11-03,4.05953
2022-11-04,4.19485
2022-11-05,2.57104
2022-11-06,3.11231
2022-11-07,3.65358
2022-11-08,3.11231
2022-11-09,4.73612
2022-11-10,3.11231
2022-11-11,3.24763
2022-11-12,3.11231
2022-11-13,2.43572
2022-11-14,3.11231
2022-11-15,3.24763
2022-11-16,2.97699
2022-11-17,3.11231
2022-11-18,3.51826
2022-11-19,2.84167
2022-11-20,1.75913
2022-11-21,3.92422
2022-11-22,3.51826
2022-11-23,4.87144
2022-11-24,3.11231
2022-11-25,4.33017
2022-11-26,2.02976
2022-11-27,3.24763
2022-11-28,6.22462
2022-11-29,4.05953
2022-11-30,5.14208
2022-12-01,5.95399
2022-12-02,4.05953
2022-12-03,2.16508
2022-12-04,3.92422
2022-12-05,5.41271
2022-12-06,3.92422
2022-12-07,2.70635
2022-12-08,4.05953
2022-12-09,4.19485
2022-12-10,3.24763
2022-12-11,1.35317
2022-12-12,4.87144
2022-12-13,3.24763
2022-12-14,3.11231
2022-12-15,3.51826
2022-12-16,3.92422
2022-12-17,3.11231
2022-12-18,2.3004
2022-12-19,4.46549
2022-12-20,4.05953
2022-12-21,4.87144
2022-12-22,3.24763
2022-12-23,3.38294
2022-12-24,2.43572
2022-12-25,1.21786
2022-12-26,3.92422
2022-12-27,3.65358
2022-12-28,3.7889
2022-12-29,17.86197
2022-12-30,11.63734
2022-12-31,3.65358
2023-01-01,3.92422
2023-01-02,4.19485
2023-01-03,4.33017
2023-01-04,4.19485
2023-01-05,6.0893
2023-01-06,5.54803
2023-01-07,4.19485
2023-01-08,3.51826
2023-01-09,3.11231
2023-01-10,3.65358
2023-01-11,3.92422
2023-01-12,2.70635
2023-01-13,4.33017
2023-01-14,2.97699
2023-01-15,3.65358
2023-01-16,3.38294
2023-01-17,3.38294
2023-01-18,4.19485
2023-01-19,6.0893
2023-01-20,7.98376
2023-01-21,3.24763
2023-01-22,3.11231
2023-01-23,2.70635
2023-01-24,2.43572
2023-01-25,4.33017
2023-01-26,4.87144
2023-01-27,4.87144
2023-01-28,2.84167
2023-01-29,2.57104
2023-01-30,2.43572
2023-01-31,4.73612
2023-02-01,3.24763
2023-02-02,3.51826
2023-02-03,3.51826
2023-02-04,4.19485
2023-02-05,3.11231
2023-02-06,3.24763
2023-02-07,5.68335
2023-02-08,5.14208
2023-02-09,5.00676
2023-02-10,1.62381
2023-02-11,4.73612
2023-02-12,3.24763
2023-02-13,3.38294
2023-02-14,3.92422
2023-02-15,3.92422
2023-02-16,7.44248
2023-02-17,57.78078
2023-02-18,5.68335
2023-02-19,4.87144
2023-02-20,4.19485
2023-02-21,4.19485
2023-02-22,2.97699
2023-02-23,6.49526
2023-02-24,3.65358
2023-02-25,1.89445
2023-02-26,2.3004
2023-02-27,4.05953
2023-02-28,5.54803
2023-03-01,2.97699
2023-03-02,3.24763
2023-03-03,2.84167
2023-03-04,3.11231
2023-03-05,2.57104
2023-03-06,3.38294
2023-03-07,4.73612
2023-03-08,3.24763
2023-03-09,4.60081
2023-03-10,3.7889
2023-03-11,3.65358
2023-03-12,1.35317
2023-03-13,4.60081
2023-03-14,5.2774
2023-03-15,4.33017
2023-03-16,3.7889
2023-03-17,2.02976
2023-03-18,2.16508
2023-03-19,1.62381
2023-03-20,2.43572
2023-03-21,3.7889
2023-03-22,3.38294
2023-03-23,5.68335
2023-03-24,5.2774
2023-03-25,2.3004
2023-03-26,2.16508
2023-03-27,5.00676
2023-03-28,7.03653
2023-03-29,5.2774
2023-03-30,4.73612
2023-03-31,3.7889
2023-04-01,2.97699
2023-04-02,3.7889
2023-04-03,4.19485
2023-04-04,8.79566
2023-04-05,9.74289
2023-04-06,6.0893
2023-04-07,6.22462
2023-04-08,6.35994
2023-04-09,4.87144
2023-04-10,7.71312
2023-04-11,5.41271
2023-04-12,7.84844
2023-04-13,5.14208
2023-04-14,5.14208
2023-04-15,3.65358
2023-04-16,3.51826
2023-04-17,5.54803
2023-04-18,4.73612
2023-04-19,5.14208
2023-04-20,3.92422
2023-04-21,4.87144
2023-04-22,3.24763
2023-04-23,2.3004
2023-04-24,7.03653
2023-04-25,4.87144
2023-04-26,5.54803
2023-04-27,5.00676
2023-04-28,5.41271
2023-04-29,4.19485
2023-04-30,3.38294
2023-05-01,2.57104
2023-05-02,4.73612
2023-05-03,6.22462
2023-05-04,4.46549
2023-05-05,3.11231
2023-05-06,2.43572
2023-05-07,2.16508
2023-05-08,4.60081
2023-05-09,5.68335
2023-05-10,2.97699
2023-05-11,100.0
2023-05-12,11.50202
2023-05-13,5.2774
2023-05-14,5.95399
2023-05-15,8.93098
2023-05-16,4.33017
2023-05-17,8.93098
2023-05-18,6.49526
2023-05-19,4.87144
2023-05-20,4.05953
2023-05-21,4.19485
2023-05-22,5.2774
2023-05-23,5.00676
2023-05-24,6.76589
2023-05-25,5.68335
2023-05-26,3.24763
2023-05-27,3.11231
2023-05-28,2.02976
2023-05-29,1.89445
2023-05-30,3.7889
