date,STEP
2020-08-01,12.19047
2020-08-02,11.19047
2020-08-03,20.33333
2020-08-04,22.09523
2020-08-05,20.57142
2020-08-06,21.09523
2020-08-07,19.5238
2020-08-08,11.09523
2020-08-09,12.47619
2020-08-10,23.09523
2020-08-11,23.7619
2020-08-12,22.0
2020-08-13,21.5238
2020-08-14,17.71428
2020-08-15,10.42857
2020-08-16,9.7619
2020-08-17,15.95238
2020-08-18,22.5238
2020-08-19,24.90476
2020-08-20,21.80952
2020-08-21,18.14285
2020-08-22,12.23809
2020-08-23,13.57142
2020-08-24,25.23809
2020-08-25,22.95238
2020-08-26,24.38095
2020-08-27,23.7619
2020-08-28,23.28571
2020-08-29,13.61904
2020-08-30,12.66666
2020-08-31,28.19047
2020-09-01,25.5238
2020-09-02,24.28571
2020-09-03,24.47619
2020-09-04,20.95238
2020-09-05,14.28571
2020-09-06,13.7619
2020-09-07,27.42857
2020-09-08,27.47619
2020-09-09,27.0
2020-09-10,27.14285
2020-09-11,23.09523
2020-09-12,13.19047
2020-09-13,15.95238
2020-09-14,26.19047
2020-09-15,24.42857
2020-09-16,26.66666
2020-09-17,21.33333
2020-09-18,20.95238
2020-09-19,12.04761
2020-09-20,14.66666
2020-09-21,24.33333
2020-09-22,23.33333
2020-09-23,23.38095
2020-09-24,23.66666
2020-09-25,19.0
2020-09-26,12.28571
2020-09-27,14.23809
2020-09-28,20.42857
2020-09-29,19.33333
2020-09-30,9.14285
2020-10-01,8.61904
2020-10-02,9.14285
2020-10-03,11.61904
2020-10-04,13.90476
2020-10-05,22.33333
2020-10-06,24.5238
2020-10-07,24.57142
2020-10-08,21.57142
2020-10-09,14.47619
2020-10-10,14.95238
2020-10-11,15.19047
2020-10-12,24.57142
2020-10-13,23.7619
2020-10-14,24.19047
2020-10-15,22.28571
2020-10-16,19.0
2020-10-17,12.57142
2020-10-18,15.42857
2020-10-19,21.66666
2020-10-20,23.09523
2020-10-21,23.42857
2020-10-22,23.09523
2020-10-23,19.42857
2020-10-24,11.71428
2020-10-25,14.61904
2020-10-26,22.23809
2020-10-27,21.38095
2020-10-28,23.0
2020-10-29,23.90476
2020-10-30,19.95238
2020-10-31,12.04761
2020-11-01,16.0
2020-11-02,24.80952
2020-11-03,24.33333
2020-11-04,24.19047
2020-11-05,24.14285
2020-11-06,23.04761
2020-11-07,13.42857
2020-11-08,15.38095
2020-11-09,24.47619
2020-11-10,24.28571
2020-11-11,27.38095
2020-11-12,24.19047
2020-11-13,20.95238
2020-11-14,13.19047
2020-11-15,15.23809
2020-11-16,25.09523
2020-11-17,24.0
2020-11-18,24.38095
2020-11-19,25.5238
2020-11-20,20.5238
2020-11-21,13.47619
2020-11-22,14.71428
2020-11-23,22.7619
2020-11-24,25.42857
2020-11-25,20.33333
2020-11-26,22.85714
2020-11-27,21.95238
2020-11-28,12.09523
2020-11-29,13.66666
2020-11-30,22.23809
2020-12-01,26.28571
2020-12-02,27.0
2020-12-03,25.5238
2020-12-04,22.80952
2020-12-05,15.5238
2020-12-06,14.28571
2020-12-07,22.28571
2020-12-08,26.42857
2020-12-09,25.19047
2020-12-10,24.0
2020-12-11,22.28571
2020-12-12,13.19047
2020-12-13,14.33333
2020-12-14,23.80952
2020-12-15,26.04761
2020-12-16,24.47619
2020-12-17,23.57142
2020-12-18,22.7619
2020-12-19,12.61904
2020-12-20,14.85714
2020-12-21,24.57142
2020-12-22,23.42857
2020-12-23,24.14285
2020-12-24,22.14285
2020-12-25,9.61904
2020-12-26,12.5238
2020-12-27,14.95238
2020-12-28,27.71428
2020-12-29,24.57142
2020-12-30,27.0
2020-12-31,49.80952
2021-01-01,31.80952
2021-01-02,14.47619
2021-01-03,15.66666
2021-01-04,25.66666
2021-01-05,26.57142
2021-01-06,25.85714
2021-01-07,28.14285
2021-01-08,23.71428
2021-01-09,15.5238
2021-01-10,18.61904
2021-01-11,31.85714
2021-01-12,29.85714
2021-01-13,31.04761
2021-01-14,30.33333
2021-01-15,27.04761
2021-01-16,14.7619
2021-01-17,16.57142
2021-01-18,29.71428
2021-01-19,30.57142
2021-01-20,30.14285
2021-01-21,31.28571
2021-01-22,28.09523
2021-01-23,15.95238
2021-01-24,17.5238
2021-01-25,29.04761
2021-01-26,34.38095
2021-01-27,30.71428
2021-01-28,29.66666
2021-01-29,27.80952
2021-01-30,15.38095
2021-01-31,17.04761
2021-02-01,30.19047
2021-02-02,32.7619
2021-02-03,30.57142
2021-02-04,26.90476
2021-02-05,24.71428
2021-02-06,14.7619
2021-02-07,17.66666
2021-02-08,29.47619
2021-02-09,29.23809
2021-02-10,23.71428
2021-02-11,11.61904
2021-02-12,9.5238
2021-02-13,12.90476
2021-02-14,17.23809
2021-02-15,29.38095
2021-02-16,30.38095
2021-02-17,32.23809
2021-02-18,29.33333
2021-02-19,24.95238
2021-02-20,14.14285
2021-02-21,17.09523
2021-02-22,29.19047
2021-02-23,29.0
2021-02-24,27.71428
2021-02-25,26.42857
2021-02-26,24.42857
2021-02-27,13.33333
2021-02-28,14.0
2021-03-01,17.7619
2021-03-02,24.66666
2021-03-03,26.23809
2021-03-04,27.71428
2021-03-05,23.23809
2021-03-06,15.28571
2021-03-07,18.90476
2021-03-08,28.42857
2021-03-09,29.5238
2021-03-10,27.14285
2021-03-11,31.33333
2021-03-12,24.23809
2021-03-13,14.47619
2021-03-14,19.5238
2021-03-15,29.04761
2021-03-16,31.85714
2021-03-17,30.95238
2021-03-18,28.57142
2021-03-19,26.85714
2021-03-20,16.71428
2021-03-21,18.57142
2021-03-22,29.90476
2021-03-23,28.5238
2021-03-24,28.71428
2021-03-25,29.90476
2021-03-26,24.04761
2021-03-27,16.57142
2021-03-28,18.09523
2021-03-29,27.95238
2021-03-30,27.19047
2021-03-31,29.57142
2021-04-01,27.42857
2021-04-02,27.28571
2021-04-03,17.47619
2021-04-04,17.47619
2021-04-05,27.28571
2021-04-06,27.95238
2021-04-07,30.80952
2021-04-08,26.42857
2021-04-09,26.09523
2021-04-10,17.04761
2021-04-11,17.90476
2021-04-12,29.0
2021-04-13,29.19047
2021-04-14,30.19047
2021-04-15,28.33333
2021-04-16,24.7619
2021-04-17,15.19047
2021-04-18,18.42857
2021-04-19,29.09523
2021-04-20,27.28571
2021-04-21,28.57142
2021-04-22,26.66666
2021-04-23,24.57142
2021-04-24,15.42857
2021-04-25,16.95238
2021-04-26,27.47619
2021-04-27,27.28571
2021-04-28,28.57142
2021-04-29,27.28571
2021-04-30,22.42857
2021-05-01,15.38095
2021-05-02,16.42857
2021-05-03,27.0
2021-05-04,24.61904
2021-05-05,15.38095
2021-05-06,28.04761
2021-05-07,23.28571
2021-05-08,13.66666
2021-05-09,17.5238
2021-05-10,30.61904
2021-05-11,28.42857
2021-05-12,30.28571
2021-05-13,27.42857
2021-05-14,24.66666
2021-05-15,16.04761
2021-05-16,19.0
2021-05-17,29.14285
2021-05-18,24.33333
2021-05-19,18.90476
2021-05-20,29.04761
2021-05-21,24.09523
2021-05-22,15.38095
2021-05-23,17.57142
2021-05-24,30.33333
2021-05-25,31.09523
2021-05-26,29.61904
2021-05-27,29.33333
2021-05-28,25.09523
2021-05-29,14.28571
2021-05-30,16.5238
2021-05-31,28.85714
2021-06-01,30.23809
2021-06-02,28.61904
2021-06-03,30.28571
2021-06-04,25.19047
2021-06-05,17.28571
2021-06-06,17.57142
2021-06-07,29.28571
2021-06-08,30.80952
2021-06-09,29.28571
2021-06-10,29.47619
2021-06-11,25.23809
2021-06-12,17.28571
2021-06-13,19.61904
2021-06-14,31.85714
2021-06-15,27.85714
2021-06-16,27.0
2021-06-17,27.09523
2021-06-18,28.04761
2021-06-19,15.33333
2021-06-20,17.19047
2021-06-21,28.04761
2021-06-22,25.80952
2021-06-23,27.85714
2021-06-24,26.28571
2021-06-25,23.33333
2021-06-26,15.42857
2021-06-27,16.28571
2021-06-28,25.19047
2021-06-29,23.95238
2021-06-30,25.04761
2021-07-01,23.80952
2021-07-02,21.90476
2021-07-03,14.47619
2021-07-04,15.23809
2021-07-05,25.28571
2021-07-06,26.04761
2021-07-07,27.90476
2021-07-08,24.14285
2021-07-09,24.42857
2021-07-10,15.14285
2021-07-11,14.90476
2021-07-12,26.38095
2021-07-13,28.5238
2021-07-14,30.0
2021-07-15,29.47619
2021-07-16,27.42857
2021-07-17,14.66666
2021-07-18,16.95238
2021-07-19,31.0
2021-07-20,28.85714
2021-07-21,28.71428
2021-07-22,28.47619
2021-07-23,26.5238
2021-07-24,17.33333
2021-07-25,16.28571
2021-07-26,27.14285
2021-07-27,27.47619
2021-07-28,25.61904
2021-07-29,25.57142
2021-07-30,24.23809
2021-07-31,13.66666
2021-08-01,14.28571
2021-08-02,23.71428
2021-08-03,25.80952
2021-08-04,25.61904
2021-08-05,26.23809
2021-08-06,21.0
2021-08-07,15.23809
2021-08-08,15.80952
2021-08-09,26.66666
2021-08-10,28.61904
2021-08-11,29.7619
2021-08-12,28.5238
2021-08-13,24.09523
2021-08-14,16.47619
2021-08-15,14.61904
2021-08-16,23.28571
2021-08-17,31.42857
2021-08-18,30.7619
2021-08-19,29.5238
2021-08-20,24.57142
2021-08-21,14.09523
2021-08-22,17.71428
2021-08-23,26.5238
2021-08-24,26.57142
2021-08-25,27.7619
2021-08-26,26.71428
2021-08-27,24.42857
2021-08-28,14.57142
2021-08-29,15.09523
2021-08-30,26.14285
2021-08-31,26.7619
2021-09-01,29.80952
2021-09-02,26.23809
2021-09-03,23.5238
2021-09-04,14.57142
2021-09-05,15.90476
2021-09-06,28.28571
2021-09-07,28.57142
2021-09-08,24.85714
2021-09-09,24.95238
2021-09-10,23.14285
2021-09-11,14.61904
2021-09-12,17.42857
2021-09-13,24.5238
2021-09-14,28.80952
2021-09-15,26.14285
2021-09-16,22.09523
2021-09-17,17.42857
2021-09-18,10.95238
2021-09-19,10.85714
2021-09-20,9.04761
2021-09-21,10.04761
2021-09-22,13.42857
2021-09-23,23.47619
2021-09-24,21.57142
2021-09-25,15.04761
2021-09-26,16.28571
2021-09-27,25.0
2021-09-28,26.71428
2021-09-29,26.19047
2021-09-30,23.38095
2021-10-01,19.90476
2021-10-02,14.71428
2021-10-03,14.80952
2021-10-04,18.19047
2021-10-05,23.28571
2021-10-06,25.28571
2021-10-07,23.7619
2021-10-08,19.71428
2021-10-09,13.47619
2021-10-10,15.0
2021-10-11,18.7619
2021-10-12,26.23809
2021-10-13,27.47619
2021-10-14,26.90476
2021-10-15,23.0
2021-10-16,13.5238
2021-10-17,15.19047
2021-10-18,24.7619
2021-10-19,29.33333
2021-10-20,26.04761
2021-10-21,25.47619
2021-10-22,22.33333
2021-10-23,13.09523
2021-10-24,14.38095
2021-10-25,26.28571
2021-10-26,23.7619
2021-10-27,26.38095
2021-10-28,24.47619
2021-10-29,18.85714
2021-10-30,13.66666
2021-10-31,14.09523
2021-11-01,24.80952
2021-11-02,27.61904
2021-11-03,25.04761
2021-11-04,26.19047
2021-11-05,21.7619
2021-11-06,14.47619
2021-11-07,15.57142
2021-11-08,27.28571
2021-11-09,26.95238
2021-11-10,27.42857
2021-11-11,25.42857
2021-11-12,20.19047
2021-11-13,13.7619
2021-11-14,15.47619
2021-11-15,25.80952
2021-11-16,26.71428
2021-11-17,26.80952
2021-11-18,22.61904
2021-11-19,21.23809
2021-11-20,12.90476
2021-11-21,15.09523
2021-11-22,25.90476
2021-11-23,25.71428
2021-11-24,26.28571
2021-11-25,25.28571
2021-11-26,22.42857
2021-11-27,15.0
2021-11-28,16.80952
2021-11-29,25.71428
2021-11-30,24.85714
2021-12-01,25.33333
2021-12-02,25.09523
2021-12-03,19.85714
2021-12-04,14.85714
2021-12-05,19.61904
2021-12-06,24.14285
2021-12-07,25.38095
2021-12-08,23.47619
2021-12-09,21.57142
2021-12-10,21.7619
2021-12-11,14.80952
2021-12-12,16.38095
2021-12-13,26.33333
2021-12-14,28.90476
2021-12-15,26.04761
2021-12-16,23.71428
2021-12-17,19.61904
2021-12-18,13.42857
2021-12-19,15.71428
2021-12-20,27.33333
2021-12-21,23.47619
2021-12-22,22.09523
2021-12-23,24.14285
2021-12-24,17.23809
2021-12-25,10.0
2021-12-26,13.66666
2021-12-27,22.38095
2021-12-28,24.85714
2021-12-29,24.28571
2021-12-30,22.90476
2021-12-31,46.5238
2022-01-01,27.7619
2022-01-02,16.61904
2022-01-03,26.04761
2022-01-04,27.28571
2022-01-05,27.47619
2022-01-06,26.85714
2022-01-07,22.85714
2022-01-08,20.09523
2022-01-09,18.0
2022-01-10,28.38095
2022-01-11,29.85714
2022-01-12,28.90476
2022-01-13,28.42857
2022-01-14,26.57142
2022-01-15,15.71428
2022-01-16,17.23809
2022-01-17,29.7619
2022-01-18,30.28571
2022-01-19,30.09523
2022-01-20,29.85714
2022-01-21,26.61904
2022-01-22,13.71428
2022-01-23,15.23809
2022-01-24,29.47619
2022-01-25,28.90476
2022-01-26,29.47619
2022-01-27,26.19047
2022-01-28,24.7619
2022-01-29,14.04761
2022-01-30,12.0
2022-01-31,11.14285
2022-02-01,9.47619
2022-02-02,16.09523
2022-02-03,27.33333
2022-02-04,23.47619
2022-02-05,15.33333
2022-02-06,17.5238
2022-02-07,28.38095
2022-02-08,27.80952
2022-02-09,28.5238
2022-02-10,29.7619
2022-02-11,24.66666
2022-02-12,14.71428
2022-02-13,16.47619
2022-02-14,27.7619
2022-02-15,27.28571
2022-02-16,27.90476
2022-02-17,27.47619
2022-02-18,25.71428
2022-02-19,14.38095
2022-02-20,16.71428
2022-02-21,29.28571
2022-02-22,26.95238
2022-02-23,27.09523
2022-02-24,24.85714
2022-02-25,23.7619
2022-02-26,13.80952
2022-02-27,15.7619
2022-02-28,22.66666
2022-03-01,18.42857
2022-03-02,25.14285
2022-03-03,24.5238
2022-03-04,20.33333
2022-03-05,15.23809
2022-03-06,16.57142
2022-03-07,26.38095
2022-03-08,22.66666
2022-03-09,15.47619
2022-03-10,23.80952
2022-03-11,23.19047
2022-03-12,15.42857
2022-03-13,15.28571
2022-03-14,29.28571
2022-03-15,27.28571
2022-03-16,26.66666
2022-03-17,31.57142
2022-03-18,22.95238
2022-03-19,17.19047
2022-03-20,15.90476
2022-03-21,27.61904
2022-03-22,25.80952
2022-03-23,26.09523
2022-03-24,26.66666
2022-03-25,22.19047
2022-03-26,14.90476
2022-03-27,17.90476
2022-03-28,25.23809
2022-03-29,26.71428
2022-03-30,29.38095
2022-03-31,25.7619
2022-04-01,21.85714
2022-04-02,14.5238
2022-04-03,15.47619
2022-04-04,25.61904
2022-04-05,24.09523
2022-04-06,26.66666
2022-04-07,24.90476
2022-04-08,22.47619
2022-04-09,15.38095
2022-04-10,18.66666
2022-04-11,22.71428
2022-04-12,25.0
2022-04-13,26.85714
2022-04-14,26.42857
2022-04-15,22.47619
2022-04-16,15.04761
2022-04-17,16.42857
2022-04-18,29.19047
2022-04-19,24.7619
2022-04-20,27.85714
2022-04-21,25.90476
2022-04-22,22.85714
2022-04-23,16.04761
2022-04-24,18.14285
2022-04-25,23.95238
2022-04-26,25.38095
2022-04-27,27.80952
2022-04-28,25.09523
2022-04-29,21.47619
2022-04-30,13.28571
2022-05-01,14.57142
2022-05-02,24.80952
2022-05-03,23.61904
2022-05-04,19.71428
2022-05-05,12.5238
2022-05-06,20.19047
2022-05-07,12.5238
2022-05-08,15.7619
2022-05-09,28.5238
2022-05-10,29.42857
2022-05-11,26.7619
2022-05-12,24.33333
2022-05-13,21.04761
2022-05-14,13.7619
2022-05-15,15.7619
2022-05-16,24.61904
2022-05-17,29.09523
2022-05-18,25.28571
2022-05-19,25.23809
2022-05-20,22.04761
2022-05-21,14.23809
2022-05-22,17.7619
2022-05-23,25.90476
2022-05-24,25.5238
2022-05-25,26.28571
2022-05-26,24.66666
2022-05-27,20.23809
2022-05-28,14.5238
2022-05-29,14.04761
2022-05-30,23.5238
2022-05-31,22.14285
2022-06-01,16.5238
2022-06-02,24.09523
2022-06-03,21.7619
2022-06-04,13.23809
2022-06-05,12.95238
2022-06-06,17.09523
2022-06-07,25.85714
2022-06-08,24.09523
2022-06-09,25.23809
2022-06-10,23.47619
2022-06-11,14.90476
2022-06-12,17.71428
2022-06-13,24.38095
2022-06-14,25.80952
2022-06-15,26.57142
2022-06-16,27.71428
2022-06-17,24.95238
2022-06-18,14.61904
2022-06-19,15.42857
2022-06-20,24.5238
2022-06-21,24.5238
2022-06-22,22.09523
2022-06-23,23.5238
2022-06-24,21.61904
2022-06-25,13.09523
2022-06-26,17.23809
2022-06-27,21.95238
2022-06-28,21.28571
2022-06-29,22.5238
2022-06-30,20.66666
2022-07-01,18.5238
2022-07-02,13.66666
2022-07-03,12.85714
2022-07-04,20.85714
2022-07-05,21.14285
2022-07-06,23.7619
2022-07-07,25.85714
2022-07-08,19.04761
2022-07-09,13.71428
2022-07-10,14.38095
2022-07-11,31.19047
2022-07-12,34.85714
2022-07-13,28.04761
2022-07-14,25.71428
2022-07-15,21.28571
2022-07-16,12.28571
2022-07-17,13.61904
2022-07-18,25.47619
2022-07-19,24.90476
2022-07-20,24.14285
2022-07-21,24.57142
2022-07-22,21.38095
2022-07-23,14.42857
2022-07-24,14.47619
2022-07-25,23.66666
2022-07-26,23.95238
2022-07-27,20.23809
2022-07-28,21.80952
2022-07-29,18.04761
2022-07-30,11.28571
2022-07-31,17.23809
2022-08-01,26.28571
2022-08-02,23.42857
2022-08-03,22.95238
2022-08-04,22.09523
2022-08-05,21.09523
2022-08-06,14.71428
2022-08-07,13.7619
2022-08-08,25.19047
2022-08-09,26.66666
2022-08-10,23.23809
2022-08-11,23.38095
2022-08-12,23.38095
2022-08-13,13.0
2022-08-14,10.80952
2022-08-15,16.0
2022-08-16,24.47619
2022-08-17,26.85714
2022-08-18,23.61904
2022-08-19,21.38095
2022-08-20,12.23809
2022-08-21,15.38095
2022-08-22,23.19047
2022-08-23,24.14285
2022-08-24,23.09523
2022-08-25,22.80952
2022-08-26,20.95238
2022-08-27,12.09523
2022-08-28,16.23809
2022-08-29,22.04761
2022-08-30,23.0
2022-08-31,22.57142
2022-09-01,25.33333
2022-09-02,20.85714
2022-09-03,12.90476
2022-09-04,15.04761
2022-09-05,20.85714
2022-09-06,22.0
2022-09-07,21.33333
2022-09-08,17.38095
2022-09-09,10.5238
2022-09-10,8.19047
2022-09-11,11.14285
2022-09-12,15.5238
2022-09-13,23.71428
2022-09-14,24.0
2022-09-15,27.0
2022-09-16,19.19047
2022-09-17,12.7619
2022-09-18,15.19047
2022-09-19,24.42857
2022-09-20,25.71428
2022-09-21,25.14285
2022-09-22,23.0
2022-09-23,20.04761
2022-09-24,13.5238
2022-09-25,15.04761
2022-09-26,24.42857
2022-09-27,24.42857
2022-09-28,23.71428
2022-09-29,21.28571
2022-09-30,18.61904
2022-10-01,13.61904
2022-10-02,12.47619
2022-10-03,14.85714
2022-10-04,22.33333
2022-10-05,23.47619
2022-10-06,21.85714
2022-10-07,19.09523
2022-10-08,12.71428
2022-10-09,12.5238
2022-10-10,17.14285
2022-10-11,25.95238
2022-10-12,24.71428
2022-10-13,27.80952
2022-10-14,27.33333
2022-10-15,12.61904
2022-10-16,18.80952
2022-10-17,24.71428
2022-10-18,24.80952
2022-10-19,24.80952
2022-10-20,24.71428
2022-10-21,19.23809
2022-10-22,13.85714
2022-10-23,16.57142
2022-10-24,24.47619
2022-10-25,23.80952
2022-10-26,24.90476
2022-10-27,22.0
2022-10-28,19.90476
2022-10-29,12.57142
2022-10-30,12.66666
2022-10-31,22.28571
2022-11-01,22.42857
2022-11-02,24.42857
2022-11-03,21.7619
2022-11-04,19.95238
2022-11-05,13.04761
2022-11-06,15.95238
2022-11-07,25.19047
2022-11-08,24.95238
2022-11-09,24.7619
2022-11-10,25.85714
2022-11-11,23.0
2022-11-12,13.23809
2022-11-13,16.23809
2022-11-14,25.85714
2022-11-15,25.7619
2022-11-16,26.85714
2022-11-17,22.95238
2022-11-18,23.33333
2022-11-19,15.19047
2022-11-20,15.95238
2022-11-21,27.90476
2022-11-22,27.42857
2022-11-23,28.42857
2022-11-24,27.42857
2022-11-25,24.04761
2022-11-26,17.80952
2022-11-27,18.95238
2022-11-28,25.7619
2022-11-29,32.42857
2022-11-30,36.28571
2022-12-01,42.38095
2022-12-02,37.09523
2022-12-03,26.85714
2022-12-04,27.85714
2022-12-05,34.71428
2022-12-06,30.5238
2022-12-07,32.71428
2022-12-08,33.42857
2022-12-09,27.0
2022-12-10,18.61904
2022-12-11,21.66666
2022-12-12,27.47619
2022-12-13,29.09523
2022-12-14,28.90476
2022-12-15,24.85714
2022-12-16,24.28571
2022-12-17,16.61904
2022-12-18,17.19047
2022-12-19,24.5238
2022-12-20,25.90476
2022-12-21,26.04761
2022-12-22,23.71428
2022-12-23,21.47619
2022-12-24,11.90476
2022-12-25,17.33333
2022-12-26,22.61904
2022-12-27,23.23809
2022-12-28,23.09523
2022-12-29,23.66666
2022-12-30,21.23809
2022-12-31,62.23809
2023-01-01,100.0
2023-01-02,34.23809
2023-01-03,34.19047
2023-01-04,35.5238
2023-01-05,30.33333
2023-01-06,28.57142
2023-01-07,21.90476
2023-01-08,21.42857
2023-01-09,32.23809
2023-01-10,28.66666
2023-01-11,30.14285
2023-01-12,33.14285
2023-01-13,27.09523
2023-01-14,19.23809
2023-01-15,17.85714
2023-01-16,29.71428
2023-01-17,31.85714
2023-01-18,29.38095
2023-01-19,30.5238
2023-01-20,25.7619
2023-01-21,14.09523
2023-01-22,13.28571
2023-01-23,14.90476
2023-01-24,20.33333
2023-01-25,32.7619
2023-01-26,29.04761
2023-01-27,28.28571
2023-01-28,17.95238
2023-01-29,20.42857
2023-01-30,30.28571
2023-01-31,31.57142
2023-02-01,27.80952
2023-02-02,30.95238
2023-02-03,24.80952
2023-02-04,17.19047
2023-02-05,16.66666
2023-02-06,31.61904
2023-02-07,29.61904
2023-02-08,30.04761
2023-02-09,30.71428
2023-02-10,25.57142
2023-02-11,18.09523
2023-02-12,20.19047
2023-02-13,31.23809
2023-02-14,29.57142
2023-02-15,28.80952
2023-02-16,27.7619
2023-02-17,24.61904
2023-02-18,16.04761
2023-02-19,15.90476
2023-02-20,28.71428
2023-02-21,25.85714
2023-02-22,29.0
2023-02-23,27.09523
2023-02-24,24.14285
2023-02-25,15.09523
2023-02-26,15.71428
2023-02-27,24.38095
2023-02-28,22.80952
2023-03-01,17.47619
2023-03-02,22.71428
2023-03-03,21.14285
2023-03-04,15.09523
2023-03-05,17.04761
2023-03-06,26.28571
2023-03-07,27.42857
2023-03-08,29.23809
2023-03-09,26.71428
2023-03-10,22.19047
2023-03-11,16.04761
2023-03-12,19.23809
2023-03-13,26.66666
2023-03-14,29.5238
2023-03-15,29.0
2023-03-16,27.80952
2023-03-17,22.38095
2023-03-18,16.38095
2023-03-19,17.38095
2023-03-20,27.47619
2023-03-21,26.38095
2023-03-22,26.09523
2023-03-23,24.7619
2023-03-24,21.57142
2023-03-25,14.90476
2023-03-26,16.42857
2023-03-27,26.28571
2023-03-28,24.47619
2023-03-29,24.90476
2023-03-30,23.80952
2023-03-31,18.33333
2023-04-01,12.85714
2023-04-02,16.57142
2023-04-03,22.90476
2023-04-04,25.19047
2023-04-05,24.7619
2023-04-06,27.66666
2023-04-07,27.5238
2023-04-08,16.57142
2023-04-09,16.38095
2023-04-10,25.19047
2023-04-11,27.0
2023-04-12,26.28571
2023-04-13,24.23809
2023-04-14,22.5238
2023-04-15,18.7619
2023-04-16,16.95238
2023-04-17,27.23809
2023-04-18,26.28571
2023-04-19,26.38095
2023-04-20,25.19047
2023-04-21,19.95238
2023-04-22,14.95238
2023-04-23,15.61904
2023-04-24,25.19047
2023-04-25,24.80952
2023-04-26,26.14285
2023-04-27,22.80952
2023-04-28,19.23809
2023-04-29,15.38095
2023-04-30,14.47619
2023-05-01,17.57142
2023-05-02,22.47619
2023-05-03,25.04761
2023-05-04,19.61904
2023-05-05,12.5238
2023-05-06,12.23809
2023-05-07,13.23809
2023-05-08,21.85714
2023-05-09,26.33333
2023-05-10,26.33333
2023-05-11,23.04761
2023-05-12,20.85714
2023-05-13,11.0
2023-05-14,15.19047
2023-05-15,24.85714
2023-05-16,22.19047
2023-05-17,26.04761
2023-05-18,23.80952
2023-05-19,19.95238
2023-05-20,12.80952
2023-05-21,16.66666
2023-05-22,26.61904
2023-05-23,25.5238
2023-05-24,24.33333
2023-05-25,23.95238
2023-05-26,20.19047
2023-05-27,12.42857
2023-05-28,15.14285
2023-05-29,16.14285
2023-05-30,24.61904
2023-05-31,24.7619
2023-06-01,23.42857
