date,순금
2020-07-24,69.43965
2020-07-25,64.26724
2020-07-26,46.59482
2020-07-27,81.3362
2020-07-28,95.99137
2020-07-29,89.91379
2020-07-30,66.89655
2020-07-31,70.64655
2020-08-01,51.46551
2020-08-02,43.70689
2020-08-03,64.65517
2020-08-04,56.63793
2020-08-05,80.47413
2020-08-06,76.76724
2020-08-07,72.24137
2020-08-08,48.06034
2020-08-09,46.3362
2020-08-10,63.01724
2020-08-11,64.26724
2020-08-12,100.0
2020-08-13,74.26724
2020-08-14,55.51724
2020-08-15,42.97413
2020-08-16,38.14655
2020-08-17,49.09482
2020-08-18,62.37068
2020-08-19,58.49137
2020-08-20,57.32758
2020-08-21,53.49137
2020-08-22,37.88793
2020-08-23,38.92241
2020-08-24,52.5431
2020-08-25,52.28448
2020-08-26,50.86206
2020-08-27,51.16379
2020-08-28,48.92241
2020-08-29,36.89655
2020-08-30,37.67241
2020-08-31,49.65517
2020-09-01,54.22413
2020-09-02,50.90517
2020-09-03,45.0
2020-09-04,48.53448
2020-09-05,39.31034
2020-09-06,44.43965
2020-09-07,52.75862
2020-09-08,51.59482
2020-09-09,47.5862
2020-09-10,45.0862
2020-09-11,43.14655
2020-09-12,36.3362
2020-09-13,33.62068
2020-09-14,44.91379
2020-09-15,44.39655
2020-09-16,40.64655
2020-09-17,38.87931
2020-09-18,36.63793
2020-09-19,31.93965
2020-09-20,29.78448
2020-09-21,41.07758
2020-09-22,43.01724
2020-09-23,40.30172
2020-09-24,43.01724
2020-09-25,40.0862
2020-09-26,30.34482
2020-09-27,30.60344
2020-09-28,41.85344
2020-09-29,34.91379
2020-09-30,30.25862
2020-10-01,37.41379
2020-10-02,32.28448
2020-10-03,31.25
2020-10-04,30.60344
2020-10-05,43.57758
2020-10-06,38.62068
2020-10-07,36.89655
2020-10-08,35.21551
2020-10-09,27.24137
2020-10-10,29.78448
2020-10-11,27.97413
2020-10-12,38.36206
2020-10-13,37.62931
2020-10-14,38.62068
2020-10-15,36.42241
2020-10-16,34.31034
2020-10-17,29.05172
2020-10-18,27.02586
2020-10-19,37.88793
2020-10-20,39.39655
2020-10-21,37.71551
2020-10-22,35.51724
2020-10-23,33.14655
2020-10-24,25.30172
2020-10-25,26.89655
2020-10-26,38.44827
2020-10-27,37.80172
2020-10-28,35.94827
2020-10-29,35.0862
2020-10-30,38.06034
2020-10-31,27.15517
2020-11-01,31.72413
2020-11-02,38.7931
2020-11-03,36.46551
2020-11-04,38.14655
2020-11-05,36.89655
2020-11-06,34.91379
2020-11-07,30.34482
2020-11-08,32.24137
2020-11-09,39.39655
2020-11-10,49.82758
2020-11-11,43.36206
2020-11-12,40.99137
2020-11-13,39.05172
2020-11-14,30.21551
2020-11-15,31.07758
2020-11-16,41.12068
2020-11-17,43.62068
2020-11-18,39.61206
2020-11-19,39.39655
2020-11-20,39.87068
2020-11-21,35.60344
2020-11-22,33.36206
2020-11-23,40.30172
2020-11-24,47.71551
2020-11-25,50.99137
2020-11-26,47.02586
2020-11-27,48.18965
2020-11-28,42.45689
2020-11-29,38.49137
2020-11-30,59.00862
2020-12-01,56.68103
2020-12-02,57.11206
2020-12-03,57.45689
2020-12-04,47.84482
2020-12-05,40.34482
2020-12-06,40.77586
2020-12-07,55.94827
2020-12-08,48.87931
2020-12-09,54.18103
2020-12-10,51.07758
2020-12-11,52.28448
2020-12-12,38.7931
2020-12-13,42.75862
2020-12-14,47.15517
2020-12-15,49.74137
2020-12-16,52.15517
2020-12-17,49.69827
2020-12-18,47.15517
2020-12-19,44.95689
2020-12-20,42.97413
2020-12-21,53.40517
2020-12-22,48.49137
2020-12-23,48.62068
2020-12-24,47.93103
2020-12-25,39.35344
2020-12-26,39.82758
2020-12-27,41.85344
2020-12-28,52.15517
2020-12-29,47.80172
2020-12-30,50.0
2020-12-31,50.64655
2021-01-01,62.28448
2021-01-02,53.10344
2021-01-03,50.86206
2021-01-04,59.82758
2021-01-05,62.41379
2021-01-06,58.87931
2021-01-07,50.60344
2021-01-08,49.87068
2021-01-09,53.75
2021-01-10,58.96551
2021-01-11,61.46551
2021-01-12,60.94827
2021-01-13,57.06896
2021-01-14,56.16379
2021-01-15,49.43965
2021-01-16,44.91379
2021-01-17,51.50862
2021-01-18,52.71551
2021-01-19,53.44827
2021-01-20,51.68103
2021-01-21,50.99137
2021-01-22,45.56034
2021-01-23,44.65517
2021-01-24,47.41379
2021-01-25,50.21551
2021-01-26,57.5431
2021-01-27,51.16379
2021-01-28,47.41379
2021-01-29,45.81896
2021-01-30,40.21551
2021-01-31,42.93103
2021-02-01,53.66379
2021-02-02,48.53448
2021-02-03,43.01724
2021-02-04,42.32758
2021-02-05,46.3362
2021-02-06,40.86206
2021-02-07,40.99137
2021-02-08,45.81896
2021-02-09,44.18103
2021-02-10,45.43103
2021-02-11,37.84482
2021-02-12,44.13793
2021-02-13,40.12931
2021-02-14,49.74137
2021-02-15,55.51724
2021-02-16,54.65517
2021-02-17,54.00862
2021-02-18,52.93103
2021-02-19,64.09482
2021-02-20,54.05172
2021-02-21,50.51724
2021-02-22,54.95689
2021-02-23,53.62068
2021-02-24,46.68103
2021-02-25,46.55172
2021-02-26,44.78448
2021-02-27,37.93103
2021-02-28,41.85344
2021-03-01,42.02586
2021-03-02,47.41379
2021-03-03,52.67241
2021-03-04,60.34482
2021-03-05,53.01724
2021-03-06,48.7931
2021-03-07,48.49137
2021-03-08,53.27586
2021-03-09,48.92241
2021-03-10,43.75
2021-03-11,45.12931
2021-03-12,44.13793
2021-03-13,39.09482
2021-03-14,42.5862
2021-03-15,45.0431
2021-03-16,47.06896
2021-03-17,44.91379
2021-03-18,47.5431
2021-03-19,38.01724
2021-03-20,34.65517
2021-03-21,33.8362
2021-03-22,38.96551
2021-03-23,35.86206
2021-03-24,39.18103
2021-03-25,37.71551
2021-03-26,35.0431
2021-03-27,32.5
2021-03-28,34.43965
2021-03-29,35.94827
2021-03-30,41.25
2021-03-31,47.02586
2021-04-01,41.20689
2021-04-02,41.03448
2021-04-03,40.81896
2021-04-04,33.57758
2021-04-05,41.03448
2021-04-06,39.74137
2021-04-07,39.31034
2021-04-08,36.81034
2021-04-09,36.37931
2021-04-10,29.69827
2021-04-11,34.69827
2021-04-12,41.37931
2021-04-13,38.14655
2021-04-14,42.24137
2021-04-15,44.31034
2021-04-16,43.06034
2021-04-17,37.02586
2021-04-18,33.66379
2021-04-19,44.87068
2021-04-20,44.05172
2021-04-21,43.14655
2021-04-22,43.01724
2021-04-23,44.26724
2021-04-24,33.53448
2021-04-25,31.46551
2021-04-26,43.7931
2021-04-27,48.36206
2021-04-28,45.86206
2021-04-29,45.25862
2021-04-30,41.3362
2021-05-01,45.25862
2021-05-02,44.56896
2021-05-03,48.96551
2021-05-04,44.95689
2021-05-05,38.75
2021-05-06,42.28448
2021-05-07,40.0431
2021-05-08,38.53448
2021-05-09,35.77586
2021-05-10,42.32758
2021-05-11,40.60344
2021-05-12,38.44827
2021-05-13,38.10344
2021-05-14,36.03448
2021-05-15,31.76724
2021-05-16,31.07758
2021-05-17,43.31896
2021-05-18,40.43103
2021-05-19,45.43103
2021-05-20,47.32758
2021-05-21,40.73275
2021-05-22,33.7931
2021-05-23,37.93103
2021-05-24,45.64655
2021-05-25,42.32758
2021-05-26,42.62931
2021-05-27,38.92241
2021-05-28,39.74137
2021-05-29,32.37068
2021-05-30,31.55172
2021-05-31,33.87931
2021-06-01,36.76724
2021-06-02,38.8362
2021-06-03,37.5431
2021-06-04,32.84482
2021-06-05,28.8362
2021-06-06,31.37931
2021-06-07,37.37068
2021-06-08,34.74137
2021-06-09,33.62068
2021-06-10,35.34482
2021-06-11,31.81034
2021-06-12,30.99137
2021-06-13,26.68103
2021-06-14,36.93965
2021-06-15,33.01724
2021-06-16,33.36206
2021-06-17,36.68103
2021-06-18,38.8362
2021-06-19,30.73275
2021-06-20,33.06034
2021-06-21,36.25
2021-06-22,38.10344
2021-06-23,36.46551
2021-06-24,38.8362
2021-06-25,33.96551
2021-06-26,29.22413
2021-06-27,29.43965
2021-06-28,34.69827
2021-06-29,41.07758
2021-06-30,44.26724
2021-07-01,41.37931
2021-07-02,40.81896
2021-07-03,35.64655
2021-07-04,32.88793
2021-07-05,42.93103
2021-07-06,36.16379
2021-07-07,40.51724
2021-07-08,38.06034
2021-07-09,38.53448
2021-07-10,34.69827
2021-07-11,36.12068
2021-07-12,37.41379
2021-07-13,37.06896
2021-07-14,34.78448
2021-07-15,37.11206
2021-07-16,41.16379
2021-07-17,31.20689
2021-07-18,33.10344
2021-07-19,36.63793
2021-07-20,36.50862
2021-07-21,37.5862
2021-07-22,36.98275
2021-07-23,35.17241
2021-07-24,31.93965
2021-07-25,31.25
2021-07-26,33.36206
2021-07-27,37.84482
2021-07-28,35.21551
2021-07-29,35.77586
2021-07-30,34.52586
2021-07-31,30.17241
2021-08-01,32.67241
2021-08-02,37.41379
2021-08-03,38.62068
2021-08-04,35.0862
2021-08-05,37.5
2021-08-06,38.49137
2021-08-07,36.03448
2021-08-08,37.88793
2021-08-09,51.12068
2021-08-10,51.68103
2021-08-11,55.99137
2021-08-12,56.37931
2021-08-13,44.91379
2021-08-14,43.49137
2021-08-15,34.82758
2021-08-16,42.28448
2021-08-17,45.94827
2021-08-18,49.78448
2021-08-19,42.97413
2021-08-20,43.01724
2021-08-21,38.14655
2021-08-22,38.49137
2021-08-23,42.37068
2021-08-24,41.89655
2021-08-25,40.73275
2021-08-26,41.98275
2021-08-27,38.66379
2021-08-28,35.0431
2021-08-29,36.50862
2021-08-30,43.40517
2021-08-31,43.57758
2021-09-01,44.13793
2021-09-02,40.0431
2021-09-03,42.88793
2021-09-04,35.64655
2021-09-05,32.93103
2021-09-06,36.42241
2021-09-07,40.81896
2021-09-08,35.64655
2021-09-09,38.23275
2021-09-10,35.38793
2021-09-11,32.02586
2021-09-12,34.43965
2021-09-13,39.43965
2021-09-14,37.37068
2021-09-15,37.32758
2021-09-16,35.73275
2021-09-17,38.23275
2021-09-18,35.12931
2021-09-19,31.50862
2021-09-20,29.65517
2021-09-21,33.96551
2021-09-22,33.57758
2021-09-23,41.2931
2021-09-24,41.68103
2021-09-25,40.73275
2021-09-26,32.06896
2021-09-27,39.26724
2021-09-28,36.2931
2021-09-29,38.44827
2021-09-30,36.37931
2021-10-01,35.51724
2021-10-02,31.85344
2021-10-03,32.80172
2021-10-04,39.78448
2021-10-05,40.0862
2021-10-06,36.98275
2021-10-07,34.69827
2021-10-08,35.30172
2021-10-09,30.34482
2021-10-10,30.94827
2021-10-11,34.05172
2021-10-12,37.80172
2021-10-13,33.8362
2021-10-14,34.78448
2021-10-15,33.7931
2021-10-16,27.97413
2021-10-17,28.31896
2021-10-18,33.40517
2021-10-19,35.43103
2021-10-20,32.24137
2021-10-21,31.12068
2021-10-22,32.71551
2021-10-23,26.85344
2021-10-24,37.5862
2021-10-25,46.16379
2021-10-26,40.0862
2021-10-27,37.75862
2021-10-28,37.5862
2021-10-29,35.81896
2021-10-30,30.64655
2021-10-31,31.20689
2021-11-01,40.56034
2021-11-02,34.09482
2021-11-03,34.65517
2021-11-04,36.25
2021-11-05,33.14655
2021-11-06,29.48275
2021-11-07,32.02586
2021-11-08,41.37931
2021-11-09,38.57758
2021-11-10,38.27586
2021-11-11,39.48275
2021-11-12,40.21551
2021-11-13,35.60344
2021-11-14,35.43103
2021-11-15,41.46551
2021-11-16,44.56896
2021-11-17,40.99137
2021-11-18,38.75
2021-11-19,35.73275
2021-11-20,30.94827
2021-11-21,32.11206
2021-11-22,36.63793
2021-11-23,39.52586
2021-11-24,38.70689
2021-11-25,37.06896
2021-11-26,35.99137
2021-11-27,27.80172
2021-11-28,39.35344
2021-11-29,48.10344
2021-11-30,47.19827
2021-12-01,44.35344
2021-12-02,49.43965
2021-12-03,40.60344
2021-12-04,34.52586
2021-12-05,35.34482
2021-12-06,42.15517
2021-12-07,41.85344
2021-12-08,43.96551
2021-12-09,39.91379
2021-12-10,40.60344
2021-12-11,34.35344
2021-12-12,36.50862
2021-12-13,41.63793
2021-12-14,38.62068
2021-12-15,49.43965
2021-12-16,46.46551
2021-12-17,40.38793
2021-12-18,36.46551
2021-12-19,37.45689
2021-12-20,48.8362
2021-12-21,44.65517
2021-12-22,40.17241
2021-12-23,44.91379
2021-12-24,43.49137
2021-12-25,38.06034
2021-12-26,39.78448
2021-12-27,45.0862
2021-12-28,42.71551
2021-12-29,45.73275
2021-12-30,42.19827
2021-12-31,42.15517
2022-01-01,49.31034
2022-01-02,46.3362
2022-01-03,49.48275
2022-01-04,49.18103
2022-01-05,47.67241
2022-01-06,49.00862
2022-01-07,45.60344
2022-01-08,41.55172
2022-01-09,44.05172
2022-01-10,47.24137
2022-01-11,53.14655
2022-01-12,50.64655
2022-01-13,46.55172
2022-01-14,44.00862
2022-01-15,52.88793
2022-01-16,44.48275
2022-01-17,51.20689
2022-01-18,45.43103
2022-01-19,44.82758
2022-01-20,45.0
2022-01-21,45.38793
2022-01-22,40.94827
2022-01-23,44.78448
2022-01-24,51.81034
2022-01-25,48.96551
2022-01-26,50.60344
2022-01-27,46.20689
2022-01-28,45.99137
2022-01-29,40.99137
2022-01-30,40.21551
2022-01-31,36.42241
2022-02-01,52.88793
2022-02-02,54.13793
2022-02-03,50.38793
2022-02-04,52.41379
2022-02-05,46.59482
2022-02-06,52.80172
2022-02-07,47.41379
2022-02-08,45.43103
2022-02-09,48.7931
2022-02-10,45.12931
2022-02-11,43.57758
2022-02-12,44.91379
2022-02-13,43.18965
2022-02-14,49.87068
2022-02-15,52.62931
2022-02-16,51.46551
2022-02-17,49.00862
2022-02-18,50.77586
2022-02-19,41.93965
2022-02-20,41.76724
2022-02-21,48.75
2022-02-22,46.63793
2022-02-23,49.87068
2022-02-24,81.68103
2022-02-25,59.91379
2022-02-26,47.5431
2022-02-27,46.98275
2022-02-28,50.94827
2022-03-01,49.18103
2022-03-02,52.19827
2022-03-03,42.37068
2022-03-04,50.51724
2022-03-05,45.81896
2022-03-06,52.5862
2022-03-07,65.0
2022-03-08,62.80172
2022-03-09,51.42241
2022-03-10,58.75
2022-03-11,53.62068
2022-03-12,45.60344
2022-03-13,48.75
2022-03-14,53.36206
2022-03-15,48.57758
2022-03-16,47.93103
2022-03-17,49.00862
2022-03-18,42.84482
2022-03-19,39.31034
2022-03-20,33.49137
2022-03-21,42.75862
2022-03-22,43.87931
2022-03-23,41.89655
2022-03-24,43.44827
2022-03-25,43.57758
2022-03-26,34.39655
2022-03-27,35.30172
2022-03-28,38.62068
2022-03-29,44.26724
2022-03-30,46.42241
2022-03-31,40.68965
2022-04-01,41.03448
2022-04-02,31.93965
2022-04-03,33.70689
2022-04-04,37.41379
2022-04-05,38.23275
2022-04-06,37.45689
2022-04-07,35.38793
2022-04-08,31.50862
2022-04-09,31.81034
2022-04-10,28.23275
2022-04-11,34.13793
2022-04-12,40.21551
2022-04-13,38.75
2022-04-14,34.52586
2022-04-15,32.67241
2022-04-16,28.8362
2022-04-17,31.76724
2022-04-18,41.76724
2022-04-19,38.92241
2022-04-20,39.56896
2022-04-21,40.21551
2022-04-22,38.49137
2022-04-23,34.91379
2022-04-24,33.7931
2022-04-25,44.31034
2022-04-26,46.42241
2022-04-27,44.61206
2022-04-28,44.87068
2022-04-29,40.0431
2022-04-30,35.68965
2022-05-01,38.01724
2022-05-02,45.68965
2022-05-03,44.61206
2022-05-04,40.77586
2022-05-05,36.2931
2022-05-06,39.22413
2022-05-07,37.45689
2022-05-08,35.43103
2022-05-09,42.67241
2022-05-10,37.19827
2022-05-11,44.48275
2022-05-12,40.68965
2022-05-13,37.71551
2022-05-14,32.11206
2022-05-15,32.11206
2022-05-16,41.07758
2022-05-17,37.75862
2022-05-18,37.88793
2022-05-19,37.97413
2022-05-20,34.00862
2022-05-21,31.46551
2022-05-22,30.86206
2022-05-23,41.12068
2022-05-24,33.7931
2022-05-25,37.97413
2022-05-26,35.68965
2022-05-27,32.97413
2022-05-28,29.52586
2022-05-29,29.69827
2022-05-30,37.97413
2022-05-31,36.50862
2022-06-01,37.02586
2022-06-02,40.0862
2022-06-03,36.2931
2022-06-04,29.43965
2022-06-05,32.45689
2022-06-06,38.18965
2022-06-07,39.43965
2022-06-08,38.01724
2022-06-09,37.37068
2022-06-10,33.8362
2022-06-11,30.86206
2022-06-12,33.66379
2022-06-13,45.0431
2022-06-14,40.56034
2022-06-15,39.31034
2022-06-16,37.45689
2022-06-17,39.65517
2022-06-18,31.98275
2022-06-19,34.87068
2022-06-20,39.22413
2022-06-21,38.18965
2022-06-22,37.28448
2022-06-23,39.61206
2022-06-24,35.43103
2022-06-25,29.35344
2022-06-26,28.44827
2022-06-27,38.87931
2022-06-28,36.68103
2022-06-29,35.86206
2022-06-30,32.71551
2022-07-01,37.88793
2022-07-02,31.89655
2022-07-03,29.26724
2022-07-04,39.18103
2022-07-05,38.36206
2022-07-06,44.39655
2022-07-07,40.12931
2022-07-08,38.44827
2022-07-09,32.62931
2022-07-10,31.12068
2022-07-11,39.56896
2022-07-12,39.13793
2022-07-13,40.17241
2022-07-14,38.96551
2022-07-15,35.0
2022-07-16,30.77586
2022-07-17,30.0862
2022-07-18,36.89655
2022-07-19,36.3362
2022-07-20,33.62068
2022-07-21,38.06034
2022-07-22,34.35344
2022-07-23,29.74137
2022-07-24,30.0431
2022-07-25,44.52586
2022-07-26,47.62931
2022-07-27,34.61206
2022-07-28,33.14655
2022-07-29,34.00862
2022-07-30,30.47413
2022-07-31,29.22413
2022-08-01,37.97413
2022-08-02,35.86206
2022-08-03,35.0862
2022-08-04,37.88793
2022-08-05,36.46551
2022-08-06,31.68103
2022-08-07,28.87931
2022-08-08,37.19827
2022-08-09,38.06034
2022-08-10,35.99137
2022-08-11,37.41379
2022-08-12,35.90517
2022-08-13,29.69827
2022-08-14,30.47413
2022-08-15,32.5
2022-08-16,45.17241
2022-08-17,43.10344
2022-08-18,46.12068
2022-08-19,44.26724
2022-08-20,33.49137
2022-08-21,33.53448
2022-08-22,39.43965
2022-08-23,40.17241
2022-08-24,39.95689
2022-08-25,42.02586
2022-08-26,41.81034
2022-08-27,29.56896
2022-08-28,30.51724
2022-08-29,33.75
2022-08-30,35.34482
2022-08-31,36.3362
2022-09-01,35.99137
2022-09-02,33.14655
2022-09-03,30.38793
2022-09-04,34.61206
2022-09-05,36.81034
2022-09-06,37.5862
2022-09-07,35.60344
2022-09-08,34.56896
2022-09-09,27.24137
2022-09-10,30.34482
2022-09-11,33.49137
2022-09-12,35.90517
2022-09-13,39.56896
2022-09-14,42.93103
2022-09-15,40.17241
2022-09-16,39.31034
2022-09-17,32.02586
2022-09-18,32.37068
2022-09-19,38.62068
2022-09-20,39.91379
2022-09-21,42.02586
2022-09-22,37.32758
2022-09-23,33.8362
2022-09-24,29.26724
2022-09-25,29.82758
2022-09-26,40.77586
2022-09-27,41.16379
2022-09-28,42.37068
2022-09-29,39.61206
2022-09-30,38.44827
2022-10-01,31.85344
2022-10-02,37.37068
2022-10-03,38.53448
2022-10-04,42.5
2022-10-05,42.97413
2022-10-06,42.19827
2022-10-07,36.12068
2022-10-08,33.10344
2022-10-09,32.45689
2022-10-10,36.72413
2022-10-11,53.14655
2022-10-12,51.16379
2022-10-13,42.71551
2022-10-14,36.85344
2022-10-15,37.5862
2022-10-16,33.7931
2022-10-17,43.10344
2022-10-18,38.57758
2022-10-19,44.78448
2022-10-20,41.03448
2022-10-21,38.01724
2022-10-22,30.51724
2022-10-23,29.31034
2022-10-24,36.93965
2022-10-25,39.22413
2022-10-26,33.96551
2022-10-27,36.25
2022-10-28,30.21551
2022-10-29,30.0862
2022-10-30,28.31896
2022-10-31,35.38793
2022-11-01,38.44827
2022-11-02,37.11206
2022-11-03,40.73275
2022-11-04,34.48275
2022-11-05,30.25862
2022-11-06,28.14655
2022-11-07,33.18965
2022-11-08,40.0862
2022-11-09,40.21551
2022-11-10,34.00862
2022-11-11,35.38793
2022-11-12,32.37068
2022-11-13,31.98275
2022-11-14,41.50862
2022-11-15,42.62931
2022-11-16,39.87068
2022-11-17,40.12931
2022-11-18,36.93965
2022-11-19,25.51724
2022-11-20,32.71551
2022-11-21,43.27586
2022-11-22,38.87931
2022-11-23,36.81034
2022-11-24,38.44827
2022-11-25,36.20689
2022-11-26,31.03448
2022-11-27,30.30172
2022-11-28,35.21551
2022-11-29,31.89655
2022-11-30,34.74137
2022-12-01,39.31034
2022-12-02,32.45689
2022-12-03,29.13793
2022-12-04,28.49137
2022-12-05,37.84482
2022-12-06,37.71551
2022-12-07,38.10344
2022-12-08,38.01724
2022-12-09,36.42241
2022-12-10,34.65517
2022-12-11,34.95689
2022-12-12,41.03448
2022-12-13,42.88793
2022-12-14,35.12931
2022-12-15,38.01724
2022-12-16,36.16379
2022-12-17,28.75
2022-12-18,31.59482
2022-12-19,43.06034
2022-12-20,43.01724
2022-12-21,41.55172
2022-12-22,43.01724
2022-12-23,44.61206
2022-12-24,32.15517
2022-12-25,34.87068
2022-12-26,44.56896
2022-12-27,46.89655
2022-12-28,43.18965
2022-12-29,46.68103
2022-12-30,42.5431
2022-12-31,37.84482
2023-01-01,49.26724
2023-01-02,46.98275
2023-01-03,46.2931
2023-01-04,53.66379
2023-01-05,52.5
2023-01-06,45.73275
2023-01-07,51.68103
2023-01-08,45.0
2023-01-09,52.45689
2023-01-10,56.37931
2023-01-11,59.39655
2023-01-12,48.92241
2023-01-13,49.56896
2023-01-14,42.02586
2023-01-15,40.68965
2023-01-16,45.94827
2023-01-17,45.0862
2023-01-18,43.36206
2023-01-19,42.80172
2023-01-20,40.73275
2023-01-21,39.35344
2023-01-22,41.55172
2023-01-23,40.64655
2023-01-24,45.73275
2023-01-25,49.39655
2023-01-26,47.24137
2023-01-27,51.55172
2023-01-28,40.73275
2023-01-29,39.65517
2023-01-30,47.80172
2023-01-31,47.5
2023-02-01,46.3362
2023-02-02,49.65517
2023-02-03,48.75
2023-02-04,42.19827
2023-02-05,39.31034
2023-02-06,43.49137
2023-02-07,45.0
2023-02-08,41.50862
2023-02-09,40.90517
2023-02-10,40.81896
2023-02-11,41.20689
2023-02-12,35.30172
2023-02-13,48.96551
2023-02-14,46.46551
2023-02-15,42.62931
2023-02-16,42.84482
2023-02-17,40.0
2023-02-18,34.82758
2023-02-19,34.00862
2023-02-20,40.56034
2023-02-21,40.0431
2023-02-22,41.3362
2023-02-23,40.0431
2023-02-24,36.85344
2023-02-25,34.61206
2023-02-26,34.18103
2023-02-27,39.65517
2023-02-28,40.60344
2023-03-01,41.59482
2023-03-02,39.65517
2023-03-03,39.61206
2023-03-04,35.0862
2023-03-05,32.37068
2023-03-06,39.18103
2023-03-07,37.15517
2023-03-08,37.75862
2023-03-09,37.02586
2023-03-10,37.62931
2023-03-11,37.45689
2023-03-12,34.26724
2023-03-13,44.43965
2023-03-14,51.98275
2023-03-15,43.75
2023-03-16,45.86206
2023-03-17,43.06034
2023-03-18,41.12068
2023-03-19,39.18103
2023-03-20,61.55172
2023-03-21,58.57758
2023-03-22,47.84482
2023-03-23,46.72413
2023-03-24,47.15517
2023-03-25,40.25862
2023-03-26,39.00862
2023-03-27,48.87931
2023-03-28,60.51724
2023-03-29,52.80172
2023-03-30,49.31034
2023-03-31,49.95689
2023-04-01,36.76724
2023-04-02,39.39655
2023-04-03,54.87068
2023-04-04,52.97413
2023-04-05,65.43103
2023-04-06,71.89655
2023-04-07,58.70689
2023-04-08,41.55172
2023-04-09,47.97413
2023-04-10,60.38793
2023-04-11,59.43965
2023-04-12,52.93103
2023-04-13,53.8362
2023-04-14,49.35344
2023-04-15,48.66379
2023-04-16,40.81896
2023-04-17,54.82758
2023-04-18,49.56896
2023-04-19,47.24137
2023-04-20,46.93965
2023-04-21,48.53448
2023-04-22,40.47413
2023-04-23,35.60344
2023-04-24,48.62068
2023-04-25,49.52586
2023-04-26,51.98275
2023-04-27,48.75
2023-04-28,44.18103
2023-04-29,38.44827
2023-04-30,35.21551
2023-05-01,45.56034
2023-05-02,51.25
2023-05-03,53.40517
2023-05-04,50.0862
2023-05-05,44.05172
2023-05-06,45.60344
2023-05-07,35.51724
2023-05-08,53.92241
2023-05-09,48.62068
2023-05-10,43.8362
2023-05-11,42.45689
2023-05-12,41.59482
2023-05-13,36.03448
2023-05-14,32.15517
2023-05-15,44.22413
2023-05-16,42.75862
2023-05-17,37.02586
2023-05-18,40.86206
2023-05-19,41.25
2023-05-20,32.5431
2023-05-21,32.41379
2023-05-22,41.93965
2023-05-23,43.49137
2023-05-24,43.40517
2023-05-25,42.41379
2023-05-26,38.23275
2023-05-27,34.05172
2023-05-28,30.43103
2023-05-29,36.3362
2023-05-30,45.0431
2023-05-31,40.73275
2023-06-01,41.89655
