date,만도주가
2023-05-29,1.08101
2023-05-30,7.99597
2023-05-31,9.02446
2023-06-01,7.39419
2023-06-02,7.48172
2023-06-03,0.64773
2023-06-04,0.43327
2023-06-05,7.34386
2023-06-06,0.81841
2023-06-07,7.06595
2023-06-08,6.43135
2023-06-09,6.93465
2023-06-10,0.59958
2023-06-11,0.45735
2023-06-12,6.55389
2023-06-13,6.59328
2023-06-14,6.34382
2023-06-15,10.15361
2023-06-16,8.42049
2023-06-17,0.72869
2023-06-18,0.54488
2023-06-19,6.65018
2023-06-20,5.98713
2023-06-21,11.20836
2023-06-22,9.09011
2023-06-23,7.87561
2023-06-24,0.6893
2023-06-25,0.51643
2023-06-26,8.61306
2023-06-27,8.72467
2023-06-28,9.45993
2023-06-29,8.49052
2023-06-30,10.63503
2023-07-01,0.91688
2023-07-02,0.65648
2023-07-03,9.23891
2023-07-04,8.53647
2023-07-05,7.90844
2023-07-06,8.76843
2023-07-07,7.06157
2023-07-08,0.63241
2023-07-09,0.47485
2023-07-10,7.38325
2023-07-11,7.5977
2023-07-12,7.11847
2023-07-13,7.73556
2023-07-14,8.74655
2023-07-15,0.709
2023-07-16,0.51643
2023-07-17,7.18631
2023-07-18,7.0944
2023-07-19,6.75959
2023-07-20,6.40071
2023-07-21,5.92148
2023-07-22,0.57332
2023-07-23,0.61928
2023-07-24,6.869
2023-07-25,6.74646
2023-07-26,7.47735
2023-07-27,8.28701
2023-07-28,7.90625
2023-07-29,0.61271
2023-07-30,0.56019
2023-07-31,8.66121
2023-08-01,8.14915
2023-08-02,7.58895
2023-08-03,7.96096
2023-08-04,6.85806
2023-08-05,0.58427
2023-08-06,0.48579
2023-08-07,8.00472
2023-08-08,7.49266
2023-08-09,7.32417
2023-08-10,6.59766
2023-08-11,8.33734
2023-08-12,0.79215
2023-08-13,0.49892
2023-08-14,6.66549
2023-08-15,0.78996
2023-08-16,6.62392
2023-08-17,6.78147
2023-08-18,6.09435
2023-08-19,0.58645
2023-08-20,0.38951
2023-08-21,6.28692
2023-08-22,6.23222
2023-08-23,6.04621
2023-08-24,6.08998
2023-08-25,5.48164
2023-08-26,0.53612
2023-08-27,0.38294
2023-08-28,6.05934
2023-08-29,6.1797
2023-08-30,6.44667
2023-08-31,5.79456
2023-09-01,6.02214
2023-09-02,0.90157
2023-09-03,1.22324
2023-09-04,6.88651
2023-09-05,6.54295
2023-09-06,6.25629
2023-09-07,6.05496
2023-09-08,5.73766
2023-09-09,0.89062
2023-09-10,0.94971
2023-09-11,6.3657
2023-09-12,6.34382
2023-09-13,6.48168
2023-09-14,6.85806
2023-09-15,7.22351
2023-09-16,0.78996
2023-09-17,0.86437
2023-09-18,5.92804
2023-09-19,5.86896
2023-09-20,6.19064
2023-09-21,5.974
2023-09-22,6.03965
2023-09-23,0.709
2023-09-24,0.5033
2023-09-25,5.96087
2023-09-26,4.91487
2023-09-27,5.33283
2023-09-28,0.51643
2023-09-29,0.43109
2023-09-30,0.40045
2023-10-01,0.45735
2023-10-02,0.64116
2023-10-03,0.57114
2023-10-04,5.27375
2023-10-05,5.28469
2023-10-06,5.09431
2023-10-07,0.86655
2023-10-08,0.53394
2023-10-09,0.64991
2023-10-10,5.5451
2023-10-11,8.43362
2023-10-12,6.7771
2023-10-13,9.12074
2023-10-14,1.01317
2023-10-15,0.78778
2023-10-16,6.06591
2023-10-17,6.49481
2023-10-18,5.88866
2023-10-19,5.47945
2023-10-20,5.44881
2023-10-21,0.75276
2023-10-22,0.48142
2023-10-23,5.3941
2023-10-24,5.46851
2023-10-25,5.12276
2023-10-26,4.45533
2023-10-27,4.75513
2023-10-28,0.57332
2023-10-29,0.43327
2023-10-30,6.26723
2023-10-31,5.34815
2023-11-01,5.40723
2023-11-02,5.58011
2023-11-03,5.24968
2023-11-04,0.49892
2023-11-05,0.43765
2023-11-06,8.26732
2023-11-07,6.13593
2023-11-08,5.16215
2023-11-09,5.13808
2023-11-10,4.17523
2023-11-11,0.53612
2023-11-12,0.30854
2023-11-13,4.47722
2023-11-14,4.88861
2023-11-15,5.8252
2023-11-16,6.11842
2023-11-17,4.97614
2023-11-18,0.48798
2023-11-19,0.33043
2023-11-20,5.10963
2023-11-21,5.31751
2023-11-22,4.79014
2023-11-23,4.83609
2023-11-24,4.42251
2023-11-25,0.47485
2023-11-26,0.4092
2023-11-27,4.73324
2023-11-28,4.67854
2023-11-29,4.50566
2023-11-30,4.46627
2023-12-01,3.80979
2023-12-02,0.45078
2023-12-03,0.32167
2023-12-04,4.8908
2023-12-05,4.39187
2023-12-06,4.62602
2023-12-07,4.09427
2023-12-08,4.45533
2023-12-09,0.47704
2023-12-10,0.41139
2023-12-11,4.68729
2023-12-12,4.53192
2023-12-13,4.07895
2023-12-14,5.13151
2023-12-15,5.63481
2023-12-16,0.80747
2023-12-17,0.50111
2023-12-18,5.32627
2023-12-19,4.75075
2023-12-20,7.53424
2023-12-21,7.00905
2023-12-22,5.98494
2023-12-23,0.63022
2023-12-24,0.44422
2023-12-25,0.44859
2023-12-26,5.77049
2023-12-27,5.98494
2023-12-28,7.79902
2023-12-29,2.54934
2023-12-30,0.61271
2023-12-31,0.41358
2024-01-01,0.47923
2024-01-02,6.84931
2024-01-03,5.85802
2024-01-04,5.16215
2024-01-05,5.08337
2024-01-06,0.4661
2024-01-07,0.40045
2024-01-08,4.97614
2024-01-09,5.4138
2024-01-10,5.12932
2024-01-11,5.23655
2024-01-12,4.28246
2024-01-13,0.46172
2024-01-14,0.3348
2024-01-15,4.61726
2024-01-16,4.24526
2024-01-17,4.20368
2024-01-18,4.95426
2024-01-19,4.75294
2024-01-20,0.54925
2024-01-21,0.3545
2024-01-22,4.31747
2024-01-23,4.77482
2024-01-24,4.06144
2024-01-25,4.54943
2024-01-26,4.73543
2024-01-27,0.42452
2024-01-28,0.34137
2024-01-29,4.67197
2024-01-30,4.33498
2024-01-31,4.09427
2024-02-01,5.33064
2024-02-02,6.97185
2024-02-03,0.88187
2024-02-04,0.62147
2024-02-05,6.41822
2024-02-06,9.3527
2024-02-07,7.66116
2024-02-08,6.87557
2024-02-09,0.76152
2024-02-10,0.58427
2024-02-11,0.59083
2024-02-12,0.77246
2024-02-13,7.00249
2024-02-14,5.72453
2024-02-15,5.61731
2024-02-16,5.85364
2024-02-17,0.60396
2024-02-18,0.45953
2024-02-19,5.75079
2024-02-20,5.16652
2024-02-21,4.85579
2024-02-22,5.21685
2024-02-23,4.77701
2024-02-24,0.52299
2024-02-25,0.40702
2024-02-26,4.96082
2024-02-27,4.42251
2024-02-28,5.01334
2024-02-29,4.42251
2024-03-01,0.62365
2024-03-02,0.45735
2024-03-03,0.48579
2024-03-04,4.83828
2024-03-05,4.69385
2024-03-06,4.48816
2024-03-07,4.4422
2024-03-08,4.58444
2024-03-09,0.45078
2024-03-10,0.34355
2024-03-11,4.219
2024-03-12,4.45752
2024-03-13,5.03741
2024-03-14,5.34377
2024-03-15,4.51442
2024-03-16,0.44203
2024-03-17,0.34574
2024-03-18,4.16429
2024-03-19,3.86012
2024-03-20,4.82296
