date,주식강의
2020-12-10,53.84615
2020-12-11,53.84615
2020-12-12,51.58371
2020-12-13,50.22624
2020-12-14,60.18099
2020-12-15,52.03619
2020-12-16,57.46606
2020-12-17,54.29864
2020-12-18,62.89592
2020-12-19,62.44343
2020-12-20,58.37104
2020-12-21,59.7285
2020-12-22,49.32126
2020-12-23,51.58371
2020-12-24,38.91402
2020-12-25,51.58371
2020-12-26,43.43891
2020-12-27,61.53846
2020-12-28,58.37104
2020-12-29,58.82352
2020-12-30,71.49321
2020-12-31,69.68325
2021-01-01,61.08597
2021-01-02,69.68325
2021-01-03,66.51583
2021-01-04,79.18552
2021-01-05,78.28054
2021-01-06,93.21266
2021-01-07,81.44796
2021-01-08,83.7104
2021-01-09,78.73303
2021-01-10,89.59276
2021-01-11,94.11764
2021-01-12,78.73303
2021-01-13,77.37556
2021-01-14,74.66063
2021-01-15,75.11312
2021-01-16,52.03619
2021-01-17,61.99095
2021-01-18,69.23076
2021-01-19,65.61085
2021-01-20,64.70588
2021-01-21,62.89592
2021-01-22,77.37556
2021-01-23,53.84615
2021-01-24,55.6561
2021-01-25,100.0
2021-01-26,95.47511
2021-01-27,65.15837
2021-01-28,74.66063
2021-01-29,58.82352
2021-01-30,63.8009
2021-01-31,63.34841
2021-02-01,64.70588
2021-02-02,64.25339
2021-02-03,66.51583
2021-02-04,73.75565
2021-02-05,44.79638
2021-02-06,48.41628
2021-02-07,60.18099
2021-02-08,50.22624
2021-02-09,60.63348
2021-02-10,40.27149
2021-02-11,46.60633
2021-02-12,49.77375
2021-02-13,53.39366
2021-02-14,52.94117
2021-02-15,67.8733
2021-02-16,62.44343
2021-02-17,70.58823
2021-02-18,54.75113
2021-02-19,53.39366
2021-02-20,57.46606
2021-02-21,57.01357
2021-02-22,80.99547
2021-02-23,66.51583
2021-02-24,81.90045
2021-02-25,70.13574
2021-02-26,59.7285
2021-02-27,45.70135
2021-02-28,63.8009
2021-03-01,59.27601
2021-03-02,60.18099
2021-03-03,52.94117
2021-03-04,62.89592
2021-03-05,49.77375
2021-03-06,45.70135
2021-03-07,55.20361
2021-03-08,47.05882
2021-03-09,57.46606
2021-03-10,63.34841
2021-03-11,57.01357
2021-03-12,48.86877
2021-03-13,45.24886
2021-03-14,55.6561
2021-03-15,57.01357
2021-03-16,53.39366
2021-03-17,63.34841
2021-03-18,53.39366
2021-03-19,49.32126
2021-03-20,43.43891
2021-03-21,49.77375
2021-03-22,54.75113
2021-03-23,57.01357
2021-03-24,57.46606
2021-03-25,40.27149
2021-03-26,52.48868
2021-03-27,49.32126
2021-03-28,31.6742
2021-03-29,52.48868
2021-03-30,60.18099
2021-03-31,54.29864
2021-04-01,48.86877
2021-04-02,44.79638
2021-04-03,38.46153
2021-04-04,45.24886
2021-04-05,50.67873
2021-04-06,52.03619
2021-04-07,52.94117
2021-04-08,61.99095
2021-04-09,56.56108
2021-04-10,45.70135
2021-04-11,67.8733
2021-04-12,56.56108
2021-04-13,56.10859
2021-04-14,46.15384
2021-04-15,43.43891
2021-04-16,47.9638
2021-04-17,55.6561
2021-04-18,46.15384
2021-04-19,66.51583
2021-04-20,51.58371
2021-04-21,56.56108
2021-04-22,55.20361
2021-04-23,50.22624
2021-04-24,41.62895
2021-04-25,50.67873
2021-04-26,48.41628
2021-04-27,61.99095
2021-04-28,42.98642
2021-04-29,44.79638
2021-04-30,44.79638
2021-05-01,36.65158
2021-05-02,41.62895
2021-05-03,62.44343
2021-05-04,43.8914
2021-05-05,35.29411
2021-05-06,43.43891
2021-05-07,42.98642
2021-05-08,39.36651
2021-05-09,41.62895
2021-05-10,52.94117
2021-05-11,49.32126
2021-05-12,37.10407
2021-05-13,44.79638
2021-05-14,35.7466
2021-05-15,39.36651
2021-05-16,34.84162
2021-05-17,45.70135
2021-05-18,47.51131
2021-05-19,43.8914
2021-05-20,43.8914
2021-05-21,40.27149
2021-05-22,30.76923
2021-05-23,38.46153
2021-05-24,46.15384
2021-05-25,41.62895
2021-05-26,39.36651
2021-05-27,41.62895
2021-05-28,36.65158
2021-05-29,29.41176
2021-05-30,37.55656
2021-05-31,47.05882
2021-06-01,44.34389
2021-06-02,40.27149
2021-06-03,47.9638
2021-06-04,44.79638
2021-06-05,33.03167
2021-06-06,45.70135
2021-06-07,55.20361
2021-06-08,51.13122
2021-06-09,37.10407
2021-06-10,50.67873
2021-06-11,32.57918
2021-06-12,34.38914
2021-06-13,32.57918
2021-06-14,49.77375
2021-06-15,51.13122
2021-06-16,50.22624
2021-06-17,45.70135
2021-06-18,48.41628
2021-06-19,39.36651
2021-06-20,42.08144
2021-06-21,43.8914
2021-06-22,41.62895
2021-06-23,50.67873
2021-06-24,48.86877
2021-06-25,38.46153
2021-06-26,34.38914
2021-06-27,35.29411
2021-06-28,36.19909
2021-06-29,38.91402
2021-06-30,48.86877
2021-07-01,42.98642
2021-07-02,35.7466
2021-07-03,33.93665
2021-07-04,48.86877
2021-07-05,63.8009
2021-07-06,44.79638
2021-07-07,53.84615
2021-07-08,45.70135
2021-07-09,38.46153
2021-07-10,28.50678
2021-07-11,36.19909
2021-07-12,29.41176
2021-07-13,34.38914
2021-07-14,43.43891
2021-07-15,38.00904
2021-07-16,33.93665
2021-07-17,28.50678
2021-07-18,32.57918
2021-07-19,35.29411
2021-07-20,38.91402
2021-07-21,36.19909
2021-07-22,38.46153
2021-07-23,31.6742
2021-07-24,23.9819
2021-07-25,31.22171
2021-07-26,34.84162
2021-07-27,42.08144
2021-07-28,32.57918
2021-07-29,31.22171
2021-07-30,27.14932
2021-07-31,28.05429
2021-08-01,31.22171
2021-08-02,28.50678
2021-08-03,30.31674
2021-08-04,27.6018
2021-08-05,26.24434
2021-08-06,23.07692
2021-08-07,35.29411
2021-08-08,28.05429
2021-08-09,46.60633
2021-08-10,51.58371
2021-08-11,39.819
2021-08-12,35.29411
2021-08-13,40.27149
2021-08-14,33.48416
2021-08-15,27.6018
2021-08-16,35.7466
2021-08-17,38.46153
2021-08-18,46.15384
2021-08-19,38.00904
2021-08-20,49.77375
2021-08-21,37.10407
2021-08-22,34.38914
2021-08-23,39.819
2021-08-24,44.79638
2021-08-25,58.82352
2021-08-26,44.34389
2021-08-27,31.22171
2021-08-28,27.6018
2021-08-29,31.22171
2021-08-30,41.62895
2021-08-31,46.60633
2021-09-01,44.34389
2021-09-02,40.72398
2021-09-03,37.55656
2021-09-04,27.14932
2021-09-05,21.26696
2021-09-06,53.84615
2021-09-07,36.19909
2021-09-08,48.41628
2021-09-09,43.43891
2021-09-10,34.84162
2021-09-11,19.00452
2021-09-12,24.88687
2021-09-13,34.38914
2021-09-14,27.14932
2021-09-15,33.03167
2021-09-16,23.9819
2021-09-17,22.62443
2021-09-18,26.24434
2021-09-19,21.71945
2021-09-20,20.36199
2021-09-21,28.50678
2021-09-22,23.07692
2021-09-23,30.76923
2021-09-24,33.93665
2021-09-25,29.41176
2021-09-26,33.48416
2021-09-27,29.86425
2021-09-28,31.22171
2021-09-29,29.41176
2021-09-30,32.12669
2021-10-01,31.22171
2021-10-02,20.81447
2021-10-03,16.28959
2021-10-04,29.86425
2021-10-05,35.7466
2021-10-06,33.93665
2021-10-07,32.57918
2021-10-08,37.55656
2021-10-09,23.07692
2021-10-10,22.17194
2021-10-11,26.69683
2021-10-12,35.29411
2021-10-13,20.81447
2021-10-14,33.93665
2021-10-15,32.12669
2021-10-16,17.19457
2021-10-17,21.71945
2021-10-18,34.84162
2021-10-19,34.38914
2021-10-20,31.6742
2021-10-21,25.79185
2021-10-22,22.17194
2021-10-23,20.36199
2021-10-24,27.6018
2021-10-25,30.76923
2021-10-26,32.57918
2021-10-27,32.12669
2021-10-28,29.86425
2021-10-29,27.6018
2021-10-30,22.17194
2021-10-31,33.03167
2021-11-01,21.71945
2021-11-02,30.31674
2021-11-03,38.46153
2021-11-04,28.95927
2021-11-05,21.26696
2021-11-06,23.9819
2021-11-07,28.05429
2021-11-08,22.62443
2021-11-09,30.31674
2021-11-10,30.31674
2021-11-11,23.52941
2021-11-12,34.38914
2021-11-13,25.33936
2021-11-14,27.14932
2021-11-15,28.95927
2021-11-16,31.6742
2021-11-17,32.12669
2021-11-18,25.33936
2021-11-19,38.91402
2021-11-20,35.7466
2021-11-21,24.43438
2021-11-22,31.6742
2021-11-23,38.91402
2021-11-24,29.41176
2021-11-25,39.819
2021-11-26,23.9819
2021-11-27,28.50678
2021-11-28,26.24434
2021-11-29,26.24434
2021-11-30,30.31674
2021-12-01,32.57918
2021-12-02,21.26696
2021-12-03,25.79185
2021-12-04,23.52941
2021-12-05,27.14932
2021-12-06,29.86425
2021-12-07,29.86425
2021-12-08,31.6742
2021-12-09,30.76923
2021-12-10,33.48416
2021-12-11,31.22171
2021-12-12,25.33936
2021-12-13,39.36651
2021-12-14,29.86425
2021-12-15,31.6742
2021-12-16,23.52941
2021-12-17,26.24434
2021-12-18,23.9819
2021-12-19,32.12669
2021-12-20,23.07692
2021-12-21,34.84162
2021-12-22,23.07692
2021-12-23,28.05429
2021-12-24,30.76923
2021-12-25,25.79185
2021-12-26,34.38914
2021-12-27,31.22171
2021-12-28,26.24434
2021-12-29,28.05429
2021-12-30,38.46153
2021-12-31,32.12669
2022-01-01,32.57918
2022-01-02,31.6742
2022-01-03,34.84162
2022-01-04,35.7466
2022-01-05,33.03167
2022-01-06,38.91402
2022-01-07,36.65158
2022-01-08,34.84162
2022-01-09,39.36651
2022-01-10,36.65158
2022-01-11,37.10407
2022-01-12,30.31674
2022-01-13,42.08144
2022-01-14,35.7466
2022-01-15,22.62443
2022-01-16,32.12669
2022-01-17,36.65158
2022-01-18,30.31674
2022-01-19,32.57918
2022-01-20,32.57918
2022-01-21,29.86425
2022-01-22,34.84162
2022-01-23,31.6742
2022-01-24,31.22171
2022-01-25,30.76923
2022-01-26,33.48416
2022-01-27,33.93665
2022-01-28,22.17194
2022-01-29,34.38914
2022-01-30,25.79185
2022-01-31,26.24434
2022-02-01,32.12669
2022-02-02,37.55656
2022-02-03,35.29411
2022-02-04,36.19909
2022-02-05,33.48416
2022-02-06,33.48416
2022-02-07,31.6742
2022-02-08,26.24434
2022-02-09,26.69683
2022-02-10,31.6742
2022-02-11,28.05429
2022-02-12,24.43438
2022-02-13,26.69683
2022-02-14,22.17194
2022-02-15,25.33936
2022-02-16,27.6018
2022-02-17,29.41176
2022-02-18,20.36199
2022-02-19,26.69683
2022-02-20,27.6018
2022-02-21,34.38914
2022-02-22,28.50678
2022-02-23,28.05429
2022-02-24,25.79185
2022-02-25,21.26696
2022-02-26,19.9095
2022-02-27,28.50678
2022-02-28,24.88687
2022-03-01,22.62443
2022-03-02,24.88687
2022-03-03,25.79185
2022-03-04,30.76923
2022-03-05,20.81447
2022-03-06,21.71945
2022-03-07,22.17194
2022-03-08,26.69683
2022-03-09,16.28959
2022-03-10,28.95927
2022-03-11,21.26696
2022-03-12,17.64705
2022-03-13,30.31674
2022-03-14,27.6018
2022-03-15,33.93665
2022-03-16,29.86425
2022-03-17,32.12669
2022-03-18,23.9819
2022-03-19,30.31674
2022-03-20,18.55203
2022-03-21,23.07692
2022-03-22,42.08144
2022-03-23,28.95927
2022-03-24,30.76923
2022-03-25,15.38461
2022-03-26,15.8371
2022-03-27,36.65158
2022-03-28,23.07692
2022-03-29,24.88687
2022-03-30,23.07692
2022-03-31,32.57918
2022-04-01,24.88687
2022-04-02,21.26696
2022-04-03,22.17194
2022-04-04,26.69683
2022-04-05,24.43438
2022-04-06,27.6018
2022-04-07,26.24434
2022-04-08,20.36199
2022-04-09,22.17194
2022-04-10,28.95927
2022-04-11,19.00452
2022-04-12,27.14932
2022-04-13,25.33936
2022-04-14,31.22171
2022-04-15,17.64705
2022-04-16,17.19457
2022-04-17,23.52941
2022-04-18,28.50678
2022-04-19,19.9095
2022-04-20,20.36199
2022-04-21,20.81447
2022-04-22,24.43438
2022-04-23,14.47963
2022-04-24,14.93212
2022-04-25,21.26696
2022-04-26,20.81447
2022-04-27,22.62443
2022-04-28,19.45701
2022-04-29,18.09954
2022-04-30,18.55203
2022-05-01,25.79185
2022-05-02,30.76923
2022-05-03,23.52941
2022-05-04,24.43438
2022-05-05,19.9095
2022-05-06,20.81447
2022-05-07,13.12217
2022-05-08,23.9819
2022-05-09,14.93212
2022-05-10,20.81447
2022-05-11,15.8371
2022-05-12,19.45701
2022-05-13,30.31674
2022-05-14,19.45701
2022-05-15,13.12217
2022-05-16,19.45701
2022-05-17,24.43438
2022-05-18,26.69683
2022-05-19,18.09954
2022-05-20,27.14932
2022-05-21,16.28959
2022-05-22,20.36199
2022-05-23,19.9095
2022-05-24,14.93212
2022-05-25,25.79185
2022-05-26,18.55203
2022-05-27,15.8371
2022-05-28,11.7647
2022-05-29,16.74208
2022-05-30,14.47963
2022-05-31,13.57466
2022-06-01,15.8371
2022-06-02,18.55203
2022-06-03,23.07692
2022-06-04,19.45701
2022-06-05,19.45701
2022-06-06,20.36199
2022-06-07,26.69683
2022-06-08,19.00452
2022-06-09,22.62443
2022-06-10,17.19457
2022-06-11,15.38461
2022-06-12,17.19457
2022-06-13,17.19457
2022-06-14,17.19457
2022-06-15,26.24434
2022-06-16,19.00452
2022-06-17,22.62443
2022-06-18,15.38461
2022-06-19,14.02714
2022-06-20,19.00452
2022-06-21,21.71945
2022-06-22,25.79185
2022-06-23,14.02714
2022-06-24,14.93212
2022-06-25,14.47963
2022-06-26,19.45701
2022-06-27,19.45701
2022-06-28,23.07692
2022-06-29,12.66968
2022-06-30,20.36199
2022-07-01,19.00452
2022-07-02,15.38461
2022-07-03,8.59728
2022-07-04,10.85972
2022-07-05,15.8371
2022-07-06,17.64705
2022-07-07,10.40723
2022-07-08,11.31221
2022-07-09,12.21719
2022-07-10,14.93212
2022-07-11,18.09954
2022-07-12,14.93212
2022-07-13,14.47963
2022-07-14,14.02714
2022-07-15,14.93212
2022-07-16,12.21719
2022-07-17,17.19457
2022-07-18,20.36199
2022-07-19,19.45701
2022-07-20,13.12217
2022-07-21,18.55203
2022-07-22,11.31221
2022-07-23,9.04977
2022-07-24,20.36199
2022-07-25,26.69683
2022-07-26,17.19457
2022-07-27,14.47963
2022-07-28,17.19457
2022-07-29,12.21719
2022-07-30,11.31221
2022-07-31,14.02714
2022-08-01,19.00452
2022-08-02,17.64705
2022-08-03,16.74208
2022-08-04,24.43438
2022-08-05,23.9819
2022-08-06,15.8371
2022-08-07,16.28959
2022-08-08,26.24434
2022-08-09,19.45701
2022-08-10,19.00452
2022-08-11,21.71945
2022-08-12,12.21719
2022-08-13,19.45701
2022-08-14,16.74208
2022-08-15,23.9819
2022-08-16,18.55203
2022-08-17,21.26696
2022-08-18,21.26696
2022-08-19,23.52941
2022-08-20,11.7647
2022-08-21,20.36199
2022-08-22,16.74208
2022-08-23,19.45701
2022-08-24,20.81447
2022-08-25,15.38461
2022-08-26,15.38461
2022-08-27,15.8371
2022-08-28,25.33936
2022-08-29,21.71945
2022-08-30,15.8371
2022-08-31,19.45701
2022-09-01,14.02714
2022-09-02,14.02714
2022-09-03,8.59728
2022-09-04,13.12217
2022-09-05,19.00452
2022-09-06,25.79185
2022-09-07,18.55203
2022-09-08,8.59728
2022-09-09,7.23981
2022-09-10,12.21719
2022-09-11,16.28959
2022-09-12,18.55203
2022-09-13,27.6018
2022-09-14,29.86425
2022-09-15,14.93212
2022-09-16,13.57466
2022-09-17,17.19457
2022-09-18,13.57466
2022-09-19,12.66968
2022-09-20,22.62443
2022-09-21,8.14479
2022-09-22,9.95475
2022-09-23,12.66968
2022-09-24,9.95475
2022-09-25,12.66968
2022-09-26,14.02714
2022-09-27,21.71945
2022-09-28,22.17194
2022-09-29,18.09954
2022-09-30,11.7647
2022-10-01,13.12217
2022-10-02,8.14479
2022-10-03,17.19457
2022-10-04,18.09954
2022-10-05,16.28959
2022-10-06,14.02714
2022-10-07,14.93212
2022-10-08,7.23981
2022-10-09,10.85972
2022-10-10,19.00452
2022-10-11,18.09954
2022-10-12,12.66968
2022-10-13,14.47963
2022-10-14,10.40723
2022-10-15,15.38461
2022-10-16,9.04977
2022-10-17,18.09954
2022-10-18,17.19457
2022-10-19,19.00452
2022-10-20,15.38461
2022-10-21,15.8371
2022-10-22,11.7647
2022-10-23,10.40723
2022-10-24,14.02714
2022-10-25,14.02714
2022-10-26,24.43438
2022-10-27,24.88687
2022-10-28,19.00452
2022-10-29,9.50226
2022-10-30,11.31221
2022-10-31,19.9095
2022-11-01,14.47963
2022-11-02,11.7647
2022-11-03,16.28959
2022-11-04,16.74208
2022-11-05,14.47963
2022-11-06,8.59728
2022-11-07,14.93212
2022-11-08,15.8371
2022-11-09,19.00452
2022-11-10,28.05429
2022-11-11,22.17194
2022-11-12,10.40723
2022-11-13,20.81447
2022-11-14,18.09954
2022-11-15,22.17194
2022-11-16,13.12217
2022-11-17,11.31221
2022-11-18,12.66968
2022-11-19,8.14479
2022-11-20,14.93212
2022-11-21,26.24434
2022-11-22,15.8371
2022-11-23,28.50678
2022-11-24,13.57466
2022-11-25,9.50226
2022-11-26,14.47963
2022-11-27,21.71945
2022-11-28,21.71945
2022-11-29,17.19457
2022-11-30,12.21719
2022-12-01,15.38461
2022-12-02,14.02714
2022-12-03,4.97737
2022-12-04,14.93212
2022-12-05,18.09954
2022-12-06,11.31221
2022-12-07,16.28959
2022-12-08,14.02714
2022-12-09,15.38461
2022-12-10,13.12217
2022-12-11,17.64705
2022-12-12,15.8371
2022-12-13,11.7647
2022-12-14,18.55203
2022-12-15,16.74208
2022-12-16,10.40723
2022-12-17,8.14479
2022-12-18,11.31221
2022-12-19,16.74208
2022-12-20,17.19457
2022-12-21,21.26696
2022-12-22,16.74208
2022-12-23,11.31221
2022-12-24,10.85972
2022-12-25,10.40723
2022-12-26,21.71945
2022-12-27,16.28959
2022-12-28,6.33484
2022-12-29,8.14479
2022-12-30,17.64705
2022-12-31,10.85972
2023-01-01,14.93212
2023-01-02,18.09954
2023-01-03,14.47963
2023-01-04,18.55203
2023-01-05,21.71945
2023-01-06,20.36199
2023-01-07,12.21719
2023-01-08,28.05429
2023-01-09,21.26696
2023-01-10,14.47963
2023-01-11,21.71945
2023-01-12,13.57466
2023-01-13,17.64705
2023-01-14,15.38461
2023-01-15,13.57466
2023-01-16,21.26696
2023-01-17,19.9095
2023-01-18,20.36199
2023-01-19,19.45701
2023-01-20,17.64705
2023-01-21,14.02714
2023-01-22,12.21719
2023-01-23,19.00452
2023-01-24,28.05429
2023-01-25,15.38461
2023-01-26,21.26696
2023-01-27,18.09954
2023-01-28,16.74208
2023-01-29,24.88687
2023-01-30,23.9819
2023-01-31,22.17194
2023-02-01,14.02714
2023-02-02,22.17194
2023-02-03,19.45701
2023-02-04,14.47963
2023-02-05,16.28959
2023-02-06,27.6018
2023-02-07,16.28959
2023-02-08,20.36199
2023-02-09,23.9819
2023-02-10,24.88687
2023-02-11,18.09954
2023-02-12,27.14932
2023-02-13,22.17194
2023-02-14,19.9095
2023-02-15,16.28959
2023-02-16,18.55203
2023-02-17,21.26696
2023-02-18,14.93212
2023-02-19,15.8371
2023-02-20,25.79185
2023-02-21,14.93212
2023-02-22,24.88687
2023-02-23,19.00452
2023-02-24,19.00452
2023-02-25,16.74208
2023-02-26,24.88687
2023-02-27,14.93212
2023-02-28,24.43438
2023-03-01,17.64705
2023-03-02,13.57466
2023-03-03,21.26696
2023-03-04,20.36199
2023-03-05,23.52941
2023-03-06,19.9095
2023-03-07,22.17194
2023-03-08,14.47963
2023-03-09,17.64705
2023-03-10,22.17194
2023-03-11,16.74208
2023-03-12,15.8371
2023-03-13,14.93212
2023-03-14,17.19457
2023-03-15,25.79185
2023-03-16,15.38461
2023-03-17,17.64705
2023-03-18,19.00452
2023-03-19,17.64705
2023-03-20,16.28959
2023-03-21,20.36199
2023-03-22,15.8371
2023-03-23,19.45701
2023-03-24,20.81447
2023-03-25,19.45701
2023-03-26,9.95475
2023-03-27,17.19457
2023-03-28,18.09954
2023-03-29,18.09954
2023-03-30,13.57466
2023-03-31,21.26696
2023-04-01,14.93212
2023-04-02,16.74208
2023-04-03,16.28959
2023-04-04,20.81447
2023-04-05,16.28959
2023-04-06,19.00452
2023-04-07,14.02714
2023-04-08,14.93212
2023-04-09,18.55203
2023-04-10,19.45701
2023-04-11,28.50678
2023-04-12,24.43438
2023-04-13,25.79185
2023-04-14,19.45701
2023-04-15,18.09954
2023-04-16,18.55203
2023-04-17,29.86425
2023-04-18,21.71945
2023-04-19,23.52941
2023-04-20,22.62443
2023-04-21,17.19457
2023-04-22,20.81447
2023-04-23,17.19457
2023-04-24,21.71945
2023-04-25,21.71945
2023-04-26,28.95927
2023-04-27,19.9095
2023-04-28,18.55203
2023-04-29,14.93212
2023-04-30,16.28959
2023-05-01,23.52941
2023-05-02,18.09954
2023-05-03,15.8371
2023-05-04,17.64705
2023-05-05,12.21719
2023-05-06,15.8371
2023-05-07,19.9095
2023-05-08,22.62443
2023-05-09,16.28959
2023-05-10,26.69683
2023-05-11,21.26696
2023-05-12,16.28959
2023-05-13,19.00452
2023-05-14,17.64705
2023-05-15,18.55203
2023-05-16,18.09954
2023-05-17,11.31221
2023-05-18,22.17194
2023-05-19,17.64705
2023-05-20,14.93212
2023-05-21,20.36199
2023-05-22,16.28959
2023-05-23,21.26696
2023-05-24,13.12217
2023-05-25,19.00452
2023-05-26,21.26696
2023-05-27,12.21719
2023-05-28,19.9095
2023-05-29,18.55203
