date,학점은행
2020-06-22,39.55832
2020-06-23,37.10993
2020-06-24,34.75756
2020-06-25,33.65338
2020-06-26,34.27748
2020-06-27,19.01104
2020-06-28,21.17138
2020-06-29,44.79116
2020-06-30,42.63082
2020-07-01,41.95871
2020-07-02,44.93518
2020-07-03,43.63898
2020-07-04,22.41958
2020-07-05,20.6433
2020-07-06,53.33653
2020-07-07,52.76044
2020-07-08,50.31204
2020-07-09,44.07105
2020-07-10,43.20691
2020-07-11,20.83533
2020-07-12,20.49927
2020-07-13,60.29764
2020-07-14,58.32933
2020-07-15,43.30292
2020-07-16,34.51752
2020-07-17,29.66874
2020-07-18,15.60249
2020-07-19,15.89054
2020-07-20,38.11809
2020-07-21,36.53384
2020-07-22,32.21315
2020-07-23,32.69323
2020-07-24,27.84445
2020-07-25,17.13874
2020-07-26,18.48295
2020-07-27,36.86989
2020-07-28,44.16706
2020-07-29,36.86989
2020-07-30,33.1733
2020-07-31,33.1253
2020-08-01,13.68218
2020-08-02,14.01824
2020-08-03,29.28468
2020-08-04,26.98031
2020-08-05,26.2602
2020-08-06,23.04368
2020-08-07,23.66778
2020-08-08,12.91406
2020-08-09,14.11425
2020-08-10,34.08545
2020-08-11,29.28468
2020-08-12,23.7638
2020-08-13,21.50744
2020-08-14,19.63514
2020-08-15,12.53
2020-08-16,11.37782
2020-08-17,13.63418
2020-08-18,24.96399
2020-08-19,23.28372
2020-08-20,21.41142
2020-08-21,18.62698
2020-08-22,12.14594
2020-08-23,13.7782
2020-08-24,26.54824
2020-08-25,25.15602
2020-08-26,23.61977
2020-08-27,23.7638
2020-08-28,30.24483
2020-08-29,14.01824
2020-08-30,16.2746
2020-08-31,28.42054
2020-09-01,26.64426
2020-09-02,25.82813
2020-09-03,26.50024
2020-09-04,24.24387
2020-09-05,12.48199
2020-09-06,11.71387
2020-09-07,25.49207
2020-09-08,24.48391
2020-09-09,21.84349
2020-09-10,20.45127
2020-09-11,18.86701
2020-09-12,12.04992
2020-09-13,11.80988
2020-09-14,24.24387
2020-09-15,24.09985
2020-09-16,20.0192
2020-09-17,17.66682
2020-09-18,18.09889
2020-09-19,10.32165
2020-09-20,12.33797
2020-09-21,22.08353
2020-09-22,20.88334
2020-09-23,22.99567
2020-09-24,18.81901
2020-09-25,17.18674
2020-09-26,9.60153
2020-09-27,10.60969
2020-09-28,19.29908
2020-09-29,15.21843
2020-09-30,7.48919
2020-10-01,8.92942
2020-10-02,9.50552
2020-10-03,10.17762
2020-10-04,14.01824
2020-10-05,60.15362
2020-10-06,58.66538
2020-10-07,39.03024
2020-10-08,40.85453
2020-10-09,19.15506
2020-10-10,16.08257
2020-10-11,18.29092
2020-10-12,43.54296
2020-10-13,39.36629
2020-10-14,37.59001
2020-10-15,33.22131
2020-10-16,32.16514
2020-10-17,18.53096
2020-10-18,16.99471
2020-10-19,37.542
2020-10-20,36.58185
2020-10-21,35.33365
2020-10-22,38.31012
2020-10-23,30.82093
2020-10-24,18.29092
2020-10-25,20.40326
2020-10-26,45.0312
2020-10-27,44.11905
2020-10-28,57.5132
2020-10-29,51.99231
2020-10-30,40.56649
2020-10-31,13.82621
2020-11-01,15.21843
2020-11-02,29.57273
2020-11-03,25.6361
2020-11-04,25.012
2020-11-05,24.53192
2020-11-06,22.08353
2020-11-07,13.34613
2020-11-08,12.43398
2020-11-09,25.25204
2020-11-10,26.45223
2020-11-11,24.29188
2020-11-12,27.17234
2020-11-13,18.86701
2020-11-14,12.86605
2020-11-15,10.60969
2020-11-16,23.47575
2020-11-17,22.70763
2020-11-18,21.55544
2020-11-19,19.34709
2020-11-20,19.68314
2020-11-21,10.84973
2020-11-22,12.43398
2020-11-23,25.34805
2020-11-24,20.97935
2020-11-25,24.91598
2020-11-26,19.44311
2020-11-27,20.97935
2020-11-28,11.95391
2020-11-29,14.21027
2020-11-30,25.6361
2020-12-01,30.6769
2020-12-02,33.1733
2020-12-03,27.02832
2020-12-04,25.6841
2020-12-05,15.98655
2020-12-06,17.5228
2020-12-07,29.47671
2020-12-08,32.26116
2020-12-09,28.94863
2020-12-10,26.64426
2020-12-11,27.46039
2020-12-12,16.46663
2020-12-13,18.19491
2020-12-14,34.61353
2020-12-15,100.0
2020-12-16,69.85117
2020-12-17,59.14546
2020-12-18,48.1517
2020-12-19,20.88334
2020-12-20,26.40422
2020-12-21,55.6409
2020-12-22,44.07105
2020-12-23,49.3999
2020-12-24,40.6625
2020-12-25,20.16322
2020-12-26,20.40326
2020-12-27,27.5084
2020-12-28,63.1301
2020-12-29,60.20163
2020-12-30,58.04128
2020-12-31,46.56745
2021-01-01,24.67594
2021-01-02,26.21219
2021-01-03,32.11713
2021-01-04,87.32597
2021-01-05,78.82861
2021-01-06,73.7878
2021-01-07,62.40998
2021-01-08,54.00864
2021-01-09,25.25204
2021-01-10,30.86893
2021-01-11,75.90014
2021-01-12,65.81853
2021-01-13,62.69803
2021-01-14,58.47335
2021-01-15,54.77676
2021-01-16,21.93951
2021-01-17,23.57177
2021-01-18,56.98511
2021-01-19,43.01488
2021-01-20,40.80652
2021-01-21,40.18242
2021-01-22,33.98943
2021-01-23,17.66682
2021-01-24,18.05088
2021-01-25,45.99135
2021-01-26,44.74315
2021-01-27,38.07009
2021-01-28,32.59721
2021-01-29,32.11713
2021-01-30,14.45031
2021-01-31,14.30628
2021-02-01,30.38886
2021-02-02,28.56457
2021-02-03,25.6361
2021-02-04,24.96399
2021-02-05,23.57177
2021-02-06,14.11425
2021-02-07,14.64234
2021-02-08,36.62986
2021-02-09,28.03648
2021-02-10,21.17138
2021-02-11,12.48199
2021-02-12,10.12962
2021-02-13,11.04176
2021-02-14,13.68218
2021-02-15,34.56553
2021-02-16,32.30916
2021-02-17,35.38166
2021-02-18,27.02832
2021-02-19,23.7638
2021-02-20,11.56985
2021-02-21,14.97839
2021-02-22,26.64426
2021-02-23,24.57993
2021-02-24,26.98031
2021-02-25,38.98223
2021-02-26,25.20403
2021-02-27,15.55448
2021-02-28,14.69035
2021-03-01,18.00288
2021-03-02,29.52472
2021-03-03,26.74027
2021-03-04,25.06
2021-03-05,21.8915
2021-03-06,12.57801
2021-03-07,13.87421
2021-03-08,25.49207
2021-03-09,22.65962
2021-03-10,20.30724
2021-03-11,21.93951
2021-03-12,18.24291
2021-03-13,9.84157
2021-03-14,12.14594
2021-03-15,24.00384
2021-03-16,24.14786
2021-03-17,19.53912
2021-03-18,19.49111
2021-03-19,19.29908
2021-03-20,10.84973
2021-03-21,11.08977
2021-03-22,24.4359
2021-03-23,20.11521
2021-03-24,18.62698
2021-03-25,17.66682
2021-03-26,15.89054
2021-03-27,9.16946
2021-03-28,8.97743
2021-03-29,19.97119
2021-03-30,19.20307
2021-03-31,20.30724
2021-04-01,49.78396
2021-04-02,37.87806
2021-04-03,16.37061
2021-04-04,17.37878
2021-04-05,42.34277
2021-04-06,36.2938
2021-04-07,35.38166
2021-04-08,33.22131
2021-04-09,26.40422
2021-04-10,14.69035
2021-04-11,15.26644
2021-04-12,39.60633
2021-04-13,39.22227
2021-04-14,33.1253
2021-04-15,30.0048
2021-04-16,24.77196
2021-04-17,14.73835
2021-04-18,16.08257
2021-04-19,33.65338
2021-04-20,34.80556
2021-04-21,29.28468
2021-04-22,27.84445
2021-04-23,26.59625
2021-04-24,15.07441
2021-04-25,15.84253
2021-04-26,34.22947
2021-04-27,34.99759
2021-04-28,27.5564
2021-04-29,33.89342
2021-04-30,30.6289
2021-05-01,14.01824
2021-05-02,10.60969
2021-05-03,21.8915
2021-05-04,19.20307
2021-05-05,10.12962
2021-05-06,19.68314
2021-05-07,16.56265
2021-05-08,8.20931
2021-05-09,10.94575
2021-05-10,21.45943
2021-05-11,18.53096
2021-05-12,17.71483
2021-05-13,17.23475
2021-05-14,15.93855
2021-05-15,10.46567
2021-05-16,10.17762
2021-05-17,20.0192
2021-05-18,16.32261
2021-05-19,11.08977
2021-05-20,17.23475
2021-05-21,15.98655
2021-05-22,9.84157
2021-05-23,10.41766
2021-05-24,19.53912
2021-05-25,18.24291
2021-05-26,17.5228
2021-05-27,18.05088
2021-05-28,19.44311
2021-05-29,8.88142
2021-05-30,10.99375
2021-05-31,18.72299
2021-06-01,20.21123
2021-06-02,19.73115
2021-06-03,19.73115
2021-06-04,18.00288
2021-06-05,10.89774
2021-06-06,10.70571
2021-06-07,24.4359
2021-06-08,20.54728
2021-06-09,19.34709
2021-06-10,20.21123
2021-06-11,18.81901
2021-06-12,13.63418
2021-06-13,12.24195
2021-06-14,24.62794
2021-06-15,61.06577
2021-06-16,49.15986
2021-06-17,35.76572
2021-06-18,29.76476
2021-06-19,12.86605
2021-06-20,13.7782
2021-06-21,39.03024
2021-06-22,33.55736
2021-06-23,30.96495
2021-06-24,29.14066
2021-06-25,28.51656
2021-06-26,15.26644
2021-06-27,15.93855
2021-06-28,35.52568
2021-06-29,35.0456
2021-06-30,37.97407
2021-07-01,39.12626
2021-07-02,37.73403
2021-07-03,20.16322
2021-07-04,18.81901
2021-07-05,50.69611
2021-07-06,48.43975
2021-07-07,38.26212
2021-07-08,42.91886
2021-07-09,37.78204
2021-07-10,17.76284
2021-07-11,18.62698
2021-07-12,50.024
2021-07-13,50.74411
2021-07-14,46.9035
2021-07-15,41.57465
2021-07-16,22.5156
2021-07-17,14.78636
2021-07-18,13.05808
2021-07-19,26.8843
2021-07-20,30.53288
2021-07-21,25.15602
2021-07-22,22.08353
2021-07-23,20.69131
2021-07-24,14.4023
2021-07-25,11.56985
2021-07-26,26.16418
2021-07-27,29.14066
2021-07-28,24.67594
2021-07-29,25.44407
2021-07-30,24.91598
2021-07-31,10.99375
2021-08-01,11.71387
2021-08-02,23.28372
2021-08-03,21.79548
2021-08-04,19.20307
2021-08-05,21.41142
2021-08-06,17.09073
2021-08-07,10.08161
2021-08-08,14.73835
2021-08-09,28.70859
2021-08-10,25.44407
2021-08-11,21.84349
2021-08-12,18.81901
2021-08-13,17.95487
2021-08-14,10.36965
2021-08-15,10.99375
2021-08-16,16.22659
2021-08-17,28.7566
2021-08-18,31.9251
2021-08-19,25.15602
2021-08-20,19.25108
2021-08-21,12.81805
2021-08-22,12.24195
2021-08-23,24.81997
2021-08-24,23.47575
2021-08-25,19.53912
2021-08-26,18.1469
2021-08-27,30.14882
2021-08-28,13.68218
2021-08-29,14.69035
2021-08-30,24.57993
2021-08-31,22.03552
2021-09-01,22.41958
2021-09-02,22.46759
2021-09-03,18.86701
2021-09-04,10.41766
2021-09-05,11.2818
2021-09-06,22.80364
2021-09-07,19.25108
2021-09-08,19.3951
2021-09-09,19.34709
2021-09-10,16.65866
2021-09-11,9.93759
2021-09-12,10.46567
2021-09-13,20.16322
2021-09-14,16.99471
2021-09-15,15.84253
2021-09-16,14.54632
2021-09-17,11.56985
2021-09-18,6.33701
2021-09-19,7.10513
2021-09-20,6.04896
2021-09-21,6.96111
2021-09-22,8.68939
2021-09-23,17.61881
2021-09-24,16.41862
2021-09-25,9.88958
2021-09-26,10.60969
2021-09-27,18.09889
2021-09-28,18.62698
2021-09-29,18.96303
2021-09-30,16.17858
2021-10-01,41.86269
2021-10-02,14.4023
2021-10-03,16.32261
2021-10-04,18.09889
2021-10-05,36.43783
2021-10-06,31.97311
2021-10-07,28.90062
2021-10-08,25.78012
2021-10-09,13.20211
2021-10-10,12.53
2021-10-11,14.30628
2021-10-12,28.7566
2021-10-13,27.17234
2021-10-14,25.82813
2021-10-15,22.13154
2021-10-16,10.75372
2021-10-17,12.91406
2021-10-18,26.8843
2021-10-19,28.03648
2021-10-20,24.62794
2021-10-21,27.22035
2021-10-22,22.17954
2021-10-23,10.27364
2021-10-24,14.4023
2021-10-25,28.94863
2021-10-26,32.93326
2021-10-27,28.94863
2021-10-28,36.2938
2021-10-29,31.06096
2021-10-30,11.47383
2021-10-31,11.71387
2021-11-01,23.18771
2021-11-02,22.80364
2021-11-03,20.59529
2021-11-04,16.37061
2021-11-05,17.42678
2021-11-06,8.44935
2021-11-07,8.30532
2021-11-08,20.11521
2021-11-09,21.36341
2021-11-10,19.01104
2021-11-11,15.84253
2021-11-12,15.17042
2021-11-13,8.30532
2021-11-14,10.12962
2021-11-15,18.86701
2021-11-16,19.05904
2021-11-17,16.17858
2021-11-18,17.23475
2021-11-19,14.25828
2021-11-20,9.50552
2021-11-21,10.41766
2021-11-22,16.85069
2021-11-23,16.46663
2021-11-24,16.85069
2021-11-25,14.83437
2021-11-26,16.17858
2021-11-27,8.25732
2021-11-28,13.87421
2021-11-29,18.91502
2021-11-30,19.05904
2021-12-01,21.74747
2021-12-02,20.78732
2021-12-03,17.18674
2021-12-04,12.67402
2021-12-05,10.56168
2021-12-06,20.73931
2021-12-07,21.74747
2021-12-08,19.58713
2021-12-09,18.57897
2021-12-10,18.67498
2021-12-11,11.80988
2021-12-12,11.13778
2021-12-13,25.30004
2021-12-14,22.85165
2021-12-15,65.6745
2021-12-16,47.91166
2021-12-17,36.10177
2021-12-18,18.09889
2021-12-19,17.5228
2021-12-20,37.39798
2021-12-21,39.70235
2021-12-22,28.1325
2021-12-23,27.89246
2021-12-24,23.47575
2021-12-25,11.23379
2021-12-26,16.22659
2021-12-27,34.13346
2021-12-28,34.80556
2021-12-29,34.08545
2021-12-30,33.31733
2021-12-31,29.52472
2022-01-01,15.69851
2022-01-02,19.05904
2022-01-03,50.6481
2022-01-04,60.15362
2022-01-05,42.10273
2022-01-06,42.29476
2022-01-07,36.86989
2022-01-08,19.01104
2022-01-09,20.78732
2022-01-10,44.50312
2022-01-11,44.4071
2022-01-12,40.23043
2022-01-13,33.98943
2022-01-14,32.88526
2022-01-15,17.18674
2022-01-16,16.80268
2022-01-17,37.39798
2022-01-18,31.15698
2022-01-19,30.24483
2022-01-20,29.90878
2022-01-21,25.73211
2022-01-22,15.07441
2022-01-23,16.08257
2022-01-24,36.24579
2022-01-25,31.49303
2022-01-26,29.28468
2022-01-27,28.85261
2022-01-28,22.94767
2022-01-29,11.95391
2022-01-30,9.93759
2022-01-31,10.0336
2022-02-01,9.98559
2022-02-02,13.29812
2022-02-03,28.7566
2022-02-04,20.0192
2022-02-05,12.57801
2022-02-06,11.9059
2022-02-07,28.94863
2022-02-08,26.40422
2022-02-09,31.73307
2022-02-10,28.42054
2022-02-11,23.71579
2022-02-12,12.33797
2022-02-13,14.59433
2022-02-14,26.16418
2022-02-15,22.37157
2022-02-16,24.09985
2022-02-17,21.45943
2022-02-18,20.0192
2022-02-19,10.46567
2022-02-20,13.53816
2022-02-21,25.73211
2022-02-22,21.79548
2022-02-23,28.37253
2022-02-24,27.46039
2022-02-25,33.55736
2022-02-26,14.21027
2022-02-27,12.81805
2022-02-28,21.8915
2022-03-01,16.94671
2022-03-02,26.2602
2022-03-03,22.17954
2022-03-04,20.16322
2022-03-05,11.32981
2022-03-06,12.38598
2022-03-07,23.33173
2022-03-08,19.34709
2022-03-09,9.84157
2022-03-10,17.47479
2022-03-11,16.8987
2022-03-12,9.07345
2022-03-13,10.89774
2022-03-14,19.73115
2022-03-15,18.43494
2022-03-16,16.56265
2022-03-17,17.04272
2022-03-18,14.01824
2022-03-19,10.94575
2022-03-20,12.67402
2022-03-21,17.57081
2022-03-22,16.85069
2022-03-23,15.89054
2022-03-24,16.75468
2022-03-25,13.05808
2022-03-26,7.00912
2022-03-27,9.36149
2022-03-28,17.33077
2022-03-29,17.04272
2022-03-30,16.94671
2022-03-31,16.75468
2022-04-01,36.53384
2022-04-02,13.97023
2022-04-03,13.92222
2022-04-04,33.26932
2022-04-05,31.58905
2022-04-06,28.99663
2022-04-07,22.75564
2022-04-08,20.83533
2022-04-09,11.47383
2022-04-10,13.1541
2022-04-11,28.08449
2022-04-12,26.35621
2022-04-13,24.14786
2022-04-14,24.29188
2022-04-15,22.41958
2022-04-16,11.13778
2022-04-17,12.33797
2022-04-18,28.56457
2022-04-19,23.7638
2022-04-20,24.29188
2022-04-21,23.95583
2022-04-22,20.21123
2022-04-23,13.10609
2022-04-24,12.04992
2022-04-25,28.90062
2022-04-26,27.31637
2022-04-27,24.14786
2022-04-28,24.3879
2022-04-29,23.90782
2022-04-30,10.99375
2022-05-01,9.93759
2022-05-02,20.54728
2022-05-03,17.23475
2022-05-04,16.03456
2022-05-05,9.07345
2022-05-06,14.73835
2022-05-07,8.25732
2022-05-08,8.68939
2022-05-09,17.61881
2022-05-10,20.25924
2022-05-11,16.17858
2022-05-12,15.60249
2022-05-13,13.10609
2022-05-14,7.87325
2022-05-15,8.40134
2022-05-16,17.95487
2022-05-17,17.42678
2022-05-18,18.48295
2022-05-19,14.93038
2022-05-20,13.34613
2022-05-21,10.51368
2022-05-22,9.55352
2022-05-23,17.66682
2022-05-24,15.41046
2022-05-25,16.08257
2022-05-26,13.87421
2022-05-27,13.25012
2022-05-28,7.48919
2022-05-29,8.25732
2022-05-30,15.79452
2022-05-31,16.85069
2022-06-01,10.51368
2022-06-02,14.54632
2022-06-03,14.06625
2022-06-04,8.68939
2022-06-05,8.40134
2022-06-06,10.84973
2022-06-07,17.23475
2022-06-08,16.65866
2022-06-09,17.37878
2022-06-10,14.83437
2022-06-11,8.73739
2022-06-12,10.99375
2022-06-13,21.93951
2022-06-14,22.56361
2022-06-15,51.32021
2022-06-16,34.22947
2022-06-17,28.42054
2022-06-18,12.81805
2022-06-19,13.10609
2022-06-20,30.48487
2022-06-21,28.90062
2022-06-22,26.69227
2022-06-23,27.22035
2022-06-24,22.94767
2022-06-25,12.43398
2022-06-26,12.67402
2022-06-27,28.27652
2022-06-28,26.78828
2022-06-29,29.33269
2022-06-30,26.74027
2022-07-01,26.2602
2022-07-02,12.86605
2022-07-03,13.34613
2022-07-04,32.45319
2022-07-05,34.22947
2022-07-06,32.16514
2022-07-07,27.98847
2022-07-08,24.62794
2022-07-09,11.23379
2022-07-10,14.78636
2022-07-11,34.70955
2022-07-12,32.83725
2022-07-13,32.64522
2022-07-14,32.64522
2022-07-15,27.5564
2022-07-16,11.32981
2022-07-17,11.61785
2022-07-18,27.94047
2022-07-19,27.17234
2022-07-20,22.41958
2022-07-21,19.77916
2022-07-22,18.33893
2022-07-23,12.33797
2022-07-24,11.52184
2022-07-25,25.54008
2022-07-26,26.50024
2022-07-27,22.99567
2022-07-28,23.52376
2022-07-29,23.09169
2022-07-30,10.32165
2022-07-31,9.07345
2022-08-01,21.50744
2022-08-02,17.47479
2022-08-03,19.44311
2022-08-04,16.65866
2022-08-05,15.93855
2022-08-06,9.02544
2022-08-07,9.84157
2022-08-08,26.11617
2022-08-09,19.15506
2022-08-10,20.40326
2022-08-11,18.96303
2022-08-12,15.21843
2022-08-13,8.35333
2022-08-14,8.1613
2022-08-15,9.69755
2022-08-16,21.07537
2022-08-17,21.84349
2022-08-18,15.79452
2022-08-19,18.53096
2022-08-20,9.4095
2022-08-21,9.07345
2022-08-22,20.25924
2022-08-23,19.63514
2022-08-24,23.04368
2022-08-25,19.77916
2022-08-26,25.44407
2022-08-27,9.93759
2022-08-28,11.9059
2022-08-29,20.35525
2022-08-30,21.79548
2022-08-31,18.86701
2022-09-01,17.61881
2022-09-02,15.74651
2022-09-03,7.68122
2022-09-04,8.40134
2022-09-05,18.00288
2022-09-06,16.37061
2022-09-07,15.17042
2022-09-08,11.37782
2022-09-09,5.08881
2022-09-10,5.32885
2022-09-11,7.39318
2022-09-12,9.93759
2022-09-13,19.97119
2022-09-14,17.28276
2022-09-15,15.6505
2022-09-16,14.06625
2022-09-17,8.88142
2022-09-18,9.50552
2022-09-19,16.46663
2022-09-20,17.85885
2022-09-21,16.61065
2022-09-22,14.45031
2022-09-23,13.73019
2022-09-24,7.39318
2022-09-25,7.44119
2022-09-26,17.61881
2022-09-27,15.45847
2022-09-28,18.19491
2022-09-29,13.20211
2022-09-30,12.67402
2022-10-01,11.08977
2022-10-02,9.64954
2022-10-03,15.98655
2022-10-04,97.74363
2022-10-05,44.02304
2022-10-06,33.7974
2022-10-07,27.5084
2022-10-08,12.48199
2022-10-09,13.20211
2022-10-10,15.41046
2022-10-11,30.14882
2022-10-12,31.301
2022-10-13,25.92414
2022-10-14,22.65962
2022-10-15,21.12337
2022-10-16,17.61881
2022-10-17,31.58905
2022-10-18,27.02832
2022-10-19,28.42054
2022-10-20,24.33989
2022-10-21,19.25108
2022-10-22,11.04176
2022-10-23,11.66586
2022-10-24,29.57273
2022-10-25,27.46039
2022-10-26,29.52472
2022-10-27,29.4287
2022-10-28,25.30004
2022-10-29,12.81805
2022-10-30,14.35429
2022-10-31,31.253
2022-11-01,23.95583
2022-11-02,21.65146
2022-11-03,20.21123
2022-11-04,17.18674
2022-11-05,8.54536
2022-11-06,9.64954
2022-11-07,21.2674
2022-11-08,18.00288
2022-11-09,18.96303
2022-11-10,18.09889
2022-11-11,15.12241
2022-11-12,9.26548
2022-11-13,8.97743
2022-11-14,18.96303
2022-11-15,18.81901
2022-11-16,19.49111
2022-11-17,14.69035
2022-11-18,14.4023
2022-11-19,8.35333
2022-11-20,9.26548
2022-11-21,18.62698
2022-11-22,15.98655
2022-11-23,16.80268
2022-11-24,14.11425
2022-11-25,15.60249
2022-11-26,7.05712
2022-11-27,9.88958
2022-11-28,15.98655
2022-11-29,16.99471
2022-11-30,17.18674
2022-12-01,16.99471
2022-12-02,15.6505
2022-12-03,8.64138
2022-12-04,10.27364
2022-12-05,21.50744
2022-12-06,19.34709
2022-12-07,20.40326
2022-12-08,20.83533
2022-12-09,20.6433
2022-12-10,10.51368
2022-12-11,11.56985
2022-12-12,21.79548
2022-12-13,23.37974
2022-12-14,23.33173
2022-12-15,59.19347
2022-12-16,37.25396
2022-12-17,16.75468
2022-12-18,16.61065
2022-12-19,37.87806
2022-12-20,31.63706
2022-12-21,30.82093
2022-12-22,30.34085
2022-12-23,22.41958
2022-12-24,12.14594
2022-12-25,13.87421
2022-12-26,34.56553
2022-12-27,35.62169
2022-12-28,31.58905
2022-12-29,30.53288
2022-12-30,30.48487
2022-12-31,16.17858
2023-01-01,17.33077
2023-01-02,50.16802
2023-01-03,50.40806
2023-01-04,47.23955
2023-01-05,38.98223
2023-01-06,41.2866
2023-01-07,20.25924
2023-01-08,18.38694
2023-01-09,47.95967
2023-01-10,54.58473
2023-01-11,49.97599
2023-01-12,38.83821
2023-01-13,37.44599
2023-01-14,17.09073
2023-01-15,16.70667
2023-01-16,42.58281
2023-01-17,30.53288
2023-01-18,30.82093
2023-01-19,28.61257
2023-01-20,21.74747
2023-01-21,9.31349
2023-01-22,9.79356
2023-01-23,10.94575
2023-01-24,16.94671
2023-01-25,33.98943
2023-01-26,33.60537
2023-01-27,29.66874
2023-01-28,16.94671
2023-01-29,16.80268
2023-01-30,39.07825
2023-01-31,37.06192
2023-02-01,30.86893
2023-02-02,28.94863
2023-02-03,23.18771
2023-02-04,12.53
2023-02-05,12.96207
2023-02-06,29.28468
2023-02-07,28.42054
2023-02-08,27.07633
2023-02-09,25.87614
2023-02-10,22.89966
2023-02-11,13.34613
2023-02-12,11.32981
2023-02-13,26.69227
2023-02-14,27.94047
2023-02-15,23.85981
2023-02-16,24.81997
2023-02-17,20.45127
2023-02-18,9.93759
2023-02-19,13.49015
2023-02-20,24.05184
2023-02-21,23.7638
2023-02-22,23.90782
2023-02-23,28.22851
2023-02-24,30.96495
2023-02-25,13.39414
2023-02-26,13.73019
2023-02-27,25.78012
2023-02-28,23.04368
2023-03-01,14.93038
2023-03-02,21.65146
2023-03-03,20.06721
2023-03-04,13.05808
2023-03-05,13.1541
2023-03-06,24.14786
2023-03-07,21.79548
2023-03-08,19.49111
2023-03-09,19.15506
2023-03-10,16.51464
2023-03-11,10.08161
2023-03-12,12.77004
2023-03-13,19.68314
2023-03-14,21.60345
2023-03-15,17.95487
2023-03-16,19.10705
2023-03-17,16.32261
2023-03-18,9.50552
2023-03-19,8.97743
2023-03-20,22.5156
2023-03-21,20.88334
2023-03-22,16.70667
2023-03-23,15.6505
2023-03-24,14.83437
2023-03-25,8.11329
2023-03-26,9.55352
2023-03-27,18.24291
2023-03-28,18.00288
2023-03-29,17.13874
2023-03-30,16.22659
2023-03-31,13.73019
2023-04-01,11.47383
2023-04-02,9.74555
2023-04-03,49.30388
2023-04-04,36.19779
2023-04-05,36.2938
2023-04-06,31.301
2023-04-07,26.64426
2023-04-08,14.88238
2023-04-09,12.96207
2023-04-10,31.54104
2023-04-11,29.81277
2023-04-12,26.54824
2023-04-13,27.98847
2023-04-14,25.012
2023-04-15,14.88238
2023-04-16,13.25012
2023-04-17,34.70955
2023-04-18,30.38886
2023-04-19,25.06
2023-04-20,24.96399
2023-04-21,23.8118
2023-04-22,11.2818
2023-04-23,14.21027
2023-04-24,28.03648
2023-04-25,29.18867
2023-04-26,24.09985
2023-04-27,28.1325
2023-04-28,21.79548
2023-04-29,13.97023
2023-04-30,13.58617
2023-05-01,19.44311
2023-05-02,32.69323
2023-05-03,23.95583
2023-05-04,18.24291
2023-05-05,10.41766
2023-05-06,10.75372
2023-05-07,9.69755
2023-05-08,21.36341
2023-05-09,18.91502
2023-05-10,19.3951
2023-05-11,15.74651
2023-05-12,14.49831
2023-05-13,8.20931
2023-05-14,8.68939
2023-05-15,19.97119
2023-05-16,17.33077
2023-05-17,16.51464
2023-05-18,16.65866
2023-05-19,14.25828
2023-05-20,8.49735
2023-05-21,9.64954
2023-05-22,18.57897
2023-05-23,17.09073
2023-05-24,15.74651
2023-05-25,14.21027
2023-05-26,13.49015
2023-05-27,7.48919
2023-05-28,9.26548
2023-05-29,9.50552
