date,검암역
2022-06-10,15.52765
2022-06-11,16.22796
2022-06-12,11.76044
2022-06-13,13.86138
2022-06-14,14.48925
2022-06-15,14.39265
2022-06-16,13.5233
2022-06-17,15.4552
2022-06-18,15.72084
2022-06-19,11.85703
2022-06-20,14.58584
2022-06-21,13.71649
2022-06-22,14.65829
2022-06-23,12.02608
2022-06-24,14.85148
2022-06-25,14.32021
2022-06-26,11.15672
2022-06-27,12.41246
2022-06-28,13.23351
2022-06-29,13.88553
2022-06-30,13.16107
2022-07-01,14.12702
2022-07-02,13.49915
2022-07-03,12.24341
2022-07-04,14.03042
2022-07-05,13.08862
2022-07-06,13.95798
2022-07-07,12.38831
2022-07-08,15.11712
2022-07-09,14.99637
2022-07-10,10.89108
2022-07-11,12.75054
2022-07-12,13.33011
2022-07-13,11.4948
2022-07-14,12.41246
2022-07-15,14.63414
2022-07-16,13.86138
2022-07-17,11.6397
2022-07-18,13.49915
2022-07-19,12.96788
2022-07-20,13.54745
2022-07-21,12.82298
2022-07-22,13.59574
2022-07-23,12.19512
2022-07-24,9.87684
2022-07-25,12.70224
2022-07-26,12.4849
2022-07-27,12.96788
2022-07-28,12.87128
2022-07-29,12.75054
2022-07-30,12.31586
2022-07-31,9.22482
2022-08-01,11.08427
2022-08-02,10.62545
2022-08-03,11.4948
2022-08-04,11.06013
2022-08-05,13.01617
2022-08-06,13.35426
2022-08-07,10.07003
2022-08-08,13.93383
2022-08-09,16.73508
2022-08-10,12.75054
2022-08-11,10.86694
2022-08-12,14.70659
2022-08-13,10.21492
2022-08-14,10.16662
2022-08-15,8.93503
2022-08-16,11.76044
2022-08-17,12.12267
2022-08-18,12.09852
2022-08-19,13.69234
2022-08-20,11.08427
2022-08-21,10.09418
2022-08-22,11.08427
2022-08-23,10.86694
2022-08-24,12.09852
2022-08-25,14.70659
2022-08-26,18.03912
2022-08-27,13.18522
2022-08-28,11.51895
2022-08-29,13.88553
2022-08-30,12.14682
2022-08-31,12.14682
2022-09-01,12.19512
2022-09-02,13.98212
2022-09-03,12.50905
2022-09-04,9.00748
2022-09-05,11.01183
2022-09-06,11.32576
2022-09-07,11.92948
2022-09-08,11.51895
2022-09-09,9.49046
2022-09-10,10.23907
2022-09-11,9.53875
2022-09-12,11.95363
2022-09-13,12.38831
2022-09-14,14.27191
2022-09-15,13.37841
2022-09-16,15.28616
2022-09-17,14.03042
2022-09-18,10.74619
2022-09-19,13.88553
2022-09-20,12.38831
2022-09-21,13.5233
2022-09-22,14.39265
2022-09-23,13.76479
2022-09-24,12.72639
2022-09-25,10.84279
2022-09-26,13.33011
2022-09-27,13.98212
2022-09-28,13.04032
2022-09-29,14.48925
2022-09-30,15.04467
2022-10-01,13.4267
2022-10-02,12.21927
2022-10-03,10.21492
2022-10-04,13.98212
2022-10-05,14.5617
2022-10-06,13.71649
2022-10-07,15.28616
2022-10-08,14.5134
2022-10-09,10.67375
2022-10-10,11.13257
2022-10-11,12.67809
2022-10-12,13.69234
2022-10-13,14.94808
2022-10-14,15.96232
2022-10-15,17.87007
2022-10-16,14.22361
2022-10-17,15.23786
2022-10-18,12.62979
2022-10-19,13.11277
2022-10-20,13.64404
2022-10-21,15.81743
2022-10-22,14.44095
2022-10-23,12.70224
2022-10-24,13.64404
2022-10-25,12.84713
2022-10-26,13.28181
2022-10-27,13.54745
2022-10-28,15.55179
2022-10-29,13.78893
2022-10-30,11.03598
2022-10-31,13.06447
2022-11-01,12.17097
2022-11-02,13.45085
2022-11-03,13.45085
2022-11-04,25.33204
2022-11-05,14.22361
2022-11-06,10.84279
2022-11-07,12.70224
2022-11-08,13.33011
2022-11-09,12.19512
2022-11-10,12.77469
2022-11-11,15.14127
2022-11-12,12.14682
2022-11-13,10.553
2022-11-14,12.77469
2022-11-15,12.62979
2022-11-16,12.87128
2022-11-17,15.14127
2022-11-18,14.05457
2022-11-19,12.96788
2022-11-20,10.02173
2022-11-21,12.4366
2022-11-22,11.97778
2022-11-23,13.30596
2022-11-24,12.09852
2022-11-25,11.92948
2022-11-26,10.81864
2022-11-27,10.02173
2022-11-28,11.92948
2022-11-29,11.5431
2022-11-30,12.05022
2022-12-01,11.13257
2022-12-02,12.21927
2022-12-03,10.74619
2022-12-04,9.05578
2022-12-05,12.55735
2022-12-06,11.76044
2022-12-07,11.39821
2022-12-08,11.5914
2022-12-09,13.76479
2022-12-10,12.99203
2022-12-11,9.44216
2022-12-12,12.99203
2022-12-13,12.17097
2022-12-14,10.43226
2022-12-15,12.67809
2022-12-16,14.32021
2022-12-17,12.60565
2022-12-18,9.22482
2022-12-19,10.79449
2022-12-20,12.00193
2022-12-21,13.33011
2022-12-22,11.34991
2022-12-23,12.21927
2022-12-24,12.19512
2022-12-25,9.78024
2022-12-26,12.60565
2022-12-27,11.37406
2022-12-28,12.41246
2022-12-29,13.18522
2022-12-30,12.17097
2022-12-31,9.78024
2023-01-01,7.92079
2023-01-02,10.96353
2023-01-03,11.51895
2023-01-04,11.71214
2023-01-05,11.20502
2023-01-06,12.55735
2023-01-07,11.61555
2023-01-08,8.95918
2023-01-09,12.62979
2023-01-10,11.56725
2023-01-11,12.17097
2023-01-12,12.12267
2023-01-13,13.88553
2023-01-14,13.04032
2023-01-15,9.94928
2023-01-16,12.02608
2023-01-17,11.37406
2023-01-18,10.89108
2023-01-19,12.5815
2023-01-20,12.4849
2023-01-21,9.03163
2023-01-22,8.54865
2023-01-23,10.43226
2023-01-24,9.97343
2023-01-25,13.11277
2023-01-26,13.78893
2023-01-27,12.70224
2023-01-28,11.68799
2023-01-29,10.14247
2023-01-30,13.71649
2023-01-31,12.46075
2023-02-01,11.78459
2023-02-02,12.5332
2023-02-03,14.27191
2023-02-04,11.85703
2023-02-05,11.71214
2023-02-06,15.16541
2023-02-07,12.99203
2023-02-08,13.33011
2023-02-09,13.06447
2023-02-10,13.90968
2023-02-11,13.33011
2023-02-12,10.23907
2023-02-13,13.71649
2023-02-14,13.98212
2023-02-15,13.64404
2023-02-16,12.46075
2023-02-17,13.4267
2023-02-18,11.27746
2023-02-19,10.19077
2023-02-20,13.49915
2023-02-21,14.05457
2023-02-22,13.64404
2023-02-23,11.78459
2023-02-24,14.65829
2023-02-25,12.4366
2023-02-26,10.77034
2023-02-27,13.61989
2023-02-28,13.59574
2023-03-01,11.90533
2023-03-02,14.10287
2023-03-03,13.54745
2023-03-04,12.65394
2023-03-05,10.11832
2023-03-06,13.37841
2023-03-07,14.80318
2023-03-08,12.65394
2023-03-09,13.33011
2023-03-10,14.05457
2023-03-11,13.20936
2023-03-12,9.99758
2023-03-13,13.78893
2023-03-14,12.89543
2023-03-15,12.75054
2023-03-16,12.5332
2023-03-17,14.70659
2023-03-18,12.34001
2023-03-19,11.03598
2023-03-20,14.03042
2023-03-21,12.84713
2023-03-22,14.4168
2023-03-23,13.83723
2023-03-24,14.5134
2023-03-25,12.75054
2023-03-26,11.39821
2023-03-27,14.80318
2023-03-28,15.06882
2023-03-29,15.79328
2023-03-30,13.475
2023-03-31,14.4168
2023-04-01,12.96788
2023-04-02,12.84713
2023-04-03,14.87563
2023-04-04,14.29606
2023-04-05,13.33011
2023-04-06,13.86138
2023-04-07,15.62424
2023-04-08,16.32455
2023-04-09,12.17097
2023-04-10,14.22361
2023-04-11,12.07437
2023-04-12,13.18522
2023-04-13,12.5815
2023-04-14,13.64404
2023-04-15,12.77469
2023-04-16,11.88118
2023-04-17,15.3586
2023-04-18,14.39265
2023-04-19,14.07872
2023-04-20,13.64404
2023-04-21,14.12702
2023-04-22,13.45085
2023-04-23,12.29171
2023-04-24,14.07872
2023-04-25,14.10287
2023-04-26,13.66819
2023-04-27,13.06447
2023-04-28,15.11712
2023-04-29,12.60565
2023-04-30,11.30161
2023-05-01,12.91958
2023-05-02,15.52765
2023-05-03,15.14127
2023-05-04,17.60444
2023-05-05,11.34991
2023-05-06,12.41246
2023-05-07,11.92948
2023-05-08,15.91403
2023-05-09,15.69669
2023-05-10,16.4936
2023-05-11,14.5134
2023-05-12,29.72711
2023-05-13,24.36609
2023-05-14,20.28495
2023-05-15,21.37164
2023-05-16,19.89857
2023-05-17,16.32455
2023-05-18,16.17966
2023-05-19,18.81188
2023-05-20,16.68679
2023-05-21,14.48925
2023-05-22,16.37285
2023-05-23,15.88988
2023-05-24,19.00507
2023-05-25,23.83482
2023-05-26,22.82057
2023-05-27,18.78773
2023-05-28,14.53755
2023-05-29,14.97222
