date,경험생명표
2020-08-13,4.02742
2020-08-14,1.71379
2020-08-15,0.68551
2020-08-17,0.94258
2020-08-18,1.97086
2020-08-19,1.45672
2020-08-20,2.22793
2020-08-21,2.14224
2020-08-22,0.68551
2020-08-23,1.02827
2020-08-24,2.22793
2020-08-25,2.39931
2020-08-26,3.3419
2020-08-27,2.05655
2020-08-28,0.85689
2020-08-29,1.71379
2020-08-31,0.94258
2020-09-01,2.22793
2020-09-02,2.39931
2020-09-03,1.97086
2020-09-04,1.88517
2020-09-05,1.6281
2020-09-06,0.68551
2020-09-07,2.57069
2020-09-08,3.51328
2020-09-09,2.65638
2020-09-10,2.39931
2020-09-11,2.22793
2020-09-12,0.68551
2020-09-13,0.51413
2020-09-14,2.99914
2020-09-15,3.17052
2020-09-16,2.22793
2020-09-17,1.88517
2020-09-18,1.71379
2020-09-19,0.59982
2020-09-20,0.85689
2020-09-21,1.6281
2020-09-22,2.05655
2020-09-23,2.57069
2020-09-24,1.97086
2020-09-25,0.85689
2020-09-27,0.51413
2020-09-28,2.14224
2020-09-29,1.6281
2020-09-30,0.51413
2020-10-03,0.42844
2020-10-04,0.42844
2020-10-05,1.97086
2020-10-06,2.39931
2020-10-07,3.94173
2020-10-08,2.31362
2020-10-09,1.02827
2020-10-10,1.02827
2020-10-11,1.28534
2020-10-12,2.99914
2020-10-13,1.71379
2020-10-14,2.65638
2020-10-15,2.31362
2020-10-16,2.05655
2020-10-17,0.51413
2020-10-18,0.7712
2020-10-19,4.71293
2020-10-20,2.22793
2020-10-21,1.97086
2020-10-22,4.11311
2020-10-23,2.39931
2020-10-24,0.94258
2020-10-25,0.7712
2020-10-26,1.45672
2020-10-27,1.79948
2020-10-28,2.31362
2020-10-29,2.99914
2020-10-30,2.485
2020-11-01,1.02827
2020-11-02,1.79948
2020-11-03,2.74207
2020-11-04,2.91345
2020-11-05,2.05655
2020-11-06,1.28534
2020-11-07,0.59982
2020-11-08,0.85689
2020-11-09,2.99914
2020-11-10,3.08483
2020-11-11,2.14224
2020-11-12,2.31362
2020-11-13,2.485
2020-11-14,0.85689
2020-11-15,0.59982
2020-11-16,2.14224
2020-11-17,2.14224
2020-11-18,2.485
2020-11-19,1.71379
2020-11-20,1.79948
2020-11-21,0.85689
2020-11-22,0.68551
2020-11-23,2.39931
2020-11-24,1.45672
2020-11-25,2.485
2020-11-26,2.22793
2020-11-27,2.65638
2020-11-28,1.11396
2020-11-29,0.51413
2020-11-30,2.14224
2020-12-01,2.91345
2020-12-02,3.25621
2020-12-03,2.91345
2020-12-04,2.57069
2020-12-05,0.7712
2020-12-06,0.59982
2020-12-07,3.3419
2020-12-08,3.51328
2020-12-09,4.71293
2020-12-10,2.39931
2020-12-11,2.99914
2020-12-12,0.7712
2020-12-13,1.11396
2020-12-14,3.25621
2020-12-15,4.54155
2020-12-16,2.57069
2020-12-17,2.65638
2020-12-18,2.57069
2020-12-19,0.68551
2020-12-20,0.85689
2020-12-21,2.57069
2020-12-22,3.17052
2020-12-23,2.05655
2020-12-24,1.11396
2020-12-25,0.59982
2020-12-26,1.02827
2020-12-27,0.59982
2020-12-28,1.37103
2020-12-29,1.88517
2020-12-30,2.14224
2020-12-31,0.7712
2021-01-02,0.85689
2021-01-03,0.42844
2021-01-04,2.91345
2021-01-05,2.65638
2021-01-06,3.25621
2021-01-07,3.25621
2021-01-08,3.17052
2021-01-09,1.54241
2021-01-10,1.79948
2021-01-11,3.17052
2021-01-12,2.99914
2021-01-13,3.59897
2021-01-14,2.65638
2021-01-15,2.82776
2021-01-16,1.11396
2021-01-17,1.6281
2021-01-18,2.91345
2021-01-19,3.68466
2021-01-20,3.42759
2021-01-21,3.17052
2021-01-22,3.85604
2021-01-23,1.88517
2021-01-24,1.97086
2021-01-25,2.74207
2021-01-26,2.82776
2021-01-27,3.77035
2021-01-28,3.17052
2021-01-29,2.31362
2021-01-30,0.59982
2021-01-31,1.11396
2021-02-01,2.57069
2021-02-02,3.42759
2021-02-03,2.39931
2021-02-04,3.08483
2021-02-05,3.51328
2021-02-06,0.59982
2021-02-07,0.59982
2021-02-08,4.45586
2021-02-09,1.6281
2021-02-10,0.94258
2021-02-11,0.68551
2021-02-14,0.94258
2021-02-15,4.88431
2021-02-16,3.08483
2021-02-17,2.31362
2021-02-18,2.14224
2021-02-19,3.08483
2021-02-20,1.28534
2021-02-21,1.79948
2021-02-22,2.65638
2021-02-23,3.94173
2021-02-24,2.82776
2021-02-25,1.97086
2021-02-26,2.31362
2021-02-27,1.37103
2021-03-01,1.37103
2021-03-02,2.485
2021-03-03,3.68466
2021-03-04,4.45586
2021-03-05,3.3419
2021-03-06,1.37103
2021-03-07,1.71379
2021-03-08,4.71293
2021-03-09,3.3419
2021-03-10,4.54155
2021-03-11,2.99914
2021-03-12,3.25621
2021-03-13,0.7712
2021-03-14,0.68551
2021-03-15,2.91345
2021-03-16,2.82776
2021-03-17,3.25621
2021-03-18,3.3419
2021-03-19,3.51328
2021-03-20,0.51413
2021-03-21,0.59982
2021-03-22,3.25621
2021-03-23,4.02742
2021-03-24,3.68466
2021-03-25,2.39931
2021-03-26,2.91345
2021-03-27,1.19965
2021-03-28,1.37103
2021-03-29,2.485
2021-03-30,2.39931
2021-03-31,2.31362
2021-04-01,1.11396
2021-04-02,1.79948
2021-04-03,1.37103
2021-04-04,1.02827
2021-04-05,2.31362
2021-04-06,2.91345
2021-04-07,1.54241
2021-04-08,3.25621
2021-04-09,2.05655
2021-04-10,0.94258
2021-04-11,1.97086
2021-04-12,3.51328
2021-04-13,3.3419
2021-04-14,2.05655
2021-04-15,3.59897
2021-04-16,2.485
2021-04-17,1.28534
2021-04-18,0.7712
2021-04-19,2.05655
2021-04-20,3.77035
2021-04-21,1.37103
2021-04-22,1.97086
2021-04-23,2.14224
2021-04-24,0.51413
2021-04-25,0.59982
2021-04-26,1.88517
2021-04-27,2.91345
2021-04-28,2.31362
2021-04-29,2.39931
2021-04-30,1.11396
2021-05-01,1.28534
2021-05-02,0.94258
2021-05-03,1.28534
2021-05-04,1.19965
2021-05-06,1.79948
2021-05-07,1.71379
2021-05-08,0.68551
2021-05-09,0.59982
2021-05-10,2.14224
2021-05-11,2.39931
2021-05-12,2.57069
2021-05-13,1.79948
2021-05-14,3.51328
2021-05-15,1.11396
2021-05-16,0.42844
2021-05-17,2.22793
2021-05-18,2.485
2021-05-19,1.45672
2021-05-20,2.65638
2021-05-21,2.05655
2021-05-22,1.02827
2021-05-23,1.28534
2021-05-24,4.28449
2021-05-25,1.11396
2021-05-26,1.88517
2021-05-27,3.17052
2021-05-28,1.79948
2021-05-29,0.7712
2021-05-30,1.71379
2021-05-31,1.88517
2021-06-01,1.6281
2021-06-02,1.37103
2021-06-03,2.65638
2021-06-04,2.14224
2021-06-07,3.51328
2021-06-08,1.71379
2021-06-09,3.51328
2021-06-10,3.51328
2021-06-11,1.97086
2021-06-12,0.51413
2021-06-13,0.7712
2021-06-14,2.74207
2021-06-15,2.99914
2021-06-16,3.3419
2021-06-17,4.54155
2021-06-18,3.25621
2021-06-20,1.11396
2021-06-21,1.54241
2021-06-22,2.74207
2021-06-23,2.65638
2021-06-24,1.97086
2021-06-25,1.37103
2021-06-26,0.42844
2021-06-27,0.42844
2021-06-28,1.45672
2021-06-29,2.485
2021-06-30,1.37103
2021-07-01,1.02827
2021-07-02,2.31362
2021-07-03,0.94258
2021-07-05,1.19965
2021-07-06,2.05655
2021-07-07,2.14224
2021-07-08,1.97086
2021-07-09,1.79948
2021-07-10,1.02827
2021-07-11,1.54241
2021-07-12,1.88517
2021-07-13,2.65638
2021-07-14,1.37103
2021-07-15,1.79948
2021-07-16,3.08483
2021-07-18,0.59982
2021-07-19,1.97086
2021-07-20,2.22793
2021-07-21,1.97086
2021-07-22,1.97086
2021-07-23,2.05655
2021-07-24,0.85689
2021-07-26,1.28534
2021-07-27,1.45672
2021-07-28,2.14224
2021-07-29,1.02827
2021-07-30,1.11396
2021-07-31,0.42844
2021-08-01,0.42844
2021-08-03,1.88517
2021-08-04,1.71379
2021-08-05,2.14224
2021-08-06,2.91345
2021-08-07,1.45672
2021-08-09,1.19965
2021-08-10,1.6281
2021-08-11,2.39931
2021-08-12,2.91345
2021-08-13,2.39931
2021-08-14,0.59982
2021-08-17,2.05655
2021-08-18,3.17052
2021-08-19,2.74207
2021-08-20,0.68551
2021-08-21,0.59982
2021-08-22,0.42844
2021-08-23,2.31362
2021-08-24,1.6281
2021-08-25,1.45672
2021-08-26,2.31362
2021-08-27,0.42844
2021-08-28,0.42844
2021-08-29,0.7712
2021-08-30,1.02827
2021-08-31,2.31362
2021-09-01,2.65638
2021-09-02,2.65638
2021-09-03,2.05655
2021-09-04,0.42844
2021-09-06,1.37103
2021-09-07,1.11396
2021-09-08,1.88517
2021-09-09,1.97086
2021-09-10,2.91345
2021-09-12,0.42844
2021-09-13,0.59982
2021-09-14,1.6281
2021-09-15,1.11396
2021-09-16,4.62724
2021-09-17,0.42844
2021-09-18,0.51413
2021-09-22,0.94258
2021-09-23,1.79948
2021-09-24,1.54241
2021-09-25,0.51413
2021-09-26,1.19965
2021-09-27,0.85689
2021-09-28,1.11396
2021-09-29,1.02827
2021-09-30,1.02827
2021-10-01,1.37103
2021-10-04,0.94258
2021-10-05,0.94258
2021-10-06,3.42759
2021-10-07,1.79948
2021-10-08,1.37103
2021-10-09,0.42844
2021-10-11,1.37103
2021-10-12,1.54241
2021-10-13,2.39931
2021-10-14,2.39931
2021-10-15,1.97086
2021-10-16,1.02827
2021-10-18,2.14224
2021-10-19,2.05655
2021-10-20,1.54241
2021-10-21,2.05655
2021-10-22,1.71379
2021-10-23,1.02827
2021-10-25,1.54241
2021-10-26,2.74207
2021-10-27,1.97086
2021-10-28,2.31362
2021-10-29,0.7712
2021-11-01,0.94258
2021-11-02,2.91345
2021-11-03,1.6281
2021-11-04,1.71379
2021-11-05,1.37103
2021-11-07,0.42844
2021-11-08,1.88517
2021-11-09,1.45672
2021-11-10,1.45672
2021-11-11,2.65638
2021-11-12,1.79948
2021-11-14,0.42844
2021-11-15,1.37103
2021-11-16,3.17052
2021-11-17,1.97086
2021-11-18,2.05655
2021-11-19,1.71379
2021-11-20,0.42844
2021-11-21,1.54241
2021-11-22,1.88517
2021-11-23,1.97086
2021-11-24,2.485
2021-11-25,1.6281
2021-11-26,1.79948
2021-11-27,0.85689
2021-11-29,2.65638
2021-11-30,2.14224
2021-12-01,2.39931
2021-12-02,0.7712
2021-12-03,1.79948
2021-12-04,0.59982
2021-12-05,0.85689
2021-12-06,2.65638
2021-12-07,1.79948
2021-12-08,1.79948
2021-12-09,1.71379
2021-12-10,1.28534
2021-12-12,0.42844
2021-12-13,1.97086
2021-12-14,1.28534
2021-12-15,2.485
2021-12-16,1.28534
2021-12-17,1.28534
2021-12-18,0.42844
2021-12-20,2.82776
2021-12-21,1.97086
2021-12-22,2.57069
2021-12-23,2.22793
2021-12-24,1.54241
2021-12-25,0.51413
2021-12-27,1.37103
2021-12-28,1.11396
2021-12-29,0.7712
2021-12-30,1.79948
2021-12-31,0.42844
2022-01-01,0.59982
2022-01-02,0.7712
2022-01-03,1.45672
2022-01-04,1.71379
2022-01-05,1.97086
2022-01-06,1.37103
2022-01-07,2.14224
2022-01-08,0.51413
2022-01-09,0.42844
2022-01-10,1.97086
2022-01-11,2.31362
2022-01-12,2.22793
2022-01-13,2.31362
2022-01-14,1.54241
2022-01-17,2.57069
2022-01-18,2.14224
2022-01-19,2.14224
2022-01-20,1.37103
2022-01-21,1.54241
2022-01-24,1.88517
2022-01-25,2.82776
2022-01-26,0.85689
2022-01-27,1.97086
2022-01-28,1.19965
2022-02-01,0.51413
2022-02-02,0.59982
2022-02-03,2.39931
2022-02-04,2.14224
2022-02-05,0.68551
2022-02-07,1.54241
2022-02-08,2.31362
2022-02-09,2.14224
2022-02-10,1.19965
2022-02-11,1.71379
2022-02-12,0.42844
2022-02-13,0.94258
2022-02-14,2.22793
2022-02-15,2.82776
2022-02-16,1.45672
2022-02-17,2.05655
2022-02-18,3.08483
2022-02-19,0.59982
2022-02-20,0.51413
2022-02-21,1.88517
2022-02-22,1.97086
2022-02-23,2.31362
2022-02-24,2.74207
2022-02-25,1.79948
2022-02-26,0.59982
2022-02-27,0.51413
2022-02-28,0.42844
2022-03-01,0.68551
2022-03-02,2.91345
2022-03-03,2.91345
2022-03-04,3.17052
2022-03-06,0.51413
2022-03-07,2.82776
2022-03-08,2.57069
2022-03-10,2.485
2022-03-11,1.37103
2022-03-13,0.85689
2022-03-14,1.19965
2022-03-15,1.71379
2022-03-16,1.88517
2022-03-17,1.71379
2022-03-18,2.82776
2022-03-19,1.11396
2022-03-20,0.59982
2022-03-21,2.31362
2022-03-22,1.97086
2022-03-23,2.99914
2022-03-24,2.91345
2022-03-25,1.79948
2022-03-26,0.42844
2022-03-27,0.7712
2022-03-28,2.05655
2022-03-29,2.485
2022-03-30,3.08483
2022-03-31,1.71379
2022-04-01,1.19965
2022-04-02,0.59982
2022-04-03,0.94258
2022-04-04,1.79948
2022-04-05,0.42844
2022-04-06,1.02827
2022-04-07,1.6281
2022-04-08,1.54241
2022-04-10,0.59982
2022-04-11,1.11396
2022-04-12,2.39931
2022-04-13,2.57069
2022-04-14,2.31362
2022-04-15,1.71379
2022-04-16,0.68551
2022-04-18,1.6281
2022-04-19,2.14224
2022-04-20,1.79948
2022-04-21,1.97086
2022-04-22,1.02827
2022-04-25,1.97086
2022-04-26,1.79948
2022-04-27,2.39931
2022-04-28,1.45672
2022-04-29,1.54241
2022-04-30,0.59982
2022-05-02,1.97086
2022-05-03,1.28534
2022-05-04,1.28534
2022-05-06,2.05655
2022-05-08,0.42844
2022-05-10,2.14224
2022-05-11,2.14224
2022-05-12,0.85689
2022-05-13,0.94258
2022-05-16,1.54241
2022-05-17,2.39931
2022-05-18,1.28534
2022-05-19,3.59897
2022-05-20,1.28534
2022-05-21,0.51413
2022-05-22,0.59982
2022-05-23,1.79948
2022-05-24,1.37103
2022-05-25,2.99914
2022-05-26,2.14224
2022-05-27,0.59982
2022-05-29,0.42844
2022-05-30,1.11396
2022-05-31,0.85689
2022-06-01,0.94258
2022-06-02,1.45672
2022-06-03,1.79948
2022-06-06,0.51413
2022-06-07,2.05655
2022-06-08,2.31362
2022-06-09,2.05655
2022-06-10,1.71379
2022-06-11,0.42844
2022-06-13,1.6281
2022-06-14,2.39931
2022-06-15,1.11396
2022-06-16,2.39931
2022-06-17,1.71379
2022-06-18,0.51413
2022-06-19,0.68551
2022-06-20,1.6281
2022-06-21,2.31362
2022-06-22,1.28534
2022-06-23,0.85689
2022-06-24,1.88517
2022-06-25,0.51413
2022-06-27,1.97086
2022-06-28,1.45672
2022-06-29,1.71379
2022-06-30,0.7712
2022-07-01,0.7712
2022-07-04,1.02827
2022-07-05,1.37103
2022-07-06,1.45672
2022-07-07,1.45672
2022-07-08,2.14224
2022-07-09,0.51413
2022-07-11,2.22793
2022-07-12,1.45672
2022-07-13,1.54241
2022-07-14,0.7712
2022-07-15,1.88517
2022-07-16,0.68551
2022-07-18,0.94258
2022-07-19,2.31362
2022-07-20,1.6281
2022-07-21,1.28534
2022-07-24,0.42844
2022-07-25,1.54241
2022-07-26,2.39931
2022-07-27,1.37103
2022-07-28,1.02827
2022-07-29,1.02827
2022-08-01,0.51413
2022-08-02,0.51413
2022-08-03,1.37103
2022-08-04,1.71379
2022-08-05,1.19965
2022-08-08,0.94258
2022-08-09,1.28534
2022-08-10,0.7712
2022-08-11,1.11396
2022-08-12,1.37103
2022-08-15,0.51413
2022-08-16,1.97086
2022-08-17,1.45672
2022-08-18,1.6281
2022-08-19,1.6281
2022-08-21,0.51413
2022-08-22,1.97086
2022-08-23,2.39931
2022-08-24,1.97086
2022-08-25,2.05655
2022-08-26,0.94258
2022-08-28,0.42844
2022-08-29,1.97086
2022-08-30,1.71379
2022-08-31,1.28534
2022-09-01,1.02827
2022-09-02,0.51413
2022-09-03,0.51413
2022-09-05,1.02827
2022-09-06,2.65638
2022-09-07,2.22793
2022-09-08,1.71379
2022-09-13,1.88517
2022-09-14,0.94258
2022-09-15,1.71379
2022-09-16,1.37103
2022-09-17,0.51413
2022-09-18,0.68551
2022-09-19,1.11396
2022-09-20,2.14224
2022-09-21,2.22793
2022-09-22,2.485
2022-09-23,2.82776
2022-09-25,0.94258
2022-09-26,2.14224
2022-09-27,0.94258
2022-09-28,3.3419
2022-09-29,2.65638
2022-09-30,2.91345
2022-10-01,0.42844
2022-10-04,1.19965
2022-10-05,3.08483
2022-10-06,1.88517
2022-10-07,1.28534
2022-10-10,0.68551
2022-10-11,1.88517
2022-10-12,2.31362
2022-10-13,1.71379
2022-10-14,1.6281
2022-10-17,0.85689
2022-10-18,2.485
2022-10-19,2.91345
2022-10-20,1.11396
2022-10-21,1.37103
2022-10-22,1.02827
2022-10-24,1.88517
2022-10-25,2.74207
2022-10-26,2.82776
2022-10-27,1.54241
2022-10-28,2.31362
2022-10-31,0.51413
2022-11-01,1.28534
2022-11-02,2.22793
2022-11-03,1.71379
2022-11-04,1.6281
2022-11-05,0.42844
2022-11-06,0.42844
2022-11-07,1.79948
2022-11-08,2.74207
2022-11-09,1.79948
2022-11-10,2.57069
2022-11-11,1.97086
2022-11-12,1.28534
2022-11-14,1.71379
2022-11-15,2.31362
2022-11-16,2.82776
2022-11-17,2.14224
2022-11-18,2.57069
2022-11-20,0.68551
2022-11-21,2.99914
2022-11-22,2.82776
2022-11-23,1.71379
2022-11-24,1.37103
2022-11-25,1.45672
2022-11-26,1.02827
2022-11-27,1.02827
2022-11-28,1.19965
2022-11-29,2.22793
2022-11-30,1.6281
2022-12-01,1.37103
2022-12-02,1.19965
2022-12-05,2.14224
2022-12-06,3.68466
2022-12-07,2.57069
2022-12-08,2.39931
2022-12-09,1.19965
2022-12-10,0.68551
2022-12-12,2.485
2022-12-13,1.97086
2022-12-14,2.22793
2022-12-15,1.79948
2022-12-16,1.88517
2022-12-18,0.51413
2022-12-19,2.22793
2022-12-20,1.71379
2022-12-21,1.88517
2022-12-22,1.19965
2022-12-23,0.59982
2022-12-24,0.59982
2022-12-26,1.79948
2022-12-27,2.74207
2022-12-28,0.68551
2022-12-29,1.45672
2022-12-30,1.54241
2023-01-02,0.68551
2023-01-03,2.14224
2023-01-04,2.31362
2023-01-05,1.71379
2023-01-06,1.71379
2023-01-07,0.59982
2023-01-08,0.68551
2023-01-09,2.22793
2023-01-10,1.88517
2023-01-11,2.65638
2023-01-12,1.6281
2023-01-13,2.22793
2023-01-14,0.94258
2023-01-15,0.7712
2023-01-16,0.68551
2023-01-17,2.74207
2023-01-18,2.485
2023-01-19,1.71379
2023-01-20,1.79948
2023-01-21,0.42844
2023-01-24,0.51413
2023-01-25,2.99914
2023-01-26,2.82776
2023-01-27,2.82776
2023-01-28,0.51413
2023-01-29,0.42844
2023-01-30,1.6281
2023-01-31,1.11396
2023-02-01,1.54241
2023-02-02,1.37103
2023-02-03,1.71379
2023-02-04,0.94258
2023-02-06,2.57069
2023-02-07,2.05655
2023-02-08,1.97086
2023-02-09,1.88517
2023-02-10,1.37103
2023-02-11,0.51413
2023-02-12,0.59982
2023-02-13,3.17052
2023-02-14,1.71379
2023-02-15,1.71379
2023-02-16,1.54241
2023-02-17,1.11396
2023-02-18,1.02827
2023-02-19,1.02827
2023-02-20,1.37103
2023-02-21,1.97086
2023-02-22,1.54241
2023-02-23,1.88517
2023-02-24,1.71379
2023-02-27,1.54241
2023-02-28,2.22793
2023-03-01,0.42844
2023-03-02,2.91345
2023-03-03,2.39931
2023-03-04,0.42844
2023-03-05,0.85689
2023-03-06,2.39931
2023-03-07,2.91345
2023-03-08,1.54241
2023-03-09,2.74207
2023-03-10,3.08483
2023-03-11,0.42844
2023-03-12,1.02827
2023-03-13,1.37103
2023-03-14,2.05655
2023-03-15,2.57069
2023-03-16,1.97086
2023-03-17,1.97086
2023-03-18,0.59982
2023-03-20,1.54241
2023-03-21,4.02742
2023-03-22,4.79862
2023-03-23,3.17052
2023-03-24,3.08483
2023-03-25,0.42844
2023-03-26,0.51413
2023-03-27,2.65638
2023-03-28,3.08483
2023-03-29,3.17052
2023-03-30,3.08483
2023-03-31,2.82776
2023-04-03,0.68551
2023-04-04,2.57069
2023-04-05,1.97086
2023-04-06,1.97086
2023-04-07,1.19965
2023-04-08,0.51413
2023-04-10,1.28534
2023-04-11,1.88517
2023-04-12,2.05655
2023-04-13,2.82776
2023-04-14,1.71379
2023-04-17,2.05655
2023-04-18,1.79948
2023-04-19,2.22793
2023-04-20,2.57069
2023-04-21,1.79948
2023-04-22,0.51413
2023-04-23,0.42844
2023-04-24,1.79948
2023-04-25,1.45672
2023-04-26,1.79948
2023-04-27,2.14224
2023-04-28,0.59982
2023-04-29,0.42844
2023-04-30,0.51413
2023-05-01,1.02827
2023-05-02,1.11396
2023-05-03,1.37103
2023-05-04,2.31362
2023-05-06,0.42844
2023-05-07,0.68551
2023-05-08,3.68466
2023-05-09,1.28534
2023-05-10,1.88517
2023-05-11,1.45672
2023-05-12,1.71379
2023-05-13,0.59982
2023-05-14,2.31362
2023-05-15,1.71379
2023-05-16,1.54241
2023-05-17,1.6281
2023-05-18,1.79948
2023-05-19,1.71379
2023-05-20,0.7712
2023-05-22,1.97086
2023-05-23,4.88431
2023-05-24,2.74207
2023-05-25,1.6281
2023-05-26,0.7712
2023-05-28,0.51413
2023-05-29,0.42844
2023-05-30,1.71379
2023-05-31,1.54241
2023-06-01,3.17052
2023-06-02,1.88517
2023-06-03,0.85689
2023-06-05,1.37103
2023-06-06,0.51413
2023-06-07,0.68551
2023-06-08,1.45672
2023-06-09,1.28534
2023-06-10,1.45672
2023-06-12,1.6281
2023-06-13,2.22793
2023-06-14,2.14224
2023-06-15,2.31362
2023-06-16,0.42844
2023-06-18,0.59982
2023-06-19,0.51413
2023-06-20,2.22793
2023-06-21,3.17052
2023-06-22,1.11396
2023-06-23,1.79948
2023-06-24,0.68551
2023-06-26,0.59982
2023-06-27,1.97086
2023-06-28,2.99914
2023-06-29,1.71379
2023-06-30,0.7712
2023-07-01,0.42844
2023-07-02,0.42844
2023-07-03,1.6281
2023-07-04,2.22793
2023-07-05,2.05655
2023-07-06,1.71379
2023-07-07,0.68551
2023-07-08,1.28534
2023-07-09,0.7712
2023-07-10,2.485
2023-07-11,1.79948
2023-07-12,1.37103
2023-07-13,0.51413
2023-07-14,1.88517
2023-07-16,0.85689
2023-07-17,1.54241
2023-07-18,2.14224
2023-07-19,1.45672
2023-07-20,1.88517
2023-07-21,2.74207
2023-07-22,0.59982
2023-07-23,0.51413
2023-07-24,1.28534
2023-07-25,2.57069
2023-07-26,2.31362
2023-07-27,2.74207
2023-07-28,1.71379
2023-07-29,0.59982
2023-07-31,1.71379
2023-08-01,1.37103
2023-08-02,1.11396
2023-08-04,2.31362
2023-08-05,0.51413
2023-08-07,1.54241
2023-08-08,1.28534
2023-08-09,2.22793
2023-08-10,1.37103
2023-08-11,2.65638
2023-08-12,0.51413
2023-08-13,0.59982
2023-08-14,2.31362
2023-08-15,0.51413
2023-08-16,1.28534
2023-08-17,1.71379
2023-08-18,2.39931
2023-08-19,0.42844
2023-08-20,0.51413
2023-08-21,1.11396
2023-08-22,1.88517
2023-08-23,1.54241
2023-08-24,2.31362
2023-08-25,0.51413
2023-08-28,2.14224
2023-08-29,3.3419
2023-08-30,1.97086
2023-08-31,0.59982
2023-09-01,2.31362
2023-09-02,1.02827
2023-09-03,0.85689
2023-09-04,0.94258
2023-09-05,1.79948
2023-09-06,1.88517
2023-09-07,2.31362
2023-09-08,1.45672
2023-09-09,0.42844
2023-09-11,3.42759
2023-09-12,1.88517
2023-09-13,1.97086
2023-09-14,1.28534
2023-09-15,2.22793
2023-09-16,0.51413
2023-09-18,2.05655
2023-09-19,2.39931
2023-09-20,2.31362
2023-09-21,4.88431
2023-09-22,2.57069
2023-09-23,0.7712
2023-09-24,0.59982
2023-09-25,2.31362
2023-09-26,1.71379
2023-09-27,0.7712
2023-10-04,1.45672
2023-10-05,4.02742
2023-10-06,4.45586
2023-10-07,1.19965
2023-10-08,1.28534
2023-10-09,1.19965
2023-10-10,4.71293
2023-10-11,3.51328
2023-10-12,3.59897
2023-10-13,1.88517
2023-10-14,0.59982
2023-10-15,0.42844
2023-10-16,4.71293
2023-10-17,4.88431
