date,재택알바
2020-08-15,23.0535
2020-08-16,24.01043
2020-08-17,35.18921
2020-08-18,47.89038
2020-08-19,45.75902
2020-08-20,50.54371
2020-08-21,46.107
2020-08-22,30.49151
2020-08-23,35.18921
2020-08-24,56.54632
2020-08-25,52.41409
2020-08-26,53.54501
2020-08-27,57.41626
2020-08-28,60.89604
2020-08-29,41.32231
2020-08-30,45.58503
2020-08-31,62.63592
2020-09-01,66.85515
2020-09-02,53.54501
2020-09-03,54.02348
2020-09-04,54.50195
2020-09-05,35.40669
2020-09-06,46.58547
2020-09-07,63.81035
2020-09-08,56.06785
2020-09-09,56.98129
2020-09-10,53.719
2020-09-11,46.28099
2020-09-12,30.88299
2020-09-13,34.58025
2020-09-14,49.45628
2020-09-15,48.93431
2020-09-16,53.06655
2020-09-17,47.32492
2020-09-18,37.92953
2020-09-19,26.44628
2020-09-20,32.14441
2020-09-21,48.41235
2020-09-22,44.4976
2020-09-23,43.45367
2020-09-24,40.32187
2020-09-25,38.408
2020-09-26,24.40191
2020-09-27,27.83819
2020-09-28,37.01609
2020-09-29,30.53501
2020-09-30,22.22705
2020-10-01,16.61591
2020-10-02,20.87864
2020-10-03,24.01043
2020-10-04,31.44845
2020-10-05,45.15006
2020-10-06,44.19312
2020-10-07,42.62722
2020-10-08,35.66768
2020-10-09,27.27272
2020-10-10,24.35841
2020-10-11,29.36059
2020-10-12,41.06133
2020-10-13,42.01826
2020-10-14,43.49717
2020-10-15,38.97346
2020-10-16,32.79686
2020-10-17,29.31709
2020-10-18,33.31883
2020-10-19,49.1518
2020-10-20,45.80252
2020-10-21,46.107
2020-10-22,42.23575
2020-10-23,37.66855
2020-10-24,25.48934
2020-10-25,29.88255
2020-10-26,49.76076
2020-10-27,45.67203
2020-10-28,45.19356
2020-10-29,41.62679
2020-10-30,36.14615
2020-10-31,26.27229
2020-11-01,34.27577
2020-11-02,44.75859
2020-11-03,42.62722
2020-11-04,43.36668
2020-11-05,43.27968
2020-11-06,35.84167
2020-11-07,27.31622
2020-11-08,29.53458
2020-11-09,47.6294
2020-11-10,47.32492
2020-11-11,44.01913
2020-11-12,45.88951
2020-11-13,38.19051
2020-11-14,26.35928
2020-11-15,33.18834
2020-11-16,48.62983
2020-11-17,51.50065
2020-11-18,49.58677
2020-11-19,46.71596
2020-11-20,41.27881
2020-11-21,28.44715
2020-11-22,34.14528
2020-11-23,47.10743
2020-11-24,46.19399
2020-11-25,48.97781
2020-11-26,50.89169
2020-11-27,43.23618
2020-11-28,32.57938
2020-11-29,37.14658
2020-11-30,54.93692
2020-12-01,54.98042
2020-12-02,50.54371
2020-12-03,49.49978
2020-12-04,50.97868
2020-12-05,34.97172
2020-12-06,46.71596
2020-12-07,66.33318
2020-12-08,61.72248
2020-12-09,60.76555
2020-12-10,58.50369
2020-12-11,57.32927
2020-12-12,45.01957
2020-12-13,47.6294
2020-12-14,75.55458
2020-12-15,69.94345
2020-12-16,70.59591
2020-12-17,58.54719
2020-12-18,49.67377
2020-12-19,41.62679
2020-12-20,46.71596
2020-12-21,65.33275
2020-12-22,56.76381
2020-12-23,57.06829
2020-12-24,41.4528
2020-12-25,38.01652
2020-12-26,41.53979
2020-12-27,48.02087
2020-12-28,74.94562
2020-12-29,65.02827
2020-12-30,63.33188
2020-12-31,50.28273
2021-01-01,43.19269
2021-01-02,53.41452
2021-01-03,57.11178
2021-01-04,77.16398
2021-01-05,68.63853
2021-01-06,66.81165
2021-01-07,58.76468
2021-01-08,51.97912
2021-01-09,44.84558
2021-01-10,50.7612
2021-01-11,65.94171
2021-01-12,62.24445
2021-01-13,63.37538
2021-01-14,56.24184
2021-01-15,48.89082
2021-01-16,40.27838
2021-01-17,45.71552
2021-01-18,63.85384
2021-01-19,61.63549
2021-01-20,63.24488
2021-01-21,57.37277
2021-01-22,54.28447
2021-01-23,39.9304
2021-01-24,42.40974
2021-01-25,63.76685
2021-01-26,60.41757
2021-01-27,57.41626
2021-01-28,55.54588
2021-01-29,48.10787
2021-01-30,38.01652
2021-01-31,45.97651
2021-02-01,63.63636
2021-02-02,56.8508
2021-02-03,55.2849
2021-02-04,50.10874
2021-02-05,40.10439
2021-02-06,34.58025
2021-02-07,36.71161
2021-02-08,50.06524
2021-02-09,42.9317
2021-02-10,35.84167
2021-02-11,24.01043
2021-02-12,24.31491
2021-02-13,30.44802
2021-02-14,33.92779
2021-02-15,53.67551
2021-02-16,51.28316
2021-02-17,47.97738
2021-02-18,43.58416
2021-02-19,44.32361
2021-02-20,27.09873
2021-02-21,33.97129
2021-02-22,46.71596
2021-02-23,46.80295
2021-02-24,45.28055
2021-02-25,42.49673
2021-02-26,38.49499
2021-02-27,28.88212
2021-02-28,31.01348
2021-03-01,41.71378
2021-03-02,47.49891
2021-03-03,44.41061
2021-03-04,44.01913
2021-03-05,37.36407
2021-03-06,27.40321
2021-03-07,31.83993
2021-03-08,46.0635
2021-03-09,45.36755
2021-03-10,43.84515
2021-03-11,47.32492
2021-03-12,36.23314
2021-03-13,27.88168
2021-03-14,30.92648
2021-03-15,44.75859
2021-03-16,49.06481
2021-03-17,43.80165
2021-03-18,41.10482
2021-03-19,34.18877
2021-03-20,25.31535
2021-03-21,29.62157
2021-03-22,48.36885
2021-03-23,42.45324
2021-03-24,46.02
2021-03-25,39.45193
2021-03-26,33.14484
2021-03-27,25.57633
2021-03-28,31.49195
2021-03-29,46.0635
2021-03-30,45.84602
2021-03-31,45.32405
2021-04-01,42.88821
2021-04-02,33.7538
2021-04-03,26.62026
2021-04-04,30.6655
2021-04-05,45.84602
2021-04-06,40.19138
2021-04-07,35.14571
2021-04-08,38.53849
2021-04-09,34.27577
2021-04-10,22.53153
2021-04-11,27.6642
2021-04-12,47.49891
2021-04-13,47.28142
2021-04-14,47.23792
2021-04-15,41.06133
2021-04-16,36.01565
2021-04-17,26.92474
2021-04-18,29.44758
2021-04-19,41.36581
2021-04-20,42.9752
2021-04-21,42.36624
2021-04-22,41.27881
2021-04-23,37.88603
2021-04-24,24.88038
2021-04-25,28.57764
2021-04-26,40.97433
2021-04-27,44.80208
2021-04-28,41.06133
2021-04-29,35.2327
2021-04-30,33.05785
2021-05-01,24.83688
2021-05-02,25.92431
2021-05-03,39.49543
2021-05-04,35.10221
2021-05-05,27.35972
2021-05-06,36.71161
2021-05-07,30.622
2021-05-08,25.57633
2021-05-09,28.01217
2021-05-10,45.97651
2021-05-11,46.54197
2021-05-12,39.01696
2021-05-13,42.23575
2021-05-14,32.66637
2021-05-15,26.70726
2021-05-16,26.35928
2021-05-17,40.27838
2021-05-18,39.8869
2021-05-19,31.79643
2021-05-20,40.23488
2021-05-21,35.62418
2021-05-22,27.05524
2021-05-23,29.88255
2021-05-24,44.41061
2021-05-25,47.23792
2021-05-26,44.01913
2021-05-27,39.8869
2021-05-28,32.66637
2021-05-29,24.09743
2021-05-30,27.14223
2021-05-31,46.62896
2021-06-01,43.14919
2021-06-02,39.32144
2021-06-03,35.2327
2021-06-04,28.66463
2021-06-05,20.70465
2021-06-06,23.18399
2021-06-07,36.62461
2021-06-08,37.66855
2021-06-09,34.49325
2021-06-10,31.27446
2021-06-11,28.14267
2021-06-12,19.61722
2021-06-13,22.61852
2021-06-14,33.31883
2021-06-15,36.53762
2021-06-16,39.71291
2021-06-17,33.49282
2021-06-18,30.40452
2021-06-19,22.92301
2021-06-20,27.35972
2021-06-21,37.23357
2021-06-22,36.75511
2021-06-23,35.97216
2021-06-24,37.23357
2021-06-25,31.40495
2021-06-26,22.9665
2021-06-27,23.66246
2021-06-28,38.49499
2021-06-29,37.40756
2021-06-30,34.18877
2021-07-01,34.14528
2021-07-02,27.5772
2021-07-03,21.70508
2021-07-04,25.61983
2021-07-05,37.84254
2021-07-06,35.3632
2021-07-07,38.23401
2021-07-08,32.62287
2021-07-09,33.7973
2021-07-10,22.92301
2021-07-11,25.48934
2021-07-12,40.58286
2021-07-13,43.67116
2021-07-14,39.53892
2021-07-15,39.45193
2021-07-16,33.8408
2021-07-17,26.40278
2021-07-18,26.96824
2021-07-19,42.10526
2021-07-20,43.67116
2021-07-21,40.84384
2021-07-22,43.0187
2021-07-23,36.27664
2021-07-24,28.18616
2021-07-25,27.6642
2021-07-26,42.06176
2021-07-27,42.23575
2021-07-28,40.14789
2021-07-29,36.62461
2021-07-30,31.49195
2021-07-31,24.96737
2021-08-01,27.6642
2021-08-02,35.3197
2021-08-03,33.18834
2021-08-04,34.05828
2021-08-05,37.10308
2021-08-06,31.88342
2021-08-07,25.31535
2021-08-08,30.57851
2021-08-09,40.23488
2021-08-10,41.88777
2021-08-11,43.49717
2021-08-12,39.66942
2021-08-13,36.58112
2021-08-14,28.70813
2021-08-15,28.57764
2021-08-16,36.97259
2021-08-17,47.75989
2021-08-18,46.23749
2021-08-19,43.23618
2021-08-20,38.19051
2021-08-21,26.79425
2021-08-22,35.18921
2021-08-23,46.02
2021-08-24,41.36581
2021-08-25,45.15006
2021-08-26,42.49673
2021-08-27,38.3645
2021-08-28,24.83688
2021-08-29,27.14223
2021-08-30,43.0622
2021-08-31,42.88821
2021-09-01,39.79991
2021-09-02,40.93083
2021-09-03,33.66681
2021-09-04,20.92214
2021-09-05,25.53284
2021-09-06,34.75424
2021-09-07,33.97129
2021-09-08,36.18964
2021-09-09,30.57851
2021-09-10,26.53327
2021-09-11,20.18268
2021-09-12,24.66289
2021-09-13,34.58025
2021-09-14,39.27794
2021-09-15,31.49195
2021-09-16,30.83949
2021-09-17,21.22662
2021-09-18,16.26794
2021-09-19,14.65854
2021-09-20,15.87646
2021-09-21,16.22444
2021-09-22,20.79164
2021-09-23,34.58025
2021-09-24,32.14441
2021-09-25,26.18529
2021-09-26,29.83906
2021-09-27,46.80295
2021-09-28,43.0187
2021-09-29,37.27707
2021-09-30,37.79904
2021-10-01,30.92648
2021-10-02,22.18355
2021-10-03,24.27142
2021-10-04,32.57938
2021-10-05,39.14745
2021-10-06,42.27925
2021-10-07,35.3197
2021-10-08,33.31883
2021-10-09,23.79295
2021-10-10,27.70769
2021-10-11,32.66637
2021-10-12,41.14832
2021-10-13,41.58329
2021-10-14,40.10439
2021-10-15,33.92779
2021-10-16,22.09656
2021-10-17,24.5759
2021-10-18,35.71117
2021-10-19,36.36363
2021-10-20,36.49412
2021-10-21,35.66768
2021-10-22,31.05698
2021-10-23,22.74902
2021-10-24,29.96955
2021-10-25,41.36581
2021-10-26,39.8869
2021-10-27,39.9304
2021-10-28,38.321
2021-10-29,31.18747
2021-10-30,23.96694
2021-10-31,28.14267
2021-11-01,45.23705
2021-11-02,42.32274
2021-11-03,41.58329
2021-11-04,34.62374
2021-11-05,32.14441
2021-11-06,21.66159
2021-11-07,28.22966
2021-11-08,44.10613
2021-11-09,39.32144
2021-11-10,43.67116
2021-11-11,39.36494
2021-11-12,34.75424
2021-11-13,22.83601
2021-11-14,29.96955
2021-11-15,42.75772
2021-11-16,44.93257
2021-11-17,40.23488
2021-11-18,36.75511
2021-11-19,36.53762
2021-11-20,22.66202
2021-11-21,31.97042
2021-11-22,45.36755
2021-11-23,42.27925
2021-11-24,42.40974
2021-11-25,40.40887
2021-11-26,36.8421
2021-11-27,23.74945
2021-11-28,30.96998
2021-11-29,47.97738
2021-11-30,49.06481
2021-12-01,46.54197
2021-12-02,45.97651
2021-12-03,36.8856
2021-12-04,28.22966
2021-12-05,31.62244
2021-12-06,52.10961
2021-12-07,46.62896
2021-12-08,45.71552
2021-12-09,41.58329
2021-12-10,36.01565
2021-12-11,30.57851
2021-12-12,32.57938
2021-12-13,48.62983
2021-12-14,49.49978
2021-12-15,44.01913
2021-12-16,41.71378
2021-12-17,35.58068
2021-12-18,23.87994
2021-12-19,30.6655
2021-12-20,48.41235
2021-12-21,49.02131
2021-12-22,42.10526
2021-12-23,35.66768
2021-12-24,26.57677
2021-12-25,20.83514
2021-12-26,28.01217
2021-12-27,45.06307
2021-12-28,43.58416
2021-12-29,39.14745
2021-12-30,36.23314
2021-12-31,27.35972
2022-01-01,25.48934
2022-01-02,35.40669
2022-01-03,51.93562
2022-01-04,49.58677
2022-01-05,45.54153
2022-01-06,45.67203
2022-01-07,41.58329
2022-01-08,31.62244
2022-01-09,37.53806
2022-01-10,54.06698
2022-01-11,48.97781
2022-01-12,51.32666
2022-01-13,48.84732
2022-01-14,40.88734
2022-01-15,28.09917
2022-01-16,34.71074
2022-01-17,47.80339
2022-01-18,44.45411
2022-01-19,48.45585
2022-01-20,47.15093
2022-01-21,44.23662
2022-01-22,35.2327
2022-01-23,35.10221
2022-01-24,49.1083
2022-01-25,50.7177
2022-01-26,45.23705
2022-01-27,44.4976
2022-01-28,33.18834
2022-01-29,26.22879
2022-01-30,23.66246
2022-01-31,20.96563
2022-02-01,21.4441
2022-02-02,32.31839
2022-02-03,42.67072
2022-02-04,41.58329
2022-02-05,32.66637
2022-02-06,39.23444
2022-02-07,48.28186
2022-02-08,46.88995
2022-02-09,45.23705
2022-02-10,42.19225
2022-02-11,36.14615
2022-02-12,28.01217
2022-02-13,30.53501
2022-02-14,47.5859
2022-02-15,45.93301
2022-02-16,46.54197
2022-02-17,42.75772
2022-02-18,35.10221
2022-02-19,31.66594
2022-02-20,35.05872
2022-02-21,48.06437
2022-02-22,52.2836
2022-02-23,48.10787
2022-02-24,42.45324
2022-02-25,41.4528
2022-02-26,32.70987
2022-02-27,32.62287
2022-02-28,43.32318
2022-03-01,40.58286
2022-03-02,47.49891
2022-03-03,41.14832
2022-03-04,35.45019
2022-03-05,25.70682
2022-03-06,31.88342
2022-03-07,40.80034
2022-03-08,37.66855
2022-03-09,28.49064
2022-03-10,39.01696
2022-03-11,37.58155
2022-03-12,28.53414
2022-03-13,34.27577
2022-03-14,47.36842
2022-03-15,47.10743
2022-03-16,47.6294
2022-03-17,42.01826
2022-03-18,39.66942
2022-03-19,29.75206
2022-03-20,33.66681
2022-03-21,49.1518
2022-03-22,45.49804
2022-03-23,41.93127
2022-03-24,40.49586
2022-03-25,36.62461
2022-03-26,25.57633
2022-03-27,28.36015
2022-03-28,46.02
2022-03-29,40.01739
2022-03-30,41.80078
2022-03-31,36.40713
2022-04-01,30.49151
2022-04-02,23.83645
2022-04-03,24.4889
2022-04-04,37.45106
2022-04-05,38.66898
2022-04-06,36.14615
2022-04-07,37.49456
2022-04-08,33.53632
2022-04-09,18.09482
2022-04-10,22.9665
2022-04-11,38.92996
2022-04-12,39.79991
2022-04-13,38.321
2022-04-14,40.19138
2022-04-15,32.62287
2022-04-16,20.18268
2022-04-17,26.44628
2022-04-18,42.62722
2022-04-19,40.32187
2022-04-20,37.23357
2022-04-21,40.10439
2022-04-22,33.92779
2022-04-23,21.66159
2022-04-24,26.66376
2022-04-25,41.19182
2022-04-26,42.71422
2022-04-27,40.49586
2022-04-28,34.53675
2022-04-29,28.44715
2022-04-30,20.79164
2022-05-01,25.96781
2022-05-02,38.79947
2022-05-03,37.36407
2022-05-04,30.05654
2022-05-05,21.83558
2022-05-06,27.6642
2022-05-07,20.92214
2022-05-08,22.79251
2022-05-09,40.93083
2022-05-10,42.62722
2022-05-11,39.45193
2022-05-12,36.53762
2022-05-13,33.62331
2022-05-14,23.40147
2022-05-15,26.96824
2022-05-16,49.1083
2022-05-17,44.32361
2022-05-18,46.0635
2022-05-19,41.53979
2022-05-20,34.49325
2022-05-21,24.01043
2022-05-22,28.40365
2022-05-23,45.67203
2022-05-24,43.75815
2022-05-25,42.36624
2022-05-26,42.40974
2022-05-27,34.58025
2022-05-28,25.01087
2022-05-29,27.96868
2022-05-30,41.67029
2022-05-31,39.19095
2022-06-01,29.70856
2022-06-02,45.15006
2022-06-03,34.53675
2022-06-04,25.44584
2022-06-05,24.66289
2022-06-06,32.40539
2022-06-07,44.4976
2022-06-08,41.4963
2022-06-09,42.80121
2022-06-10,37.05959
2022-06-11,26.1418
2022-06-12,32.70987
2022-06-13,52.1966
2022-06-14,51.15267
2022-06-15,44.28012
2022-06-16,43.27968
2022-06-17,36.01565
2022-06-18,23.61896
2022-06-19,29.75206
2022-06-20,51.71813
2022-06-21,48.36885
2022-06-22,46.58547
2022-06-23,41.71378
2022-06-24,38.62548
2022-06-25,25.88081
2022-06-26,29.27359
2022-06-27,49.1518
2022-06-28,51.50065
2022-06-29,42.9317
2022-06-30,46.1505
2022-07-01,40.97433
2022-07-02,27.92518
2022-07-03,28.18616
2022-07-04,47.93388
2022-07-05,50.19573
2022-07-06,44.62809
2022-07-07,45.93301
2022-07-08,37.45106
2022-07-09,23.83645
2022-07-10,29.70856
2022-07-11,48.89082
2022-07-12,48.19486
2022-07-13,44.06263
2022-07-14,45.06307
2022-07-15,40.62635
2022-07-16,26.1418
2022-07-17,29.01261
2022-07-18,48.32535
2022-07-19,47.02044
2022-07-20,43.32318
2022-07-21,40.75685
2022-07-22,35.58068
2022-07-23,24.31491
2022-07-24,28.53414
2022-07-25,42.32274
2022-07-26,43.84515
2022-07-27,48.02087
2022-07-28,34.62374
2022-07-29,32.1879
2022-07-30,23.22749
2022-07-31,30.44802
2022-08-01,38.53849
2022-08-02,40.93083
2022-08-03,40.49586
2022-08-04,37.71204
2022-08-05,33.53632
2022-08-06,24.35841
2022-08-07,28.31665
2022-08-08,40.06089
2022-08-09,41.01783
2022-08-10,41.84428
2022-08-11,38.79947
2022-08-12,32.75337
2022-08-13,24.5759
2022-08-14,24.70639
2022-08-15,29.62157
2022-08-16,48.93431
2022-08-17,43.54066
2022-08-18,40.40887
2022-08-19,35.2327
2022-08-20,25.88081
2022-08-21,29.49108
2022-08-22,48.71683
2022-08-23,43.27968
2022-08-24,45.49804
2022-08-25,48.89082
2022-08-26,37.10308
2022-08-27,26.0983
2022-08-28,27.88168
2022-08-29,41.97477
2022-08-30,44.5846
2022-08-31,40.53936
2022-09-01,38.58199
2022-09-02,33.53632
2022-09-03,23.14049
2022-09-04,27.14223
2022-09-05,38.62548
2022-09-06,33.23183
2022-09-07,33.10134
2022-09-08,24.92387
2022-09-09,16.8769
2022-09-10,15.39799
2022-09-11,20.66115
2022-09-12,31.10047
2022-09-13,47.41191
2022-09-14,45.67203
2022-09-15,43.71465
2022-09-16,35.14571
2022-09-17,27.6207
2022-09-18,33.14484
2022-09-19,53.32753
2022-09-20,44.93257
2022-09-21,43.49717
2022-09-22,41.4963
2022-09-23,34.27577
2022-09-24,24.31491
2022-09-25,28.57764
2022-09-26,46.62896
2022-09-27,45.80252
2022-09-28,48.23836
2022-09-29,43.19269
2022-09-30,38.79947
2022-10-01,24.96737
2022-10-02,29.2301
2022-10-03,36.58112
2022-10-04,49.1953
2022-10-05,46.97694
2022-10-06,38.408
2022-10-07,31.70943
2022-10-08,21.57459
2022-10-09,24.70639
2022-10-10,37.14658
2022-10-11,52.02261
2022-10-12,49.76076
2022-10-13,45.19356
2022-10-14,36.01565
2022-10-15,24.5759
2022-10-16,29.70856
2022-10-17,46.54197
2022-10-18,45.54153
2022-10-19,42.75772
2022-10-20,39.9739
2022-10-21,38.23401
2022-10-22,23.18399
2022-10-23,28.57764
2022-10-24,49.93475
2022-10-25,48.97781
2022-10-26,46.19399
2022-10-27,44.23662
2022-10-28,32.2314
2022-10-29,24.4889
2022-10-30,23.18399
2022-10-31,38.66898
2022-11-01,45.36755
2022-11-02,42.71422
2022-11-03,43.54066
2022-11-04,37.49456
2022-11-05,27.05524
2022-11-06,33.10134
2022-11-07,49.1953
2022-11-08,50.84819
2022-11-09,44.84558
2022-11-10,44.23662
2022-11-11,40.06089
2022-11-12,27.75119
2022-11-13,31.40495
2022-11-14,51.15267
2022-11-15,48.49934
2022-11-16,51.58764
2022-11-17,48.84732
2022-11-18,38.84297
2022-11-19,26.66376
2022-11-20,32.40539
2022-11-21,52.1966
2022-11-22,49.45628
2022-11-23,48.76033
2022-11-24,43.14919
2022-11-25,39.10395
2022-11-26,26.22879
2022-11-27,32.97085
2022-11-28,51.58764
2022-11-29,52.15311
2022-11-30,46.0635
2022-12-01,44.14963
2022-12-02,38.3645
2022-12-03,20.00869
2022-12-04,29.92605
2022-12-05,47.02044
2022-12-06,46.84645
2022-12-07,47.23792
2022-12-08,45.84602
2022-12-09,41.10482
2022-12-10,27.70769
2022-12-11,33.01435
2022-12-12,54.84993
2022-12-13,51.76163
2022-12-14,50.02174
2022-12-15,49.54327
2022-12-16,43.41017
2022-12-17,36.23314
2022-12-18,47.06394
2022-12-19,63.94084
2022-12-20,63.0709
2022-12-21,64.11483
2022-12-22,57.72074
2022-12-23,52.63157
2022-12-24,36.66811
2022-12-25,47.45541
2022-12-26,69.76946
2022-12-27,65.46324
2022-12-28,67.85558
2022-12-29,81.68769
2022-12-30,62.46193
2022-12-31,43.27968
2023-01-01,59.50413
2023-01-02,89.29969
2023-01-03,78.94736
2023-01-04,78.51239
2023-01-05,72.55328
2023-01-06,60.54806
2023-01-07,48.89082
2023-01-08,64.07133
2023-01-09,75.07612
2023-01-10,74.81513
2023-01-11,69.85645
2023-01-12,67.02914
2023-01-13,60.93953
2023-01-14,43.32318
2023-01-15,51.50065
2023-01-16,69.94345
2023-01-17,71.20487
2023-01-18,63.59286
2023-01-19,54.15397
2023-01-20,40.62635
2023-01-21,28.49064
2023-01-22,30.18703
2023-01-23,36.66811
2023-01-24,53.02305
2023-01-25,76.38103
2023-01-26,75.2501
2023-01-27,61.28751
2023-01-28,45.15006
2023-01-29,49.93475
2023-01-30,75.81557
2023-01-31,71.42235
2023-02-01,68.42105
2023-02-02,66.28969
2023-02-03,54.24097
2023-02-04,39.40843
2023-02-05,49.89125
2023-02-06,68.46454
2023-02-07,64.28882
2023-02-08,58.93866
2023-02-09,56.19834
2023-02-10,52.41409
2023-02-11,38.71248
2023-02-12,46.45498
2023-02-13,66.72466
2023-02-14,58.15571
2023-02-15,55.50239
2023-02-16,54.67594
2023-02-17,47.41191
2023-02-18,41.06133
2023-02-19,44.06263
2023-02-20,66.42018
2023-02-21,69.68247
2023-02-22,63.72335
2023-02-23,57.15528
2023-02-24,51.93562
2023-02-25,39.01696
2023-02-26,44.23662
2023-02-27,61.15702
2023-02-28,58.67768
2023-03-01,53.97999
2023-03-02,63.41887
2023-03-03,53.7625
2023-03-04,38.62548
2023-03-05,50.50021
2023-03-06,69.204
2023-03-07,58.11222
2023-03-08,57.85123
2023-03-09,59.63462
2023-03-10,44.97607
2023-03-11,30.49151
2023-03-12,35.14571
2023-03-13,58.59069
2023-03-14,54.45846
2023-03-15,54.58895
2023-03-16,52.06611
2023-03-17,37.40756
2023-03-18,25.14136
2023-03-19,37.19008
2023-03-20,58.4602
2023-03-21,56.63331
2023-03-22,48.93431
2023-03-23,46.88995
2023-03-24,46.0635
2023-03-25,32.14441
2023-03-26,35.10221
2023-03-27,57.80774
2023-03-28,55.80687
2023-03-29,45.84602
2023-03-30,47.28142
2023-03-31,40.88734
2023-04-01,31.05698
2023-04-02,29.83906
2023-04-03,47.97738
2023-04-04,46.19399
2023-04-05,44.19312
2023-04-06,43.54066
2023-04-07,36.45063
2023-04-08,22.35754
2023-04-09,30.10004
2023-04-10,53.806
2023-04-11,46.28099
2023-04-12,45.49804
2023-04-13,42.9752
2023-04-14,36.49412
2023-04-15,28.36015
2023-04-16,30.88299
2023-04-17,46.71596
2023-04-18,53.50152
2023-04-19,41.4963
2023-04-20,40.97433
2023-04-21,33.23183
2023-04-22,25.96781
2023-04-23,28.18616
2023-04-24,50.80469
2023-04-25,55.2849
2023-04-26,47.41191
2023-04-27,43.97564
2023-04-28,37.71204
2023-04-29,27.5772
2023-04-30,27.44671
2023-05-01,40.19138
2023-05-02,41.88777
2023-05-03,43.58416
2023-05-04,35.92866
2023-05-05,24.61939
2023-05-06,25.09786
2023-05-07,29.49108
2023-05-08,47.49891
2023-05-09,49.67377
2023-05-10,47.28142
2023-05-11,47.28142
2023-05-12,41.32231
2023-05-13,26.18529
2023-05-14,33.7973
2023-05-15,54.06698
2023-05-16,49.1953
2023-05-17,46.1505
2023-05-18,45.62853
2023-05-19,38.97346
2023-05-20,25.35885
2023-05-21,30.88299
2023-05-22,55.19791
2023-05-23,45.10656
2023-05-24,48.89082
2023-05-25,45.58503
2023-05-26,37.71204
2023-05-27,25.88081
2023-05-28,26.83775
2023-05-29,38.19051
