date,카드사
2023-05-29,6.57557
2023-05-30,12.55337
2023-05-31,14.00512
2023-06-01,13.23654
2023-06-02,12.21178
2023-06-03,3.92826
2023-06-04,5.46541
2023-06-05,10.93082
2023-06-06,3.67207
2023-06-07,13.57813
2023-06-08,13.49274
2023-06-09,10.41844
2023-06-10,5.12382
2023-06-11,5.29461
2023-06-12,11.01622
2023-06-13,16.14005
2023-06-14,14.17591
2023-06-15,13.32194
2023-06-16,13.23654
2023-06-17,3.58667
2023-06-18,7.08795
2023-06-19,14.09052
2023-06-20,12.29718
2023-06-21,13.49274
2023-06-22,11.78479
2023-06-23,11.10162
2023-06-24,4.26985
2023-06-25,4.18445
2023-06-26,11.78479
2023-06-27,14.94449
2023-06-28,11.35781
2023-06-29,12.55337
2023-06-30,12.80956
2023-07-01,4.86763
2023-07-02,6.23398
2023-07-03,16.31084
2023-07-04,14.77369
2023-07-05,13.66353
2023-07-06,12.46797
2023-07-07,11.01622
2023-07-08,4.18445
2023-07-09,4.18445
2023-07-10,11.27241
2023-07-11,14.4321
2023-07-12,11.78479
2023-07-13,12.21178
2023-07-14,11.87019
2023-07-15,4.44064
2023-07-16,4.78223
2023-07-17,14.34671
2023-07-18,14.09052
2023-07-19,15.20068
2023-07-20,14.77369
2023-07-21,10.41844
2023-07-22,4.35525
2023-07-23,6.14859
2023-07-24,13.23654
2023-07-25,11.5286
2023-07-26,11.614
2023-07-27,14.4321
2023-07-28,10.93082
2023-07-29,5.55081
2023-07-30,5.89239
2023-07-31,12.46797
2023-08-01,13.40734
2023-08-02,12.89496
2023-08-03,12.38257
2023-08-04,10.58923
2023-08-05,5.20922
2023-08-06,5.38001
2023-08-07,12.98035
2023-08-08,12.12638
2023-08-09,10.76003
2023-08-10,11.5286
2023-08-11,10.76003
2023-08-12,3.15969
2023-08-13,4.35525
2023-08-14,11.614
2023-08-15,4.52604
2023-08-16,14.85909
2023-08-17,12.04099
2023-08-18,11.5286
2023-08-19,4.52604
2023-08-20,5.29461
2023-08-21,11.27241
2023-08-22,14.00512
2023-08-23,14.4321
2023-08-24,14.94449
2023-08-25,13.83432
2023-08-26,6.23398
2023-08-27,8.45431
2023-08-28,14.34671
2023-08-29,16.22544
2023-08-30,15.37147
2023-08-31,12.29718
2023-09-01,12.38257
2023-09-02,6.66097
2023-09-03,5.6362
2023-09-04,14.4321
2023-09-05,15.28608
2023-09-06,15.20068
2023-09-07,13.15115
2023-09-08,13.49274
2023-09-09,4.78223
2023-09-10,7.42954
2023-09-11,12.29718
2023-09-12,14.6883
2023-09-13,13.83432
2023-09-14,13.74893
2023-09-15,12.04099
2023-09-16,5.12382
2023-09-17,7.42954
2023-09-18,17.5918
2023-09-19,11.614
2023-09-20,12.12638
2023-09-21,9.90606
2023-09-22,10.33304
2023-09-23,5.12382
2023-09-24,5.46541
2023-09-25,12.29718
2023-09-26,13.06575
2023-09-27,9.56447
2023-09-28,5.29461
2023-09-29,5.97779
2023-09-30,6.57557
2023-10-01,6.57557
2023-10-02,7.68573
2023-10-03,7.25875
2023-10-04,17.5918
2023-10-05,15.28608
2023-10-06,11.78479
2023-10-07,5.46541
2023-10-08,5.12382
2023-10-09,7.77113
2023-10-10,14.77369
2023-10-11,16.48163
2023-10-12,13.32194
2023-10-13,15.71306
2023-10-14,6.49017
2023-10-15,7.77113
2023-10-16,17.5064
2023-10-17,15.79846
2023-10-18,16.82322
2023-10-19,13.74893
2023-10-20,10.16225
2023-10-21,5.7216
2023-10-22,5.46541
2023-10-23,15.54227
2023-10-24,12.04099
2023-10-25,14.09052
2023-10-26,13.15115
2023-10-27,12.98035
2023-10-28,4.52604
2023-10-29,6.49017
2023-10-30,15.20068
2023-10-31,12.72416
2023-11-01,12.72416
2023-11-02,12.98035
2023-11-03,12.29718
2023-11-04,5.38001
2023-11-05,7.08795
2023-11-06,14.5175
2023-11-07,14.4321
2023-11-08,15.11528
2023-11-09,14.17591
2023-11-10,12.12638
2023-11-11,5.55081
2023-11-12,4.86763
2023-11-13,14.34671
2023-11-14,15.11528
2023-11-15,14.4321
2023-11-16,12.55337
2023-11-17,13.15115
2023-11-18,7.25875
2023-11-19,9.39368
2023-11-20,19.21434
2023-11-21,16.48163
2023-11-22,15.71306
2023-11-23,14.94449
2023-11-24,13.57813
2023-11-25,5.20922
2023-11-26,6.31938
2023-11-27,14.77369
2023-11-28,14.00512
2023-11-29,12.80956
2023-11-30,14.26131
2023-12-01,12.89496
2023-12-02,4.44064
2023-12-03,7.34415
2023-12-04,17.5918
2023-12-05,15.02988
2023-12-06,14.4321
2023-12-07,13.06575
2023-12-08,11.5286
2023-12-09,6.83176
2023-12-10,8.36891
2023-12-11,17.5918
2023-12-12,11.95559
2023-12-13,14.26131
2023-12-14,14.09052
2023-12-15,12.04099
2023-12-16,7.85653
2023-12-17,7.42954
2023-12-18,15.28608
2023-12-19,14.6883
2023-12-20,11.6994
2023-12-21,12.38257
2023-12-22,13.91972
2023-12-23,6.40478
2023-12-24,6.83176
2023-12-25,8.6251
2023-12-26,15.02988
2023-12-27,17.67719
2023-12-28,13.49274
2023-12-29,11.10162
2023-12-30,6.40478
2023-12-31,6.91716
2024-01-01,6.83176
2024-01-02,18.44577
2024-01-03,16.82322
2024-01-04,15.79846
2024-01-05,14.5175
2024-01-06,8.02732
2024-01-07,8.19812
2024-01-08,15.45687
2024-01-09,14.94449
2024-01-10,14.5175
2024-01-11,13.66353
2024-01-12,13.74893
2024-01-13,6.74637
2024-01-14,6.91716
2024-01-15,15.96925
2024-01-16,14.4321
2024-01-17,15.54227
2024-01-18,16.05465
2024-01-19,17.33561
2024-01-20,11.78479
2024-01-21,12.72416
2024-01-22,23.3134
2024-01-23,21.00768
2024-01-24,24.93595
2024-01-25,18.10418
2024-01-26,16.05465
2024-01-27,21.34927
2024-01-28,21.52006
2024-01-29,22.71562
2024-01-30,19.89752
2024-01-31,21.17847
2024-02-01,22.80102
2024-02-02,18.53116
2024-02-03,12.89496
2024-02-04,12.04099
2024-02-05,19.21434
2024-02-06,22.28864
2024-02-07,19.89752
2024-02-08,17.67719
2024-02-09,18.27497
2024-02-10,11.35781
2024-02-11,12.21178
2024-02-12,15.28608
2024-02-13,16.99402
2024-02-14,19.04355
2024-02-15,17.33561
2024-02-16,18.95815
2024-02-17,14.00512
2024-02-18,13.74893
2024-02-19,19.38514
2024-02-20,19.29974
2024-02-21,18.18958
2024-02-22,19.04355
2024-02-23,18.87275
2024-02-24,12.98035
2024-02-25,12.72416
2024-02-26,18.61656
2024-02-27,19.47053
2024-02-28,20.83689
2024-02-29,18.78736
2024-03-01,12.38257
2024-03-02,13.15115
2024-03-03,13.49274
2024-03-04,15.20068
2024-03-05,14.6883
2024-03-06,16.31084
2024-03-07,17.25021
2024-03-08,14.6883
2024-03-09,12.80956
2024-03-10,5.89239
2024-03-11,14.6029
2024-03-12,23.14261
2024-03-13,19.81212
2024-03-14,18.27497
2024-03-15,16.73783
2024-03-16,11.35781
2024-03-17,12.04099
2024-03-18,18.18958
2024-03-19,19.04355
2024-03-20,18.78736
