date,홍콩달러
2020-08-02,12.85909
2020-08-03,20.70793
2020-08-04,21.22093
2020-08-05,24.1621
2020-08-06,23.39261
2020-08-07,26.33378
2020-08-08,14.38098
2020-08-09,13.30369
2020-08-10,22.87961
2020-08-11,25.66689
2020-08-12,24.3502
2020-08-13,22.89671
2020-08-14,27.95827
2020-08-15,20.36593
2020-08-16,17.42476
2020-08-17,22.48632
2020-08-18,29.06976
2020-08-19,24.9829
2020-08-20,23.56361
2020-08-21,25.01709
2020-08-22,14.63748
2020-08-23,13.54309
2020-08-24,34.11422
2020-08-25,32.62653
2020-08-26,30.43775
2020-08-27,29.66826
2020-08-28,26.19699
2020-08-29,15.44117
2020-08-30,15.59507
2020-08-31,30.01025
2020-09-01,33.72093
2020-09-02,31.41244
2020-09-03,28.09507
2020-09-04,29.89056
2020-09-05,16.19357
2020-09-06,15.93707
2020-09-07,26.19699
2020-09-08,28.86456
2020-09-09,23.9911
2020-09-10,24.6922
2020-09-11,25.18809
2020-09-12,15.98837
2020-09-13,15.85157
2020-09-14,25.08549
2020-09-15,24.6922
2020-09-16,25.64979
2020-09-17,23.70041
2020-09-18,26.36798
2020-09-19,15.50957
2020-09-20,15.86867
2020-09-21,27.13748
2020-09-22,24.2989
2020-09-23,24.6067
2020-09-24,22.98221
2020-09-25,21.22093
2020-09-26,14.09028
2020-09-27,15.03077
2020-09-28,26.00889
2020-09-29,22.98221
2020-09-30,16.63816
2020-10-01,15.44117
2020-10-02,14.63748
2020-10-03,16.67236
2020-10-04,19.69904
2020-10-05,30.42065
2020-10-06,25.88919
2020-10-07,26.16279
2020-10-08,24.5383
2020-10-09,18.31395
2020-10-10,16.68946
2020-10-11,17.45896
2020-10-12,34.09712
2020-10-13,25.95759
2020-10-14,38.78248
2020-10-15,28.86456
2020-10-16,25.58139
2020-10-17,15.78317
2020-10-18,15.40697
2020-10-19,25.73529
2020-10-20,29.18946
2020-10-21,29.90766
2020-10-22,27.05198
2020-10-23,28.00957
2020-10-24,16.21067
2020-10-25,15.68057
2020-10-26,23.8885
2020-10-27,29.75376
2020-10-28,30.21545
2020-10-29,28.52257
2020-10-30,24.4015
2020-10-31,14.10738
2020-11-01,15.93707
2020-11-02,27.59917
2020-11-03,27.30848
2020-11-04,27.77017
2020-11-05,33.31053
2020-11-06,27.42818
2020-11-07,16.39876
2020-11-08,17.44186
2020-11-09,38.03009
2020-11-10,31.75444
2020-11-11,31.00205
2020-11-12,29.39466
2020-11-13,25.39329
2020-11-14,15.25307
2020-11-15,14.84268
2020-11-16,29.85636
2020-11-17,27.03488
2020-11-18,24.4357
2020-11-19,26.06019
2020-11-20,26.81258
2020-11-21,16.34746
2020-11-22,15.49247
2020-11-23,30.95075
2020-11-24,29.00136
2020-11-25,30.21545
2020-11-26,27.44528
2020-11-27,28.21477
2020-11-28,15.71477
2020-11-29,15.85157
2020-11-30,27.06908
2020-12-01,28.00957
2020-12-02,29.24076
2020-12-03,29.42886
2020-12-04,33.05403
2020-12-05,18.43365
2020-12-06,17.49316
2020-12-07,30.91655
2020-12-08,32.21614
2020-12-09,32.72913
2020-12-10,31.20725
2020-12-11,30.95075
2020-12-12,15.85157
2020-12-13,16.82626
2020-12-14,26.88098
2020-12-15,27.66757
2020-12-16,28.48837
2020-12-17,31.58344
2020-12-18,31.39534
2020-12-19,18.48495
2020-12-20,20.40013
2020-12-21,34.86662
2020-12-22,33.29343
2020-12-23,31.85704
2020-12-24,28.07797
2020-12-25,16.53556
2020-12-26,17.88645
2020-12-27,17.93775
2020-12-28,36.01231
2020-12-29,33.92612
2020-12-30,36.02941
2020-12-31,30.01025
2021-01-01,23.974
2021-01-02,20.14363
2021-01-03,21.54582
2021-01-04,42.51025
2021-01-05,38.90218
2021-01-06,35.72161
2021-01-07,35.58481
2021-01-08,39.99658
2021-01-09,24.1792
2021-01-10,22.89671
2021-01-11,43.00615
2021-01-12,37.63679
2021-01-13,37.82489
2021-01-14,38.25239
2021-01-15,37.2777
2021-01-16,19.63064
2021-01-17,17.80095
2021-01-18,38.88508
2021-01-19,40.18467
2021-01-20,42.20246
2021-01-21,39.65458
2021-01-22,37.3119
2021-01-23,20.16073
2021-01-24,18.91244
2021-01-25,46.58002
2021-01-26,39.67168
2021-01-27,35.27701
2021-01-28,41.56976
2021-01-29,36.4056
2021-01-30,23.03351
2021-01-31,20.19493
2021-02-01,31.60054
2021-02-02,35.60191
2021-02-03,34.52462
2021-02-04,35.75581
2021-02-05,36.8673
2021-02-06,18.87824
2021-02-07,18.12585
2021-02-08,32.95143
2021-02-09,32.91723
2021-02-10,34.95212
2021-02-11,22.46922
2021-02-12,16.98016
2021-02-13,15.69767
2021-02-14,16.60396
2021-02-15,26.50478
2021-02-16,32.83173
2021-02-17,30.35225
2021-02-18,26.81258
2021-02-19,23.11901
2021-02-20,13.30369
2021-02-21,12.0041
2021-02-22,24.7264
2021-02-23,23.35841
2021-02-24,24.2818
2021-02-25,24.5896
2021-02-26,26.72708
2021-02-27,12.85909
2021-02-28,13.37209
2021-03-01,18.10875
2021-03-02,24.4357
2021-03-03,24.0082
2021-03-04,21.51162
2021-03-05,21.03283
2021-03-06,11.14911
2021-03-07,9.93502
2021-03-08,21.54582
2021-03-09,24.8461
2021-03-10,23.06771
2021-03-11,22.36662
2021-03-12,22.11012
2021-03-13,10.25991
2021-03-14,8.99452
2021-03-15,18.24555
2021-03-16,17.21956
2021-03-17,17.54445
2021-03-18,18.22845
2021-03-19,18.00615
2021-03-20,9.49042
2021-03-21,9.30232
2021-03-22,17.06566
2021-03-23,17.25376
2021-03-24,17.01436
2021-03-25,16.74076
2021-03-26,15.74897
2021-03-27,9.55882
2021-03-28,19.51094
2021-03-29,16.70656
2021-03-30,17.03146
2021-03-31,16.86046
2021-04-01,14.74008
2021-04-02,13.56019
2021-04-03,8.15663
2021-04-04,7.93433
2021-04-05,12.4658
2021-04-06,15.52667
2021-04-07,15.83447
2021-04-08,16.45006
2021-04-09,14.96238
2021-04-10,6.94254
2021-04-11,7.19904
2021-04-12,17.06566
2021-04-13,13.30369
2021-04-14,14.62038
2021-04-15,14.48358
2021-04-16,17.54445
2021-04-17,9.01162
2021-04-18,8.61833
2021-04-19,14.51778
2021-04-20,14.99658
2021-04-21,15.30437
2021-04-22,13.90218
2021-04-23,12.99589
2021-04-24,8.49863
2021-04-25,7.81463
2021-04-26,13.90218
2021-04-27,14.05608
2021-04-28,13.78248
2021-04-29,13.54309
2021-04-30,13.78248
2021-05-01,7.76333
2021-05-02,7.16484
2021-05-03,12.4487
2021-05-04,12.96169
2021-05-05,9.14842
2021-05-06,12.2606
2021-05-07,12.84199
2021-05-08,7.43844
2021-05-09,8.05403
2021-05-10,12.89329
2021-05-11,13.79958
2021-05-12,13.01299
2021-05-13,12.63679
2021-05-14,12.77359
2021-05-15,7.37004
2021-05-16,6.92544
2021-05-17,17.42476
2021-05-18,15.45827
2021-05-19,8.66963
2021-05-20,13.47469
2021-05-21,12.79069
2021-05-22,6.72024
2021-05-23,6.00205
2021-05-24,13.93638
2021-05-25,14.94528
2021-05-26,13.74829
2021-05-27,13.56019
2021-05-28,12.80779
2021-05-29,8.32763
2021-05-30,7.38714
2021-05-31,13.56019
2021-06-01,13.85088
2021-06-02,12.82489
2021-06-03,13.73119
2021-06-04,11.987
2021-06-05,7.11354
2021-06-06,6.49794
2021-06-07,16.12517
2021-06-08,13.76538
2021-06-09,12.2093
2021-06-10,12.2264
2021-06-11,12.0896
2021-06-12,6.77154
2021-06-13,6.53214
2021-06-14,10.92681
2021-06-15,11.6279
2021-06-16,12.1409
2021-06-17,14.31258
2021-06-18,13.11559
2021-06-19,7.52393
2021-06-20,6.24145
2021-06-21,15.37277
2021-06-22,13.06429
2021-06-23,12.70519
2021-06-24,13.06429
2021-06-25,11.14911
2021-06-26,6.92544
2021-06-27,6.72024
2021-06-28,11.8331
2021-06-29,11.8844
2021-06-30,11.816
2021-07-01,11.3885
2021-07-02,12.4487
2021-07-03,7.90013
2021-07-04,6.92544
2021-07-05,13.14979
2021-07-06,12.75649
2021-07-07,13.54309
2021-07-08,14.89398
2021-07-09,13.26949
2021-07-10,7.59233
2021-07-11,6.42954
2021-07-12,13.42339
2021-07-13,13.25239
2021-07-14,14.58618
2021-07-15,13.52599
2021-07-16,12.2093
2021-07-17,6.72024
2021-07-18,6.94254
2021-07-19,13.23529
2021-07-20,13.66279
2021-07-21,14.12448
2021-07-22,12.3119
2021-07-23,11.8673
2021-07-24,6.01915
2021-07-25,6.29274
2021-07-26,13.78248
2021-07-27,17.28796
2021-07-28,15.40697
2021-07-29,15.80027
2021-07-30,14.39808
2021-07-31,7.69493
2021-08-01,7.33584
2021-08-02,12.97879
2021-08-03,14.94528
2021-08-04,14.00478
2021-08-05,13.23529
2021-08-06,12.65389
2021-08-07,7.93433
2021-08-08,6.77154
2021-08-09,14.62038
2021-08-10,13.91928
2021-08-11,14.89398
2021-08-12,14.10738
2021-08-13,14.70588
2021-08-14,9.61012
2021-08-15,8.66963
2021-08-16,11.3543
2021-08-17,17.51025
2021-08-18,15.71477
2021-08-19,15.09917
2021-08-20,16.05677
2021-08-21,10.27701
2021-08-22,7.95143
2021-08-23,16.14227
2021-08-24,15.49247
2021-08-25,15.44117
2021-08-26,14.58618
2021-08-27,13.50889
2021-08-28,7.35294
2021-08-29,7.45554
2021-08-30,12.53419
2021-08-31,14.32968
2021-09-01,15.42407
2021-09-02,13.47469
2021-09-03,12.0725
2021-09-04,6.80574
2021-09-05,7.02804
2021-09-06,12.4829
2021-09-07,12.61969
2021-09-08,15.23597
2021-09-09,12.96169
2021-09-10,11.23461
2021-09-11,6.78864
2021-09-12,6.56634
2021-09-13,12.1751
2021-09-14,12.70519
2021-09-15,12.1751
2021-09-16,13.76538
2021-09-17,13.59439
2021-09-18,7.67783
2021-09-19,6.36114
2021-09-20,11.2859
2021-09-21,11.9699
2021-09-22,10.48221
2021-09-23,19.47674
2021-09-24,16.41586
2021-09-25,8.12243
2021-09-26,8.27633
2021-09-27,16.03967
2021-09-28,15.88577
2021-09-29,14.44938
2021-09-30,14.50068
2021-10-01,13.47469
2021-10-02,7.78043
2021-10-03,8.13953
2021-10-04,12.3461
2021-10-05,14.29548
2021-10-06,22.84541
2021-10-07,15.28727
2021-10-08,13.33789
2021-10-09,7.66073
2021-10-10,8.43023
2021-10-11,10.84131
2021-10-12,14.94528
2021-10-13,13.28659
2021-10-14,12.58549
2021-10-15,14.14158
2021-10-16,8.32763
2021-10-17,7.14774
2021-10-18,14.32968
2021-10-19,13.91928
2021-10-20,13.78248
2021-10-21,12.61969
2021-10-22,11.8502
2021-10-23,7.19904
2021-10-24,8.80642
2021-10-25,12.97879
2021-10-26,14.19288
2021-10-27,13.79958
2021-10-28,14.26128
2021-10-29,11.5766
2021-10-30,6.70314
2021-10-31,7.48974
2021-11-01,13.67989
2021-11-02,13.54309
2021-11-03,13.04719
2021-11-04,13.04719
2021-11-05,11.9186
2021-11-06,7.69493
2021-11-07,7.55813
2021-11-08,12.77359
2021-11-09,14.77428
2021-11-10,12.0383
2021-11-11,12.91039
2021-11-12,13.67989
2021-11-13,10.27701
2021-11-14,7.14774
2021-11-15,13.35499
2021-11-16,12.4487
2021-11-17,12.1922
2021-11-18,10.63611
2021-11-19,11.3372
2021-11-20,7.23324
2021-11-21,6.58344
2021-11-22,11.5766
2021-11-23,11.7476
2021-11-24,12.68809
2021-11-25,12.3803
2021-11-26,12.1922
2021-11-27,7.19904
2021-11-28,6.82284
2021-11-29,13.30369
2021-11-30,11.474
2021-12-01,11.16621
2021-12-02,12.2777
2021-12-03,11.5082
2021-12-04,6.77154
2021-12-05,8.24213
2021-12-06,13.86798
2021-12-07,12.3632
2021-12-08,11.474
2021-12-09,11.987
2021-12-10,10.92681
2021-12-11,5.98495
2021-12-12,6.25854
2021-12-13,12.2435
2021-12-14,10.72161
2021-12-15,11.3201
2021-12-16,11.16621
2021-12-17,11.02941
2021-12-18,6.39534
2021-12-19,5.64295
2021-12-20,12.2264
2021-12-21,13.59439
2021-12-22,10.87551
2021-12-23,11.21751
2021-12-24,10.02051
2021-12-25,8.27633
2021-12-26,5.95075
2021-12-27,9.91792
2021-12-28,11.16621
2021-12-29,10.67031
2021-12-30,11.20041
2021-12-31,10.15731
2022-01-01,7.60943
2022-01-02,6.72024
2022-01-03,12.0383
2022-01-04,11.9186
2022-01-05,14.75718
2022-01-06,14.44938
2022-01-07,13.16689
2022-01-08,9.93502
2022-01-09,7.79753
2022-01-10,13.61149
2022-01-11,12.0212
2022-01-12,11.5937
2022-01-13,11.3885
2022-01-14,11.3372
2022-01-15,7.31874
2022-01-16,6.82284
2022-01-17,11.2517
2022-01-18,10.49931
2022-01-19,10.51641
2022-01-20,11.21751
2022-01-21,12.70519
2022-01-22,6.73734
2022-01-23,5.95075
2022-01-24,11.04651
2022-01-25,11.3885
2022-01-26,12.85909
2022-01-27,12.3974
2022-01-28,13.09849
2022-01-29,6.99384
2022-01-30,7.50683
2022-01-31,7.11354
2022-02-01,7.50683
2022-02-02,8.48153
2022-02-03,11.303
2022-02-04,11.4227
2022-02-05,8.61833
2022-02-06,6.75444
2022-02-07,11.21751
2022-02-08,11.9357
2022-02-09,11.4056
2022-02-10,10.99521
2022-02-11,9.95212
2022-02-12,7.18194
2022-02-13,5.69425
2022-02-14,10.72161
2022-02-15,10.72161
2022-02-16,10.20861
2022-02-17,9.84952
2022-02-18,9.57592
2022-02-19,6.05335
2022-02-20,7.25034
2022-02-21,10.68741
2022-02-22,11.23461
2022-02-23,10.70451
2022-02-24,12.0896
2022-02-25,11.16621
2022-02-26,6.77154
2022-02-27,6.39534
2022-02-28,11.8673
2022-03-01,8.48153
2022-03-02,12.0383
2022-03-03,11.6963
2022-03-04,12.96169
2022-03-05,7.57523
2022-03-06,7.11354
2022-03-07,14.38098
2022-03-08,15.56087
2022-03-09,9.90082
2022-03-10,13.37209
2022-03-11,13.66279
2022-03-12,7.95143
2022-03-13,7.72913
2022-03-14,16.00547
2022-03-15,19.01504
2022-03-16,18.07455
2022-03-17,17.39056
2022-03-18,14.44938
2022-03-19,8.39603
2022-03-20,7.67783
2022-03-21,13.35499
2022-03-22,12.53419
2022-03-23,13.20109
2022-03-24,12.2093
2022-03-25,14.05608
2022-03-26,7.37004
2022-03-27,6.83994
2022-03-28,12.2777
2022-03-29,13.30369
2022-03-30,13.56019
2022-03-31,11.816
2022-04-01,11.18331
2022-04-02,7.06224
2022-04-03,7.28454
2022-04-04,12.3803
2022-04-05,10.22571
2022-04-06,11.9186
2022-04-07,10.68741
2022-04-08,10.39671
2022-04-09,6.77154
2022-04-10,6.56634
2022-04-11,12.65389
2022-04-12,11.8673
2022-04-13,12.0383
2022-04-14,12.97879
2022-04-15,10.19151
2022-04-16,6.29274
2022-04-17,6.68604
2022-04-18,12.51709
2022-04-19,13.90218
2022-04-20,11.6963
2022-04-21,13.69699
2022-04-22,11.9528
2022-04-23,6.48084
2022-04-24,6.39534
2022-04-25,13.16689
2022-04-26,14.02188
2022-04-27,15.61217
2022-04-28,16.33036
2022-04-29,15.68057
2022-04-30,7.18194
2022-05-01,7.01094
2022-05-02,11.9186
2022-05-03,12.2777
2022-05-04,11.04651
2022-05-05,8.68673
2022-05-06,13.49179
2022-05-07,6.25854
2022-05-08,6.32694
2022-05-09,12.0896
2022-05-10,13.98768
2022-05-11,12.65389
2022-05-12,16.51846
2022-05-13,13.50889
2022-05-14,6.68604
2022-05-15,6.90834
2022-05-16,12.65389
2022-05-17,12.2435
2022-05-18,12.158
2022-05-19,12.77359
2022-05-20,11.9699
2022-05-21,7.19904
2022-05-22,6.63474
2022-05-23,12.4658
2022-05-24,12.96169
2022-05-25,12.3803
2022-05-26,12.65389
2022-05-27,12.2777
2022-05-28,6.92544
2022-05-29,6.87414
2022-05-30,13.04719
2022-05-31,12.2948
2022-06-01,11.6108
2022-06-02,12.0383
2022-06-03,10.03761
2022-06-04,6.39534
2022-06-05,6.49794
2022-06-06,7.72913
2022-06-07,13.45759
2022-06-08,13.76538
2022-06-09,12.158
2022-06-10,11.8502
2022-06-11,7.40424
2022-06-12,7.57523
2022-06-13,13.86798
2022-06-14,14.92818
2022-06-15,13.59439
2022-06-16,15.40697
2022-06-17,14.32968
2022-06-18,8.07113
2022-06-19,8.46443
2022-06-20,14.17578
2022-06-21,13.52599
2022-06-22,16.19357
2022-06-23,15.73187
2022-06-24,14.72298
2022-06-25,7.50683
2022-06-26,7.35294
2022-06-27,14.20998
2022-06-28,12.94459
2022-06-29,12.3632
2022-06-30,16.53556
2022-07-01,12.80779
2022-07-02,8.29343
2022-07-03,6.83994
2022-07-04,12.91039
2022-07-05,13.59439
2022-07-06,15.68057
2022-07-07,13.26949
2022-07-08,11.6963
2022-07-09,8.12243
2022-07-10,9.55882
2022-07-11,13.61149
2022-07-12,14.36388
2022-07-13,14.02188
2022-07-14,14.02188
2022-07-15,15.38987
2022-07-16,7.86593
2022-07-17,8.58413
2022-07-18,15.27017
2022-07-19,13.74829
2022-07-20,12.87619
2022-07-21,11.6621
2022-07-22,10.61901
2022-07-23,7.54103
2022-07-24,8.07113
2022-07-25,11.5937
2022-07-26,12.2264
2022-07-27,14.00478
2022-07-28,12.94459
2022-07-29,11.816
2022-07-30,7.21614
2022-07-31,7.13064
2022-08-01,12.97879
2022-08-02,13.93638
2022-08-03,14.72298
2022-08-04,12.96169
2022-08-05,12.329
2022-08-06,7.52393
2022-08-07,7.31874
2022-08-08,12.87619
2022-08-09,12.5
2022-08-10,12.67099
2022-08-11,13.32079
2022-08-12,11.7989
2022-08-13,7.19904
2022-08-14,7.64363
2022-08-15,10.00341
2022-08-16,14.46648
2022-08-17,13.85088
2022-08-18,13.37209
2022-08-19,14.89398
2022-08-20,9.23392
2022-08-21,8.53283
2022-08-22,22.48632
2022-08-23,19.37414
2022-08-24,17.35636
2022-08-25,16.10807
2022-08-26,15.23597
2022-08-27,10.44801
2022-08-28,8.97742
2022-08-29,18.72435
2022-08-30,15.83447
2022-08-31,15.38987
2022-09-01,15.18467
2022-09-02,16.03967
2022-09-03,9.55882
2022-09-04,9.45622
2022-09-05,19.04924
2022-09-06,18.29685
2022-09-07,22.26402
2022-09-08,19.66484
2022-09-09,12.3803
2022-09-10,10.60191
2022-09-11,12.89329
2022-09-12,11.7647
2022-09-13,18.46785
2022-09-14,23.9569
2022-09-15,19.98974
2022-09-16,20.99863
2022-09-17,10.80711
2022-09-18,10.17441
2022-09-19,18.12585
2022-09-20,16.84336
2022-09-21,16.46716
2022-09-22,26.96648
2022-09-23,22.24692
2022-09-24,13.79958
2022-09-25,13.97058
2022-09-26,29.73666
2022-09-27,24.2818
2022-09-28,28.57387
2022-09-29,23.7688
2022-09-30,22.84541
2022-10-01,12.89329
2022-10-02,12.97879
2022-10-03,15.56087
2022-10-04,21.59712
2022-10-05,21.51162
2022-10-06,22.31532
2022-10-07,18.58755
2022-10-08,11.8502
2022-10-09,12.60259
2022-10-10,16.98016
2022-10-11,21.90492
2022-10-12,21.20383
2022-10-13,20.69083
2022-10-14,18.57045
2022-10-15,13.20109
2022-10-16,14.44938
2022-10-17,21.52872
2022-10-18,22.19562
2022-10-19,21.69972
2022-10-20,20.38303
2022-10-21,20.69083
2022-10-22,11.4056
2022-10-23,11.7818
2022-10-24,25.80369
2022-10-25,22.00752
2022-10-26,19.56224
2022-10-27,19.30574
2022-10-28,18.82694
2022-10-29,10.51641
2022-10-30,9.78112
2022-10-31,18.38235
2022-11-01,18.34815
2022-11-02,17.56155
2022-11-03,18.26265
2022-11-04,18.05745
2022-11-05,14.53488
2022-11-06,11.16621
2022-11-07,20.31463
2022-11-08,22.19562
2022-11-09,23.9911
2022-11-10,21.22093
2022-11-11,27.51367
2022-11-12,13.54309
2022-11-13,13.40629
2022-11-14,23.29001
2022-11-15,25.13679
2022-11-16,18.86114
2022-11-17,19.52804
2022-11-18,19.47674
2022-11-19,11.11491
2022-11-20,10.55061
2022-11-21,21.75102
2022-11-22,19.52804
2022-11-23,17.85225
2022-11-24,17.86935
2022-11-25,17.47606
2022-11-26,10.87551
2022-11-27,11.2517
2022-11-28,18.43365
2022-11-29,17.73255
2022-11-30,20.86183
2022-12-01,22.17852
2022-12-02,17.28796
2022-12-03,9.49042
2022-12-04,11.5937
2022-12-05,22.29822
2022-12-06,22.79411
2022-12-07,21.80232
2022-12-08,19.42544
2022-12-09,18.75854
2022-12-10,12.2948
2022-12-11,11.5424
2022-12-12,19.23734
2022-12-13,19.35704
2022-12-14,19.88714
2022-12-15,21.92202
2022-12-16,18.38235
2022-12-17,11.6279
2022-12-18,11.7134
2022-12-19,16.07387
2022-12-20,19.49384
2022-12-21,19.49384
2022-12-22,19.93844
2022-12-23,17.57865
2022-12-24,13.30369
2022-12-25,12.58549
2022-12-26,19.95554
2022-12-27,19.04924
2022-12-28,19.42544
2022-12-29,20.48563
2022-12-30,17.85225
2022-12-31,12.2948
2023-01-01,13.40629
2023-01-02,19.51094
2023-01-03,22.52051
2023-01-04,23.974
2023-01-05,21.95622
2023-01-06,22.29822
2023-01-07,14.51778
2023-01-08,15.83447
2023-01-09,25.82079
2023-01-10,27.46238
2023-01-11,24.145
2023-01-12,24.2476
2023-01-13,22.69151
2023-01-14,16.26196
2023-01-15,16.33036
2023-01-16,22.48632
2023-01-17,21.54582
2023-01-18,21.81942
2023-01-19,23.9227
2023-01-20,22.58891
2023-01-21,16.22777
2023-01-22,16.29616
2023-01-23,20.31463
2023-01-24,18.79274
2023-01-25,25.64979
2023-01-26,23.9911
2023-01-27,26.17989
2023-01-28,19.04924
2023-01-29,18.05745
2023-01-30,25.76949
2023-01-31,26.67578
2023-02-01,25.97469
2023-02-02,27.49658
2023-02-03,25.64979
2023-02-04,18.98084
2023-02-05,19.59644
2023-02-06,31.20725
2023-02-07,31.25854
2023-02-08,31.41244
2023-02-09,31.60054
2023-02-10,30.07865
2023-02-11,21.28932
2023-02-12,20.28043
2023-02-13,37.1067
2023-02-14,33.15663
2023-02-15,33.32763
2023-02-16,32.02804
2023-02-17,35.00341
2023-02-18,22.26402
2023-02-19,24.4015
2023-02-20,34.11422
2023-02-21,34.31942
2023-02-22,36.4227
2023-02-23,34.33652
2023-02-24,34.79822
2023-02-25,23.27291
2023-02-26,26.62448
2023-02-27,38.26949
2023-02-28,39.80848
2023-03-01,34.76402
2023-03-02,37.3974
2023-03-03,33.03693
2023-03-04,24.2305
2023-03-05,23.05061
2023-03-06,36.816
2023-03-07,35.89261
2023-03-08,35.70451
2023-03-09,31.13885
2023-03-10,32.43844
2023-03-11,22.91381
2023-03-12,23.8543
2023-03-13,37.53419
2023-03-14,34.35362
2023-03-15,35.07181
2023-03-16,35.32831
2023-03-17,35.15731
2023-03-18,22.24692
2023-03-19,23.8372
2023-03-20,35.00341
2023-03-21,34.45622
2023-03-22,34.49042
2023-03-23,39.91108
2023-03-24,36.3543
2023-03-25,25.08549
2023-03-26,24.1963
2023-03-27,34.61012
2023-03-28,34.49042
2023-03-29,34.52462
2023-03-30,31.53214
2023-03-31,31.03625
2023-04-01,20.14363
2023-04-02,22.65731
2023-04-03,36.7134
2023-04-04,35.94391
2023-04-05,32.47264
2023-04-06,36.3885
2023-04-07,31.36114
2023-04-08,21.87072
2023-04-09,22.65731
2023-04-10,36.7134
2023-04-11,37.72229
2023-04-12,37.4316
2023-04-13,41.07387
2023-04-14,41.55266
2023-04-15,25.58139
2023-04-16,24.145
2023-04-17,44.63064
2023-04-18,41.38166
2023-04-19,43.09165
2023-04-20,43.21135
2023-04-21,39.22708
2023-04-22,30.69425
2023-04-23,28.67647
2023-04-24,48.56361
2023-04-25,47.48632
2023-04-26,43.41655
2023-04-27,41.68946
2023-04-28,41.15937
2023-04-29,30.72845
2023-04-30,28.00957
2023-05-01,32.71203
2023-05-02,45.04103
2023-05-03,42.47606
2023-05-04,46.75102
2023-05-05,36.9528
2023-05-06,34.52462
2023-05-07,32.93433
2023-05-08,48.39261
2023-05-09,45.14363
2023-05-10,44.20314
2023-05-11,42.51025
2023-05-12,39.15868
2023-05-13,28.76196
2023-05-14,28.24897
2023-05-15,47.19562
2023-05-16,56.12175
2023-05-17,63.90218
2023-05-18,45.77633
2023-05-19,45.94733
2023-05-20,31.01915
2023-05-21,31.22435
2023-05-22,51.11149
2023-05-23,52.65047
2023-05-24,47.33242
2023-05-25,49.6751
2023-05-26,44.92134
2023-05-27,34.74692
2023-05-28,36.8331
2023-05-29,39.85978
