date,주식차트사이트
2022-03-02,12.76595
2022-03-03,9.21985
2022-03-04,5.67375
2022-03-06,3.54609
2022-03-07,4.25531
2022-03-08,6.38297
2022-03-10,3.54609
2022-03-11,4.96453
2022-03-12,5.67375
2022-03-13,3.54609
2022-03-14,4.25531
2022-03-15,4.96453
2022-03-17,9.21985
2022-03-18,4.25531
2022-03-20,5.67375
2022-03-22,7.80141
2022-03-23,7.80141
2022-03-24,8.51063
2022-03-25,9.21985
2022-03-26,4.96453
2022-03-28,4.96453
2022-03-29,7.09219
2022-03-30,5.67375
2022-03-31,7.80141
2022-04-01,9.92907
2022-04-02,4.96453
2022-04-04,5.67375
2022-04-05,3.54609
2022-04-06,9.21985
2022-04-08,4.96453
2022-04-11,3.54609
2022-04-12,4.96453
2022-04-13,5.67375
2022-04-14,7.80141
2022-04-15,9.92907
2022-04-17,4.96453
2022-04-18,4.96453
2022-04-19,4.96453
2022-04-20,7.09219
2022-04-21,8.51063
2022-04-22,9.92907
2022-04-23,4.25531
2022-04-24,3.54609
2022-04-25,7.09219
2022-04-26,6.38297
2022-04-27,7.80141
2022-04-28,8.51063
2022-04-29,7.80141
2022-04-30,3.54609
2022-05-02,3.54609
2022-05-03,4.25531
2022-05-04,6.38297
2022-05-06,7.80141
2022-05-08,3.54609
2022-05-09,7.80141
2022-05-10,7.80141
2022-05-11,10.63829
2022-05-12,7.09219
2022-05-13,5.67375
2022-05-14,3.54609
2022-05-15,3.54609
2022-05-16,4.96453
2022-05-17,6.38297
2022-05-18,5.67375
2022-05-19,9.92907
2022-05-20,4.96453
2022-05-22,5.67375
2022-05-23,5.67375
2022-05-24,9.21985
2022-05-25,9.21985
2022-05-30,4.25531
2022-05-31,4.96453
2022-06-01,4.96453
2022-06-02,4.96453
2022-06-03,6.38297
2022-06-06,4.96453
2022-06-07,4.25531
2022-06-08,3.54609
2022-06-10,8.51063
2022-06-12,4.25531
2022-06-13,11.34751
2022-06-14,4.25531
2022-06-15,3.54609
2022-06-16,3.54609
2022-06-19,9.92907
2022-06-20,7.80141
2022-06-21,4.25531
2022-06-22,5.67375
2022-06-24,4.25531
2022-06-25,9.92907
2022-06-26,4.25531
2022-06-27,5.67375
2022-06-28,6.38297
2022-06-30,4.25531
2022-07-01,3.54609
2022-07-02,5.67375
2022-07-05,7.09219
2022-07-07,5.67375
2022-07-11,3.54609
2022-07-12,5.67375
2022-07-13,3.54609
2022-07-14,5.67375
2022-07-15,4.25531
2022-07-18,3.54609
2022-07-20,9.92907
2022-07-21,4.96453
2022-07-24,3.54609
2022-07-25,3.54609
2022-07-26,4.96453
2022-08-01,3.54609
2022-08-03,3.54609
2022-08-04,6.38297
2022-08-08,5.67375
2022-08-09,3.54609
2022-08-10,4.96453
2022-08-11,5.67375
2022-08-16,9.21985
2022-08-20,3.54609
2022-08-21,4.25531
2022-08-22,4.96453
2022-08-25,4.25531
2022-08-31,4.25531
2022-09-01,5.67375
2022-09-02,4.25531
2022-09-05,7.80141
2022-09-06,4.96453
2022-09-14,3.54609
2022-09-16,5.67375
2022-09-18,4.96453
2022-09-19,8.51063
2022-09-20,7.80141
2022-09-21,7.80141
2022-09-22,6.38297
2022-09-23,6.38297
2022-09-28,6.38297
2022-09-29,3.54609
2022-09-30,4.25531
2022-10-01,4.25531
2022-10-02,5.67375
2022-10-03,7.80141
2022-10-04,15.60283
2022-10-05,26.95035
2022-10-06,14.18439
2022-10-07,20.56737
2022-10-08,10.63829
2022-10-09,6.38297
2022-10-10,8.51063
2022-10-11,15.60283
2022-10-12,19.85815
2022-10-13,4.96453
2022-10-14,11.34751
2022-10-15,9.92907
2022-10-16,11.34751
2022-10-17,24.82269
2022-10-18,19.14893
2022-10-19,11.34751
2022-10-20,16.31205
2022-10-21,7.09219
2022-10-22,3.54609
2022-10-23,9.21985
2022-10-24,9.92907
2022-10-25,9.92907
2022-10-26,9.21985
2022-10-27,8.51063
2022-10-28,12.05673
2022-10-29,4.96453
2022-10-30,4.96453
2022-10-31,8.51063
2022-11-01,14.89361
2022-11-02,14.89361
2022-11-03,12.05673
2022-11-04,11.34751
2022-11-05,8.51063
2022-11-06,10.63829
2022-11-07,14.18439
2022-11-08,9.21985
2022-11-09,24.82269
2022-11-10,22.69503
2022-11-11,12.76595
2022-11-12,15.60283
2022-11-13,11.34751
2022-11-14,19.14893
2022-11-15,15.60283
2022-11-16,14.18439
2022-11-17,19.85815
2022-11-18,19.85815
2022-11-19,15.60283
2022-11-20,8.51063
2022-11-21,19.85815
2022-11-22,19.14893
2022-11-23,20.56737
2022-11-24,10.63829
2022-11-25,8.51063
2022-11-26,9.21985
2022-11-27,7.80141
2022-11-28,7.09219
2022-11-29,10.63829
2022-11-30,15.60283
2022-12-01,8.51063
2022-12-02,9.92907
2022-12-03,11.34751
2022-12-04,10.63829
2022-12-05,19.85815
2022-12-06,19.14893
2022-12-07,8.51063
2022-12-08,20.56737
2022-12-09,20.56737
2022-12-10,7.09219
2022-12-11,9.21985
2022-12-12,15.60283
2022-12-13,19.85815
2022-12-14,11.34751
2022-12-15,14.89361
2022-12-16,4.25531
2022-12-17,12.05673
2022-12-18,9.21985
2022-12-19,12.05673
2022-12-20,7.09219
2022-12-21,11.34751
2022-12-22,9.21985
2022-12-23,5.67375
2022-12-24,7.09219
2022-12-25,7.09219
2022-12-26,3.54609
2022-12-27,5.67375
2022-12-28,23.40425
2022-12-29,12.76595
2022-12-30,7.80141
2022-12-31,4.25531
2023-01-01,4.96453
2023-01-02,4.96453
2023-01-03,8.51063
2023-01-04,13.47517
2023-01-05,17.02127
2023-01-06,12.05673
2023-01-07,19.85815
2023-01-08,13.47517
2023-01-09,10.63829
2023-01-10,9.21985
2023-01-11,15.60283
2023-01-12,17.73049
2023-01-13,16.31205
2023-01-14,19.14893
2023-01-15,12.05673
2023-01-16,9.21985
2023-01-17,24.82269
2023-01-18,23.40425
2023-01-19,7.80141
2023-01-20,12.76595
2023-01-21,8.51063
2023-01-22,8.51063
2023-01-23,12.76595
2023-01-24,7.09219
2023-01-25,21.27659
2023-01-26,12.76595
2023-01-27,9.21985
2023-01-28,11.34751
2023-01-29,9.92907
2023-01-30,16.31205
2023-01-31,14.89361
2023-02-01,18.43971
2023-02-02,16.31205
2023-02-03,11.34751
2023-02-04,12.76595
2023-02-05,7.09219
2023-02-06,16.31205
2023-02-07,15.60283
2023-02-08,11.34751
2023-02-09,14.89361
2023-02-10,18.43971
2023-02-11,16.31205
2023-02-12,10.63829
2023-02-13,7.80141
2023-02-14,20.56737
2023-02-15,21.98581
2023-02-16,26.95035
2023-02-17,13.47517
2023-02-18,19.14893
2023-02-19,16.31205
2023-02-20,12.76595
2023-02-21,5.67375
2023-02-22,7.09219
2023-02-23,14.89361
2023-02-24,8.51063
2023-02-25,14.18439
2023-02-26,8.51063
2023-02-27,7.80141
2023-02-28,11.34751
2023-03-01,10.63829
2023-03-02,18.43971
2023-03-03,15.60283
2023-03-04,9.21985
2023-03-05,5.67375
2023-03-06,21.27659
2023-03-07,13.47517
2023-03-08,7.09219
2023-03-09,14.89361
2023-03-10,13.47517
2023-03-11,4.25531
2023-03-12,14.18439
2023-03-13,14.18439
2023-03-14,12.76595
2023-03-15,16.31205
2023-03-16,18.43971
2023-03-17,13.47517
2023-03-18,3.54609
2023-03-19,12.05673
2023-03-20,16.31205
2023-03-21,17.73049
2023-03-22,12.76595
2023-03-23,21.98581
2023-03-24,13.47517
2023-03-25,12.76595
2023-03-26,19.85815
2023-03-27,13.47517
2023-03-28,12.76595
2023-03-29,12.05673
2023-03-30,15.60283
2023-03-31,17.73049
2023-04-01,13.47517
2023-04-02,4.96453
2023-04-03,19.85815
2023-04-04,14.89361
2023-04-05,22.69503
2023-04-06,31.20567
2023-04-07,21.27659
2023-04-08,10.63829
2023-04-09,8.51063
2023-04-10,15.60283
2023-04-11,24.11347
2023-04-12,24.11347
2023-04-13,17.02127
2023-04-14,15.60283
2023-04-15,10.63829
2023-04-16,14.18439
2023-04-17,23.40425
2023-04-18,22.69503
2023-04-19,19.85815
2023-04-20,22.69503
2023-04-21,14.18439
2023-04-22,14.18439
2023-04-23,12.05673
2023-04-24,10.63829
2023-04-25,20.56737
2023-04-26,17.02127
2023-04-27,19.14893
2023-04-28,13.47517
2023-04-29,16.31205
2023-04-30,12.76595
2023-05-01,10.63829
2023-05-02,8.51063
2023-05-03,7.80141
2023-05-04,6.38297
2023-05-05,14.89361
2023-05-06,6.38297
2023-05-07,13.47517
2023-05-08,12.76595
2023-05-09,14.89361
2023-05-10,11.34751
2023-05-11,12.76595
2023-05-12,9.21985
2023-05-13,7.80141
2023-05-14,4.25531
2023-05-15,12.76595
2023-05-16,6.38297
2023-05-17,10.63829
2023-05-18,19.85815
2023-05-19,5.67375
2023-05-20,7.80141
2023-05-21,9.21985
2023-05-22,14.89361
2023-05-23,7.80141
2023-05-24,11.34751
2023-05-25,15.60283
2023-05-26,10.63829
2023-05-27,12.05673
2023-05-28,16.31205
2023-05-29,9.92907
2023-05-30,13.47517
2023-05-31,9.21985
2023-06-01,15.60283
2023-06-02,12.05673
2023-06-03,9.92907
2023-06-04,14.18439
2023-06-05,16.31205
2023-06-06,11.34751
2023-06-07,14.89361
2023-06-08,4.96453
2023-06-09,12.76595
2023-06-10,9.21985
2023-06-11,10.63829
2023-06-12,16.31205
2023-06-13,13.47517
2023-06-14,15.60283
2023-06-15,17.73049
2023-06-16,19.14893
2023-06-18,9.92907
2023-06-19,9.92907
2023-06-20,17.02127
2023-06-21,9.21985
2023-06-22,14.89361
2023-06-23,18.43971
2023-06-24,5.67375
2023-06-25,12.05673
2023-06-26,11.34751
2023-06-27,11.34751
2023-06-28,13.47517
2023-06-29,10.63829
2023-06-30,9.21985
2023-07-01,10.63829
2023-07-02,9.21985
2023-07-03,9.92907
2023-07-04,17.02127
2023-07-05,13.47517
2023-07-06,8.51063
2023-07-07,9.21985
2023-07-08,12.76595
2023-07-09,14.89361
2023-07-10,12.05673
2023-07-11,7.09219
2023-07-12,7.09219
2023-07-13,17.02127
2023-07-14,7.09219
2023-07-15,19.85815
2023-07-16,8.51063
2023-07-17,9.21985
2023-07-18,17.02127
2023-07-19,17.73049
2023-07-20,19.14893
2023-07-21,7.09219
2023-07-22,7.09219
2023-07-23,8.51063
2023-07-24,15.60283
2023-07-25,24.11347
2023-07-26,31.20567
2023-07-27,24.11347
2023-07-28,29.78723
2023-07-29,9.21985
2023-07-30,9.92907
2023-07-31,28.36879
2023-08-01,9.92907
2023-08-02,12.76595
2023-08-03,21.27659
2023-08-04,9.21985
2023-08-05,6.38297
2023-08-06,9.21985
2023-08-07,7.09219
2023-08-08,24.11347
2023-08-09,19.85815
2023-08-10,22.69503
2023-08-11,16.31205
2023-08-12,9.92907
2023-08-13,14.18439
2023-08-14,17.73049
2023-08-15,6.38297
2023-08-16,19.85815
2023-08-17,9.92907
2023-08-18,16.31205
2023-08-19,4.96453
2023-08-20,7.80141
2023-08-21,10.63829
2023-08-22,9.21985
2023-08-23,22.69503
2023-08-24,18.43971
2023-08-25,12.05673
2023-08-26,11.34751
2023-08-27,13.47517
2023-08-28,9.92907
2023-08-29,10.63829
2023-08-30,14.89361
2023-08-31,15.60283
2023-09-01,13.47517
2023-09-02,12.05673
2023-09-03,5.67375
2023-09-04,13.47517
2023-09-05,11.34751
2023-09-06,16.31205
2023-09-07,17.02127
2023-09-08,13.47517
2023-09-09,5.67375
2023-09-10,14.89361
2023-09-11,14.18439
2023-09-12,17.73049
2023-09-13,17.73049
2023-09-14,15.60283
2023-09-15,25.53191
2023-09-16,12.05673
2023-09-17,13.47517
2023-09-18,12.05673
2023-09-19,9.21985
2023-09-20,8.51063
2023-09-21,12.76595
2023-09-22,11.34751
2023-09-23,17.02127
2023-09-24,7.09219
2023-09-25,7.09219
2023-09-26,10.63829
2023-09-27,8.51063
2023-09-29,4.96453
2023-10-02,3.54609
2023-10-03,7.80141
2023-10-04,6.38297
2023-10-05,13.47517
2023-10-06,11.34751
2023-10-07,4.96453
2023-10-08,11.34751
2023-10-09,8.51063
2023-10-10,10.63829
2023-10-11,9.92907
2023-10-12,10.63829
2023-10-13,4.96453
2023-10-14,6.38297
2023-10-15,4.96453
2023-10-16,11.34751
2023-10-17,16.31205
2023-10-18,13.47517
2023-10-19,3.54609
2023-10-20,11.34751
2023-10-22,10.63829
2023-10-23,13.47517
2023-10-24,9.92907
2023-10-25,9.92907
2023-10-26,10.63829
2023-10-27,18.43971
2023-10-28,3.54609
2023-10-29,4.96453
2023-10-30,5.67375
2023-10-31,13.47517
2023-11-01,12.05673
2023-11-02,10.63829
2023-11-03,9.92907
2023-11-04,7.09219
2023-11-05,5.67375
2023-11-06,21.27659
2023-11-07,15.60283
2023-11-08,12.05673
2023-11-09,9.21985
2023-11-10,6.38297
2023-11-11,8.51063
2023-11-12,10.63829
2023-11-13,11.34751
2023-11-14,10.63829
2023-11-15,7.80141
2023-11-16,9.92907
2023-11-17,10.63829
2023-11-18,10.63829
2023-11-19,9.21985
2023-11-20,13.47517
2023-11-21,17.02127
2023-11-22,14.89361
2023-11-23,18.43971
2023-11-24,4.25531
2023-11-25,4.25531
2023-11-26,9.92907
