date,주식매매
2020-12-07,50.54347
2020-12-08,39.67391
2020-12-09,47.82608
2020-12-10,37.5
2020-12-11,27.71739
2020-12-12,14.13043
2020-12-13,20.65217
2020-12-14,40.21739
2020-12-15,35.32608
2020-12-16,36.95652
2020-12-17,40.76086
2020-12-18,40.21739
2020-12-19,19.02173
2020-12-20,19.56521
2020-12-21,37.5
2020-12-22,30.43478
2020-12-23,35.32608
2020-12-24,32.60869
2020-12-25,19.56521
2020-12-26,20.65217
2020-12-27,35.32608
2020-12-28,71.19565
2020-12-29,48.91304
2020-12-30,48.36956
2020-12-31,40.76086
2021-01-01,25.54347
2021-01-02,26.63043
2021-01-03,26.63043
2021-01-04,80.97826
2021-01-05,58.69565
2021-01-06,71.73913
2021-01-07,54.8913
2021-01-08,66.84782
2021-01-09,41.84782
2021-01-10,34.23913
2021-01-11,91.30434
2021-01-12,51.08695
2021-01-13,47.2826
2021-01-14,59.23913
2021-01-15,46.19565
2021-01-16,16.84782
2021-01-17,20.65217
2021-01-18,66.84782
2021-01-19,48.91304
2021-01-20,50.54347
2021-01-21,51.08695
2021-01-22,54.8913
2021-01-23,26.08695
2021-01-24,28.26086
2021-01-25,56.52173
2021-01-26,36.95652
2021-01-27,40.21739
2021-01-28,45.10869
2021-01-29,51.63043
2021-01-30,21.73913
2021-01-31,19.56521
2021-02-01,46.19565
2021-02-02,39.13043
2021-02-03,42.93478
2021-02-04,36.95652
2021-02-05,39.13043
2021-02-06,23.36956
2021-02-07,32.60869
2021-02-08,41.84782
2021-02-09,39.67391
2021-02-10,33.69565
2021-02-11,26.63043
2021-02-12,23.91304
2021-02-13,28.80434
2021-02-14,27.71739
2021-02-15,64.13043
2021-02-16,55.43478
2021-02-17,52.17391
2021-02-18,46.19565
2021-02-19,45.65217
2021-02-20,16.30434
2021-02-21,20.65217
2021-02-22,43.47826
2021-02-23,48.36956
2021-02-24,40.76086
2021-02-25,52.17391
2021-02-26,37.5
2021-02-27,14.67391
2021-02-28,18.47826
2021-03-01,28.80434
2021-03-02,34.23913
2021-03-03,34.7826
2021-03-04,35.86956
2021-03-05,28.26086
2021-03-06,13.58695
2021-03-07,18.47826
2021-03-08,26.63043
2021-03-09,33.15217
2021-03-10,35.86956
2021-03-11,33.15217
2021-03-12,38.04347
2021-03-13,15.76086
2021-03-14,14.13043
2021-03-15,30.97826
2021-03-16,28.26086
2021-03-17,32.60869
2021-03-18,34.7826
2021-03-19,32.06521
2021-03-20,14.13043
2021-03-21,18.47826
2021-03-22,36.41304
2021-03-23,40.21739
2021-03-24,32.06521
2021-03-25,32.60869
2021-03-26,25.0
2021-03-27,15.76086
2021-03-28,11.95652
2021-03-29,28.26086
2021-03-30,40.76086
2021-03-31,33.15217
2021-04-01,33.15217
2021-04-02,27.17391
2021-04-03,16.84782
2021-04-04,14.67391
2021-04-05,32.60869
2021-04-06,37.5
2021-04-07,39.13043
2021-04-08,24.45652
2021-04-09,28.26086
2021-04-10,16.84782
2021-04-11,14.67391
2021-04-12,46.73913
2021-04-13,35.32608
2021-04-14,43.47826
2021-04-15,47.2826
2021-04-16,41.84782
2021-04-17,8.69565
2021-04-18,19.56521
2021-04-19,25.54347
2021-04-20,32.60869
2021-04-21,32.60869
2021-04-22,37.5
2021-04-23,36.95652
2021-04-24,12.5
2021-04-25,13.04347
2021-04-26,32.60869
2021-04-27,41.84782
2021-04-28,34.23913
2021-04-29,32.06521
2021-04-30,28.26086
2021-05-01,16.30434
2021-05-02,10.32608
2021-05-03,22.2826
2021-05-04,28.26086
2021-05-05,14.13043
2021-05-06,27.17391
2021-05-07,26.08695
2021-05-08,9.23913
2021-05-09,17.3913
2021-05-10,39.67391
2021-05-11,35.32608
2021-05-12,45.65217
2021-05-13,32.06521
2021-05-14,36.41304
2021-05-15,14.67391
2021-05-16,12.5
2021-05-17,35.32608
2021-05-18,29.8913
2021-05-19,16.84782
2021-05-20,23.91304
2021-05-21,15.76086
2021-05-22,13.58695
2021-05-23,8.69565
2021-05-24,26.63043
2021-05-25,19.56521
2021-05-26,28.26086
2021-05-27,16.30434
2021-05-28,27.71739
2021-05-29,6.52173
2021-05-30,12.5
2021-05-31,27.17391
2021-06-01,30.43478
2021-06-02,21.19565
2021-06-03,28.80434
2021-06-04,22.2826
2021-06-05,12.5
2021-06-06,6.52173
2021-06-07,29.34782
2021-06-08,33.69565
2021-06-09,25.54347
2021-06-10,25.54347
2021-06-11,26.63043
2021-06-12,14.67391
2021-06-13,8.69565
2021-06-14,29.8913
2021-06-15,25.0
2021-06-16,19.56521
2021-06-17,33.69565
2021-06-18,31.52173
2021-06-19,16.84782
2021-06-20,10.86956
2021-06-21,24.45652
2021-06-22,28.26086
2021-06-23,29.8913
2021-06-24,30.97826
2021-06-25,19.56521
2021-06-26,8.69565
2021-06-27,10.32608
2021-06-28,22.82608
2021-06-29,25.0
2021-06-30,30.97826
2021-07-01,22.2826
2021-07-02,26.63043
2021-07-03,5.97826
2021-07-04,5.97826
2021-07-05,25.0
2021-07-06,29.34782
2021-07-07,30.43478
2021-07-08,25.54347
2021-07-09,25.54347
2021-07-10,7.06521
2021-07-11,5.43478
2021-07-12,23.36956
2021-07-13,27.71739
2021-07-14,25.54347
2021-07-15,27.17391
2021-07-16,22.82608
2021-07-17,6.52173
2021-07-18,7.06521
2021-07-19,24.45652
2021-07-20,22.2826
2021-07-21,20.65217
2021-07-22,26.63043
2021-07-23,21.19565
2021-07-24,13.04347
2021-07-25,13.04347
2021-07-26,27.71739
2021-07-27,37.5
2021-07-28,36.95652
2021-07-29,25.0
2021-07-30,19.56521
2021-07-31,12.5
2021-08-01,23.36956
2021-08-02,32.06521
2021-08-03,25.0
2021-08-04,27.71739
2021-08-05,28.26086
2021-08-06,23.36956
2021-08-07,9.23913
2021-08-08,14.67391
2021-08-09,30.97826
2021-08-10,36.41304
2021-08-11,22.82608
2021-08-12,35.32608
2021-08-13,27.17391
2021-08-14,13.58695
2021-08-15,8.69565
2021-08-16,19.02173
2021-08-17,31.52173
2021-08-18,36.95652
2021-08-19,25.0
2021-08-20,21.19565
2021-08-21,13.04347
2021-08-22,12.5
2021-08-23,24.45652
2021-08-24,23.91304
2021-08-25,23.91304
2021-08-26,23.36956
2021-08-27,23.36956
2021-08-28,4.34782
2021-08-29,10.32608
2021-08-30,23.91304
2021-08-31,22.82608
2021-09-01,25.54347
2021-09-02,23.36956
2021-09-03,17.3913
2021-09-04,9.23913
2021-09-05,10.86956
2021-09-06,16.30434
2021-09-07,20.65217
2021-09-08,17.3913
2021-09-09,18.47826
2021-09-10,20.10869
2021-09-11,6.52173
2021-09-12,10.32608
2021-09-13,19.02173
2021-09-14,14.13043
2021-09-15,16.30434
2021-09-16,21.73913
2021-09-17,28.26086
2021-09-18,8.69565
2021-09-19,3.80434
2021-09-20,7.60869
2021-09-21,3.80434
2021-09-22,7.06521
2021-09-23,25.0
2021-09-24,19.02173
2021-09-25,8.69565
2021-09-26,5.97826
2021-09-27,21.73913
2021-09-28,21.73913
2021-09-29,30.43478
2021-09-30,21.19565
2021-10-01,19.56521
2021-10-02,4.34782
2021-10-03,4.34782
2021-10-04,12.5
2021-10-05,32.06521
2021-10-06,20.10869
2021-10-07,24.45652
2021-10-08,21.19565
2021-10-09,6.52173
2021-10-10,5.43478
2021-10-11,11.41304
2021-10-12,21.73913
2021-10-13,22.2826
2021-10-14,20.10869
2021-10-15,16.30434
2021-10-16,13.58695
2021-10-17,7.06521
2021-10-18,22.2826
2021-10-19,22.2826
2021-10-20,24.45652
2021-10-21,16.30434
2021-10-22,13.58695
2021-10-23,6.52173
2021-10-24,5.43478
2021-10-25,20.10869
2021-10-26,19.56521
2021-10-27,21.73913
2021-10-28,30.97826
2021-10-29,17.3913
2021-10-30,7.06521
2021-10-31,7.60869
2021-11-01,15.76086
2021-11-02,20.65217
2021-11-03,31.52173
2021-11-04,26.08695
2021-11-05,20.65217
2021-11-06,5.43478
2021-11-07,7.06521
2021-11-08,5.97826
2021-11-09,17.3913
2021-11-10,21.19565
2021-11-11,21.73913
2021-11-12,19.56521
2021-11-13,7.06521
2021-11-14,7.06521
2021-11-15,19.02173
2021-11-16,17.93478
2021-11-17,17.93478
2021-11-18,21.73913
2021-11-19,15.76086
2021-11-20,7.60869
2021-11-21,10.86956
2021-11-22,21.73913
2021-11-23,17.93478
2021-11-24,14.67391
2021-11-25,17.93478
2021-11-26,19.02173
2021-11-27,6.52173
2021-11-28,9.7826
2021-11-29,20.65217
2021-11-30,25.0
2021-12-01,22.82608
2021-12-02,20.10869
2021-12-03,19.56521
2021-12-04,9.7826
2021-12-05,5.97826
2021-12-06,20.10869
2021-12-07,22.82608
2021-12-08,14.13043
2021-12-09,17.93478
2021-12-10,11.41304
2021-12-11,4.8913
2021-12-12,5.43478
2021-12-13,13.04347
2021-12-14,21.73913
2021-12-15,13.04347
2021-12-16,11.41304
2021-12-17,14.13043
2021-12-18,7.06521
2021-12-19,3.26086
2021-12-20,14.13043
2021-12-21,16.84782
2021-12-22,13.04347
2021-12-23,18.47826
2021-12-24,14.67391
2021-12-25,6.52173
2021-12-26,8.15217
2021-12-27,27.71739
2021-12-28,25.0
2021-12-29,17.93478
2021-12-30,25.54347
2021-12-31,27.17391
2022-01-01,2.71739
2022-01-02,7.60869
2022-01-03,26.63043
2022-01-04,17.3913
2022-01-05,16.30434
2022-01-06,17.3913
2022-01-07,16.30434
2022-01-08,5.97826
2022-01-09,10.86956
2022-01-10,27.17391
2022-01-11,33.69565
2022-01-12,20.65217
2022-01-13,16.30434
2022-01-14,18.47826
2022-01-15,9.7826
2022-01-16,7.06521
2022-01-17,22.82608
2022-01-18,27.71739
2022-01-19,19.02173
2022-01-20,27.71739
2022-01-21,21.19565
2022-01-22,11.41304
2022-01-23,6.52173
2022-01-24,18.47826
2022-01-25,16.30434
2022-01-26,32.60869
2022-01-27,48.36956
2022-01-28,31.52173
2022-01-29,11.41304
2022-01-30,10.86956
2022-01-31,7.60869
2022-02-01,14.13043
2022-02-02,15.76086
2022-02-03,28.26086
2022-02-04,18.47826
2022-02-05,9.23913
2022-02-06,7.60869
2022-02-07,26.63043
2022-02-08,16.30434
2022-02-09,16.30434
2022-02-10,22.82608
2022-02-11,16.84782
2022-02-12,5.97826
2022-02-13,7.06521
2022-02-14,11.95652
2022-02-15,18.47826
2022-02-16,17.93478
2022-02-17,18.47826
2022-02-18,13.58695
2022-02-19,5.43478
2022-02-20,3.26086
2022-02-21,10.86956
2022-02-22,18.47826
2022-02-23,19.02173
2022-02-24,16.84782
2022-02-25,19.02173
2022-02-27,7.60869
2022-02-28,19.56521
2022-03-01,5.97826
2022-03-02,16.84782
2022-03-03,14.67391
2022-03-04,20.65217
2022-03-05,5.97826
2022-03-06,5.97826
2022-03-07,18.47826
2022-03-08,14.13043
2022-03-09,9.23913
2022-03-10,17.93478
2022-03-11,14.67391
2022-03-12,9.23913
2022-03-13,6.52173
2022-03-14,21.19565
2022-03-15,14.13043
2022-03-16,19.56521
2022-03-17,17.93478
2022-03-18,25.54347
2022-03-19,9.7826
2022-03-20,5.97826
2022-03-21,24.45652
2022-03-22,17.93478
2022-03-23,22.82608
2022-03-24,25.0
2022-03-25,21.73913
2022-03-26,6.52173
2022-03-27,4.8913
2022-03-28,13.58695
2022-03-29,17.3913
2022-03-30,14.67391
2022-03-31,20.65217
2022-04-01,30.97826
2022-04-02,7.06521
2022-04-03,4.8913
2022-04-04,28.26086
2022-04-05,25.0
2022-04-06,28.26086
2022-04-07,26.63043
2022-04-08,15.76086
2022-04-10,5.43478
2022-04-11,11.95652
2022-04-12,16.30434
2022-04-13,22.82608
2022-04-14,17.3913
2022-04-15,16.30434
2022-04-16,4.34782
2022-04-17,7.06521
2022-04-18,13.04347
2022-04-19,14.67391
2022-04-20,16.84782
2022-04-21,17.93478
2022-04-22,15.76086
2022-04-23,5.43478
2022-04-24,3.80434
2022-04-25,17.93478
2022-04-26,16.30434
2022-04-27,23.91304
2022-04-28,17.93478
2022-04-29,11.95652
2022-04-30,10.32608
2022-05-01,4.8913
2022-05-02,5.43478
2022-05-03,8.15217
2022-05-04,13.58695
2022-05-05,10.32608
2022-05-06,13.58695
2022-05-07,4.8913
2022-05-08,5.97826
2022-05-09,13.58695
2022-05-10,19.02173
2022-05-11,11.95652
2022-05-12,15.76086
2022-05-13,12.5
2022-05-14,8.15217
2022-05-16,12.5
2022-05-17,9.7826
2022-05-18,10.32608
2022-05-19,10.86956
2022-05-20,11.95652
2022-05-21,6.52173
2022-05-22,7.60869
2022-05-23,16.84782
2022-05-24,13.58695
2022-05-25,12.5
2022-05-26,10.86956
2022-05-27,6.52173
2022-05-28,5.97826
2022-05-29,3.26086
2022-05-30,14.67391
2022-05-31,21.73913
2022-06-01,7.60869
2022-06-02,14.13043
2022-06-03,7.06521
2022-06-04,3.80434
2022-06-05,2.71739
2022-06-06,2.71739
2022-06-07,9.7826
2022-06-08,15.76086
2022-06-09,14.67391
2022-06-10,13.04347
2022-06-11,4.34782
2022-06-12,4.34782
2022-06-13,19.02173
2022-06-14,16.84782
2022-06-15,13.58695
2022-06-16,16.30434
2022-06-17,19.56521
2022-06-18,10.32608
2022-06-19,3.26086
2022-06-20,14.67391
2022-06-21,17.3913
2022-06-22,18.47826
2022-06-23,15.76086
2022-06-24,19.02173
2022-06-25,8.69565
2022-06-26,4.34782
2022-06-27,13.58695
2022-06-28,16.30434
2022-06-29,14.67391
2022-06-30,9.23913
2022-07-01,11.41304
2022-07-03,4.8913
2022-07-04,8.69565
2022-07-05,20.65217
2022-07-06,17.93478
2022-07-07,9.7826
2022-07-08,8.15217
2022-07-11,10.86956
2022-07-12,9.23913
2022-07-13,10.32608
2022-07-14,10.86956
2022-07-15,11.95652
2022-07-16,4.8913
2022-07-17,3.26086
2022-07-18,13.04347
2022-07-19,14.13043
2022-07-20,9.7826
2022-07-21,13.04347
2022-07-22,11.41304
2022-07-23,3.26086
2022-07-25,12.5
2022-07-26,10.86956
2022-07-27,11.41304
2022-07-28,9.7826
2022-07-29,3.26086
2022-07-30,4.34782
2022-08-01,15.21739
2022-08-02,14.13043
2022-08-03,10.86956
2022-08-04,9.23913
2022-08-05,8.69565
2022-08-06,4.34782
2022-08-07,5.97826
2022-08-08,11.41304
2022-08-09,14.13043
2022-08-10,8.15217
2022-08-11,11.41304
2022-08-12,11.41304
2022-08-13,7.06521
2022-08-14,3.26086
2022-08-15,4.8913
2022-08-16,10.32608
2022-08-17,12.5
2022-08-18,9.7826
2022-08-19,11.41304
2022-08-20,7.06521
2022-08-22,11.41304
2022-08-23,12.5
2022-08-24,11.95652
2022-08-25,14.13043
2022-08-26,9.7826
2022-08-27,7.06521
2022-08-29,9.23913
2022-08-30,8.69565
2022-08-31,5.97826
2022-09-01,11.41304
2022-09-02,11.41304
2022-09-03,2.71739
2022-09-04,5.97826
2022-09-05,13.58695
2022-09-06,11.95652
2022-09-07,10.32608
2022-09-08,7.06521
2022-09-09,4.8913
2022-09-11,4.34782
2022-09-12,7.60869
2022-09-13,17.93478
2022-09-14,13.58695
2022-09-15,17.93478
2022-09-16,9.23913
2022-09-17,8.69565
2022-09-18,4.34782
2022-09-19,10.86956
2022-09-20,13.58695
2022-09-21,11.41304
2022-09-22,14.13043
2022-09-23,14.67391
2022-09-24,5.43478
2022-09-25,4.8913
2022-09-26,18.47826
2022-09-27,13.04347
2022-09-28,21.73913
2022-09-29,11.95652
2022-09-30,6.52173
2022-10-01,4.8913
2022-10-02,5.97826
2022-10-03,6.52173
2022-10-04,14.67391
2022-10-05,13.04347
2022-10-06,12.5
2022-10-07,10.86956
2022-10-08,5.97826
2022-10-09,4.8913
2022-10-10,3.26086
2022-10-11,15.76086
2022-10-12,15.76086
2022-10-13,19.02173
2022-10-14,6.52173
2022-10-15,4.34782
2022-10-16,4.8913
2022-10-17,19.56521
2022-10-18,20.10869
2022-10-19,19.56521
2022-10-20,12.5
2022-10-21,10.32608
2022-10-22,4.34782
2022-10-23,4.34782
2022-10-24,11.95652
2022-10-25,18.47826
2022-10-26,13.04347
2022-10-27,17.3913
2022-10-28,10.32608
2022-10-29,2.71739
2022-10-30,4.34782
2022-10-31,10.86956
2022-11-01,13.04347
2022-11-02,12.5
2022-11-03,17.93478
2022-11-04,14.13043
2022-11-05,9.23913
2022-11-06,3.80434
2022-11-07,15.21739
2022-11-08,10.32608
2022-11-09,15.21739
2022-11-10,12.5
2022-11-11,22.2826
2022-11-12,10.32608
2022-11-13,8.69565
2022-11-14,20.65217
2022-11-15,13.58695
2022-11-16,16.84782
2022-11-17,15.21739
2022-11-18,11.95652
2022-11-19,4.34782
2022-11-20,3.26086
2022-11-21,8.69565
2022-11-22,21.73913
2022-11-23,13.04347
2022-11-24,13.04347
2022-11-25,11.95652
2022-11-26,3.80434
2022-11-27,7.60869
2022-11-28,15.76086
2022-11-29,14.13043
2022-11-30,11.41304
2022-12-01,13.04347
2022-12-02,10.32608
2022-12-03,2.71739
2022-12-04,5.97826
2022-12-05,14.13043
2022-12-06,9.23913
2022-12-07,13.58695
2022-12-08,12.5
2022-12-09,7.60869
2022-12-10,7.06521
2022-12-11,3.26086
2022-12-12,15.21739
2022-12-13,11.41304
2022-12-14,13.58695
2022-12-15,12.5
2022-12-16,14.67391
2022-12-18,7.60869
2022-12-19,9.7826
2022-12-20,10.86956
2022-12-21,12.5
2022-12-22,10.32608
2022-12-23,8.69565
2022-12-24,3.26086
2022-12-25,4.34782
2022-12-26,15.21739
2022-12-27,17.3913
2022-12-28,15.21739
2022-12-29,15.21739
2022-12-30,32.60869
2022-12-31,8.69565
2023-01-01,3.26086
2023-01-02,18.47826
2023-01-03,15.21739
2023-01-04,13.04347
2023-01-05,10.32608
2023-01-06,11.95652
2023-01-07,7.60869
2023-01-08,3.26086
2023-01-09,16.84782
2023-01-10,13.58695
2023-01-11,16.84782
2023-01-12,13.04347
2023-01-13,15.76086
2023-01-14,3.26086
2023-01-15,2.71739
2023-01-16,11.41304
2023-01-17,14.13043
2023-01-18,11.95652
2023-01-19,10.86956
2023-01-20,9.7826
2023-01-21,6.52173
2023-01-22,4.34782
2023-01-23,4.8913
2023-01-24,2.71739
2023-01-25,38.58695
2023-01-26,21.19565
2023-01-27,20.65217
2023-01-28,3.26086
2023-01-29,8.69565
2023-01-30,5.43478
2023-01-31,12.5
2023-02-01,12.5
2023-02-02,18.47826
2023-02-03,16.84782
2023-02-04,8.69565
2023-02-05,3.80434
2023-02-06,14.13043
2023-02-07,17.3913
2023-02-08,17.3913
2023-02-09,16.30434
2023-02-10,16.30434
2023-02-11,7.06521
2023-02-12,5.43478
2023-02-13,12.5
2023-02-14,18.47826
2023-02-15,14.13043
2023-02-16,17.3913
2023-02-17,11.95652
2023-02-18,5.97826
2023-02-19,3.80434
2023-02-20,17.3913
2023-02-21,15.21739
2023-02-22,16.84782
2023-02-23,14.13043
2023-02-24,8.15217
2023-02-25,4.8913
2023-02-26,3.80434
2023-02-27,9.7826
2023-02-28,17.93478
2023-03-01,4.8913
2023-03-02,17.3913
2023-03-03,11.41304
2023-03-04,8.15217
2023-03-06,13.58695
2023-03-07,15.76086
2023-03-08,22.2826
2023-03-09,15.21739
2023-03-10,20.10869
2023-03-11,5.97826
2023-03-12,6.52173
2023-03-13,11.95652
2023-03-14,12.5
2023-03-15,15.21739
2023-03-16,14.13043
2023-03-17,13.04347
2023-03-18,3.80434
2023-03-19,3.26086
2023-03-20,16.84782
2023-03-21,17.3913
2023-03-22,13.04347
2023-03-23,17.3913
2023-03-24,13.58695
2023-03-25,5.97826
2023-03-26,6.52173
2023-03-27,19.56521
2023-03-28,20.65217
2023-03-29,13.58695
2023-03-30,20.10869
2023-03-31,14.67391
2023-04-01,4.8913
2023-04-02,5.97826
2023-04-03,17.3913
2023-04-04,18.47826
2023-04-05,11.95652
2023-04-06,20.10869
2023-04-07,20.65217
2023-04-08,8.15217
2023-04-09,7.06521
2023-04-10,17.93478
2023-04-11,21.19565
2023-04-12,21.19565
2023-04-13,14.67391
2023-04-14,14.67391
2023-04-15,11.95652
2023-04-16,4.8913
2023-04-17,16.84782
2023-04-18,21.73913
2023-04-19,23.91304
2023-04-20,14.67391
2023-04-21,19.02173
2023-04-22,5.97826
2023-04-23,4.8913
2023-04-24,11.41304
2023-04-25,16.84782
2023-04-26,9.23913
2023-04-27,11.95652
2023-04-28,11.41304
2023-04-29,12.5
2023-04-30,7.60869
2023-05-01,17.93478
2023-05-02,18.47826
2023-05-03,14.67391
2023-05-04,10.32608
2023-05-05,7.06521
2023-05-06,3.26086
2023-05-07,3.26086
2023-05-08,19.56521
2023-05-09,14.67391
2023-05-10,15.21739
2023-05-11,14.13043
2023-05-12,19.56521
2023-05-13,3.80434
2023-05-14,5.97826
2023-05-15,11.95652
2023-05-16,20.10869
2023-05-17,14.13043
2023-05-18,8.15217
2023-05-19,15.76086
2023-05-20,3.80434
2023-05-21,5.43478
2023-05-22,20.65217
2023-05-23,21.73913
2023-05-24,11.41304
2023-05-25,10.86956
2023-05-26,24.45652
2023-05-27,3.80434
2023-05-28,3.26086
2023-05-29,11.95652
2023-05-30,15.21739
2023-05-31,25.54347
2023-06-01,10.86956
2023-06-02,10.32608
2023-06-03,3.26086
2023-06-04,7.06521
2023-06-05,14.13043
2023-06-06,16.84782
2023-06-07,22.82608
2023-06-08,15.76086
2023-06-09,17.3913
2023-06-10,4.8913
2023-06-11,5.43478
2023-06-12,17.3913
2023-06-13,22.2826
2023-06-14,11.95652
2023-06-15,15.76086
