date,ELF
2020-06-17,38.45144
2020-06-18,40.02624
2020-06-19,35.30183
2020-06-20,20.7349
2020-06-21,26.37795
2020-06-22,37.40157
2020-06-23,43.83202
2020-06-24,46.06299
2020-06-25,44.09448
2020-06-26,41.60104
2020-06-27,25.72178
2020-06-28,25.85301
2020-06-29,43.43832
2020-06-30,40.55118
2020-07-01,42.78215
2020-07-02,36.22047
2020-07-03,35.958
2020-07-04,24.54068
2020-07-05,22.70341
2020-07-06,40.81364
2020-07-07,43.56955
2020-07-08,37.9265
2020-07-09,38.97637
2020-07-10,35.69553
2020-07-11,22.70341
2020-07-12,28.34645
2020-07-13,43.56955
2020-07-14,45.80052
2020-07-15,43.83202
2020-07-16,38.45144
2020-07-17,41.20734
2020-07-18,24.54068
2020-07-19,25.59055
2020-07-20,39.76377
2020-07-21,37.27034
2020-07-22,45.40682
2020-07-23,40.28871
2020-07-24,36.3517
2020-07-25,24.27821
2020-07-26,28.60892
2020-07-27,43.70078
2020-07-28,45.27559
2020-07-29,42.78215
2020-07-30,39.10761
2020-07-31,30.31496
2020-08-01,24.93438
2020-08-02,23.75328
2020-08-03,38.84514
2020-08-04,40.55118
2020-08-05,42.91338
2020-08-06,42.51968
2020-08-07,40.02624
2020-08-08,27.16535
2020-08-09,27.95275
2020-08-10,55.77427
2020-08-11,48.42519
2020-08-12,45.01312
2020-08-13,40.94488
2020-08-14,40.55118
2020-08-15,23.75328
2020-08-16,20.07874
2020-08-17,30.97112
2020-08-18,37.00787
2020-08-19,44.75065
2020-08-20,41.33858
2020-08-21,38.97637
2020-08-22,29.00262
2020-08-23,28.08398
2020-08-24,46.06299
2020-08-25,41.99475
2020-08-26,37.27034
2020-08-27,37.27034
2020-08-28,37.9265
2020-08-29,23.35958
2020-08-30,30.05249
2020-08-31,37.9265
2020-09-01,32.80839
2020-09-02,40.55118
2020-09-03,41.86351
2020-09-04,39.63254
2020-09-05,22.44094
2020-09-06,30.83989
2020-09-07,44.61942
2020-09-08,40.81364
2020-09-09,36.48293
2020-09-10,42.51968
2020-09-11,46.32545
2020-09-12,26.24671
2020-09-13,35.03937
2020-09-14,42.65091
2020-09-15,41.99475
2020-09-16,39.76377
2020-09-17,36.7454
2020-09-18,34.12073
2020-09-19,24.40944
2020-09-20,26.77165
2020-09-21,40.15748
2020-09-22,37.79527
2020-09-23,40.28871
2020-09-24,36.3517
2020-09-25,31.88976
2020-09-26,23.22834
2020-09-27,26.50918
2020-09-28,35.69553
2020-09-29,31.23359
2020-09-30,26.37795
2020-10-01,22.83464
2020-10-02,20.47244
2020-10-03,21.91601
2020-10-04,24.54068
2020-10-05,38.3202
2020-10-06,34.64566
2020-10-07,36.08923
2020-10-08,32.41469
2020-10-09,21.39107
2020-10-10,24.27821
2020-10-11,28.34645
2020-10-12,38.71391
2020-10-13,37.1391
2020-10-14,37.00787
2020-10-15,36.08923
2020-10-16,31.23359
2020-10-17,23.75328
2020-10-18,23.49081
2020-10-19,39.10761
2020-10-20,37.1391
2020-10-21,35.30183
2020-10-22,38.71391
2020-10-23,61.41732
2020-10-24,23.49081
2020-10-25,27.03412
2020-10-26,37.9265
2020-10-27,34.51443
2020-10-28,36.7454
2020-10-29,33.33333
2020-10-30,32.67716
2020-10-31,23.88451
2020-11-01,24.93438
2020-11-02,37.5328
2020-11-03,33.5958
2020-11-04,34.7769
2020-11-05,37.27034
2020-11-06,41.33858
2020-11-07,24.14698
2020-11-08,25.59055
2020-11-09,39.10761
2020-11-10,39.76377
2020-11-11,34.51443
2020-11-12,37.66404
2020-11-13,42.65091
2020-11-14,27.55905
2020-11-15,28.74015
2020-11-16,46.32545
2020-11-17,42.91338
2020-11-18,43.30708
2020-11-19,41.99475
2020-11-20,38.18897
2020-11-21,28.74015
2020-11-22,29.26509
2020-11-23,42.38845
2020-11-24,46.85039
2020-11-25,44.22572
2020-11-26,45.40682
2020-11-27,43.43832
2020-11-28,33.07086
2020-11-29,28.87139
2020-11-30,45.01312
2020-12-01,51.9685
2020-12-02,50.13123
2020-12-03,46.45669
2020-12-04,48.42519
2020-12-05,39.89501
2020-12-06,45.53805
2020-12-07,56.95538
2020-12-08,51.5748
2020-12-09,56.82414
2020-12-10,57.87401
2020-12-11,53.41207
2020-12-12,41.07611
2020-12-13,40.28871
2020-12-14,61.28608
2020-12-15,52.88713
2020-12-16,74.80314
2020-12-17,60.89238
2020-12-18,61.94225
2020-12-19,45.27559
2020-12-20,43.43832
2020-12-21,76.64041
2020-12-22,72.44094
2020-12-23,86.61417
2020-12-24,100.0
2020-12-25,71.91601
2020-12-26,51.9685
2020-12-27,46.85039
2020-12-28,60.89238
2020-12-29,61.28608
2020-12-30,53.67454
2020-12-31,49.86876
2021-01-01,32.93963
2021-01-02,33.20209
2021-01-03,44.09448
2021-01-04,57.61154
2021-01-05,55.11811
2021-01-06,60.62992
2021-01-07,61.67979
2021-01-08,66.27296
2021-01-09,50.0
2021-01-10,44.75065
2021-01-11,62.59842
2021-01-12,61.81102
2021-01-13,61.81102
2021-01-14,65.35433
2021-01-15,57.21784
2021-01-16,39.89501
2021-01-17,38.58267
2021-01-18,57.61154
2021-01-19,63.64829
2021-01-20,57.87401
2021-01-21,53.28083
2021-01-22,55.77427
2021-01-23,40.55118
2021-01-24,36.48293
2021-01-25,64.69816
2021-01-26,57.87401
2021-01-27,50.7874
2021-01-28,55.77427
2021-01-29,40.55118
2021-01-30,31.88976
2021-01-31,34.90813
2021-02-01,48.95013
2021-02-02,47.24409
2021-02-03,50.13123
2021-02-04,45.53805
2021-02-05,44.88188
2021-02-06,34.12073
2021-02-07,30.31496
2021-02-08,44.48818
2021-02-09,49.21259
2021-02-10,45.14435
2021-02-11,27.42782
2021-02-12,27.69028
2021-02-13,31.23359
2021-02-14,34.51443
2021-02-15,48.81889
2021-02-16,56.56167
2021-02-17,54.19947
2021-02-18,51.83727
2021-02-19,48.03149
2021-02-20,35.5643
2021-02-21,33.46456
2021-02-22,48.42519
2021-02-23,45.80052
2021-02-24,41.73228
2021-02-25,43.43832
2021-02-26,37.9265
2021-02-27,25.98425
2021-02-28,35.958
2021-03-01,33.5958
2021-03-02,40.15748
2021-03-03,41.86351
2021-03-04,40.94488
2021-03-05,47.11286
2021-03-06,42.51968
2021-03-07,36.22047
2021-03-08,42.38845
2021-03-09,45.53805
2021-03-10,50.52493
2021-03-11,45.93175
2021-03-12,37.00787
2021-03-13,32.54593
2021-03-14,34.12073
2021-03-15,49.47506
2021-03-16,51.70603
2021-03-17,51.70603
2021-03-18,46.98162
2021-03-19,46.06299
2021-03-20,33.33333
2021-03-21,32.41469
2021-03-22,44.48818
2021-03-23,44.48818
2021-03-24,38.45144
2021-03-25,40.81364
2021-03-26,37.9265
2021-03-27,27.29658
2021-03-28,34.25196
2021-03-29,45.80052
2021-03-30,43.83202
2021-03-31,42.78215
2021-04-01,43.83202
2021-04-02,39.76377
2021-04-03,35.1706
2021-04-04,33.46456
2021-04-05,47.90026
2021-04-06,45.40682
2021-04-07,38.3202
2021-04-08,39.63254
2021-04-09,40.81364
2021-04-10,32.41469
2021-04-11,28.60892
2021-04-12,46.19422
2021-04-13,40.28871
2021-04-14,42.65091
2021-04-15,73.22834
2021-04-16,42.38845
2021-04-17,33.07086
2021-04-18,29.52755
2021-04-19,42.65091
2021-04-20,47.11286
2021-04-21,38.58267
2021-04-22,39.10761
2021-04-23,35.958
2021-04-24,22.83464
2021-04-25,27.55905
2021-04-26,38.84514
2021-04-27,37.40157
2021-04-28,38.45144
2021-04-29,36.08923
2021-04-30,34.12073
2021-05-01,26.64041
2021-05-02,22.30971
2021-05-03,38.3202
2021-05-04,36.3517
2021-05-05,24.14698
2021-05-06,35.69553
2021-05-07,30.83989
2021-05-08,22.30971
2021-05-09,27.03412
2021-05-10,40.81364
2021-05-11,37.27034
2021-05-12,31.62729
2021-05-13,36.3517
2021-05-14,28.34645
2021-05-15,24.93438
2021-05-16,30.18372
2021-05-17,37.40157
2021-05-18,30.97112
2021-05-19,25.72178
2021-05-20,30.31496
2021-05-21,33.07086
2021-05-22,21.65354
2021-05-23,26.37795
2021-05-24,33.85826
2021-05-25,34.3832
2021-05-26,32.15223
2021-05-27,33.85826
2021-05-28,35.69553
2021-05-29,27.42782
2021-05-30,26.37795
2021-05-31,36.87664
2021-06-01,32.93963
2021-06-02,36.3517
2021-06-03,30.05249
2021-06-04,27.82152
2021-06-05,19.42257
2021-06-06,21.65354
2021-06-07,33.07086
2021-06-08,35.1706
2021-06-09,37.79527
2021-06-10,32.15223
2021-06-11,30.57742
2021-06-12,24.80314
2021-06-13,19.1601
2021-06-14,37.40157
2021-06-15,38.58267
2021-06-16,30.83989
2021-06-17,28.08398
2021-06-18,25.06561
2021-06-19,16.92913
2021-06-20,18.50393
2021-06-21,30.44619
2021-06-22,31.23359
2021-06-23,31.75853
2021-06-24,27.03412
2021-06-25,24.01574
2021-06-26,20.7349
2021-06-27,22.96587
2021-06-28,27.16535
2021-06-29,32.15223
2021-06-30,33.33333
2021-07-01,29.92125
2021-07-02,27.69028
2021-07-03,20.86614
2021-07-04,23.35958
2021-07-05,29.92125
2021-07-06,35.1706
2021-07-07,32.28346
2021-07-08,27.95275
2021-07-09,23.35958
2021-07-10,17.5853
2021-07-11,21.39107
2021-07-12,29.65879
2021-07-13,30.31496
2021-07-14,33.9895
2021-07-15,33.72703
2021-07-16,38.58267
2021-07-17,18.7664
2021-07-18,28.60892
2021-07-19,29.39632
2021-07-20,35.69553
2021-07-21,25.59055
2021-07-22,25.59055
2021-07-23,28.34645
2021-07-24,16.7979
2021-07-25,18.63517
2021-07-26,25.98425
2021-07-27,29.39632
2021-07-28,40.28871
2021-07-29,30.83989
2021-07-30,29.39632
2021-07-31,20.86614
2021-08-01,23.22834
2021-08-02,30.70866
2021-08-03,32.41469
2021-08-04,31.36482
2021-08-05,32.54593
2021-08-06,29.92125
2021-08-07,37.66404
2021-08-08,22.57217
2021-08-09,30.70866
2021-08-10,38.3202
2021-08-11,37.5328
2021-08-12,33.33333
2021-08-13,35.82677
2021-08-14,24.14698
2021-08-15,20.47244
2021-08-16,24.93438
2021-08-17,34.3832
2021-08-18,34.7769
2021-08-19,32.54593
2021-08-20,30.83989
2021-08-21,23.09711
2021-08-22,25.98425
2021-08-23,37.1391
2021-08-24,36.48293
2021-08-25,32.02099
2021-08-26,28.47769
2021-08-27,29.65879
2021-08-28,21.5223
2021-08-29,28.34645
2021-08-30,34.3832
2021-08-31,33.46456
2021-09-01,36.87664
2021-09-02,35.43307
2021-09-03,36.22047
2021-09-04,24.40944
2021-09-05,24.40944
2021-09-06,31.75853
2021-09-07,35.958
2021-09-08,34.12073
2021-09-09,35.30183
2021-09-10,26.64041
2021-09-11,18.3727
2021-09-12,21.1286
2021-09-13,31.49606
2021-09-14,30.70866
2021-09-15,29.65879
2021-09-16,30.83989
2021-09-17,30.31496
2021-09-18,23.22834
2021-09-19,19.9475
2021-09-20,23.49081
2021-09-21,24.01574
2021-09-22,21.65354
2021-09-23,28.87139
2021-09-24,29.92125
2021-09-25,22.83464
2021-09-26,25.06561
2021-09-27,30.57742
2021-09-28,28.21522
2021-09-29,35.30183
2021-09-30,35.1706
2021-10-01,32.02099
2021-10-02,22.30971
2021-10-03,22.83464
2021-10-04,23.88451
2021-10-05,32.67716
2021-10-06,28.74015
2021-10-07,35.30183
2021-10-08,26.24671
2021-10-09,22.96587
2021-10-10,20.20997
2021-10-11,22.96587
2021-10-12,27.03412
2021-10-13,28.60892
2021-10-14,30.05249
2021-10-15,27.69028
2021-10-16,60.10498
2021-10-17,86.87664
2021-10-18,49.21259
2021-10-19,42.25721
2021-10-20,38.58267
2021-10-21,35.1706
2021-10-22,32.02099
2021-10-23,23.22834
2021-10-24,23.22834
2021-10-25,31.88976
2021-10-26,29.52755
2021-10-27,35.5643
2021-10-28,31.36482
2021-10-29,29.26509
2021-10-30,19.29133
2021-10-31,23.09711
2021-11-01,33.07086
2021-11-02,34.51443
2021-11-03,35.69553
2021-11-04,32.54593
2021-11-05,31.23359
2021-11-06,21.91601
2021-11-07,25.59055
2021-11-08,29.26509
2021-11-09,33.72703
2021-11-10,35.1706
2021-11-11,30.44619
2021-11-12,26.77165
2021-11-13,20.3412
2021-11-14,27.42782
2021-11-15,35.43307
2021-11-16,33.46456
2021-11-17,31.23359
2021-11-18,33.46456
2021-11-19,29.39632
2021-11-20,20.7349
2021-11-21,26.90288
2021-11-22,31.10236
2021-11-23,33.33333
2021-11-24,33.5958
2021-11-25,36.48293
2021-11-26,33.72703
2021-11-27,29.26509
2021-11-28,25.06561
2021-11-29,32.80839
2021-11-30,34.51443
2021-12-01,37.79527
2021-12-02,36.7454
2021-12-03,29.65879
2021-12-04,29.13385
2021-12-05,29.92125
2021-12-06,40.81364
2021-12-07,44.48818
2021-12-08,35.69553
2021-12-09,38.97637
2021-12-10,31.49606
2021-12-11,30.31496
2021-12-12,30.70866
2021-12-13,40.81364
2021-12-14,36.08923
2021-12-15,42.65091
2021-12-16,41.73228
2021-12-17,40.02624
2021-12-18,31.23359
2021-12-19,34.7769
2021-12-20,51.5748
2021-12-21,45.53805
2021-12-22,59.84251
2021-12-23,56.56167
2021-12-24,70.47244
2021-12-25,47.24409
2021-12-26,34.12073
2021-12-27,42.65091
2021-12-28,38.05774
2021-12-29,37.66404
2021-12-30,32.02099
2021-12-31,26.50918
2022-01-01,24.14698
2022-01-02,31.62729
2022-01-03,37.9265
2022-01-04,40.41994
2022-01-05,40.55118
2022-01-06,35.82677
2022-01-07,33.72703
2022-01-08,24.80314
2022-01-09,32.80839
2022-01-10,38.3202
2022-01-11,34.3832
2022-01-12,35.1706
2022-01-13,35.1706
2022-01-14,31.10236
2022-01-15,20.20997
2022-01-16,25.85301
2022-01-17,32.67716
2022-01-18,35.30183
2022-01-19,34.64566
2022-01-20,32.41469
2022-01-21,29.39632
2022-01-22,22.70341
2022-01-23,25.32808
2022-01-24,39.37007
2022-01-25,33.33333
2022-01-26,30.97112
2022-01-27,33.07086
2022-01-28,26.64041
2022-01-29,20.7349
2022-01-30,19.81627
2022-01-31,24.14698
2022-02-01,23.49081
2022-02-02,25.85301
2022-02-03,36.61417
2022-02-04,33.85826
2022-02-05,24.93438
2022-02-06,25.45931
2022-02-07,28.47769
2022-02-08,32.28346
2022-02-09,30.05249
2022-02-10,29.39632
2022-02-11,28.87139
2022-02-12,22.30971
2022-02-13,22.83464
2022-02-14,36.61417
2022-02-15,33.20209
2022-02-16,27.16535
2022-02-17,29.26509
2022-02-18,30.18372
2022-02-19,21.5223
2022-02-20,22.17847
2022-02-21,27.69028
2022-02-22,29.79002
2022-02-23,31.23359
2022-02-24,31.88976
2022-02-25,29.39632
2022-02-26,19.29133
2022-02-27,20.60367
2022-02-28,30.31496
2022-03-01,24.14698
2022-03-02,26.50918
2022-03-03,34.25196
2022-03-04,25.19685
2022-03-05,16.92913
2022-03-06,20.47244
2022-03-07,25.32808
2022-03-08,29.13385
2022-03-09,18.89763
2022-03-10,24.27821
2022-03-11,23.35958
2022-03-12,20.60367
2022-03-13,26.24671
2022-03-14,32.54593
2022-03-15,30.57742
2022-03-16,32.67716
2022-03-17,35.30183
2022-03-18,28.47769
2022-03-19,23.88451
2022-03-20,22.04724
2022-03-21,29.26509
2022-03-22,28.87139
2022-03-23,34.51443
2022-03-24,33.07086
2022-03-25,25.59055
2022-03-26,21.78477
2022-03-27,22.83464
2022-03-28,33.46456
2022-03-29,31.23359
2022-03-30,26.64041
2022-03-31,25.85301
2022-04-01,27.03412
2022-04-02,18.63517
2022-04-03,21.1286
2022-04-04,28.60892
2022-04-05,25.06561
2022-04-06,29.13385
2022-04-07,29.39632
2022-04-08,23.35958
2022-04-09,15.22309
2022-04-10,19.68503
2022-04-11,28.34645
2022-04-12,27.03412
2022-04-13,31.75853
2022-04-14,26.77165
2022-04-15,26.24671
2022-04-16,15.22309
2022-04-17,17.45406
2022-04-18,26.64041
2022-04-19,30.97112
2022-04-20,31.23359
2022-04-21,32.15223
2022-04-22,26.64041
2022-04-23,21.5223
2022-04-24,22.17847
2022-04-25,30.57742
2022-04-26,32.93963
2022-04-27,29.00262
2022-04-28,29.00262
2022-04-29,27.29658
2022-04-30,20.99737
2022-05-01,22.17847
2022-05-02,29.00262
2022-05-03,29.79002
2022-05-04,26.90288
2022-05-05,15.35433
2022-05-06,19.9475
2022-05-07,18.11023
2022-05-08,22.17847
2022-05-09,27.82152
2022-05-10,32.28346
2022-05-11,28.60892
2022-05-12,28.60892
2022-05-13,27.82152
2022-05-14,18.11023
2022-05-15,19.81627
2022-05-16,29.79002
2022-05-17,29.79002
2022-05-18,26.64041
2022-05-19,23.88451
2022-05-20,24.93438
2022-05-21,22.04724
2022-05-22,21.39107
2022-05-23,29.52755
2022-05-24,25.98425
2022-05-25,31.62729
2022-05-26,26.77165
2022-05-27,26.77165
2022-05-28,18.3727
2022-05-29,18.24146
2022-05-30,26.77165
2022-05-31,24.93438
2022-06-01,22.30971
2022-06-02,27.82152
2022-06-03,31.88976
2022-06-04,18.24146
2022-06-05,14.30446
2022-06-06,22.83464
2022-06-07,24.01574
2022-06-08,28.34645
2022-06-09,29.79002
2022-06-10,24.80314
2022-06-11,20.86614
2022-06-12,21.5223
2022-06-13,25.32808
2022-06-14,24.01574
2022-06-15,28.74015
2022-06-16,28.21522
2022-06-17,21.1286
2022-06-18,17.84776
2022-06-19,18.63517
2022-06-20,25.32808
2022-06-21,25.85301
2022-06-22,24.80314
2022-06-23,23.62204
2022-06-24,21.25984
2022-06-25,15.48556
2022-06-26,15.22309
2022-06-27,28.21522
2022-06-28,21.65354
2022-06-29,25.06561
2022-06-30,24.01574
2022-07-01,20.3412
2022-07-02,15.48556
2022-07-03,16.40419
2022-07-04,24.27821
2022-07-05,28.47769
2022-07-06,28.21522
2022-07-07,25.19685
2022-07-08,20.07874
2022-07-09,15.74803
2022-07-10,18.24146
2022-07-11,26.11548
2022-07-12,26.11548
2022-07-13,28.87139
2022-07-14,25.85301
2022-07-15,22.57217
2022-07-16,14.04199
2022-07-17,16.66666
2022-07-18,24.40944
2022-07-19,23.75328
2022-07-20,25.06561
2022-07-21,22.57217
2022-07-22,23.75328
2022-07-23,14.30446
2022-07-24,15.22309
2022-07-25,26.77165
2022-07-26,23.09711
2022-07-27,25.59055
2022-07-28,22.57217
2022-07-29,22.96587
2022-07-30,12.46719
2022-07-31,14.17322
2022-08-01,26.11548
2022-08-02,25.98425
2022-08-03,27.55905
2022-08-04,27.55905
2022-08-05,21.91601
2022-08-06,19.9475
2022-08-07,30.97112
2022-08-08,30.97112
2022-08-09,25.98425
2022-08-10,35.82677
2022-08-11,24.80314
2022-08-12,19.5538
2022-08-13,17.979
2022-08-14,15.22309
2022-08-15,19.29133
2022-08-16,29.26509
2022-08-17,27.29658
2022-08-18,26.24671
2022-08-19,24.54068
2022-08-20,16.40419
2022-08-21,18.7664
2022-08-22,29.39632
2022-08-23,25.19685
2022-08-24,30.05249
2022-08-25,24.14698
2022-08-26,19.68503
2022-08-27,16.7979
2022-08-28,19.68503
2022-08-29,22.44094
2022-08-30,29.52755
2022-08-31,24.54068
2022-09-01,25.32808
2022-09-02,23.22834
2022-09-03,17.45406
2022-09-04,18.63517
2022-09-05,25.59055
2022-09-06,23.49081
2022-09-07,28.08398
2022-09-08,22.70341
2022-09-09,15.74803
2022-09-10,11.28608
2022-09-11,17.06036
2022-09-12,22.17847
2022-09-13,24.54068
2022-09-14,30.05249
2022-09-15,28.87139
2022-09-16,17.84776
2022-09-17,14.56692
2022-09-18,17.84776
2022-09-19,26.90288
2022-09-20,29.26509
2022-09-21,25.06561
2022-09-22,31.75853
2022-09-23,21.65354
2022-09-24,20.20997
2022-09-25,17.979
2022-09-26,25.59055
2022-09-27,28.60892
2022-09-28,25.32808
2022-09-29,26.50918
2022-09-30,23.49081
2022-10-01,15.61679
2022-10-02,16.53543
2022-10-03,21.78477
2022-10-04,24.67191
2022-10-05,26.11548
2022-10-06,25.98425
2022-10-07,23.49081
2022-10-08,19.42257
2022-10-09,18.24146
2022-10-10,20.60367
2022-10-11,28.60892
2022-10-12,25.59055
2022-10-13,26.24671
2022-10-14,22.57217
2022-10-15,20.47244
2022-10-16,24.01574
2022-10-17,27.55905
2022-10-18,28.34645
2022-10-19,29.79002
2022-10-20,26.24671
2022-10-21,23.49081
2022-10-22,17.979
2022-10-23,19.9475
2022-10-24,34.25196
2022-10-25,29.00262
2022-10-26,31.23359
2022-10-27,24.14698
2022-10-28,23.75328
2022-10-29,22.17847
2022-10-30,18.63517
2022-10-31,26.90288
2022-11-01,28.47769
2022-11-02,29.92125
2022-11-03,26.50918
2022-11-04,27.42782
2022-11-05,20.07874
2022-11-06,21.91601
2022-11-07,26.90288
2022-11-08,31.23359
2022-11-09,29.92125
2022-11-10,29.92125
2022-11-11,27.29658
2022-11-12,16.7979
2022-11-13,19.68503
2022-11-14,29.39632
2022-11-15,26.64041
2022-11-16,28.08398
2022-11-17,27.82152
2022-11-18,23.49081
2022-11-19,17.45406
2022-11-20,20.47244
2022-11-21,29.39632
2022-11-22,28.74015
2022-11-23,29.52755
2022-11-24,30.31496
2022-11-25,28.74015
2022-11-26,20.47244
2022-11-27,22.83464
2022-11-28,30.18372
2022-11-29,32.93963
2022-11-30,28.08398
2022-12-01,31.62729
2022-12-02,32.02099
2022-12-03,22.83464
2022-12-04,29.26509
2022-12-05,32.80839
2022-12-06,32.41469
2022-12-07,33.85826
2022-12-08,34.7769
2022-12-09,34.25196
2022-12-10,23.88451
2022-12-11,27.95275
2022-12-12,40.94488
2022-12-13,38.58267
2022-12-14,37.9265
2022-12-15,35.82677
2022-12-16,34.51443
2022-12-17,24.80314
2022-12-18,29.26509
2022-12-19,39.23884
2022-12-20,43.30708
2022-12-21,40.41994
2022-12-22,42.51968
2022-12-23,43.17585
2022-12-24,35.03937
2022-12-25,53.67454
2022-12-26,33.46456
2022-12-27,26.64041
2022-12-28,30.83989
2022-12-29,22.96587
2022-12-30,25.19685
2022-12-31,21.65354
2023-01-01,22.70341
2023-01-02,27.82152
2023-01-03,29.79002
2023-01-04,26.64041
2023-01-05,26.11548
2023-01-06,25.32808
2023-01-07,22.44094
2023-01-08,22.44094
2023-01-09,29.92125
2023-01-10,33.20209
2023-01-11,30.18372
2023-01-12,27.69028
2023-01-13,25.45931
2023-01-14,19.42257
2023-01-15,20.3412
2023-01-16,27.55905
2023-01-17,25.98425
2023-01-18,29.92125
2023-01-19,23.49081
2023-01-20,21.1286
2023-01-21,12.86089
2023-01-22,16.7979
2023-01-23,17.32283
2023-01-24,21.65354
2023-01-25,29.79002
2023-01-26,33.5958
2023-01-27,24.54068
2023-01-28,19.9475
2023-01-29,20.07874
2023-01-30,31.23359
2023-01-31,32.80839
2023-02-01,26.90288
2023-02-02,25.98425
2023-02-03,27.16535
2023-02-04,19.5538
2023-02-05,18.7664
2023-02-06,26.50918
2023-02-07,28.74015
2023-02-08,31.49606
2023-02-09,26.37795
2023-02-10,24.27821
2023-02-11,15.74803
2023-02-12,23.09711
2023-02-13,26.50918
2023-02-14,29.13385
2023-02-15,26.90288
2023-02-16,26.50918
2023-02-17,25.32808
2023-02-18,18.63517
2023-02-19,19.29133
2023-02-20,26.37795
2023-02-21,26.90288
2023-02-22,28.47769
2023-02-23,26.11548
2023-02-24,32.67716
2023-02-25,17.1916
2023-02-26,18.11023
2023-02-27,29.00262
2023-02-28,26.50918
2023-03-01,18.89763
2023-03-02,23.35958
2023-03-03,27.29658
2023-03-04,17.71653
2023-03-05,20.07874
2023-03-06,27.95275
2023-03-07,28.21522
2023-03-08,30.83989
2023-03-09,23.22834
2023-03-10,24.54068
2023-03-11,15.09186
2023-03-12,19.81627
2023-03-13,25.72178
2023-03-14,31.10236
2023-03-15,33.9895
2023-03-16,24.67191
2023-03-17,22.70341
2023-03-18,17.06036
2023-03-19,24.14698
2023-03-20,35.1706
2023-03-21,31.75853
2023-03-22,24.01574
2023-03-23,28.47769
2023-03-24,26.90288
2023-03-25,19.5538
2023-03-26,23.88451
2023-03-27,30.57742
2023-03-28,29.13385
2023-03-29,26.11548
2023-03-30,24.80314
2023-03-31,24.14698
2023-04-01,13.64829
2023-04-02,20.99737
2023-04-03,25.85301
2023-04-04,28.87139
2023-04-05,29.00262
2023-04-06,23.49081
2023-04-07,28.08398
2023-04-08,20.07874
2023-04-09,20.47244
2023-04-10,37.27034
2023-04-11,45.01312
2023-04-12,34.7769
2023-04-13,28.08398
2023-04-14,25.32808
2023-04-15,21.65354
2023-04-16,23.49081
2023-04-17,34.12073
2023-04-18,36.61417
2023-04-19,26.77165
2023-04-20,22.70341
2023-04-21,24.93438
2023-04-22,15.09186
2023-04-23,19.1601
2023-04-24,27.69028
2023-04-25,29.92125
2023-04-26,25.85301
2023-04-27,25.45931
2023-04-28,21.91601
2023-04-29,21.91601
2023-04-30,14.96062
2023-05-01,22.04724
2023-05-02,26.24671
2023-05-03,28.21522
2023-05-04,21.78477
2023-05-05,18.11023
2023-05-06,21.91601
2023-05-07,20.7349
2023-05-08,27.03412
2023-05-09,30.31496
2023-05-10,27.29658
2023-05-11,26.24671
2023-05-12,22.17847
2023-05-13,19.1601
2023-05-14,22.17847
2023-05-15,24.01574
2023-05-16,22.57217
2023-05-17,27.03412
2023-05-18,30.57742
2023-05-19,27.29658
2023-05-20,19.29133
2023-05-21,18.63517
2023-05-22,26.37795
2023-05-23,28.34645
2023-05-24,22.83464
2023-05-25,21.65354
2023-05-26,26.11548
2023-05-27,16.27296
2023-05-28,21.65354
2023-05-29,17.32283
