date,펀드
2021-04-15,14.40533
2021-04-16,15.45204
2021-04-17,10.31008
2021-04-18,9.68206
2021-04-19,13.96048
2021-04-20,15.18382
2021-04-21,13.62684
2021-04-22,12.98573
2021-04-23,12.45584
2021-04-24,8.1447
2021-04-25,8.56339
2021-04-26,12.95302
2021-04-27,13.44367
2021-04-28,13.15582
2021-04-29,12.58668
2021-04-30,12.1222
2021-05-01,7.96153
2021-05-02,7.88957
2021-05-03,10.38204
2021-05-04,10.08766
2021-05-05,8.6746
2021-05-06,10.12691
2021-05-07,11.14091
2021-05-08,8.05966
2021-05-09,7.35967
2021-05-10,11.92594
2021-05-11,11.55305
2021-05-12,10.80073
2021-05-13,10.29046
2021-05-14,9.9699
2021-05-15,6.41109
2021-05-16,8.05312
2021-05-17,10.61755
2021-05-18,9.53159
2021-05-19,7.79144
2021-05-20,9.96336
2021-05-21,9.3615
2021-05-22,6.46343
2021-05-23,7.01295
2021-05-24,9.67552
2021-05-25,10.63064
2021-05-26,9.80635
2021-05-27,10.15308
2021-05-28,9.65589
2021-05-29,6.0382
2021-05-30,6.98024
2021-05-31,9.70822
2021-06-01,11.03624
2021-06-02,10.4998
2021-06-03,10.55868
2021-06-04,8.92973
2021-06-05,6.08399
2021-06-06,6.73164
2021-06-07,9.59047
2021-06-08,9.93065
2021-06-09,9.74093
2021-06-10,9.98299
2021-06-11,8.74656
2021-06-12,6.58118
2021-06-13,6.41763
2021-06-14,9.22412
2021-06-15,9.62972
2021-06-16,9.09328
2021-06-17,9.03441
2021-06-18,7.88303
2021-06-19,5.39709
2021-06-20,5.60643
2021-06-21,8.41292
2021-06-22,8.62881
2021-06-23,9.09328
2021-06-24,8.79235
2021-06-25,8.66806
2021-06-26,5.9597
2021-06-27,6.19521
2021-06-28,9.0802
2021-06-29,9.38113
2021-06-30,9.49888
2021-07-01,9.25683
2021-07-02,8.28208
2021-07-03,5.75035
2021-07-04,6.52884
2021-07-05,9.08674
2021-07-06,8.36059
2021-07-07,8.99515
2021-07-08,8.69423
2021-07-09,7.7391
2021-07-10,4.84757
2021-07-11,5.52793
2021-07-12,8.01386
2021-07-13,7.66714
2021-07-14,9.33533
2021-07-15,9.67552
2021-07-16,7.58864
2021-07-17,5.01112
2021-07-18,5.46251
2021-07-19,7.44472
2021-07-20,7.77835
2021-07-21,7.64097
2021-07-22,8.41946
2021-07-23,7.69331
2021-07-24,5.20083
2021-07-25,5.13541
2021-07-26,8.56339
2021-07-27,7.91573
2021-07-28,8.0662
2021-07-29,8.32788
2021-07-30,7.65406
2021-07-31,4.55318
2021-08-01,4.78869
2021-08-02,7.16995
2021-08-03,8.24283
2021-08-04,7.58864
2021-08-05,7.9877
2021-08-06,7.86994
2021-08-07,5.56718
2021-08-08,5.36438
2021-08-09,8.51105
2021-08-10,9.10637
2021-08-11,11.10166
2021-08-12,9.13908
2021-08-13,8.5961
2021-08-14,5.74381
2021-08-15,5.85503
2021-08-16,6.05783
2021-08-17,9.01478
2021-08-18,9.76056
2021-08-19,8.65497
2021-08-20,9.08674
2021-08-21,6.15595
2021-08-22,6.3195
2021-08-23,9.60355
2021-08-24,10.00915
2021-08-25,9.95682
2021-08-26,10.59793
2021-08-27,8.12508
2021-08-28,5.39055
2021-08-29,6.52884
2021-08-30,8.21012
2021-08-31,9.40075
2021-09-01,9.19795
2021-09-02,9.09328
2021-09-03,8.13816
2021-09-04,5.48868
2021-09-05,6.04474
2021-09-06,7.81761
2021-09-07,8.69423
2021-09-08,9.44001
2021-09-09,8.78581
2021-09-10,8.29517
2021-09-11,4.95224
2021-09-12,5.58681
2021-09-13,7.4578
2021-09-14,7.76527
2021-09-15,7.64752
2021-09-16,7.27463
2021-09-17,7.15033
2021-09-18,4.50085
2021-09-19,4.31767
2021-09-20,4.68402
2021-09-21,5.72419
2021-09-22,5.7569
2021-09-23,9.30917
2021-09-24,9.15216
2021-09-25,5.76344
2021-09-26,6.37838
2021-09-27,8.53722
2021-09-28,8.08583
2021-09-29,8.91011
2021-09-30,8.64189
2021-10-01,7.70639
2021-10-02,4.89336
2021-10-03,5.09616
2021-10-04,5.92045
2021-10-05,8.43255
2021-10-06,9.62318
2021-10-07,8.68114
2021-10-08,7.39238
2021-10-09,4.39617
2021-10-10,5.04383
2021-10-11,5.46905
2021-10-12,7.57555
2021-10-13,8.54376
2021-10-14,8.1905
2021-10-15,7.03912
2021-10-16,7.18304
2021-10-17,7.80452
2021-10-18,7.9877
2021-10-19,7.64752
2021-10-20,7.64097
2021-10-21,7.39238
2021-10-22,6.79706
2021-10-23,4.23263
2021-10-24,5.16158
2021-10-25,8.00078
2021-10-26,7.63443
2021-10-27,7.85032
2021-10-28,7.20266
2021-10-29,6.85594
2021-10-30,4.16721
2021-10-31,4.30459
2021-11-01,6.53539
2021-11-02,7.3793
2021-11-03,7.45126
2021-11-04,7.36621
2021-11-05,7.26154
2021-11-06,4.27188
2021-11-07,4.25879
2021-11-08,7.20266
2021-11-09,7.96807
2021-11-10,7.58864
2021-11-11,7.18958
2021-11-12,6.28679
2021-11-13,4.6186
2021-11-14,5.43634
2021-11-15,7.75873
2021-11-16,7.90919
2021-11-17,8.20358
2021-11-18,7.68023
2021-11-19,6.54193
2021-11-20,4.78215
2021-11-21,5.22046
2021-11-22,7.52322
2021-11-23,7.22883
2021-11-24,6.94753
2021-11-25,7.255
2021-11-26,6.83632
2021-11-27,4.19337
2021-11-28,4.9457
2021-11-29,7.36621
2021-11-30,7.48397
2021-12-01,7.20266
2021-12-02,6.96061
2021-12-03,5.74381
2021-12-04,4.93261
2021-12-05,4.76906
2021-12-06,6.04474
2021-12-07,6.62697
2021-12-08,6.86903
2021-12-09,6.56155
2021-12-10,6.55501
2021-12-11,4.45505
2021-12-12,4.82794
2021-12-13,6.9737
2021-12-14,6.4438
2021-12-15,6.63352
2021-12-16,6.65314
2021-12-17,9.49234
2021-12-18,4.86719
2021-12-19,4.7429
2021-12-20,8.17087
2021-12-21,8.03349
2021-12-22,7.93536
2021-12-23,8.03349
2021-12-24,6.79052
2021-12-25,4.14758
2021-12-26,5.12233
2021-12-27,7.55593
2021-12-28,8.02695
2021-12-29,8.41292
2021-12-30,7.9419
2021-12-31,6.01857
2022-01-01,5.44288
2022-01-02,6.1625
2022-01-03,9.31571
2022-01-04,10.10728
2022-01-05,9.3615
2022-01-06,9.35496
2022-01-07,9.87177
2022-01-08,5.36438
2022-01-09,6.67931
2022-01-10,9.50542
2022-01-11,9.0802
2022-01-12,8.91665
2022-01-13,8.07274
2022-01-14,7.15687
2022-01-15,4.70365
2022-01-16,5.54755
2022-01-17,7.76527
2022-01-18,8.21666
2022-01-19,8.32788
2022-01-20,9.00824
2022-01-21,8.43255
2022-01-22,5.95315
2022-01-23,6.67931
2022-01-24,9.11945
2022-01-25,10.32971
2022-01-26,10.87923
2022-01-27,11.5138
2022-01-28,9.51851
2022-01-29,6.39146
2022-01-30,5.39055
2022-01-31,5.26625
2022-02-01,8.09891
2022-02-02,8.61572
2022-02-03,12.1222
2022-02-04,9.90448
2022-02-05,6.94753
2022-02-06,7.3335
2022-02-07,9.66897
2022-02-08,9.69514
2022-02-09,10.61101
2022-02-10,11.47455
2022-02-11,10.1727
2022-02-12,6.39801
2022-02-13,6.46343
2022-02-14,10.89231
2022-02-15,9.38113
2022-02-16,9.09328
2022-02-17,8.61572
2022-02-18,8.3933
2022-02-19,5.97278
2022-02-20,59.49234
2022-02-21,25.90605
2022-02-22,18.8931
2022-02-23,16.10624
2022-02-24,15.81185
2022-02-25,13.80348
2022-02-26,15.66793
2022-02-27,8.64843
2022-02-28,9.62318
2022-03-01,7.57555
2022-03-02,8.20358
2022-03-03,8.15779
2022-03-04,11.08857
2022-03-05,9.42692
2022-03-06,7.96807
2022-03-07,8.89048
2022-03-08,8.18395
2022-03-09,5.47559
2022-03-10,8.57647
2022-03-11,7.60826
2022-03-12,5.33167
2022-03-13,6.27371
2022-03-14,7.22229
2022-03-15,7.69331
2022-03-16,8.41946
2022-03-17,8.09237
2022-03-18,6.83632
2022-03-19,5.03074
2022-03-20,4.63823
2022-03-21,6.47651
2022-03-22,6.96715
2022-03-23,6.13633
2022-03-24,5.85503
2022-03-25,6.27371
2022-03-26,4.48776
2022-03-27,4.04945
2022-03-28,5.56718
2022-03-29,6.63352
2022-03-30,6.42417
2022-03-31,5.86811
2022-04-01,5.75035
2022-04-02,4.01674
2022-04-03,4.02983
2022-04-04,5.47559
2022-04-05,5.9597
2022-04-06,5.98586
2022-04-07,6.10362
2022-04-08,7.5363
2022-04-09,3.62423
2022-04-10,4.12141
2022-04-11,5.87465
2022-04-12,5.79615
2022-04-13,5.84848
2022-04-14,6.66623
2022-04-15,5.07654
2022-04-16,3.18592
2022-04-17,3.97749
2022-04-18,5.23354
2022-04-19,5.5083
2022-04-20,5.82232
2022-04-21,5.7569
2022-04-22,5.27279
2022-04-23,3.199
2022-04-24,3.67656
2022-04-25,6.05128
2022-04-26,5.81577
2022-04-27,6.04474
2022-04-28,5.66531
2022-04-29,5.12233
2022-04-30,3.89899
2022-05-01,3.48685
2022-05-02,5.5541
2022-05-03,5.92045
2022-05-04,4.84757
2022-05-05,3.50647
2022-05-06,4.40272
2022-05-07,3.18592
2022-05-08,4.03637
2022-05-09,6.15595
2022-05-10,6.43726
2022-05-11,6.35221
2022-05-12,6.43726
2022-05-13,5.38401
2022-05-14,3.34947
2022-05-15,3.46068
2022-05-16,5.54101
2022-05-17,5.41017
2022-05-18,5.29896
2022-05-19,5.05691
2022-05-20,4.72981
2022-05-21,3.01583
2022-05-22,3.51301
2022-05-23,4.85411
2022-05-24,4.78215
2022-05-25,5.72419
2022-05-26,5.38401
2022-05-27,4.71019
2022-05-28,3.00274
2022-05-29,3.51301
2022-05-30,4.86719
2022-05-31,4.8214
2022-06-01,3.91861
2022-06-02,4.99149
2022-06-03,4.52047
2022-06-04,2.7934
2022-06-05,2.9177
2022-06-06,3.64385
2022-06-07,4.78215
2022-06-08,6.4438
2022-06-09,5.71765
2022-06-10,5.71765
2022-06-11,3.53264
2022-06-12,3.91861
2022-06-13,6.19521
2022-06-14,6.62697
2022-06-15,6.64006
2022-06-16,6.3195
2022-06-17,5.9139
2022-06-18,3.74852
2022-06-19,4.12796
2022-06-20,6.19521
2022-06-21,5.53447
2022-06-22,5.52793
2022-06-23,5.61952
2022-06-24,4.80177
2022-06-25,3.44105
2022-06-26,3.7289
2022-06-27,5.04383
2022-06-28,5.03074
2022-06-29,5.06345
2022-06-30,4.75598
2022-07-01,4.80177
2022-07-02,3.34947
2022-07-03,3.51301
2022-07-04,4.63168
2022-07-05,4.99803
2022-07-06,4.81486
2022-07-07,4.5401
2022-07-08,3.89245
2022-07-09,2.36163
2022-07-10,2.70836
2022-07-11,4.38963
2022-07-12,4.19992
2022-07-13,4.69056
2022-07-14,4.93916
2022-07-15,3.85974
2022-07-16,2.37472
2022-07-17,2.72144
2022-07-18,4.08216
2022-07-19,4.04291
2022-07-20,3.85974
2022-07-21,4.04291
2022-07-22,3.6831
2022-07-23,2.3093
2022-07-24,2.40743
2022-07-25,3.97749
2022-07-26,3.84665
2022-07-27,4.04291
2022-07-28,3.50647
2022-07-29,3.70927
2022-07-30,2.15883
2022-07-31,2.50556
2022-08-01,4.37001
2022-08-02,4.06254
2022-08-03,3.87282
2022-08-04,4.1345
2022-08-05,3.51301
2022-08-06,2.28967
2022-08-07,2.36163
2022-08-08,3.84665
2022-08-09,3.92516
2022-08-10,4.25879
2022-08-11,4.10179
2022-08-12,3.58497
2022-08-13,2.7934
2022-08-14,2.44668
2022-08-15,2.83265
2022-08-16,4.12796
2022-08-17,4.42234
2022-08-18,4.23263
2022-08-19,4.12796
2022-08-20,2.69527
2022-08-21,2.74761
2022-08-22,4.42888
2022-08-23,4.05599
2022-08-24,4.38309
2022-08-25,5.12233
2022-08-26,4.06908
2022-08-27,2.48593
2022-08-28,2.81957
2022-08-29,4.03637
2022-08-30,4.30459
2022-08-31,4.99149
2022-09-01,4.27842
2022-09-02,3.82048
2022-09-03,2.7934
2022-09-04,2.44668
2022-09-05,4.29805
2022-09-06,4.5401
2022-09-07,4.55318
2022-09-08,3.70273
2022-09-09,2.16538
2022-09-10,2.11958
2022-09-11,2.70181
2022-09-12,3.49993
2022-09-13,5.54101
2022-09-14,4.99149
2022-09-15,4.78869
2022-09-16,4.36346
2022-09-17,2.44014
2022-09-18,2.89153
2022-09-19,4.51393
2022-09-20,4.23263
2022-09-21,4.33076
2022-09-22,5.21392
2022-09-23,4.51393
2022-09-24,2.89153
2022-09-25,3.25134
2022-09-26,5.77652
2022-09-27,5.71765
2022-09-28,5.76344
2022-09-29,5.73073
2022-09-30,4.76252
2022-10-01,3.02891
2022-10-02,2.63639
2022-10-03,3.70927
2022-10-04,6.31296
2022-10-05,5.1485
2022-10-06,4.76906
2022-10-07,3.99057
2022-10-08,2.44668
2022-10-09,2.83265
2022-10-10,3.33638
2022-10-11,4.52047
2022-10-12,5.11579
2022-10-13,5.54755
2022-10-14,4.95878
2022-10-15,3.19246
2022-10-16,3.32984
2022-10-17,5.26625
2022-10-18,5.1027
2022-10-19,5.04383
2022-10-20,4.68402
2022-10-21,4.14104
2022-10-22,2.6691
2022-10-23,3.28405
2022-10-24,5.20737
2022-10-25,5.08962
2022-10-26,5.7569
2022-10-27,4.52701
2022-10-28,4.06254
2022-10-29,2.60368
2022-10-30,2.16538
2022-10-31,4.04945
2022-11-01,4.72327
2022-11-02,4.35038
2022-11-03,4.0102
2022-11-04,3.76815
2022-11-05,2.59714
2022-11-06,2.7934
2022-11-07,4.50085
2022-11-08,4.3373
2022-11-09,4.46814
2022-11-10,4.15412
2022-11-11,3.95132
2022-11-12,2.63639
2022-11-13,2.79994
2022-11-14,4.64477
2022-11-15,4.76906
2022-11-16,4.0887
2022-11-17,4.12796
2022-11-18,3.77469
2022-11-19,2.31584
2022-11-20,2.67565
2022-11-21,3.78777
2022-11-22,4.27842
2022-11-23,3.87282
2022-11-24,3.45414
2022-11-25,3.47376
2022-11-26,2.32892
2022-11-27,2.61023
2022-11-28,3.8074
2022-11-29,3.82703
2022-11-30,4.02328
2022-12-01,4.02983
2022-12-02,3.2775
2022-12-03,1.95603
2022-12-04,2.57097
2022-12-05,3.69619
2022-12-06,3.76815
2022-12-07,3.6831
2022-12-08,3.89899
2022-12-09,3.78777
2022-12-10,3.93824
2022-12-11,5.65223
2022-12-12,5.29896
2022-12-13,5.51485
2022-12-14,5.20083
2022-12-15,4.46814
2022-12-16,3.91861
2022-12-17,2.41397
2022-12-18,2.75415
2022-12-19,3.72236
2022-12-20,4.28496
2022-12-21,4.60552
2022-12-22,4.0102
2022-12-23,3.51301
2022-12-24,1.93641
2022-12-25,2.36818
2022-12-26,3.98403
2022-12-27,3.96441
2022-12-28,3.97749
2022-12-29,3.85319
2022-12-30,3.46068
2022-12-31,2.34201
2023-01-01,2.45322
2023-01-02,4.213
2023-01-03,4.48776
2023-01-04,4.01674
2023-01-05,3.84665
2023-01-06,3.81394
2023-01-07,2.84574
2023-01-08,2.76723
2023-01-09,4.39617
2023-01-10,4.43543
2023-01-11,3.96441
2023-01-12,4.01674
2023-01-13,3.77469
2023-01-14,3.15321
2023-01-15,3.29713
2023-01-16,4.76906
2023-01-17,4.14758
2023-01-18,4.25225
2023-01-19,3.76161
2023-01-20,3.97095
2023-01-21,2.49247
2023-01-22,2.95041
2023-01-23,3.44759
2023-01-24,3.95132
2023-01-25,5.38401
2023-01-26,5.82232
2023-01-27,5.95315
2023-01-28,4.71673
2023-01-29,4.19337
2023-01-30,5.52139
2023-01-31,5.24663
2023-02-01,5.64568
2023-02-02,5.37746
2023-02-03,5.27279
2023-02-04,3.76815
2023-02-05,3.32984
2023-02-06,5.27934
2023-02-07,5.23354
2023-02-08,5.35784
2023-02-09,5.09616
2023-02-10,4.99149
2023-02-11,3.35601
2023-02-12,3.78777
2023-02-13,5.11579
2023-02-14,4.59897
2023-02-15,4.84757
2023-02-16,4.62514
2023-02-17,4.12141
2023-02-18,2.88499
2023-02-19,2.95695
2023-02-20,4.45505
2023-02-21,5.08962
2023-02-22,4.20646
2023-02-23,4.3373
2023-02-24,4.26534
2023-02-25,2.79994
2023-02-26,2.87845
2023-02-27,4.04291
2023-02-28,4.25879
2023-03-01,3.5261
2023-03-02,4.0102
2023-03-03,3.86628
2023-03-04,2.73452
2023-03-05,3.02891
2023-03-06,4.26534
2023-03-07,4.76252
2023-03-08,4.8214
2023-03-09,4.25879
2023-03-10,3.91207
2023-03-11,2.61677
2023-03-12,2.86536
2023-03-13,4.35692
2023-03-14,4.37001
2023-03-15,4.48776
2023-03-16,4.28496
2023-03-17,4.10179
2023-03-18,2.40088
2023-03-19,2.82611
2023-03-20,4.27188
2023-03-21,4.6971
2023-03-22,5.01766
2023-03-23,4.47468
2023-03-24,4.48122
2023-03-25,2.57752
2023-03-26,2.95695
2023-03-27,4.35692
2023-03-28,4.76252
2023-03-29,4.68402
2023-03-30,4.36346
2023-03-31,4.04291
2023-04-01,2.37472
2023-04-02,3.09433
2023-04-03,4.43543
2023-04-04,4.4943
2023-04-05,5.11579
2023-04-06,4.48776
2023-04-07,5.18775
2023-04-08,2.89807
2023-04-09,2.93732
2023-04-10,4.8214
2023-04-11,5.7111
2023-04-12,5.227
2023-04-13,4.60552
2023-04-14,4.58589
2023-04-15,2.83265
2023-04-16,3.0747
2023-04-17,4.7429
2023-04-18,4.60552
2023-04-19,4.78869
2023-04-20,4.44197
2023-04-21,4.43543
2023-04-22,2.47939
2023-04-23,2.85882
2023-04-24,3.93824
2023-04-25,4.50739
2023-04-26,4.36346
2023-04-27,4.21954
2023-04-28,3.67656
2023-04-29,2.5121
2023-04-30,3.11396
2023-05-01,2.89807
2023-05-02,3.87936
2023-05-03,3.92516
2023-05-04,3.78123
2023-05-05,2.4663
2023-05-06,2.52518
2023-05-07,2.97003
2023-05-08,4.14104
2023-05-09,4.65785
2023-05-10,4.91299
2023-05-11,4.51393
2023-05-12,3.38217
2023-05-13,2.15883
2023-05-14,2.6691
2023-05-15,4.15412
2023-05-16,4.23263
2023-05-17,4.3373
2023-05-18,4.71673
2023-05-19,4.37655
2023-05-20,2.23079
2023-05-21,2.70836
2023-05-22,4.04945
2023-05-23,4.39617
2023-05-24,4.06254
2023-05-25,4.02983
2023-05-26,3.96441
2023-05-27,2.28967
2023-05-28,2.50556
2023-05-29,3.11396
