date,한정승인
2020-11-13,15.13616
2020-11-14,7.85307
2020-11-15,6.14312
2020-11-16,20.7093
2020-11-17,19.82267
2020-11-18,16.97276
2020-11-19,19.44268
2020-11-20,18.68271
2020-11-21,8.67637
2020-11-22,7.97973
2020-11-23,22.29259
2020-11-24,17.73274
2020-11-25,18.74604
2020-11-26,17.79607
2020-11-27,18.61937
2020-11-28,6.45978
2020-11-29,8.04306
2020-11-30,17.35275
2020-12-01,19.37935
2020-12-02,14.43951
2020-12-03,20.20265
2020-12-04,16.27612
2020-12-05,9.37302
2020-12-06,6.9031
2020-12-07,20.07599
2020-12-08,22.48258
2020-12-09,22.03926
2020-12-10,19.82267
2020-12-11,13.9962
2020-12-12,8.35972
2020-12-13,10.19632
2020-12-14,20.13932
2020-12-15,21.02596
2020-12-16,21.34262
2020-12-17,18.8727
2020-12-18,14.05953
2020-12-19,7.21975
2020-12-20,8.80303
2020-12-21,17.66941
2020-12-22,17.92273
2020-12-23,19.37935
2020-12-24,14.37618
2020-12-25,5.38315
2020-12-26,6.20645
2020-12-27,7.28309
2020-12-28,18.30272
2020-12-29,18.23939
2020-12-30,13.23622
2020-12-31,11.52628
2021-01-01,6.39645
2021-01-02,7.97973
2021-01-03,8.67637
2021-01-04,16.71944
2021-01-05,19.44268
2021-01-06,18.49271
2021-01-07,14.94616
2021-01-08,14.12286
2021-01-09,6.39645
2021-01-10,6.77644
2021-01-11,16.08613
2021-01-12,15.57948
2021-01-13,16.46611
2021-01-14,16.33945
2021-01-15,16.71944
2021-01-16,6.52311
2021-01-17,8.35972
2021-01-18,18.74604
2021-01-19,18.04939
2021-01-20,15.76947
2021-01-21,18.11272
2021-01-22,17.35275
2021-01-23,9.62634
2021-01-24,9.753
2021-01-25,21.65927
2021-01-26,20.77264
2021-01-27,16.65611
2021-01-28,18.36605
2021-01-29,16.78277
2021-01-30,7.59974
2021-01-31,7.59974
2021-02-01,19.06269
2021-02-02,18.8727
2021-02-03,21.15262
2021-02-04,18.80937
2021-02-05,25.33248
2021-02-06,8.16972
2021-02-07,10.25965
2021-02-08,17.73274
2021-02-09,15.8328
2021-02-10,12.60291
2021-02-11,7.28309
2021-02-12,8.29639
2021-02-13,6.77644
2021-02-14,11.65294
2021-02-15,23.43255
2021-02-16,21.53261
2021-02-17,18.42938
2021-02-18,20.26599
2021-02-19,15.57948
2021-02-20,7.85307
2021-02-21,7.9164
2021-02-22,18.23939
2021-02-23,16.8461
2021-02-24,36.7321
2021-02-25,29.70234
2021-02-26,19.69601
2021-02-27,9.11969
2021-02-28,6.26979
2021-03-01,7.66307
2021-03-02,18.99936
2021-03-03,16.08613
2021-03-04,17.79607
2021-03-05,15.51614
2021-03-06,5.95313
2021-03-07,8.23305
2021-03-08,16.90943
2021-03-09,18.30272
2021-03-10,19.94933
2021-03-11,19.82267
2021-03-12,17.03609
2021-03-13,11.14629
2021-03-14,8.7397
2021-03-15,17.35275
2021-03-16,17.22609
2021-03-17,18.49271
2021-03-18,17.92273
2021-03-19,15.45281
2021-03-20,7.59974
2021-03-21,7.59974
2021-03-22,18.04939
2021-03-23,17.60607
2021-03-24,16.71944
2021-03-25,34.26219
2021-03-26,16.71944
2021-03-27,7.97973
2021-03-28,7.9164
2021-03-29,23.24255
2021-03-30,23.17922
2021-03-31,17.41608
2021-04-01,19.31602
2021-04-02,15.19949
2021-04-03,8.7397
2021-04-04,8.9297
2021-04-05,19.69601
2021-04-06,17.73274
2021-04-07,37.42875
2021-04-08,20.77264
2021-04-09,17.41608
2021-04-10,10.44965
2021-04-11,7.21975
2021-04-12,16.46611
2021-04-13,18.49271
2021-04-14,18.04939
2021-04-15,16.33945
2021-04-16,17.60607
2021-04-17,8.35972
2021-04-18,6.64977
2021-04-19,17.28942
2021-04-20,17.16276
2021-04-21,16.21279
2021-04-22,16.08613
2021-04-23,18.80937
2021-04-24,6.64977
2021-04-25,7.9164
2021-04-26,18.99936
2021-04-27,19.63267
2021-04-28,20.77264
2021-04-29,13.36288
2021-04-30,14.8195
2021-05-01,7.09309
2021-05-02,7.85307
2021-05-03,14.69284
2021-05-04,13.9962
2021-05-05,10.82963
2021-05-06,17.09943
2021-05-07,15.57948
2021-05-08,6.96643
2021-05-09,7.34642
2021-05-10,15.57948
2021-05-11,18.55604
2021-05-12,15.07283
2021-05-13,15.45281
2021-05-14,16.46611
2021-05-15,7.47308
2021-05-16,7.59974
2021-05-17,17.79607
2021-05-18,15.13616
2021-05-19,9.30968
2021-05-20,12.91956
2021-05-21,14.94616
2021-05-22,8.04306
2021-05-23,7.34642
2021-05-24,18.49271
2021-05-25,29.829
2021-05-26,31.41228
2021-05-27,28.18239
2021-05-28,19.06269
2021-05-29,13.61621
2021-05-30,9.18302
2021-05-31,21.34262
2021-06-01,18.8727
2021-06-02,16.14946
2021-06-03,17.03609
2021-06-04,16.40278
2021-06-05,7.85307
2021-06-06,7.7264
2021-06-07,18.99936
2021-06-08,17.8594
2021-06-09,18.30272
2021-06-10,19.56934
2021-06-11,17.03609
2021-06-12,9.753
2021-06-13,8.16972
2021-06-14,17.66941
2021-06-15,19.25269
2021-06-16,19.25269
2021-06-17,17.66941
2021-06-18,18.36605
2021-06-19,11.7796
2021-06-20,10.57631
2021-06-21,35.97213
2021-06-22,25.26915
2021-06-23,18.42938
2021-06-24,22.41925
2021-06-25,17.8594
2021-06-26,9.62634
2021-06-27,8.86637
2021-06-28,22.54591
2021-06-29,21.34262
2021-06-30,18.17606
2021-07-01,15.64281
2021-07-02,12.85623
2021-07-03,6.96643
2021-07-04,6.52311
2021-07-05,18.49271
2021-07-06,16.33945
2021-07-07,15.26282
2021-07-08,16.27612
2021-07-09,13.48955
2021-07-10,5.82647
2021-07-11,6.01646
2021-07-12,15.45281
2021-07-13,25.7758
2021-07-14,17.28942
2021-07-15,16.21279
2021-07-16,14.8195
2021-07-17,9.81633
2021-07-18,7.66307
2021-07-19,16.90943
2021-07-20,19.63267
2021-07-21,19.50601
2021-07-22,18.04939
2021-07-23,16.33945
2021-07-24,6.96643
2021-07-25,9.11969
2021-07-26,17.60607
2021-07-27,17.98606
2021-07-28,15.51614
2021-07-29,16.52944
2021-07-30,14.18619
2021-07-31,7.21975
2021-08-01,6.83977
2021-08-02,20.32932
2021-08-03,17.16276
2021-08-04,21.02596
2021-08-05,18.99936
2021-08-06,16.40278
2021-08-07,7.59974
2021-08-08,7.34642
2021-08-09,20.13932
2021-08-10,35.02216
2021-08-11,25.20582
2021-08-12,19.50601
2021-08-13,16.27612
2021-08-14,12.15959
2021-08-15,13.10956
2021-08-16,12.15959
2021-08-17,20.7093
2021-08-18,22.29259
2021-08-19,18.93603
2021-08-20,19.37935
2021-08-21,11.27295
2021-08-22,8.99303
2021-08-23,18.36605
2021-08-24,15.13616
2021-08-25,18.61937
2021-08-26,19.886
2021-08-27,15.95946
2021-08-28,8.54971
2021-08-29,20.8993
2021-08-30,20.07599
2021-08-31,21.46928
2021-09-01,16.52944
2021-09-02,19.50601
2021-09-03,15.38948
2021-09-04,8.54971
2021-09-05,7.78974
2021-09-06,17.03609
2021-09-07,19.75934
2021-09-08,16.90943
2021-09-09,18.11272
2021-09-10,18.55604
2021-09-11,9.943
2021-09-12,6.58644
2021-09-13,18.55604
2021-09-14,20.39265
2021-09-15,19.82267
2021-09-16,19.56934
2021-09-17,15.00949
2021-09-18,7.47308
2021-09-19,8.7397
2021-09-20,8.7397
2021-09-21,9.81633
2021-09-22,8.61304
2021-09-23,76.06079
2021-09-24,26.47245
2021-09-25,12.41291
2021-09-26,10.70297
2021-09-27,23.17922
2021-09-28,22.22925
2021-09-29,20.01266
2021-09-30,21.97593
2021-10-01,20.01266
2021-10-02,13.74287
2021-10-03,11.58961
2021-10-04,14.88283
2021-10-05,23.24255
2021-10-06,25.45915
2021-10-07,23.9392
2021-10-08,18.8727
2021-10-09,9.87967
2021-10-10,9.43635
2021-10-11,11.90626
2021-10-12,22.16592
2021-10-13,22.67257
2021-10-14,21.97593
2021-10-15,21.65927
2021-10-16,10.70297
2021-10-17,9.56301
2021-10-18,19.75934
2021-10-19,18.99936
2021-10-20,20.01266
2021-10-21,22.22925
2021-10-22,17.16276
2021-10-23,7.28309
2021-10-24,8.23305
2021-10-25,20.39265
2021-10-26,19.25269
2021-10-27,19.94933
2021-10-28,17.47941
2021-10-29,21.21595
2021-10-30,9.56301
2021-10-31,9.943
2021-11-01,18.80937
2021-11-02,15.89613
2021-11-03,19.69601
2021-11-04,19.25269
2021-11-05,100.0
2021-11-06,13.9962
2021-11-07,9.30968
2021-11-08,21.65927
2021-11-09,19.63267
2021-11-10,24.38252
2021-11-11,20.07599
2021-11-12,17.8594
2021-11-13,9.24635
2021-11-14,9.81633
2021-11-15,20.83597
2021-11-16,23.36922
2021-11-17,22.29259
2021-11-18,17.92273
2021-11-19,18.61937
2021-11-20,8.7397
2021-11-21,9.87967
2021-11-22,23.05256
2021-11-23,21.21595
2021-11-24,18.93603
2021-11-25,21.59594
2021-11-26,14.69284
2021-11-27,11.14629
2021-11-28,8.10639
2021-11-29,21.02596
2021-11-30,19.44268
2021-12-01,18.68271
2021-12-02,16.46611
2021-12-03,16.27612
2021-12-04,8.29639
2021-12-05,7.15642
2021-12-06,23.30588
2021-12-07,22.22925
2021-12-08,31.34895
2021-12-09,30.90563
2021-12-10,18.93603
2021-12-11,12.53958
2021-12-12,12.15959
2021-12-13,21.15262
2021-12-14,21.97593
2021-12-15,20.83597
2021-12-16,22.48258
2021-12-17,16.65611
2021-12-18,9.18302
2021-12-19,11.27295
2021-12-20,20.83597
2021-12-21,17.41608
2021-12-22,21.46928
2021-12-23,16.33945
2021-12-24,15.07283
2021-12-25,5.12982
2021-12-26,7.09309
2021-12-27,22.67257
2021-12-28,18.55604
2021-12-29,21.59594
2021-12-30,21.7226
2021-12-31,14.94616
2022-01-01,9.943
2022-01-02,8.80303
2022-01-03,17.92273
2022-01-04,17.09943
2022-01-05,19.18936
2022-01-06,18.55604
2022-01-07,16.8461
2022-01-08,13.10956
2022-01-09,11.71627
2022-01-10,29.32235
2022-01-11,20.39265
2022-01-12,19.82267
2022-01-13,19.18936
2022-01-14,16.8461
2022-01-15,8.61304
2022-01-16,8.42305
2022-01-17,18.74604
2022-01-18,22.16592
2022-01-19,18.11272
2022-01-20,19.37935
2022-01-21,14.94616
2022-01-22,8.23305
2022-01-23,8.42305
2022-01-24,22.54591
2022-01-25,25.58581
2022-01-26,19.18936
2022-01-27,17.16276
2022-01-28,15.57948
2022-01-29,8.16972
2022-01-30,7.9164
2022-01-31,13.86953
2022-02-01,14.69284
2022-02-02,13.29955
2022-02-03,19.69601
2022-02-04,24.69917
2022-02-05,9.56301
2022-02-06,9.43635
2022-02-07,22.79924
2022-02-08,19.31602
2022-02-09,20.26599
2022-02-10,22.79924
2022-02-11,18.23939
2022-02-12,9.18302
2022-02-13,8.99303
2022-02-14,23.81253
2022-02-15,21.7226
2022-02-16,21.21595
2022-02-17,18.99936
2022-02-18,19.50601
2022-02-19,9.05636
2022-02-20,9.05636
2022-02-21,21.7226
2022-02-22,22.79924
2022-02-23,19.82267
2022-02-24,19.75934
2022-02-25,17.16276
2022-02-26,8.9297
2022-02-27,7.97973
2022-02-28,15.95946
2022-03-01,10.44965
2022-03-02,15.00949
2022-03-03,16.08613
2022-03-04,20.07599
2022-03-05,10.63964
2022-03-06,7.85307
2022-03-07,19.63267
2022-03-08,17.79607
2022-03-09,8.16972
2022-03-10,18.17606
2022-03-11,18.74604
2022-03-12,9.49968
2022-03-13,8.23305
2022-03-14,21.21595
2022-03-15,21.78594
2022-03-16,22.10259
2022-03-17,20.26599
2022-03-18,18.68271
2022-03-19,8.04306
2022-03-20,7.9164
2022-03-21,21.40595
2022-03-22,23.30588
2022-03-23,23.43255
2022-03-24,20.45598
2022-03-25,19.12602
2022-03-26,9.68967
2022-03-27,8.99303
2022-03-28,22.16592
2022-03-29,22.41925
2022-03-30,22.86257
2022-03-31,25.52248
2022-04-01,21.59594
2022-04-02,11.58961
2022-04-03,10.89297
2022-04-04,21.65927
2022-04-05,26.7891
2022-04-06,26.7891
2022-04-07,24.19252
2022-04-08,22.54591
2022-04-09,10.00633
2022-04-10,11.90626
2022-04-11,24.69917
2022-04-12,27.10576
2022-04-13,27.92906
2022-04-14,21.9126
2022-04-15,17.41608
2022-04-16,10.00633
2022-04-17,9.37302
2022-04-18,32.17226
2022-04-19,24.06586
2022-04-20,24.63584
2022-04-21,23.24255
2022-04-22,21.21595
2022-04-23,11.52628
2022-04-24,13.9962
2022-04-25,26.34578
2022-04-26,26.21912
2022-04-27,27.04243
2022-04-28,21.78594
2022-04-29,19.18936
2022-04-30,7.53641
2022-05-01,10.13299
2022-05-02,21.97593
2022-05-03,20.39265
2022-05-04,20.64597
2022-05-05,9.81633
2022-05-06,17.47941
2022-05-07,8.42305
2022-05-08,7.40975
2022-05-09,23.30588
2022-05-10,21.02596
2022-05-11,24.88917
2022-05-12,21.78594
2022-05-13,19.25269
2022-05-14,9.943
2022-05-15,8.42305
2022-05-16,23.87587
2022-05-17,23.30588
2022-05-18,24.57251
2022-05-19,24.12919
2022-05-20,19.37935
2022-05-21,8.54971
2022-05-22,10.13299
2022-05-23,19.56934
2022-05-24,23.30588
2022-05-25,22.7359
2022-05-26,23.81253
2022-05-27,19.886
2022-05-28,8.61304
2022-05-29,8.54971
2022-05-30,21.84927
2022-05-31,20.13932
2022-06-01,8.42305
2022-06-02,20.8993
2022-06-03,29.13236
2022-06-04,13.93286
2022-06-05,13.74287
2022-06-06,11.65294
2022-06-07,21.7226
2022-06-08,24.31918
2022-06-09,25.58581
2022-06-10,20.39265
2022-06-11,11.71627
2022-06-12,12.03293
2022-06-13,26.09246
2022-06-14,26.21912
2022-06-15,22.22925
2022-06-16,26.02913
2022-06-17,22.86257
2022-06-18,10.25965
2022-06-19,10.89297
2022-06-20,24.25585
2022-06-21,20.96263
2022-06-22,24.69917
2022-06-23,21.34262
2022-06-24,19.94933
2022-06-25,8.16972
2022-06-26,10.57631
2022-06-27,21.02596
2022-06-28,27.73907
2022-06-29,31.09563
2022-06-30,25.7758
2022-07-01,20.7093
2022-07-02,9.753
2022-07-03,8.80303
2022-07-04,20.01266
2022-07-05,20.58264
2022-07-06,20.64597
2022-07-07,20.83597
2022-07-08,15.51614
2022-07-09,11.9696
2022-07-10,9.37302
2022-07-11,26.85243
2022-07-12,20.45598
2022-07-13,20.96263
2022-07-14,18.49271
2022-07-15,20.01266
2022-07-16,9.11969
2022-07-17,10.51298
2022-07-18,20.20265
2022-07-19,23.49588
2022-07-20,20.64597
2022-07-21,24.00253
2022-07-22,19.69601
2022-07-23,11.01963
2022-07-24,8.7397
2022-07-25,22.22925
2022-07-26,24.7625
2022-07-27,20.64597
2022-07-28,17.54274
2022-07-29,15.13616
2022-07-30,9.62634
2022-07-31,9.37302
2022-08-01,19.25269
2022-08-02,21.7226
2022-08-03,19.44268
2022-08-04,20.77264
2022-08-05,16.97276
2022-08-06,9.30968
2022-08-07,8.16972
2022-08-08,21.34262
2022-08-09,30.52564
2022-08-10,28.49905
2022-08-11,17.35275
2022-08-12,17.66941
2022-08-13,8.7397
2022-08-14,11.84293
2022-08-15,15.64281
2022-08-16,26.09246
2022-08-17,21.15262
2022-08-18,20.64597
2022-08-19,19.82267
2022-08-20,11.65294
2022-08-21,11.46295
2022-08-22,20.01266
2022-08-23,21.40595
2022-08-24,20.8993
2022-08-25,20.39265
2022-08-26,18.74604
2022-08-27,7.21975
2022-08-28,8.35972
2022-08-29,20.7093
2022-08-30,21.40595
2022-08-31,20.01266
2022-09-01,18.42938
2022-09-02,15.57948
2022-09-03,8.61304
2022-09-04,6.96643
2022-09-05,17.66941
2022-09-06,16.21279
2022-09-07,17.03609
2022-09-08,13.93286
2022-09-09,6.58644
2022-09-10,8.67637
2022-09-11,10.06966
2022-09-12,10.00633
2022-09-13,26.21912
2022-09-14,25.20582
2022-09-15,24.06586
2022-09-16,21.02596
2022-09-17,10.82963
2022-09-18,11.20962
2022-09-19,22.86257
2022-09-20,23.9392
2022-09-21,21.08929
2022-09-22,22.16592
2022-09-23,15.32615
2022-09-24,15.57948
2022-09-25,17.92273
2022-09-26,26.91576
2022-09-27,23.7492
2022-09-28,22.41925
2022-09-29,23.68587
2022-09-30,23.11589
2022-10-01,13.93286
2022-10-02,15.07283
2022-10-03,16.33945
2022-10-04,22.79924
2022-10-05,23.9392
2022-10-06,22.29259
2022-10-07,18.99936
2022-10-08,9.49968
2022-10-09,10.89297
2022-10-10,11.08296
2022-10-11,20.77264
2022-10-12,20.58264
2022-10-13,22.35592
2022-10-14,18.11272
2022-10-15,8.54971
2022-10-16,10.19632
2022-10-17,22.54591
2022-10-18,18.93603
2022-10-19,19.69601
2022-10-20,19.886
2022-10-21,15.38948
2022-10-22,7.78974
2022-10-23,7.09309
2022-10-24,20.64597
2022-10-25,19.50601
2022-10-26,17.98606
2022-10-27,18.23939
2022-10-28,16.46611
2022-10-29,9.18302
2022-10-30,8.29639
2022-10-31,22.48258
2022-11-01,21.15262
2022-11-02,19.50601
2022-11-03,19.37935
2022-11-04,18.04939
2022-11-05,8.42305
2022-11-06,8.61304
2022-11-07,19.37935
2022-11-08,18.93603
2022-11-09,17.16276
2022-11-10,20.13932
2022-11-11,18.17606
2022-11-12,8.42305
2022-11-13,7.97973
2022-11-14,18.80937
2022-11-15,20.51931
2022-11-16,20.26599
2022-11-17,19.75934
2022-11-18,16.33945
2022-11-19,11.52628
2022-11-20,9.753
2022-11-21,17.92273
2022-11-22,17.35275
2022-11-23,21.46928
2022-11-24,21.27929
2022-11-25,18.30272
2022-11-26,8.23305
2022-11-27,9.11969
2022-11-28,18.11272
2022-11-29,18.30272
2022-11-30,16.21279
2022-12-01,18.8727
2022-12-02,14.43951
2022-12-03,8.04306
2022-12-04,7.85307
2022-12-05,18.11272
2022-12-06,18.68271
2022-12-07,20.39265
2022-12-08,21.46928
2022-12-09,18.8727
2022-12-10,12.60291
2022-12-11,9.943
2022-12-12,22.9259
2022-12-13,21.7226
2022-12-14,22.98923
2022-12-15,19.37935
2022-12-16,23.87587
2022-12-17,10.25965
2022-12-18,9.943
2022-12-19,21.34262
2022-12-20,20.8993
2022-12-21,18.30272
2022-12-22,15.70614
2022-12-23,14.8195
2022-12-24,8.04306
2022-12-25,7.7264
2022-12-26,17.22609
2022-12-27,18.23939
2022-12-28,17.66941
2022-12-29,17.16276
2022-12-30,11.65294
2022-12-31,7.66307
2023-01-01,7.15642
2023-01-02,16.8461
2023-01-03,19.12602
2023-01-04,20.20265
2023-01-05,19.31602
2023-01-06,18.17606
2023-01-07,30.65231
2023-01-08,18.23939
2023-01-09,20.01266
2023-01-10,20.13932
2023-01-11,20.07599
2023-01-12,19.12602
2023-01-13,17.79607
2023-01-14,8.99303
2023-01-15,8.35972
2023-01-16,19.69601
2023-01-17,18.30272
2023-01-18,18.74604
2023-01-19,18.99936
2023-01-20,14.94616
2023-01-21,8.67637
2023-01-22,9.43635
2023-01-23,7.85307
2023-01-24,9.43635
2023-01-25,22.7359
2023-01-26,17.28942
2023-01-27,18.17606
2023-01-28,8.7397
2023-01-29,10.70297
2023-01-30,22.03926
2023-01-31,22.22925
2023-02-01,18.80937
2023-02-02,19.06269
2023-02-03,18.8727
2023-02-04,10.89297
2023-02-05,8.67637
2023-02-06,22.86257
2023-02-07,31.15896
2023-02-08,23.55921
2023-02-09,23.24255
2023-02-10,23.11589
2023-02-11,13.23622
2023-02-12,10.57631
2023-02-13,22.86257
2023-02-14,22.03926
2023-02-15,21.08929
2023-02-16,22.35592
2023-02-17,20.01266
2023-02-18,9.753
2023-02-19,9.81633
2023-02-20,20.96263
2023-02-21,22.22925
2023-02-22,22.41925
2023-02-23,20.8993
2023-02-24,19.56934
2023-02-25,12.15959
2023-02-26,8.86637
2023-02-27,22.67257
2023-02-28,19.56934
2023-03-01,11.52628
2023-03-02,20.26599
2023-03-03,18.04939
2023-03-04,10.82963
2023-03-05,7.97973
2023-03-06,25.39582
2023-03-07,25.20582
2023-03-08,21.9126
2023-03-09,18.74604
2023-03-10,18.11272
2023-03-11,10.00633
2023-03-12,10.06966
2023-03-13,23.30588
2023-03-14,22.35592
2023-03-15,23.49588
2023-03-16,20.32932
2023-03-17,18.49271
2023-03-18,8.16972
2023-03-19,9.87967
2023-03-20,23.7492
2023-03-21,26.09246
2023-03-22,21.27929
2023-03-23,37.9354
2023-03-24,31.41228
2023-03-25,10.51298
2023-03-26,11.33628
2023-03-27,21.9126
2023-03-28,21.84927
2023-03-29,21.53261
2023-03-30,21.02596
2023-03-31,17.28942
2023-04-01,9.24635
2023-04-02,9.87967
2023-04-03,22.22925
2023-04-04,27.67574
2023-04-05,22.60924
2023-04-06,22.54591
2023-04-07,18.93603
2023-04-08,11.01963
2023-04-09,7.53641
2023-04-10,22.22925
2023-04-11,21.27929
2023-04-12,22.03926
2023-04-13,20.83597
2023-04-14,20.07599
2023-04-15,8.29639
2023-04-16,8.99303
2023-04-17,23.43255
2023-04-18,22.86257
2023-04-19,19.56934
2023-04-20,22.48258
2023-04-21,19.25269
2023-04-22,10.70297
2023-04-23,6.83977
2023-04-24,21.97593
2023-04-25,24.00253
2023-04-26,23.68587
2023-04-27,22.29259
2023-04-28,18.36605
2023-04-29,9.11969
2023-04-30,9.49968
2023-05-01,12.34958
2023-05-02,26.02913
2023-05-03,22.54591
2023-05-04,20.45598
2023-05-05,9.18302
2023-05-06,7.85307
2023-05-07,10.19632
2023-05-08,19.50601
2023-05-09,23.49588
2023-05-10,21.7226
2023-05-11,21.78594
2023-05-12,16.40278
2023-05-13,9.62634
2023-05-14,8.29639
2023-05-15,23.68587
2023-05-16,26.15579
2023-05-17,22.48258
2023-05-18,20.01266
2023-05-19,18.11272
2023-05-20,7.40975
2023-05-21,10.44965
2023-05-22,26.85243
2023-05-23,22.48258
2023-05-24,19.25269
2023-05-25,18.17606
2023-05-26,17.79607
2023-05-27,7.78974
2023-05-28,6.96643
2023-05-29,9.753
2023-05-30,19.25269
