date,임대
2021-03-08,54.74137
2021-03-09,53.23275
2021-03-10,50.86206
2021-03-11,48.70689
2021-03-12,44.61206
2021-03-13,27.26293
2021-03-14,31.14224
2021-03-15,51.72413
2021-03-16,53.125
2021-03-17,55.17241
2021-03-18,47.84482
2021-03-19,40.40948
2021-03-20,29.09482
2021-03-21,35.34482
2021-03-22,51.72413
2021-03-23,53.98706
2021-03-24,50.86206
2021-03-25,52.80172
2021-03-26,47.19827
2021-03-27,28.44827
2021-03-28,32.32758
2021-03-29,53.55603
2021-03-30,52.47844
2021-03-31,54.63362
2021-04-01,49.4612
2021-04-02,40.0862
2021-04-03,29.95689
2021-04-04,27.15517
2021-04-05,57.11206
2021-04-06,56.35775
2021-04-07,55.28017
2021-04-08,47.73706
2021-04-09,45.90517
2021-04-10,33.18965
2021-04-11,34.80603
2021-04-12,51.61637
2021-04-13,50.43103
2021-04-14,55.38793
2021-04-15,61.63793
2021-04-16,53.77155
2021-04-17,34.05172
2021-04-18,41.05603
2021-04-19,55.28017
2021-04-20,55.7112
2021-04-21,60.77586
2021-04-22,49.13793
2021-04-23,45.58189
2021-04-24,27.80172
2021-04-25,33.18965
2021-04-26,50.32327
2021-04-27,49.35344
2021-04-28,49.03017
2021-04-29,45.68965
2021-04-30,37.93103
2021-05-01,26.2931
2021-05-02,27.90948
2021-05-03,49.24568
2021-05-04,42.24137
2021-05-05,28.44827
2021-05-06,47.09051
2021-05-07,41.16379
2021-05-08,45.58189
2021-05-09,33.8362
2021-05-10,52.04741
2021-05-11,44.71982
2021-05-12,52.5862
2021-05-13,49.89224
2021-05-14,41.81034
2021-05-15,29.63362
2021-05-16,28.34051
2021-05-17,52.69396
2021-05-18,45.79741
2021-05-19,33.62068
2021-05-20,53.98706
2021-05-21,44.71982
2021-05-22,31.35775
2021-05-23,33.8362
2021-05-24,58.08189
2021-05-25,56.57327
2021-05-26,54.09482
2021-05-27,63.36206
2021-05-28,59.48275
2021-05-29,38.36206
2021-05-30,35.34482
2021-05-31,62.60775
2021-06-01,61.74568
2021-06-02,59.05172
2021-06-03,56.46551
2021-06-04,47.30603
2021-06-05,31.78879
2021-06-06,25.86206
2021-06-07,50.10775
2021-06-08,49.4612
2021-06-09,52.47844
2021-06-10,59.91379
2021-06-11,41.48706
2021-06-12,28.44827
2021-06-13,33.51293
2021-06-14,47.19827
2021-06-15,47.19827
2021-06-16,47.62931
2021-06-17,47.41379
2021-06-18,45.79741
2021-06-19,26.83189
2021-06-20,25.53879
2021-06-21,44.71982
2021-06-22,48.81465
2021-06-23,43.42672
2021-06-24,44.61206
2021-06-25,39.54741
2021-06-26,29.09482
2021-06-27,27.37068
2021-06-28,46.875
2021-06-29,44.61206
2021-06-30,45.36637
2021-07-01,43.42672
2021-07-02,37.5
2021-07-03,21.3362
2021-07-04,30.7112
2021-07-05,49.24568
2021-07-06,45.15086
2021-07-07,42.02586
2021-07-08,44.50431
2021-07-09,37.39224
2021-07-10,28.01724
2021-07-11,25.53879
2021-07-12,47.73706
2021-07-13,49.35344
2021-07-14,43.75
2021-07-15,46.44396
2021-07-16,40.19396
2021-07-17,28.44827
2021-07-18,25.32327
2021-07-19,49.35344
2021-07-20,48.70689
2021-07-21,48.70689
2021-07-22,46.76724
2021-07-23,43.42672
2021-07-24,24.78448
2021-07-25,27.80172
2021-07-26,46.65948
2021-07-27,46.98275
2021-07-28,47.73706
2021-07-29,45.36637
2021-07-30,40.625
2021-07-31,27.47844
2021-08-01,25.86206
2021-08-02,43.10344
2021-08-03,50.64655
2021-08-04,49.24568
2021-08-05,47.41379
2021-08-06,42.45689
2021-08-07,26.72413
2021-08-08,28.55603
2021-08-09,48.70689
2021-08-10,54.95689
2021-08-11,47.73706
2021-08-12,47.84482
2021-08-13,44.93534
2021-08-14,27.26293
2021-08-15,26.40086
2021-08-16,30.92672
2021-08-17,52.15517
2021-08-18,53.34051
2021-08-19,49.24568
2021-08-20,45.68965
2021-08-21,30.17241
2021-08-22,28.77155
2021-08-23,47.30603
2021-08-24,52.80172
2021-08-25,53.34051
2021-08-26,51.2931
2021-08-27,45.90517
2021-08-28,29.95689
2021-08-29,32.97413
2021-08-30,62.71551
2021-08-31,53.23275
2021-09-01,50.75431
2021-09-02,52.5862
2021-09-03,46.22844
2021-09-04,29.74137
2021-09-05,28.87931
2021-09-06,48.38362
2021-09-07,46.44396
2021-09-08,42.88793
2021-09-09,44.50431
2021-09-10,39.76293
2021-09-11,27.47844
2021-09-12,25.21551
2021-09-13,45.58189
2021-09-14,47.95258
2021-09-15,41.9181
2021-09-16,45.47413
2021-09-17,32.75862
2021-09-18,27.47844
2021-09-19,19.07327
2021-09-20,20.47413
2021-09-21,19.28879
2021-09-22,26.72413
2021-09-23,46.875
2021-09-24,43.31896
2021-09-25,27.15517
2021-09-26,28.125
2021-09-27,51.40086
2021-09-28,51.93965
2021-09-29,47.62931
2021-09-30,52.90948
2021-10-01,46.22844
2021-10-02,32.86637
2021-10-03,29.63362
2021-10-04,34.375
2021-10-05,44.71982
2021-10-06,47.19827
2021-10-07,49.03017
2021-10-08,40.0862
2021-10-09,28.125
2021-10-10,25.96982
2021-10-11,36.31465
2021-10-12,50.53879
2021-10-13,52.80172
2021-10-14,51.72413
2021-10-15,44.50431
2021-10-16,28.55603
2021-10-17,32.75862
2021-10-18,48.38362
2021-10-19,50.96982
2021-10-20,44.39655
2021-10-21,44.61206
2021-10-22,35.34482
2021-10-23,23.92241
2021-10-24,26.83189
2021-10-25,47.19827
2021-10-26,45.79741
2021-10-27,42.67241
2021-10-28,45.79741
2021-10-29,37.93103
2021-10-30,22.95258
2021-10-31,23.59913
2021-11-01,45.47413
2021-11-02,45.25862
2021-11-03,42.24137
2021-11-04,43.75
2021-11-05,41.70258
2021-11-06,30.06465
2021-11-07,30.28017
2021-11-08,44.39655
2021-11-09,46.22844
2021-11-10,40.0862
2021-11-11,42.24137
2021-11-12,42.34913
2021-11-13,33.08189
2021-11-14,32.97413
2021-11-15,51.93965
2021-11-16,55.28017
2021-11-17,49.24568
2021-11-18,40.30172
2021-11-19,45.36637
2021-11-20,29.09482
2021-11-21,31.68103
2021-11-22,45.90517
2021-11-23,43.53448
2021-11-24,40.51724
2021-11-25,46.12068
2021-11-26,41.16379
2021-11-27,28.34051
2021-11-28,29.74137
2021-11-29,43.53448
2021-11-30,47.84482
2021-12-01,41.37931
2021-12-02,44.82758
2021-12-03,42.99568
2021-12-04,28.66379
2021-12-05,33.51293
2021-12-06,45.15086
2021-12-07,46.3362
2021-12-08,48.92241
2021-12-09,49.4612
2021-12-10,41.27155
2021-12-11,30.7112
2021-12-12,32.86637
2021-12-13,45.0431
2021-12-14,42.34913
2021-12-15,44.50431
2021-12-16,43.96551
2021-12-17,38.57758
2021-12-18,45.79741
2021-12-19,35.6681
2021-12-20,51.50862
2021-12-21,53.23275
2021-12-22,41.16379
2021-12-23,44.39655
2021-12-24,35.23706
2021-12-25,17.88793
2021-12-26,25.43103
2021-12-27,44.39655
2021-12-28,47.41379
2021-12-29,43.64224
2021-12-30,41.59482
2021-12-31,31.35775
2022-01-01,17.88793
2022-01-02,30.49568
2022-01-03,43.85775
2022-01-04,44.61206
2022-01-05,50.96982
2022-01-06,50.0
2022-01-07,51.93965
2022-01-08,31.68103
2022-01-09,32.32758
2022-01-10,57.21982
2022-01-11,57.32758
2022-01-12,58.51293
2022-01-13,58.94396
2022-01-14,52.37068
2022-01-15,35.45258
2022-01-16,37.93103
2022-01-17,52.80172
2022-01-18,55.06465
2022-01-19,53.125
2022-01-20,46.44396
2022-01-21,44.61206
2022-01-22,28.55603
2022-01-23,31.57327
2022-01-24,54.09482
2022-01-25,54.09482
2022-01-26,50.96982
2022-01-27,49.03017
2022-01-28,37.82327
2022-01-29,28.87931
2022-01-30,24.78448
2022-01-31,21.55172
2022-02-01,29.52586
2022-02-02,31.78879
2022-02-03,53.98706
2022-02-04,56.78879
2022-02-05,32.11206
2022-02-06,34.15948
2022-02-07,55.06465
2022-02-08,60.99137
2022-02-09,52.90948
2022-02-10,49.67672
2022-02-11,48.1681
2022-02-12,34.26724
2022-02-13,35.02155
2022-02-14,47.30603
2022-02-15,53.01724
2022-02-16,49.4612
2022-02-17,51.72413
2022-02-18,52.26293
2022-02-19,29.31034
2022-02-20,28.66379
2022-02-21,46.76724
2022-02-22,49.24568
2022-02-23,47.84482
2022-02-24,48.81465
2022-02-25,39.97844
2022-02-26,28.44827
2022-02-27,24.67672
2022-02-28,40.0862
2022-03-01,29.95689
2022-03-02,42.13362
2022-03-03,39.87068
2022-03-04,41.70258
2022-03-05,25.75431
2022-03-06,26.40086
2022-03-07,49.13793
2022-03-08,41.70258
2022-03-09,25.32327
2022-03-10,43.31896
2022-03-11,48.81465
2022-03-12,36.09913
2022-03-13,31.57327
2022-03-14,46.55172
2022-03-15,46.12068
2022-03-16,51.2931
2022-03-17,47.84482
2022-03-18,43.64224
2022-03-19,26.83189
2022-03-20,25.21551
2022-03-21,46.22844
2022-03-22,49.78448
2022-03-23,51.72413
2022-03-24,44.61206
2022-03-25,43.42672
2022-03-26,24.13793
2022-03-27,29.4181
2022-03-28,49.13793
2022-03-29,50.96982
2022-03-30,49.67672
2022-03-31,55.81896
2022-04-01,41.59482
2022-04-02,26.72413
2022-04-03,28.55603
2022-04-04,46.12068
2022-04-05,50.10775
2022-04-06,46.12068
2022-04-07,46.12068
2022-04-08,42.24137
2022-04-09,24.89224
2022-04-10,33.29741
2022-04-11,63.25431
2022-04-12,56.46551
2022-04-13,51.72413
2022-04-14,49.03017
2022-04-15,44.93534
2022-04-16,29.52586
2022-04-17,32.97413
2022-04-18,53.87931
2022-04-19,56.14224
2022-04-20,50.10775
2022-04-21,50.21551
2022-04-22,43.64224
2022-04-23,28.77155
2022-04-24,32.75862
2022-04-25,55.92672
2022-04-26,54.31034
2022-04-27,49.89224
2022-04-28,49.4612
2022-04-29,44.07327
2022-04-30,27.04741
2022-05-01,25.32327
2022-05-02,49.03017
2022-05-03,43.53448
2022-05-04,45.15086
2022-05-05,26.61637
2022-05-06,40.73275
2022-05-07,29.31034
2022-05-08,29.20258
2022-05-09,54.20258
2022-05-10,57.32758
2022-05-11,51.93965
2022-05-12,53.44827
2022-05-13,47.30603
2022-05-14,27.26293
2022-05-15,26.40086
2022-05-16,53.77155
2022-05-17,46.65948
2022-05-18,45.90517
2022-05-19,49.13793
2022-05-20,39.97844
2022-05-21,24.56896
2022-05-22,29.20258
2022-05-23,48.1681
2022-05-24,49.78448
2022-05-25,41.16379
2022-05-26,42.67241
2022-05-27,39.65517
2022-05-28,25.86206
2022-05-29,28.44827
2022-05-30,49.03017
2022-05-31,43.96551
2022-06-01,27.37068
2022-06-02,47.84482
2022-06-03,46.55172
2022-06-04,23.59913
2022-06-05,23.38362
2022-06-06,27.69396
2022-06-07,41.59482
2022-06-08,49.24568
2022-06-09,50.0
2022-06-10,47.41379
2022-06-11,26.61637
2022-06-12,26.61637
2022-06-13,47.95258
2022-06-14,48.70689
2022-06-15,47.73706
2022-06-16,44.50431
2022-06-17,41.59482
2022-06-18,26.18534
2022-06-19,27.69396
2022-06-20,55.81896
2022-06-21,64.43965
2022-06-22,50.0
2022-06-23,52.90948
2022-06-24,45.58189
2022-06-25,22.84482
2022-06-26,24.56896
2022-06-27,48.27586
2022-06-28,49.03017
2022-06-29,49.24568
2022-06-30,51.93965
2022-07-01,47.41379
2022-07-02,25.21551
2022-07-03,26.61637
2022-07-04,52.69396
2022-07-05,51.2931
2022-07-06,47.52155
2022-07-07,46.3362
2022-07-08,40.84051
2022-07-09,21.65948
2022-07-10,20.79741
2022-07-11,42.45689
2022-07-12,42.67241
2022-07-13,43.53448
2022-07-14,42.13362
2022-07-15,44.39655
2022-07-16,27.47844
2022-07-17,26.61637
2022-07-18,47.62931
2022-07-19,50.21551
2022-07-20,45.15086
2022-07-21,44.28879
2022-07-22,35.88362
2022-07-23,23.27586
2022-07-24,25.75431
2022-07-25,49.89224
2022-07-26,49.78448
2022-07-27,49.4612
2022-07-28,44.39655
2022-07-29,40.51724
2022-07-30,22.41379
2022-07-31,18.96551
2022-08-01,38.7931
2022-08-02,39.87068
2022-08-03,42.67241
2022-08-04,39.33189
2022-08-05,38.25431
2022-08-06,24.13793
2022-08-07,22.84482
2022-08-08,41.37931
2022-08-09,42.88793
2022-08-10,43.85775
2022-08-11,40.625
2022-08-12,44.50431
2022-08-13,22.52155
2022-08-14,25.43103
2022-08-15,26.61637
2022-08-16,44.71982
2022-08-17,49.13793
2022-08-18,45.0431
2022-08-19,45.0431
2022-08-20,22.62931
2022-08-21,27.90948
2022-08-22,49.24568
2022-08-23,47.95258
2022-08-24,47.09051
2022-08-25,45.79741
2022-08-26,43.85775
2022-08-27,30.38793
2022-08-28,32.75862
2022-08-29,48.81465
2022-08-30,45.90517
2022-08-31,45.90517
2022-09-01,44.07327
2022-09-02,42.45689
2022-09-03,25.32327
2022-09-04,26.2931
2022-09-05,39.22413
2022-09-06,40.30172
2022-09-07,39.76293
2022-09-08,32.32758
2022-09-09,16.81034
2022-09-10,16.05603
2022-09-11,19.50431
2022-09-12,23.59913
2022-09-13,49.4612
2022-09-14,52.15517
2022-09-15,44.28879
2022-09-16,42.88793
2022-09-17,25.53879
2022-09-18,25.53879
2022-09-19,52.37068
2022-09-20,47.95258
2022-09-21,49.67672
2022-09-22,48.92241
2022-09-23,42.99568
2022-09-24,23.38362
2022-09-25,25.10775
2022-09-26,44.71982
2022-09-27,48.81465
2022-09-28,46.65948
2022-09-29,47.95258
2022-09-30,41.81034
2022-10-01,24.35344
2022-10-02,21.55172
2022-10-03,25.32327
2022-10-04,48.59913
2022-10-05,49.89224
2022-10-06,49.13793
2022-10-07,40.51724
2022-10-08,26.83189
2022-10-09,25.53879
2022-10-10,30.81896
2022-10-11,46.55172
2022-10-12,46.44396
2022-10-13,50.75431
2022-10-14,47.52155
2022-10-15,35.6681
2022-10-16,37.5
2022-10-17,49.03017
2022-10-18,50.43103
2022-10-19,51.40086
2022-10-20,47.84482
2022-10-21,43.31896
2022-10-22,30.06465
2022-10-23,32.00431
2022-10-24,45.25862
2022-10-25,47.41379
2022-10-26,42.99568
2022-10-27,47.30603
2022-10-28,37.39224
2022-10-29,25.75431
2022-10-30,22.84482
2022-10-31,39.43965
2022-11-01,46.76724
2022-11-02,46.01293
2022-11-03,46.44396
2022-11-04,37.28448
2022-11-05,24.03017
2022-11-06,20.68965
2022-11-07,42.45689
2022-11-08,39.97844
2022-11-09,45.47413
2022-11-10,44.39655
2022-11-11,33.94396
2022-11-12,21.01293
2022-11-13,27.47844
2022-11-14,45.90517
2022-11-15,46.12068
2022-11-16,46.44396
2022-11-17,40.51724
2022-11-18,39.43965
2022-11-19,27.04741
2022-11-20,25.53879
2022-11-21,43.96551
2022-11-22,44.93534
2022-11-23,44.61206
2022-11-24,42.67241
2022-11-25,45.79741
2022-11-26,25.75431
2022-11-27,26.2931
2022-11-28,40.0862
2022-11-29,44.61206
2022-11-30,45.15086
2022-12-01,41.16379
2022-12-02,39.87068
2022-12-03,22.52155
2022-12-04,20.0431
2022-12-05,42.45689
2022-12-06,39.76293
2022-12-07,44.61206
2022-12-08,46.01293
2022-12-09,40.73275
2022-12-10,26.61637
2022-12-11,25.75431
2022-12-12,51.72413
2022-12-13,47.30603
2022-12-14,42.67241
2022-12-15,41.16379
2022-12-16,38.25431
2022-12-17,24.13793
2022-12-18,22.95258
2022-12-19,41.27155
2022-12-20,40.0862
2022-12-21,49.4612
2022-12-22,43.96551
2022-12-23,38.7931
2022-12-24,19.50431
2022-12-25,20.0431
2022-12-26,40.84051
2022-12-27,41.9181
2022-12-28,44.93534
2022-12-29,38.46982
2022-12-30,35.6681
2022-12-31,19.28879
2023-01-01,24.78448
2023-01-02,40.94827
2023-01-03,47.62931
2023-01-04,48.70689
2023-01-05,47.30603
2023-01-06,49.35344
2023-01-07,30.38793
2023-01-08,27.37068
2023-01-09,51.83189
2023-01-10,57.75862
2023-01-11,47.84482
2023-01-12,52.90948
2023-01-13,45.68965
2023-01-14,26.61637
2023-01-15,30.17241
2023-01-16,55.06465
2023-01-17,51.07758
2023-01-18,43.31896
2023-01-19,45.68965
2023-01-20,38.46982
2023-01-21,21.55172
2023-01-22,19.82758
2023-01-23,26.2931
2023-01-24,25.43103
2023-01-25,55.17241
2023-01-26,54.74137
2023-01-27,50.86206
2023-01-28,27.47844
2023-01-29,31.89655
2023-01-30,59.91379
2023-01-31,58.40517
2023-02-01,53.125
2023-02-02,52.80172
2023-02-03,47.19827
2023-02-04,29.95689
2023-02-05,30.06465
2023-02-06,52.04741
2023-02-07,52.90948
2023-02-08,53.98706
2023-02-09,51.2931
2023-02-10,48.92241
2023-02-11,32.65086
2023-02-12,28.01724
2023-02-13,52.37068
2023-02-14,53.125
2023-02-15,48.92241
2023-02-16,47.73706
2023-02-17,47.73706
2023-02-18,25.75431
2023-02-19,25.53879
2023-02-20,47.30603
2023-02-21,50.0
2023-02-22,49.67672
2023-02-23,44.07327
2023-02-24,41.70258
2023-02-25,27.26293
2023-02-26,28.23275
2023-02-27,48.1681
2023-02-28,45.0431
2023-03-01,30.60344
2023-03-02,45.79741
2023-03-03,40.40948
2023-03-04,32.43534
2023-03-05,26.18534
2023-03-06,46.875
2023-03-07,46.55172
2023-03-08,51.18534
2023-03-09,50.21551
2023-03-10,41.59482
2023-03-11,24.56896
2023-03-12,25.32327
2023-03-13,44.18103
2023-03-14,49.03017
2023-03-15,49.67672
2023-03-16,47.19827
2023-03-17,45.47413
2023-03-18,23.27586
2023-03-19,23.92241
2023-03-20,50.10775
2023-03-21,50.0
2023-03-22,45.0431
2023-03-23,44.39655
2023-03-24,46.76724
2023-03-25,23.92241
2023-03-26,31.14224
2023-03-27,51.83189
2023-03-28,52.04741
2023-03-29,47.95258
2023-03-30,46.55172
2023-03-31,38.46982
2023-04-01,25.43103
2023-04-02,25.21551
2023-04-03,53.01724
2023-04-04,49.56896
2023-04-05,47.09051
2023-04-06,46.01293
2023-04-07,44.82758
2023-04-08,23.27586
2023-04-09,28.44827
2023-04-10,49.89224
2023-04-11,50.10775
2023-04-12,49.89224
2023-04-13,46.55172
2023-04-14,40.73275
2023-04-15,24.78448
2023-04-16,28.34051
2023-04-17,46.3362
2023-04-18,49.24568
2023-04-19,53.55603
2023-04-20,46.3362
2023-04-21,47.09051
2023-04-22,29.20258
2023-04-23,32.65086
2023-04-24,55.06465
2023-04-25,52.80172
2023-04-26,54.20258
2023-04-27,42.67241
2023-04-28,40.19396
2023-04-29,26.50862
2023-04-30,27.90948
2023-05-01,35.77586
2023-05-02,48.49137
2023-05-03,41.81034
2023-05-04,41.37931
2023-05-05,25.0
2023-05-06,22.19827
2023-05-07,26.40086
2023-05-08,48.38362
2023-05-09,49.78448
2023-05-10,44.28879
2023-05-11,43.2112
2023-05-12,41.27155
2023-05-13,25.10775
2023-05-14,24.35344
2023-05-15,42.88793
2023-05-16,50.43103
2023-05-17,45.0431
2023-05-18,44.82758
2023-05-19,39.97844
2023-05-20,25.0
2023-05-21,25.10775
2023-05-22,51.07758
2023-05-23,51.40086
2023-05-24,45.15086
2023-05-25,44.50431
2023-05-26,41.37931
2023-05-27,26.07758
2023-05-28,26.07758
2023-05-29,27.37068
2023-05-30,46.55172
2023-05-31,45.68965
