date,60대실비보험
2020-06-22,36.93181
2020-06-23,38.06818
2020-06-24,39.77272
2020-06-25,36.93181
2020-06-26,34.65909
2020-06-27,17.04545
2020-06-28,21.02272
2020-06-29,36.93181
2020-06-30,37.5
2020-07-01,37.5
2020-07-02,42.04545
2020-07-03,47.72727
2020-07-04,27.8409
2020-07-05,21.02272
2020-07-06,27.8409
2020-07-07,40.3409
2020-07-08,35.22727
2020-07-09,26.13636
2020-07-10,26.13636
2020-07-11,18.75
2020-07-12,23.29545
2020-07-13,42.04545
2020-07-14,40.3409
2020-07-15,44.31818
2020-07-16,34.65909
2020-07-17,30.68181
2020-07-18,21.5909
2020-07-19,16.47727
2020-07-20,30.68181
2020-07-21,35.22727
2020-07-22,52.27272
2020-07-23,46.5909
2020-07-24,30.68181
2020-07-25,17.04545
2020-07-26,31.25
2020-07-27,39.20454
2020-07-28,43.75
2020-07-29,43.18181
2020-07-30,44.31818
2020-07-31,29.54545
2020-08-01,14.20454
2020-08-02,11.36363
2020-08-03,33.52272
2020-08-04,35.79545
2020-08-05,40.3409
2020-08-06,40.3409
2020-08-07,37.5
2020-08-08,18.18181
2020-08-09,18.75
2020-08-10,42.04545
2020-08-11,50.0
2020-08-12,45.45454
2020-08-13,55.11363
2020-08-14,47.15909
2020-08-15,18.18181
2020-08-16,12.5
2020-08-17,28.97727
2020-08-18,42.61363
2020-08-19,38.63636
2020-08-20,42.04545
2020-08-21,45.45454
2020-08-22,28.40909
2020-08-23,18.18181
2020-08-24,34.0909
2020-08-25,33.52272
2020-08-26,47.15909
2020-08-27,46.5909
2020-08-28,40.3409
2020-08-29,28.40909
2020-08-30,16.47727
2020-08-31,32.95454
2020-09-01,39.20454
2020-09-02,39.77272
2020-09-03,28.97727
2020-09-04,34.65909
2020-09-05,11.93181
2020-09-06,25.0
2020-09-07,35.79545
2020-09-08,44.31818
2020-09-09,46.02272
2020-09-10,42.04545
2020-09-11,35.22727
2020-09-12,25.56818
2020-09-13,15.90909
2020-09-14,40.90909
2020-09-15,32.95454
2020-09-16,51.70454
2020-09-17,39.77272
2020-09-18,39.77272
2020-09-19,18.18181
2020-09-20,11.93181
2020-09-21,24.43181
2020-09-22,53.40909
2020-09-23,42.04545
2020-09-24,40.90909
2020-09-25,28.40909
2020-09-26,28.97727
2020-09-27,15.90909
2020-09-28,44.31818
2020-09-29,31.25
2020-09-30,17.04545
2020-10-01,26.13636
2020-10-02,23.86363
2020-10-03,21.5909
2020-10-04,31.25
2020-10-05,54.54545
2020-10-06,51.70454
2020-10-07,36.93181
2020-10-08,33.52272
2020-10-09,19.88636
2020-10-10,24.43181
2020-10-11,17.04545
2020-10-12,31.81818
2020-10-13,40.90909
2020-10-14,46.02272
2020-10-15,45.45454
2020-10-16,31.81818
2020-10-17,30.11363
2020-10-18,13.63636
2020-10-19,35.79545
2020-10-20,44.88636
2020-10-21,43.75
2020-10-22,42.61363
2020-10-23,39.77272
2020-10-24,13.06818
2020-10-25,26.13636
2020-10-26,46.5909
2020-10-27,35.22727
2020-10-28,35.79545
2020-10-29,44.31818
2020-10-30,39.77272
2020-10-31,25.0
2020-11-01,18.75
2020-11-02,55.68181
2020-11-03,33.52272
2020-11-04,24.43181
2020-11-05,41.47727
2020-11-06,34.65909
2020-11-07,19.31818
2020-11-08,19.31818
2020-11-09,36.36363
2020-11-10,36.93181
2020-11-11,46.5909
2020-11-12,42.61363
2020-11-13,40.90909
2020-11-14,22.15909
2020-11-15,20.45454
2020-11-16,43.18181
2020-11-17,40.90909
2020-11-18,46.02272
2020-11-19,48.86363
2020-11-20,35.79545
2020-11-21,18.18181
2020-11-22,30.68181
2020-11-23,40.3409
2020-11-24,44.31818
2020-11-25,38.06818
2020-11-26,38.06818
2020-11-27,40.3409
2020-11-28,21.5909
2020-11-29,15.90909
2020-11-30,28.40909
2020-12-01,36.93181
2020-12-02,50.0
2020-12-03,44.88636
2020-12-04,36.93181
2020-12-05,19.31818
2020-12-06,31.25
2020-12-07,28.97727
2020-12-08,46.02272
2020-12-09,50.0
2020-12-10,59.65909
2020-12-11,33.52272
2020-12-12,26.70454
2020-12-13,23.29545
2020-12-14,38.06818
2020-12-15,47.15909
2020-12-16,39.77272
2020-12-17,53.40909
2020-12-18,53.97727
2020-12-19,35.79545
2020-12-20,21.5909
2020-12-21,49.43181
2020-12-22,52.27272
2020-12-23,42.04545
2020-12-24,43.75
2020-12-25,30.11363
2020-12-26,22.72727
2020-12-27,26.13636
2020-12-28,42.04545
2020-12-29,44.88636
2020-12-30,52.8409
2020-12-31,38.06818
2021-01-01,22.15909
2021-01-02,34.0909
2021-01-03,21.02272
2021-01-04,36.93181
2021-01-05,43.18181
2021-01-06,45.45454
2021-01-07,35.22727
2021-01-08,36.36363
2021-01-09,26.13636
2021-01-10,21.02272
2021-01-11,39.77272
2021-01-12,53.40909
2021-01-13,42.04545
2021-01-14,43.18181
2021-01-15,51.13636
2021-01-16,28.40909
2021-01-17,24.43181
2021-01-18,36.93181
2021-01-19,48.29545
2021-01-20,46.02272
2021-01-21,50.56818
2021-01-22,53.40909
2021-01-23,27.27272
2021-01-24,40.3409
2021-01-25,40.90909
2021-01-26,71.02272
2021-01-27,59.0909
2021-01-28,54.54545
2021-01-29,42.61363
2021-01-30,32.38636
2021-01-31,22.15909
2021-02-01,37.5
2021-02-02,52.8409
2021-02-03,51.13636
2021-02-04,48.86363
2021-02-05,39.77272
2021-02-06,25.56818
2021-02-07,28.40909
2021-02-08,47.72727
2021-02-09,46.02272
2021-02-10,33.52272
2021-02-11,26.70454
2021-02-12,35.79545
2021-02-13,26.13636
2021-02-14,32.95454
2021-02-15,49.43181
2021-02-16,56.25
2021-02-17,50.56818
2021-02-18,55.11363
2021-02-19,52.27272
2021-02-20,38.63636
2021-02-21,34.65909
2021-02-22,36.36363
2021-02-23,70.45454
2021-02-24,54.54545
2021-02-25,46.02272
2021-02-26,40.90909
2021-02-27,31.25
2021-02-28,21.5909
2021-03-01,38.06818
2021-03-02,52.8409
2021-03-03,44.88636
2021-03-04,40.3409
2021-03-05,35.79545
2021-03-06,21.02272
2021-03-07,26.13636
2021-03-08,56.25
2021-03-09,57.38636
2021-03-10,47.15909
2021-03-11,63.06818
2021-03-12,44.31818
2021-03-13,31.25
2021-03-14,18.75
2021-03-15,37.5
2021-03-16,43.75
2021-03-17,40.90909
2021-03-18,39.77272
2021-03-19,47.72727
2021-03-20,24.43181
2021-03-21,32.38636
2021-03-22,47.15909
2021-03-23,56.25
2021-03-24,51.13636
2021-03-25,39.77272
2021-03-26,45.45454
2021-03-27,22.15909
2021-03-28,27.27272
2021-03-29,36.93181
2021-03-30,38.63636
2021-03-31,40.3409
2021-04-01,36.36363
2021-04-02,41.47727
2021-04-03,31.81818
2021-04-04,18.75
2021-04-05,28.40909
2021-04-06,34.65909
2021-04-07,38.63636
2021-04-08,34.0909
2021-04-09,32.38636
2021-04-10,18.75
2021-04-11,23.29545
2021-04-12,37.5
2021-04-13,43.18181
2021-04-14,43.18181
2021-04-15,44.31818
2021-04-16,25.0
2021-04-17,22.15909
2021-04-18,23.29545
2021-04-19,35.79545
2021-04-20,38.63636
2021-04-21,39.77272
2021-04-22,38.06818
2021-04-23,31.25
2021-04-24,24.43181
2021-04-25,15.90909
2021-04-26,36.93181
2021-04-27,39.77272
2021-04-28,36.36363
2021-04-29,30.68181
2021-04-30,44.31818
2021-05-01,19.88636
2021-05-02,17.04545
2021-05-03,30.68181
2021-05-04,41.47727
2021-05-05,28.40909
2021-05-06,52.8409
2021-05-07,41.47727
2021-05-08,27.27272
2021-05-09,16.47727
2021-05-10,45.45454
2021-05-11,34.0909
2021-05-12,27.27272
2021-05-13,45.45454
2021-05-14,38.06818
2021-05-15,22.72727
2021-05-16,15.3409
2021-05-17,43.75
2021-05-18,37.5
2021-05-19,21.02272
2021-05-20,31.81818
2021-05-21,55.11363
2021-05-22,23.86363
2021-05-23,21.02272
2021-05-24,40.3409
2021-05-25,48.29545
2021-05-26,48.86363
2021-05-27,45.45454
2021-05-28,36.93181
2021-05-29,24.43181
2021-05-30,25.0
2021-05-31,51.70454
2021-06-01,48.86363
2021-06-02,43.18181
2021-06-03,41.47727
2021-06-04,39.77272
2021-06-05,22.72727
2021-06-06,28.97727
2021-06-07,47.72727
2021-06-08,52.27272
2021-06-09,38.63636
2021-06-10,47.15909
2021-06-11,40.3409
2021-06-12,19.31818
2021-06-13,23.86363
2021-06-14,52.27272
2021-06-15,63.06818
2021-06-16,50.56818
2021-06-17,56.25
2021-06-18,61.93181
2021-06-19,25.0
2021-06-20,28.97727
2021-06-21,47.72727
2021-06-22,67.04545
2021-06-23,68.18181
2021-06-24,64.77272
2021-06-25,61.93181
2021-06-26,39.20454
2021-06-27,43.75
2021-06-28,86.36363
2021-06-29,90.3409
2021-06-30,100.0
2021-07-01,43.18181
2021-07-02,30.11363
2021-07-03,19.31818
2021-07-04,19.88636
2021-07-05,27.8409
2021-07-06,35.22727
2021-07-07,27.27272
2021-07-08,30.11363
2021-07-09,27.8409
2021-07-10,14.77272
2021-07-11,19.31818
2021-07-12,30.11363
2021-07-13,40.90909
2021-07-14,37.5
2021-07-15,36.36363
2021-07-16,22.15909
2021-07-17,20.45454
2021-07-18,20.45454
2021-07-19,31.25
2021-07-20,31.81818
2021-07-21,34.65909
2021-07-22,28.40909
2021-07-23,21.02272
2021-07-24,11.36363
2021-07-25,15.90909
2021-07-26,31.81818
2021-07-27,29.54545
2021-07-28,31.25
2021-07-29,32.38636
2021-07-30,21.5909
2021-07-31,14.77272
2021-08-01,12.5
2021-08-02,34.65909
2021-08-03,33.52272
2021-08-04,32.38636
2021-08-05,25.56818
2021-08-06,24.43181
2021-08-07,13.63636
2021-08-08,15.3409
2021-08-09,20.45454
2021-08-10,28.40909
2021-08-11,27.8409
2021-08-12,30.11363
2021-08-13,21.02272
2021-08-14,23.86363
2021-08-15,17.61363
2021-08-16,31.25
2021-08-17,29.54545
2021-08-18,34.65909
2021-08-19,26.13636
2021-08-20,25.56818
2021-08-21,28.40909
2021-08-22,20.45454
2021-08-23,46.02272
2021-08-24,28.40909
2021-08-25,40.90909
2021-08-26,34.0909
2021-08-27,22.15909
2021-08-28,19.88636
2021-08-29,15.90909
2021-08-30,39.20454
2021-08-31,33.52272
2021-09-01,23.29545
2021-09-02,32.38636
2021-09-03,22.72727
2021-09-04,15.90909
2021-09-05,13.63636
2021-09-06,29.54545
2021-09-07,33.52272
2021-09-08,27.27272
2021-09-09,30.11363
2021-09-10,26.70454
2021-09-11,27.27272
2021-09-12,11.36363
2021-09-13,23.86363
2021-09-14,22.15909
2021-09-15,30.68181
2021-09-16,19.88636
2021-09-17,20.45454
2021-09-18,16.47727
2021-09-19,17.04545
2021-09-20,20.45454
2021-09-21,23.86363
2021-09-22,32.38636
2021-09-23,36.36363
2021-09-24,36.36363
2021-09-25,21.02272
2021-09-26,24.43181
2021-09-27,43.75
2021-09-28,42.04545
2021-09-29,29.54545
2021-09-30,28.40909
2021-10-01,33.52272
2021-10-02,21.5909
2021-10-03,25.0
2021-10-04,26.13636
2021-10-05,36.36363
2021-10-06,25.56818
2021-10-07,27.8409
2021-10-08,19.31818
2021-10-09,21.02272
2021-10-10,9.65909
2021-10-11,18.18181
2021-10-12,32.38636
2021-10-13,32.95454
2021-10-14,32.38636
2021-10-15,30.11363
2021-10-16,15.90909
2021-10-17,8.52272
2021-10-18,32.38636
2021-10-19,35.79545
2021-10-20,28.97727
2021-10-21,23.86363
2021-10-22,26.70454
2021-10-23,21.5909
2021-10-24,15.3409
2021-10-25,22.72727
2021-10-26,32.38636
2021-10-27,22.15909
2021-10-28,25.0
2021-10-29,32.95454
2021-10-30,12.5
2021-10-31,16.47727
2021-11-01,22.72727
2021-11-02,26.70454
2021-11-03,18.75
2021-11-04,18.75
2021-11-05,23.29545
2021-11-06,14.77272
2021-11-07,18.18181
2021-11-08,25.56818
2021-11-09,21.5909
2021-11-10,17.61363
2021-11-11,26.70454
2021-11-12,35.22727
2021-11-13,14.20454
2021-11-14,11.93181
2021-11-15,25.56818
2021-11-16,27.27272
2021-11-17,36.36363
2021-11-18,17.61363
2021-11-19,23.86363
2021-11-20,22.15909
2021-11-21,19.88636
2021-11-22,35.22727
2021-11-23,28.40909
2021-11-24,19.88636
2021-11-25,26.70454
2021-11-26,29.54545
2021-11-27,28.40909
2021-11-28,26.13636
2021-11-29,29.54545
2021-11-30,32.95454
2021-12-01,31.25
2021-12-02,35.79545
2021-12-03,33.52272
2021-12-04,13.63636
2021-12-05,14.77272
2021-12-06,27.27272
2021-12-07,21.5909
2021-12-08,19.88636
2021-12-09,35.22727
2021-12-10,27.8409
2021-12-11,35.22727
2021-12-12,15.90909
2021-12-13,38.63636
2021-12-14,38.06818
2021-12-15,26.13636
2021-12-16,27.27272
2021-12-17,26.13636
2021-12-18,23.29545
2021-12-19,21.02272
2021-12-20,26.13636
2021-12-21,23.86363
2021-12-22,26.70454
2021-12-23,42.04545
2021-12-24,23.86363
2021-12-25,27.8409
2021-12-26,21.5909
2021-12-27,42.04545
2021-12-28,32.95454
2021-12-29,35.79545
2021-12-30,37.5
2021-12-31,38.06818
2022-01-01,14.20454
2022-01-02,25.0
2022-01-03,40.90909
2022-01-04,34.65909
2022-01-05,31.81818
2022-01-06,26.13636
2022-01-07,30.11363
2022-01-08,15.90909
2022-01-09,23.29545
2022-01-10,35.22727
2022-01-11,28.97727
2022-01-12,38.63636
2022-01-13,35.79545
2022-01-14,34.65909
2022-01-15,15.3409
2022-01-16,12.5
2022-01-17,28.97727
2022-01-18,35.22727
2022-01-19,25.56818
2022-01-20,40.3409
2022-01-21,27.27272
2022-01-22,14.77272
2022-01-23,18.75
2022-01-24,25.0
2022-01-25,47.15909
2022-01-26,30.68181
2022-01-27,32.38636
2022-01-28,21.02272
2022-01-29,21.5909
2022-01-30,14.20454
2022-01-31,15.3409
2022-02-01,24.43181
2022-02-02,27.27272
2022-02-03,38.63636
2022-02-04,22.15909
2022-02-05,25.56818
2022-02-06,19.31818
2022-02-07,40.3409
2022-02-08,34.65909
2022-02-09,31.81818
2022-02-10,32.38636
2022-02-11,33.52272
2022-02-12,28.97727
2022-02-13,21.02272
2022-02-14,34.65909
2022-02-15,38.63636
2022-02-16,30.68181
2022-02-17,40.90909
2022-02-18,27.27272
2022-02-19,15.3409
2022-02-20,23.29545
2022-02-21,32.95454
2022-02-22,34.65909
2022-02-23,36.36363
2022-02-24,27.27272
2022-02-25,23.86363
2022-02-26,29.54545
2022-02-27,22.15909
2022-02-28,23.86363
2022-03-01,9.65909
2022-03-02,22.15909
2022-03-03,31.81818
2022-03-04,24.43181
2022-03-05,19.31818
2022-03-06,16.47727
2022-03-07,27.27272
2022-03-08,30.68181
2022-03-09,15.3409
2022-03-10,28.40909
2022-03-11,30.11363
2022-03-12,18.75
2022-03-13,18.75
2022-03-14,33.52272
2022-03-15,37.5
2022-03-16,30.11363
2022-03-17,28.40909
2022-03-18,33.52272
2022-03-19,16.47727
2022-03-20,9.0909
2022-03-21,31.25
2022-03-22,36.93181
2022-03-23,31.81818
2022-03-24,33.52272
2022-03-25,36.36363
2022-03-26,24.43181
2022-03-27,20.45454
2022-03-28,17.04545
2022-03-29,21.5909
2022-03-30,38.63636
2022-03-31,26.70454
2022-04-01,19.88636
2022-04-02,11.36363
2022-04-03,15.90909
2022-04-04,23.29545
2022-04-05,28.40909
2022-04-06,28.40909
2022-04-07,30.68181
2022-04-08,29.54545
2022-04-09,15.3409
2022-04-10,18.75
2022-04-11,28.97727
2022-04-12,45.45454
2022-04-13,35.22727
2022-04-14,26.70454
2022-04-15,29.54545
2022-04-16,23.29545
2022-04-17,14.77272
2022-04-18,26.70454
2022-04-19,21.5909
2022-04-20,27.8409
2022-04-21,34.0909
2022-04-22,27.8409
2022-04-23,20.45454
2022-04-24,15.3409
2022-04-25,27.8409
2022-04-26,32.95454
2022-04-27,27.27272
2022-04-28,27.8409
2022-04-29,16.47727
2022-04-30,14.77272
2022-05-01,15.3409
2022-05-02,22.15909
2022-05-03,24.43181
2022-05-04,25.0
2022-05-05,16.47727
2022-05-06,20.45454
2022-05-07,26.13636
2022-05-08,19.31818
2022-05-09,25.0
2022-05-10,27.8409
2022-05-11,24.43181
2022-05-12,39.20454
2022-05-13,22.15909
2022-05-14,19.88636
2022-05-15,19.88636
2022-05-16,28.40909
2022-05-17,37.5
2022-05-18,30.68181
2022-05-19,30.68181
2022-05-20,30.68181
2022-05-21,17.61363
2022-05-22,14.20454
2022-05-23,31.25
2022-05-24,32.95454
2022-05-25,26.13636
2022-05-26,31.25
2022-05-27,24.43181
2022-05-28,14.20454
2022-05-29,22.72727
2022-05-30,34.0909
2022-05-31,27.8409
2022-06-01,18.75
2022-06-02,19.88636
2022-06-03,28.40909
2022-06-04,15.90909
2022-06-05,18.75
2022-06-06,22.15909
2022-06-07,26.13636
2022-06-08,25.56818
2022-06-09,36.93181
2022-06-10,23.29545
2022-06-11,13.06818
2022-06-12,19.31818
2022-06-13,28.40909
2022-06-14,35.22727
2022-06-15,24.43181
2022-06-16,26.13636
2022-06-17,28.97727
2022-06-18,26.13636
2022-06-19,18.18181
2022-06-20,27.8409
2022-06-21,36.93181
2022-06-22,21.02272
2022-06-23,24.43181
2022-06-24,21.5909
2022-06-25,15.90909
2022-06-26,22.72727
2022-06-27,28.97727
2022-06-28,35.22727
2022-06-29,32.38636
2022-06-30,31.25
2022-07-01,19.31818
2022-07-02,15.90909
2022-07-03,26.13636
2022-07-04,28.40909
2022-07-05,40.90909
2022-07-06,29.54545
2022-07-07,27.27272
2022-07-08,28.97727
2022-07-09,8.52272
2022-07-10,10.79545
2022-07-11,39.20454
2022-07-12,19.31818
2022-07-13,28.40909
2022-07-14,22.15909
2022-07-15,31.81818
2022-07-16,25.0
2022-07-17,16.47727
2022-07-18,27.27272
2022-07-19,28.40909
2022-07-20,22.72727
2022-07-21,22.15909
2022-07-22,27.8409
2022-07-23,15.3409
2022-07-24,25.56818
2022-07-25,46.5909
2022-07-26,31.25
2022-07-27,26.13636
2022-07-28,36.93181
2022-07-29,26.70454
2022-07-30,16.47727
2022-07-31,16.47727
2022-08-01,22.15909
2022-08-02,26.70454
2022-08-03,26.13636
2022-08-04,31.81818
2022-08-05,22.15909
2022-08-06,21.02272
2022-08-07,15.3409
2022-08-08,21.5909
2022-08-09,23.29545
2022-08-10,32.38636
2022-08-11,25.56818
2022-08-12,25.56818
2022-08-13,17.04545
2022-08-14,18.75
2022-08-15,21.02272
2022-08-16,14.20454
2022-08-17,24.43181
2022-08-18,28.40909
2022-08-19,14.20454
2022-08-20,16.47727
2022-08-21,16.47727
2022-08-22,31.25
2022-08-23,30.68181
2022-08-24,39.20454
2022-08-25,32.38636
2022-08-26,32.38636
2022-08-27,6.81818
2022-08-28,10.79545
2022-08-29,26.70454
2022-08-30,26.13636
2022-08-31,35.79545
2022-09-01,19.31818
2022-09-02,24.43181
2022-09-03,12.5
2022-09-04,13.06818
2022-09-05,23.29545
2022-09-06,25.0
2022-09-07,23.29545
2022-09-08,17.61363
2022-09-09,9.0909
2022-09-10,16.47727
2022-09-11,18.18181
2022-09-12,23.86363
2022-09-13,32.95454
2022-09-14,27.8409
2022-09-15,40.90909
2022-09-16,33.52272
2022-09-17,17.04545
2022-09-18,15.3409
2022-09-19,33.52272
2022-09-20,30.68181
2022-09-21,37.5
2022-09-22,26.70454
2022-09-23,22.72727
2022-09-24,15.3409
2022-09-25,13.63636
2022-09-26,31.81818
2022-09-27,25.56818
2022-09-28,30.11363
2022-09-29,34.0909
2022-09-30,21.02272
2022-10-01,16.47727
2022-10-02,16.47727
2022-10-03,20.45454
2022-10-04,31.25
2022-10-05,35.79545
2022-10-06,20.45454
2022-10-07,17.61363
2022-10-08,14.77272
2022-10-09,14.20454
2022-10-10,11.93181
2022-10-11,18.18181
2022-10-12,21.5909
2022-10-13,23.86363
2022-10-14,12.5
2022-10-15,17.61363
2022-10-16,11.93181
2022-10-17,25.56818
2022-10-18,22.72727
2022-10-19,28.40909
2022-10-20,19.31818
2022-10-21,31.25
2022-10-22,21.5909
2022-10-23,24.43181
2022-10-24,33.52272
2022-10-25,32.38636
2022-10-26,37.5
2022-10-27,28.40909
2022-10-28,21.5909
2022-10-29,23.29545
2022-10-30,14.20454
2022-10-31,34.0909
2022-11-01,30.68181
2022-11-02,21.5909
2022-11-03,27.8409
2022-11-04,26.13636
2022-11-05,14.20454
2022-11-06,10.79545
2022-11-07,34.0909
2022-11-08,27.8409
2022-11-09,27.27272
2022-11-10,38.63636
2022-11-11,21.5909
2022-11-12,18.75
2022-11-13,14.77272
2022-11-14,23.29545
2022-11-15,38.06818
2022-11-16,36.36363
2022-11-17,27.27272
2022-11-18,26.13636
2022-11-19,10.79545
2022-11-20,14.77272
2022-11-21,22.72727
2022-11-22,30.68181
2022-11-23,22.72727
2022-11-24,25.56818
2022-11-25,21.5909
2022-11-26,11.36363
2022-11-27,15.90909
2022-11-28,34.65909
2022-11-29,39.20454
2022-11-30,22.72727
2022-12-01,20.45454
2022-12-02,19.31818
2022-12-03,8.52272
2022-12-04,15.3409
2022-12-05,35.22727
2022-12-06,36.93181
2022-12-07,31.81818
2022-12-08,33.52272
2022-12-09,23.29545
2022-12-10,25.0
2022-12-11,24.43181
2022-12-12,33.52272
2022-12-13,43.75
2022-12-14,25.0
2022-12-15,38.63636
2022-12-16,23.86363
2022-12-17,17.04545
2022-12-18,26.70454
2022-12-19,40.90909
2022-12-20,40.90909
2022-12-21,44.88636
2022-12-22,45.45454
2022-12-23,44.31818
2022-12-24,19.31818
2022-12-25,19.31818
2022-12-26,41.47727
2022-12-27,40.3409
2022-12-28,28.97727
2022-12-29,46.02272
2022-12-30,35.79545
2022-12-31,18.18181
2023-01-01,18.75
2023-01-02,27.8409
2023-01-03,28.97727
2023-01-04,30.68181
2023-01-05,33.52272
2023-01-06,32.38636
2023-01-07,18.75
2023-01-08,11.93181
2023-01-09,38.06818
2023-01-10,36.36363
2023-01-11,38.63636
2023-01-12,43.75
2023-01-13,27.27272
2023-01-14,21.02272
2023-01-15,22.15909
2023-01-16,31.81818
2023-01-17,29.54545
2023-01-18,26.70454
2023-01-19,35.79545
2023-01-20,35.79545
2023-01-21,28.40909
2023-01-22,27.27272
2023-01-23,27.8409
2023-01-24,26.13636
2023-01-25,56.81818
2023-01-26,50.56818
2023-01-27,39.20454
2023-01-28,25.56818
2023-01-29,30.11363
2023-01-30,42.61363
2023-01-31,30.68181
2023-02-01,42.04545
2023-02-02,46.5909
2023-02-03,28.40909
2023-02-04,22.72727
2023-02-05,22.72727
2023-02-06,24.43181
2023-02-07,40.3409
2023-02-08,37.5
2023-02-09,30.68181
2023-02-10,47.15909
2023-02-11,28.97727
2023-02-12,23.29545
2023-02-13,43.75
2023-02-14,38.63636
2023-02-15,34.0909
2023-02-16,31.81818
2023-02-17,30.68181
2023-02-18,23.29545
2023-02-19,12.5
2023-02-20,36.93181
2023-02-21,40.3409
2023-02-22,50.0
2023-02-23,36.93181
2023-02-24,30.68181
2023-02-25,22.72727
2023-02-26,27.27272
2023-02-27,36.93181
2023-02-28,34.0909
2023-03-01,15.90909
2023-03-02,36.93181
2023-03-03,30.11363
2023-03-04,19.31818
2023-03-05,23.29545
2023-03-06,25.56818
2023-03-07,33.52272
2023-03-08,30.11363
2023-03-09,37.5
2023-03-10,30.11363
2023-03-11,12.5
2023-03-12,14.77272
2023-03-13,31.25
2023-03-14,29.54545
2023-03-15,19.88636
2023-03-16,28.40909
2023-03-17,31.25
2023-03-18,14.20454
2023-03-19,11.36363
2023-03-20,31.25
2023-03-21,31.81818
2023-03-22,41.47727
2023-03-23,43.18181
2023-03-24,18.18181
2023-03-25,20.45454
2023-03-26,15.3409
2023-03-27,32.95454
2023-03-28,35.79545
2023-03-29,30.11363
2023-03-30,33.52272
2023-03-31,31.81818
2023-04-01,23.29545
2023-04-02,16.47727
2023-04-03,20.45454
2023-04-04,28.40909
2023-04-05,30.11363
2023-04-06,24.43181
2023-04-07,34.65909
2023-04-08,16.47727
2023-04-09,22.15909
2023-04-10,32.38636
2023-04-11,36.93181
2023-04-12,26.13636
2023-04-13,36.36363
2023-04-14,25.0
2023-04-15,14.77272
2023-04-16,19.88636
2023-04-17,32.38636
2023-04-18,31.25
2023-04-19,23.29545
2023-04-20,31.81818
2023-04-21,33.52272
2023-04-22,15.90909
2023-04-23,19.88636
2023-04-24,27.8409
2023-04-25,32.38636
2023-04-26,32.95454
2023-04-27,36.93181
2023-04-28,23.29545
2023-04-29,28.97727
2023-04-30,23.86363
2023-05-01,11.93181
2023-05-02,29.54545
2023-05-03,28.40909
2023-05-04,27.8409
2023-05-05,20.45454
2023-05-06,17.04545
2023-05-07,22.72727
2023-05-08,35.22727
2023-05-09,31.25
2023-05-10,35.22727
2023-05-11,23.86363
2023-05-12,27.27272
2023-05-13,17.61363
2023-05-14,13.06818
2023-05-15,27.27272
2023-05-16,23.29545
2023-05-17,23.86363
2023-05-18,22.72727
2023-05-19,19.88636
2023-05-20,18.75
2023-05-21,13.63636
2023-05-22,26.13636
2023-05-23,36.36363
2023-05-24,39.20454
2023-05-25,28.40909
2023-05-26,27.8409
2023-05-27,17.04545
2023-05-28,19.88636
2023-05-29,18.18181
2023-05-30,28.40909
2023-05-31,35.79545
2023-06-01,28.97727
2023-06-02,27.8409
2023-06-03,13.06818
2023-06-04,22.15909
2023-06-05,36.93181
2023-06-06,14.20454
