date,암호화폐거래소
2020-06-20,2.69794
2020-06-21,3.3431
2020-06-22,4.98533
2020-06-23,5.04398
2020-06-24,2.93255
2020-06-25,4.34017
2020-06-26,2.46334
2020-06-27,2.40469
2020-06-28,3.2258
2020-06-29,4.34017
2020-06-30,3.51906
2020-07-01,3.87096
2020-07-02,3.75366
2020-07-03,3.3431
2020-07-04,2.40469
2020-07-05,1.70087
2020-07-06,3.81231
2020-07-07,3.69501
2020-07-08,5.04398
2020-07-09,3.92961
2020-07-10,5.45454
2020-07-11,2.63929
2020-07-12,2.69794
2020-07-13,4.22287
2020-07-14,3.46041
2020-07-15,3.81231
2020-07-16,3.98826
2020-07-17,3.75366
2020-07-18,1.99413
2020-07-19,2.63929
2020-07-20,3.1085
2020-07-21,3.40175
2020-07-22,3.16715
2020-07-23,2.69794
2020-07-24,1.93548
2020-07-25,1.93548
2020-07-26,3.57771
2020-07-27,5.9824
2020-07-28,5.33724
2020-07-29,5.04398
2020-07-30,5.10263
2020-07-31,4.80938
2020-08-01,3.16715
2020-08-02,6.68621
2020-08-03,5.68914
2020-08-04,4.57478
2020-08-05,4.63343
2020-08-06,3.81231
2020-08-07,4.28152
2020-08-08,3.3431
2020-08-09,4.28152
2020-08-10,4.98533
2020-08-11,4.16422
2020-08-12,5.27859
2020-08-13,5.27859
2020-08-14,5.10263
2020-08-15,4.34017
2020-08-16,4.98533
2020-08-17,3.98826
2020-08-18,4.86803
2020-08-19,3.87096
2020-08-20,4.98533
2020-08-21,5.10263
2020-08-22,3.16715
2020-08-23,3.87096
2020-08-24,4.69208
2020-08-25,4.92668
2020-08-26,7.44868
2020-08-27,6.92082
2020-08-28,5.68914
2020-08-29,4.51612
2020-08-30,3.40175
2020-08-31,4.16422
2020-09-01,3.98826
2020-09-02,6.45161
2020-09-03,6.39296
2020-09-04,5.21994
2020-09-05,2.63929
2020-09-06,2.28739
2020-09-07,2.11143
2020-09-08,2.93255
2020-09-09,1.99413
2020-09-10,2.28739
2020-09-11,2.05278
2020-09-12,1.81818
2020-09-13,1.40762
2020-09-14,2.17008
2020-09-15,2.40469
2020-09-16,1.93548
2020-09-17,2.58064
2020-09-18,2.05278
2020-09-19,2.05278
2020-09-20,1.81818
2020-09-21,1.52492
2020-09-22,1.93548
2020-09-23,1.70087
2020-09-24,1.93548
2020-09-25,1.81818
2020-09-26,0.76246
2020-09-27,1.40762
2020-09-28,1.64222
2020-09-29,1.70087
2020-09-30,1.52492
2020-10-01,1.70087
2020-10-02,1.40762
2020-10-03,1.81818
2020-10-04,1.46627
2020-10-05,2.28739
2020-10-06,2.81524
2020-10-07,2.9912
2020-10-08,3.87096
2020-10-09,1.81818
2020-10-10,1.46627
2020-10-11,1.75953
2020-10-12,1.87683
2020-10-13,2.52199
2020-10-14,2.34604
2020-10-15,2.93255
2020-10-16,2.63929
2020-10-17,1.93548
2020-10-18,1.99413
2020-10-19,3.2258
2020-10-20,2.52199
2020-10-21,2.34604
2020-10-22,3.3431
2020-10-23,2.17008
2020-10-24,0.93841
2020-10-25,1.75953
2020-10-26,3.81231
2020-10-27,2.75659
2020-10-28,3.98826
2020-10-29,2.81524
2020-10-30,1.81818
2020-10-31,1.34897
2020-11-01,7.44868
2020-11-02,8.15249
2020-11-03,6.04105
2020-11-04,2.81524
2020-11-05,3.51906
2020-11-06,5.10263
2020-11-07,2.75659
2020-11-08,3.28445
2020-11-09,4.92668
2020-11-10,3.92961
2020-11-11,3.87096
2020-11-12,4.63343
2020-11-13,3.75366
2020-11-14,3.75366
2020-11-15,2.8739
2020-11-16,4.69208
2020-11-17,4.28152
2020-11-18,8.09384
2020-11-19,5.63049
2020-11-20,5.80645
2020-11-21,8.15249
2020-11-22,8.739
2020-11-23,10.20527
2020-11-24,16.59824
2020-11-25,10.26392
2020-11-26,11.37829
2020-11-27,7.03812
2020-11-28,7.62463
2020-11-29,6.04105
2020-11-30,6.74486
2020-12-01,10.73313
2020-12-02,8.68035
2020-12-03,7.33137
2020-12-04,6.92082
2020-12-05,4.63343
2020-12-06,4.22287
2020-12-07,5.51319
2020-12-08,6.33431
2020-12-09,4.39882
2020-12-10,5.45454
2020-12-11,4.92668
2020-12-12,4.39882
2020-12-13,5.57184
2020-12-14,5.10263
2020-12-15,3.40175
2020-12-16,3.63636
2020-12-17,9.38416
2020-12-18,7.09677
2020-12-19,5.80645
2020-12-20,5.63049
2020-12-21,7.97653
2020-12-22,7.21407
2020-12-23,6.74486
2020-12-24,7.56598
2020-12-25,6.04105
2020-12-26,6.15835
2020-12-27,11.31964
2020-12-28,8.6217
2020-12-29,10.02932
2020-12-30,11.90615
2020-12-31,11.67155
2021-01-01,7.85923
2021-01-02,9.03225
2021-01-03,21.34897
2021-01-04,23.51906
2021-01-05,14.78005
2021-01-06,19.17888
2021-01-07,25.45454
2021-01-08,25.10263
2021-01-09,15.65982
2021-01-10,15.83577
2021-01-11,16.71554
2021-01-12,15.48387
2021-01-13,9.67741
2021-01-14,10.90909
2021-01-15,8.91495
2021-01-16,9.14956
2021-01-17,9.79472
2021-01-18,7.62463
2021-01-19,9.61876
2021-01-20,9.32551
2021-01-21,9.14956
2021-01-22,13.07917
2021-01-23,10.61583
2021-01-24,9.38416
2021-01-25,10.20527
2021-01-26,11.4956
2021-01-27,6.56891
2021-01-28,9.03225
2021-01-29,8.56304
2021-01-30,10.14662
2021-01-31,15.01466
2021-02-01,19.82404
2021-02-02,13.84164
2021-02-03,17.18475
2021-02-04,13.78299
2021-02-05,15.07331
2021-02-06,9.50146
2021-02-07,12.02346
2021-02-08,10.38123
2021-02-09,29.97067
2021-02-10,21.64222
2021-02-11,17.18475
2021-02-12,21.70087
2021-02-13,22.46334
2021-02-14,20.1173
2021-02-15,23.1085
2021-02-16,22.28739
2021-02-17,28.50439
2021-02-18,45.16129
2021-02-19,33.72434
2021-02-20,48.50439
2021-02-21,36.48093
2021-02-22,59.64809
2021-02-23,31.08504
2021-02-24,21.93548
2021-02-25,16.24633
2021-02-26,16.18768
2021-02-27,20.3519
2021-02-28,13.19648
2021-03-01,14.89736
2021-03-02,12.72727
2021-03-03,12.37536
2021-03-04,13.72434
2021-03-05,13.25513
2021-03-06,9.32551
2021-03-07,9.03225
2021-03-08,12.66862
2021-03-09,15.71847
2021-03-10,14.42815
2021-03-11,15.42521
2021-03-12,15.19061
2021-03-13,18.76832
2021-03-14,25.51319
2021-03-15,22.34604
2021-03-16,28.50439
2021-03-17,23.40175
2021-03-18,24.63343
2021-03-19,22.34604
2021-03-20,25.63049
2021-03-21,25.51319
2021-03-22,23.2258
2021-03-23,27.97653
2021-03-24,26.62756
2021-03-25,19.12023
2021-03-26,13.95894
2021-03-27,14.07624
2021-03-28,21.29032
2021-03-29,27.91788
2021-03-30,24.57478
2021-03-31,32.02346
2021-04-01,35.71847
2021-04-02,47.68328
2021-04-03,40.87976
2021-04-04,32.66862
2021-04-05,38.88563
2021-04-06,36.65689
2021-04-07,53.25513
2021-04-08,34.3695
2021-04-09,29.20821
2021-04-10,33.84164
2021-04-11,32.02346
2021-04-12,31.4956
2021-04-13,33.78299
2021-04-14,34.54545
2021-04-15,35.13196
2021-04-16,41.99413
2021-04-17,48.91495
2021-04-18,36.42228
2021-04-19,47.27272
2021-04-20,96.48093
2021-04-21,96.48093
2021-04-22,100.0
2021-04-23,94.89736
2021-04-24,54.95601
2021-04-25,39.58944
2021-04-26,40.4692
2021-04-27,46.04105
2021-04-28,32.37536
2021-04-29,24.80938
2021-04-30,22.9912
2021-05-01,25.8651
2021-05-02,30.96774
2021-05-03,28.9736
2021-05-04,50.20527
2021-05-05,43.51906
2021-05-06,40.99706
2021-05-07,35.83577
2021-05-08,31.26099
2021-05-09,34.89736
2021-05-10,29.44281
2021-05-11,25.33724
2021-05-12,26.27565
2021-05-13,30.02932
2021-05-14,22.81524
2021-05-15,16.95014
2021-05-16,13.90029
2021-05-17,19.35483
2021-05-18,16.65689
2021-05-19,22.11143
2021-05-20,27.09677
2021-05-21,19.47214
2021-05-22,18.06451
2021-05-23,21.29032
2021-05-24,25.92375
2021-05-25,22.05278
2021-05-26,20.76246
2021-05-27,24.10557
2021-05-28,11.78885
2021-05-29,13.07917
2021-05-30,9.26686
2021-05-31,11.67155
2021-06-01,12.02346
2021-06-02,9.50146
2021-06-03,9.67741
2021-06-04,12.08211
2021-06-05,9.03225
2021-06-06,8.50439
2021-06-07,10.20527
2021-06-08,14.25219
2021-06-09,9.44281
2021-06-10,7.80058
2021-06-11,7.62463
2021-06-12,7.74193
2021-06-13,15.13196
2021-06-14,9.44281
2021-06-15,7.80058
2021-06-16,6.04105
2021-06-17,7.39002
2021-06-18,9.97067
2021-06-19,5.39589
2021-06-20,4.92668
2021-06-21,8.32844
2021-06-22,11.67155
2021-06-23,7.15542
2021-06-24,7.15542
2021-06-25,6.80351
2021-06-26,4.98533
2021-06-27,6.80351
2021-06-28,9.38416
2021-06-29,10.96774
2021-06-30,9.97067
2021-07-01,7.56598
2021-07-02,5.63049
2021-07-03,5.57184
2021-07-04,8.21114
2021-07-05,9.03225
2021-07-06,6.217
2021-07-07,4.75073
2021-07-08,5.7478
2021-07-09,5.16129
2021-07-10,6.68621
2021-07-11,5.51319
2021-07-12,8.8563
2021-07-13,6.27565
2021-07-14,7.56598
2021-07-15,6.0997
2021-07-16,5.51319
2021-07-17,3.69501
2021-07-18,4.69208
2021-07-19,5.92375
2021-07-20,7.85923
2021-07-21,6.15835
2021-07-22,5.80645
2021-07-23,4.92668
2021-07-24,2.58064
2021-07-25,3.63636
2021-07-26,4.92668
2021-07-27,6.33431
2021-07-28,5.80645
2021-07-29,4.86803
2021-07-30,4.92668
2021-07-31,5.33724
2021-08-01,3.69501
2021-08-02,5.9824
2021-08-03,7.80058
2021-08-04,6.0997
2021-08-05,8.09384
2021-08-06,5.21994
2021-08-07,6.45161
2021-08-08,7.80058
2021-08-09,6.68621
2021-08-10,7.80058
2021-08-11,8.09384
2021-08-12,8.8563
2021-08-13,11.31964
2021-08-14,8.26979
2021-08-15,7.21407
2021-08-16,10.49853
2021-08-17,17.7126
2021-08-18,12.55131
2021-08-19,11.14369
2021-08-20,11.55425
2021-08-21,10.49853
2021-08-22,8.15249
2021-08-23,16.24633
2021-08-24,19.12023
2021-08-25,15.54252
2021-08-26,21.58357
2021-08-27,10.26392
2021-08-28,7.03812
2021-08-29,6.92082
2021-08-30,8.15249
2021-08-31,11.43695
2021-09-01,9.44281
2021-09-02,11.6129
2021-09-03,11.9648
2021-09-04,10.14662
2021-09-05,11.20234
2021-09-06,21.75953
2021-09-07,18.88563
2021-09-08,19.82404
2021-09-09,11.55425
2021-09-10,12.14076
2021-09-11,7.80058
2021-09-12,8.32844
2021-09-13,10.96774
2021-09-14,12.96187
2021-09-15,12.19941
2021-09-16,12.14076
2021-09-17,17.77126
2021-09-18,8.79765
2021-09-19,6.39296
2021-09-20,7.68328
2021-09-21,9.20821
2021-09-22,9.73607
2021-09-23,13.78299
2021-09-24,32.31671
2021-09-25,15.42521
2021-09-26,10.43988
2021-09-27,10.61583
2021-09-28,9.0909
2021-09-29,8.6217
2021-09-30,7.68328
2021-10-01,6.39296
2021-10-02,6.51026
2021-10-03,5.7478
2021-10-04,6.86217
2021-10-05,8.03519
2021-10-06,8.68035
2021-10-07,8.44574
2021-10-08,7.21407
2021-10-09,6.0997
2021-10-10,6.27565
2021-10-11,7.15542
2021-10-12,7.33137
2021-10-13,7.62463
2021-10-14,7.62463
2021-10-15,7.33137
2021-10-16,7.09677
2021-10-17,5.27859
2021-10-18,5.63049
2021-10-19,6.80351
2021-10-20,6.56891
2021-10-21,7.50733
2021-10-22,5.8651
2021-10-23,4.39882
2021-10-24,4.98533
2021-10-25,5.8651
2021-10-26,7.50733
2021-10-27,5.10263
2021-10-28,7.62463
2021-10-29,7.91788
2021-10-30,6.68621
2021-10-31,6.92082
2021-11-01,7.09677
2021-11-02,6.97947
2021-11-03,8.15249
2021-11-04,9.03225
2021-11-05,6.92082
2021-11-06,4.10557
2021-11-07,5.57184
2021-11-08,5.63049
2021-11-09,7.74193
2021-11-10,8.6217
2021-11-11,6.45161
2021-11-12,6.217
2021-11-13,6.27565
2021-11-14,9.61876
2021-11-15,4.92668
2021-11-16,7.68328
2021-11-17,9.38416
2021-11-18,8.26979
2021-11-19,6.80351
2021-11-20,6.56891
2021-11-21,5.51319
2021-11-22,7.27272
2021-11-23,6.04105
2021-11-24,6.27565
2021-11-25,8.50439
2021-11-26,7.44868
2021-11-27,8.03519
2021-11-28,7.85923
2021-11-29,8.09384
2021-11-30,8.739
2021-12-01,7.91788
2021-12-02,6.97947
2021-12-03,5.80645
2021-12-04,8.79765
2021-12-05,9.61876
2021-12-06,9.73607
2021-12-07,8.09384
2021-12-08,9.97067
2021-12-09,6.97947
2021-12-10,6.80351
2021-12-11,5.27859
2021-12-12,7.56598
2021-12-13,5.51319
2021-12-14,6.92082
2021-12-15,6.56891
2021-12-16,5.68914
2021-12-17,4.92668
2021-12-18,3.98826
2021-12-19,4.69208
2021-12-20,5.21994
2021-12-21,4.04692
2021-12-22,5.68914
2021-12-23,5.63049
2021-12-24,6.04105
2021-12-25,4.10557
2021-12-26,4.86803
2021-12-27,6.217
2021-12-28,9.61876
2021-12-29,6.51026
2021-12-30,10.67448
2021-12-31,5.16129
2022-01-01,5.57184
2022-01-02,6.33431
2022-01-03,6.92082
2022-01-04,5.7478
2022-01-05,5.63049
2022-01-06,5.9824
2022-01-07,6.39296
2022-01-08,5.45454
2022-01-09,6.45161
2022-01-10,5.9824
2022-01-11,7.56598
2022-01-12,5.51319
2022-01-13,6.39296
2022-01-14,5.33724
2022-01-15,4.98533
2022-01-16,89.79472
2022-01-17,14.95601
2022-01-18,12.14076
2022-01-19,9.73607
2022-01-20,8.38709
2022-01-21,7.33137
2022-01-22,11.6129
2022-01-23,24.98533
2022-01-24,9.32551
2022-01-25,9.03225
2022-01-26,8.68035
2022-01-27,9.14956
2022-01-28,8.21114
2022-01-29,7.62463
2022-01-30,7.09677
2022-01-31,6.74486
2022-02-01,8.56304
2022-02-02,7.50733
2022-02-03,5.92375
2022-02-04,7.33137
2022-02-05,8.91495
2022-02-06,8.44574
2022-02-07,8.8563
2022-02-08,8.6217
2022-02-09,10.20527
2022-02-10,8.91495
2022-02-11,5.92375
2022-02-12,5.80645
2022-02-13,5.57184
2022-02-14,9.50146
2022-02-15,6.15835
2022-02-16,7.80058
2022-02-17,5.16129
2022-02-18,6.33431
2022-02-19,6.217
2022-02-20,6.97947
2022-02-21,6.39296
2022-02-22,6.51026
2022-02-23,5.27859
2022-02-24,8.38709
2022-02-25,9.38416
2022-02-26,6.04105
2022-02-27,5.16129
2022-02-28,7.62463
2022-03-01,9.73607
2022-03-02,6.80351
2022-03-03,5.16129
2022-03-04,4.80938
2022-03-05,4.39882
2022-03-06,4.39882
2022-03-07,6.15835
2022-03-08,6.33431
2022-03-09,3.92961
2022-03-10,5.27859
2022-03-11,5.7478
2022-03-12,6.04105
2022-03-13,5.68914
2022-03-14,5.68914
2022-03-15,5.63049
2022-03-16,4.28152
2022-03-17,6.92082
2022-03-18,6.86217
2022-03-19,5.9824
2022-03-20,6.45161
2022-03-21,5.33724
2022-03-22,6.74486
2022-03-23,7.68328
2022-03-24,5.9824
2022-03-25,7.33137
2022-03-26,5.63049
2022-03-27,4.69208
2022-03-28,8.6217
2022-03-29,7.50733
2022-03-30,7.39002
2022-03-31,6.80351
2022-04-01,6.0997
2022-04-02,5.16129
2022-04-03,5.04398
2022-04-04,6.92082
2022-04-05,5.9824
2022-04-06,7.62463
2022-04-07,5.57184
2022-04-08,5.21994
2022-04-09,3.46041
2022-04-10,3.92961
2022-04-11,4.80938
2022-04-12,5.68914
2022-04-13,5.45454
2022-04-14,6.04105
2022-04-15,5.8651
2022-04-16,3.63636
2022-04-17,4.22287
2022-04-18,5.39589
2022-04-19,5.21994
2022-04-20,5.63049
2022-04-21,7.91788
2022-04-22,6.45161
2022-04-23,4.63343
2022-04-24,5.21994
2022-04-25,3.81231
2022-04-26,4.86803
2022-04-27,5.45454
2022-04-28,6.27565
2022-04-29,4.80938
2022-04-30,4.39882
2022-05-01,4.22287
2022-05-02,5.21994
2022-05-03,5.57184
2022-05-04,3.98826
2022-05-05,4.22287
2022-05-06,5.21994
2022-05-07,4.28152
2022-05-08,5.04398
2022-05-09,4.10557
2022-05-10,6.51026
2022-05-11,5.68914
2022-05-12,17.65395
2022-05-13,20.99706
2022-05-14,8.68035
2022-05-15,9.14956
2022-05-16,8.6217
2022-05-17,8.79765
2022-05-18,6.74486
2022-05-19,7.27272
2022-05-20,5.51319
2022-05-21,2.8739
2022-05-22,3.51906
2022-05-23,3.81231
2022-05-24,4.63343
2022-05-25,4.63343
2022-05-26,3.63636
2022-05-27,3.75366
2022-05-28,3.57771
2022-05-29,4.10557
2022-05-30,3.3431
2022-05-31,2.75659
2022-06-01,3.28445
2022-06-02,3.04985
2022-06-03,2.93255
2022-06-04,1.87683
2022-06-05,1.46627
2022-06-06,2.9912
2022-06-07,3.40175
2022-06-08,5.16129
2022-06-09,2.11143
2022-06-10,4.10557
2022-06-11,4.69208
2022-06-12,4.28152
2022-06-13,6.86217
2022-06-14,6.68621
2022-06-15,5.51319
2022-06-16,3.87096
2022-06-17,4.63343
2022-06-18,3.81231
2022-06-19,5.57184
2022-06-20,5.16129
2022-06-21,4.63343
2022-06-22,4.22287
2022-06-23,3.87096
2022-06-24,3.75366
2022-06-25,1.52492
2022-06-26,3.57771
2022-06-27,3.51906
2022-06-28,3.28445
2022-06-29,3.75366
2022-06-30,3.40175
2022-07-01,4.10557
2022-07-02,3.75366
2022-07-03,2.34604
2022-07-04,3.51906
2022-07-05,3.75366
2022-07-06,4.69208
2022-07-07,2.63929
2022-07-08,3.46041
2022-07-09,2.17008
2022-07-10,2.93255
2022-07-11,2.11143
2022-07-12,2.46334
2022-07-13,2.52199
2022-07-14,2.22873
2022-07-15,2.8739
2022-07-16,2.40469
2022-07-17,1.93548
2022-07-18,2.8739
2022-07-19,2.63929
2022-07-20,4.34017
2022-07-21,4.22287
2022-07-22,3.16715
2022-07-23,3.75366
2022-07-24,2.69794
2022-07-25,3.92961
2022-07-26,3.46041
2022-07-27,3.2258
2022-07-28,3.04985
2022-07-29,2.46334
2022-07-30,2.28739
2022-07-31,2.28739
2022-08-01,2.28739
2022-08-02,2.52199
2022-08-03,2.8739
2022-08-04,2.11143
2022-08-05,2.17008
2022-08-06,1.70087
2022-08-07,1.75953
2022-08-08,2.11143
2022-08-09,2.75659
2022-08-10,1.70087
2022-08-11,3.3431
2022-08-12,3.51906
2022-08-13,1.99413
2022-08-14,2.28739
2022-08-15,2.28739
2022-08-16,3.2258
2022-08-17,2.40469
2022-08-18,4.04692
2022-08-19,3.57771
2022-08-20,2.52199
2022-08-21,3.40175
2022-08-22,2.75659
2022-08-23,3.1085
2022-08-24,3.1085
2022-08-25,2.17008
2022-08-26,2.75659
2022-08-27,1.52492
2022-08-28,2.46334
2022-08-29,3.1085
2022-08-30,2.28739
2022-08-31,2.34604
2022-09-01,2.34604
2022-09-02,2.11143
2022-09-03,1.64222
2022-09-04,0.87976
2022-09-05,2.40469
2022-09-06,2.05278
2022-09-07,2.11143
2022-09-08,2.40469
2022-09-09,1.70087
2022-09-10,1.05571
2022-09-11,1.64222
2022-09-12,1.23167
2022-09-13,2.63929
2022-09-14,2.81524
2022-09-15,3.1085
2022-09-16,3.04985
2022-09-17,1.99413
2022-09-18,2.05278
2022-09-19,3.92961
2022-09-20,3.2258
2022-09-21,2.69794
2022-09-22,2.34604
2022-09-23,2.8739
2022-09-24,1.64222
2022-09-25,1.87683
2022-09-26,2.52199
2022-09-27,3.46041
2022-09-28,3.28445
2022-09-29,2.34604
2022-09-30,3.16715
2022-10-01,2.40469
2022-10-02,2.34604
2022-10-03,2.05278
2022-10-04,3.04985
2022-10-05,2.17008
2022-10-06,2.34604
2022-10-07,3.63636
2022-10-08,2.81524
2022-10-09,2.40469
2022-10-10,3.98826
2022-10-11,4.10557
2022-10-12,3.1085
2022-10-13,2.28739
2022-10-14,2.9912
2022-10-15,2.75659
2022-10-16,2.40469
2022-10-17,2.40469
2022-10-18,2.52199
2022-10-19,2.05278
2022-10-20,1.70087
2022-10-21,1.58357
2022-10-22,1.46627
2022-10-23,2.05278
2022-10-24,2.8739
2022-10-25,1.64222
2022-10-26,2.9912
2022-10-27,1.93548
2022-10-28,2.46334
2022-10-29,2.11143
2022-10-30,1.93548
2022-10-31,1.93548
2022-11-01,2.81524
2022-11-02,2.81524
2022-11-03,2.81524
2022-11-04,2.69794
2022-11-05,2.46334
2022-11-06,1.70087
2022-11-07,3.69501
2022-11-08,5.04398
2022-11-09,9.73607
2022-11-10,8.50439
2022-11-11,3.92961
2022-11-12,8.8563
2022-11-13,7.39002
2022-11-14,9.20821
2022-11-15,7.09677
2022-11-16,5.92375
2022-11-17,3.75366
2022-11-18,3.3431
2022-11-19,2.22873
2022-11-20,3.16715
2022-11-21,3.87096
2022-11-22,3.81231
2022-11-23,4.22287
2022-11-24,2.40469
2022-11-25,3.40175
2022-11-26,2.75659
2022-11-27,2.69794
2022-11-28,2.81524
2022-11-29,2.93255
2022-11-30,2.69794
2022-12-01,2.63929
2022-12-02,2.63929
2022-12-03,1.29032
2022-12-04,2.17008
2022-12-05,3.40175
2022-12-06,2.22873
2022-12-07,2.81524
2022-12-08,4.04692
2022-12-09,3.63636
2022-12-10,1.11436
2022-12-11,1.46627
2022-12-12,2.22873
2022-12-13,2.52199
2022-12-14,3.04985
2022-12-15,2.81524
2022-12-16,2.69794
2022-12-17,1.75953
2022-12-18,2.05278
2022-12-19,2.63929
2022-12-20,2.52199
2022-12-21,1.34897
2022-12-22,1.70087
2022-12-23,1.70087
2022-12-24,0.58651
2022-12-25,1.46627
2022-12-26,1.58357
2022-12-27,1.64222
2022-12-28,1.87683
2022-12-29,1.52492
2022-12-30,1.23167
2022-12-31,1.11436
2023-01-01,1.87683
2023-01-02,2.17008
2023-01-03,1.87683
2023-01-04,1.64222
2023-01-05,1.40762
2023-01-06,1.11436
2023-01-07,0.82111
2023-01-08,1.29032
2023-01-09,1.64222
2023-01-10,1.29032
2023-01-11,1.46627
2023-01-12,0.82111
2023-01-13,1.64222
2023-01-14,1.99413
2023-01-15,1.34897
2023-01-16,2.22873
2023-01-17,2.11143
2023-01-18,1.99413
2023-01-19,1.40762
2023-01-20,1.52492
2023-01-21,1.11436
2023-01-22,1.70087
2023-01-23,1.58357
2023-01-24,1.58357
2023-01-25,1.81818
2023-01-26,1.81818
2023-01-27,2.05278
2023-01-28,1.17302
2023-01-29,2.22873
2023-01-30,2.28739
2023-01-31,2.75659
2023-02-01,2.22873
2023-02-02,2.11143
2023-02-03,1.75953
2023-02-04,1.05571
2023-02-05,1.34897
2023-02-06,2.05278
2023-02-07,2.11143
2023-02-08,1.99413
2023-02-09,2.40469
2023-02-10,1.70087
2023-02-11,1.11436
2023-02-12,1.46627
2023-02-13,0.4692
2023-02-14,1.40762
2023-02-15,2.40469
2023-02-16,1.99413
2023-02-17,1.64222
2023-02-18,1.29032
2023-02-19,1.93548
2023-02-20,2.28739
2023-02-21,3.04985
2023-02-22,2.11143
2023-02-23,2.9912
2023-02-24,1.81818
2023-02-25,1.75953
2023-02-26,1.64222
2023-02-27,1.46627
2023-02-28,1.40762
2023-03-01,0.99706
2023-03-02,1.05571
2023-03-03,1.75953
2023-03-04,0.82111
2023-03-05,1.46627
2023-03-06,0.82111
2023-03-07,1.40762
2023-03-08,1.11436
2023-03-09,1.40762
2023-03-10,1.87683
2023-03-11,0.93841
2023-03-12,0.93841
2023-03-13,1.52492
2023-03-14,2.11143
2023-03-15,2.11143
2023-03-16,1.64222
2023-03-17,1.64222
2023-03-18,1.87683
2023-03-19,1.81818
2023-03-20,1.87683
2023-03-21,1.58357
2023-03-22,1.64222
2023-03-23,1.70087
2023-03-24,1.87683
2023-03-25,1.70087
2023-03-26,1.64222
2023-03-27,1.64222
2023-03-28,2.58064
2023-03-29,2.58064
2023-03-30,2.52199
2023-03-31,2.69794
2023-04-01,1.46627
2023-04-02,1.34897
2023-04-03,2.22873
2023-04-04,1.87683
2023-04-05,2.75659
2023-04-06,2.11143
2023-04-07,2.69794
2023-04-08,1.81818
2023-04-09,2.28739
2023-04-10,1.58357
2023-04-11,1.87683
2023-04-12,1.99413
2023-04-13,2.75659
2023-04-14,2.75659
2023-04-15,1.40762
2023-04-16,1.75953
2023-04-17,1.58357
2023-04-18,2.46334
2023-04-19,1.70087
2023-04-20,1.17302
2023-04-21,1.70087
2023-04-22,1.11436
2023-04-23,0.64516
2023-04-24,2.05278
2023-04-25,2.52199
2023-04-26,2.28739
2023-04-27,1.93548
2023-04-28,1.29032
2023-04-29,1.75953
2023-04-30,0.93841
2023-05-01,1.70087
2023-05-02,1.70087
2023-05-03,1.64222
2023-05-04,1.58357
2023-05-05,1.87683
2023-05-06,2.69794
2023-05-07,1.75953
2023-05-08,1.70087
2023-05-09,2.58064
2023-05-10,2.63929
2023-05-11,1.99413
2023-05-12,1.70087
2023-05-13,1.34897
2023-05-14,1.05571
2023-05-15,1.64222
2023-05-16,1.99413
2023-05-17,1.70087
2023-05-18,1.64222
2023-05-19,2.81524
2023-05-20,1.40762
2023-05-21,1.70087
2023-05-22,1.81818
2023-05-23,1.64222
2023-05-24,1.81818
2023-05-25,1.05571
2023-05-26,1.34897
2023-05-27,1.17302
2023-05-28,1.40762
