date,GCT상장
2021-05-19,2.0318
2021-05-20,4.10777
2021-05-21,3.40106
2021-05-22,1.72261
2021-05-23,2.07597
2021-05-24,3.97526
2021-05-25,3.48939
2021-05-26,4.19611
2021-05-27,4.68197
2021-05-28,3.18021
2021-05-29,1.5901
2021-05-30,1.50176
2021-05-31,7.77385
2021-06-01,6.71378
2021-06-02,5.25618
2021-06-03,5.25618
2021-06-04,3.6219
2021-06-05,2.25265
2021-06-06,1.32508
2021-06-07,4.85865
2021-06-08,3.71024
2021-06-09,4.90282
2021-06-10,3.97526
2021-06-11,3.44522
2021-06-12,1.5901
2021-06-13,1.28091
2021-06-14,3.57773
2021-06-15,3.71024
2021-06-16,2.91519
2021-06-17,3.00353
2021-06-18,3.53356
2021-06-19,1.06007
2021-06-20,1.41342
2021-06-21,2.69434
2021-06-22,3.44522
2021-06-23,3.88692
2021-06-24,2.65017
2021-06-25,2.91519
2021-06-26,1.36925
2021-06-27,1.41342
2021-06-28,2.606
2021-06-29,2.78268
2021-06-30,3.35689
2021-07-01,3.31272
2021-07-02,2.34098
2021-07-03,1.36925
2021-07-04,0.92756
2021-07-05,2.16431
2021-07-06,2.95936
2021-07-07,2.34098
2021-07-08,2.51766
2021-07-09,2.25265
2021-07-10,1.19257
2021-07-11,0.92756
2021-07-12,2.29681
2021-07-13,2.38515
2021-07-14,3.0477
2021-07-15,2.82685
2021-07-16,2.0318
2021-07-17,1.10424
2021-07-18,1.10424
2021-07-19,3.00353
2021-07-20,2.606
2021-07-21,2.12014
2021-07-22,2.82685
2021-07-23,2.25265
2021-07-24,1.06007
2021-07-25,1.41342
2021-07-26,2.16431
2021-07-27,1.32508
2021-07-28,1.67844
2021-07-29,1.54593
2021-07-30,1.54593
2021-07-31,0.97173
2021-08-01,0.48586
2021-08-02,1.19257
2021-08-03,1.72261
2021-08-04,1.23674
2021-08-05,1.19257
2021-08-06,2.20848
2021-08-07,0.88339
2021-08-08,0.75088
2021-08-09,1.10424
2021-08-10,1.81095
2021-08-11,2.29681
2021-08-12,2.51766
2021-08-13,2.606
2021-08-14,1.28091
2021-08-15,0.53003
2021-08-16,1.28091
2021-08-17,3.35689
2021-08-18,2.16431
2021-08-19,2.07597
2021-08-20,2.29681
2021-08-21,0.79505
2021-08-22,0.26501
2021-08-23,1.98763
2021-08-24,2.25265
2021-08-25,10.95406
2021-08-26,4.85865
2021-08-27,1.85512
2021-08-28,0.97173
2021-08-29,0.83922
2021-08-30,2.82685
2021-08-31,2.42932
2021-09-01,1.50176
2021-09-02,1.36925
2021-09-03,0.97173
2021-09-04,0.75088
2021-09-05,0.75088
2021-09-06,1.28091
2021-09-07,1.5901
2021-09-08,1.19257
2021-09-09,1.98763
2021-09-10,2.0318
2021-09-11,0.53003
2021-09-12,0.70671
2021-09-13,1.0159
2021-09-14,2.25265
2021-09-15,2.12014
2021-09-16,2.38515
2021-09-17,1.85512
2021-09-18,1.1484
2021-09-19,1.32508
2021-09-20,0.79505
2021-09-21,0.83922
2021-09-22,1.45759
2021-09-23,1.45759
2021-09-24,1.41342
2021-09-25,0.5742
2021-09-26,1.10424
2021-09-27,1.98763
2021-09-28,1.54593
2021-09-29,1.45759
2021-09-30,1.89929
2021-10-01,1.28091
2021-10-02,1.1484
2021-10-03,0.70671
2021-10-04,0.97173
2021-10-05,1.32508
2021-10-06,1.98763
2021-10-07,1.54593
2021-10-08,1.85512
2021-10-09,0.66254
2021-10-10,0.44169
2021-10-11,0.44169
2021-10-12,1.41342
2021-10-13,1.23674
2021-10-14,1.98763
2021-10-15,3.0477
2021-10-16,0.5742
2021-10-17,0.88339
2021-10-18,1.45759
2021-10-19,1.98763
2021-10-20,0.79505
2021-10-21,1.19257
2021-10-22,0.88339
2021-10-23,0.39752
2021-10-24,0.48586
2021-10-25,1.10424
2021-10-26,2.47349
2021-10-27,2.65017
2021-10-28,2.606
2021-10-29,1.67844
2021-10-30,0.44169
2021-10-31,1.0159
2021-11-01,2.65017
2021-11-02,2.25265
2021-11-03,3.09187
2021-11-04,2.38515
2021-11-05,8.21554
2021-11-06,3.97526
2021-11-07,3.31272
2021-11-08,4.37279
2021-11-09,2.12014
2021-11-10,2.95936
2021-11-11,2.91519
2021-11-12,1.41342
2021-11-13,0.79505
2021-11-14,0.97173
2021-11-15,1.94346
2021-11-16,2.47349
2021-11-17,1.50176
2021-11-18,1.28091
2021-11-19,0.79505
2021-11-20,0.44169
2021-11-21,0.53003
2021-11-22,1.50176
2021-11-23,1.81095
2021-11-24,2.29681
2021-11-25,2.56183
2021-11-26,1.72261
2021-11-27,0.79505
2021-11-28,0.5742
2021-11-29,1.36925
2021-11-30,1.50176
2021-12-01,1.19257
2021-12-02,0.83922
2021-12-03,2.78268
2021-12-04,1.28091
2021-12-05,1.19257
2021-12-06,5.83038
2021-12-07,3.75441
2021-12-08,2.12014
2021-12-09,2.47349
2021-12-10,1.81095
2021-12-11,1.5901
2021-12-12,1.45759
2021-12-13,10.46819
2021-12-14,6.58127
2021-12-15,4.10777
2021-12-16,3.66607
2021-12-17,2.56183
2021-12-18,1.0159
2021-12-19,0.88339
2021-12-20,2.25265
2021-12-21,2.0318
2021-12-22,2.56183
2021-12-23,2.07597
2021-12-24,2.07597
2021-12-25,1.5901
2021-12-26,1.89929
2021-12-27,4.32862
2021-12-28,3.13604
2021-12-29,5.38869
2021-12-30,2.07597
2021-12-31,1.76678
2022-01-01,0.39752
2022-01-02,1.50176
2022-01-03,2.38515
2022-01-04,3.00353
2022-01-05,3.09187
2022-01-06,3.48939
2022-01-07,1.54593
2022-01-08,3.13604
2022-01-09,1.45759
2022-01-10,3.18021
2022-01-11,3.13604
2022-01-12,1.50176
2022-01-13,1.76678
2022-01-14,1.63427
2022-01-15,1.06007
2022-01-16,1.50176
2022-01-17,3.57773
2022-01-18,2.95936
2022-01-19,1.23674
2022-01-20,2.91519
2022-01-21,1.81095
2022-01-22,0.88339
2022-01-23,1.0159
2022-01-24,1.54593
2022-01-25,1.32508
2022-01-26,3.18021
2022-01-27,1.76678
2022-01-28,1.89929
2022-01-29,1.5901
2022-01-30,0.88339
2022-01-31,0.61837
2022-02-01,0.44169
2022-02-02,0.44169
2022-02-03,1.50176
2022-02-04,0.48586
2022-02-05,0.70671
2022-02-06,0.53003
2022-02-07,1.98763
2022-02-08,0.83922
2022-02-09,1.5901
2022-02-10,1.76678
2022-02-11,1.0159
2022-02-12,0.66254
2022-02-13,0.44169
2022-02-14,1.63427
2022-02-15,1.36925
2022-02-16,0.88339
2022-02-17,1.98763
2022-02-18,1.5901
2022-02-19,0.70671
2022-02-20,0.61837
2022-02-21,2.34098
2022-02-22,1.45759
2022-02-23,1.1484
2022-02-24,0.44169
2022-02-25,0.66254
2022-02-26,0.22084
2022-02-28,0.75088
2022-03-01,0.35335
2022-03-02,0.79505
2022-03-03,0.70671
2022-03-04,0.97173
2022-03-06,0.22084
2022-03-07,0.92756
2022-03-08,0.35335
2022-03-09,0.26501
2022-03-10,0.48586
2022-03-11,0.22084
2022-03-12,0.22084
2022-03-13,0.26501
2022-03-14,0.61837
2022-03-15,0.61837
2022-03-16,0.92756
2022-03-17,1.19257
2022-03-18,1.19257
2022-03-19,0.22084
2022-03-20,0.39752
2022-03-21,2.29681
2022-03-22,0.88339
2022-03-23,1.06007
2022-03-24,1.06007
2022-03-25,0.88339
2022-03-26,0.66254
2022-03-27,0.26501
2022-03-28,0.61837
2022-03-29,0.35335
2022-03-30,1.32508
2022-03-31,2.56183
2022-04-01,1.23674
2022-04-02,0.53003
2022-04-03,0.48586
2022-04-04,0.97173
2022-04-05,1.76678
2022-04-06,0.48586
2022-04-07,1.0159
2022-04-08,0.88339
2022-04-09,0.66254
2022-04-10,0.30918
2022-04-11,0.79505
2022-04-12,1.19257
2022-04-13,0.88339
2022-04-14,0.97173
2022-04-15,1.0159
2022-04-16,0.35335
2022-04-17,0.22084
2022-04-18,0.97173
2022-04-19,0.92756
2022-04-20,1.19257
2022-04-21,1.32508
2022-04-22,1.32508
2022-04-23,0.66254
2022-04-24,0.53003
2022-04-25,2.20848
2022-04-26,2.69434
2022-04-27,3.66607
2022-04-28,3.09187
2022-04-29,18.37455
2022-04-30,5.74204
2022-05-01,2.34098
2022-05-02,7.81802
2022-05-03,3.71024
2022-05-04,3.66607
2022-05-05,2.0318
2022-05-06,2.07597
2022-05-07,0.66254
2022-05-08,0.83922
2022-05-09,3.22438
2022-05-10,2.07597
2022-05-11,2.0318
2022-05-12,2.29681
2022-05-13,2.0318
2022-05-14,0.83922
2022-05-16,1.1484
2022-05-17,1.36925
2022-05-18,1.67844
2022-05-19,1.36925
2022-05-20,1.36925
2022-05-21,0.70671
2022-05-22,0.79505
2022-05-23,0.39752
2022-05-24,0.39752
2022-05-25,0.48586
2022-05-26,0.61837
2022-05-28,0.5742
2022-05-29,0.22084
2022-05-30,0.30918
2022-05-31,0.53003
2022-06-01,0.22084
2022-06-02,0.92756
2022-06-03,0.53003
2022-06-04,0.35335
2022-06-05,0.48586
2022-06-06,0.30918
2022-06-07,1.23674
2022-06-08,1.23674
2022-06-09,0.26501
2022-06-10,0.83922
2022-06-11,0.26501
2022-06-12,0.39752
2022-06-13,0.88339
2022-06-14,0.66254
2022-06-15,1.10424
2022-06-16,0.48586
2022-06-17,0.61837
2022-06-18,0.22084
2022-06-20,0.26501
2022-06-21,0.30918
2022-06-22,1.28091
2022-06-23,0.97173
2022-06-24,0.70671
2022-06-26,0.26501
2022-06-27,0.75088
2022-06-28,0.88339
2022-06-29,0.48586
2022-06-30,0.79505
2022-07-01,0.44169
2022-07-03,0.30918
2022-07-04,1.1484
2022-07-05,1.06007
2022-07-06,0.88339
2022-07-07,0.75088
2022-07-08,0.79505
2022-07-09,0.39752
2022-07-11,0.92756
2022-07-12,0.92756
2022-07-13,0.5742
2022-07-14,0.79505
2022-07-15,0.53003
2022-07-16,0.35335
2022-07-17,0.30918
2022-07-18,2.12014
2022-07-19,1.32508
2022-07-20,0.44169
2022-07-21,1.10424
2022-07-22,1.32508
2022-07-23,0.48586
2022-07-24,0.70671
2022-07-25,1.67844
2022-07-26,2.29681
2022-07-27,2.20848
2022-07-28,1.76678
2022-07-29,1.19257
2022-07-30,0.53003
2022-07-31,0.61837
2022-08-01,1.19257
2022-08-02,1.06007
2022-08-03,1.19257
2022-08-04,1.28091
2022-08-05,0.92756
2022-08-06,0.35335
2022-08-07,0.30918
2022-08-08,1.76678
2022-08-09,0.70671
2022-08-10,1.1484
2022-08-11,1.41342
2022-08-12,1.1484
2022-08-14,0.35335
2022-08-15,0.39752
2022-08-16,1.5901
2022-08-17,1.94346
2022-08-18,2.07597
2022-08-19,4.99116
2022-08-20,3.53356
2022-08-21,1.23674
2022-08-22,3.00353
2022-08-23,5.56537
2022-08-24,3.00353
2022-08-25,2.56183
2022-08-26,4.01943
2022-08-27,1.81095
2022-08-28,0.92756
2022-08-29,2.25265
2022-08-30,1.81095
2022-08-31,2.56183
2022-09-01,1.85512
2022-09-02,1.67844
2022-09-03,1.28091
2022-09-04,1.10424
2022-09-05,3.0477
2022-09-06,1.72261
2022-09-07,0.79505
2022-09-08,0.39752
2022-09-09,0.26501
2022-09-10,0.39752
2022-09-11,0.48586
2022-09-12,0.35335
2022-09-13,3.44522
2022-09-14,2.25265
2022-09-15,2.73851
2022-09-16,1.45759
2022-09-17,1.06007
2022-09-18,0.5742
2022-09-19,2.87102
2022-09-20,3.18021
2022-09-21,2.95936
2022-09-22,3.44522
2022-09-23,2.42932
2022-09-24,1.06007
2022-09-25,0.79505
2022-09-26,2.12014
2022-09-27,4.10777
2022-09-28,4.41696
2022-09-29,3.93109
2022-09-30,3.13604
2022-10-01,1.23674
2022-10-02,1.45759
2022-10-03,1.06007
2022-10-04,3.00353
2022-10-05,3.18021
2022-10-06,2.78268
2022-10-07,2.65017
2022-10-08,1.23674
2022-10-09,0.83922
2022-10-10,0.66254
2022-10-11,2.47349
2022-10-12,2.47349
2022-10-13,2.87102
2022-10-14,2.91519
2022-10-15,1.23674
2022-10-16,1.1484
2022-10-17,2.42932
2022-10-18,3.40106
2022-10-19,2.34098
2022-10-20,2.42932
2022-10-21,1.72261
2022-10-22,1.10424
2022-10-23,0.70671
2022-10-24,1.89929
2022-10-25,2.69434
2022-10-26,2.47349
2022-10-27,2.38515
2022-10-28,1.50176
2022-10-29,0.79505
2022-10-30,1.06007
2022-10-31,5.56537
2022-11-01,5.5212
2022-11-02,6.0954
2022-11-03,13.73674
2022-11-04,4.28445
2022-11-05,1.28091
2022-11-06,1.28091
2022-11-07,2.95936
2022-11-08,4.01943
2022-11-09,2.78268
2022-11-10,3.00353
2022-11-11,3.13604
2022-11-12,0.66254
2022-11-13,0.83922
2022-11-14,3.40106
2022-11-15,2.25265
2022-11-16,2.82685
2022-11-17,2.65017
2022-11-18,2.606
2022-11-19,1.5901
2022-11-20,0.97173
2022-11-21,2.95936
2022-11-22,3.00353
2022-11-23,2.73851
2022-11-24,3.18021
2022-11-25,2.0318
2022-11-26,0.75088
2022-11-27,1.19257
2022-11-28,2.56183
2022-11-29,2.78268
2022-11-30,2.78268
2022-12-01,2.56183
2022-12-02,2.34098
2022-12-03,0.5742
2022-12-04,0.53003
2022-12-05,1.81095
2022-12-06,1.76678
2022-12-07,2.38515
2022-12-08,2.42932
2022-12-09,2.78268
2022-12-10,1.5901
2022-12-11,1.06007
2022-12-12,2.47349
2022-12-13,2.25265
2022-12-14,2.34098
2022-12-15,10.73321
2022-12-16,6.44876
2022-12-17,1.45759
2022-12-18,3.13604
2022-12-19,5.60954
2022-12-20,4.19611
2022-12-21,3.88692
2022-12-22,3.75441
2022-12-23,3.93109
2022-12-24,1.06007
2022-12-25,1.1484
2022-12-26,3.97526
2022-12-27,5.56537
2022-12-28,9.36395
2022-12-29,24.16077
2022-12-30,10.37985
2022-12-31,4.0636
2023-01-01,3.71024
2023-01-02,21.15724
2023-01-03,23.36572
2023-01-04,13.82508
2023-01-05,7.42049
2023-01-06,34.09893
2023-01-07,15.98939
2023-01-08,9.93816
2023-01-09,27.16431
2023-01-10,19.0371
2023-01-11,10.99823
2023-01-12,10.82155
2023-01-13,10.11484
2023-01-14,6.05123
2023-01-15,3.71024
2023-01-16,10.90989
2023-01-17,13.73674
2023-01-18,11.66077
2023-01-19,8.34805
2023-01-20,6.05123
2023-01-21,3.88692
2023-01-22,1.98763
2023-01-23,2.47349
2023-01-24,3.22438
2023-01-25,13.86925
2023-01-26,100.0
2023-01-27,45.67137
2023-01-28,5.30035
2023-01-29,3.53356
2023-01-30,6.89045
2023-01-31,4.81448
2023-02-01,3.97526
2023-02-02,3.97526
2023-02-03,3.0477
2023-02-04,1.19257
2023-02-05,1.50176
2023-02-06,2.34098
2023-02-07,1.36925
2023-02-08,1.50176
2023-02-09,1.19257
2023-02-10,1.06007
2023-02-11,0.30918
2023-02-12,0.53003
2023-02-13,1.19257
2023-02-14,1.0159
2023-02-15,1.54593
2023-02-16,1.32508
2023-02-17,0.53003
2023-02-18,0.35335
2023-02-19,0.30918
2023-02-20,0.66254
2023-02-21,0.35335
2023-02-22,0.35335
2023-02-23,0.92756
2023-02-24,0.48586
2023-02-25,0.53003
2023-02-26,0.39752
2023-02-27,0.70671
2023-02-28,0.39752
2023-03-02,0.53003
2023-03-03,0.75088
2023-03-04,0.35335
2023-03-07,0.26501
2023-03-08,0.39752
2023-03-09,0.30918
2023-03-12,0.26501
2023-03-15,0.39752
2023-03-16,0.30918
2023-03-20,0.22084
2023-03-22,0.22084
2023-03-23,0.88339
2023-04-04,0.22084
2023-04-05,0.22084
2023-04-07,0.53003
2023-04-08,0.22084
2023-04-09,0.35335
2023-04-10,0.39752
2023-04-12,0.22084
2023-04-13,0.26501
2023-04-20,0.30918
2023-04-21,0.26501
2023-04-25,0.26501
2023-05-05,0.22084
2023-05-08,0.35335
2023-05-16,0.30918
2023-05-17,0.5742
2023-05-19,0.22084
2023-05-22,0.30918
2023-05-30,0.26501
2023-06-02,0.22084
2023-06-07,0.26501
2023-06-12,0.35335
2023-06-20,0.22084
2023-06-21,0.22084
2023-06-27,0.22084
2023-07-03,0.26501
2023-07-09,0.26501
2023-07-12,0.39752
2023-07-18,0.22084
2023-07-21,0.22084
2023-07-24,0.39752
2023-07-25,0.30918
2023-07-26,0.26501
2023-07-31,0.35335
2023-08-07,0.22084
2023-08-08,0.22084
2023-08-21,0.5742
2023-08-22,0.44169
2023-08-23,0.66254
2023-08-24,0.26501
2023-08-25,0.30918
2023-08-28,0.48586
2023-08-29,0.26501
2023-08-31,0.26501
2023-09-03,0.39752
2023-09-04,0.35335
2023-09-05,0.22084
2023-09-12,0.30918
2023-09-20,0.22084
2023-09-22,0.26501
2023-10-05,0.22084
2023-10-06,0.26501
2023-10-10,0.22084
2023-10-17,0.30918
2023-10-18,0.5742
2023-10-23,0.30918
2023-10-24,0.22084
2023-10-27,0.26501
2023-11-03,0.39752
2023-11-04,1.41342
2023-11-05,0.75088
2023-11-06,2.82685
2023-11-07,0.53003
2023-11-08,0.48586
2023-11-09,0.39752
2023-11-16,0.26501
2023-11-21,0.26501
2023-11-22,0.30918
2023-11-27,0.30918
2023-11-30,0.22084
2023-12-08,0.22084
2023-12-14,0.22084
2023-12-20,0.22084
2024-01-02,0.53003
2024-01-03,0.22084
2024-01-04,0.30918
2024-01-05,0.5742
2024-01-08,0.26501
2024-01-10,0.26501
2024-01-11,0.44169
2024-01-12,0.26501
2024-01-15,1.06007
2024-01-17,0.26501
2024-01-18,0.26501
2024-01-19,0.26501
2024-01-22,0.22084
2024-01-23,0.70671
2024-01-24,0.66254
2024-01-25,0.66254
2024-01-26,0.44169
2024-01-29,0.26501
2024-01-30,0.30918
2024-01-31,0.48586
2024-02-01,0.39752
2024-02-02,0.75088
2024-02-05,0.44169
2024-02-06,0.30918
2024-02-07,0.5742
2024-02-08,0.30918
2024-02-11,0.22084
2024-02-12,0.22084
2024-02-13,0.5742
