date,신탁
2020-08-20,36.55217
2020-08-21,37.91315
2020-08-22,25.34024
2020-08-23,23.52559
2020-08-24,39.92222
2020-08-25,42.709
2020-08-26,40.5055
2020-08-27,42.96824
2020-08-28,41.15359
2020-08-29,27.34931
2020-08-30,22.16461
2020-08-31,44.1348
2020-09-01,43.35709
2020-09-02,43.03305
2020-09-03,40.5055
2020-09-04,38.43162
2020-09-05,28.83992
2020-09-06,27.9974
2020-09-07,40.76474
2020-09-08,40.05184
2020-09-09,47.18081
2020-09-10,47.76409
2020-09-11,41.28321
2020-09-12,26.05314
2020-09-13,27.09008
2020-09-14,45.56059
2020-09-15,50.68049
2020-09-16,48.99546
2020-09-17,41.80168
2020-09-18,37.20025
2020-09-19,25.46986
2020-09-20,25.27543
2020-09-21,42.12572
2020-09-22,47.18081
2020-09-23,39.79261
2020-09-24,38.36681
2020-09-25,34.28386
2020-09-26,21.97018
2020-09-27,21.90537
2020-09-28,36.87621
2020-09-29,28.90473
2020-09-30,18.21127
2020-10-01,19.1186
2020-10-02,20.34996
2020-10-03,23.20155
2020-10-04,23.33117
2020-10-05,41.02397
2020-10-06,42.83862
2020-10-07,40.44069
2020-10-08,36.16331
2020-10-09,21.90537
2020-10-10,23.65521
2020-10-11,25.85871
2020-10-12,41.80168
2020-10-13,45.10693
2020-10-14,43.09786
2020-10-15,42.57939
2020-10-16,41.73687
2020-10-17,26.89565
2020-10-18,27.93259
2020-10-19,42.83862
2020-10-20,42.96824
2020-10-21,46.20868
2020-10-22,41.99611
2020-10-23,40.11665
2020-10-24,22.61827
2020-10-25,30.9138
2020-10-26,42.06092
2020-10-27,43.29228
2020-10-28,43.74594
2020-10-29,42.96824
2020-10-30,36.68178
2020-10-31,21.45171
2020-11-01,27.09008
2020-11-02,42.38496
2020-11-03,52.17109
2020-11-04,46.07906
2020-11-05,40.18146
2020-11-06,32.66364
2020-11-07,22.61827
2020-11-08,21.84057
2020-11-09,40.5055
2020-11-10,42.06092
2020-11-11,39.53337
2020-11-12,41.67206
2020-11-13,37.97796
2020-11-14,23.52559
2020-11-15,22.61827
2020-11-16,40.69993
2020-11-17,41.54244
2020-11-18,41.47764
2020-11-19,43.35709
2020-11-20,35.25599
2020-11-21,24.23849
2020-11-22,25.85871
2020-11-23,35.77446
2020-11-24,38.56124
2020-11-25,45.30136
2020-11-26,40.57031
2020-11-27,37.45949
2020-11-28,25.27543
2020-11-29,27.86779
2020-11-30,41.67206
2020-12-01,43.4219
2020-12-02,41.67206
2020-12-03,44.58846
2020-12-04,43.29228
2020-12-05,27.15489
2020-12-06,29.94167
2020-12-07,44.06999
2020-12-08,46.59753
2020-12-09,43.29228
2020-12-10,42.44977
2020-12-11,44.06999
2020-12-12,25.92352
2020-12-13,25.21062
2020-12-14,42.83862
2020-12-15,45.94944
2020-12-16,43.29228
2020-12-17,43.55152
2020-12-18,39.14452
2020-12-19,29.16396
2020-12-20,28.51587
2020-12-21,43.68114
2020-12-22,43.94037
2020-12-23,41.02397
2020-12-24,36.29293
2020-12-25,22.16461
2020-12-26,28.90473
2020-12-27,28.90473
2020-12-28,43.81075
2020-12-29,46.07906
2020-12-30,46.66234
2020-12-31,38.36681
2021-01-01,26.05314
2021-01-02,29.81205
2021-01-03,32.72845
2021-01-04,50.61568
2021-01-05,55.73558
2021-01-06,47.63447
2021-01-07,49.06027
2021-01-08,52.30071
2021-01-09,33.63577
2021-01-10,33.18211
2021-01-11,53.27284
2021-01-12,59.75372
2021-01-13,56.44847
2021-01-14,53.98574
2021-01-15,51.06934
2021-01-16,34.99675
2021-01-17,35.51523
2021-01-18,54.50421
2021-01-19,65.71613
2021-01-20,54.05055
2021-01-21,52.9488
2021-01-22,53.27284
2021-01-23,38.62605
2021-01-24,35.51523
2021-01-25,56.51328
2021-01-26,55.60596
2021-01-27,52.62475
2021-01-28,55.80038
2021-01-29,47.69928
2021-01-30,31.49708
2021-01-31,33.44134
2021-02-01,50.0324
2021-02-02,51.65262
2021-02-03,55.99481
2021-02-04,53.07841
2021-02-05,45.30136
2021-02-06,31.36746
2021-02-07,27.86779
2021-02-08,49.90278
2021-02-09,47.8289
2021-02-10,44.00518
2021-02-11,26.31237
2021-02-12,24.62734
2021-02-13,26.24756
2021-02-14,28.77511
2021-02-15,51.06934
2021-02-16,53.40246
2021-02-17,56.83732
2021-02-18,69.53985
2021-02-19,47.76409
2021-02-20,33.18211
2021-02-21,30.58976
2021-02-22,47.24562
2021-02-23,49.51393
2021-02-24,47.116
2021-02-25,50.09721
2021-02-26,46.66234
2021-02-27,26.70123
2021-02-28,25.53467
2021-03-01,30.13609
2021-03-02,45.30136
2021-03-03,49.70836
2021-03-04,45.43097
2021-03-05,43.03305
2021-03-06,30.26571
2021-03-07,29.87686
2021-03-08,48.5418
2021-03-09,59.68891
2021-03-10,48.73622
2021-03-11,53.53208
2021-03-12,44.1348
2021-03-13,27.47893
2021-03-14,30.13609
2021-03-15,48.5418
2021-03-16,49.3195
2021-03-17,45.04212
2021-03-18,44.58846
2021-03-19,39.40375
2021-03-20,27.28451
2021-03-21,27.80298
2021-03-22,50.81011
2021-03-23,45.81983
2021-03-24,50.55087
2021-03-25,48.28256
2021-03-26,39.98703
2021-03-27,28.7103
2021-03-28,33.57096
2021-03-29,44.32922
2021-03-30,52.2359
2021-03-31,50.55087
2021-04-01,46.27349
2021-04-02,37.97796
2021-04-03,28.58068
2021-04-04,25.0162
2021-04-05,42.19053
2021-04-06,45.04212
2021-04-07,42.83862
2021-04-08,44.9125
2021-04-09,39.7278
2021-04-10,28.83992
2021-04-11,30.07128
2021-04-12,44.65327
2021-04-13,43.22747
2021-04-14,41.28321
2021-04-15,46.3383
2021-04-16,40.69993
2021-04-17,27.09008
2021-04-18,30.58976
2021-04-19,45.23655
2021-04-20,47.116
2021-04-21,44.1348
2021-04-22,41.9313
2021-04-23,39.66299
2021-04-24,25.40505
2021-04-25,28.51587
2021-04-26,43.68114
2021-04-27,41.34802
2021-04-28,43.48671
2021-04-29,42.96824
2021-04-30,35.25599
2021-05-01,22.16461
2021-05-02,23.39598
2021-05-03,37.00583
2021-05-04,37.84834
2021-05-05,23.13674
2021-05-06,38.17239
2021-05-07,37.00583
2021-05-08,22.55346
2021-05-09,23.84964
2021-05-10,40.5055
2021-05-11,39.53337
2021-05-12,41.73687
2021-05-13,40.44069
2021-05-14,34.99675
2021-05-15,23.5904
2021-05-16,26.83084
2021-05-17,43.16267
2021-05-18,39.79261
2021-05-19,25.53467
2021-05-20,39.92222
2021-05-21,34.41348
2021-05-22,22.29423
2021-05-23,22.22942
2021-05-24,39.33895
2021-05-25,44.00518
2021-05-26,41.15359
2021-05-27,37.45949
2021-05-28,33.24692
2021-05-29,24.23849
2021-05-30,23.91445
2021-05-31,37.97796
2021-06-01,39.98703
2021-06-02,37.32987
2021-06-03,42.19053
2021-06-04,35.06156
2021-06-05,25.08101
2021-06-06,26.44199
2021-06-07,37.71872
2021-06-08,46.14387
2021-06-09,45.43097
2021-06-10,43.74594
2021-06-11,36.55217
2021-06-12,24.49773
2021-06-13,24.82177
2021-06-14,39.66299
2021-06-15,40.05184
2021-06-16,40.18146
2021-06-17,38.95009
2021-06-18,35.3208
2021-06-19,20.67401
2021-06-20,21.64614
2021-06-21,38.88528
2021-06-22,36.94102
2021-06-23,37.07064
2021-06-24,40.31108
2021-06-25,34.47828
2021-06-26,21.97018
2021-06-27,24.75696
2021-06-28,37.32987
2021-06-29,38.56124
2021-06-30,37.39468
2021-07-01,39.14452
2021-07-02,33.63577
2021-07-03,22.94232
2021-07-04,37.39468
2021-07-05,40.76474
2021-07-06,39.40375
2021-07-07,39.98703
2021-07-08,39.07971
2021-07-09,33.1173
2021-07-10,26.24756
2021-07-11,100.0
2021-07-12,52.75437
2021-07-13,45.69021
2021-07-14,36.94102
2021-07-15,38.36681
2021-07-16,37.65392
2021-07-17,21.06286
2021-07-18,24.17368
2021-07-19,38.88528
2021-07-20,40.37589
2021-07-21,36.42255
2021-07-22,38.302
2021-07-23,40.24627
2021-07-24,22.68308
2021-07-25,20.6092
2021-07-26,33.37653
2021-07-27,38.88528
2021-07-28,37.20025
2021-07-29,34.67271
2021-07-30,34.15424
2021-07-31,22.35904
2021-08-01,20.99805
2021-08-02,37.45949
2021-08-03,43.94037
2021-08-04,37.26506
2021-08-05,35.70965
2021-08-06,36.42255
2021-08-07,23.52559
2021-08-08,22.16461
2021-08-09,37.07064
2021-08-10,41.60725
2021-08-11,38.75567
2021-08-12,39.14452
2021-08-13,35.25599
2021-08-14,24.75696
2021-08-15,20.34996
2021-08-16,27.67336
2021-08-17,37.00583
2021-08-18,42.51458
2021-08-19,40.5055
2021-08-20,39.85742
2021-08-21,24.62734
2021-08-22,27.15489
2021-08-23,39.07971
2021-08-24,63.77187
2021-08-25,66.9475
2021-08-26,58.78159
2021-08-27,40.76474
2021-08-28,38.49643
2021-08-29,25.98833
2021-08-30,39.92222
2021-08-31,47.63447
2021-09-01,46.92158
2021-09-02,48.28256
2021-09-03,41.86649
2021-09-04,27.34931
2021-09-05,27.60855
2021-09-06,42.90343
2021-09-07,41.9313
2021-09-08,41.73687
2021-09-09,36.22812
2021-09-10,38.69086
2021-09-11,23.97926
2021-09-12,24.49773
2021-09-13,41.41283
2021-09-14,45.10693
2021-09-15,40.95917
2021-09-16,40.57031
2021-09-17,35.70965
2021-09-18,23.07193
2021-09-19,21.58133
2021-09-20,18.21127
2021-09-21,21.12767
2021-09-22,22.0998
2021-09-23,37.13545
2021-09-24,38.82047
2021-09-25,27.34931
2021-09-26,29.03434
2021-09-27,41.60725
2021-09-28,53.66169
2021-09-29,40.57031
2021-09-30,42.12572
2021-10-01,38.75567
2021-10-02,26.24756
2021-10-03,22.29423
2021-10-04,45.43097
2021-10-05,66.42903
2021-10-06,51.06934
2021-10-07,46.92158
2021-10-08,37.32987
2021-10-09,30.58976
2021-10-10,27.54374
2021-10-11,34.47828
2021-10-12,41.15359
2021-10-13,47.50486
2021-10-14,44.1348
2021-10-15,41.54244
2021-10-16,27.15489
2021-10-17,26.18276
2021-10-18,43.87556
2021-10-19,42.38496
2021-10-20,44.52365
2021-10-21,43.55152
2021-10-22,46.3383
2021-10-23,31.30265
2021-10-24,27.09008
2021-10-25,42.57939
2021-10-26,44.71808
2021-10-27,41.2184
2021-10-28,41.02397
2021-10-29,38.82047
2021-10-30,25.53467
2021-10-31,21.97018
2021-11-01,35.06156
2021-11-02,36.42255
2021-11-03,39.14452
2021-11-04,38.17239
2021-11-05,38.95009
2021-11-06,20.22034
2021-11-07,23.72002
2021-11-08,39.33895
2021-11-09,40.57031
2021-11-10,40.18146
2021-11-11,37.58911
2021-11-12,37.91315
2021-11-13,23.13674
2021-11-14,25.59948
2021-11-15,40.69993
2021-11-16,41.28321
2021-11-17,37.45949
2021-11-18,37.65392
2021-11-19,33.37653
2021-11-20,21.51652
2021-11-21,23.46079
2021-11-22,42.32015
2021-11-23,41.86649
2021-11-24,36.0985
2021-11-25,37.26506
2021-11-26,33.95981
2021-11-27,17.82242
2021-11-28,22.48865
2021-11-29,36.16331
2021-11-30,36.48736
2021-12-01,36.61697
2021-12-02,35.45042
2021-12-03,33.37653
2021-12-04,22.0998
2021-12-05,23.39598
2021-12-06,38.04277
2021-12-07,39.59818
2021-12-08,36.61697
2021-12-09,41.9313
2021-12-10,32.59883
2021-12-11,24.69215
2021-12-12,22.74789
2021-12-13,38.2372
2021-12-14,41.34802
2021-12-15,36.55217
2021-12-16,37.91315
2021-12-17,33.95981
2021-12-18,19.24821
2021-12-19,23.26636
2021-12-20,34.28386
2021-12-21,36.29293
2021-12-22,34.41348
2021-12-23,34.21905
2021-12-24,27.02527
2021-12-25,15.94296
2021-12-26,19.31302
2021-12-27,32.66364
2021-12-28,31.75631
2021-12-29,32.98768
2021-12-30,33.57096
2021-12-31,24.75696
2022-01-01,18.01685
2022-01-02,22.03499
2022-01-03,36.22812
2022-01-04,39.79261
2022-01-05,40.5055
2022-01-06,36.0985
2022-01-07,35.3208
2022-01-08,25.0162
2022-01-09,25.85871
2022-01-10,36.68178
2022-01-11,39.7278
2022-01-12,38.75567
2022-01-13,39.53337
2022-01-14,38.75567
2022-01-15,27.28451
2022-01-16,24.36811
2022-01-17,40.18146
2022-01-18,43.35709
2022-01-19,42.19053
2022-01-20,40.5055
2022-01-21,36.42255
2022-01-22,23.91445
2022-01-23,23.20155
2022-01-24,36.22812
2022-01-25,41.86649
2022-01-26,39.79261
2022-01-27,37.26506
2022-01-28,42.44977
2022-01-29,28.12702
2022-01-30,21.45171
2022-01-31,20.09073
2022-02-01,21.97018
2022-02-02,25.72909
2022-02-03,44.71808
2022-02-04,41.73687
2022-02-05,28.06221
2022-02-06,26.83084
2022-02-07,43.94037
2022-02-08,40.69993
2022-02-09,40.44069
2022-02-10,39.85742
2022-02-11,36.94102
2022-02-12,27.34931
2022-02-13,29.29358
2022-02-14,42.19053
2022-02-15,47.76409
2022-02-16,43.03305
2022-02-17,39.59818
2022-02-18,38.10758
2022-02-19,27.34931
2022-02-20,25.92352
2022-02-21,45.94944
2022-02-22,43.09786
2022-02-23,43.35709
2022-02-24,45.69021
2022-02-25,36.48736
2022-02-26,24.82177
2022-02-27,26.96046
2022-02-28,38.302
2022-03-01,34.28386
2022-03-02,41.41283
2022-03-03,40.05184
2022-03-04,38.302
2022-03-05,23.52559
2022-03-06,27.09008
2022-03-07,39.46856
2022-03-08,37.26506
2022-03-09,24.49773
2022-03-10,35.58003
2022-03-11,33.895
2022-03-12,28.96953
2022-03-13,49.12508
2022-03-14,42.38496
2022-03-15,44.26441
2022-03-16,42.44977
2022-03-17,42.25534
2022-03-18,36.22812
2022-03-19,27.54374
2022-03-20,24.10887
2022-03-21,43.22747
2022-03-22,42.51458
2022-03-23,41.86649
2022-03-24,44.06999
2022-03-25,38.43162
2022-03-26,28.25664
2022-03-27,26.83084
2022-03-28,39.0149
2022-03-29,40.05184
2022-03-30,38.2372
2022-03-31,41.54244
2022-04-01,36.55217
2022-04-02,23.78483
2022-04-03,26.96046
2022-04-04,36.68178
2022-04-05,41.15359
2022-04-06,39.27414
2022-04-07,41.47764
2022-04-08,37.71872
2022-04-09,24.49773
2022-04-10,23.65521
2022-04-11,37.07064
2022-04-12,40.44069
2022-04-13,38.49643
2022-04-14,42.32015
2022-04-15,34.93195
2022-04-16,26.31237
2022-04-17,23.20155
2022-04-18,44.32922
2022-04-19,39.53337
2022-04-20,42.96824
2022-04-21,37.00583
2022-04-22,39.59818
2022-04-23,22.94232
2022-04-24,23.33117
2022-04-25,36.68178
2022-04-26,38.56124
2022-04-27,39.07971
2022-04-28,36.61697
2022-04-29,33.76539
2022-04-30,19.96111
2022-05-01,19.83149
2022-05-02,33.76539
2022-05-03,38.04277
2022-05-04,30.2009
2022-05-05,18.85936
2022-05-06,31.36746
2022-05-07,21.06286
2022-05-08,20.15554
2022-05-09,37.65392
2022-05-10,40.57031
2022-05-11,38.69086
2022-05-12,37.39468
2022-05-13,35.06156
2022-05-14,29.16396
2022-05-15,39.14452
2022-05-16,44.65327
2022-05-17,36.55217
2022-05-18,37.45949
2022-05-19,36.94102
2022-05-20,30.39533
2022-05-21,20.73882
2022-05-22,21.77576
2022-05-23,36.0985
2022-05-24,37.13545
2022-05-25,32.53402
2022-05-26,34.54309
2022-05-27,32.4044
2022-05-28,21.12767
2022-05-29,19.05379
2022-05-30,34.02462
2022-05-31,32.33959
2022-06-01,21.97018
2022-06-02,35.77446
2022-06-03,30.52495
2022-06-04,23.26636
2022-06-05,22.55346
2022-06-06,25.27543
2022-06-07,33.895
2022-06-08,40.82955
2022-06-09,38.10758
2022-06-10,37.58911
2022-06-11,25.27543
2022-06-12,25.40505
2022-06-13,40.57031
2022-06-14,42.38496
2022-06-15,38.95009
2022-06-16,40.89436
2022-06-17,34.08943
2022-06-18,22.61827
2022-06-19,21.97018
2022-06-20,35.58003
2022-06-21,36.29293
2022-06-22,37.39468
2022-06-23,32.79325
2022-06-24,31.82112
2022-06-25,18.85936
2022-06-26,23.91445
2022-06-27,38.2372
2022-06-28,35.58003
2022-06-29,44.00518
2022-06-30,37.71872
2022-07-01,30.33052
2022-07-02,22.55346
2022-07-03,20.73882
2022-07-04,34.54309
2022-07-05,39.27414
2022-07-06,35.58003
2022-07-07,35.58003
2022-07-08,30.65456
2022-07-09,19.96111
2022-07-10,20.86843
2022-07-11,36.16331
2022-07-12,34.86714
2022-07-13,32.98768
2022-07-14,34.02462
2022-07-15,32.85806
2022-07-16,22.48865
2022-07-17,18.85936
2022-07-18,35.64484
2022-07-19,35.64484
2022-07-20,34.02462
2022-07-21,33.76539
2022-07-22,30.39533
2022-07-23,18.21127
2022-07-24,18.34089
2022-07-25,33.57096
2022-07-26,37.91315
2022-07-27,34.6079
2022-07-28,35.70965
2022-07-29,31.17303
2022-07-30,19.50745
2022-07-31,18.47051
2022-08-01,30.39533
2022-08-02,35.25599
2022-08-03,35.83927
2022-08-04,39.53337
2022-08-05,37.58911
2022-08-06,21.12767
2022-08-07,18.92417
2022-08-08,35.96889
2022-08-09,34.54309
2022-08-10,33.50615
2022-08-11,36.8114
2022-08-12,31.30265
2022-08-13,20.54439
2022-08-14,18.14646
2022-08-15,22.03499
2022-08-16,37.58911
2022-08-17,40.37589
2022-08-18,34.86714
2022-08-19,34.08943
2022-08-20,22.55346
2022-08-21,22.8127
2022-08-22,48.28256
2022-08-23,43.48671
2022-08-24,35.64484
2022-08-25,38.10758
2022-08-26,31.23784
2022-08-27,17.88723
2022-08-28,19.1186
2022-08-29,36.8114
2022-08-30,36.0985
2022-08-31,32.66364
2022-09-01,35.3208
2022-09-02,32.85806
2022-09-03,19.24821
2022-09-04,17.88723
2022-09-05,34.41348
2022-09-06,36.0337
2022-09-07,32.33959
2022-09-08,28.06221
2022-09-09,14.06351
2022-09-10,18.72974
2022-09-11,18.66493
2022-09-12,21.64614
2022-09-13,38.88528
2022-09-14,41.47764
2022-09-15,39.7278
2022-09-16,36.35774
2022-09-17,20.67401
2022-09-18,22.42384
2022-09-19,38.69086
2022-09-20,39.46856
2022-09-21,34.80233
2022-09-22,35.06156
2022-09-23,32.14517
2022-09-24,19.76668
2022-09-25,20.67401
2022-09-26,36.68178
2022-09-27,37.91315
2022-09-28,37.45949
2022-09-29,35.70965
2022-09-30,35.38561
2022-10-01,18.72974
2022-10-02,20.28515
2022-10-03,24.43292
2022-10-04,37.32987
2022-10-05,38.62605
2022-10-06,39.66299
2022-10-07,34.73752
2022-10-08,23.52559
2022-10-09,20.86843
2022-10-10,27.47893
2022-10-11,42.90343
2022-10-12,48.34737
2022-10-13,44.1348
2022-10-14,42.25534
2022-10-15,27.2197
2022-10-16,27.34931
2022-10-17,44.58846
2022-10-18,47.05119
2022-10-19,41.80168
2022-10-20,39.46856
2022-10-21,37.26506
2022-10-22,24.36811
2022-10-23,27.67336
2022-10-24,42.709
2022-10-25,47.31043
2022-10-26,44.39403
2022-10-27,44.84769
2022-10-28,40.89436
2022-10-29,26.96046
2022-10-30,20.67401
2022-10-31,36.55217
2022-11-01,39.79261
2022-11-02,42.06092
2022-11-03,43.61633
2022-11-04,36.55217
2022-11-05,25.40505
2022-11-06,26.83084
2022-11-07,41.9313
2022-11-08,41.67206
2022-11-09,41.02397
2022-11-10,39.7278
2022-11-11,33.37653
2022-11-12,24.36811
2022-11-13,22.61827
2022-11-14,38.302
2022-11-15,46.01425
2022-11-16,43.4219
2022-11-17,39.0149
2022-11-18,35.70965
2022-11-19,20.41477
2022-11-20,24.49773
2022-11-21,40.63512
2022-11-22,36.94102
2022-11-23,41.41283
2022-11-24,38.43162
2022-11-25,31.30265
2022-11-26,24.75696
2022-11-27,20.15554
2022-11-28,36.0985
2022-11-29,35.25599
2022-11-30,36.74659
2022-12-01,35.90408
2022-12-02,31.49708
2022-12-03,20.09073
2022-12-04,23.00712
2022-12-05,35.64484
2022-12-06,35.64484
2022-12-07,40.31108
2022-12-08,38.88528
2022-12-09,35.25599
2022-12-10,22.35904
2022-12-11,25.0162
2022-12-12,41.02397
2022-12-13,39.85742
2022-12-14,37.78353
2022-12-15,35.64484
2022-12-16,30.33052
2022-12-17,21.51652
2022-12-18,24.56254
2022-12-19,32.92287
2022-12-20,35.58003
2022-12-21,35.77446
2022-12-22,31.04342
2022-12-23,26.44199
2022-12-24,13.60985
2022-12-25,13.93389
2022-12-26,29.61762
2022-12-27,37.65392
2022-12-28,36.22812
2022-12-29,32.20998
2022-12-30,27.41412
2022-12-31,15.94296
2023-01-01,17.36876
2023-01-02,32.01555
2023-01-03,36.42255
2023-01-04,34.15424
2023-01-05,38.302
2023-01-06,33.05249
2023-01-07,21.06286
2023-01-08,19.31302
2023-01-09,38.95009
2023-01-10,49.44912
2023-01-11,62.99416
2023-01-12,53.59688
2023-01-13,49.64355
2023-01-14,31.6267
2023-01-15,32.85806
2023-01-16,40.76474
2023-01-17,42.83862
2023-01-18,40.11665
2023-01-19,37.39468
2023-01-20,31.69151
2023-01-21,18.60012
2023-01-22,16.00777
2023-01-23,19.1834
2023-01-24,25.7939
2023-01-25,40.57031
2023-01-26,45.10693
2023-01-27,35.45042
2023-01-28,22.55346
2023-01-29,24.23849
2023-01-30,39.46856
2023-01-31,40.82955
2023-02-01,43.74594
2023-02-02,42.83862
2023-02-03,38.36681
2023-02-04,26.57161
2023-02-05,23.26636
2023-02-06,41.08878
2023-02-07,43.22747
2023-02-08,39.85742
2023-02-09,40.63512
2023-02-10,38.88528
2023-02-11,25.92352
2023-02-12,20.34996
2023-02-13,39.27414
2023-02-14,40.05184
2023-02-15,44.26441
2023-02-16,35.83927
2023-02-17,37.00583
2023-02-18,20.28515
2023-02-19,21.12767
2023-02-20,37.78353
2023-02-21,37.32987
2023-02-22,36.16331
2023-02-23,38.36681
2023-02-24,40.5055
2023-02-25,19.8963
2023-02-26,20.99805
2023-02-27,40.69993
2023-02-28,36.61697
2023-03-01,21.3869
2023-03-02,33.70058
2023-03-03,30.58976
2023-03-04,20.6092
2023-03-05,18.27608
2023-03-06,34.21905
2023-03-07,38.75567
2023-03-08,36.94102
2023-03-09,36.22812
2023-03-10,34.41348
2023-03-11,19.83149
2023-03-12,23.00712
2023-03-13,42.19053
2023-03-14,38.82047
2023-03-15,43.48671
2023-03-16,38.2372
2023-03-17,35.90408
2023-03-18,19.05379
2023-03-19,21.51652
2023-03-20,39.53337
2023-03-21,45.49578
2023-03-22,38.62605
2023-03-23,40.57031
2023-03-24,36.0337
2023-03-25,22.29423
2023-03-26,19.05379
2023-03-27,35.77446
2023-03-28,36.74659
2023-03-29,39.79261
2023-03-30,35.83927
2023-03-31,35.45042
2023-04-01,19.83149
2023-04-02,20.47958
2023-04-03,36.22812
2023-04-04,41.54244
2023-04-05,37.91315
2023-04-06,40.89436
2023-04-07,33.95981
2023-04-08,22.68308
2023-04-09,23.26636
2023-04-10,36.48736
2023-04-11,41.67206
2023-04-12,39.07971
2023-04-13,40.11665
2023-04-14,37.45949
2023-04-15,24.43292
2023-04-16,25.34024
2023-04-17,39.85742
2023-04-18,42.96824
2023-04-19,43.4219
2023-04-20,40.18146
2023-04-21,38.302
2023-04-22,24.75696
2023-04-23,22.55346
2023-04-24,42.77381
2023-04-25,45.36616
2023-04-26,39.07971
2023-04-27,36.0985
2023-04-28,34.15424
2023-04-29,19.8963
2023-04-30,20.67401
2023-05-01,26.37718
2023-05-02,38.88528
2023-05-03,35.12637
2023-05-04,32.98768
2023-05-05,20.93324
2023-05-06,20.15554
2023-05-07,19.70187
2023-05-08,34.54309
2023-05-09,40.37589
2023-05-10,41.54244
2023-05-11,37.45949
2023-05-12,36.29293
2023-05-13,21.64614
2023-05-14,23.20155
2023-05-15,40.89436
2023-05-16,37.45949
2023-05-17,39.59818
2023-05-18,37.58911
2023-05-19,32.27478
2023-05-20,20.22034
2023-05-21,21.64614
2023-05-22,38.10758
2023-05-23,42.38496
2023-05-24,39.79261
2023-05-25,40.24627
2023-05-26,32.79325
2023-05-27,24.82177
2023-05-28,21.84057
2023-05-29,25.53467
