date,연금보험
2020-07-08,19.20074
2020-07-09,18.88854
2020-07-10,20.68373
2020-07-11,11.83265
2020-07-12,19.01342
2020-07-13,20.54324
2020-07-14,19.37246
2020-07-15,20.77739
2020-07-16,18.46706
2020-07-17,17.92069
2020-07-18,14.39275
2020-07-19,14.26787
2020-07-20,22.18232
2020-07-21,20.55885
2020-07-22,23.61848
2020-07-23,23.58726
2020-07-24,20.01248
2020-07-25,14.95472
2020-07-26,12.26974
2020-07-27,21.35497
2020-07-28,24.60193
2020-07-29,25.07024
2020-07-30,24.41461
2020-07-31,19.52856
2020-08-01,11.3019
2020-08-02,12.22291
2020-08-03,20.40274
2020-08-04,19.16952
2020-08-05,20.3403
2020-08-06,19.591
2020-08-07,19.591
2020-08-08,18.71682
2020-08-09,14.18982
2020-08-10,22.65064
2020-08-11,22.16671
2020-08-12,19.09147
2020-08-13,17.65532
2020-08-14,16.31283
2020-08-15,14.25226
2020-08-16,12.00437
2020-08-17,13.79956
2020-08-18,16.15672
2020-08-19,17.37433
2020-08-20,19.37246
2020-08-21,19.77833
2020-08-22,14.03371
2020-08-23,12.31657
2020-08-24,19.37246
2020-08-25,21.71401
2020-08-26,21.02716
2020-08-27,23.86824
2020-08-28,20.793
2020-08-29,15.04839
2020-08-30,14.34592
2020-08-31,23.74336
2020-09-01,21.51108
2020-09-02,21.57352
2020-09-03,22.6038
2020-09-04,18.59194
2020-09-05,13.51857
2020-09-06,12.80049
2020-09-07,19.52856
2020-09-08,18.40462
2020-09-09,21.07399
2020-09-10,24.47705
2020-09-11,19.18513
2020-09-12,13.37808
2020-09-13,10.83359
2020-09-14,17.51482
2020-09-15,18.48267
2020-09-16,21.46425
2020-09-17,18.93537
2020-09-18,18.12363
2020-09-19,11.84826
2020-09-20,11.53605
2020-09-21,17.9363
2020-09-22,17.6241
2020-09-23,19.07586
2020-09-24,18.20168
2020-09-25,19.34124
2020-09-26,12.98782
2020-09-27,11.31751
2020-09-28,22.85357
2020-09-29,19.55978
2020-09-30,11.11458
2020-10-01,12.28535
2020-10-02,13.26881
2020-10-03,15.11083
2020-10-04,15.07961
2020-10-05,23.9463
2020-10-06,22.01061
2020-10-07,19.77833
2020-10-08,20.24664
2020-10-09,14.26787
2020-10-10,13.30003
2020-10-11,14.42397
2020-10-12,21.58913
2020-10-13,19.45051
2020-10-14,20.35591
2020-10-15,18.79487
2020-10-16,17.79581
2020-10-17,10.44333
2020-10-18,10.97408
2020-10-19,16.18794
2020-10-20,17.88947
2020-10-21,21.76084
2020-10-22,18.45145
2020-10-23,15.9694
2020-10-24,10.08429
2020-10-25,11.9107
2020-10-26,18.84171
2020-10-27,17.6241
2020-10-28,20.21542
2020-10-29,23.08773
2020-10-30,17.56166
2020-10-31,10.98969
2020-11-01,12.51951
2020-11-02,17.21823
2020-11-03,17.24945
2020-11-04,15.9694
2020-11-05,17.81142
2020-11-06,14.97034
2020-11-07,10.14673
2020-11-08,11.94192
2020-11-09,18.34217
2020-11-10,21.37059
2020-11-11,18.5295
2020-11-12,21.0896
2020-11-13,15.32937
2020-11-14,12.06681
2020-11-15,14.6113
2020-11-16,16.20355
2020-11-17,17.95192
2020-11-18,20.01248
2020-11-19,18.31095
2020-11-20,16.76553
2020-11-21,10.5526
2020-11-22,13.26881
2020-11-23,16.21916
2020-11-24,18.35778
2020-11-25,21.23009
2020-11-26,18.45145
2020-11-27,20.27786
2020-11-28,12.26974
2020-11-29,13.58101
2020-11-30,20.77739
2020-12-01,25.72588
2020-12-02,21.51108
2020-12-03,22.72869
2020-12-04,20.88666
2020-12-05,12.9566
2020-12-06,15.86013
2020-12-07,21.85451
2020-12-08,21.57352
2020-12-09,22.43209
2020-12-10,25.92881
2020-12-11,20.68373
2020-12-12,15.42304
2020-12-13,16.09428
2020-12-14,19.10708
2020-12-15,21.65157
2020-12-16,21.26131
2020-12-17,21.77645
2020-12-18,17.42116
2020-12-19,13.28442
2020-12-20,14.68935
2020-12-21,19.66906
2020-12-22,19.74711
2020-12-23,20.71495
2020-12-24,21.19887
2020-12-25,15.07961
2020-12-26,15.53231
2020-12-27,15.59475
2020-12-28,25.42928
2020-12-29,29.50359
2020-12-30,29.56603
2020-12-31,28.64502
2021-01-01,17.31189
2021-01-02,17.68654
2021-01-03,19.32563
2021-01-04,28.73868
2021-01-05,26.49078
2021-01-06,24.77364
2021-01-07,25.92881
2021-01-08,22.52575
2021-01-09,14.39275
2021-01-10,15.34498
2021-01-11,25.33562
2021-01-12,24.66437
2021-01-13,26.27224
2021-01-14,25.32001
2021-01-15,25.81954
2021-01-16,100.0
2021-01-17,83.85888
2021-01-18,58.66375
2021-01-19,48.90727
2021-01-20,49.09459
2021-01-21,50.98345
2021-01-22,46.90914
2021-01-23,38.37027
2021-01-24,32.95348
2021-01-25,42.27286
2021-01-26,41.77333
2021-01-27,40.88354
2021-01-28,50.53075
2021-01-29,35.52919
2021-01-30,22.86918
2021-01-31,22.99406
2021-02-01,33.84327
2021-02-02,33.54667
2021-02-03,28.05182
2021-02-04,33.04714
2021-02-05,26.17858
2021-02-06,24.14923
2021-02-07,24.80487
2021-02-08,27.02154
2021-02-09,32.67249
2021-02-10,25.4605
2021-02-11,23.58726
2021-02-12,20.05931
2021-02-13,20.21542
2021-02-14,21.13643
2021-02-15,32.92226
2021-02-16,31.22073
2021-02-17,29.0665
2021-02-18,28.75429
2021-02-19,25.86637
2021-02-20,16.20355
2021-02-21,20.02809
2021-02-22,26.69372
2021-02-23,24.67998
2021-02-24,26.38151
2021-02-25,33.53106
2021-02-26,27.28691
2021-02-27,20.793
2021-02-28,39.463
2021-03-01,34.21792
2021-03-02,33.20324
2021-03-03,30.00312
2021-03-04,29.59725
2021-03-05,25.71027
2021-03-06,16.64064
2021-03-07,23.07211
2021-03-08,29.00405
2021-03-09,27.89572
2021-03-10,29.87823
2021-03-11,29.53481
2021-03-12,21.55791
2021-03-13,15.79768
2021-03-14,16.15672
2021-03-15,24.43022
2021-03-16,26.16297
2021-03-17,25.17951
2021-03-18,24.77364
2021-03-19,22.10427
2021-03-20,15.15766
2021-03-21,19.31002
2021-03-22,23.47798
2021-03-23,22.85357
2021-03-24,20.74617
2021-03-25,26.06931
2021-03-26,20.82422
2021-03-27,14.23665
2021-03-28,15.64158
2021-03-29,21.21448
2021-03-30,23.96191
2021-03-31,23.00967
2021-04-01,24.27411
2021-04-02,20.44957
2021-04-03,16.56259
2021-04-04,15.3762
2021-04-05,18.70121
2021-04-06,24.53949
2021-04-07,18.15485
2021-04-08,19.41929
2021-04-09,18.27973
2021-04-10,12.58195
2021-04-11,12.56634
2021-04-12,18.9822
2021-04-13,18.6856
2021-04-14,18.42023
2021-04-15,22.19793
2021-04-16,17.28067
2021-04-17,12.98782
2021-04-18,11.37995
2021-04-19,16.90602
2021-04-20,17.76459
2021-04-21,18.73243
2021-04-22,17.10896
2021-04-23,15.79768
2021-04-24,11.20824
2021-04-25,12.9566
2021-04-26,16.50015
2021-04-27,17.14018
2021-04-28,18.71682
2021-04-29,19.24758
2021-04-30,16.25039
2021-05-01,11.25507
2021-05-02,9.83453
2021-05-03,15.39182
2021-05-04,15.68841
2021-05-05,11.50483
2021-05-06,17.3275
2021-05-07,14.97034
2021-05-08,10.89603
2021-05-09,11.03652
2021-05-10,19.90321
2021-05-11,17.42116
2021-05-12,17.35872
2021-05-13,18.46706
2021-05-14,14.48641
2021-05-15,11.16141
2021-05-16,13.4093
2021-05-17,16.68748
2021-05-18,16.39088
2021-05-19,15.00156
2021-05-20,19.45051
2021-05-21,18.74804
2021-05-22,12.11364
2021-05-23,10.59943
2021-05-24,17.6241
2021-05-25,17.53044
2021-05-26,17.87386
2021-05-27,24.99219
2021-05-28,21.52669
2021-05-29,15.32937
2021-05-30,12.28535
2021-05-31,20.12176
2021-06-01,16.23477
2021-06-02,20.83983
2021-06-03,25.77271
2021-06-04,18.73243
2021-06-05,13.06587
2021-06-06,12.8161
2021-06-07,18.26412
2021-06-08,19.91882
2021-06-09,21.33936
2021-06-10,18.27973
2021-06-11,16.40649
2021-06-12,11.66094
2021-06-13,17.23384
2021-06-14,17.10896
2021-06-15,21.37059
2021-06-16,23.85263
2021-06-17,21.88573
2021-06-18,18.59194
2021-06-19,14.14299
2021-06-20,11.27068
2021-06-21,16.74992
2021-06-22,17.01529
2021-06-23,21.6984
2021-06-24,18.88854
2021-06-25,15.95379
2021-06-26,12.59756
2021-06-27,16.89041
2021-06-28,21.12082
2021-06-29,21.0896
2021-06-30,20.793
2021-07-01,17.70215
2021-07-02,14.86106
2021-07-03,10.02185
2021-07-04,12.23852
2021-07-05,18.38901
2021-07-06,16.40649
2021-07-07,17.07773
2021-07-08,14.51763
2021-07-09,13.14392
2021-07-10,10.11551
2021-07-11,9.10084
2021-07-12,14.84545
2021-07-13,15.01717
2021-07-14,15.18888
2021-07-15,16.48454
2021-07-16,14.53325
2021-07-17,11.9107
2021-07-18,10.49016
2021-07-19,13.89322
2021-07-20,16.04745
2021-07-21,16.89041
2021-07-22,16.53137
2021-07-23,16.90602
2021-07-24,10.05307
2021-07-25,10.73993
2021-07-26,16.81236
2021-07-27,15.6728
2021-07-28,21.10521
2021-07-29,20.43396
2021-07-30,17.31189
2021-07-31,11.86387
2021-08-01,10.49016
2021-08-02,15.00156
2021-08-03,14.59569
2021-08-04,16.266
2021-08-05,18.26412
2021-08-06,14.75179
2021-08-07,11.41117
2021-08-08,11.31751
2021-08-09,17.28067
2021-08-10,20.68373
2021-08-11,16.90602
2021-08-12,17.0309
2021-08-13,14.89228
2021-08-14,14.72057
2021-08-15,11.0053
2021-08-16,11.73899
2021-08-17,16.34405
2021-08-18,19.24758
2021-08-19,17.67093
2021-08-20,16.7187
2021-08-21,11.98876
2021-08-22,11.7546
2021-08-23,15.90696
2021-08-24,20.21542
2021-08-25,18.56072
2021-08-26,20.69934
2021-08-27,15.20449
2021-08-28,11.03652
2021-08-29,12.16047
2021-08-30,16.98407
2021-08-31,18.37339
2021-09-01,18.8261
2021-09-02,17.70215
2021-09-03,17.12457
2021-09-04,10.73993
2021-09-05,11.27068
2021-09-06,15.87574
2021-09-07,15.48548
2021-09-08,14.97034
2021-09-09,15.2201
2021-09-10,15.03278
2021-09-11,10.72432
2021-09-12,10.05307
2021-09-13,13.47174
2021-09-14,13.09709
2021-09-15,13.61223
2021-09-16,14.0181
2021-09-17,11.83265
2021-09-18,9.53793
2021-09-19,8.71058
2021-09-20,9.30377
2021-09-21,9.97502
2021-09-22,16.99968
2021-09-23,20.83983
2021-09-24,21.21448
2021-09-25,11.50483
2021-09-26,11.61411
2021-09-27,16.51576
2021-09-28,17.15579
2021-09-29,17.59288
2021-09-30,20.16859
2021-10-01,17.23384
2021-10-02,11.13019
2021-10-03,11.69216
2021-10-04,12.39463
2021-10-05,18.04558
2021-10-06,18.49828
2021-10-07,17.1714
2021-10-08,13.95566
2021-10-09,8.80424
2021-10-10,11.52044
2021-10-11,12.55073
2021-10-12,15.56353
2021-10-13,15.71963
2021-10-14,15.79768
2021-10-15,15.03278
2021-10-16,8.35154
2021-10-17,10.06868
2021-10-18,13.05026
2021-10-19,14.4708
2021-10-20,13.54979
2021-10-21,15.45426
2021-10-22,14.78301
2021-10-23,8.38276
2021-10-24,9.36621
2021-10-25,15.70402
2021-10-26,17.7802
2021-10-27,16.65625
2021-10-28,17.57727
2021-10-29,15.76646
2021-10-30,10.61504
2021-10-31,10.49016
2021-11-01,14.54886
2021-11-02,14.6113
2021-11-03,14.22104
2021-11-04,13.862
2021-11-05,13.03465
2021-11-06,9.31938
2021-11-07,9.58476
2021-11-08,13.67467
2021-11-09,14.58008
2021-11-10,14.81423
2021-11-11,15.79768
2021-11-12,15.11083
2021-11-13,12.34779
2021-11-14,13.26881
2021-11-15,17.71776
2021-11-16,18.5295
2021-11-17,16.96846
2021-11-18,16.7187
2021-11-19,15.82891
2021-11-20,11.33312
2021-11-21,11.53605
2021-11-22,14.78301
2021-11-23,13.81517
2021-11-24,16.06306
2021-11-25,18.60755
2021-11-26,17.74898
2021-11-27,10.52138
2021-11-28,10.6931
2021-11-29,16.1255
2021-11-30,16.51576
2021-12-01,14.53325
2021-12-02,15.89135
2021-12-03,14.48641
2021-12-04,9.13206
2021-12-05,10.6931
2021-12-06,14.00249
2021-12-07,15.34498
2021-12-08,14.29909
2021-12-09,19.1383
2021-12-10,15.9694
2021-12-11,11.53605
2021-12-12,10.86481
2021-12-13,14.45519
2021-12-14,14.28348
2021-12-15,13.83078
2021-12-16,14.67374
2021-12-17,12.62878
2021-12-18,7.68029
2021-12-19,10.72432
2021-12-20,15.2201
2021-12-21,16.74992
2021-12-22,15.73524
2021-12-23,15.61036
2021-12-24,13.78395
2021-12-25,8.91351
2021-12-26,10.13112
2021-12-27,16.34405
2021-12-28,17.37433
2021-12-29,19.85638
2021-12-30,21.0896
2021-12-31,17.31189
2022-01-01,11.27068
2022-01-02,14.06493
2022-01-03,17.90508
2022-01-04,20.10615
2022-01-05,20.52763
2022-01-06,19.20074
2022-01-07,15.20449
2022-01-08,11.7546
2022-01-09,12.53512
2022-01-10,21.60474
2022-01-11,18.59194
2022-01-12,16.99968
2022-01-13,21.46425
2022-01-14,17.26506
2022-01-15,12.17608
2022-01-16,11.9107
2022-01-17,18.91976
2022-01-18,19.07586
2022-01-19,19.49734
2022-01-20,21.41742
2022-01-21,20.05931
2022-01-22,13.36247
2022-01-23,13.44052
2022-01-24,21.23009
2022-01-25,22.47892
2022-01-26,21.23009
2022-01-27,23.29066
2022-01-28,21.6984
2022-01-29,12.45707
2022-01-30,11.458
2022-01-31,13.12831
2022-02-01,12.53512
2022-02-02,13.54979
2022-02-03,23.29066
2022-02-04,25.25757
2022-02-05,16.1255
2022-02-06,15.73524
2022-02-07,22.1511
2022-02-08,22.43209
2022-02-09,22.11988
2022-02-10,22.41648
2022-02-11,18.65438
2022-02-12,11.48922
2022-02-13,14.40836
2022-02-14,18.10802
2022-02-15,19.06025
2022-02-16,18.90415
2022-02-17,18.59194
2022-02-18,17.87386
2022-02-19,10.88042
2022-02-20,12.30096
2022-02-21,19.46612
2022-02-22,17.34311
2022-02-23,19.65344
2022-02-24,16.17233
2022-02-25,18.95098
2022-02-26,15.04839
2022-02-27,11.25507
2022-02-28,16.81236
2022-03-01,13.36247
2022-03-02,17.96753
2022-03-03,16.51576
2022-03-04,15.36059
2022-03-05,11.67655
2022-03-06,11.92631
2022-03-07,15.84452
2022-03-08,13.06587
2022-03-09,8.46081
2022-03-10,16.23477
2022-03-11,14.84545
2022-03-12,9.83453
2022-03-13,9.99063
2022-03-14,14.36153
2022-03-15,14.00249
2022-03-16,15.14205
2022-03-17,15.64158
2022-03-18,12.92538
2022-03-19,8.66375
2022-03-20,8.38276
2022-03-21,12.72244
2022-03-22,13.17514
2022-03-23,13.12831
2022-03-24,13.98688
2022-03-25,13.862
2022-03-26,9.11645
2022-03-27,9.53793
2022-03-28,13.03465
2022-03-29,12.87855
2022-03-30,16.14111
2022-03-31,16.70309
2022-04-01,13.36247
2022-04-02,8.42959
2022-04-03,8.55448
2022-04-04,13.06587
2022-04-05,13.78395
2022-04-06,13.08148
2022-04-07,14.12738
2022-04-08,12.08242
2022-04-09,6.86856
2022-04-10,7.49297
2022-04-11,14.26787
2022-04-12,12.89416
2022-04-13,13.00343
2022-04-14,12.58195
2022-04-15,11.0053
2022-04-16,7.22759
2022-04-17,8.41398
2022-04-18,11.69216
2022-04-19,11.09896
2022-04-20,12.78488
2022-04-21,13.5654
2022-04-22,10.75554
2022-04-23,7.33687
2022-04-24,8.35154
2022-04-25,13.79956
2022-04-26,13.42491
2022-04-27,13.64345
2022-04-28,14.0181
2022-04-29,13.73712
2022-04-30,8.72619
2022-05-01,8.2891
2022-05-02,12.37901
2022-05-03,13.51857
2022-05-04,11.5985
2022-05-05,8.33593
2022-05-06,12.03559
2022-05-07,7.78957
2022-05-08,8.67936
2022-05-09,13.05026
2022-05-10,14.84545
2022-05-11,12.64439
2022-05-12,13.34686
2022-05-13,11.458
2022-05-14,7.16515
2022-05-15,7.74274
2022-05-16,12.41024
2022-05-17,11.1458
2022-05-18,10.88042
2022-05-19,11.84826
2022-05-20,10.73993
2022-05-21,6.75928
2022-05-22,6.61879
2022-05-23,12.44146
2022-05-24,12.39463
2022-05-25,15.17327
2022-05-26,14.84545
2022-05-27,14.67374
2022-05-28,8.63253
2022-05-29,7.86762
2022-05-30,13.89322
2022-05-31,14.18982
2022-06-01,8.64814
2022-06-02,11.73899
2022-06-03,11.98876
2022-06-04,6.35341
2022-06-05,7.36809
2022-06-06,7.3837
2022-06-07,11.72338
2022-06-08,14.06493
2022-06-09,15.36059
2022-06-10,13.4093
2022-06-11,7.72713
2022-06-12,7.77396
2022-06-13,12.78488
2022-06-14,11.48922
2022-06-15,11.48922
2022-06-16,12.23852
2022-06-17,11.52044
2022-06-18,6.88417
2022-06-19,6.86856
2022-06-20,11.72338
2022-06-21,11.44239
2022-06-22,12.42585
2022-06-23,12.06681
2022-06-24,11.34873
2022-06-25,7.60224
2022-06-26,7.49297
2022-06-27,11.28629
2022-06-28,12.76927
2022-06-29,14.00249
2022-06-30,14.08054
2022-07-01,12.26974
2022-07-02,6.72806
2022-07-03,7.47736
2022-07-04,12.00437
2022-07-05,11.72338
2022-07-06,11.42678
2022-07-07,11.458
2022-07-08,10.81798
2022-07-09,6.77489
2022-07-10,7.57102
2022-07-11,11.50483
2022-07-12,11.7546
2022-07-13,10.77115
2022-07-14,12.01998
2022-07-15,10.56821
2022-07-16,5.90071
2022-07-17,7.47736
2022-07-18,12.14486
2022-07-19,10.17795
2022-07-20,13.20636
2022-07-21,13.54979
2022-07-22,12.64439
2022-07-23,8.42959
2022-07-24,7.71152
2022-07-25,13.20636
2022-07-26,13.51857
2022-07-27,15.46987
2022-07-28,14.36153
2022-07-29,12.0512
2022-07-30,7.55541
2022-07-31,8.33593
2022-08-01,12.31657
2022-08-02,12.31657
2022-08-03,12.26974
2022-08-04,11.95753
2022-08-05,11.27068
2022-08-06,7.9925
2022-08-07,8.7418
2022-08-08,12.30096
2022-08-09,11.13019
2022-08-10,13.28442
2022-08-11,12.72244
2022-08-12,9.75647
2022-08-13,6.4783
2022-08-14,6.40024
2022-08-15,8.11738
2022-08-16,11.52044
2022-08-17,12.39463
2022-08-18,12.92538
2022-08-19,10.95847
2022-08-20,7.68029
2022-08-21,7.82079
2022-08-22,12.3634
2022-08-23,11.94192
2022-08-24,14.48641
2022-08-25,14.72057
2022-08-26,13.72151
2022-08-27,7.10271
2022-08-28,7.82079
2022-08-29,12.72244
2022-08-30,13.89322
2022-08-31,14.1586
2022-09-01,14.09615
2022-09-02,11.9107
2022-09-03,9.6472
2022-09-04,11.41117
2022-09-05,12.76927
2022-09-06,13.1127
2022-09-07,12.06681
2022-09-08,10.42772
2022-09-09,6.57196
2022-09-10,7.00905
2022-09-11,7.0871
2022-09-12,9.24133
2022-09-13,14.34592
2022-09-14,14.04932
2022-09-15,14.20543
2022-09-16,12.25413
2022-09-17,7.78957
2022-09-18,8.14861
2022-09-19,12.23852
2022-09-20,12.41024
2022-09-21,14.87667
2022-09-22,13.48735
2022-09-23,12.87855
2022-09-24,7.58663
2022-09-25,7.93006
2022-09-26,12.62878
2022-09-27,14.22104
2022-09-28,14.39275
2022-09-29,15.26693
2022-09-30,14.34592
2022-10-01,7.5398
2022-10-02,7.57102
2022-10-03,9.52232
2022-10-04,12.87855
2022-10-05,12.47268
2022-10-06,13.26881
2022-10-07,12.31657
2022-10-08,5.80705
2022-10-09,7.18076
2022-10-10,8.32032
2022-10-11,13.14392
2022-10-12,12.30096
2022-10-13,13.05026
2022-10-14,10.75554
2022-10-15,6.35341
2022-10-16,7.9925
2022-10-17,12.42585
2022-10-18,12.59756
2022-10-19,12.09803
2022-10-20,14.6113
2022-10-21,12.12925
2022-10-22,7.50858
2022-10-23,8.02372
2022-10-24,12.14486
2022-10-25,15.34498
2022-10-26,15.04839
2022-10-27,15.50109
2022-10-28,14.1586
2022-10-29,8.80424
2022-10-30,7.55541
2022-10-31,12.78488
2022-11-01,13.54979
2022-11-02,14.12738
2022-11-03,13.79956
2022-11-04,12.42585
2022-11-05,9.41305
2022-11-06,9.24133
2022-11-07,15.04839
2022-11-08,13.45613
2022-11-09,12.14486
2022-11-10,15.78207
2022-11-11,13.64345
2022-11-12,8.39837
2022-11-13,8.38276
2022-11-14,14.29909
2022-11-15,13.1127
2022-11-16,14.03371
2022-11-17,14.43958
2022-11-18,12.14486
2022-11-19,8.60131
2022-11-20,12.14486
2022-11-21,16.37527
2022-11-22,14.3147
2022-11-23,16.25039
2022-11-24,16.266
2022-11-25,14.70496
2022-11-26,9.33499
2022-11-27,10.95847
2022-11-28,14.28348
2022-11-29,15.5167
2022-11-30,16.18794
2022-12-01,16.23477
2022-12-02,15.04839
2022-12-03,8.42959
2022-12-04,9.36621
2022-12-05,15.65719
2022-12-06,16.68748
2022-12-07,15.5167
2022-12-08,19.62222
2022-12-09,15.34498
2022-12-10,10.05307
2022-12-11,9.8033
2022-12-12,16.20355
2022-12-13,15.93818
2022-12-14,15.64158
2022-12-15,15.68841
2022-12-16,14.08054
2022-12-17,8.92912
2022-12-18,10.49016
2022-12-19,16.01623
2022-12-20,16.21916
2022-12-21,15.39182
2022-12-22,15.93818
2022-12-23,14.78301
2022-12-24,7.80518
2022-12-25,9.02279
2022-12-26,17.15579
2022-12-27,17.73337
2022-12-28,19.99687
2022-12-29,22.58819
2022-12-30,18.6856
2022-12-31,10.89603
2023-01-01,15.71963
2023-01-02,18.54511
2023-01-03,21.16765
2023-01-04,19.12269
2023-01-05,22.66625
2023-01-06,18.2329
2023-01-07,12.30096
2023-01-08,13.73712
2023-01-09,19.52856
2023-01-10,20.24664
2023-01-11,17.74898
2023-01-12,18.46706
2023-01-13,17.74898
2023-01-14,11.0053
2023-01-15,11.98876
2023-01-16,20.54324
2023-01-17,20.01248
2023-01-18,20.43396
2023-01-19,21.88573
2023-01-20,22.10427
2023-01-21,12.14486
2023-01-22,15.71963
2023-01-23,15.04839
2023-01-24,17.42116
2023-01-25,32.03246
2023-01-26,29.26943
2023-01-27,32.87542
2023-01-28,19.99687
2023-01-29,18.5295
2023-01-30,32.42272
2023-01-31,29.01966
2023-02-01,27.45863
2023-02-02,27.1152
2023-02-03,22.86918
2023-02-04,14.1586
2023-02-05,13.98688
2023-02-06,20.32469
2023-02-07,20.6369
2023-02-08,22.22916
2023-02-09,21.57352
2023-02-10,20.87105
2023-02-11,12.31657
2023-02-12,11.86387
2023-02-13,20.12176
2023-02-14,18.54511
2023-02-15,20.93349
2023-02-16,20.94911
2023-02-17,16.4221
2023-02-18,10.73993
2023-02-19,11.13019
2023-02-20,16.76553
2023-02-21,17.79581
2023-02-22,19.77833
2023-02-23,20.41835
2023-02-24,17.01529
2023-02-25,11.17702
2023-02-26,11.31751
2023-02-27,19.21635
2023-02-28,20.91788
2023-03-01,13.81517
2023-03-02,19.20074
2023-03-03,20.41835
2023-03-04,13.26881
2023-03-05,12.37901
2023-03-06,17.28067
2023-03-07,18.48267
2023-03-08,18.04558
2023-03-09,18.21729
2023-03-10,16.14111
2023-03-11,9.27255
2023-03-12,10.77115
2023-03-13,15.064
2023-03-14,15.32937
2023-03-15,16.53137
2023-03-16,17.20262
2023-03-17,15.46987
2023-03-18,9.00718
2023-03-19,9.42866
2023-03-20,17.46799
2023-03-21,18.93537
2023-03-22,16.96846
2023-03-23,16.56259
2023-03-24,14.79862
2023-03-25,9.10084
2023-03-26,9.05401
2023-03-27,15.11083
2023-03-28,15.04839
2023-03-29,16.60942
2023-03-30,17.68654
2023-03-31,15.46987
2023-04-01,8.47642
2023-04-02,10.0999
2023-04-03,14.12738
2023-04-04,13.73712
2023-04-05,14.39275
2023-04-06,15.15766
2023-04-07,12.31657
2023-04-08,8.24227
2023-04-09,7.86762
2023-04-10,14.39275
2023-04-11,13.4093
2023-04-12,11.20824
2023-04-13,13.69029
2023-04-14,12.47268
2023-04-15,7.80518
2023-04-16,8.30471
2023-04-17,11.92631
2023-04-18,12.47268
2023-04-19,12.5039
2023-04-20,12.5039
2023-04-21,11.80143
2023-04-22,7.33687
2023-04-23,8.33593
2023-04-24,14.04932
2023-04-25,14.3147
2023-04-26,13.90883
2023-04-27,14.06493
2023-04-28,15.40743
2023-04-29,8.39837
2023-04-30,8.66375
2023-05-01,10.61504
2023-05-02,15.26693
2023-05-03,14.81423
2023-05-04,13.05026
2023-05-05,9.02279
2023-05-06,7.75835
2023-05-07,8.75741
2023-05-08,14.34592
2023-05-09,13.97127
2023-05-10,15.70402
2023-05-11,15.90696
2023-05-12,14.59569
2023-05-13,9.08523
2023-05-14,10.73993
2023-05-15,15.62597
2023-05-16,16.70309
2023-05-17,14.0181
2023-05-18,15.95379
2023-05-19,13.73712
2023-05-20,8.88229
2023-05-21,8.92912
2023-05-22,15.50109
2023-05-23,15.12644
2023-05-24,17.18701
2023-05-25,17.67093
2023-05-26,17.74898
2023-05-27,10.16234
2023-05-28,10.64626
2023-05-29,15.42304
