date,법인
2023-05-29,16.12903
2023-05-30,26.38248
2023-05-31,27.24654
2023-06-01,26.26728
2023-06-02,24.13594
2023-06-03,14.22811
2023-06-04,15.84101
2023-06-05,19.29723
2023-06-06,16.87788
2023-06-07,27.36175
2023-06-08,31.22119
2023-06-09,27.24654
2023-06-10,17.16589
2023-06-11,13.82488
2023-06-12,26.95852
2023-06-13,29.7811
2023-06-14,28.39861
2023-06-15,26.09447
2023-06-16,25.23041
2023-06-17,12.96082
2023-06-18,14.57373
2023-06-19,25.57603
2023-06-20,23.73271
2023-06-21,24.25115
2023-06-22,21.37096
2023-06-23,21.19815
2023-06-24,16.64746
2023-06-25,15.7258
2023-06-26,24.19354
2023-06-27,28.1682
2023-06-28,25.51843
2023-06-29,26.6705
2023-06-30,23.15668
2023-07-01,12.84562
2023-07-02,12.32718
2023-07-03,23.90552
2023-07-04,25.0576
2023-07-05,36.0599
2023-07-06,29.20506
2023-07-07,26.49769
2023-07-08,16.24423
2023-07-09,15.32258
2023-07-10,27.41935
2023-07-11,29.7235
2023-07-12,24.65437
2023-07-13,28.05299
2023-07-14,24.59677
2023-07-15,12.21198
2023-07-16,13.19124
2023-07-17,25.23041
2023-07-18,26.6129
2023-07-19,26.55529
2023-07-20,25.86405
2023-07-21,22.29262
2023-07-22,13.76728
2023-07-23,13.94009
2023-07-24,27.07373
2023-07-25,26.15207
2023-07-26,27.70737
2023-07-27,25.92165
2023-07-28,21.65898
2023-07-29,13.88248
2023-07-30,12.5576
2023-07-31,21.37096
2023-08-01,23.15668
2023-08-02,24.07834
2023-08-03,23.90552
2023-08-04,20.67972
2023-08-05,12.09677
2023-08-06,12.5576
2023-08-07,24.76958
2023-08-08,25.1152
2023-08-09,25.28801
2023-08-10,23.32949
2023-08-11,23.67511
2023-08-12,13.82488
2023-08-13,13.24884
2023-08-14,20.56451
2023-08-15,15.49539
2023-08-16,25.86405
2023-08-17,25.46082
2023-08-18,24.53917
2023-08-19,12.38479
2023-08-20,14.22811
2023-08-21,26.26728
2023-08-22,25.1152
2023-08-23,26.26728
2023-08-24,26.09447
2023-08-25,23.09907
2023-08-26,11.98156
2023-08-27,12.32718
2023-08-28,24.59677
2023-08-29,26.55529
2023-08-30,26.38248
2023-08-31,25.0576
2023-09-01,24.76958
2023-09-02,14.28571
2023-09-03,14.57373
2023-09-04,26.72811
2023-09-05,30.18433
2023-09-06,26.44009
2023-09-07,26.38248
2023-09-08,24.82718
2023-09-09,14.63133
2023-09-10,14.51612
2023-09-11,26.15207
2023-09-12,27.47695
2023-09-13,31.3364
2023-09-14,31.10599
2023-09-15,26.15207
2023-09-16,14.51612
2023-09-17,15.32258
2023-09-18,26.90092
2023-09-19,28.1682
2023-09-20,30.87557
2023-09-21,27.07373
2023-09-22,20.50691
2023-09-23,13.01843
2023-09-24,14.28571
2023-09-25,24.65437
2023-09-26,25.40322
2023-09-27,19.98847
2023-09-28,12.38479
2023-09-29,11.40552
2023-09-30,9.67741
2023-10-01,11.92396
2023-10-02,15.43778
2023-10-03,15.26497
2023-10-04,23.61751
2023-10-05,27.53456
2023-10-06,22.35023
2023-10-07,13.76728
2023-10-08,13.24884
2023-10-09,18.60599
2023-10-10,27.82258
2023-10-11,28.39861
2023-10-12,25.97926
2023-10-13,23.90552
2023-10-14,16.58986
2023-10-15,14.91935
2023-10-16,28.11059
2023-10-17,28.34101
2023-10-18,32.8917
2023-10-19,30.52995
2023-10-20,24.94239
2023-10-21,16.82027
2023-10-22,17.45391
2023-10-23,27.64976
2023-10-24,31.85483
2023-10-25,27.76497
2023-10-26,25.57603
2023-10-27,21.25576
2023-10-28,11.52073
2023-10-29,13.07603
2023-10-30,24.53917
2023-10-31,26.6705
2023-11-01,28.62903
2023-11-02,32.8341
2023-11-03,28.51382
2023-11-04,15.78341
2023-11-05,15.32258
2023-11-06,26.09447
2023-11-07,25.0576
2023-11-08,27.41935
2023-11-09,24.02073
2023-11-10,21.31336
2023-11-11,12.15437
2023-11-12,12.67281
2023-11-13,24.59677
2023-11-14,28.28341
2023-11-15,26.84331
2023-11-16,24.65437
2023-11-17,23.09907
2023-11-18,13.82488
2023-11-19,13.94009
2023-11-20,24.53917
2023-11-21,23.61751
2023-11-22,22.92626
2023-11-23,26.44009
2023-11-24,21.947
2023-11-25,16.07142
2023-11-26,12.84562
2023-11-27,23.61751
2023-11-28,27.64976
2023-11-29,26.44009
2023-11-30,24.42396
2023-12-01,23.15668
2023-12-02,14.45852
2023-12-03,14.45852
2023-12-04,25.74884
2023-12-05,24.94239
2023-12-06,27.24654
2023-12-07,28.74423
2023-12-08,25.74884
2023-12-09,16.01382
2023-12-10,15.32258
2023-12-11,23.67511
2023-12-12,28.62903
2023-12-13,25.57603
2023-12-14,24.48156
2023-12-15,20.67972
2023-12-16,14.40092
2023-12-17,13.19124
2023-12-18,23.09907
2023-12-19,25.97926
2023-12-20,24.19354
2023-12-21,21.48617
2023-12-22,19.06682
2023-12-23,11.57834
2023-12-24,11.40552
2023-12-25,10.48387
2023-12-26,23.32949
2023-12-27,23.90552
2023-12-28,21.77419
2023-12-29,18.60599
2023-12-30,11.23271
2023-12-31,10.65668
2024-01-01,12.90322
2024-01-02,25.57603
2024-01-03,25.34562
2024-01-04,24.25115
2024-01-05,24.53917
2024-01-06,15.55299
2024-01-07,15.89861
2024-01-08,24.94239
2024-01-09,30.58755
2024-01-10,32.54608
2024-01-11,34.61981
2024-01-12,31.3364
2024-01-13,20.04608
2024-01-14,18.72119
2024-01-15,26.38248
2024-01-16,28.97465
2024-01-17,28.34101
2024-01-18,30.01152
2024-01-19,26.38248
2024-01-20,17.16589
2024-01-21,14.80414
2024-01-22,28.11059
2024-01-23,27.18894
2024-01-24,28.11059
2024-01-25,29.43548
2024-01-26,25.0
2024-01-27,14.97695
2024-01-28,15.43778
2024-01-29,25.57603
2024-01-30,28.39861
2024-01-31,27.07373
2024-02-01,26.03686
2024-02-02,26.03686
2024-02-03,17.16589
2024-02-04,13.53686
2024-02-05,26.32488
2024-02-06,25.17281
2024-02-07,22.0046
2024-02-08,21.947
2024-02-09,13.65207
2024-02-10,13.59447
2024-02-11,13.42165
2024-02-12,16.64746
2024-02-13,28.80184
2024-02-14,27.82258
2024-02-15,31.04838
2024-02-16,23.96313
2024-02-17,14.05529
2024-02-18,14.51612
2024-02-19,25.69124
2024-02-20,26.20967
2024-02-21,25.17281
2024-02-22,29.55069
2024-02-23,23.38709
2024-02-24,14.86175
2024-02-25,13.82488
2024-02-26,25.86405
2024-02-27,26.95852
2024-02-28,23.73271
2024-02-29,23.84792
2024-03-01,15.43778
2024-03-02,13.47926
2024-03-03,14.28571
2024-03-04,25.97926
2024-03-05,24.94239
2024-03-06,27.01612
2024-03-07,27.47695
2024-03-08,28.11059
2024-03-09,16.82027
2024-03-10,15.20737
2024-03-11,25.17281
2024-03-12,30.93317
2024-03-13,37.09677
2024-03-14,33.75576
2024-03-15,25.40322
2024-03-16,17.85714
2024-03-17,17.68433
2024-03-18,30.18433
2024-03-19,28.85944
2024-03-20,41.93548
