date,저점매수
2020-09-23,4.25531
2020-09-24,7.97872
2020-09-25,4.25531
2020-09-28,3.7234
2020-09-29,2.65957
2020-10-02,2.65957
2020-10-06,2.65957
2020-10-07,3.7234
2020-10-14,3.7234
2020-10-15,3.7234
2020-10-16,3.19148
2020-10-18,2.65957
2020-10-19,5.85106
2020-10-20,4.78723
2020-10-21,3.19148
2020-10-22,6.91489
2020-10-26,3.19148
2020-10-27,4.78723
2020-10-30,2.65957
2020-11-02,5.31914
2020-11-03,7.97872
2020-11-07,3.19148
2020-11-09,2.65957
2020-11-10,3.7234
2020-11-11,5.85106
2020-11-12,3.19148
2020-11-15,3.7234
2020-11-16,2.65957
2020-11-17,6.38297
2020-11-18,4.25531
2020-11-19,2.65957
2020-11-20,2.65957
2020-11-22,4.25531
2020-11-23,2.65957
2020-11-24,4.78723
2020-11-25,4.25531
2020-11-26,5.31914
2020-11-27,3.19148
2020-11-30,6.91489
2020-12-01,3.19148
2020-12-02,3.19148
2020-12-03,5.85106
2020-12-05,5.31914
2020-12-07,3.19148
2020-12-09,3.19148
2020-12-11,4.78723
2020-12-13,2.65957
2020-12-14,2.65957
2020-12-15,2.65957
2020-12-16,3.19148
2020-12-17,6.91489
2020-12-18,2.65957
2020-12-21,6.91489
2020-12-22,4.25531
2020-12-23,10.10638
2020-12-24,3.7234
2020-12-25,4.25531
2020-12-26,5.85106
2020-12-28,5.31914
2020-12-29,10.10638
2020-12-30,4.78723
2020-12-31,4.25531
2021-01-03,3.19148
2021-01-05,8.51063
2021-01-06,10.10638
2021-01-07,9.04255
2021-01-08,7.4468
2021-01-09,5.85106
2021-01-10,5.31914
2021-01-11,27.12765
2021-01-12,20.21276
2021-01-13,19.68085
2021-01-14,24.46808
2021-01-15,15.42553
2021-01-16,6.38297
2021-01-17,9.04255
2021-01-18,18.61702
2021-01-19,17.02127
2021-01-20,12.76595
2021-01-21,12.23404
2021-01-22,18.0851
2021-01-23,10.10638
2021-01-24,9.04255
2021-01-25,11.17021
2021-01-26,17.02127
2021-01-27,13.29787
2021-01-28,19.14893
2021-01-29,13.82978
2021-01-30,5.85106
2021-01-31,7.4468
2021-02-01,12.76595
2021-02-02,16.48936
2021-02-03,21.27659
2021-02-04,9.57446
2021-02-05,12.23404
2021-02-06,11.70212
2021-02-07,9.04255
2021-02-08,15.95744
2021-02-09,21.80851
2021-02-10,13.82978
2021-02-11,16.48936
2021-02-12,6.38297
2021-02-13,17.02127
2021-02-14,9.04255
2021-02-15,18.0851
2021-02-16,19.68085
2021-02-17,22.34042
2021-02-18,25.0
2021-02-19,20.21276
2021-02-20,20.74468
2021-02-21,12.76595
2021-02-22,17.55319
2021-02-23,30.85106
2021-02-24,26.59574
2021-02-25,25.53191
2021-02-26,12.23404
2021-02-27,12.76595
2021-02-28,8.51063
2021-03-01,8.51063
2021-03-02,14.3617
2021-03-03,11.17021
2021-03-04,12.23404
2021-03-05,14.3617
2021-03-06,10.63829
2021-03-07,10.10638
2021-03-08,11.17021
2021-03-09,7.97872
2021-03-10,13.29787
2021-03-11,9.04255
2021-03-12,6.91489
2021-03-13,9.04255
2021-03-14,3.19148
2021-03-15,11.70212
2021-03-16,20.21276
2021-03-17,10.63829
2021-03-18,7.97872
2021-03-19,12.23404
2021-03-20,9.04255
2021-03-21,10.63829
2021-03-22,7.97872
2021-03-23,15.42553
2021-03-24,11.17021
2021-03-25,12.23404
2021-03-26,13.29787
2021-03-27,8.51063
2021-03-28,5.85106
2021-03-29,18.0851
2021-03-30,13.29787
2021-03-31,7.4468
2021-04-01,12.23404
2021-04-02,5.85106
2021-04-03,9.04255
2021-04-04,5.85106
2021-04-05,16.48936
2021-04-06,17.02127
2021-04-07,16.48936
2021-04-08,18.61702
2021-04-09,15.42553
2021-04-10,11.70212
2021-04-11,5.85106
2021-04-12,11.70212
2021-04-13,11.70212
2021-04-14,13.29787
2021-04-15,12.76595
2021-04-16,13.29787
2021-04-17,13.82978
2021-04-18,13.29787
2021-04-19,10.63829
2021-04-20,14.89361
2021-04-21,21.80851
2021-04-22,20.74468
2021-04-23,15.95744
2021-04-24,11.70212
2021-04-25,6.38297
2021-04-26,10.63829
2021-04-27,13.82978
2021-04-28,15.95744
2021-04-29,18.0851
2021-04-30,8.51063
2021-05-01,8.51063
2021-05-02,5.85106
2021-05-03,11.70212
2021-05-04,15.42553
2021-05-05,10.10638
2021-05-06,9.57446
2021-05-07,15.42553
2021-05-08,5.31914
2021-05-09,7.97872
2021-05-10,14.3617
2021-05-11,13.82978
2021-05-12,11.70212
2021-05-13,20.21276
2021-05-14,19.68085
2021-05-15,8.51063
2021-05-16,5.85106
2021-05-17,12.23404
2021-05-18,5.85106
2021-05-19,13.29787
2021-05-20,18.61702
2021-05-21,15.42553
2021-05-22,13.82978
2021-05-23,9.57446
2021-05-24,16.48936
2021-05-25,13.82978
2021-05-26,14.3617
2021-05-27,10.63829
2021-05-28,10.10638
2021-05-29,10.63829
2021-05-30,4.78723
2021-05-31,4.78723
2021-06-01,10.10638
2021-06-02,12.23404
2021-06-03,13.29787
2021-06-04,8.51063
2021-06-05,4.25531
2021-06-06,5.31914
2021-06-07,10.10638
2021-06-08,9.57446
2021-06-09,10.63829
2021-06-10,10.63829
2021-06-11,9.04255
2021-06-12,6.38297
2021-06-13,3.7234
2021-06-14,3.7234
2021-06-15,4.25531
2021-06-16,5.85106
2021-06-17,11.70212
2021-06-18,7.97872
2021-06-19,4.25531
2021-06-20,5.31914
2021-06-21,3.7234
2021-06-22,5.31914
2021-06-23,11.70212
2021-06-24,8.51063
2021-06-25,9.57446
2021-06-26,2.65957
2021-06-27,3.19148
2021-06-28,3.19148
2021-07-01,4.78723
2021-07-02,4.25531
2021-07-03,2.65957
2021-07-04,4.78723
2021-07-05,10.10638
2021-07-06,10.10638
2021-07-07,6.38297
2021-07-08,6.38297
2021-07-09,10.63829
2021-07-10,3.7234
2021-07-11,3.19148
2021-07-12,3.7234
2021-07-13,9.57446
2021-07-14,3.7234
2021-07-15,2.65957
2021-07-16,5.31914
2021-07-17,4.78723
2021-07-18,4.78723
2021-07-19,4.78723
2021-07-20,10.63829
2021-07-21,9.04255
2021-07-22,5.31914
2021-07-23,4.25531
2021-07-24,2.65957
2021-07-25,3.19148
2021-07-26,3.7234
2021-07-27,10.63829
2021-07-28,8.51063
2021-07-29,5.85106
2021-07-30,5.85106
2021-07-31,6.38297
2021-08-01,6.38297
2021-08-02,11.17021
2021-08-03,9.04255
2021-08-04,5.31914
2021-08-05,4.25531
2021-08-07,4.25531
2021-08-08,3.7234
2021-08-10,13.29787
2021-08-11,7.4468
2021-08-12,10.10638
2021-08-13,10.10638
2021-08-14,9.57446
2021-08-15,5.85106
2021-08-16,9.04255
2021-08-17,9.57446
2021-08-18,11.70212
2021-08-19,6.91489
2021-08-20,6.91489
2021-08-21,6.38297
2021-08-22,5.85106
2021-08-23,11.17021
2021-08-24,10.10638
2021-08-25,6.91489
2021-08-26,7.97872
2021-08-27,7.97872
2021-08-28,4.78723
2021-08-29,3.19148
2021-08-30,5.85106
2021-08-31,7.4468
2021-09-01,4.78723
2021-09-02,2.65957
2021-09-03,8.51063
2021-09-04,7.4468
2021-09-06,7.97872
2021-09-07,7.97872
2021-09-08,16.48936
2021-09-09,13.29787
2021-09-10,5.31914
2021-09-12,6.91489
2021-09-13,10.63829
2021-09-14,5.85106
2021-09-15,7.97872
2021-09-16,8.51063
2021-09-17,6.38297
2021-09-18,3.19148
2021-09-21,5.31914
2021-09-22,4.25531
2021-09-23,2.65957
2021-09-25,3.7234
2021-09-26,7.4468
2021-09-27,4.78723
2021-09-28,6.38297
2021-09-29,11.70212
2021-09-30,11.17021
2021-10-01,6.38297
2021-10-04,7.4468
2021-10-05,10.10638
2021-10-06,11.70212
2021-10-07,3.7234
2021-10-08,3.7234
2021-10-09,2.65957
2021-10-10,4.78723
2021-10-11,4.25531
2021-10-12,10.63829
2021-10-13,13.29787
2021-10-14,11.17021
2021-10-15,6.38297
2021-10-16,3.7234
2021-10-17,2.65957
2021-10-19,4.78723
2021-10-20,4.25531
2021-10-21,5.31914
2021-10-22,6.38297
2021-10-23,6.38297
2021-10-24,4.78723
2021-10-25,7.4468
2021-10-26,11.17021
2021-10-27,4.25531
2021-10-28,13.29787
2021-10-29,5.85106
2021-10-30,3.19148
2021-10-31,5.85106
2021-11-01,4.78723
2021-11-02,5.31914
2021-11-03,5.85106
2021-11-04,7.4468
2021-11-05,12.23404
2021-11-06,8.51063
2021-11-07,2.65957
2021-11-08,13.29787
2021-11-10,3.19148
2021-11-11,5.31914
2021-11-12,5.31914
2021-11-13,3.19148
2021-11-14,4.25531
2021-11-15,7.4468
2021-11-16,6.91489
2021-11-17,4.25531
2021-11-18,9.57446
2021-11-19,2.65957
2021-11-20,2.65957
2021-11-21,4.78723
2021-11-22,7.4468
2021-11-23,6.91489
2021-11-24,9.57446
2021-11-25,7.97872
2021-11-26,10.63829
2021-11-27,6.91489
2021-11-28,3.19148
2021-11-29,7.4468
2021-11-30,10.10638
2021-12-01,10.10638
2021-12-02,6.38297
2021-12-03,5.31914
2021-12-04,6.91489
2021-12-05,7.97872
2021-12-06,9.57446
2021-12-07,9.57446
2021-12-08,4.78723
2021-12-09,4.78723
2021-12-10,5.31914
2021-12-11,7.97872
2021-12-12,6.38297
2021-12-13,7.97872
2021-12-14,7.97872
2021-12-15,8.51063
2021-12-16,3.19148
2021-12-17,4.78723
2021-12-18,7.4468
2021-12-19,3.19148
2021-12-20,4.78723
2021-12-21,7.97872
2021-12-22,8.51063
2021-12-23,6.38297
2021-12-24,3.7234
2021-12-25,7.4468
2021-12-26,9.04255
2021-12-27,4.25531
2021-12-29,11.17021
2021-12-30,5.85106
2021-12-31,4.25531
2022-01-01,3.7234
2022-01-02,3.7234
2022-01-03,13.82978
2022-01-04,5.85106
2022-01-05,4.25531
2022-01-06,8.51063
2022-01-07,7.4468
2022-01-08,4.78723
2022-01-09,4.78723
2022-01-10,9.57446
2022-01-11,9.57446
2022-01-12,8.51063
2022-01-13,10.10638
2022-01-14,6.91489
2022-01-15,3.19148
2022-01-16,3.19148
2022-01-17,3.7234
2022-01-18,10.10638
2022-01-19,11.17021
2022-01-20,7.4468
2022-01-21,12.23404
2022-01-22,17.02127
2022-01-23,7.97872
2022-01-24,15.42553
2022-01-25,19.14893
2022-01-26,14.89361
2022-01-27,21.80851
2022-01-28,14.89361
2022-01-29,9.57446
2022-01-30,5.31914
2022-01-31,8.51063
2022-02-01,3.7234
2022-02-02,12.76595
2022-02-03,6.91489
2022-02-04,10.63829
2022-02-05,3.7234
2022-02-07,12.23404
2022-02-08,10.63829
2022-02-09,13.29787
2022-02-10,6.91489
2022-02-11,2.65957
2022-02-13,4.25531
2022-02-14,10.63829
2022-02-15,12.23404
2022-02-16,10.63829
2022-02-17,6.91489
2022-02-18,5.85106
2022-02-19,5.85106
2022-02-20,5.85106
2022-02-21,14.89361
2022-02-22,16.48936
2022-02-23,13.29787
2022-02-24,17.02127
2022-02-25,14.89361
2022-02-26,8.51063
2022-02-27,4.78723
2022-02-28,9.04255
2022-03-01,9.57446
2022-03-02,6.91489
2022-03-03,10.10638
2022-03-04,8.51063
2022-03-05,7.4468
2022-03-06,4.25531
2022-03-07,9.57446
2022-03-08,7.97872
2022-03-09,7.97872
2022-03-10,8.51063
2022-03-11,4.25531
2022-03-12,3.19148
2022-03-13,6.38297
2022-03-14,9.57446
2022-03-15,12.76595
2022-03-16,7.97872
2022-03-17,7.4468
2022-03-18,10.63829
2022-03-19,9.57446
2022-03-21,11.17021
2022-03-22,6.38297
2022-03-23,7.97872
2022-03-24,4.78723
2022-03-25,4.78723
2022-03-26,5.31914
2022-03-27,2.65957
2022-03-28,4.78723
2022-03-29,4.25531
2022-03-30,6.38297
2022-03-31,6.38297
2022-04-01,9.57446
2022-04-02,7.97872
2022-04-03,10.63829
2022-04-04,8.51063
2022-04-05,9.57446
2022-04-06,6.38297
2022-04-07,7.97872
2022-04-08,9.04255
2022-04-09,3.7234
2022-04-10,4.78723
2022-04-11,11.17021
2022-04-12,3.7234
2022-04-13,5.31914
2022-04-14,4.25531
2022-04-15,9.57446
2022-04-16,2.65957
2022-04-17,3.7234
2022-04-19,5.85106
2022-04-20,8.51063
2022-04-22,8.51063
2022-04-24,3.7234
2022-04-25,3.7234
2022-04-26,3.7234
2022-04-27,4.78723
2022-04-28,2.65957
2022-04-29,4.78723
2022-05-02,7.4468
2022-05-03,3.19148
2022-05-04,3.19148
2022-05-05,4.25531
2022-05-06,3.19148
2022-05-07,3.19148
2022-05-08,2.65957
2022-05-09,5.31914
2022-05-10,9.04255
2022-05-11,2.65957
2022-05-12,10.10638
2022-05-13,3.19148
2022-05-14,3.19148
2022-05-15,2.65957
2022-05-16,5.31914
2022-05-17,3.7234
2022-05-19,6.91489
2022-05-20,3.7234
2022-05-23,3.7234
2022-05-24,3.19148
2022-05-25,8.51063
2022-05-26,3.7234
2022-05-27,3.7234
2022-05-28,2.65957
2022-05-30,10.63829
2022-06-01,6.38297
2022-06-02,2.65957
2022-06-03,5.85106
2022-06-05,2.65957
2022-06-09,3.7234
2022-06-10,6.38297
2022-06-11,3.19148
2022-06-13,10.63829
2022-06-14,15.95744
2022-06-15,18.0851
2022-06-16,10.10638
2022-06-17,12.76595
2022-06-18,6.91489
2022-06-19,10.63829
2022-06-20,13.82978
2022-06-21,10.10638
2022-06-22,15.95744
2022-06-23,10.63829
2022-06-24,5.31914
2022-06-25,5.85106
2022-06-26,5.31914
2022-06-27,13.82978
2022-06-28,6.91489
2022-06-29,3.19148
2022-06-30,5.85106
2022-07-01,8.51063
2022-07-03,3.19148
2022-07-04,3.7234
2022-07-05,7.97872
2022-07-06,3.19148
2022-07-08,2.65957
2022-07-09,4.78723
2022-07-10,3.7234
2022-07-11,6.38297
2022-07-13,5.31914
2022-07-14,4.25531
2022-07-15,4.25531
2022-07-16,6.38297
2022-07-17,3.19148
2022-07-18,3.7234
2022-07-19,6.91489
2022-07-20,4.78723
2022-07-23,3.7234
2022-07-25,5.31914
2022-07-26,2.65957
2022-07-28,10.10638
2022-07-29,3.19148
2022-08-01,3.19148
2022-08-02,4.78723
2022-08-03,3.19148
2022-08-04,3.7234
2022-08-05,6.91489
2022-08-06,4.25531
2022-08-07,3.19148
2022-08-10,4.25531
2022-08-11,6.38297
2022-08-12,4.78723
2022-08-14,5.31914
2022-08-15,3.7234
2022-08-16,4.78723
2022-08-17,3.7234
2022-08-19,14.3617
2022-08-20,3.19148
2022-08-21,4.25531
2022-08-22,11.70212
2022-08-23,6.38297
2022-08-26,4.25531
2022-08-28,6.38297
2022-08-29,2.65957
2022-08-30,8.51063
2022-08-31,5.31914
2022-09-01,4.25531
2022-09-02,4.25531
2022-09-03,3.19148
2022-09-04,3.7234
2022-09-05,5.85106
2022-09-07,3.7234
2022-09-08,9.04255
2022-09-09,3.7234
2022-09-10,2.65957
2022-09-11,6.91489
2022-09-12,3.19148
2022-09-13,2.65957
2022-09-14,9.57446
2022-09-15,9.04255
2022-09-16,7.4468
2022-09-19,2.65957
2022-09-21,3.19148
2022-09-22,5.85106
2022-09-24,4.25531
2022-09-25,5.31914
2022-09-26,7.97872
2022-09-27,6.38297
2022-09-28,9.04255
2022-09-29,6.38297
2022-09-30,6.91489
2022-10-01,6.91489
2022-10-04,8.51063
2022-10-05,5.85106
2022-10-07,2.65957
2022-10-09,2.65957
2022-10-10,3.19148
2022-10-11,3.19148
2022-10-12,6.91489
2022-10-13,5.31914
2022-10-14,2.65957
2022-10-15,3.7234
2022-10-16,9.04255
2022-10-17,6.38297
2022-10-18,3.7234
2022-10-19,6.38297
2022-10-20,5.31914
2022-10-21,2.65957
2022-10-23,4.25531
2022-10-24,3.19148
2022-10-25,2.65957
2022-10-26,3.7234
2022-10-27,5.31914
2022-10-28,7.4468
2022-10-29,6.38297
2022-10-31,3.19148
2022-11-01,2.65957
2022-11-03,4.78723
2022-11-04,3.7234
2022-11-05,3.7234
2022-11-06,4.25531
2022-11-07,5.31914
2022-11-08,11.70212
2022-11-09,5.31914
2022-11-10,6.91489
2022-11-11,4.25531
2022-11-12,4.25531
2022-11-13,3.7234
2022-11-14,7.97872
2022-11-15,3.7234
2022-11-16,4.78723
2022-11-18,3.7234
2022-11-22,5.85106
2022-11-23,2.65957
2022-11-24,3.7234
2022-11-25,7.4468
2022-11-26,2.65957
2022-11-27,4.25531
2022-11-28,2.65957
2022-11-30,2.65957
2022-12-02,2.65957
2022-12-03,2.65957
2022-12-04,5.85106
2022-12-05,7.97872
2022-12-06,4.25531
2022-12-08,2.65957
2022-12-09,3.19148
2022-12-11,3.19148
2022-12-12,3.7234
2022-12-13,5.31914
2022-12-14,2.65957
2022-12-15,5.85106
2022-12-16,4.25531
2022-12-19,5.85106
2022-12-20,6.38297
2022-12-21,4.25531
2022-12-22,3.7234
2022-12-23,2.65957
2022-12-24,7.97872
2022-12-25,4.78723
2022-12-26,5.85106
2022-12-27,3.19148
2022-12-28,2.65957
2022-12-29,4.78723
2022-12-30,5.85106
2022-12-31,2.65957
2023-01-01,7.97872
2023-01-02,5.31914
2023-01-03,4.78723
2023-01-04,8.51063
2023-01-05,5.85106
2023-01-06,5.31914
2023-01-07,2.65957
2023-01-08,3.19148
2023-01-09,3.19148
2023-01-10,6.38297
2023-01-11,5.31914
2023-01-12,6.38297
2023-01-15,3.7234
2023-01-16,6.38297
2023-01-17,5.85106
2023-01-18,6.38297
2023-01-19,4.25531
2023-01-20,3.19148
2023-01-21,3.19148
2023-01-22,4.78723
2023-01-23,2.65957
2023-01-25,5.85106
2023-01-26,3.7234
2023-01-27,8.51063
2023-01-28,5.85106
2023-01-29,2.65957
2023-01-30,5.31914
2023-01-31,9.57446
2023-02-01,10.63829
2023-02-02,10.63829
2023-02-03,6.91489
2023-02-04,4.25531
2023-02-05,3.19148
2023-02-06,5.85106
2023-02-07,6.38297
2023-02-08,3.7234
2023-02-09,9.04255
2023-02-10,6.91489
2023-02-12,4.78723
2023-02-14,7.97872
2023-02-15,6.91489
2023-02-16,5.31914
2023-02-17,3.7234
2023-02-18,2.65957
2023-02-19,15.95744
2023-02-20,14.89361
2023-02-21,23.40425
2023-02-22,13.82978
2023-02-23,10.63829
2023-02-24,9.57446
2023-02-25,9.57446
2023-02-26,6.91489
2023-02-27,5.31914
2023-02-28,3.19148
2023-03-01,4.78723
2023-03-02,4.78723
2023-03-03,28.19148
2023-03-04,7.97872
2023-03-05,7.97872
2023-03-06,6.38297
2023-03-07,2.65957
2023-03-08,9.57446
2023-03-09,6.91489
2023-03-10,2.65957
2023-03-11,3.7234
2023-03-12,5.85106
2023-03-13,6.91489
2023-03-14,9.04255
2023-03-15,9.04255
2023-03-16,8.51063
2023-03-17,8.51063
2023-03-18,4.78723
2023-03-19,4.78723
2023-03-20,4.78723
2023-03-21,5.85106
2023-03-22,5.31914
2023-03-23,5.85106
2023-03-24,7.97872
2023-03-25,5.31914
2023-03-27,2.65957
2023-03-28,11.70212
2023-03-29,5.85106
2023-03-30,5.85106
2023-04-01,3.19148
2023-04-02,3.7234
2023-04-03,2.65957
2023-04-04,3.7234
2023-04-05,6.91489
2023-04-06,4.78723
2023-04-07,6.91489
2023-04-08,3.7234
2023-04-09,5.31914
2023-04-10,6.38297
2023-04-11,7.4468
2023-04-12,10.63829
2023-04-13,9.04255
2023-04-14,2.65957
2023-04-15,4.25531
2023-04-16,7.4468
2023-04-17,7.97872
2023-04-18,7.97872
2023-04-19,9.04255
2023-04-20,10.10638
2023-04-21,6.91489
2023-04-22,4.25531
2023-04-23,2.65957
2023-04-24,15.42553
2023-04-25,9.04255
2023-04-26,9.04255
2023-04-27,12.23404
2023-04-28,15.95744
2023-04-29,6.38297
2023-04-30,5.85106
2023-05-01,4.78723
2023-05-02,3.7234
2023-05-03,3.7234
2023-05-04,3.19148
2023-05-05,4.25531
2023-05-06,4.25531
2023-05-07,7.97872
2023-05-08,5.85106
2023-05-09,9.57446
2023-05-10,8.51063
2023-05-11,2.65957
2023-05-12,8.51063
2023-05-13,4.78723
2023-05-14,3.19148
2023-05-15,2.65957
2023-05-16,5.85106
2023-05-17,7.4468
2023-05-18,7.97872
2023-05-19,4.78723
2023-05-20,2.65957
2023-05-21,7.97872
2023-05-22,10.63829
2023-05-23,11.70212
2023-05-24,7.4468
2023-05-26,3.7234
2023-05-27,3.19148
2023-05-28,6.38297
2023-05-29,2.65957
2023-05-30,4.78723
2023-05-31,5.85106
2023-06-01,9.04255
2023-06-03,4.78723
2023-06-04,6.91489
2023-06-05,7.97872
2023-06-06,10.63829
2023-06-07,9.57446
2023-06-08,6.38297
2023-06-09,7.4468
2023-06-10,4.25531
2023-06-11,3.19148
2023-06-12,8.51063
2023-06-13,9.57446
2023-06-14,10.63829
2023-06-15,3.7234
2023-06-16,6.91489
2023-06-17,3.7234
2023-06-18,3.7234
2023-06-19,7.4468
2023-06-20,9.04255
2023-06-21,5.31914
2023-06-22,9.57446
2023-06-23,7.4468
2023-06-24,3.19148
2023-06-25,9.57446
2023-06-26,3.7234
2023-06-27,9.57446
2023-06-28,4.78723
2023-06-29,10.63829
2023-06-30,4.25531
2023-07-01,4.78723
2023-07-02,5.31914
2023-07-03,3.7234
2023-07-04,39.3617
2023-07-05,77.12765
2023-07-06,100.0
2023-07-07,94.68085
2023-07-08,45.74468
2023-07-09,16.48936
2023-07-10,14.3617
2023-07-11,10.63829
2023-07-12,14.89361
2023-07-13,14.3617
2023-07-14,7.97872
2023-07-15,9.57446
2023-07-16,7.4468
2023-07-17,9.04255
2023-07-18,6.91489
2023-07-19,7.97872
2023-07-20,3.7234
2023-07-21,8.51063
2023-07-22,4.25531
2023-07-23,6.38297
2023-07-24,6.91489
2023-07-25,9.57446
2023-07-26,4.25531
2023-07-27,10.10638
2023-07-28,7.4468
2023-07-29,7.4468
2023-07-30,5.85106
2023-07-31,5.85106
2023-08-01,11.17021
2023-08-02,12.76595
2023-08-03,7.4468
2023-08-04,6.91489
2023-08-05,7.4468
2023-08-06,7.4468
2023-08-07,5.31914
2023-08-08,5.31914
2023-08-09,6.38297
2023-08-10,6.38297
2023-08-11,7.97872
2023-08-12,4.25531
2023-08-13,3.7234
2023-08-14,7.4468
2023-08-15,5.85106
2023-08-16,10.10638
2023-08-17,3.7234
2023-08-18,10.63829
2023-08-19,7.4468
2023-08-20,9.57446
2023-08-21,6.91489
2023-08-22,9.04255
2023-08-23,7.97872
2023-08-24,11.17021
2023-08-25,6.91489
2023-08-26,12.76595
2023-08-27,4.78723
2023-08-28,8.51063
2023-08-29,4.25531
2023-08-30,9.04255
2023-08-31,7.97872
2023-09-01,5.31914
2023-09-02,6.91489
2023-09-03,6.38297
2023-09-04,19.14893
2023-09-05,11.17021
2023-09-06,10.10638
2023-09-07,9.57446
2023-09-08,13.29787
2023-09-09,18.0851
2023-09-10,8.51063
2023-09-11,4.25531
2023-09-12,10.10638
2023-09-13,6.91489
2023-09-14,9.04255
2023-09-15,14.3617
2023-09-16,5.85106
2023-09-17,6.91489
2023-09-18,5.85106
2023-09-19,5.31914
2023-09-20,5.85106
2023-09-21,5.85106
2023-09-22,10.10638
2023-09-23,8.51063
2023-09-24,3.7234
2023-09-25,5.31914
2023-09-26,3.19148
2023-09-27,7.97872
2023-09-28,3.19148
2023-09-29,3.19148
2023-09-30,4.25531
2023-10-01,3.19148
2023-10-02,4.78723
2023-10-04,2.65957
2023-10-05,6.38297
2023-10-06,5.85106
2023-10-07,3.7234
2023-10-08,3.7234
2023-10-09,5.31914
2023-10-10,6.91489
2023-10-11,7.4468
2023-10-12,5.31914
2023-10-13,7.97872
2023-10-14,6.38297
2023-10-15,5.85106
2023-10-17,4.78723
2023-10-18,10.10638
2023-10-19,10.63829
2023-10-20,7.97872
2023-10-21,4.78723
2023-10-22,6.91489
2023-10-23,6.38297
2023-10-24,2.65957
2023-10-25,5.85106
2023-10-26,4.25531
2023-10-27,4.25531
2023-10-28,4.78723
2023-10-29,7.4468
2023-10-30,9.57446
2023-10-31,9.57446
2023-11-01,5.31914
2023-11-02,7.4468
2023-11-03,9.04255
2023-11-04,6.91489
2023-11-05,7.97872
2023-11-06,10.63829
2023-11-07,6.91489
2023-11-08,7.4468
2023-11-09,5.85106
2023-11-10,5.31914
2023-11-11,7.4468
2023-11-12,5.31914
2023-11-13,5.31914
2023-11-14,11.17021
2023-11-15,7.97872
2023-11-16,26.06382
2023-11-17,6.38297
2023-11-18,13.82978
2023-11-19,10.63829
2023-11-20,6.91489
2023-11-21,11.70212
2023-11-22,12.23404
2023-11-23,5.85106
2023-11-24,3.7234
2023-11-25,5.31914
2023-11-26,6.38297
2023-11-27,10.10638
2023-11-28,15.42553
2023-11-29,11.17021
2023-11-30,3.19148
2023-12-01,4.78723
2023-12-02,2.65957
2023-12-03,3.19148
2023-12-04,4.78723
2023-12-05,5.31914
2023-12-06,9.04255
2023-12-07,6.38297
2023-12-08,13.29787
2023-12-09,6.38297
2023-12-10,12.76595
2023-12-11,7.97872
2023-12-12,7.97872
2023-12-13,8.51063
2023-12-14,11.17021
2023-12-15,6.91489
2023-12-16,5.85106
2023-12-17,10.63829
2023-12-18,3.7234
2023-12-19,6.91489
2023-12-20,11.70212
2023-12-21,6.91489
2023-12-22,3.19148
2023-12-23,3.19148
2023-12-24,6.38297
2023-12-25,5.31914
2023-12-26,6.91489
2023-12-27,6.38297
2023-12-28,6.38297
2023-12-29,8.51063
2023-12-30,7.97872
2023-12-31,5.31914
2024-01-01,4.78723
2024-01-02,15.95744
